50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.507131,,,,,,,,,,,,,,da35dc78-4c99-4b16-b049-6e101c2c8f6b,835,,"[83.4, 23.0]",69324,21,,,,,-1.4396846,,Right Foot,,,,"[85.8, 4.8]",,Ground Pass,,18.35756,,,,,Cristian Tello Herrera,6658.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,['014d5746-f241-408a-8617-f662fd47b6a2'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:13.168,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.0865,,,,,,,,,,,,,,07d80c40-51d8-40b8-bf33-aab8f85ad616,838,,"[93.2, 9.4]",69324,21,,,,,2.4329665,,Left Foot,,,,"[81.3, 19.6]",,Ground Pass,,15.673225,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing Back,45,Barcelona,217,['d37db0d7-2723-4f75-bee4-b94178657cd2'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:17.231,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.589064,,,,,,,,,,,,,,589ef193-3f95-4621-bf1d-a078f5721c8f,841,,"[81.1, 25.6]",69324,21,,,,,1.9480454,,Right Foot,,,,"[76.9, 36.2]",,Ground Pass,,11.401754,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Center Attacking Midfield,45,Barcelona,217,['99c84794-6e9e-46de-88a7-332696d310c6'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:19.860,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.653,,,,,,,,,,,,,,a0283f31-4556-4111-afc1-421f8100fa6a,844,,"[78.5, 37.0]",69324,21,,,,,0.38878775,,Right Foot,,,,"[86.8, 40.4]",,Ground Pass,,8.969393,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,45,Barcelona,217,['80508456-3dfd-4544-8875-7c2a2c56764c'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:21.786,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.3324,,,,,,,,,,,,,,4af3ac1f-7c89-4df8-804b-212dc6002e38,847,,"[86.8, 40.4]",69324,21,,,,,1.9780521,,Right Foot,,,,"[82.4, 50.6]",,Ground Pass,,11.108555,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,['33440fe2-6297-47ff-9573-c3edda27f27b'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.450,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.8209,,,,,,,,,,,,,,d85a6671-5296-4967-a038-6417833abc7d,850,,"[80.3, 38.9]",69324,21,,,,,-1.0612041,,Left Foot,,,,"[84.1, 32.1]",,Ground Pass,,7.7897367,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,45,Barcelona,217,"['cad714cc-e8b5-46f2-a7ba-dcea95f98101', 'e0da0a8b-6833-48ec-8abd-0692c65c37c0']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.471,Pass,,2011/2012
,,,,,,,,,,,,,,,,,4.9913,,,,,,,,,,,,,,a346d884-b6b3-4cc1-8663-4fd0705b58a8,857,,"[74.7, 34.9]",69324,21,,,,,1.9465878,,Head,,,,"[58.8, 75.2]",,Low Pass,,43.323204,,,,,Javier Alejandro Mascherano,5506.0,,,True,,,Recovery,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,['a4662156-bed0-4519-adb1-a3572f55b55d'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:29.550,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.2145,,,,,,,,,,,,,,657359a3-b4ec-4587-9f4b-54106112ca9a,860,,"[63.5, 74.5]",69324,21,,,,,-1.9145124,,Right Foot,,,,"[50.4, 37.9]",,Low Pass,,38.87377,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Back,45,Barcelona,217,['bebc3e5d-9bac-41bf-8ef2-38ee0e0a91c6'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:35.974,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.2426,,,,,,,,,,,,,,7cf95ccb-1c54-4259-8821-382ee8c02493,863,,"[65.6, 40.2]",69324,21,,,,,-1.636063,,Right Foot,,,,"[64.6, 24.9]",,Ground Pass,,15.332644,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,['91710015-a23d-4c34-8e13-f4c5b9b35431'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:42.613,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.0123,,,,,,,,,,,,,,b63824e0-8710-49e2-a2b2-e3899bd0ce9d,867,,"[63.5, 33.4]",69324,21,,,,,-1.6332152,,Right Foot,,,,"[62.0, 9.4]",,Ground Pass,,24.04683,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,"['2a8739c6-4452-4b15-9a47-5d9f65d855e1', 'bc8c099e-e2fc-4a73-907d-b132357ac41e']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:47.099,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,1.4443,,,,,,,,,,,,,,1fed78cc-eb54-4389-afb5-9940db52a631,870,,"[63.3, 6.7]",69324,21,,,,,-0.33745608,,Right Foot,,,,"[74.7, 2.7]",,Ground Pass,,12.08139,,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,45,Barcelona,217,['823c77d1-ac3f-4d72-8c6e-1f2d11dc173f'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:50.399,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.0422,,,,,,,,,,,,,,44154578-dc64-4dad-8d39-cb3f3001182b,873,,"[84.2, 9.6]",69324,21,,,,,1.0368422,,Right Foot,,,,"[92.3, 23.3]",,Ground Pass,,15.915401,,,,,Cristian Tello Herrera,6658.0,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Center Back,45,Barcelona,217,['9e7beb16-699e-433e-a97c-4234673e8f2e'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.829,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.09,,,,,,,,,,,,,,46879103-0644-4c0d-a4e2-0ad0dac8c0ce,877,,"[88.5, 27.5]",69324,21,,,,,2.1810174,,Right Foot,,,,"[79.2, 40.8]",,Ground Pass,,16.228987,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing Back,45,Barcelona,217,['7855cabd-7a5f-47d7-bb4e-3b477d4b39d4'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:57.056,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.209237,,,,,,,,,,,,,,e1c6445b-dbf0-46dc-a7d9-3de1ac4239b3,880,,"[79.0, 40.8]",69324,21,,,,,1.0851105,,Right Foot,,,,"[97.0, 74.9]",,High Pass,,38.559174,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,['3ec1d869-df70-4b0f-8e8f-48f7b4f0750d'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:59.462,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.260196,,,,,,,,,,,,,,8cea52fe-b0a6-4781-a6d0-cda46d6d926b,883,,"[104.6, 58.4]",69324,22,,,,,-2.3663983,,Left Foot,,,,"[94.7, 48.7]",,Ground Pass,,13.860014,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Wing Back,45,Barcelona,217,['1a19c5bd-8969-4832-bc00-ddea899cfd64'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.558,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.823155,,,,,,,,,,,,,,9b929073-faab-4c36-bbfc-1d0bf3f19dfe,887,,"[92.7, 40.0]",69324,22,,,,,1.2268273,,Left Foot,,,,"[95.1, 46.7]",,Ground Pass,,7.1168814,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,45,Barcelona,217,"['6b251b00-c70d-43c1-8604-1217cd0cb990', 'd211c501-1c82-4d6d-9966-ecc81d5cc252']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.031,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.181,,,,,,,,,,,,,,71074970-99e4-4fbd-a858-5c2b937248bd,892,,"[29.6, 61.8]",69324,22,,,,,-1.078436,,Right Foot,,,,"[37.7, 46.7]",,Ground Pass,,17.135344,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,45,Barcelona,217,['c2466cb8-653c-4e6a-b12d-1232361c8bbe'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:18.110,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.4591,,,,,,,,,,,,,,2aed7bcd-faa4-4e83-b15e-4b11aa7ff836,896,,"[67.9, 59.9]",69324,22,,,,,0.87090343,,Left Foot,,,,"[80.7, 75.1]",,Ground Pass,,19.871588,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,"['22f8ada7-00fe-4427-9355-f6d1057670de', '69b8c920-7b41-4ffa-b9ce-53f44150fe6b']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:25.336,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,1.206257,,,,,,,,,,,,,,c072b05c-63b5-419c-877e-3f431628a0ba,900,,"[79.2, 77.1]",69324,22,,,,,-2.0422564,,Right Foot,,,,"[71.4, 61.8]",,Ground Pass,,17.173527,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Wing Back,45,Barcelona,217,"['2ef9d53a-f416-44d7-b0c9-159add2c33bc', 'bf4a082c-2ac6-488c-88da-8b95329a8328']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:31.329,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,1.164268,,,,,,,,,,,,,,6ab390d0-72c2-4051-844b-b80694ca53c1,903,,"[70.3, 58.2]",69324,22,,,,,-1.2442914,,Right Foot,,,,"[76.7, 39.3]",,Ground Pass,,19.954197,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,['d133f981-cadb-4001-9c29-ac73d15b7483'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.280,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.792726,,,,,,,,,,,,,,3385997f-1e88-444b-a65d-a97ba3a71497,906,,"[77.9, 34.2]",69324,22,,,,,-0.5033994,,Left Foot,,,,"[91.7, 26.6]",,Ground Pass,,15.754364,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,45,Barcelona,217,['dfc8396d-28e5-488e-8a15-056b12e56725'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:35.977,Pass,,2011/2012
,,,,,,,,,,,,,,,,,5.232147,,,,,,,,,,,,,,e6abbd30-6170-44e0-a28e-95da08ccd9cb,912,,"[26.3, 59.7]",69324,22,,,,,0.19739556,,Right Foot,,,,"[82.3, 70.9]",,High Pass,,57.10902,,,Incomplete,,,,,,,,,,1,From Free Kick,Sami Khedira,5566.0,Right Defensive Midfield,45,Barcelona,217,['dc8d5865-0221-4787-823c-00fc65d1583a'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:39.168,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.8234,,,,,,,,,,,,,,29e8e21b-23a9-4f46-a4a0-4cfee183eb94,915,,"[51.8, 13.5]",69324,22,,,,,0.42172956,,Right Foot,,,,"[70.3, 21.8]",,Ground Pass,,20.276587,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,['cc06b795-0bc3-4e9a-8240-d5ccdb173a62'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.289,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.898,,,,,,,,,,,,,,abe7ec5b-584f-4488-957c-b0db56df9bf5,918,,"[71.4, 19.6]",69324,22,,,,,-0.5910329,,Left Foot,,,,"[79.0, 14.5]",,Ground Pass,,9.1525955,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Center Attacking Midfield,45,Barcelona,217,['454b8fdd-ae5c-4014-8bd5-64774eaaab6f'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.511,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.126408,,,,,,,,,,,,,,1e89d78b-acd0-45e9-924a-a5f5e0900237,921,,"[73.0, 15.2]",69324,22,,,,,1.2666651,,Right Foot,,,,"[77.3, 28.9]",,Ground Pass,,14.35897,,,Incomplete,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,45,Barcelona,217,['7e6315e1-3609-4976-b08b-e056b1aafff2'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:55.532,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.310643,,,,,,,,,,,,,,7e6315e1-3609-4976-b08b-e056b1aafff2,922,,"[43.7, 52.1]",69324,22,,,,,-2.087027,,Left Foot,,,,"[37.4, 41.0]",,Ground Pass,,12.763228,,,,,Sergio Ramos García,5201.0,,,,,,Recovery,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,45,Barcelona,217,"['1e89d78b-acd0-45e9-924a-a5f5e0900237', '7c030925-04f1-48c1-be16-1a26b2fa9d20']",56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:56.658,Pass,,2011/2012
,,,,,,,,,,,,,,,,,3.251753,,,,,,,,,,,,,,548cfd85-ddee-485e-be0b-94ae5598d4c6,925,,"[36.5, 40.2]",69324,22,,,,,-1.1530455,,Right Foot,,,,"[53.9, 1.0]",,Low Pass,,42.888226,,,Out,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,45,Barcelona,217,['cac54f17-ef81-4d0f-bbbf-b68e693d2fc4'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:58.851,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.7062,,,,,,,,,,,,,,21e676db-3705-4671-b06a-537c80089d67,927,,"[64.1, 80.0]",69324,23,,,,,-1.8121518,,,,,,"[62.5, 73.5]",,Low Pass,,6.6940274,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,Throw-in,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,46,Barcelona,217,['faf3a64b-22eb-423a-84db-cb4ac750e756'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.262,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.4273,,,,,,,,,,,,,,6b40a1d8-0124-4bbd-91f5-bb1cae364c07,930,,"[62.4, 72.2]",69324,23,,,,,-1.3053659,,Right Foot,,,,"[68.0, 51.6]",,Ground Pass,,21.347599,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,46,Barcelona,217,['6afa0671-4ff8-4fc4-81a6-3119b481e2e9'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.427,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.403,,,,,,,,,,,,,,0dce6705-04d5-4799-8e1d-aed2dcdec698,934,,"[75.2, 44.8]",69324,23,,,,,2.2937758,,Left Foot,,,,"[69.2, 51.6]",,Ground Pass,,9.068627,,,,,Xavier Hernández Creus,20131.0,,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,['915dcaa2-5f58-41a0-ba6b-00affd4edfa2'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.501,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.8895,,,,,,,,,,,,,,13862bcf-7cc0-4dbc-91d9-66f742c2e827,937,,"[69.4, 51.6]",69324,23,,,,,0.9563743,,Right Foot,,,,"[80.9, 67.9]",,Ground Pass,,19.948433,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,46,Barcelona,217,['0e9f4f39-c39e-4683-907b-797174430939'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:14.737,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.35763,,,,,,,,,,,,,,f99435b7-1631-4842-a73d-71348d02acfb,940,,"[85.3, 64.8]",69324,23,,,,,-0.7853982,,Left Foot,True,,,"[111.6, 38.5]",,Ground Pass,,37.193817,,,Incomplete,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,46,Barcelona,217,['88a85040-40c2-47d4-ac0b-bda9c5e9bdcd'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:18.619,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.774133,,,,,,,,,,,,,,cb0ed392-6448-4688-8154-9b0073d93bc0,943,,"[10.4, 40.4]",69324,23,,,,,-0.14021888,,Drop Kick,,,,"[85.5, 29.8]",,High Pass,,75.84438,,,Incomplete,,,,,,,,,,1,From Throw In,Iker Casillas Fernández,11179.0,Goalkeeper,46,Barcelona,217,['3f068060-d8b6-4e16-86ad-dc3e313babb3'],33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:33.217,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.076119,,,,,,,,,,,,,,56c01aaf-cbc6-4384-9b5b-08d414f79dca,946,,"[34.0, 51.4]",69324,23,,,,,-1.4812163,,Right Foot,,,,"[35.5, 34.7]",,Low Pass,,16.76723,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Back,46,Barcelona,217,['9099b8c8-6e10-4d29-8f3f-5628208006fd'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.396,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.566487,,,,,,,,,,,,,,f3b982d3-134b-492b-9c4d-1bfe44007b5a,950,,"[37.2, 36.0]",69324,23,,,,,0.14385912,,Right Foot,,,,"[58.6, 39.1]",,Ground Pass,,21.623367,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,['c958e75d-0a68-4a79-8c9b-721b2ec0a3eb'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:39.887,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.973266,,,,,,,,,,,,,,78220689-4396-45c9-94b5-74f906770876,953,,"[61.2, 40.6]",69324,23,,,,,0.06735826,,Right Foot,,,,"[111.6, 44.0]",,Ground Pass,,50.514553,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,46,Barcelona,217,"['7a9edb6e-6bdb-4844-aaad-2565ad89a9f0', 'bd4f7243-7201-4c5d-a36b-da182c3a5ec3']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:43.029,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.859069,,,,,,,,,,,,,,bfd48b95-6e84-4d38-9eb8-d4dc01c481c2,957,,"[15.9, 34.3]",69324,23,,,,,-1.0615777,,Keeper Arm,,,,"[29.3, 10.3]",,Ground Pass,,27.487452,,,,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,47,Real Madrid,220,['da3e0e4a-8925-4690-b512-ece0a9b42a96'],55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:55.947,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.106109,,,,,,,,,,,,,,39ee69e7-c29c-4d56-9937-32c41a8d822c,960,,"[28.0, 9.5]",69324,24,,,,,0.79498255,,Right Foot,,,,"[43.5, 25.3]",,Ground Pass,,22.13346,,,,,Xabier Alonso Olano,20133.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,47,Real Madrid,220,['21e66a24-88f5-4775-b675-ac39f12dff3d'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:01.172,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.228076,,,,,,,,,,,,,,9c678091-1cb0-4e2a-82d2-f3d44614318f,964,,"[45.4, 27.0]",69324,24,,,,,1.7392526,,Right Foot,,,,"[42.9, 41.7]",,Ground Pass,,14.91107,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Left Defensive Midfield,47,Real Madrid,220,"['4de7f484-602b-478f-9c37-e96a282e51cb', '975d93eb-f654-4d8c-836f-5a0b388254fb']",2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:02.589,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,1.633354,,,,,,,,,,,,,,dbd551ec-4974-4426-9eba-b08e4066d2c7,967,,"[41.8, 40.8]",69324,24,,,,,-2.9613981,,Other,,,,"[16.0, 36.1]",,Ground Pass,,26.224607,,,,,Iker Casillas Fernández,11179.0,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,47,Real Madrid,220,['568a355d-fba6-4ebe-b7dd-2564f4c83dcf'],4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:04.764,Pass,,2011/2012
,,,,,,,,,,,,,,,,,4.1506,,,,,,,,,,,,,,f6ce5b2e-ec83-411b-a312-287f8dee07f4,970,,"[16.0, 36.1]",69324,24,,,,,0.3519161,,Left Foot,,,,"[72.1, 56.7]",,High Pass,,59.762615,,,Incomplete,,,,,,,,,,1,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,47,Real Madrid,220,['8f7d8e75-c5f4-45e7-8fd0-39de71034a32'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:06.477,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.194483,,,,,,,,,,,,,,60706f16-bc60-4dca-b2ea-c7c92fb65a83,973,,"[44.4, 23.9]",69324,24,,,,,2.662187,,Right Foot,,,,"[16.7, 38.3]",,Ground Pass,,31.219385,,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Center Back,48,Barcelona,217,['b4a4d856-c9e3-452a-930c-1b71574170d3'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:12.259,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.516,,,,,,,,,,,,,,1598d2b0-886d-4702-8e87-3aa70cf25a6f,977,,"[18.2, 39.8]",69324,24,,,,,0.42357475,,Right Foot,,,,"[35.5, 47.6]",,Ground Pass,,18.97709,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,48,Barcelona,217,"['5469c5d1-796d-42f2-ad57-299dbdb6451d', 'fa979f67-dabb-4a98-9761-663e8891ba3d']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:15.584,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,1.082142,,,,,,,,,,,,,,d73dccae-d1ec-47cc-8f90-6b5de491f52a,984,,"[34.3, 42.5]",69324,24,,,,,-0.66596925,,Right Foot,,,,"[42.7, 35.9]",,Ground Pass,,10.682696,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,48,Barcelona,217,"['0ae95044-17dc-42e6-8059-016ffe6a6126', '2e2f5d24-bf6a-4eff-bfac-43d693749f7e']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.062,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,1.475239,,,,,,,,,,,,,,784bc0e1-7311-480e-bc04-a69d4362d120,988,,"[46.6, 37.6]",69324,24,,,,,2.0344439,,Right Foot,,,,"[41.9, 47.0]",,Ground Pass,,10.50952,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,48,Barcelona,217,['94a4e5b3-62bd-4f10-bc4c-0ebff8e9d199'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.393,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.0984,,,,,,,,,,,,,,3e452b12-d52b-4953-9af4-e8ef115663bb,991,,"[43.4, 52.7]",69324,24,,,,,1.0062269,,Right Foot,,,,"[56.7, 73.7]",,Ground Pass,,24.857393,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,48,Barcelona,217,['6d2d291c-ef46-4cc7-a12d-c35e682f1b21'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:22.605,Pass,,2011/2012
