ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb455d1c-99e9-4496-ae76-071d894edf5f,2816,,"[70.5, 30.2]",69327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,129,Barcelona,217,['0bc745a8-5b7f-446a-b895-d56e0eadfb2d'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:38.822,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,338238b4-3094-49a7-afea-7758039c075a,2819,,"[73.5, 46.3]",69327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,129,Barcelona,217,['9be2b9da-d1ff-45e7-9a0b-1a51fe93d970'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:39.966,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,00db2d56-5a5e-4012-8265-0200c2622f5f,2823,,"[88.9, 28.7]",69327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Defensive Midfield,129,Barcelona,217,['92b9038b-866f-40a3-8231-129b6590be91'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:42.854,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,33d28906-1bd1-4405-820f-d0d3a5c46b8f,2826,,"[94.9, 41.7]",69327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,129,Barcelona,217,['c67e2420-710b-43e1-aad8-f2766f621012'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:44.227,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9829662e-b4cc-441b-817a-555e0efede70,2831,,"[105.7, 37.4]",69327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,129,Barcelona,217,['292c227a-67d5-41e6-a4d4-4d3af4bb1f86'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:46.079,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e0eaeac-f341-4e73-af01-893f1b624cd0,2836,,"[108.9, 48.4]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Carles Puyol i Saforcada,20125.0,Left Center Back,130,Barcelona,217,['acdd6791-6afa-4d48-a722-ff64f02ab3b7'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:05.802,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdb5d8bb-619e-4f88-8883-2683e694d996,2839,,"[113.9, 40.0]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,130,Barcelona,217,['4a21f1ed-c903-4af4-b952-3c8d9c1d6537'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:07.014,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30aa8555-eaee-40e8-9f2d-adbd488e7f3d,2843,,"[35.2, 21.9]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Magro Matilla,26794.0,Right Defensive Midfield,131,Real Betis,218,['d8a3efdb-b0ed-4724-b144-dcc31ee6b86c'],11,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:11.913,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5161ac1d-6c2f-4321-8556-d796cd00b1fb,2847,,"[78.3, 16.6]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Castro Martín,6832.0,Left Wing,131,Real Betis,218,['7542eff3-b768-416b-882e-bf81537d606b'],15,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:15.843,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,83cfefda-bce5-4c0d-b05b-5a0fd0347856,2850,,"[48.5, 62.6]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,131,Real Betis,218,['91195fa7-8729-46ec-9e9e-bd01518ad495'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:17.919,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99886155-d738-4b34-8bf0-6c775309354b,2858,,"[90.6, 31.3]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Castro Martín,6832.0,Left Wing,131,Real Betis,218,"['03bbfba4-7116-4a16-b1b5-67a23d02460f', 'fad559c9-986d-4ac8-ba23-9966c1ea96d6']",21,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:21.424,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16a106cb-1b95-493e-8600-841792029ad8,2861,,"[99.9, 52.9]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Right Wing,131,Real Betis,218,['271cfa31-4904-4db6-ad90-3dd7367519de'],22,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:22.640,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,06d7497c-bee1-4259-8781-080dfb0e663f,2869,,"[56.9, 49.5]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,131,Real Betis,218,['74b748b9-11b4-4956-9730-e14444114627'],31,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:31.131,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aeb96a9-9096-487b-a2be-e3f5960bfd17,2872,,"[73.4, 7.8]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Pérez Santamaría,25892.0,Left Back,131,Real Betis,218,['ad60b386-5139-44b0-8a89-9cf58192d386'],35,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:35.853,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ff23cf-833b-416a-be0d-2b82b461f228,2874,,"[56.3, 66.3]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,131,Real Betis,218,['ca6f4f3c-6b66-40d0-be3d-cee130a1bdef'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:36.936,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,492c514b-91af-4a05-b1f4-8eb1011f648d,2882,,"[31.1, 65.6]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Attacking Midfield,132,Barcelona,217,['e4111ed2-df70-4b70-945c-323dc4544f3e'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:47.974,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df5103df-c0f8-4fa0-8fc4-2070f14f545d,2885,,"[28.5, 74.9]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,132,Barcelona,217,['6c4c3c2c-8230-4dc1-9281-6460b16adb03'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:49.088,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91c500f3-766f-432a-a426-4f4e7c88f6df,2888,,"[23.4, 64.8]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,132,Barcelona,217,['1ccdcd2b-6526-403b-83ba-a823e4851851'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:50.043,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bac294eb-38ce-49da-885d-1df11f4ce300,2890,,"[29.4, 60.7]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Attacking Midfield,132,Barcelona,217,['c4407a52-6c10-42e1-b55b-2ff48728ad72'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:50.665,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a63dd87-eadb-44ca-ba10-429f4dcaa8fa,2893,,"[41.7, 30.6]",69327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Defensive Midfield,132,Barcelona,217,['88f4dfc9-cc16-426a-a2fd-fe0de4b061f4'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.855,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a12af9a-85bf-4b11-a5e1-dd4df8651a26,2896,,"[51.0, 41.0]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Attacking Midfield,132,Barcelona,217,['bf7989ac-59dc-4081-9a17-cf67bf2f4fef'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:00.780,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb6bfb61-04ab-490e-9a49-5c3ab986ba63,2900,,"[55.9, 58.4]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,132,Barcelona,217,['e52ebf6d-3596-4764-8e85-0bc2e340c7bb'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:03.228,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e786b99f-3ddc-4105-a23c-55153e7c2684,2903,,"[74.5, 59.9]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,132,Barcelona,217,['d9701a91-0f81-4768-8429-eaeb2377a650'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:07.431,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,531a6d63-814c-4c5f-9484-70214ad8c5f6,2906,,"[68.8, 54.8]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,132,Barcelona,217,['3c63c358-2261-454b-a0ca-8d24def15694'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:07.898,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5b3891e-8f4e-4aba-8366-5357ebed9106,2909,,"[116.9, 57.3]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,132,Barcelona,217,['5315aa5d-e501-479f-bdcf-45d2c3bea5f2'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:13.410,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,be3bab3c-06d5-4546-9371-0ccefb742293,2912,,"[107.6, 27.0]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Defensive Midfield,132,Barcelona,217,['09ac56a8-22b4-4bd8-b63d-7a7e47b62cfa'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:16.300,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d19cabcb-9263-4711-a118-3d4c620f71a7,2918,,"[62.5, 3.7]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,133,Barcelona,217,['88d28161-6425-4957-bc74-e6d0f2c3be62'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:31.031,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,83bb04ac-190e-4803-bd1c-00ae9c0f66e2,2921,,"[68.8, 24.7]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,133,Barcelona,217,['9337b159-399e-4d04-a8e4-6a1958d9746c'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:33.509,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,be428dd9-55ec-4801-b3a3-06f3065518ed,2925,,"[69.7, 22.6]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Defensive Midfield,133,Barcelona,217,['10ebb68c-9a2f-4e61-b1fe-39a7743185dc'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.178,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f2749db-a16b-469b-aaa6-d2596f0c1e14,2929,,"[62.9, 40.4]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,133,Barcelona,217,['c63084da-d413-4be3-b663-8b1468c34d60'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:40.440,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,83bd7a1d-c2fd-4d6b-811d-60a9d40bb576,2932,,"[65.6, 54.0]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Wing Back,133,Barcelona,217,['354ff3eb-9184-40ec-8010-eb09715a3959'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:41.932,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,410f4fcf-d4f9-476f-b4ea-d40a98059564,2935,,"[72.6, 47.4]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Defensive Midfield,133,Barcelona,217,['5717c0c2-5a59-4a5c-8485-4858ea9c7c77'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.571,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d1c9dd0-b1c5-4295-80f3-352680525fa6,2938,,"[78.5, 39.3]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,133,Barcelona,217,['05f59fd2-48a5-4722-acb8-a8d08245bafc'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:44.486,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,521c7eb4-f4d5-49df-b258-5487618a8706,2941,,"[96.1, 21.7]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Attacking Midfield,133,Barcelona,217,['7d93c1a6-7e1b-4a74-8d58-85baca46991f'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.523,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a85e55f-29a6-44f9-b4dd-a58e89e08ba9,2944,,"[111.6, 19.6]",69327,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Center Back,133,Barcelona,217,['bce52d3e-20f8-4c5c-a400-684470f0564e'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:51.789,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0633869-9998-4538-967a-4ac096646dd9,2946,,"[65.3, 56.5]",69327,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roque Luis Santa Cruz Cantero,26783.0,Center Attacking Midfield,134,Real Betis,218,['f8d9fe28-c4b8-4bea-b88c-6809756a75d5'],14,,,,,,,,,,,,,,,,,,Real Betis,218,00:17:14.402,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c5945df-edca-42cf-b658-92ee87e2266d,2949,,"[77.8, 52.0]",69327,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Molina Vidal,6630.0,Center Forward,134,Real Betis,218,['eb17c714-b296-4d8e-92cd-804de677727f'],16,,,,,,,,,,,,,,,,,,Real Betis,218,00:17:16.122,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d174c3d5-e2cb-40b3-b64c-7b2f35232bfa,2953,,"[12.2, 45.5]",69327,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,135,Barcelona,217,['8405273a-774d-475d-bb6b-2c7b71ca4104'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:18.865,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3dfb5be-44b4-4023-ad53-015966405443,2956,,"[28.7, 20.7]",69327,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,135,Barcelona,217,['edf31d66-4eab-4621-ba1c-ed32b18b8e74'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:22.543,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2c1895a-d743-4ad4-91e1-d1c6f7248192,2959,,"[55.4, 21.3]",69327,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Attacking Midfield,135,Barcelona,217,['0707917b-42ad-4d2d-9c64-0eb3e5d9a4b2'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:25.758,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8347145-b620-4f89-9f5b-7ab82098006b,2963,,"[56.7, 46.1]",69327,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Defensive Midfield,135,Barcelona,217,['37de012a-135d-45c3-830e-f0c2f1178b81'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.208,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,95fe3627-60a5-484f-991b-797f967f90ea,2966,,"[100.2, 18.6]",69327,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Attacking Midfield,135,Barcelona,217,['6ed98865-d15c-4b2b-ad0d-257e44c1e9aa'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:36.667,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a18ca14-7dbf-4dbb-a368-04facde8e8ab,2969,,"[99.7, 30.0]",69327,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Attacking Midfield,135,Barcelona,217,['2c2b917b-9a0c-4492-aba7-e811a421c5aa'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:40.429,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,384f7af2-ed5d-4255-9382-f88522671897,2978,,"[56.4, 7.1]",69327,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Molina Vidal,6630.0,Center Forward,136,Real Betis,218,"['80b578e6-3f0b-4b39-a614-3f13a5856a36', 'dd63204f-3503-44fa-963d-33dd85d3402a']",46,,,,,,,,,,,,,,,,,,Real Betis,218,00:17:46.477,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a790c14-31aa-41a5-9ad3-febb6aac1086,2989,,"[49.9, 50.1]",69327,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,137,Barcelona,217,['dc279eb6-a983-46b1-82fc-dbba2a968833'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:00.730,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3266b76e-7e4a-4fb0-ba89-3c115c819d75,2992,,"[51.9, 38.7]",69327,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Defensive Midfield,137,Barcelona,217,['daae1ac2-bb94-469e-8060-7cf9ba95e089'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:02.009,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c935df4-1577-4dcf-81c1-38a01243b435,2995,,"[77.9, 1.4]",69327,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Attacking Midfield,137,Barcelona,217,['d826660f-6757-40dd-bef4-61316644a2bd'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.610,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dad7e990-97b4-4922-834b-bd312dfcebbd,2999,,"[79.6, 17.1]",69327,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Attacking Midfield,137,Barcelona,217,"['5a7c1978-6faa-4ea3-9a02-b88a2174348a', '7953692f-d88a-48b0-8a6b-697d103551df']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.736,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78c1dae1-e201-4199-918f-1612dbad2d7c,3002,,"[68.2, 27.5]",69327,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Defensive Midfield,137,Barcelona,217,['37ac80bc-e2a8-43cc-851f-eeefbd049410'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:15.529,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,47c04400-2f82-4e9f-9223-10c386ee8958,3005,,"[103.4, 50.4]",69327,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,137,Barcelona,217,['fe26b333-8fea-4fc4-9a36-4ab6fba29e4f'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:19.094,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcec8989-df2d-47ff-9b23-e09c443cbcfc,3014,,"[87.6, 18.1]",69327,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Molina Vidal,6630.0,Center Forward,138,Real Betis,218,['6842f4cc-4ffb-426a-aa0d-5a8d89b64b4e'],55,,,,,,,,,,,,,,,,,,Real Betis,218,00:18:55.957,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d950ffd-d819-49ad-89f0-2aba71d49d11,3021,,"[51.0, 47.6]",69327,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,140,Barcelona,217,['a150d5b0-0f8a-4580-b382-7e6b75925d88'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:07.745,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e28b6e4a-8a09-4d19-b085-7058da847767,3023,,"[64.6, 44.8]",69327,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,140,Barcelona,217,['2ddab5ab-f378-444a-ad07-b410124ec8d7'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:10.712,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,259202d2-4710-4b22-b8f5-95d3459208b3,3025,,"[56.9, 43.6]",69327,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,140,Barcelona,217,['e05de9ea-0247-4839-86e6-91f932fc4537'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:11.480,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79887fcd-7943-4d77-b701-5d290b05b316,3027,,"[62.5, 53.1]",69327,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Defensive Midfield,140,Barcelona,217,['6f8201cd-733c-4503-91cb-83d5db5fc428'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:12.386,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7ba3380-f3b3-4d24-b8f0-72ec482e9079,3030,,"[62.9, 40.6]",69327,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,140,Barcelona,217,['00966ce7-c283-4807-8c00-ca637e330230'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:16.263,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b3986cb-5d59-407d-9cb9-fb870575de06,3034,,"[75.4, 29.8]",69327,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,140,Barcelona,217,['66262c0c-61fc-49ef-99d6-a85a6c30b3ce'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:19.433,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a025fa2-6226-4a68-a5d8-6153b4ba036c,3037,,"[51.1, 51.8]",69327,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Javier Magro Matilla,26794.0,Right Defensive Midfield,141,Real Betis,218,['e64d2956-b47f-493a-8a3f-2722caa48c70'],21,,,,,,,,,,,,,,,,,,Real Betis,218,00:19:21.294,Ball Receipt*,,2011/2012
