50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,14d93295-ee85-451f-899f-56d682df6694,539,,"[5.9, 55.5]",68331,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,29,Barcelona,217,,56,,,,,,,,,,,,,,,,Barcelona,217,00:11:56.929,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,59addb6e-07aa-4673-baf0-f365e3f3d99d,553,,"[63.4, 42.2]",68331,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,29,Barcelona,217,,12,,,,,,,,,,,,,,,,Barcelona,217,00:12:12.460,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7ef4c944-b0f2-41e3-8c02-5c5090ad1eac,572,,"[116.9, 20.2]",68331,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,30,Barcelona,217,['408b6234-eacb-49d4-94d0-56f10d48a6b8'],7,,,,,,,,,,,,,,,,Barcelona,217,00:14:07.695,Ball Recovery,True,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f5f7b231-4954-4fd8-81ea-4e87be60b5b7,587,,"[56.9, 4.4]",68331,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,32,Real Zaragoza,395,['d2014d11-d4bd-4a72-b664-8a225eb2c02a'],31,,,,,,,,,,,,,,,,Barcelona,217,00:14:31.040,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,69d9ffab-1b46-4e44-af33-80aa88e80f4e,591,,"[34.9, 77.7]",68331,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Andrés Diogo Enseñat,26022.0,Right Back,32,Real Zaragoza,395,['d2da9d74-9946-4aff-a38e-53b9215beb43'],34,,,,,,,,,,,,,,,,Real Zaragoza,395,00:14:34.696,Ball Recovery,,2006/2007
,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,2c7cc6b1-5282-46ff-8bfd-3f40ce9cc546,741,,"[6.7, 14.1]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,40,Real Zaragoza,395,,12,,,,,,,,,,,,,,,,Barcelona,217,00:19:12.425,Ball Recovery,,2006/2007
,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,7640d5bf-5aef-4b92-a3d5-ac199970cdea,742,,"[112.6, 38.8]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Alberto Milito,19294.0,Left Center Forward,40,Real Zaragoza,395,,12,,,,,,,,,,,,,,,,Real Zaragoza,395,00:19:12.845,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5a5a9742-8f17-4705-9cb1-007a5d7c94ec,771,,"[21.1, 22.9]",68331,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,41,Barcelona,217,['93cfb200-2288-4444-bed7-63d0cd214dc6'],39,,,,,,,,,,,,,,,,Barcelona,217,00:19:39.778,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9eee13ce-157b-4f00-a610-fd70fc9b421a,808,,"[33.4, 42.7]",68331,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,43,Barcelona,217,,7,,,,,,,,,,,,,,,,Barcelona,217,00:20:07.974,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a61ae088-d7f4-41e3-8cbc-9fc21975f689,829,,"[44.3, 9.3]",68331,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Back,45,Barcelona,217,,49,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:49.363,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2830a2a1-508c-43f1-b8b0-e83b357482b9,895,,"[54.8, 64.9]",68331,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,50,Real Zaragoza,395,,53,,,,,,,,,,,,,,,,Real Zaragoza,395,00:22:53.873,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4c1a9314-8772-4438-8d96-8840fbafeb9d,903,,"[73.7, 64.6]",68331,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,51,Barcelona,217,,0,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.167,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8a2cf63a-e2bc-4c41-99a5-2f54582f5ff3,942,,"[10.6, 21.2]",68331,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,52,Real Zaragoza,395,,35,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:35.759,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3e3fc865-e27b-427c-9493-27c153fcfc83,970,,"[59.5, 68.5]",68331,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Albert Celades López,25909.0,Left Center Midfield,54,Real Zaragoza,395,['1ee699f7-b083-4cd9-8298-062bd6a911f5'],29,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:29.604,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1bee5030-68a6-40b0-89fd-0d1fc7fdfe59,991,,"[18.2, 11.1]",68331,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,58,Barcelona,217,,46,,,,,,,,,,,,,,,,Barcelona,217,00:26:46.439,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3b5eaef9-27b3-4e81-bdd5-20e7c5df794d,1007,,"[69.9, 3.9]",68331,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,58,Barcelona,217,,4,,,,,,,,,,,,,,,,Barcelona,217,00:27:04.201,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aa566b59-f60a-4719-95f8-298f8d38c2f4,1022,,"[74.7, 24.6]",68331,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,58,Barcelona,217,,13,,,,,,,,,,,,,,,,Barcelona,217,00:27:13.895,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,72b2719a-24a7-40a0-8fe6-aa8edde41527,1136,,"[30.8, 29.7]",68331,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,65,Barcelona,217,,45,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.249,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f3c8d32c-a603-4a80-aab9-a4c8c2072b2a,1239,,"[39.8, 14.4]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,74,Real Zaragoza,395,['e90b389a-840b-4875-a3f6-c75e37f3dd86'],25,,,,,,,,,,,,,,,,Barcelona,217,00:33:25.276,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,97f72714-1dc2-4e4a-9c57-77312ae55442,1244,,"[66.1, 77.2]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,74,Real Zaragoza,395,['d8107764-f4a8-41fe-99bb-29d0fec4f014'],28,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:28.078,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aa373e31-3c8f-46e3-bf7c-6f0f08239308,1249,,"[53.9, 6.8]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Center Forward,75,Barcelona,217,,30,,,,,,,,,,,,,,,,Barcelona,217,00:33:30.150,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bdaf8a01-62d1-431c-a674-4be64e85d79e,1270,,"[53.5, 69.0]",68331,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,77,Real Zaragoza,395,,55,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:55.162,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,134f6b8b-a76d-444a-9ab8-d5040b52a759,1290,,"[45.3, 10.6]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,78,Barcelona,217,['4e7ff7ce-2b34-4d39-940c-e3a9e03524cb'],5,,,,,,,,,,,,,,,,Barcelona,217,00:34:05.462,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,892e897c-45e4-49e7-8a18-5c292ac9f1f5,1315,,"[57.8, 52.5]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Daniel Ponzio,25922.0,Left Center Midfield,79,Real Zaragoza,395,,26,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:26.015,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f9cd85c5-7107-49c3-b476-2f3204babf42,1328,,"[63.0, 56.7]",68331,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Daniel Ponzio,25922.0,Left Center Midfield,79,Real Zaragoza,395,,35,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:35.367,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,644141d6-3a03-4d79-b9e2-21e20328afdb,1345,,"[12.5, 52.4]",68331,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,81,Barcelona,217,['db1ac99c-5187-4f3f-8f82-f4284403dcbe'],5,,,,,,,,,,,,,,,,Barcelona,217,00:35:05.028,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a15f56a3-f1a6-4354-9eb3-ce7bd883fbfb,1356,,"[69.7, 61.2]",68331,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Zapater Arjol,24520.0,Right Center Midfield,81,Barcelona,217,,14,,,,,,,,,,,,,,,,Real Zaragoza,395,00:35:14.885,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a6e2b35c-5dc3-45d8-b094-ad809fe0fb02,1409,,"[19.2, 25.6]",68331,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,85,Barcelona,217,,3,,,,,,,,,,,,,,,,Barcelona,217,00:36:03.858,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5f4afb9f-1dae-43e7-9ad6-78768bffd86d,1437,,"[44.3, 4.0]",68331,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ewerthon Henrique de Souza,25916.0,Right Center Forward,85,Barcelona,217,['9cd0d034-b7fd-4ac2-bb22-7bf550d195db'],37,,,,,,,,,,,,,,,,Real Zaragoza,395,00:36:37.578,Ball Recovery,True,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4c2ab46c-fa73-4150-90f7-d6f597e98770,1529,,"[4.3, 7.4]",68331,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Pablo César Aimar Giordano,26024.0,Left Midfield,90,Real Zaragoza,395,['ee1ea5a1-3fb2-4a02-9364-aff8ab876a9c'],6,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:06.308,Ball Recovery,True,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9745a07b-b0cc-4eca-8f31-56fb60da23a4,1560,,"[15.4, 71.4]",68331,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Fernández González,25969.0,Right Center Back,92,Barcelona,217,['ade28cd4-3a68-4d66-8859-57dabaa3bd7c'],54,,,,,,,,,,,,,,,,Real Zaragoza,395,00:39:54.869,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a7bb5308-5dce-455f-9d25-6d13b6864b4b,1582,,"[15.4, 38.8]",68331,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,96,Barcelona,217,['283b73b0-0e9b-4910-9905-061ce4926a92'],58,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.449,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7d5ac42d-2551-494f-a664-c53feeb12e1e,1613,,"[38.5, 62.7]",68331,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Andrés Diogo Enseñat,26022.0,Right Back,97,Real Zaragoza,395,,31,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:31.081,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5b92c8af-7a84-4808-9304-1f0961e70837,1653,,"[39.0, 21.9]",68331,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo César Aimar Giordano,26024.0,Left Midfield,99,Real Zaragoza,395,['6011e7ce-257a-4956-8158-26462c8e09e6'],7,,,,,,,,,,,,,,,,Real Zaragoza,395,00:42:07.043,Ball Recovery,True,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8a915400-729e-480d-8a7a-a4bef24a756b,1665,,"[3.1, 10.6]",68331,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,101,Barcelona,217,['cc29d6d5-de87-41f1-bf33-25b015225661'],35,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.804,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cfc291c1-7f5c-4671-8e1f-9455a0ff3aa5,1683,,"[76.1, 45.4]",68331,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,101,Barcelona,217,,54,,,,,,,,,,,,,,,,Barcelona,217,00:42:54.757,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,78dada51-0327-46b4-ad08-7f99a1aa52f3,1729,,"[10.1, 43.2]",68331,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,104,Barcelona,217,['1182d874-f7eb-44e2-b89e-c6d0aedac8d0'],34,,,,,,,,,,,,,,,,Barcelona,217,00:43:34.575,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fff99620-941e-41be-91c7-e2804afe2ff2,1749,,"[96.6, 25.3]",68331,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,105,Barcelona,217,['574d9fab-996e-4928-807d-93a2b16176e5'],16,,,,,,,,,,,,,,,,Barcelona,217,00:44:16.436,Ball Recovery,True,2006/2007
,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,f6cbed6b-914f-4178-8b8b-cd64a38dffa6,1758,,"[24.6, 49.4]",68331,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alberto Zapater Arjol,24520.0,Right Center Midfield,105,Barcelona,217,,20,,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:20.960,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,eaa51b7a-8667-40ba-be58-ceaa69442163,1759,,"[93.3, 32.5]",68331,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carles Puyol i Saforcada,20125.0,Left Center Back,105,Barcelona,217,,21,,,,,,,,,,,,,,,,Barcelona,217,00:44:21.644,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b3d6f7e6-dc67-44e4-a97b-78f44c665767,1817,,"[75.5, 27.7]",68331,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,108,Barcelona,217,,57,,,,,,,,,,,,,,,,Barcelona,217,00:45:57.122,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9810c09a-90d4-41ae-bf00-0480c10828ab,1830,,"[107.1, 9.2]",68331,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,109,Barcelona,217,,49,,,,,,,,,,,,,,,,Barcelona,217,00:46:49.278,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f2f52c5b-05d4-4021-b3d8-b1951cea99f4,1898,,"[41.7, 20.5]",68331,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo César Aimar Giordano,26024.0,Left Midfield,113,Real Zaragoza,395,,22,,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:22.086,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0d995b16-b2f2-4c45-80bc-f156cafea850,1934,,"[14.5, 35.7]",68331,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,114,Barcelona,217,['4a48a710-85a7-44ec-9e82-acd03b86cd0c'],15,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.761,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,322b7680-db32-431e-bc52-24273baf4824,2001,,"[39.8, 71.1]",68331,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Andrés Diogo Enseñat,26022.0,Right Back,115,Real Zaragoza,395,,21,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:21.053,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,58b0ae32-db90-4b90-9c76-0b33fe0ed7cb,2024,,"[114.8, 63.9]",68331,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Alberto Milito,19294.0,Left Center Forward,116,Real Zaragoza,395,['cf8d3d20-5a9a-4f0c-91ba-9c033b9e8f65'],51,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:51.738,Ball Recovery,True,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3d6f4811-0337-400f-bf85-6b0f2524f4a3,2052,,"[36.7, 13.0]",68331,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,120,Barcelona,217,,55,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.767,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8eebf0dc-eb20-4c74-b534-54c1cbff5669,2108,,"[89.5, 46.2]",68331,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eiður Smári Guðjohnsen,11270.0,Center Forward,124,Barcelona,217,['f8741f29-3b6c-4212-b8d6-7de73e8d2064'],17,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.803,Ball Recovery,True,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,612156ed-c042-47cf-b48d-a21d488cf48f,2169,,"[50.4, 10.1]",68331,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo César Aimar Giordano,26024.0,Left Midfield,127,Barcelona,217,['4e785a78-3b66-4931-b55a-1ad00e4ecdce'],50,,,,,,,,,,,,,,,,Real Zaragoza,395,00:06:50.878,Ball Recovery,True,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d9295885-4ee0-484d-a261-e3fe4163c7f1,2183,,"[49.4, 58.6]",68331,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,129,Barcelona,217,,16,,,,,,,,,,,,,,,,Barcelona,217,00:07:16.374,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3faec88b-5fc3-49c9-a242-6455ced9db2e,2207,,"[35.1, 29.4]",68331,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Daniel Ponzio,25922.0,Left Center Midfield,130,Real Zaragoza,395,['5c991969-772b-4f10-847b-d9ac647e1e0e'],38,,,,,,,,,,,,,,,,Real Zaragoza,395,00:07:38.189,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,67c8a496-65a7-4600-82e1-f783613a7123,2218,,"[92.6, 18.3]",68331,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eiður Smári Guðjohnsen,11270.0,Center Forward,130,Real Zaragoza,395,,45,,,,,,,,,,,,,,,,Barcelona,217,00:07:45.401,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ca921602-6df9-45fc-8f14-490392e33064,2225,,"[32.5, 75.5]",68331,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ewerthon Henrique de Souza,25916.0,Right Center Forward,132,Real Zaragoza,395,,15,,,,,,,,,,,,,,,,Real Zaragoza,395,00:08:15.743,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,eef33488-9f63-4cfd-af3f-036514f65bef,2264,,"[30.6, 40.3]",68331,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,135,Real Zaragoza,395,,5,,,,,,,,,,,,,,,,Real Zaragoza,395,00:09:05.348,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e246b04c-2d6d-4da8-b4a9-8921ab84f57d,2322,,"[21.9, 26.0]",68331,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,137,Barcelona,217,,19,,,,,,,,,,,,,,,,Barcelona,217,00:10:19.386,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c1123328-298f-47d2-8a7a-e4db4068d94e,2336,,"[32.5, 20.3]",68331,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,137,Barcelona,217,,30,,,,,,,,,,,,,,,,Real Zaragoza,395,00:10:30.181,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dcddb191-f6ae-4ca8-b780-2fdc5be14ae3,2419,,"[7.4, 46.2]",68331,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,143,Barcelona,217,['b6d438c4-dd67-4170-8de5-5c6df596e996'],43,,,,,,,,,,,,,,,,Barcelona,217,00:12:43.179,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2e49578a-5d4e-40da-a0c5-a34eaae2e8ff,2453,,"[83.7, 58.8]",68331,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leonardo Daniel Ponzio,25922.0,Left Center Midfield,145,Real Zaragoza,395,,5,,,,,,,,,,,,,,,,Real Zaragoza,395,00:14:05.653,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e73f6fc2-e0d0-464e-95ca-223adf28618a,2471,,"[89.5, 27.0]",68331,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,146,Barcelona,217,,42,,,,,,,,,,,,,,,,Barcelona,217,00:14:42.315,Ball Recovery,,2006/2007
,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,77921984-d9c9-4314-9bed-57d48b74e58d,2479,,"[20.2, 33.0]",68331,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alberto Zapater Arjol,24520.0,Right Center Midfield,146,Barcelona,217,['c2c0cc6a-d194-4a5e-aedb-0120f9ef4ae5'],46,,,,,,,,,,,,,,,,Real Zaragoza,395,00:14:46.391,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ff800ffd-4776-4a37-94fb-8ebcae92916f,2482,,"[29.9, 29.0]",68331,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo César Aimar Giordano,26024.0,Left Midfield,147,Real Zaragoza,395,['8859a28d-18d4-4154-97ce-7fff209cedcb'],49,,,,,,,,,,,,,,,,Real Zaragoza,395,00:14:49.294,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,226c763c-2820-478a-b575-a2754c2a3be1,2519,,"[16.4, 44.8]",68331,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,151,Barcelona,217,['9813db2d-8365-4abd-a7cf-4b9c4f1ceacb'],3,,,,,,,,,,,,,,,,Barcelona,217,00:16:03.189,Ball Recovery,,2006/2007
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cf2bfb64-1e4e-4c05-bad6-397812fb08da,2555,,"[64.3, 70.0]",68331,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,152,Real Zaragoza,395,,38,,,,,,,,,,,,,,,,Real Zaragoza,395,00:16:38.196,Ball Recovery,,2006/2007
