bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[46.9, 67.8]",,,,,,,,,,,,0.3217,,,,,,,,,,,,,,,,,7a866853-6c19-436c-9f23-7999d7e53cde,954,,"[44.8, 66.1]",69329,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel del Moral Fernández,24507.0,Center Forward,41,Sevilla,213,"['5e58262d-a178-4577-b41a-8803b3a2bb92', 'dfb92683-a3fc-4f61-96b8-13941f640f52']",20,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:20.598,Carry,,2011/2012
,,,,"[56.2, 5.4]",,,,,,,,,,,,5.913982,,,,,,,,,,,,,,,,,fad9fcc9-04ed-4d52-b918-ea384c2df64e,957,,"[74.1, 13.2]",69329,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,41,Sevilla,213,"['225b76b6-61b2-439d-a69c-b8e933d6411a', '9a283619-3092-40b2-bcd8-b7504c40cc03', 'dc384b28-7b01-4695-80ae-6b1faac2fca9']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:20.920,Carry,True,2011/2012
,,,,"[62.3, 12.3]",,,,,,,,,,,,0.334205,,,,,,,,,,,,,,,,,ad15700c-ee47-4aa6-892d-d54a8905142a,962,,"[64.6, 11.3]",69329,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,41,Sevilla,213,"['5214d4af-070b-47e7-9e8b-fc234b444444', '99922fcf-4c9c-42f0-9292-180af1a049ca', 'b648d2b1-18e9-4a28-a269-59b44f3733cf']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:27.926,Carry,True,2011/2012
,,,,"[51.3, 58.2]",,,,,,,,,,,,1.13235,,,,,,,,,,,,,,,,,7b2e039b-1def-4785-b83e-6dba3e994ee6,966,,"[51.3, 55.4]",69329,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Gómez Campaña,6688.0,Right Center Midfield,41,Sevilla,213,"['5017d75f-7b86-4cd8-94c2-2e4ced9c180e', 'c080ed5b-01e6-4bf8-8f48-072cae4068ba']",29,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:29.342,Carry,,2011/2012
,,,,"[75.5, 35.7]",,,,,,,,,,,,2.249699,,,,,,,,,,,,,,,,,6e477d08-f14d-4df6-8dd3-8e184cba5263,969,,"[64.8, 37.6]",69329,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,41,Sevilla,213,"['aaeb4604-ec6d-4a33-82d8-33960a08d79c', 'e5e34fff-5241-48f1-b5fc-987952d850a1']",31,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:31.335,Carry,,2011/2012
,,,,"[94.0, 21.0]",,,,,,,,,,,,1.564592,,,,,,,,,,,,,,,,,70c33fbd-59ef-44f2-9154-bb414627fd3d,972,,"[88.1, 17.6]",69329,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Daniel Armenteros,26611.0,Left Wing,41,Sevilla,213,"['0da97db6-cc93-4a9b-8f8b-f25825b92d99', '948f9f34-b12b-41c4-9181-e4c8108d78b6', 'b42bc8bc-3e74-4911-a1cc-31a6ef684cc3']",35,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:35.132,Carry,True,2011/2012
,,,,"[19.6, 56.9]",,,,,,,,,,,,1.184095,,,,,,,,,,,,,,,,,80f5f87d-1cb6-48fc-8389-179f99391127,976,,"[27.0, 60.0]",69329,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,41,Sevilla,213,"['c6b341fd-3f5e-441e-942c-e5123d805500', 'ca698b9a-ad17-4feb-bb61-767e3252f5c3']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:36.697,Carry,,2011/2012
,,,,"[105.7, 30.2]",,,,,,,,,,,,0.7135,,,,,,,,,,,,,,,,,e00999a5-237a-46cf-ab84-4d7f4e2ab696,980,,"[105.6, 28.5]",69329,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,41,Sevilla,213,"['425e7208-5731-4bcc-84ae-0154d7bcb542', 'a7014060-c1d2-40c9-a4ca-555486113233']",39,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:39.519,Carry,,2011/2012
,,,,"[112.3, 71.0]",,,,,,,,,,,,7.752508,,,,,,,,,,,,,,,,,ac44ca94-fda3-4e7b-b00a-bf0f84ec1199,991,,"[54.5, 71.0]",69329,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,43,Barcelona,217,"['8ed7e0d1-002e-49aa-94dc-f32e6b874c6a', '9b197b80-5864-4599-88e5-6c594eca3856', 'c3defe15-596f-4297-98bd-9258c925a6d9']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:16.655,Carry,True,2011/2012
,,,,"[37.3, 5.6]",,,,,,,,,,,,4.687911,,,,,,,,,,,,,,,,,a051cf1f-a459-4e95-9cd9-a34b9c72bbab,1000,,"[30.5, 24.5]",69329,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Emiliano Daniel Armenteros,26611.0,Left Wing,44,Barcelona,217,"['0082a8e4-84fa-48db-999b-7729ea6d48d1', '8293b725-82e2-43cf-a01c-563b78ed10b2', 'b5433219-a11a-4def-8821-bf3edce65113']",57,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:57.356,Carry,True,2011/2012
,,,,"[90.7, 72.4]",,,,,,,,,,,,1.250121,,,,,,,,,,,,,,,,,da8140c5-3f2e-440e-a84d-2441247b6b8a,1008,,"[89.4, 74.7]",69329,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,44,Barcelona,217,"['36c82ced-580e-4b6e-914a-5e35c476ff4b', '7188406b-cecc-468d-bab2-24442b5422f8']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:05.562,Carry,,2011/2012
,,,,"[88.2, 38.0]",,,,,,,,,,,,1.965018,,,,,,,,,,,,,,,,,4f21dc24-2e58-4204-a1e6-7664393054a0,1011,,"[84.8, 31.0]",69329,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Wing,44,Barcelona,217,"['32790de3-abaa-4141-8b6e-1c122e3514e8', '36fac31c-dbf9-42c9-9dff-d126dcd0053c', 'a52daa6f-66bc-4ca4-8772-984750b29cbc']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:09.054,Carry,True,2011/2012
,,,,"[55.6, 46.6]",,,,,,,,,,,,2.531932,,,,,,,,,,,,,,,,,5da95737-0d90-434b-94d7-981053fd2e63,1022,,"[64.6, 50.6]",69329,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,46,Barcelona,217,"['988c5d35-5792-4aca-9152-5f54b32f3eea', 'c33a39f4-5f88-457c-a7f3-357ad014314d', 'd1d44c06-e164-4ee8-be1c-49a698c80c1b']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:50.757,Carry,True,2011/2012
,,,,"[53.3, 45.7]",,,,,,,,,,,,1.189798,,,,,,,,,,,,,,,,,76d95bbf-6703-4efb-b684-0792ceee51b1,1027,,"[49.7, 51.4]",69329,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,46,Barcelona,217,"['9da08f51-ea52-43a3-989b-a4ff51e3965f', 'af9d211d-8496-4859-a342-671e66f7bff0']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.358,Carry,,2011/2012
,,,,"[63.8, 17.8]",,,,,,,,,,,,1.488381,,,,,,,,,,,,,,,,,9fbb6107-3e3d-4163-99ff-be1ea61e15e8,1030,,"[56.4, 19.9]",69329,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,46,Barcelona,217,"['3481cd64-95b8-4733-bd25-8418fc8213b5', '49ce326b-7252-443c-b44f-d59b37a73197']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:57.567,Carry,,2011/2012
,,,,"[74.1, 4.8]",,,,,,,,,,,,0.013808001,,,,,,,,,,,,,,,,,6144dd89-afd8-43c2-90d5-e5e96ded049c,1033,,"[74.1, 4.8]",69329,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Right Wing,46,Barcelona,217,"['c2ab30d6-424c-4b66-9df3-6beb54a7c540', 'fa9bb7de-2b2b-4b72-9d7c-57923774db0d']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:00.303,Carry,,2011/2012
,,,,"[65.5, 15.5]",,,,,,,,,,,,0.728648,,,,,,,,,,,,,,,,,144ca49d-f77d-4742-973f-4823c4bcb924,1036,,"[65.5, 12.5]",69329,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,46,Barcelona,217,"['4c31fdbe-94a1-45cf-a756-1f6fd665437d', '7540f980-b907-4c1b-a2bb-08ec1ca5c877']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:01.476,Carry,,2011/2012
,,,,"[63.6, 34.8]",,,,,,,,,,,,0.03998,,,,,,,,,,,,,,,,,2393821f-9d1e-4d15-a2d4-ae4deb9da8b6,1040,,"[64.0, 35.2]",69329,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,46,Barcelona,217,"['2d08b723-b09b-47ad-8abd-04e371d2334a', '563429a2-9d37-49eb-afc0-a608a62ad677', '71b3c6d9-0824-4ac7-a279-38b5432ba178']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:03.677,Carry,True,2011/2012
,,,,"[56.0, 23.5]",,,,,,,,,,,,0.236867,,,,,,,,,,,,,,,,,1afc785b-9be0-43f0-b5f7-2b69619bf1ce,1043,,"[56.2, 23.5]",69329,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,46,Barcelona,217,"['8367e6d5-46c8-404f-8973-25b99adb0101', 'f0dc9d7b-8568-4b6b-b672-b9597ce43990']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:04.561,Carry,,2011/2012
,,,,"[52.6, 40.9]",,,,,,,,,,,,0.583035,,,,,,,,,,,,,,,,,0b7e4bd5-8fed-4420-ad12-1a9605b26704,1046,,"[52.6, 40.9]",69329,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,46,Barcelona,217,"['c1460423-ba76-4416-8c69-9bdaabaf29b2', 'e50c3a88-1bea-43e4-a020-b502d6c31944']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.113,Carry,,2011/2012
,,,,"[76.6, 76.0]",,,,,,,,,,,,4.390703,,,,,,,,,,,,,,,,,b0dbdbf8-96b1-4ebc-8010-9a5bef6231b1,1049,,"[68.0, 74.7]",69329,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,46,Barcelona,217,"['0df96ec0-11e3-4aec-80d8-ee7901f7940d', '6792512e-b524-4466-ab0e-b4c6d7d91653']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:08.709,Carry,,2011/2012
,,,,"[90.8, 58.8]",,,,,,,,,,,,8.531946,,,,,,,,,,,,,,,,,93dfc49e-4779-45bf-8d25-5d8d80a83907,1055,,"[43.3, 51.4]",69329,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,47,Sevilla,213,"['95100c73-1ebf-4dd5-9869-9e0f2c790aeb', 'ca0c01ea-646d-4c61-b7ca-730427d8616c', 'd887cd7e-8278-4d9b-ad35-b0542c94e099']",17,,,,,,,,,,,,,,,,,,Sevilla,213,00:22:17.868,Carry,True,2011/2012
,,,,"[109.8, 75.4]",,,,,,,,,,,,0.119389,,,,,,,,,,,,,,,,,15cd8295-bf86-4e87-be5b-5cc90916e4ea,1060,,"[109.8, 75.4]",69329,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Right Back,47,Sevilla,213,"['1b6576f2-b131-40bd-8a0e-2288bd41103f', '971f4c97-8fd8-4a83-9c7c-96c6e1ed8c7b']",28,,,,,,,,,,,,,,,,,,Sevilla,213,00:22:28.477,Carry,,2011/2012
,,,,"[103.9, 78.1]",,,,,,,,,,,,1.688887,,,,,,,,,,,,,,,,,e5c4bd24-85ec-4b76-89f7-7caacbba2d0e,1074,,"[100.7, 78.1]",69329,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Martín Cáceres Silva,5248.0,Right Back,50,Sevilla,213,"['439d9bc2-b913-4338-adf7-40f56002f000', 'cd2b1a51-2c1a-455d-9fc3-b44562c13ef7']",29,,,,,,,,,,,,,,,,,,Sevilla,213,00:23:29.625,Carry,,2011/2012
,,,,"[104.7, 66.4]",,,,,,,,,,,,0.778672,,,,,,,,,,,,,,,,,0a37d1e2-8236-4d38-b26a-2c8da459baed,1080,,"[106.2, 69.5]",69329,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piotr Trochowski,26790.0,Center Attacking Midfield,51,Sevilla,213,"['0398f1b3-9274-4615-acf6-df6abbf99e35', '44c43b6c-8fbb-45c6-aab0-69e1b84702db', 'a4be4699-5bef-4c77-99bf-b4f1d125228d']",34,,,,,,,,,,,,,,,,,,Sevilla,213,00:23:34.940,Carry,True,2011/2012
,,,,"[23.0, 30.6]",,,,,,,,,,,,0.444298,,,,,,,,,,,,,,,,,0661b7c5-a751-4068-8b83-cd8a65d9f4e0,1093,,"[25.1, 30.6]",69329,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,52,Barcelona,217,"['a0975b7b-da32-40fc-adc5-07b81239af37', 'bb8e0159-54bc-4051-aae0-8b48a7a34fb2', 'f1bc9751-b810-4f0b-82ba-4bd2c4f769db']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:43.990,Carry,True,2011/2012
,,,,"[9.1, 33.8]",,,,,,,,,,,,0.039954,,,,,,,,,,,,,,,,,cbe9a921-47ec-4143-939a-3b216c32d7cb,1097,,"[9.1, 33.8]",69329,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,52,Barcelona,217,"['4aaaae1f-423e-4fff-b44b-3cd4dc379eaf', 'c805d4bd-e5a8-47ce-9fff-2e1ea614d766']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:46.015,Carry,,2011/2012
,,,,"[22.6, 12.8]",,,,,,,,,,,,3.120325,,,,,,,,,,,,,,,,,be6a892f-72fc-4570-a1bd-5a73f5ad93d5,1100,,"[18.8, 12.3]",69329,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,52,Barcelona,217,"['1bde0c94-88cc-4444-8b5d-0b6aac89f880', '72a798d7-c68b-433f-b11d-6294cc269893']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:46.915,Carry,,2011/2012
,,,,"[26.6, 44.3]",,,,,,,,,,,,1.573445,,,,,,,,,,,,,,,,,15516567-1784-4f87-8f5d-57017ecd8596,1103,,"[19.2, 36.3]",69329,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,52,Barcelona,217,"['11472aa5-90b8-44a2-b628-ece167920373', '31cd2154-9460-43cb-bc13-4d8fc88af4db']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:51.794,Carry,,2011/2012
,,,,"[48.2, 59.6]",,,,,,,,,,,,3.401158,,,,,,,,,,,,,,,,,07e1f91c-3036-4c13-92af-27e640d7f2c3,1106,,"[39.8, 54.8]",69329,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,52,Barcelona,217,"['39baa54f-f86a-4a10-8753-621cf64b9cf0', '48c690e1-6212-4677-a2bc-56e215337c17']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:54.354,Carry,,2011/2012
,,,,"[60.4, 75.6]",,,,,,,,,,,,0.029040001,,,,,,,,,,,,,,,,,7637d4ee-246e-4b87-8532-829c5575e8ec,1109,,"[59.6, 75.4]",69329,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,52,Barcelona,217,"['6206c9a1-d979-49ed-bd6d-a958d2d5e48a', '8181e4eb-fdbd-4529-9a9c-d4710a07e605']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.663,Carry,,2011/2012
,,,,"[63.6, 67.4]",,,,,,,,,,,,2.199932,,,,,,,,,,,,,,,,,e88f3831-95a5-4286-ae6d-e842c85a50d8,1112,,"[55.0, 64.0]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,52,Barcelona,217,"['5849edc8-752b-480b-b947-24113d150a33', 'c38bfbb2-d8c9-4f5f-b281-cbe0db5a2874']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:00.720,Carry,,2011/2012
,,,,"[59.8, 73.9]",,,,,,,,,,,,0.690611,,,,,,,,,,,,,,,,,bca501ef-2ca9-4ace-bffb-343b5e8bb6da,1115,,"[59.8, 73.9]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,52,Barcelona,217,"['5fdacdba-334b-42a7-97f0-ba1d68c4d48f', 'f8c560b9-efa9-4686-bf06-1781253b8239']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:04.046,Carry,,2011/2012
,,,,"[53.1, 49.7]",,,,,,,,,,,,1.390555,,,,,,,,,,,,,,,,,98d88d54-8d3f-449b-9e5d-d9ad2fb4dda1,1118,,"[47.2, 54.4]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,52,Barcelona,217,"['58f632f6-f51e-4fd3-bd06-3cefa4c4caa4', 'beca14c7-5153-4d3f-be38-0f422298e5ae']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:06.507,Carry,,2011/2012
,,,,"[92.2, 6.2]",,,,,,,,,,,,1.602249,,,,,,,,,,,,,,,,,51768787-09ab-4f66-8cdf-ea8c4968679d,1121,,"[90.9, 5.2]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Right Wing,52,Barcelona,217,"['4c7567a8-c602-49f4-8102-a6746ef344f5', '4eeb4d72-7af4-4326-ac9f-4d7ab865edad', '6dd31e48-cd1e-4cf0-b754-7a2a1991c4f1']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:10.833,Carry,True,2011/2012
,,,,"[88.2, 13.4]",,,,,,,,,,,,1.468258,,,,,,,,,,,,,,,,,71255296-1fad-4e04-856d-744a8c15a1b1,1125,,"[92.2, 6.2]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Right Wing,52,Barcelona,217,"['2efdd30d-d274-4959-8dfa-697a14e15c77', '3aa27e04-82ea-4399-9a10-7cdc6499f07c', '4eeb4d72-7af4-4326-ac9f-4d7ab865edad', '6dd31e48-cd1e-4cf0-b754-7a2a1991c4f1', 'c208210b-d549-4fca-a68a-4fa528cd393f']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:12.435,Carry,True,2011/2012
,,,,"[31.8, 61.1]",,,,,,,,,,,,1.600617,,,,,,,,,,,,,,,,,a08cf1cc-2c7f-46db-973d-fff723f6b86f,1130,,"[26.3, 67.4]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Right Back,52,Barcelona,217,"['a30f0549-3a49-41ef-86f0-28ecb264d46c', 'd21d84e6-633f-417c-b88e-1badfe9aa081', 'db145e82-8868-46cb-ba0b-56fe333f5cb3']",14,,,,,,,,,,,,,,,,,,Sevilla,213,00:24:14.836,Carry,True,2011/2012
,,,,"[91.5, 16.5]",,,,,,,,,,,,2.820132,,,,,,,,,,,,,,,,,d4a133b8-aeb5-4392-9143-1309599fac51,1134,,"[89.2, 19.9]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Right Wing,52,Barcelona,217,"['23439513-3ed1-4b5e-9c11-892782ce9df4', '235b8092-0a4b-44a8-a895-5bfac7faf04e', '42bd4b17-da3c-4cfd-866d-7f187a7087de']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.437,Carry,True,2011/2012
,,,,"[83.5, 22.6]",,,,,,,,,,,,0.355712,,,,,,,,,,,,,,,,,5c8894fe-72b6-49cd-8d82-c8b580789639,1138,,"[83.5, 22.6]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,52,Barcelona,217,"['1503d0f4-8ea7-409d-a15e-ea7038d3922f', '3454aacf-2ddd-4b55-871d-0e0ddca3e926']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.300,Carry,,2011/2012
,,,,"[80.4, 26.0]",,,,,,,,,,,,0.300007,,,,,,,,,,,,,,,,,f3674d9a-a49c-41a7-8ac5-655c24c78196,1141,,"[80.4, 26.0]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,52,Barcelona,217,"['7bf7f832-ac6d-483e-b1fe-57242aeec4aa', 'e5630159-9805-42b7-a918-4ae9fcec50c9']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.943,Carry,,2011/2012
,,,,"[49.4, 19.7]",,,,,,,,,,,,1.260047,,,,,,,,,,,,,,,,,a17d3c8b-3c25-430d-90cf-872de8512f85,1148,,"[47.6, 24.7]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piotr Trochowski,26790.0,Center Attacking Midfield,52,Barcelona,217,"['76214e4b-c073-4f9b-8938-3f9cbcae941b', 'ce473e0c-8207-4bd9-9a71-cc53e87c7e83', 'da5041a4-b409-4a6a-adbe-e2b86fde2d5f']",26,,,,,,,,,,,,,,,,,,Sevilla,213,00:24:26.797,Carry,True,2011/2012
,,,,"[43.6, 16.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,947b14e3-4326-4f8e-b5d5-ea18a2917475,1152,,"[44.4, 16.3]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Daniel Armenteros,26611.0,Left Wing,52,Barcelona,217,"['4c41bc68-925f-425d-a155-084867732c9e', '4c4b301f-94ff-4939-b6d5-13fd13053443']",28,,,,,,,,,,,,,,,,,,Sevilla,213,00:24:28.745,Carry,,2011/2012
,,,,"[63.6, 47.4]",,,,,,,,,,,,1.716946,,,,,,,,,,,,,,,,,e17a69ba-c1ae-4a83-bd07-b8e003aa1131,1156,,"[69.5, 35.0]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,52,Barcelona,217,"['1a9c50b8-a33a-41bf-95cc-0d43e80b5ce2', 'bbabdc43-a615-4a32-8728-fc32ae1fbe23', 'e74bde72-4675-4bc2-b6d4-ca2fe6fef516']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:32.113,Carry,True,2011/2012
,,,,"[69.0, 54.4]",,,,,,,,,,,,0.333598,,,,,,,,,,,,,,,,,2c09da2d-876a-4a66-9247-ff0f73912256,1160,,"[69.0, 54.4]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,52,Barcelona,217,"['3b4122df-1597-49b2-833d-4549ce7dd0d3', 'c622ce9d-3767-4528-b7db-f9d2aedc4e8d']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.719,Carry,,2011/2012
,,,,"[63.6, 58.8]",,,,,,,,,,,,0.039959,,,,,,,,,,,,,,,,,b821996d-5b19-4974-aa5f-9978a5e55e17,1164,,"[64.8, 58.8]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,52,Barcelona,217,"['1603828b-7895-48b0-b6ce-00d91d7ec3de', '5dbc6f0b-271e-415e-abea-f6a9d8f01b7f']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.047,Carry,,2011/2012
,,,,"[62.5, 50.4]",,,,,,,,,,,,1.222442,,,,,,,,,,,,,,,,,8b48883e-ee45-4c0c-aecd-3f2905544877,1167,,"[62.1, 51.8]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,52,Barcelona,217,"['7af18a05-f591-49ca-8e9b-24f89341152a', 'ec2bd56e-a573-4ba4-82f1-016325d1a0e6']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.649,Carry,,2011/2012
,,,,"[97.6, 10.9]",,,,,,,,,,,,2.363818,,,,,,,,,,,,,,,,,f1c78875-69d0-44ac-813f-e07864c1226c,1170,,"[89.0, 9.6]",69329,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Right Wing,52,Barcelona,217,"['5e163134-4cc6-4e83-b52b-c11821188ebd', '70ce8523-c180-42d3-b846-ab0ee685ccdc']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:40.377,Carry,,2011/2012
