50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73500533-1b2d-4c1a-8f5a-5c3e02d529f5,1942,,"[91.5, 6.6]",9717,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,111,Barcelona,217,['8bda89c9-7ada-4104-bb52-b7b503c97c1e'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:35.643,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f00e9e4d-047a-490b-9446-9ffa5c3427c6,1945,,"[83.7, 16.6]",9717,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,111,Barcelona,217,['92718cd8-c8c9-4a40-954c-c805e4a7e251'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:39.516,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90edbe0a-9433-4cd1-86c8-3f40ae21c4e3,1956,,"[94.7, 35.2]",9717,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,111,Barcelona,217,"['6f3e2cd1-b30f-4c1c-8106-4abd12fcfe9c', '79c5acef-b2a8-4e30-96b2-d6a3555c0a03']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:42.860,Ball Receipt*,True,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852c3640-19ba-410e-9eac-d13180126c60,1958,,"[95.3, 57.0]",9717,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,111,Barcelona,217,['f36c0b61-45a4-42e2-be1e-6666296fd800'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:43.729,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a52ada76-dc1c-4464-b437-f400e52f0696,1963,,"[32.3, 43.8]",9717,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Center Midfield,112,Villarreal,222,['32437961-915a-4ebb-99b0-497223f50e7c'],45,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:45.940,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2b86260-bc8d-49c2-9038-5f3f90e102fd,1967,,"[52.5, 73.5]",9717,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Raba Antolín,6753.0,Right Midfield,112,Villarreal,222,['e66577ce-1e13-4762-af32-1827ffc657c9'],49,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:49.205,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0891900-e472-481e-8777-f66bd172a03e,1971,,"[77.0, 27.4]",9717,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soriano,6759.0,Left Midfield,112,Villarreal,222,['aa2e599a-4f19-47ce-a3ae-2fdfa8d26658'],57,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:57.394,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79059c29-b646-422c-b77b-08e47e3e33b5,1974,,"[116.2, 24.9]",9717,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,112,Villarreal,222,['4b54df00-b495-4ee2-8190-b426f5bc5a03'],1,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:01.998,Ball Receipt*,,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e856912-2e15-4008-88d2-50d1e6597043,1977,,"[113.9, 36.3]",9717,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Center Forward,112,Villarreal,222,['d20a177e-c275-441a-aba4-c2d68ef230d9'],3,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:03.039,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37b69b66-e71c-44be-a5e4-cd5c53be1ef0,1985,,"[26.4, 33.0]",9717,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,114,Barcelona,217,['b9d8d66c-01ce-40bc-98aa-af821ded70f9'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:31.340,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6987e03-a1e7-41f8-94f5-948efaa77d99,1987,,"[31.4, 54.9]",9717,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,114,Barcelona,217,['c57f7e4e-a73f-41f2-aa73-4524be858d95'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:33.888,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251ae67d-140a-4be6-bd39-12731113083f,1989,,"[67.6, 68.3]",9717,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,114,Barcelona,217,['2a922e3e-463a-49b3-9a58-52d3e4153354'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:37.355,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8afc0b72-a4cb-48e8-b7c2-03c2efc74657,2001,,"[23.7, 23.1]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,115,Villarreal,222,['566cf14c-b060-4898-b331-ea75b01fc060'],17,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:17.724,Ball Receipt*,,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b176e192-8645-437c-b0c7-b09b84fe1d3c,2004,,"[83.9, 19.9]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cédric Bakambu,6862.0,Center Forward,115,Villarreal,222,['f2c7b484-d410-4456-bb10-f6e3d2651b4d'],24,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:24.024,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8ab341-5bc7-4c53-a853-a1681441ed1d,2007,,"[48.3, 65.7]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,116,Barcelona,217,['f8568729-9914-4e94-ac0f-20756460ca3f'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:25.286,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2670ee3-be80-48c8-a947-c2261d8b9987,2009,,"[41.5, 64.3]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,116,Barcelona,217,['5cdf06c2-f6f9-4492-8a96-68943dc3003a'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:25.299,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58f5fe70-b108-46c1-83b2-d0d99e04a9da,2013,,"[56.8, 60.5]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Midfield,116,Barcelona,217,['143ec8e6-d127-481d-bebd-e8e359fcf7dd'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:28.022,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24fcc9b8-344f-4d42-8378-c2321be30e2e,2016,,"[49.2, 56.0]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,116,Barcelona,217,['69d630b7-5623-440e-b3b2-b122271b5dbe'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:29.022,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea233598-2246-400e-be7d-7a5fdf0135e1,2018,,"[56.4, 34.3]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,116,Barcelona,217,['32beac80-1241-4e6f-8b9b-02267dace223'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:30.374,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef605a4c-9c31-438a-b798-12e38e768381,2021,,"[86.7, 72.7]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,116,Barcelona,217,['28bf8dd5-44ca-4ab0-afc3-3f24004ba063'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:39.510,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c50305da-b017-40c6-9de9-f97a9e75ac55,2023,,"[78.3, 64.3]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,116,Barcelona,217,['d6feff3f-9789-4b11-8290-f32f902b2c57'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:41.239,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66ebc952-410f-4996-968f-b36d36e1aff2,2027,,"[92.3, 41.0]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,116,Barcelona,217,['56829ccf-7791-4bb1-9c55-8fb0bd9ffbd8'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:45.333,Ball Receipt*,,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11f5f284-52e7-46e5-bed1-e0602145824a,2032,,"[90.9, 58.2]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Midfield,116,Barcelona,217,['281dbdf1-bc86-4e02-91a5-d7bffa2cc722'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:47.662,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46150a17-3ed3-4bf7-9781-4febc1613a37,2035,,"[50.8, 9.0]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Center Forward,116,Barcelona,217,"['9a5e3e4a-34e0-4a83-9c39-50709191f9a0', 'a075cfcb-739f-44b4-a0b9-440a140a5f1d']",49,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:49.369,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6efac4a7-0d6b-4c78-aa2d-a2d071713611,2041,,"[48.0, 61.5]",9717,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,117,Barcelona,217,['bdc282f5-22d9-4c7d-9bbd-87db9d8c37e6'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.438,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88cfc5ab-dd49-45c3-a1c7-3f0fb466d5be,2043,,"[55.8, 50.4]",9717,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,117,Barcelona,217,['979d6aeb-5e17-4a9a-b637-fa81ccbf0e15'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:00.991,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e83f40c0-c58d-403d-9c84-9b985ad5d5fb,2046,,"[77.0, 44.3]",9717,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,117,Barcelona,217,['ce441ead-e8e9-4365-b069-9f7d47ed0ff1'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:09.457,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55d7d194-d7a7-4137-b9fa-f8840ceed7a5,2051,,"[85.4, 64.1]",9717,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Midfield,117,Barcelona,217,['55e97313-1227-4258-beb9-03b15c60b1c4'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:12.909,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58720cf5-3b49-4444-8f37-4681fd1b1e72,2054,,"[100.3, 72.9]",9717,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,117,Barcelona,217,['e2f23c31-9fc1-446e-8437-c78a047b58e1'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.269,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a764df6d-3d96-4654-8429-b36acdd0aaf9,2063,,"[23.1, 19.5]",9717,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Left Center Midfield,118,Villarreal,222,['33fd63bb-3ebf-4bf9-95e4-9a60d96dbf3c'],21,,,,,,,,,,,,,,,,,,Villarreal,222,00:43:21.922,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00dfe157-8aec-462c-9e09-ee104537605a,2067,,"[37.6, 33.9]",9717,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soriano,6759.0,Left Midfield,118,Villarreal,222,['2d8f1810-f275-40c2-afcd-10803e681fd6'],23,,,,,,,,,,,,,,,,,,Villarreal,222,00:43:23.945,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afdbd007-5160-4298-9b44-8715890eac7f,2077,,"[64.3, 14.6]",9717,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Left Center Midfield,119,Villarreal,222,"['28c5f125-ca89-49b5-a28c-0c3026059855', '4334cf38-e4bd-4d6c-a407-1b2542b36da2']",50,,,,,,,,,,,,,,,,,,Villarreal,222,00:43:50.926,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21385bd9-24e0-40e9-aa6d-8daf67b8728d,2080,,"[34.4, 45.2]",9717,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,119,Villarreal,222,['0454fb83-cd97-4fb9-b0da-1f481adcffdb'],54,,,,,,,,,,,,,,,,,,Villarreal,222,00:43:54.561,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c762289c-8c00-4745-98bd-db58690438df,2083,,"[44.9, 76.7]",9717,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,119,Villarreal,222,['97e0a002-3e12-4ae3-963d-3e3a375fca51'],58,,,,,,,,,,,,,,,,,,Villarreal,222,00:43:58.227,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96e62d81-e164-4547-85ed-aa33ead3b2bd,2087,,"[66.1, 75.0]",9717,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Raba Antolín,6753.0,Right Midfield,119,Villarreal,222,"['5aff0a8e-6e1d-4bf6-9484-63891ba0713f', '7fab93c8-a108-40ec-8f5f-d2050904dbf1']",1,,,,,,,,,,,,,,,,,,Villarreal,222,00:44:01.140,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889c108c-6f48-475d-96ce-4ee5013768bb,2100,,"[106.7, 39.0]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cédric Bakambu,6862.0,Center Forward,121,Villarreal,222,['1d225906-4af2-4eb6-9667-a4bb5cf01f6f'],29,,,,,,,,,,,,,,,,,,Villarreal,222,00:45:29.323,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f50cbbd-ca44-464c-9bc4-e1b3f7088287,2109,,"[48.9, 32.7]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rodrigo Hernández Cascante,6765.0,Left Center Midfield,122,Villarreal,222,['4c1650e1-a631-49d9-ba8e-3b8b430c4717'],1,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:01.789,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfb465d6-a62f-486e-8fe7-182534d16432,2112,,"[56.3, 4.0]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Roberto Soriano,6759.0,Left Midfield,122,Villarreal,222,['e55ceebe-7e30-4715-830f-a3ad7adc5a9d'],4,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:04.111,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ece8fa9-7c8c-46f4-b107-59027e65071f,2115,,"[44.3, 2.4]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jaume Vicent Costa Jordá,6828.0,Left Back,122,Villarreal,222,['a213286d-9064-4dab-85d8-cf5ab90a7afb'],7,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:07.159,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7631dd39-905a-4f10-87a8-2575531a6152,2118,,"[27.7, 14.9]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Víctor Ruíz Torre,6752.0,Left Center Back,122,Villarreal,222,['49e3de5e-6d30-4438-9b2d-ea2debc631ac'],9,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:09.787,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20ca199d-17fa-4dc0-af1f-7c7681c2285f,2121,,"[34.8, 24.6]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rúben Afonso Borges Semedo,6857.0,Center Midfield,122,Villarreal,222,['b349166c-1e19-4905-924f-4b4d9cc94e2c'],13,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:13.522,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4348c13a-3e58-4f61-8bca-5d06bfe03012,2124,,"[42.1, 3.6]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jaume Vicent Costa Jordá,6828.0,Left Back,122,Villarreal,222,['0e66c975-8a2f-47e4-b957-a05d7ced9345'],15,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:15.418,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56965a84-e180-4c8f-83e2-e2afa11a6ddd,2131,,"[70.2, 6.7]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Roberto Soriano,6759.0,Left Midfield,122,Villarreal,222,['6643ce3d-6e42-4fb6-94a6-7884f4fb2212'],20,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:20.544,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6d2b785-4555-4b49-b5e7-268fe0cfe21b,2134,,"[84.6, 14.9]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cédric Bakambu,6862.0,Center Forward,122,Villarreal,222,"['2b7d6160-b069-41a7-bd3a-ce99bccd5baa', '988e2e11-e954-485d-a077-73c5b79e345c']",22,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:22.579,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8499fb83-9bd1-448a-b0e7-659aa86fa6f9,2137,,"[76.9, 18.6]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rodrigo Hernández Cascante,6765.0,Left Center Midfield,122,Villarreal,222,['627dcec6-68ac-4227-98c4-707cb25043f2'],24,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:24.890,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8fa85ae-73d4-4062-a982-ca527898def0,2141,,"[74.5, 56.0]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mario Gaspar Pérez Martínez,6772.0,Right Back,122,Villarreal,222,['5aaa10b2-6ec5-4531-a828-f4e480141016'],28,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:28.687,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728e4fcc-89d4-47ec-8ccd-67f4f14d930c,2144,,"[87.0, 69.9]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Raba Antolín,6753.0,Right Midfield,122,Villarreal,222,['375c1724-221e-4ea6-ab2e-40fb52dabac8'],30,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:30.706,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317d6462-a8ac-4323-ac63-4bb6ae113fd2,2152,,"[81.7, 50.3]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rúben Afonso Borges Semedo,6857.0,Center Midfield,122,Villarreal,222,['e0a087ec-41e5-4696-aafd-f5d229edcbc1'],37,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:37.924,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9c11a8d-73e1-4386-819e-5e8823b37b93,2155,,"[84.6, 36.4]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rodrigo Hernández Cascante,6765.0,Left Center Midfield,122,Villarreal,222,['e6f9e7c9-7ebe-4b35-8505-80aa969207ea'],39,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:39.139,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc5cb676-94ec-4254-8190-3114a510060c,2158,,"[84.6, 16.5]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jaume Vicent Costa Jordá,6828.0,Left Back,122,Villarreal,222,['f545dcd9-9287-4a7e-9f68-f6100b4ee102'],41,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:41.128,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,077b3c65-30a2-47df-9a2b-12aa28eb900a,2161,,"[100.4, 6.0]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cédric Bakambu,6862.0,Center Forward,122,Villarreal,222,['b52819d5-2550-4155-a354-0e29da0fcdd5'],44,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:44.005,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aded0de4-71d1-4d33-89a6-f47676164314,2164,,"[98.0, 12.8]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jaume Vicent Costa Jordá,6828.0,Left Back,122,Villarreal,222,['ab892e1e-9bd0-46fd-ac89-f6be88c57df5'],45,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:45.655,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857b28d-3e42-4178-9b3e-2daedaf67133,2166,,"[112.3, 12.1]",9717,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cédric Bakambu,6862.0,Center Forward,122,Villarreal,222,['aece8274-5745-412b-9f3f-83f8e0d10b12'],47,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:47.251,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e691597-0933-4105-b53d-ceb010023915,2173,,"[43.3, 75.9]",9717,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,123,Barcelona,217,['adafa8cd-3b5e-4e63-946d-dabd583a66e2'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.833,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d101b3c3-deb0-4f15-9dd1-bec59e412914,2175,,"[56.9, 71.5]",9717,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,123,Barcelona,217,['e4b57eba-5e49-4b78-b9b1-3f05cac352cf'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.295,Ball Receipt*,,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cc92f6e-f439-4f45-acad-8e9b9016d701,2181,,"[63.8, 75.9]",9717,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,123,Barcelona,217,['3d9e52e7-c91a-45d2-8897-dc753d2c76ad'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.324,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c558ae82-1ab3-46e0-8d9c-270ae4bc74c5,2187,,"[51.7, 77.5]",9717,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,123,Barcelona,217,"['0f46915d-b962-420c-a31b-562e6ff4a2ab', '51b58851-2ec8-46b4-8cf6-b9c37ef3df05']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.178,Ball Receipt*,True,2017/2018
