bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.104595,,,,,,,,,,,,,017023fa-4169-4649-acd4-e8d85748b972,828,,"[97.4, 68.0]",69249,21,,,,-0.8999389,,Left Foot,,,,"[107.4, 55.4]",,Ground Pass,,16.08602,,,Gonzalo Gerardo Higuaín,5497.0,,,Through Ball,True,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,54,Real Madrid,220,['d7397b7c-77ef-4a92-ad9a-f489cc478808'],27,,,,,,,,,,,,,,,,Real Madrid,220,00:21:27.672,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.5951,,,,,,,,,,,,,db9acd5e-570d-488d-9e4e-2114d0e332d1,832,,"[115.6, 57.1]",69249,21,,,,-1.5551726,,Right Foot,True,,,"[115.9, 37.9]",,Ground Pass,,19.202343,,Incomplete,Raúl González Blanco,15607.0,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,54,Real Madrid,220,"['1ff1a2d9-165f-4b8a-a855-638c83bc3147', '8c93d38f-6d96-43b3-beb9-31f8702a0ed8', 'b368ac0f-0f25-42c0-99ed-eb5043bcf1d1']",29,,,,,,,,,,,,,,,,Real Madrid,220,00:21:29.624,Pass,True,2008/2009
,,,,,,,,,,,,,,,,3.538508,,,,,,,,,,,,,e9872a35-dbbc-4028-9699-8cd3f3e3e0fc,836,,"[11.9, 44.4]",69249,21,True,,,0.1468984,,Right Foot,,,,"[112.6, 59.3]",,High Pass,,101.796364,,Incomplete,Samuel Eto''o Fils,19298.0,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,54,Real Madrid,220,"['b54677f9-dd71-4f04-aac2-e19dd0e97cad', 'b7702fa4-14c9-43d4-9c05-34e25cd1e7b5']",42,,,,,,,,,,,,,,,,Barcelona,217,00:21:42.591,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.050094,,,,,,,,,,,,,ee8574b7-bcaa-4fac-85bb-3e8a123f4278,840,,"[9.2, 20.5]",69249,21,,,,1.1836762,,Keeper Arm,,,,"[19.8, 46.5]",,Low Pass,,28.07775,,,Fabio Cannavaro,15775.0,,,,,,1,From Throw In,Iker Casillas Fernández,11179.0,Goalkeeper,54,Real Madrid,220,['798ec9d0-f0ac-4b62-abd5-3db9708dbdf7'],47,,,,,,,,,,,,,,,,Real Madrid,220,00:21:47.255,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.319092,,,,,,,,,,,,,d3680c7e-c4f5-4916-a238-3522825be65b,843,,"[19.8, 48.7]",69249,21,,,,0.7157436,,Right Foot,,,,"[35.9, 62.7]",,Ground Pass,,21.335651,,,Sergio Ramos García,5201.0,,,,,,1,From Throw In,Fabio Cannavaro,15775.0,Left Center Back,54,Real Madrid,220,['aa7de4f2-2a1e-49c4-a527-46e9dfc11101'],50,,,,,,,,,,,,,,,,Real Madrid,220,00:21:50.416,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.165638,,,,,,,,,,,,,2039a9fe-13ac-432f-aca7-93d8241854a8,846,,"[35.9, 61.8]",69249,21,,,,-0.7336516,,Right Foot,,,,"[49.1, 49.9]",,Ground Pass,,17.77217,,,Fernando Rubén Gago,26036.0,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Right Back,54,Real Madrid,220,['ca111520-ed0f-409a-81f2-dc32ff64e40a'],52,,,,,,,,,,,,,,,,Real Madrid,220,00:21:52.798,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.71366,,,,,,,,,,,,,7b6dc83b-7c43-4542-b012-48c9e03f7c42,849,,"[50.2, 51.8]",69249,21,,,,1.2619575,,Right Foot,,,,"[56.9, 72.8]",,Ground Pass,,22.042913,,,Arjen Robben,8218.0,,,,,,1,From Throw In,Fernando Rubén Gago,26036.0,Left Defensive Midfield,54,Real Madrid,220,['9989e60b-2cdc-4c11-afe0-7960506a1fd8'],54,,,,,,,,,,,,,,,,Real Madrid,220,00:21:54.635,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.112341,,,,,,,,,,,,,98df906b-a8e4-4e9f-b5d8-987db24aedc0,853,,"[52.5, 70.1]",69249,21,,,,-1.4510024,,Left Foot,,,,"[53.8, 59.3]",,Ground Pass,,10.877959,,,Fernando Rubén Gago,26036.0,,,,,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,54,Real Madrid,220,"['5dd1b15d-96c2-4f72-b42e-535619760873', '8306669f-533c-4a05-be82-3b633490535b']",57,,,,,,,,,,,,,,,,Real Madrid,220,00:21:57.144,Pass,True,2008/2009
,,,,,,,,,,,,,,,,2.006322,,,,,,,,,,,,,89d75f25-587f-4799-81a6-bd4ae28cb6d8,858,,"[69.9, 74.3]",69249,22,True,,,-1.9839251,,Right Foot,,,,"[57.1, 45.1]",,Ground Pass,,31.882284,,,Fernando Rubén Gago,26036.0,,,,,Free Kick,1,From Free Kick,Sergio Ramos García,5201.0,Right Back,55,Real Madrid,220,['01a2aee0-dd74-45ff-aad8-10cece556a3d'],44,,,,,,,,,,,,,,,,Real Madrid,220,00:22:44.851,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.162356,,,,,,,,,,,,,1bd9855a-06aa-4b4d-b06f-ce491adc34a9,860,,"[57.8, 44.4]",69249,22,,,,-1.4423859,,Right Foot,,,,"[62.5, 8.0]",,Ground Pass,,36.70218,,,Iván Gabriel Heinze,26176.0,,,,,,1,From Free Kick,Fernando Rubén Gago,26036.0,Left Defensive Midfield,55,Real Madrid,220,['fff044a1-30fd-4a23-9047-053702895b5a'],47,,,,,,,,,,,,,,,,Real Madrid,220,00:22:47.069,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.00783,,,,,,,,,,,,,d743702f-021d-4b70-a8f7-9d0abf45653a,864,,"[56.1, 9.4]",69249,22,,,,1.7818897,,Left Foot,,,,"[52.5, 26.2]",,Ground Pass,,17.181385,,,Fernando Rubén Gago,26036.0,,,,,,1,From Free Kick,Iván Gabriel Heinze,26176.0,Left Back,55,Real Madrid,220,"['0dc78fc3-af8c-4179-b77d-ba401d9abc19', 'be82a055-b6af-4ada-a1b1-6c11013a1228']",50,,,,,,,,,,,,,,,,Real Madrid,220,00:22:50.731,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.400734,,,,,,,,,,,,,013db3d6-2b0a-4a62-815d-7e39c04859a5,867,,"[54.0, 29.8]",69249,22,,,,1.819429,,Right Foot,,,,"[49.1, 49.1]",,Ground Pass,,19.912308,,,Fabio Cannavaro,15775.0,,,,,,1,From Free Kick,Fernando Rubén Gago,26036.0,Left Defensive Midfield,55,Real Madrid,220,['40243ace-f7aa-4fd2-b287-b344c569033a'],53,,,,,,,,,,,,,,,,Real Madrid,220,00:22:53.019,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.2376,,,,,,,,,,,,,d88dfd0c-169e-49d1-9b82-d568a3e1b2a5,870,,"[58.0, 52.1]",69249,22,,,,-0.36254424,,Right Foot,,,,"[92.8, 38.9]",,High Pass,,37.21935,,Incomplete,Raúl González Blanco,15607.0,,,,,,1,From Free Kick,Fabio Cannavaro,15775.0,Left Center Back,55,Real Madrid,220,"['71adf8b5-c1d4-43b4-8ed7-fe0593e3db55', 'a8c6bd2d-094d-484c-98ec-293c80d24f97']",56,,,,,,,,,,,,,,,,Real Madrid,220,00:22:56.434,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.953753,,,,,,,,,,,,,a8c6bd2d-094d-484c-98ec-293c80d24f97,872,,"[28.2, 42.1]",69249,22,,,,-0.82537687,,Head,,,,"[37.8, 31.7]",,Low Pass,,14.153445,,,Gnégnéri Yaya Touré,3087.0,,,,,Recovery,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Real Madrid,220,"['0fdc67a1-0780-465a-9078-a25e2fdf47f5', 'd88dfd0c-169e-49d1-9b82-d568a3e1b2a5']",58,,,,,,,,,,,,,,,,Barcelona,217,00:22:58.672,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.34638,,,,,,,,,,,,,1ffd0016-5929-4bf5-8829-f67cec56e9d6,876,,"[36.5, 23.9]",69249,23,,,,-0.18873776,,Left Foot,,,,"[54.3, 20.5]",,Ground Pass,,18.12181,,Incomplete,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,55,Real Madrid,220,"['1ba8acff-c0fa-475c-91fe-a7d4077655ec', '302a2244-e926-4232-ab1e-b91b109d0927', 'c641ce89-9705-4759-8a14-f0c5607b18ac']",1,,,,,,,,,,,,,,,,Barcelona,217,00:23:01.438,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.764177,,,,,,,,,,,,,cf9b5072-9c6c-43f6-86f5-17cf58f48cea,880,,"[69.4, 58.8]",69249,23,,,,-1.8404847,,Right Foot,,,,"[66.0, 46.5]",,Ground Pass,,12.76127,,,Fernando Rubén Gago,26036.0,,,,,,1,From Free Kick,Christoph Metzelder,20014.0,Right Center Back,55,Real Madrid,220,['79be8820-da69-47a8-9a97-fd21c2ac3ebf'],3,,,,,,,,,,,,,,,,Real Madrid,220,00:23:03.347,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.1376,,,,,,,,,,,,,350acfaf-b41b-48be-ad73-d16382ddd651,883,,"[65.8, 44.8]",69249,23,,,,-0.16202857,,Right Foot,,,,"[86.6, 41.4]",,Ground Pass,,21.076054,,Incomplete,Raúl González Blanco,15607.0,,,,,,1,From Free Kick,Fernando Rubén Gago,26036.0,Left Defensive Midfield,55,Real Madrid,220,"['6dd86861-3c9d-47ef-99c6-25bb84a5ec02', 'edecde45-c7fc-4913-9efb-4f2ac42a095e']",4,,,,,,,,,,,,,,,,Real Madrid,220,00:23:04.191,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.578848,,,,,,,,,,,,,5ea1e09f-cb9b-44e6-bd6e-0ea13cba7349,886,,"[70.1, 41.0]",69249,23,,,,-0.658806,,Right Foot,,,,"[79.4, 33.8]",,High Pass,,11.761377,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,Recovery,1,From Free Kick,Fernando Rubén Gago,26036.0,Left Defensive Midfield,55,Real Madrid,220,['16332855-57d3-4dd1-9609-6033d97e7c77'],5,,,,,,,,,,,,,,,,Real Madrid,220,00:23:05.943,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.608643,,,,,,,,,,,,,75450b75-bff7-4f49-ab17-ec0b3b0b1d8b,890,,"[35.9, 33.4]",69249,23,,,,-0.25800723,,Right Foot,,,,"[50.3, 29.6]",,Low Pass,,14.892951,,Incomplete,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,55,Real Madrid,220,"['4222bd60-17f9-44b5-9c38-d0210b7731a4', '6a4a9bfd-9464-4f2f-a669-a909f78880ca']",9,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.324,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.564436,,,,,,,,,,,,,aba1cada-ec2f-47d2-b478-99a8a2bee890,904,,"[83.8, 80.0]",69249,23,,,,-1.2681892,,,,,,"[90.2, 59.5]",,High Pass,,21.4758,,,Gonzalo Gerardo Higuaín,5497.0,,,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Right Back,56,Real Madrid,220,['0f9ea4ea-f165-4d03-adab-98a484b59c23'],24,,,,,,,,,,,,,,,,Real Madrid,220,00:23:24.602,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.409677,,,,,,,,,,,,,772a213e-29e9-44a1-a066-50919c78b7b2,909,,"[68.4, 65.8]",69249,23,,,,-2.3506079,,Left Foot,,,,"[50.6, 47.8]",,Ground Pass,,25.314817,,,Christoph Metzelder,20014.0,,,,,Recovery,1,From Throw In,Fabio Cannavaro,15775.0,Left Center Back,56,Real Madrid,220,['c28c2ba0-bcbc-4f14-82d7-4cc51fc0f9e2'],29,,,,,,,,,,,,,,,,Real Madrid,220,00:23:29.641,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.117724,,,,,,,,,,,,,077d0e6c-e255-4d95-b222-3c541af3eb7e,912,,"[49.5, 46.5]",69249,23,,,,-1.0688899,,Right Foot,,,,"[54.0, 38.3]",,Ground Pass,,9.353609,,,Fernando Rubén Gago,26036.0,,,,,,1,From Throw In,Christoph Metzelder,20014.0,Right Center Back,56,Real Madrid,220,['33fdd87b-d114-4a41-8098-0db82f53d328'],32,,,,,,,,,,,,,,,,Real Madrid,220,00:23:32.731,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.41152,,,,,,,,,,,,,01c32a39-96a9-44a1-b4e3-8a1fa6445127,915,,"[55.0, 35.3]",69249,23,,,,-0.1798535,,Right Foot,,,,"[73.7, 31.9]",,Ground Pass,,19.006578,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Throw In,Fernando Rubén Gago,26036.0,Left Defensive Midfield,56,Real Madrid,220,['4b9069d5-0c12-4476-9313-4dc31dfcc398'],35,,,,,,,,,,,,,,,,Real Madrid,220,00:23:35.190,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.4716,,,,,,,,,,,,,ccb35f5c-86aa-4cce-86af-5abf8de09ac0,922,,"[83.1, 43.1]",69249,23,,,,-0.74837804,97e19ce1-f5d9-4611-b125-6daf20bd2572,Right Foot,,,,"[99.9, 27.5]",,Low Pass,,22.925968,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,1,From Counter,Daniel Alves da Silva,4324.0,Right Back,57,Barcelona,217,['86f3ebdc-362f-4b49-a72a-75a99931203f'],43,,,,,,,,,,,,,,,,Barcelona,217,00:23:43.223,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.52088,,,,,,,,,,,,,1bc5fcd6-b265-406c-b11b-ca87308b756d,929,,"[117.5, 4.1]",69249,23,,True,,-2.4942005,,Left Foot,,,,"[113.4, 1.0]",,Ground Pass,,5.140039,,Injury Clearance,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,57,Barcelona,217,,57,,,,,,,,,,,,,,,,Barcelona,217,00:23:57.949,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.774867,,,,,,,,,,,,,39452490-dd65-4329-9846-f756f33d96ae,932,,"[5.6, 80.0]",69249,24,,,,-0.45893067,,,,,,"[22.6, 71.6]",,Low Pass,,18.962067,,,Lassana Diarra,3181.0,,,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Right Back,58,Real Madrid,220,['ff818a45-3d1f-4ac7-829a-96659a3a1a53'],34,,,,,,,,,,,,,,,,Real Madrid,220,00:24:34.077,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.641309,,,,,,,,,,,,,342085cb-c2f1-4991-8105-b43f37cd283b,935,,"[21.3, 75.8]",69249,24,,True,,0.21264492,,Right Foot,,,,"[38.9, 79.6]",,Ground Pass,,18.005554,,Injury Clearance,,,,,,,,1,From Throw In,Lassana Diarra,3181.0,Right Defensive Midfield,58,Real Madrid,220,,36,,,,,,,,,,,,,,,,Real Madrid,220,00:24:36.627,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.1296,,,,,,,,,,,,,30a6ae41-de01-4b12-994f-1124b8d1e268,936,,"[80.2, 1.0]",69249,24,,,,1.2793396,,,,,,"[84.4, 15.0]",,Low Pass,,14.616429,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,59,Barcelona,217,['aa69a8b4-df00-43a7-b14b-2a205c041c70'],56,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.665,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.2881,,,,,,,,,,,,,ceeedf92-6d3b-4ef5-a0e1-76cd431e6d63,940,,"[78.1, 14.8]",69249,24,,,,1.7542763,,Left Foot,,,,"[74.5, 34.2]",,Ground Pass,,19.731194,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Barcelona,217,"['527f0b72-7982-4cf0-9619-8ffe4ba97655', 'f6f2a630-ac8c-4f41-8158-128a9cf2f770']",59,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.036,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.82287,,,,,,,,,,,,,ac94c9c2-f0bd-4b86-af26-bb5aacdbe7ff,943,,"[78.5, 47.6]",69249,25,,,,1.8466022,,Right Foot,,,,"[72.5, 68.8]",,Ground Pass,,22.032703,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,59,Barcelona,217,['e745b277-14ec-4d1f-99ad-666c719025c9'],3,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.346,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.3382,,,,,,,,,,,,,88ee0961-3338-40ed-8234-dbcfafd23692,946,,"[70.8, 67.5]",69249,25,,,,-0.06442684,,Right Foot,,,,"[77.0, 67.1]",,Ground Pass,,6.2128897,,Incomplete,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,"['b2d4aa2e-4ab3-4f89-94bc-f261547b07ba', 'ecc69f25-87bc-498d-9cfd-1adb28e9f205']",6,,,,,,,,,,,,,,,,Barcelona,217,00:25:06.902,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9918,,,,,,,,,,,,,164144e9-31f7-4d4a-85f4-3106961c4cc0,951,,"[76.4, 47.2]",69249,25,,,,-1.487655,,Right Foot,,,,"[78.1, 26.8]",,Low Pass,,20.47071,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,59,Barcelona,217,['7a5afa7e-5a59-4567-a513-b73982632714'],10,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.692,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.12572,,,,,,,,,,,,,35d057d5-f397-453f-81b7-fde89b616ffd,960,,"[20.1, 56.7]",69249,25,,,,0.42190853,,Right Foot,,,,"[37.7, 64.6]",,Ground Pass,,19.291708,,,Arjen Robben,8218.0,,,,,Recovery,1,From Throw In,Lassana Diarra,3181.0,Right Defensive Midfield,59,Barcelona,217,['004ffb24-d0ac-4943-a11e-cceca92ef5b2'],17,,,,,,,,,,,,,,,,Real Madrid,220,00:25:17.957,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.365147,,,,,,,,,,,,,0251cfad-469c-479d-b2f8-64e41e037bdc,966,,"[87.6, 7.1]",69249,25,,,,1.9749289,,Left Foot,,,,"[80.8, 23.0]",,Ground Pass,,17.293062,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,59,Barcelona,217,['debd3b44-7258-41db-97af-c4a72085abb7'],22,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.126,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.2178,,,,,,,,,,,,,a3cae629-e6be-43fb-9fd3-687b0ddab90b,969,,"[81.2, 19.9]",69249,25,,,,2.1973238,,Right Foot,,,,"[73.6, 30.4]",,Ground Pass,,12.961867,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,59,Barcelona,217,['f991bb15-bc49-45bb-8617-d97da0a6fb3f'],24,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.256,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.7749,,,,,,,,,,,,,124c8c03-7a3a-469f-80ae-1e89b38a22bd,971,,"[72.1, 33.4]",69249,25,,,,0.24497867,,Right Foot,,,,"[82.1, 35.9]",,Ground Pass,,10.307764,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,59,Barcelona,217,['0e058fc0-3f8a-4e30-ac7d-e50e6912601a'],25,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.474,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.824831,,,,,,,,,,,,,36040ae0-e557-49d4-a596-88330440d1b7,974,,"[82.1, 33.6]",69249,25,,,,-2.8418167,,Right Foot,,,,"[71.1, 30.2]",,Ground Pass,,11.513471,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,59,Barcelona,217,['7dd108a0-4f25-4ce4-92cd-7ff4e0c79bb4'],29,,,,,,,,,,,,,,,,Barcelona,217,00:25:29.656,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.813011,,,,,,,,,,,,,2f7d420d-3442-431e-a52e-5389266c0cba,977,,"[71.9, 31.3]",69249,25,,,,1.8501782,,Right Foot,,,,"[64.9, 55.7]",,Ground Pass,,25.384247,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,59,Barcelona,217,['6c32a722-f305-4ae0-a565-4e405eb26345'],31,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.123,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.037416,,,,,,,,,,,,,13e68194-3f74-4625-a309-93e1e9aadee4,980,,"[69.8, 58.2]",69249,25,,,,1.2761476,,Right Foot,,,,"[75.9, 78.3]",,Ground Pass,,21.005238,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,59,Barcelona,217,['944710c9-c1cc-47cb-82de-f26797e4dbef'],35,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.448,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.7452,,,,,,,,,,,,,f38652ea-07bb-4970-8aa5-6a3bc028eec6,983,,"[69.2, 66.9]",69249,25,,,,-0.98539114,,Left Foot,,,,"[75.1, 58.0]",,Ground Pass,,10.678015,,,Samuel Eto''o Fils,19298.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,['dcfca9ea-b4df-4c98-ae31-b7c879c4cfaf'],41,,,,,,,,,,,,,,,,Barcelona,217,00:25:41.277,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.804689,,,,,,,,,,,,,1615e537-7fa8-482e-8cf5-9e9b1130d96f,988,,"[72.8, 55.7]",69249,25,,,,-1.9578743,,Right Foot,,,,"[66.4, 40.0]",,Ground Pass,,16.954351,,,Andrés Iniesta Luján,5216.0,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,60,Barcelona,217,['f710438f-a894-4ae9-87f2-66f0644ad4ff'],54,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.713,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.409361,,,,,,,,,,,,,02b6bf3c-bc78-4748-9926-2448004cdc40,990,,"[66.4, 40.0]",69249,25,,,,2.4190485,,Right Foot,,,,"[58.8, 46.7]",,Ground Pass,,10.131634,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,60,Barcelona,217,['da4f4191-3773-48f8-b52a-edb590559bef'],55,,,,,,,,,,,,,,,,Barcelona,217,00:25:55.518,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.643248,,,,,,,,,,,,,d84a7fff-bdc5-4ce7-b84e-fd97cd3ed373,993,,"[56.9, 47.6]",69249,25,,,,1.1776044,,Right Foot,,,,"[69.8, 78.7]",,Ground Pass,,33.669273,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,60,Barcelona,217,['b6916dca-7bd0-48cd-9c4c-6823f6bfc3c4'],57,,,,,,,,,,,,,,,,Barcelona,217,00:25:57.882,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.9867,,,,,,,,,,,,,d61a7a20-fe34-40cd-8e6b-8d020e53fb51,996,,"[69.2, 78.1]",69249,26,,,,-3.0392487,,Right Foot,,,,"[50.7, 76.2]",,Ground Pass,,18.597311,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,60,Barcelona,217,['6c6c1dd5-feaa-4582-a008-121b477b703f'],1,,,,,,,,,,,,,,,,Barcelona,217,00:26:01.067,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.347167,,,,,,,,,,,,,900a4fa8-c437-491d-bb7b-acfd96348b77,999,,"[51.1, 77.7]",69249,26,,,,-1.3513658,,Right Foot,,,,"[57.3, 49.9]",,Ground Pass,,28.482977,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,60,Barcelona,217,['e19f2312-7194-411c-992b-a65f8212bd89'],3,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.786,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.222911,,,,,,,,,,,,,fc9f4e1f-5781-47ac-89aa-8db8c40b1515,1003,,"[72.5, 37.9]",69249,26,,,,-1.6145184,,Right Foot,,,,"[71.1, 5.9]",,Ground Pass,,32.03061,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,60,Barcelona,217,['1ec37297-9351-4c96-a153-5bc5e6e4c8a0'],8,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.279,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.796097,,,,,,,,,,,,,f8dc1c8e-8db5-45c0-b264-d6e5369974e4,1006,,"[74.0, 5.2]",69249,26,,,,-0.029403288,,Left Foot,,,,"[87.6, 4.8]",,Ground Pass,,13.605881,,,Thierry Henry,15516.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,60,Barcelona,217,['b7b27567-5d5e-4432-a6b6-5388cc41c43d'],10,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.829,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.614683,,,,,,,,,,,,,528fd728-a708-4a03-ad4a-30d5bab03990,1009,,"[87.8, 5.9]",69249,26,,,,-3.0453005,,Right Foot,,,,"[70.2, 4.2]",,Ground Pass,,17.681911,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,60,Barcelona,217,['0ed81a68-b913-4948-a6e6-6ac8871e4b6b'],14,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.066,Pass,,2008/2009
