bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994432ff-0cf9-428f-85fe-daa701c8b63b,2440,,"[108.9, 57.3]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Wing,126,Barcelona,217,['076120fc-9a2d-45c0-b5dc-f6be99354a8a'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:18:10.594,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,efc53d7b-33c8-4fb2-b9e9-fad7ba28e726,2442,,"[104.8, 62.9]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,126,Barcelona,217,['d5176f2f-abd6-4ab8-8865-7d9f3c08c025'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.537,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eefb9783-9e66-4803-9d01-c99ce34631e9,2444,,"[15.6, 7.0]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iker Muniain Goñi,6842.0,Left Midfield,126,Barcelona,217,['59045d22-2776-4070-9b98-89c24578d36c'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:13.447,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beb18784-734b-4885-b376-681390217893,2451,,"[14.4, 43.2]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yeray Álvarez López,6877.0,Right Center Back,127,Athletic Club,215,['7722884e-0330-4d29-9d22-b118e306839c'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:27.162,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f1cb4a-37fd-4adf-ba51-c53b84f35cb0,2453,,"[33.8, 33.3]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,127,Athletic Club,215,['ecb6340b-414c-4bc0-aff8-4bc500cff20a'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:35.425,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43594620-61d4-49cd-a868-059f0a90bb77,2457,,"[34.5, 6.4]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,127,Athletic Club,215,['4b47201d-e8b3-4b74-ba60-cf73d66b9b17'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:38.087,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d12430e-0f9e-4e2d-9ffa-c20208d512e6,2461,,"[39.8, 27.6]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Unai Vencedor Paris,35473.0,Left Defensive Midfield,127,Athletic Club,215,['925ec8f2-4d59-48e9-9788-5520431e7997'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:41.441,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63e9daf2-b11d-41f8-b2d5-dd7e369f63c9,2464,,"[25.2, 59.6]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yeray Álvarez López,6877.0,Right Center Back,127,Athletic Club,215,['54a72441-dcf3-4931-b3e6-165c5e27a967'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:45.126,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a94ed02-e21a-4216-b3e9-946423ea6252,2467,,"[50.1, 57.6]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iñaki Williams Arthuer,6393.0,Left Center Forward,127,Athletic Club,215,['44eadc34-2852-4eff-a58a-256e57f16015'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:47.264,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6742636c-79ef-4c03-a249-1d82d0736e3d,2470,,"[56.4, 77.4]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Right Midfield,127,Athletic Club,215,['0d6eb842-ec00-4d4e-9029-e763d45640fd'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:49.052,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68106add-ed25-4ab1-91b0-207a0a04f728,2472,,"[49.3, 6.9]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,128,Barcelona,217,['401a2d43-714e-4338-a37c-b92a506bdede'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:18:54.530,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7513074a-bbfd-4b73-8c7d-530563576153,2475,,"[47.9, 35.5]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,128,Barcelona,217,['cb18156b-49c0-46b4-b0b5-7ed31c82fad9'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:18:57.578,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4ca4781-ec04-4329-8053-82c6ace7ecc3,2478,,"[49.9, 29.2]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,128,Barcelona,217,['6c9ff3b0-f5cf-4541-b89a-c592ad248eac'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:18:59.403,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73760c7d-7596-425d-be14-a54df14aa65a,2486,,"[82.0, 6.4]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,128,Barcelona,217,['0bfca34b-17c1-4963-918b-5742840d5f7b'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:19:05.456,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36d6e7f3-71c6-4ae2-9431-e263c6809df7,2489,,"[90.9, 17.2]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Wing,128,Barcelona,217,['fe27f45c-3be6-4389-8a8f-25b832ee787f'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:19:06.404,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ba7bb65-a966-45be-9134-2fba5b8820f1,2491,,"[83.4, 9.0]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,128,Barcelona,217,['25168352-b445-41bf-998a-0b538d4c12c5'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:19:07.444,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef41c5ae-f971-47f3-b1fa-2ef6d4d514ed,2494,,"[80.8, 13.8]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,128,Barcelona,217,['9bd8f75d-e04c-40ba-aa2b-a882ff18d525'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:19:09.301,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768d70cd-22b2-4647-8620-f515f7ca2990,2497,,"[84.8, 15.6]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,128,Barcelona,217,['66d8a5d8-fa39-44de-a8c8-a830362a39d1'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:19:13.895,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876b7465-5dfa-48dd-9ee3-c6caf448e91c,2499,,"[90.1, 10.3]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,128,Barcelona,217,['75590e4a-bb66-42fc-bb08-ce8e6c4ffbb6'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:19:14.659,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11a07f8b-925f-4bd6-9e38-4bc181ebc072,2502,,"[94.4, 5.2]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,128,Barcelona,217,['3b016240-0c57-4d96-b0fa-2e13b7eafbc2'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:19:17.007,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c1d53a3-b7d6-4901-a7a9-09295241d5d9,2505,,"[110.5, 23.2]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Center Attacking Midfield,128,Barcelona,217,['eaf246ea-1f14-45ed-9ace-5bddf98b55cb'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:19:20.179,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a5f06d7-4bc5-4a58-b1ba-1ca6465e345f,2507,,"[105.2, 36.4]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,128,Barcelona,217,['a5de82b9-9e40-4bc5-9a68-2c9fc0143651'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:19:21.224,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,814bcfc0-09ca-4019-ae1b-68933a762aa7,2513,,"[38.6, 68.2]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Midfield,128,Barcelona,217,['95a196f0-256e-448b-bfb3-607c5ec7be56'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:25.030,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26e8a78f-a034-494a-8556-74fd712b27e2,2515,,"[76.4, 12.6]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,128,Barcelona,217,['34616720-218a-4779-a081-21f598dadec9'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:19:26.010,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,83d37d63-adc2-47a5-9b4e-a16236159f5c,2518,,"[85.0, 14.5]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Wing,128,Barcelona,217,['db790c36-c249-4b19-805b-7239a752c1e4'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:19:26.947,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb56bdc-8b46-44af-bc28-42ed4d749992,2523,,"[45.0, 71.6]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,129,Athletic Club,215,['fdf99536-7d0d-44ee-a129-a59f5a3f760e'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:31.012,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90f4beed-8b8e-4c5c-b3d8-70b1a828df74,2526,,"[69.2, 77.9]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Right Center Forward,129,Athletic Club,215,['22cc1978-5768-438c-8bfb-ea1d11af03dd'],34,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:34.261,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a50b62d2-186e-40cf-90eb-c48bbad25a8f,2529,,"[90.5, 57.6]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Left Center Forward,129,Athletic Club,215,['cf794bb0-a6aa-45b6-abab-abfb3d4757b6'],37,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:37.328,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8591450-43e7-43a1-8555-3e8e38c9d764,2533,,"[47.9, 60.6]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Mingueza García,43728.0,Right Back,130,Barcelona,217,['3fb54918-faa5-4234-b64f-ab87fc7a5ca2'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:19:41.810,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4f8de8c-e13a-4637-82a5-10fd58eeec1c,2536,,"[65.8, 60.1]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,130,Barcelona,217,['2cb0c55e-a729-412d-82ce-59356a9ff106'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:19:43.875,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b6761fb-2337-466f-9b2c-ac4de89199a5,2538,,"[55.0, 53.5]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,130,Barcelona,217,['f531e621-67f0-4874-9017-819ce3fa961d'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:19:45.163,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4c4b5e4-83ac-4ac7-a9aa-13d830c75b39,2541,,"[75.7, 70.5]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,130,Barcelona,217,['6a5a655b-2f4a-4465-9a78-8465ec7aff7e'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:19:49.510,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78604a40-dcf4-4094-b894-515002948d5b,2544,,"[84.3, 73.1]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Mingueza García,43728.0,Right Back,130,Barcelona,217,['fcf8e57d-a125-4a90-a03f-5feb72319486'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:19:53.100,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1558769-6b41-4a20-8baf-6c919dd41fa0,2547,,"[73.9, 61.8]",3773403,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,130,Barcelona,217,['d4356f21-1777-4aae-8d0f-666be9b71ee8'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.679,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9f5235f-62d3-4410-9a3b-28672dd4a7dd,2550,,"[85.4, 14.5]",3773403,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,130,Barcelona,217,['d286a81f-2c39-4455-aa70-81c6fa2a2ecf'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:20:00.342,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567c662a-7477-4d8f-a004-278ef2e6ad63,2553,,"[90.1, 41.0]",3773403,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,130,Barcelona,217,['f219cc06-8dae-44ff-bee7-92b46bc051e3'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:20:05.328,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d482cac-03d1-492c-8d51-6e4e47529b2c,2556,,"[28.7, 39.6]",3773403,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yeray Álvarez López,6877.0,Right Center Back,131,Athletic Club,215,['dc077db9-b683-4e38-89a4-678784a5328b'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:05.417,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,84139163-d227-4ade-809b-32d8ad05cbb6,2560,,"[33.3, 39.1]",3773403,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,131,Athletic Club,215,['30862259-b832-4866-85f4-c85c1bdd5b15'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:06.754,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041fbab7-8ecf-4e3f-a4a8-afac7a5196aa,2566,,"[68.1, 20.5]",3773403,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Left Center Forward,131,Athletic Club,215,['893adcc1-95cb-4be6-ae61-c473a8b60d4c'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:12.126,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ff0b43f-ef42-4eff-947d-71ba8ec9d3fa,2569,,"[89.5, 35.6]",3773403,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Vencedor Paris,35473.0,Left Defensive Midfield,131,Athletic Club,215,['eddd4ff2-0088-4a83-88b8-b0567dd31220'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:17.547,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e307d97-032a-4e3d-a0b3-9d045f578159,2572,,"[92.8, 26.6]",3773403,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Muniain Goñi,6842.0,Left Midfield,131,Athletic Club,215,['e55adf2c-055b-4ddc-8394-77e4c9879236'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:18.448,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4bca81b-937a-410c-ae3d-04d0ba79016b,2575,,"[112.1, 24.3]",3773403,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,131,Athletic Club,215,['8b9c6597-b1a4-465c-9f37-7e44287e5a13'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:20.882,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,02c1b649-158e-44d6-9221-dbe75aaccf90,2578,,"[109.3, 33.4]",3773403,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Midfield,131,Athletic Club,215,['e6758708-4d48-42d9-a0f8-a9dda5636d0c'],21,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:21.053,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c19e8a47-26e2-4f6b-a1e6-42ed04a6fd7b,2584,,"[109.3, 32.7]",3773403,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl García Escudero,6391.0,Right Center Forward,132,Athletic Club,215,['bbae6d76-166b-452e-828f-f2acd3733b18'],30,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:30.356,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1f0d3a4-88ad-48e6-85bc-d95af7e6668f,2593,,"[89.8, 38.7]",3773403,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel García Carrillo,6775.0,Right Defensive Midfield,132,Athletic Club,215,['958196cc-b1be-44d7-8e83-cd0b6e191eef'],34,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:34.553,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da4f0c89-c2ad-4ea0-a586-6f4e2ece66ae,2596,,"[65.3, 40.2]",3773403,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yeray Álvarez López,6877.0,Right Center Back,132,Athletic Club,215,['da3907e4-fd0d-406f-ad15-b4f84c201c4e'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:36.985,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b47acd25-d912-43fa-a93f-a706faa75874,2599,,"[75.5, 48.6]",3773403,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel García Carrillo,6775.0,Right Defensive Midfield,132,Athletic Club,215,['8501502d-e487-4d34-a502-c2b17f634f0a'],39,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:39.151,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641a682a-294a-4c32-9f15-1e7f710dc4e3,2602,,"[71.6, 31.1]",3773403,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,132,Athletic Club,215,['6877823f-d474-4a7e-8532-51c55cdafe65'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:41.295,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d3614e9-bddd-4fad-a400-2ab85e10add7,2605,,"[87.2, 9.2]",3773403,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,132,Athletic Club,215,['ad993dfa-9be3-412d-96b5-9e809055a10b'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:43.668,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e39331cf-b4bb-4c0c-93f0-32f15d660a92,2608,,"[95.1, 27.4]",3773403,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl García Escudero,6391.0,Right Center Forward,132,Athletic Club,215,['3a1994f9-c407-4a35-9f56-872c1b464048'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:46.540,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82c50172-d234-4c88-b470-8b1f010916c9,2613,,"[26.6, 54.6]",3773403,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Defensive Midfield,133,Barcelona,217,['55db25a1-0de8-4224-91c8-8e3f977b2d8d'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:21:48.140,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dae6d47-60ec-4266-93df-c8af43f920f2,2615,,"[34.7, 44.9]",3773403,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Center Attacking Midfield,133,Barcelona,217,['51ecbf25-7e8c-485f-9f0b-108b9b20f2dd'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.338,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eef1fd4-a3e8-4134-a159-172494839686,2623,,"[76.7, 17.3]",3773403,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,133,Barcelona,217,['6c4bdf67-dc50-4502-ad1d-23fcdbc8931d'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.261,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2544419-90a6-42fc-9f83-2b44b15b8b8a,2627,,"[69.3, 65.8]",3773403,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Alejandro Berenguer Remiro,7478.0,Right Midfield,134,Athletic Club,215,['9d9357c7-a348-47c7-ac4d-9835a061de5a'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:56.296,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29db441d-b3ef-40ac-95b0-450fa5f0daf5,2630,,"[91.6, 66.3]",3773403,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Iñaki Williams Arthuer,6393.0,Left Center Forward,134,Athletic Club,215,['f407f582-dd28-4c89-9a2d-98a3fed606d1'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:58.362,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6191afe1-6142-4a03-8f76-1763cff5747c,2633,,"[97.1, 61.7]",3773403,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Alejandro Berenguer Remiro,7478.0,Right Midfield,134,Athletic Club,215,['f0ecc04e-3626-4a67-9370-0882b799bb94'],0,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:00.105,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d710bec0-adfa-486f-bf4a-3d1b2b97f531,2641,,"[4.1, 8.0]",3773403,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,135,Barcelona,217,['0533e863-becb-450b-b1f0-d9cf212e17ae'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.305,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9b34a9e-f007-43b7-ad94-b63ddc99788f,2643,,"[13.5, 12.6]",3773403,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,135,Barcelona,217,['f7a0ebd4-a058-418b-bfa1-da2e0d1fe03b'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:22:11.422,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66172cea-b408-486a-bec4-e83ddc8ad751,2647,,"[65.8, 51.4]",3773403,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Defensive Midfield,135,Barcelona,217,['128f101f-9f27-4804-b920-b0cb21cfd3ff'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:22:18.874,Ball Receipt*,,2020/2021
