50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,035f0eaa-8053-4df7-9fac-c95f10419c9d,2307,,"[92.3, 4.6]",69244,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,115,Barcelona,217,['5c468e3b-ffd2-4d4c-a3e8-634a4ccb7b6d'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.070,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae6e7007-e6db-4f3a-b9e6-f9ed22657367,2311,,"[87.3, 11.5]",69244,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,116,Barcelona,217,"['5b88509e-fd9b-4b87-ba4f-3c81d0d473d9', '8faadc18-d616-4551-9ec2-ba1f0cd9b84c']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.882,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42e57503-de43-4989-96c7-11f76c3acd78,2316,,"[93.6, 15.9]",69244,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Forward,117,Barcelona,217,['9d0342bc-6a50-4565-9bb1-94cadd234771'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.104,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4883a5f4-dd89-4092-af61-d5c6e3df0bf6,2319,,"[87.5, 24.3]",69244,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,117,Barcelona,217,['a9c89557-440a-4225-9a8c-2d090cac5552'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.083,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d1f85210-3ff7-4b9f-b39a-44b2c9295912,2321,,"[92.7, 21.4]",69244,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Forward,117,Barcelona,217,['d90ffc33-a983-41b5-8e10-591c16dfb07e'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.305,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4c72829f-9f30-4fba-9045-857e42f7e7c8,2328,,"[48.2, 39.4]",69244,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Right Midfield,118,Villarreal,222,['780e7f48-0c97-4984-a22e-f928388f9df4'],4,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:04.438,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb7ecbdf-deab-4ce4-8141-dfff562ae4f0,2333,,"[56.6, 56.9]",69244,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nilmar Honorato da Silva,26698.0,Left Center Forward,118,Villarreal,222,['32c705d8-f358-4274-b648-9cc0cc4ad2b5'],8,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:08.235,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,84549845-7b50-4eae-b00e-ca614a855803,2336,,"[95.5, 60.2]",69244,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,118,Villarreal,222,['2d383cc2-a9a7-49c6-aab7-8d70ef01925c'],11,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:11.422,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01301420-dad4-4985-b795-aee3a73a1197,2339,,"[42.9, 18.4]",69244,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,118,Villarreal,222,['3a9afbe7-e789-4b83-b3fb-bfd1a10f64fb'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.818,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdd873a3-c51a-4889-ba1f-7c44933808f9,2354,,"[63.6, 64.9]",69244,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,118,Villarreal,222,['b33fe728-ffd7-4eb6-b243-4dc149f7f870'],26,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:26.400,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4b8837a-0eb1-4e57-8c88-944d23c77ed0,2357,,"[77.2, 62.4]",69244,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nilmar Honorato da Silva,26698.0,Left Center Forward,118,Villarreal,222,['63ae1f65-d275-4b9f-b459-60f008c48168'],27,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:27.417,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b95094f-4078-4c73-ab7f-f37a8610e7a2,2360,,"[78.1, 76.0]",69244,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Right Midfield,118,Villarreal,222,['e3d589d2-567e-46f4-9a0d-960c625cd0b3'],28,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:28.625,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75243730-4b1b-45d3-8ff0-c7b36cf51d48,2363,,"[96.6, 75.8]",69244,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,118,Villarreal,222,['dd7fd741-4ae1-4dc8-a3b3-4f15ecf79412'],31,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:31.045,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7adcb911-2ce2-43ac-9fa0-50ec6c6137fd,2369,,"[80.6, 74.7]",69244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,119,Villarreal,222,['843b081a-1bcd-4cca-a560-eed43521f492'],36,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:36.747,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77d79a47-efc5-4007-867e-fc8550a84a4c,2372,,"[89.0, 76.9]",69244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Domingo López Ruano,25984.0,Right Back,119,Villarreal,222,['7b845cc0-59e5-4e88-82c3-d4c83f112fc4'],40,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:40.208,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0d405c4-e3dd-42a9-a61c-cc291cf07dc1,2375,,"[97.2, 55.2]",69244,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giuseppe Rossi,7141.0,Right Center Forward,119,Villarreal,222,['4be540ec-f397-46d8-9e81-95bdb953c869'],41,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:41.252,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6112793a-d845-4816-9280-ef971e45b053,2387,,"[3.2, 10.9]",69244,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,120,Barcelona,217,"['ee8fdbf4-fe24-4c5d-980a-ff5ec7ccb651', 'f3bda1ed-b426-43a7-ba06-839523639a6b']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.702,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b21d6375-4140-46df-9e4d-0d2aced879ed,2392,,"[64.6, 6.9]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,121,Barcelona,217,['99153059-d067-41a9-a1b7-8ebd73a15be4'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.968,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c07fd2c8-74ad-473a-b6a8-4f76d5d1a755,2395,,"[69.5, 63.4]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Cazorla González,11386.0,Right Midfield,121,Barcelona,217,['c9a42bb3-47fa-4770-ad94-0af720d5c384'],27,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:27.123,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451c05b-04c0-4e6f-b912-fb2f763fe55b,2397,,"[55.7, 25.0]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,121,Barcelona,217,['2a7b7d70-c620-4805-9d04-d8914cd88367'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.318,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e315ef5c-e1b2-43b2-b7bc-955ed4523027,2404,,"[56.0, 61.3]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,122,Villarreal,222,"['5f41c07d-adf7-4e8a-b34a-24bebc2269f8', 'bb15cff3-e9d2-4d7e-b464-358e8e64fed9']",31,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:31.738,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c97bbfa1-1f93-4403-b89b-d6b8bccb39bc,2408,,"[51.2, 41.3]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,122,Villarreal,222,"['1e7a72b2-0256-454e-b611-acaf6f107295', '38b5d8d5-144f-4543-a7f2-d50b68a692fd']",33,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:33.626,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dca0722b-c503-4df7-be0b-27a4aff04e43,2411,,"[57.5, 74.1]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Domingo López Ruano,25984.0,Right Back,122,Villarreal,222,['47983aff-8b26-45ff-a40b-6064881e0439'],37,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:37.373,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48fa9fa0-f570-4284-8dce-34badfcd4227,2415,,"[87.7, 71.6]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseba Llorente Etxarri,26191.0,Left Midfield,122,Villarreal,222,"['0dce8298-343a-4a58-a652-3c8c453ded62', 'd49821e3-0478-4fd6-b162-227b4bd34a50']",42,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:42.037,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5066382-fdb0-47c5-97cf-e69735bb1ce3,2422,,"[70.1, 60.2]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,122,Villarreal,222,['a7ba6be6-5bd9-4a7b-9188-a01bcb026615'],46,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:46.155,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d96a0e2-4d92-4be0-ae11-70256d75e5f6,2425,,"[73.0, 50.0]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,122,Villarreal,222,['2b475263-671c-463d-9664-f050a2b124bd'],47,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:47.175,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221538ca-6456-4d17-b458-afb3ee6f2b6c,2427,,"[66.5, 59.4]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,122,Villarreal,222,['acb85c78-a138-46f4-aa80-3228788ca64d'],47,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:47.907,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0b3568b-401f-4c83-af34-7f9bc8d3c0e4,2431,,"[51.8, 42.2]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,122,Villarreal,222,['6f60743e-9d51-4080-a6e3-ac6342dcfcac'],51,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:51.493,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9c06616-4b3f-4373-ae0b-7c3079281247,2434,,"[43.2, 56.9]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,122,Villarreal,222,['7cba9b02-e5d2-41a6-9d69-b13f6aa48bc6'],54,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:54.508,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,098120a8-d285-42f2-a40d-91bd4d69a779,2438,,"[63.2, 62.8]",69244,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,122,Villarreal,222,"['ad6f7d42-be4a-4f87-9459-dcf22f5a60e0', 'e768dca2-e4eb-4c81-8158-2cc310f895ea']",57,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:57.949,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,035c4b7a-0c2c-4ca1-a042-19ee8d3ce901,2441,,"[64.2, 40.5]",69244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,122,Villarreal,222,['d9c0d4c6-5801-4e9c-98ab-6caa904807f9'],1,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:01.476,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18db9753-0c3c-4cef-8d0f-696fbdcf9c9e,2445,,"[96.8, 3.9]",69244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Capdevila Méndez,20134.0,Left Back,122,Villarreal,222,['05679970-a3e0-42da-bb91-524cc8ee3ae0'],5,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:05.360,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,741c551a-81a2-4065-b9f5-e63cd53ee9eb,2448,,"[107.5, 21.4]",69244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,122,Villarreal,222,['96abe349-b2eb-49d8-bab4-23a26e8aef81'],11,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:11.946,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e7ff3289-3ca3-4f47-9210-ce34d169c550,2452,,"[22.5, 71.2]",69244,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,122,Villarreal,222,['bac4f255-49c2-4e29-a7d3-fed9986bdce6'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:12.440,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e7800f3-3e6d-4ec6-818e-430c49dd3ec2,2455,,"[36.2, 67.8]",69244,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,['8d91c560-8392-4822-a819-e98e0f31f9c9'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:21.535,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,19ed6888-ef81-4987-8c9b-55e541f8239a,2458,,"[37.7, 79.2]",69244,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,123,Barcelona,217,['5c1c07aa-7038-47eb-bd4c-2ba9a657121e'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.251,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7b9b73e0-b742-4f47-99d8-28720a86e272,2463,,"[70.9, 5.2]",69244,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Capdevila Méndez,20134.0,Left Back,123,Barcelona,217,['df1e6161-357c-448e-81db-b01935b29063'],24,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:24.503,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4407d04-c17f-4f7f-81bc-8520967b2718,2468,,"[56.8, 55.4]",69244,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Forward,123,Barcelona,217,['4d81557b-9723-4c49-b4dc-885341ee98d4'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:27.567,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7d4453f4-0437-4536-9bad-42bc0baaf4c1,2471,,"[50.7, 36.1]",69244,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,123,Barcelona,217,['1f4fc1fb-415f-46dd-92fd-537df6fc05b0'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:30.602,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0df4f8a0-88db-4f37-bceb-f338cc212564,2476,,"[75.1, 59.0]",69244,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,124,Villarreal,222,"['85fe7652-711d-4d56-a206-85a32940a3a4', '877ec5cb-0a59-40af-bc02-4f9019203f8a']",3,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:03.657,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4498610f-40a7-4460-a4ad-2237aeb85033,2479,,"[85.0, 50.4]",69244,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Santiago Cazorla González,11386.0,Right Midfield,124,Villarreal,222,['d837111f-24f3-490b-b9f8-61dfb0ce5261'],5,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:05.836,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d07126a3-66ab-468d-8329-d1c92eb01c2d,2483,,"[102.5, 73.7]",69244,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Domingo López Ruano,25984.0,Right Back,124,Villarreal,222,['714e1606-171b-43ad-bafd-c2c2d10fc0ac'],8,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:08.746,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1959b650-db5d-4c88-a32b-d2b39f9ece31,2491,,"[84.3, 58.8]",69244,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,125,Barcelona,217,['11c1c3d5-1219-4eff-a3e2-17c5578569ff'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:35.746,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ca6fad1-f386-40d1-948e-5c7a30abc414,2493,,"[40.0, 31.7]",69244,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,126,Villarreal,222,['979a61b8-9618-46d4-a77f-9075bd6dda61'],36,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:36.733,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3118e60-379c-47f1-8c40-fb0847f42597,2497,,"[32.9, 62.8]",69244,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,126,Villarreal,222,['dd38bdc6-4b67-4a08-8a54-70b195b3018d'],40,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:40.441,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5885f256-add6-4ff8-a5a6-be6e8a76a24e,2501,,"[47.6, 48.5]",69244,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,126,Villarreal,222,['716405cf-4f18-4989-945d-73c38bf91bc5'],43,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:43.059,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07d82b4c-a5aa-490c-97cc-032eda0d61e1,2503,,"[85.6, 37.8]",69244,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,126,Villarreal,222,['e4c21a22-6199-4d9c-b40b-ddfdeb013c85'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.408,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3eba1c0f-a206-4c61-a815-f16615850af4,2505,,"[77.0, 25.4]",69244,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,126,Villarreal,222,['91a57e85-0f1c-4dab-996f-127cd034e247'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:45.064,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978c7cfc-9a10-47cc-a0c4-650cc713b7f1,2507,,"[33.5, 48.7]",69244,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Soriano Llido,22819.0,Right Defensive Midfield,126,Villarreal,222,['f8417acc-d8e7-4c30-8a99-be2c30d370f4'],46,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:46.444,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e30127c7-a96a-44b3-9b2b-e85989febd86,2510,,"[55.8, 73.3]",69244,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nilmar Honorato da Silva,26698.0,Left Center Forward,126,Villarreal,222,['3b986276-0c8a-428b-bb0b-91ff1f588a27'],49,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:49.970,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c253d086-a917-4f68-aa1a-ed258f2f4edd,2513,,"[57.7, 59.4]",69244,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giuseppe Rossi,7141.0,Right Center Forward,126,Villarreal,222,['f35d804e-2264-4c6a-8283-784132115b1a'],50,,,,,,,,,,,,,,,,,,Villarreal,222,00:08:50.992,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46298af8-3ead-43cb-a104-468291a270ba,2523,,"[68.8, 5.2]",69244,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,127,Barcelona,217,['2a351f84-753a-4e5b-9bd4-7d1955d0fd53'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:01.231,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd11c902-c508-4ddf-a672-0ba418624444,2527,,"[69.0, 21.8]",69244,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,['5f43c853-3285-4aed-923e-5c4e63f0ae23'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:03.974,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae60d925-b21b-45e7-a20c-3760ea0f87a7,2530,,"[55.3, 50.8]",69244,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,127,Barcelona,217,['c400a414-42f0-4878-9c7f-eaa944062d57'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:06.733,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ecc8e0-63b0-4f42-a5f4-8973106c96ba,2533,,"[98.4, 71.4]",69244,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,127,Barcelona,217,['3b9804b8-5b63-4c58-8f57-04a031926d6f'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:12.371,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff367113-bd0b-41c8-bbc6-bbb18f3c74cd,2540,,"[62.3, 7.7]",69244,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giuseppe Rossi,7141.0,Right Center Forward,128,Villarreal,222,['cc9e614b-ac68-4eed-9abd-394a007beb9c'],39,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:39.577,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8cec72a8-b576-49b2-aafd-67c21b653304,2543,,"[56.0, 14.6]",69244,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joan Capdevila Méndez,20134.0,Left Back,128,Villarreal,222,['8bd004dd-0cab-47e2-a9e5-f26d16a7b122'],44,,,,,,,,,,,,,,,,,,Villarreal,222,00:09:44.237,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de263dba-e597-4c81-9463-a287f46e6b4b,2547,,"[75.5, 57.5]",69244,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,129,Barcelona,217,['d97bfc01-62ba-4215-8df4-8ab88cba07a6'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:46.630,Ball Receipt*,,2009/2010
