bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e276076-177a-4610-a365-68f7c6a35ce7,2753,,"[75.9, 7.4]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,143,Espanyol,214,['fe91e8e6-f936-4b89-9a64-23e352f4023c'],22,,,,,,,,,,,,,,,Espanyol,214,00:12:22.662,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ab56f33-149d-4eb3-b8c9-3b4a9c3b8177,2757,,"[64.6, 5.2]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Back,143,Espanyol,214,['d1e60bb0-f463-4549-b920-8489c0ed9226'],23,,,,,,,,,,,,,,,Espanyol,214,00:12:23.961,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,216b4441-08b3-4352-8f2e-6fa51590c4b5,2760,,"[68.9, 14.6]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,143,Espanyol,214,['df1a1410-789f-4e49-8726-635500a7711b'],24,,,,,,,,,,,,,,,Espanyol,214,00:12:24.688,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,52b462cd-4815-401e-a284-4871186d7f7b,2764,,"[71.9, 2.1]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Back,143,Espanyol,214,['8d871825-afc6-464a-99b4-6067c81f8741'],26,,,,,,,,,,,,,,,Espanyol,214,00:12:26.821,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dea8dcc8-cd85-4b70-8657-95f2567c57d6,2768,,"[92.4, 32.0]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Center Forward,143,Espanyol,214,['8331eea1-f27a-413a-a60b-1aa9876283e1'],32,,,,,,,,,,,,,,,Espanyol,214,00:12:32.747,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38f8ad8c-3da3-4743-ab03-35b71f1059be,2772,,"[32.8, 68.0]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,144,Barcelona,217,['952d9b18-eda6-4d12-af85-b3543a787396'],34,,,,,,,,,,,,,,,Barcelona,217,00:12:34.430,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,462e09e8-cd02-41bf-81f1-4489747a2f5a,2775,,"[37.6, 61.1]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,144,Barcelona,217,['dc942402-64f9-4ffd-882b-859072b18ae9'],39,,,,,,,,,,,,,,,Barcelona,217,00:12:39.230,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d4021a6-a1a8-460a-a274-ce8b763b29be,2778,,"[41.7, 29.7]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,144,Barcelona,217,['445b46b0-e667-492a-80c6-d2d8a25c5f51'],41,,,,,,,,,,,,,,,Barcelona,217,00:12:41.918,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb8d268-e4a1-4ef0-8e9c-b472f6e3fb28,2781,,"[58.0, 23.2]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Wing,144,Barcelona,217,['fd6972a6-b1ec-4851-9c40-94c021120965'],44,,,,,,,,,,,,,,,Barcelona,217,00:12:44.368,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d906c4d-861b-4302-bfd4-360af76d62de,2785,,"[46.7, 21.5]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,144,Barcelona,217,"['abea7e8e-8eee-4e2a-bfa9-516dd5edd42f', 'f840b0e2-7edf-49be-99c0-2d7e5ebdfcc3']",45,,,,,,,,,,,,,,,Barcelona,217,00:12:45.298,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b41dffb-9ed5-4f59-8037-9b13fe192b78,2788,,"[56.2, 11.3]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Wing,144,Barcelona,217,['dfee3164-fc92-457a-be6c-fe65356b56ef'],47,,,,,,,,,,,,,,,Barcelona,217,00:12:47.520,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8371162b-b6a1-4675-b9b4-b4818f1c50d8,2791,,"[65.8, 35.9]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,144,Barcelona,217,['1349d41b-1377-48b0-9531-9dffb03b5b95'],54,,,,,,,,,,,,,,,Barcelona,217,00:12:54.381,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b6cec51-9d44-4eba-8d34-abbfbfe16720,2794,,"[82.5, 56.4]",69312,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,144,Barcelona,217,['99001904-7861-4cd5-98d2-816b6bf05b4b'],58,,,,,,,,,,,,,,,Barcelona,217,00:12:58.764,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f27dff1d-71af-464e-ba7d-e2e27127c34c,2797,,"[92.8, 77.5]",69312,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,144,Barcelona,217,['99348878-e845-47b5-94c8-53d1a725944b'],3,,,,,,,,,,,,,,,Barcelona,217,00:13:03.033,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,712ddfe3-cbed-45fb-aee4-71720607eb0c,2800,,"[79.8, 35.2]",69312,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,144,Barcelona,217,['aae05837-9bad-431c-966d-9c1cc0e1a830'],8,,,,,,,,,,,,,,,Barcelona,217,00:13:08.616,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415287d-2a6e-4143-bb49-a1374579b137,2803,,"[85.6, 19.5]",69312,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,144,Barcelona,217,['316f4fad-c694-42ba-aa28-5dad0f68a5d3'],11,,,,,,,,,,,,,,,Barcelona,217,00:13:11.344,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b84a7c12-50d3-498a-a927-f5d9c57c9eb2,2806,,"[106.1, 38.9]",69312,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,144,Barcelona,217,['ed6f7a8c-fd7f-4baa-9616-6266eb3cd775'],14,,,,,,,,,,,,,,,Barcelona,217,00:13:14.252,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,72ae18e6-e72e-44e7-ae70-4e95cc18ea56,2808,,"[69.2, 58.6]",69312,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio García De La Fuente,6767.0,Center Forward,145,Espanyol,214,['134706af-6f84-4b6f-a7f1-c0d09121930a'],34,,,,,,,,,,,,,,,Espanyol,214,00:13:34.956,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1ee81289-9fd2-4ca6-ada7-32c75a69a7b4,2813,,"[66.5, 58.8]",69312,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio García De La Fuente,6767.0,Center Forward,145,Espanyol,214,['949394d5-54d9-4da6-ac7e-220f2a516391'],39,,,,,,,,,,,,,,,Espanyol,214,00:13:39.768,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dce4ecf5-c8c7-41f0-b06b-e767d15d5f24,2815,,"[78.6, 9.9]",69312,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,146,Barcelona,217,['f0fe5729-db92-41d3-958d-96991eb5d0a9'],54,,,,,,,,,,,,,,,Barcelona,217,00:13:54.351,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,318ab8c4-db75-4259-9e87-12ef009a7efe,2817,,"[71.8, 56.7]",69312,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,146,Barcelona,217,['c197a4ec-3854-47e2-9dda-5d60f3a4f47e'],58,,,,,,,,,,,,,,,Espanyol,214,00:13:58.123,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e299e5b-dc44-462b-8510-c610e74305ed,2821,,"[42.1, 27.0]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,146,Barcelona,217,['460c27d4-c0b3-4eab-aabe-0f2d22fa812e'],0,,,,,,,,,,,,,,,Barcelona,217,00:14:00.301,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0fdd5d0-b950-46ca-8387-6cfb128cb0d6,2824,,"[58.5, 21.4]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,146,Barcelona,217,['1626313d-b415-428b-843b-d34c5f4b22c3'],3,,,,,,,,,,,,,,,Barcelona,217,00:14:03.035,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee7b1232-5f34-44f5-8c19-d56f9c18e505,2828,,"[81.0, 3.9]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,146,Barcelona,217,['66d1bf53-c069-4710-b8bb-f20b7f525d65'],6,,,,,,,,,,,,,,,Barcelona,217,00:14:06.885,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dcf1414-22d6-4800-8aa5-c93e608e916c,2831,,"[76.7, 9.2]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,146,Barcelona,217,['297e92aa-2dd8-411f-84ca-ed74618b4a12'],9,,,,,,,,,,,,,,,Barcelona,217,00:14:09.190,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39336c34-adb1-4569-a1aa-1e9cb21934a3,2834,,"[75.7, 19.6]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,146,Barcelona,217,['a61ac797-84c7-433f-8b56-4e41bf2b2c09'],11,,,,,,,,,,,,,,,Barcelona,217,00:14:11.500,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,81a31b2d-ebf8-4864-9402-35e9d47ca67e,2838,,"[81.7, 34.0]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,146,Barcelona,217,['cad0c968-7023-45bb-ae36-ae1c1e16079e'],14,,,,,,,,,,,,,,,Barcelona,217,00:14:14.625,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f058b726-1a08-4cc3-813a-e4c8c01edd04,2842,,"[95.4, 10.3]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,146,Barcelona,217,['fa46e0f0-db60-4b42-80dc-bd71d6c90bb7'],19,,,,,,,,,,,,,,,Barcelona,217,00:14:19.470,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dd5749a9-5859-423b-937d-1a398266e005,2845,,"[86.1, 30.1]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,146,Barcelona,217,['74a57a71-7794-42d3-bf49-4e7d8a0c3b7f'],25,,,,,,,,,,,,,,,Barcelona,217,00:14:25.407,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47e90a0a-1ff2-4f0b-b701-fa14146e4fe1,2854,,"[35.9, 77.7]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Rodríguez Navarro,26667.0,Right Back,147,Espanyol,214,"['8c206a9b-6c26-479f-9b5b-58ffb1aabea1', '92cb473b-763f-4eff-a9b7-46a998a52a2a']",31,,,,,,,,,,,,,,,Espanyol,214,00:14:31.054,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9012edf4-813a-433f-a031-26562b567cb3,2857,,"[28.7, 64.8]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Amat Maas,6652.0,Right Center Back,147,Espanyol,214,['c7fbe4c8-6ae9-47bd-b544-5c16ff3242be'],35,,,,,,,,,,,,,,,Espanyol,214,00:14:35.254,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,adebb22f-5fec-40d3-b2dd-3bd5d37e1240,2862,,"[59.6, 53.3]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Right Wing,147,Espanyol,214,['f56f02a1-adf5-4a5b-9252-9e20f16874d7'],39,,,,,,,,,,,,,,,Espanyol,214,00:14:39.360,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8de906a2-1f99-4a79-ba4c-ced610647130,2864,,"[73.0, 29.9]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,148,Barcelona,217,['935d099b-af5d-45d4-966c-f2cc22da7c6c'],40,,,,,,,,,,,,,,,Barcelona,217,00:14:40.259,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85d2627b-c68c-42a8-a829-d059f79fb17a,2868,,"[98.3, 2.7]",69312,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,148,Barcelona,217,['c65567b1-6487-43dd-9bb6-00cf1b2affe1'],48,,,,,,,,,,,,,,,Barcelona,217,00:14:48.934,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4629041-ff1f-4da2-a095-af43446e940a,2874,,"[84.9, 11.1]",69312,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,149,Barcelona,217,"['5a0f4285-0d9c-4dc1-a191-d2349887bd00', 'df79c574-1293-477e-b6da-fa08f2b43812']",10,,,,,,,,,,,,,,,Barcelona,217,00:15:10.704,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b29bea8e-a498-4608-b75b-7d36c81c3495,2879,,"[77.6, 16.2]",69312,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,150,Barcelona,217,['c987232b-b9e8-4d55-a1c9-90ea9b742afd'],6,,,,,,,,,,,,,,,Barcelona,217,00:16:06.578,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b71cc1e0-b793-4e50-aec9-24f01edbe7f0,2882,,"[88.9, 16.6]",69312,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,150,Barcelona,217,['381a92bb-5f24-4146-8e62-090516df244c'],8,,,,,,,,,,,,,,,Barcelona,217,00:16:08.119,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ca45525-c78c-42f1-a88b-4e8577ebac83,2885,,"[82.2, 10.9]",69312,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,150,Barcelona,217,['59cdfdec-74ab-42a0-a4f7-12de779e1a6e'],9,,,,,,,,,,,,,,,Barcelona,217,00:16:09.171,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fec277b9-1034-47e9-a5af-46acdf3f1bfd,2888,,"[61.5, 37.7]",69312,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,150,Barcelona,217,['55f1882e-9a5b-424e-a777-2af6d9e265ee'],12,,,,,,,,,,,,,,,Barcelona,217,00:16:12.132,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef04b158-fb8f-452d-829b-6e44593ddb89,2892,,"[78.8, 4.8]",69312,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,150,Barcelona,217,"['8c0df685-35b9-4e96-b95f-46cf3537b49e', 'b4997a8c-0980-4518-99ce-77029668a089']",17,,,,,,,,,,,,,,,Barcelona,217,00:16:17.524,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9fbad9b-f399-4a8f-a21b-5a2c1925de5a,2895,,"[81.9, 18.5]",69312,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Barcelona,217,['ce572056-b900-4dbe-bd86-5d3c21cb24af'],19,,,,,,,,,,,,,,,Barcelona,217,00:16:19.058,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df9abfcf-ff2d-463e-afaa-879aa3e260b6,2898,,"[85.6, 10.6]",69312,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,150,Barcelona,217,['ee259b82-5318-4232-a019-f885cd162778'],20,,,,,,,,,,,,,,,Barcelona,217,00:16:20.477,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4df1a189-3cd1-474c-9ea7-7441f04edb10,2904,,"[43.9, 73.8]",69312,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier López Rodríguez,6791.0,Left Wing,151,Espanyol,214,['5676552a-3212-4a8b-b596-f3b0bf9f1886'],23,,,,,,,,,,,,,,,Espanyol,214,00:16:23.213,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cb2d051-b6d2-4d68-8529-368ca9b33737,2907,,"[58.3, 54.5]",69312,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,151,Espanyol,214,['17c7c72d-5e35-472e-b3eb-1e8726c5c7ae'],25,,,,,,,,,,,,,,,Espanyol,214,00:16:25.908,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8e6a2ba7-b8b2-4246-acca-ac03a69df62e,2910,,"[98.7, 63.4]",69312,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Center Forward,151,Espanyol,214,['bb341079-504a-4e46-aae5-5b19e7c3e729'],29,,,,,,,,,,,,,,,Espanyol,214,00:16:29.273,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7aad419-fbe7-4db2-89d1-d20acc9b2b3e,2914,,"[103.0, 70.6]",69312,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier López Rodríguez,6791.0,Left Wing,152,Espanyol,214,"['7961a5f6-2ecd-46d3-afde-3935950c4c52', 'f3f9f2cb-9a12-4174-a9ec-28a219d9aa1b']",38,,,,,,,,,,,,,,,Espanyol,214,00:16:38.653,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8dd3ce8-b71a-4d28-8c45-46ae3ba40f81,2917,,"[105.1, 78.1]",69312,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl Rodríguez Navarro,26667.0,Right Back,152,Espanyol,214,['f7b9bc43-6a4f-46b5-bec6-61abd0d8b735'],39,,,,,,,,,,,,,,,Espanyol,214,00:16:39.448,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1c5ab20-8dbd-4f03-8484-5da78b998e62,2923,,"[62.4, 22.5]",69312,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,153,Barcelona,217,['0c837081-a7bb-4df8-82b2-43bfd0c4baf3'],16,,,,,,,,,,,,,,,Barcelona,217,00:17:16.791,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,53a632fd-61c1-475f-9a52-a1c1b09e2652,2927,,"[78.8, 31.1]",69312,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thievy Guivane Bifouma Koulossa,26775.0,Right Wing,153,Barcelona,217,['f1d81528-d539-495b-8143-a714b4894994'],22,,,,,,,,,,,,,,,Espanyol,214,00:17:22.046,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0855c0d5-d40b-4e2e-a77f-cfa09792d84a,2930,,"[52.1, 38.9]",69312,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,153,Barcelona,217,['10f796fd-d8a1-4773-82db-d73a1d0a7cf4'],23,,,,,,,,,,,,,,,Barcelona,217,00:17:23.544,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f3ecbfb-3558-4982-9a6e-9fedb2dada09,2933,,"[66.5, 40.7]",69312,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,153,Barcelona,217,['9c290b24-9d08-42d1-8b12-b095cb868a12'],24,,,,,,,,,,,,,,,Barcelona,217,00:17:24.598,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d725825f-1254-4913-a0de-3c382d023b75,2937,,"[68.9, 65.9]",69312,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Wing,153,Barcelona,217,['100322cf-7862-40f7-a8d1-f7e7b4edbb3d'],26,,,,,,,,,,,,,,,Barcelona,217,00:17:26.597,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d126b771-fb43-42ce-859b-94a0b0ded590,2944,,"[22.4, 26.3]",69312,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,154,Espanyol,214,['a750cab0-d4e1-4806-86d4-68d35855c598'],34,,,,,,,,,,,,,,,Espanyol,214,00:17:34.134,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaeaa211-34bf-4460-b132-d9d096782efd,2948,,"[33.0, 27.7]",69312,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Koffi Romaric N''Dri,26480.0,Right Defensive Midfield,154,Espanyol,214,"['337d4384-6c5e-4e26-92c3-445d4799917f', 'b2bd79ca-6d1b-4185-851b-6dcd87dbe74c']",35,,,,,,,,,,,,,,,Espanyol,214,00:17:35.927,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,92db7243-2908-4bb2-ab8d-e52d3e2381b7,2950,,"[36.9, 2.9]",69312,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Back,154,Espanyol,214,['6f984fb6-258a-4abf-bc02-0679923864da'],37,,,,,,,,,,,,,,,Espanyol,214,00:17:37.676,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,316cb67b-6192-4f66-9d52-c6b26e8f7276,2955,,"[67.1, 8.4]",69312,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Right Wing,154,Espanyol,214,"['4609ebdd-0aa0-41e7-b58b-756aa033e271', '63b562e8-01ad-4ff3-9bbe-cfca8beb2597']",42,,,,,,,,,,,,,,,Espanyol,214,00:17:42.146,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dde27ce-0abe-40a8-94ee-d8784fcdb6d6,2958,,"[62.4, 15.1]",69312,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Koffi Romaric N''Dri,26480.0,Right Defensive Midfield,154,Espanyol,214,['a06e9037-3621-464b-9cd0-19950cb00ac3'],42,,,,,,,,,,,,,,,Espanyol,214,00:17:42.838,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,29e81651-0d97-4317-833d-498e19b87bd1,2962,,"[90.7, 37.8]",69312,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Center Forward,154,Espanyol,214,['87174f77-179e-4e9b-b73b-8703375938d7'],44,,,,,,,,,,,,,,,Espanyol,214,00:17:44.943,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf4562ee-3277-4220-89ac-6956a60ca4d2,2964,,"[40.7, 39.6]",69312,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,155,Barcelona,217,['5d7261b2-9282-498a-9673-ca872a3cf25c'],46,,,,,,,,,,,,,,,Barcelona,217,00:17:46.334,Ball Receipt*,,2011/2012
