ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[43.3, 38.8]",,,,,,,,,,,2.51141,,,,,,,,,,,,,,b637be48-fd78-47c7-bbd6-49b6aea38353,1089,,"[40.2, 57.2]",68313,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,79,Barcelona,217,"['8ca6c40b-64dd-4e7f-a591-8bb2c5f412e8', '9eed2557-e652-4b81-a770-514bd38bbebc']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:33:30.622,Carry,,2004/2005
,,,,"[42.6, 15.0]",,,,,,,,,,,1.051451,,,,,,,,,,,,,,5158a176-29e0-4668-915b-9dcd2b39cf64,1092,,"[38.8, 18.1]",68313,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Right Center Back,79,Barcelona,217,"['5941e179-2dbb-4148-91a8-12b7ab32bced', '94253c7d-cdb4-481a-8192-e4ec6e6062a1']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:33:35.189,Carry,,2004/2005
,,,,"[51.3, 20.8]",,,,,,,,,,,4.246743,,,,,,,,,,,,,,66abf6cc-1fd4-45cb-8b05-9c940d7df597,1095,,"[52.3, 3.8]",68313,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,79,Barcelona,217,"['0dd68416-4859-4e3e-8c3d-c45c0374a46b', '8b50fdc1-455d-4f7f-ab1c-f4e9048d0773']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:33:37.526,Carry,,2004/2005
,,,,"[58.9, 45.0]",,,,,,,,,,,1.032502,,,,,,,,,,,,,,aa7b47f3-cb18-4988-a02e-9113aeaaab3d,1100,,"[58.8, 46.3]",68313,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Muñoz Oroz,25861.0,Left Defensive Midfield,80,Osasuna,422,"['2f48f5d4-e0c5-4c60-9509-1dfca27dbd19', '789a2072-1d36-4212-b569-7dbeda477620']",44,,,,,,,,,,,,,,,,,Osasuna,422,00:33:44.673,Carry,,2004/2005
,,,,"[77.9, 47.5]",,,,,,,,,,,4.269044,,,,,,,,,,,,,,a20b20f9-4d25-47dd-a70b-62ea8001d1ca,1103,,"[66.8, 33.5]",68313,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,80,Osasuna,422,"['8aac9259-e866-4e8d-b759-3609cb385784', 'dd3f7671-7d3b-483d-b412-7650b2bf2cd9']",46,,,,,,,,,,,,,,,,,Osasuna,422,00:33:46.802,Carry,,2004/2005
,,,,"[41.6, 38.9]",,,,,,,,,,,1.232079,,,,,,,,,,,,,,3d33906a-9721-4dc2-b621-b042bb491988,1107,,"[38.7, 36.6]",68313,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Carles Puyol i Saforcada,20125.0,Left Center Back,81,Barcelona,217,"['b13f1416-e4a9-4a87-b58f-d611f316d71a', 'd180e5bc-ae6c-4a01-a4c6-4d7999a51c3f']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:33:51.850,Carry,,2004/2005
,,,,"[46.0, 44.2]",,,,,,,,,,,0.634147,,,,,,,,,,,,,,504b12c9-03f3-4b16-bf56-254e10edef28,1110,,"[43.8, 42.9]",68313,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Anderson Luís de Souza,19757.0,Left Center Midfield,81,Barcelona,217,"['6a9d4c29-1e54-448b-9f93-6c1aa66f1401', '7623be72-d8a0-4101-9855-ac4ebf28bac3']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:33:54.404,Carry,,2004/2005
,,,,"[107.4, 54.0]",,,,,,,,,,,2.619988,,,,,,,,,,,,,,2ada1de7-16f6-48fa-a75d-6dd6f40543d7,1113,,"[85.8, 58.1]",68313,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ludovic Giuly,25878.0,Right Wing,81,Barcelona,217,"['40658a89-cdd2-4c93-a4b0-203c0c416c09', '6db20407-6ec8-43fb-92c8-0e9938fc445b']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:33:57.644,Carry,,2004/2005
,,,,"[112.4, 73.4]",,,,,,,,,,,1.510187,,,,,,,,,,,,,,4d09388d-ba65-4399-b122-402ac12de2d9,1121,,"[111.6, 76.2]",68313,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,83,Barcelona,217,"['d0ec9902-7ff4-40c4-981e-1f87c5d57cc9', 'd6bece0c-fd3d-4b7b-8eef-e554ce2426d2']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:34:31.268,Carry,,2004/2005
,,,,"[106.1, 70.7]",,,,,,,,,,,0.384063,,,,,,,,,,,,,,d8ac93bb-6cf1-46ad-8d5a-5d69057a5e04,1124,,"[106.6, 70.7]",68313,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,83,Barcelona,217,"['680db975-7930-43bf-afc6-02f5d4967679', 'a07e7ba0-5342-4460-ace3-cbbec9990850']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:34:33.858,Carry,,2004/2005
,,,,"[112.3, 73.1]",,,,,,,,,,,0.777493,,,,,,,,,,,,,,88f32098-aa29-43e0-bea6-6cf57204f8b8,1127,,"[112.3, 73.1]",68313,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,83,Barcelona,217,"['600c863b-38d8-47ea-a7ad-bf0816f7cc77', '945bd8b7-975a-45c5-85f9-f2dab6ff66dc']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:34:34.982,Carry,,2004/2005
,,,,"[115.0, 7.0]",,,,,,,,,,,2.085104,,,,,,,,,,,,,,88767d99-a5ee-43a7-aefd-410e97943264,1139,,"[109.5, 6.8]",68313,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,85,Barcelona,217,"['4b40d2fd-7e2b-488a-904b-7b5f9b291f6c', '4c89570b-c885-4047-a02c-24d713f9895b', '67dd4d91-1dd1-4977-b11c-6ed4c05fbf7d', 'b0ac40c1-aae8-4d8c-b184-73d531e7c804']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:35:12.596,Carry,True,2004/2005
,,,,"[113.6, 5.3]",,,,,,,,,,,0.686817,,,,,,,,,,,,,,a9fa4ab1-89b6-4060-8c32-4742475f98a8,1142,,"[115.0, 7.0]",68313,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,85,Barcelona,217,"['4b40d2fd-7e2b-488a-904b-7b5f9b291f6c', '4c89570b-c885-4047-a02c-24d713f9895b', '9d65e5d2-96a6-4a8a-af4e-1fe0d650c049']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.681,Carry,True,2004/2005
,,,,"[103.7, 4.8]",,,,,,,,,,,1.087381,,,,,,,,,,,,,,2ccebdf0-fd4f-4a49-b2ec-c3c515d398fe,1145,,"[104.6, 4.8]",68313,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,85,Barcelona,217,"['477b7bd8-35c6-47f1-8787-3103362db3aa', '75b7ef8c-cd42-462d-8431-1450c9ba2422']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.541,Carry,,2004/2005
,,,,"[41.9, 26.0]",,,,,,,,,,,0.9052,,,,,,,,,,,,,,c9356261-8d8a-46d0-9075-6f57d2be7518,1158,,"[41.7, 26.0]",68313,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,87,Barcelona,217,"['637c22d4-1c67-4d63-8efc-6a0b6ca021b4', 'caac6761-1258-4e46-a773-dc27fc187ca1', 'de7e4dd3-f7e9-40c8-91ee-b077a578e886']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:36:08.526,Carry,True,2004/2005
,,,,"[92.3, 70.4]",,,,,,,,,,,3.715564,,,,,,,,,,,,,,ef46b3a1-20e3-4974-92d6-a691ee363d4c,1163,,"[62.2, 70.4]",68313,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,88,Barcelona,217,"['72f304c5-4a32-46fd-b8d5-9e32625aa3f1', 'ceda3cdd-3a6c-4447-a8e0-63fec11807d5']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.528,Carry,,2004/2005
,,,,"[65.3, 65.9]",,,,,,,,,,,4.451289,,,,,,,,,,,,,,36c3c505-861c-462a-b8e5-831dc4008cf5,1167,,"[77.8, 71.7]",68313,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,88,Barcelona,217,"['ceed8550-0240-457f-b67e-58c558a48782', 'd714cca4-2399-4a5d-b654-801985e1971c']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:36:27.947,Carry,,2004/2005
,,,,"[68.7, 24.8]",,,,,,,,,,,1.485985,,,,,,,,,,,,,,d72996a0-5fcb-4468-8b8f-0dc8895bd676,1170,,"[58.0, 27.3]",68313,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Center Back,88,Barcelona,217,"['472e245a-f9ea-42a2-ae91-a79a429117ed', '5957619e-48f7-4055-8b95-588e0d50f185']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:36:35.216,Carry,,2004/2005
,,,,"[82.2, 27.0]",,,,,,,,,,,1.227587,,,,,,,,,,,,,,0ffc2033-a1f9-484f-bf56-555901cfbf04,1174,,"[86.6, 26.8]",68313,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,88,Barcelona,217,"['13afcffb-3d42-4225-99ab-164f210f7f1c', '62e03353-3e13-4303-81a3-ae298312ea7b', '8ca933ba-60fa-4b62-a69a-62dbf21ee08a']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:36:37.550,Carry,True,2004/2005
,,,,"[49.2, 64.4]",,,,,,,,,,,1.244473,,,,,,,,,,,,,,a81097b0-a220-4064-8931-122943d1ce59,1177,,"[48.0, 62.2]",68313,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David López Moreno,25869.0,Right Wing,89,Osasuna,422,"['8a7caa68-7de5-41d6-9993-7000a9681cbe', 'c514ab04-1acb-4a32-8ee8-648b41f61f19']",38,,,,,,,,,,,,,,,,,Osasuna,422,00:36:38.777,Carry,,2004/2005
,,,,"[52.5, 49.6]",,,,,,,,,,,0.04,,,,,,,,,,,,,,9ec010d0-e786-4a1d-816b-fe600d83ee64,1182,,"[53.1, 49.1]",68313,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed El Yaagoubi,25864.0,Left Wing,89,Osasuna,422,"['2688d96d-621b-41b4-86bf-fb6a9745eb2a', 'bc2fdc4d-64c0-40e8-bf7b-08edc5f2c685', 'df21f770-e6ac-4c59-9799-d5cfafbefb61']",40,,,,,,,,,,,,,,,,,Osasuna,422,00:36:40.979,Carry,True,2004/2005
,,,,"[87.3, 19.5]",,,,,,,,,,,4.71063,,,,,,,,,,,,,,a45c3d86-716d-4640-bfda-2b09e818e853,1187,,"[75.9, 19.2]",68313,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre Achille Webó Kouamo,25876.0,Center Forward,89,Osasuna,422,"['1f28fbc7-9ef6-4075-8a6a-99ee52ea7c9a', '476d7b25-c200-403e-81c7-9d733ef58451', 'c01f4e7a-b7ff-489f-ac7f-b74fee624c04']",43,,,,,,,,,,,,,,,,,Osasuna,422,00:36:43.930,Carry,True,2004/2005
,,,,"[85.9, 23.4]",,,,,,,,,,,1.405107,,,,,,,,,,,,,,19656ad5-1c57-4d1d-a00e-13a3b51570fa,1191,,"[87.3, 19.5]",68313,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre Achille Webó Kouamo,25876.0,Center Forward,89,Osasuna,422,"['476d7b25-c200-403e-81c7-9d733ef58451', '9a92f5ba-3b94-4bac-9a65-6edce6e812a9', 'f01123d9-b3ed-4c8c-b404-f7270cb3e898']",48,,,,,,,,,,,,,,,,,Osasuna,422,00:36:48.640,Carry,True,2004/2005
,,,,"[28.7, 39.8]",,,,,,,,,,,3.383476,,,,,,,,,,,,,,75e10791-39b3-40f0-99d2-babbe3c28790,1195,,"[23.1, 40.8]",68313,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,90,Barcelona,217,"['3c7e431a-e09c-4b3d-ba87-ca127c0038d7', '9f9d80eb-379a-431a-8f86-ab86e7a88adf']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:37:10.086,Carry,,2004/2005
,,,,"[49.8, 9.2]",,,,,,,,,,,3.338435,,,,,,,,,,,,,,d52eb493-c4ab-40da-a257-c8f6dbbd79ae,1198,,"[37.5, 11.1]",68313,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oleguer Presas Renom,25873.0,Right Center Back,90,Barcelona,217,"['a5bf33b3-a432-4e42-a5de-b6900506ea00', 'cb3b8e66-0f2e-4412-9ea3-c6e5a89dc8ef']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:37:15.877,Carry,,2004/2005
,,,,"[42.4, 48.2]",,,,,,,,,,,1.186176,,,,,,,,,,,,,,61ee3b12-203c-406c-a0a3-8a89917e9235,1208,,"[33.7, 53.7]",68313,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Romero Urtasun,25865.0,Left Center Back,91,Osasuna,422,"['0dca97c2-3156-4a56-8a63-cebcf61c2748', '4aea0237-d789-400a-99e0-ce5ceb077078', 'b90d1a9e-7ba8-484b-9de9-b08c22365d12']",43,,,,,,,,,,,,,,,,,Osasuna,422,00:37:43.642,Carry,True,2004/2005
,,,,"[16.6, 49.2]",,,,,,,,,,,1.517744,,,,,,,,,,,,,,6988e99d-11cc-4a65-89c1-cb1b6e1205c3,1219,,"[17.3, 42.2]",68313,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,92,Barcelona,217,"['0bdd70ea-c4dc-43c4-b893-11f10b4cfdbe', 'b159ad5f-2844-445a-a2c1-ccd0a4e0d9f5']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:37:53.976,Carry,,2004/2005
,,,,"[41.6, 46.8]",,,,,,,,,,,1.366275,,,,,,,,,,,,,,9de643de-4355-42b7-8ad9-0b542228da34,1222,,"[39.7, 46.1]",68313,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,92,Barcelona,217,"['c5fb7480-f4c9-4c81-ad36-3aaff0d6d05b', 'e57fb31a-a620-439a-96f8-acf9c5c0bc0a']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:37:56.956,Carry,,2004/2005
,,,,"[89.7, 35.7]",,,,,,,,,,,0.93532,,,,,,,,,,,,,,3127f418-7864-4836-99bc-1b64a1aad039,1226,,"[86.0, 37.9]",68313,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,92,Barcelona,217,"['135ecbfa-cd96-4d22-bd78-278ab9b93c79', 'f369ddc5-a433-4b10-bad6-832007b4eb0e']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:38:01.855,Carry,,2004/2005
,,,,"[109.2, 23.2]",,,,,,,,,,,1.339971,,,,,,,,,,,,,,de460589-3677-48b1-8743-1878952bd3a2,1229,,"[96.9, 17.3]",68313,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,92,Barcelona,217,"['b300658e-6ded-4310-9bcb-8b8c6ea99b58', 'c35b6901-fbc9-4c87-8a9e-ec0245464139']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:38:04.623,Carry,,2004/2005
,,,,"[108.2, 36.2]",,,,,,,,,,,2.221347,,,,,,,,,,,,,,3d911067-a191-4d85-bb44-b37287558382,1232,,"[108.2, 36.7]",68313,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,92,Barcelona,217,"['abafa6ab-042e-436e-a8d7-563cb23a60c7', 'e4b4aaf1-043b-4189-a5f8-6aaed12e3d0a']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.663,Carry,,2004/2005
,,,,"[87.1, 29.6]",,,,,,,,,,,0.2834,,,,,,,,,,,,,,d941174c-961f-43c3-80f0-75d77790e2f0,1243,,"[83.9, 28.7]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pierre Achille Webó Kouamo,25876.0,Center Forward,94,Osasuna,422,"['ec8ca89e-ac34-4a5d-864f-2cc26bf24ab6', 'f622bec2-57de-4c9b-a31c-539ec92dc78c']",7,,,,,,,,,,,,,,,,,Osasuna,422,00:39:07.718,Carry,,2004/2005
,,,,"[32.7, 57.4]",,,,,,,,,,,1.4342,,,,,,,,,,,,,,d6bd767c-0aa2-4851-9030-a026f435074d,1246,,"[31.7, 54.5]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,95,Barcelona,217,"['e984913d-f4a2-479d-9add-c36c95a09153', 'f470b7fb-00b4-4d6e-9be1-655d1b8589d5']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:39:08.002,Carry,,2004/2005
,,,,"[37.8, 71.9]",,,,,,,,,,,0.214842,,,,,,,,,,,,,,3fbd7126-eab8-4db5-ac58-fd4ec6bce558,1252,,"[39.8, 71.9]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,95,Barcelona,217,"['41098698-f1c1-449e-930b-c840cdb3fd9e', '6c564b76-3696-40bd-bcf0-79f508d19dc2', '990b3685-9a20-4e62-a026-acecd1de2577']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:39:10.540,Carry,True,2004/2005
,,,,"[36.9, 56.5]",,,,,,,,,,,1.979427,,,,,,,,,,,,,,773291c3-6a75-48b4-9e8a-ba63ba6b56f8,1255,,"[34.9, 59.8]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,95,Barcelona,217,"['165c0642-ca59-4f7e-87e0-de7212bbbbad', '2c924e3a-20ac-480b-b5c9-47c0dce555c1', '437f576a-1c94-43af-9133-856ed733adf4']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:39:11.809,Carry,True,2004/2005
,,,,"[36.4, 30.7]",,,,,,,,,,,2.950643,,,,,,,,,,,,,,d5631ad8-1fcb-4d09-9e78-4d0a64d3cc2d,1259,,"[31.8, 38.6]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Center Back,95,Barcelona,217,"['3410524d-ce49-470f-9a58-5483b5fc13b8', 'dbee0d8f-0c17-434c-a7bb-eafb0d20c371']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:39:15.755,Carry,,2004/2005
,,,,"[49.8, 35.9]",,,,,,,,,,,1.232061,,,,,,,,,,,,,,48a6ce3b-c98e-485e-8d69-154fe376b410,1262,,"[52.0, 42.9]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,95,Barcelona,217,"['0e0e5d52-e2a0-490b-86e5-4c2a69fb2445', '652e1e3f-66a2-47e8-93f1-84ad74f061b6']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:39:19.589,Carry,,2004/2005
,,,,"[49.2, 8.5]",,,,,,,,,,,0.694434,,,,,,,,,,,,,,271c9838-07ee-4048-b23b-bc6c4d1dba1c,1265,,"[49.2, 8.5]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Center Back,95,Barcelona,217,"['93fe86a1-74c7-46da-abc1-223aa5bf29dc', 'e28fe4e7-0c1a-410e-9110-6fd83763b247']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:39:22.707,Carry,,2004/2005
,,,,"[75.7, 3.8]",,,,,,,,,,,0.950128,,,,,,,,,,,,,,3bbbcf19-1e70-4e3d-99a3-dea083e32202,1268,,"[74.9, 6.5]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,95,Barcelona,217,"['11b00d2f-47b8-47d7-bc0c-73228c8a6105', '27796bcc-da27-48fc-9e2b-1e0bad4bfdcc', '6e8131e6-e4ce-400d-9645-828cd5b8c121']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.839,Carry,True,2004/2005
,,,,"[43.4, 71.6]",,,,,,,,,,,1.023597,,,,,,,,,,,,,,50450830-a55d-48b7-bdc0-c65c4734669a,1274,,"[46.3, 68.0]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David López Moreno,25869.0,Right Wing,96,Osasuna,422,"['14317fbe-72bd-44e4-8005-94b25d4313fa', '80544452-5e74-4f06-a1b2-6e5c3129ac1b']",27,,,,,,,,,,,,,,,,,Osasuna,422,00:39:27.579,Carry,,2004/2005
,,,,"[25.0, 59.6]",,,,,,,,,,,0.228017,,,,,,,,,,,,,,d537a727-be83-4e4a-ac3f-96221ad1b566,1277,,"[25.0, 59.6]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Cruchaga Lasa,25867.0,Right Center Back,96,Osasuna,422,"['4951b127-0a18-4a49-8676-3b6538c5b952', '935465ec-d9db-4cb6-ad44-7fdf27dae24e']",30,,,,,,,,,,,,,,,,,Osasuna,422,00:39:30.133,Carry,,2004/2005
,,,,"[43.8, 53.5]",,,,,,,,,,,2.680723,,,,,,,,,,,,,,57858b07-d27a-4da5-aae7-5e1657fc5d04,1286,,"[41.6, 38.3]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,97,Barcelona,217,"['b784de91-1d97-457e-bb35-9b883ffae13d', 'e11f4628-40f0-4d92-97f0-ff311982460b']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:39:39.800,Carry,,2004/2005
,,,,"[64.1, 47.3]",,,,,,,,,,,2.057903,,,,,,,,,,,,,,3a892152-70c0-47dc-b7d3-093efd8d761a,1289,,"[69.9, 53.1]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,97,Barcelona,217,"['6e1c230a-2bfa-4b84-8447-9d2a56dc1156', '70f78503-5372-4d09-afc4-7ab92dfe12e2', '8a316183-7581-45c3-b234-d42d4cf3eb7f']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:39:43.113,Carry,True,2004/2005
,,,,"[56.2, 42.4]",,,,,,,,,,,0.218007,,,,,,,,,,,,,,366acec9-fe36-4f05-a36a-17b43c946f63,1293,,"[56.4, 44.1]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,97,Barcelona,217,"['640017ee-abb4-4f37-b456-1e11c3b9e492', 'd3f2db2b-cc33-4e96-90a0-809f26138138']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.227,Carry,,2004/2005
,,,,"[54.0, 36.6]",,,,,,,,,,,0.503602,,,,,,,,,,,,,,332633d9-6fee-4926-9d00-1b01cf9c7022,1296,,"[54.0, 36.6]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,97,Barcelona,217,"['2a614f4b-29fd-4c79-9e44-b603dfa564b1', '5787995b-57c3-4176-ab2b-1577378906ae']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:39:47.364,Carry,,2004/2005
,,,,"[53.9, 9.4]",,,,,,,,,,,0.120036,,,,,,,,,,,,,,8e5d94b9-89ba-4b12-915b-995034f92ea6,1299,,"[53.5, 15.7]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,97,Barcelona,217,"['ad84f571-44c7-4544-8e93-aca6cdd80aa6', 'bdb8e982-b6c3-47cf-8be1-d8498f766a2d']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:39:50.491,Carry,,2004/2005
,,,,"[70.9, 14.0]",,,,,,,,,,,1.233685,,,,,,,,,,,,,,30f1d076-cc2b-47d9-8f8e-3c80d2af9687,1302,,"[69.9, 5.8]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,97,Barcelona,217,"['536abe26-18b0-4fec-85c8-044425bb62b1', '890ae295-1959-42b2-84d6-ea48fe31c81f']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.798,Carry,,2004/2005
,,,,"[48.5, 37.8]",,,,,,,,,,,2.53526,,,,,,,,,,,,,,9303f0b5-0681-482a-8434-7869d2f94ac5,1310,,"[49.7, 37.6]",68313,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,98,Osasuna,422,"['7e8c83ac-638c-40a0-bd86-d829ed1481b2', '8b14a0f8-6e57-49ac-8e20-b1cdbafc3f54', '932860a4-5b83-4654-90af-3895fe7fe1fd']",5,,,,,,,,,,,,,,,,,Osasuna,422,00:41:05.788,Carry,True,2004/2005
