bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.8689,,,,,,,,,,,,,,,e20d4b9b-74e7-4b8e-a5e7-9827dd5f0bef,1833,,"[66.0, 54.0]",70306,44,,,,,0.06206707,651f75e5-8845-48b0-8ef6-c40ee4a156b7,Left Foot,,,"[83.7, 55.1]",Low Pass,17.734148,,,,Cristhian Ricardo Stuani Curbelo,6351.0,True,,,,,,1,Regular Play,Diego Daniel Colotto,26623.0,Right Center Back,92,Espanyol,214,['e19614c1-87a8-4245-8579-875b941491d8'],12,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:12.709,Pass,,2013/2014
,,,,,,,,,,,,,,,,,4.7536,,,,,,,,,,,,,,,5db4fcae-c6fc-46c3-99d5-4dc5e67c3616,1838,,"[7.0, 37.0]",70306,44,,True,,,0.13841948,,Right Foot,,,"[79.5, 47.1]",High Pass,73.200134,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,93,Barcelona,217,['58fc9fcf-5e3d-417b-be8b-9347fcc60fbe'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:50.474,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.3709,,,,,,,,,,,,,,,1aa804bc-cda3-416c-9768-40eb2c6444fb,1840,,"[51.9, 32.4]",70306,44,,,,,-0.06494917,,Head,,,"[64.2, 31.6]",High Pass,12.325989,,Incomplete,,Sergio García De La Fuente,6767.0,,,,,,Recovery,1,From Goal Kick,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,93,Barcelona,217,"['50d84c77-cf1c-45e8-bfeb-5d6128d0bc90', '6e47449a-3ff5-42dd-a506-6dad970f4c6f']",57,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:57.266,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.358215,,,,,,,,,,,,,,,b96a5a77-e95f-4ce6-a6b4-ad757bb0658b,1845,,"[57.9, 46.1]",70306,44,,,,,-1.7196863,,Right Foot,,,"[57.3, 42.1]",Ground Pass,4.0447497,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,93,Barcelona,217,"['aa60a5e9-b557-4b33-ba6f-ac8adbb8ace2', 'f03a2c39-9eb1-4b8b-a78e-98c2872b71bd']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:59.479,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.128416,,,,,,,,,,,,,,,1145d63d-8508-4e75-a8a4-fa33df9b41c1,1854,,"[65.4, 54.0]",70306,45,,,,,1.65556,,Right Foot,,,"[64.1, 69.3]",Ground Pass,15.355129,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,93,Barcelona,217,['05966368-7ac3-41d3-9392-b7d819c56823'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:04.798,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.8238,,,,,,,,,,,,,,,313a5175-f862-4b74-b9ee-d7f10b67886b,1856,,"[64.1, 69.3]",70306,45,,,,,0.4933786,,Right Foot,,,"[74.7, 75.0]",Ground Pass,12.035364,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,93,Barcelona,217,['7d3f9c41-237a-4f80-a8d8-634de88457ef'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:05.926,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.245163,,,,,,,,,,,,,,,86ff44a4-63a2-4da1-9d70-103339d0ac58,1859,,"[74.7, 75.0]",70306,45,,,,,-2.4413538,,Right Foot,,,"[65.8, 67.5]",Ground Pass,11.638728,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,93,Barcelona,217,['5e7b24b7-041a-41aa-9a6e-3ec64ea3a2d5'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:07.208,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.3765,,,,,,,,,,,,,,,174e9611-1132-4fce-9df9-dcd5b4f287f1,1862,,"[65.8, 67.5]",70306,45,,,,,-2.2727764,,Right Foot,,,"[52.1, 51.3]",Ground Pass,21.216267,,Incomplete,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,93,Barcelona,217,"['00cc9daa-e6f8-401b-a07a-d6922a84dde2', '7a01b10a-077d-4b51-b4ea-5a67e1ee6c27']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:09.271,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.7789,,,,,,,,,,,,,,,6df98eb0-cad1-4800-9760-be3f00b06894,1869,,"[81.4, 36.8]",70306,45,,,,,-0.4723054,,Right Foot,,,"[109.0, 22.7]",High Pass,30.993063,,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,Free Kick,1,From Free Kick,Simão Pedro Fonseca Sabrosa,19765.0,Left Wing,95,Espanyol,214,['1a027215-8e30-4517-a082-d27fdd9f7848'],58,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:58.830,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.0764,,,,,,,,,,,,,,,3b3b68a4-1cfa-464b-87a3-cd2fd212698c,1871,,"[109.0, 22.7]",70306,46,,,,,1.3258177,,Head,,,"[111.9, 34.3]",High Pass,11.957006,,Incomplete,,,,,,,,,,1,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,95,Espanyol,214,['5d4893e2-d5b7-47c1-800c-dbf588d3d214'],0,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:00.608,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.0541,,,,,,,,,,,,,,,e7dbfb18-0a54-4949-8f81-249f0d06a36c,1876,,"[115.1, 22.0]",70306,46,,,,,1.9756881,,Left Foot,,,"[114.2, 24.1]",High Pass,2.2847319,,Incomplete,,,,,,,,,,1,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,95,Espanyol,214,"['0eb616e8-ca8c-4f9e-b5d0-85c052a803fd', '2ec15826-5c7b-4b08-8741-1da993c66069']",3,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:03.412,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.7643,,,,,,,,,,,,,,,f0961837-2461-421c-8f9b-5b10873646bd,1884,,"[61.0, 41.0]",70306,45,,,,,0.7853982,,Right Foot,,,"[62.6, 42.6]",Ground Pass,2.2627418,,,,Sergio García De La Fuente,6767.0,,,,,,Kick Off,2,From Kick Off,Luís Miguel Afonso Fernandes,10325.0,Center Attacking Midfield,96,Espanyol,214,['860eb7ca-1ab3-4012-a398-9c50ced3cadc'],1,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:01.575,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.1853,,,,,,,,,,,,,,,a0d6226d-305d-4372-94e6-83e8e384b3b7,1889,,"[67.5, 44.2]",70306,45,,,,,1.1043159,,Right Foot,,,"[74.6, 58.3]",Low Pass,15.786703,,,,Cristhian Ricardo Stuani Curbelo,6351.0,,,,,,,2,From Kick Off,Sergio García De La Fuente,6767.0,Center Forward,96,Espanyol,214,"['6288da20-b0de-4ba3-a37d-db06c3360b92', '794d87f9-da38-4ce7-9fcf-6f100e0d9998', 'e0b85ea6-9b42-4efc-befa-8ff7ca432eed']",3,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:03.615,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.529,,,,,,,,,,,,,,,f66477db-0777-4019-83c2-1f192fd26aec,1892,,"[73.8, 58.9]",70306,45,,,,,-1.1711183,,Right Foot,,,"[78.7, 47.3]",High Pass,12.592458,,Incomplete,,Sergio García De La Fuente,6767.0,,,,,,,2,From Kick Off,Cristhian Ricardo Stuani Curbelo,6351.0,Right Wing,96,Espanyol,214,"['aa28c1b9-83c8-4fd4-8882-d227fa9e39a8', 'e0a7b002-5967-4813-87d1-d18262221804']",5,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:05.525,Pass,,2013/2014
,,,,,,,,,,,,,,,,,4.4026,,,,,,,,,,,,,,,e0a7b002-5967-4813-87d1-d18262221804,1894,,"[42.3, 33.7]",70306,45,,,,,-2.5067964,,Right Foot,,,"[12.7, 11.9]",Low Pass,36.761395,,,,Jordi Alba Ramos,5211.0,,,,,,Interception,2,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,96,Espanyol,214,"['963b2589-41fa-4ea9-84b8-6eab1be084fa', 'f66477db-0777-4019-83c2-1f192fd26aec']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.054,Pass,,2013/2014
,,,,,,,,,,,,,,,,,3.22,,,,,,,,,,,,,,,18b1630c-fd3e-4982-b7a1-83a2d2ab47ec,1898,,"[9.8, 8.2]",70306,45,,,,,-0.17494844,,Left Foot,,,"[51.1, 0.9]",High Pass,41.940197,,Out,,,,,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,96,Espanyol,214,,11,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.480,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.3701,,,,,,,,,,,,,,,f89cd6b8-6aca-4e18-9db7-fcc293e2b6b1,1899,,"[70.1, 80.0]",70306,45,,,,,-0.105852865,,,,,"[86.1, 78.3]",High Pass,16.09006,,Incomplete,,Cristhian Ricardo Stuani Curbelo,6351.0,,,,,,Throw-in,2,From Throw In,Javier López Rodríguez,6791.0,Right Back,97,Espanyol,214,"['17a50ee9-a344-4d5a-91b6-b116c4fd4169', '84b8a8f5-70b7-4216-b8f3-63eebf4dd925']",27,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:27.660,Pass,,2013/2014
,,,,,,,,,,,,,,,,,3.5838,,,,,,,,,,,,,,,84b8a8f5-70b7-4216-b8f3-63eebf4dd925,1901,,"[34.9, 2.7]",70306,45,,,,,0.5088296,,Head,,,"[49.6, 10.9]",High Pass,16.832409,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,Recovery,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,97,Espanyol,214,"['aa6d05b1-3b8a-48e0-bde2-feb803c8a5a7', 'f2d9f3bf-4925-4e87-a6cf-a54cf6342c47', 'f89cd6b8-6aca-4e18-9db7-fcc293e2b6b1']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.030,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.7114,,,,,,,,,,,,,,,f2d9f3bf-4925-4e87-a6cf-a54cf6342c47,1903,,"[71.4, 70.1]",70306,45,,,,,-0.29055712,,Right Foot,,,"[91.8, 64.0]",High Pass,21.292486,,,,Sergio García De La Fuente,6767.0,,,,,,Recovery,2,From Throw In,Diego Daniel Colotto,26623.0,Right Center Back,97,Espanyol,214,"['2c508123-294f-4e06-9184-d64c210808b4', '84b8a8f5-70b7-4216-b8f3-63eebf4dd925']",32,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:32.614,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.4219,,,,,,,,,,,,,,,d81c5bc4-774f-4524-ad81-db10deb91a47,1905,,"[91.8, 64.0]",70306,45,,,,,-2.7758453,,Right Foot,,,"[87.1, 62.2]",Low Pass,5.0328918,,,,Luís Miguel Afonso Fernandes,10325.0,,,,,,,2,From Throw In,Sergio García De La Fuente,6767.0,Center Forward,97,Espanyol,214,['5d6b98b3-ffe4-4525-b905-cc8baa3c4dda'],34,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:34.325,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.3344,,,,,,,,,,,,,,,a884c96e-b907-4ea0-9c79-a29f0c903710,1908,,"[87.1, 62.0]",70306,45,,,,,-0.2013171,,Right Foot,,,"[92.0, 61.0]",High Pass,5.001,,Incomplete,,Sergio García De La Fuente,6767.0,,,,,,,2,From Throw In,Luís Miguel Afonso Fernandes,10325.0,Center Attacking Midfield,97,Espanyol,214,"['18448ac5-b9d9-498f-afeb-d01caee99023', '942cf520-c838-435c-8562-3ab2c41a189f']",34,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:34.787,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.6537,,,,,,,,,,,,,,,18448ac5-b9d9-498f-afeb-d01caee99023,1910,,"[29.0, 20.0]",70306,45,,,,,2.5149677,,Head,,,"[9.8, 33.9]",Low Pass,23.703375,,,,José Manuel Pinto Colorado,26005.0,,,,,,Recovery,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,97,Espanyol,214,"['4784bff6-6616-42a9-bd93-be6b686efab6', 'a884c96e-b907-4ea0-9c79-a29f0c903710']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.121,Pass,,2013/2014
,,,,,,,,,,,,,,,,,6.04266,,,,,,,,,,,,,,,9200ad27-3b2c-41cf-b86e-d91fa063910b,1913,,"[12.7, 40.7]",70306,45,,,,,0.22368692,,Drop Kick,,,"[94.9, 59.4]",High Pass,84.30024,,Incomplete,,,,,,,,,,2,From Throw In,José Manuel Pinto Colorado,26005.0,Goalkeeper,97,Espanyol,214,['1f2ac3af-0c0f-4735-9561-08b7516ea201'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.124,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.1885,,,,,,,,,,,,,,,1f2ac3af-0c0f-4735-9561-08b7516ea201,1914,,"[26.1, 21.6]",70306,45,,,,,2.263603,,Right Foot,,,"[13.4, 36.9]",Ground Pass,19.884165,,,,Francisco Casilla Cortés,6706.0,,,,,,Recovery,2,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,97,Espanyol,214,"['9200ad27-3b2c-41cf-b86e-d91fa063910b', 'f55625c0-02d6-45bf-883b-90b4dde2a1e1']",52,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:52.166,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.178717,,,,,,,,,,,,,,,7fe2c789-cb04-411e-8336-74240a4e28a3,1917,,"[12.6, 36.9]",70306,45,,,,,-1.021693,,Right Foot,,,"[26.0, 15.0]",High Pass,25.674307,,,,Juan Rafael Fuentes Hernández,4741.0,,,,,,,2,From Throw In,Francisco Casilla Cortés,6706.0,Goalkeeper,97,Espanyol,214,['6b0f545a-5918-4dfe-ad8e-fd070193c987'],54,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:54.395,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.814636,,,,,,,,,,,,,,,62b2dc79-02bf-43db-8a6e-fae8a24023f9,1921,,"[33.4, 15.0]",70306,46,,,,,2.2214231,,Left Foot,,,"[13.0, 41.8]",Ground Pass,33.680855,,,,Francisco Casilla Cortés,6706.0,,,,,,,2,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,97,Espanyol,214,['3d9be606-aa3e-4b68-994a-ae7ab7b47255'],0,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:00.433,Pass,,2013/2014
,,,,,,,,,,,,,,,,,3.0128,,,,,,,,,,,,,,,9637b700-3e62-4b11-a821-969a24a1a5b4,1924,,"[12.8, 52.8]",70306,46,,,,,0.31173506,,Right Foot,,,"[69.9, 71.2]",High Pass,59.991417,,,,Cristhian Ricardo Stuani Curbelo,6351.0,,,,,,,2,From Throw In,Francisco Casilla Cortés,6706.0,Goalkeeper,97,Espanyol,214,['652f5781-3ca9-45bb-af73-0252731bb604'],5,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:05.944,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.0074,,,,,,,,,,,,,,,f45cd8d9-e8cc-4743-9895-f212e85a3823,1926,,"[69.9, 71.0]",70306,46,,,,,-0.39205703,,Head,,,"[80.3, 66.7]",High Pass,11.253888,,Incomplete,,Sergio García De La Fuente,6767.0,,,,,,,2,From Throw In,Cristhian Ricardo Stuani Curbelo,6351.0,Right Wing,97,Espanyol,214,"['68f6f8e0-bb38-4aa4-a2a7-55b07a99759a', 'd63bcadc-82f2-4f88-aedc-2a130ffc50d3']",8,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:08.957,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.02065,,,,,,,,,,,,,,,e8b2ed89-a0d9-40bc-9d43-6742e1bac829,1930,,"[43.1, 10.4]",70306,46,,,,,1.2986504,,Left Foot,,,"[44.3, 14.7]",Ground Pass,4.464303,,Incomplete,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,98,Barcelona,217,['611d11aa-1f18-44e6-b66c-09925876fe96'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.288,Pass,,2013/2014
,,,,,,,,,,,,,,,,,3.794,,,,,,,,,,,,,,,f32799e3-ff2f-4f81-9fe1-7bbfabb4163b,1932,,"[39.6, 14.9]",70306,46,,,,,2.3999376,,Right Foot,,,"[8.6, 43.3]",Ground Pass,42.04236,,,,José Manuel Pinto Colorado,26005.0,,,,,,Recovery,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,98,Barcelona,217,['f8efebf3-4f01-4b4d-afb9-7754441ed9c6'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.721,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.477925,,,,,,,,,,,,,,,a1a9b5f6-58c8-4c17-ae85-57a888fc9cfe,1936,,"[9.2, 42.7]",70306,46,,,,,0.13236597,,Right Foot,,,"[44.5, 47.4]",High Pass,35.611515,,Incomplete,,,,,,,,,,2,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,98,Barcelona,217,['1c911faf-ce69-4cc2-b844-9cf0dc46b100'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.570,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.303622,,,,,,,,,,,,,,,1c911faf-ce69-4cc2-b844-9cf0dc46b100,1937,,"[76.5, 33.6]",70306,46,,,,,-1.1238536,,Head,,,"[84.6, 16.7]",High Pass,18.740864,,Incomplete,,Simão Pedro Fonseca Sabrosa,19765.0,,,,,,Recovery,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,98,Barcelona,217,"['167acc6d-baa3-48fa-a3fd-20e546d41131', 'a1a9b5f6-58c8-4c17-ae85-57a888fc9cfe', 'a796af81-126d-4399-a2d6-c540442eec71']",18,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:18.048,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.6199,,,,,,,,,,,,,,,397cc499-094f-409d-b2b1-b61747e8ccf7,1942,,"[33.1, 66.0]",70306,46,,,,,-0.08506554,,Right Foot,,,"[46.0, 64.9]",High Pass,12.946815,,Incomplete,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,98,Barcelona,217,['b4628168-50d6-4070-8f07-77f786ee35e2'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.056,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.850245,,,,,,,,,,,,,,,b4628168-50d6-4070-8f07-77f786ee35e2,1943,,"[75.0, 16.1]",70306,46,,,,,-0.5880026,,Right Foot,,,"[84.0, 10.1]",Low Pass,10.816654,,,,Simão Pedro Fonseca Sabrosa,19765.0,,,,,,Recovery,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,99,Espanyol,214,"['397cc499-094f-409d-b2b1-b61747e8ccf7', 'd9b01be8-1bd7-45b7-8129-c94f65f2fca7']",22,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:22.676,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.0239,,,,,,,,,,,,,,,87dfa7e2-7c09-4a3a-ab67-1fbf57ac0ccb,1946,,"[80.8, 7.9]",70306,46,,,,,1.5707964,,Right Foot,,,"[80.8, 17.5]",Ground Pass,9.6,,,,Luís Miguel Afonso Fernandes,10325.0,,,,,,,2,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Wing,99,Espanyol,214,['d64ec4a9-b419-4344-b5fb-ac5ac3d67738'],25,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:25.002,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.736,,,,,,,,,,,,,,,c060c3d4-aa9e-42e6-b216-dab908c8d397,1948,,"[80.8, 17.3]",70306,46,,,,,-2.310355,,Right Foot,,,"[75.6, 11.6]",Ground Pass,7.7155685,,,,Víctor Sánchez Mata,6758.0,,,,,,,2,Regular Play,Luís Miguel Afonso Fernandes,10325.0,Center Attacking Midfield,99,Espanyol,214,['415d4134-21fc-4c57-bb52-edcde9626aeb'],26,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:26.026,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.8292,,,,,,,,,,,,,,,9391f864-017c-4c9a-81cc-802d123fa692,1952,,"[72.6, 11.2]",70306,46,,,,,1.8886709,,Right Foot,,,"[67.5, 26.7]",Ground Pass,16.317474,,,,David López Silva,6754.0,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,99,Espanyol,214,"['167bf1a6-369a-40ea-bfb3-be2d34328605', 'ba73f2bc-a6f5-42e2-ae55-d4a5feb53fff']",27,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:27.678,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,4.733893,,,,,,,,,,,,,,,5dc6b6aa-9933-4c79-8118-89649504c758,1954,,"[67.5, 26.7]",70306,46,,,,,-2.8112953,,Right Foot,,,"[43.0, 18.3]",Ground Pass,25.9,,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,,2,Regular Play,David López Silva,6754.0,Left Defensive Midfield,99,Espanyol,214,['88dfc73c-138f-4c0f-a81f-afc2fae5e0f9'],28,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:28.508,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.3986,,,,,,,,,,,,,,,e744a215-e5a2-4d8b-891e-29b4fbc57b4f,1957,,"[36.3, 21.1]",70306,46,,,,,2.4413538,,Right Foot,,,"[18.5, 36.1]",Ground Pass,23.277456,,,,Francisco Casilla Cortés,6706.0,,,,,,,2,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,99,Espanyol,214,['c9549526-c3b6-4223-99af-5ead52da1d0f'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:33.447,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.383423,,,,,,,,,,,,,,,0819d534-1f21-4d2e-9e67-b42ffc24c213,1960,,"[19.3, 38.7]",70306,46,,,,,0.9528792,,Right Foot,,,"[42.4, 71.2]",Ground Pass,39.873047,,,,Javier López Rodríguez,6791.0,,,,,,,2,Regular Play,Francisco Casilla Cortés,6706.0,Goalkeeper,99,Espanyol,214,['b7c9d539-0638-4330-bfd9-9c8df5713de1'],37,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:37.841,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.1872,,,,,,,,,,,,,,,8b91c58b-1601-44ec-af79-0f692b84d9df,1963,,"[41.4, 71.8]",70306,46,,,,,0.023469867,,Right Foot,,,"[84.0, 72.8]",High Pass,42.611736,,,,Cristhian Ricardo Stuani Curbelo,6351.0,,,,,,,2,Regular Play,Javier López Rodríguez,6791.0,Right Back,99,Espanyol,214,['4a94c4c7-0c48-4881-9e74-cb4a6a4ac031'],41,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:41.704,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.9768,,,,,,,,,,,,,,,7e2c30b3-e5c9-43df-9643-111a35d9e5ea,1966,,"[82.8, 72.8]",70306,46,,,,True,-0.46534827,,,,,"[106.3, 61.0]",High Pass,26.296198,,Incomplete,,Sergio García De La Fuente,6767.0,,,,,,,2,Regular Play,Cristhian Ricardo Stuani Curbelo,6351.0,Right Wing,99,Espanyol,214,"['4a10ba2c-8e5e-4c5d-b3de-0dfc967a6b33', 'e61d532b-939e-467e-9016-156c78403f44', 'fad4671a-1660-4975-8e86-b85ca88456e1']",43,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:43.891,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.498262,,,,,,,,,,,,,,,85f0e4a6-6e54-40d4-9ffa-0ccc39c56b0f,1969,,"[31.7, 59.4]",70306,46,,,,,-0.13477129,,Head,,,"[37.6, 58.6]",Low Pass,5.9539905,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Recovery,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,99,Espanyol,214,['f0ca8c3f-8c72-4849-aae1-f5d0f0b86667'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.418,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.1602,,,,,,,,,,,,,,,205fad02-052b-48db-97f9-1eb66dff4346,1975,,"[78.7, 21.4]",70306,46,,,,,0.0,,Left Foot,,,"[82.6, 21.4]",Ground Pass,3.9,,Incomplete,,Luís Miguel Afonso Fernandes,10325.0,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,99,Espanyol,214,"['bae00f56-6dad-4a39-a9f9-62ab5198ec21', 'c7cacbf4-74cb-4117-be6a-b41cb03cb131']",53,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:53.805,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.419364,,,,,,,,,,,,,,,f414476c-cac5-45e0-b438-67c303732242,1978,,"[31.1, 62.1]",70306,46,,,,,-2.4433517,,Left Foot,,,"[25.5, 57.4]",Ground Pass,7.3109508,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Recovery,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,100,Barcelona,217,['779f5263-ec16-4d2b-bca8-5e12f227c6ea'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.932,Pass,,2013/2014
