ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,382e5809-63ba-451c-890f-ba0ed604a86a,1804,,,"[70.0, 28.0]",3773597,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,73,Barcelona,217,['f5ce4aa8-fcc3-4ba6-b682-635fad2a11bc'],33,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.319,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,62a1620c-a928-4372-b19e-487afb56c264,1806,,,"[62.2, 23.2]",3773597,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Center Back,73,Barcelona,217,['9b10f411-59c7-49e9-9382-fede76fdf685'],34,,,,,,,,,,,,,,,,Barcelona,217,00:42:34.300,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,47c95b22-2441-4873-b95b-a3b1168923cf,1809,,,"[69.8, 31.0]",3773597,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,73,Barcelona,217,['e9e4d397-b2bd-43a3-b342-32c044d196ef'],36,,,,,,,,,,,,,,,,Barcelona,217,00:42:36.697,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,567145b0-6fb0-4441-9ec0-3c831aa842eb,1811,,,"[79.3, 37.5]",3773597,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,73,Barcelona,217,['df79618c-b7db-456c-b5e5-fe553fc2f025'],37,,,,,,,,,,,,,,,,Barcelona,217,00:42:37.554,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,52299d45-de98-4b70-9800-d1998afd2abd,1814,,,"[106.8, 54.3]",3773597,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,73,Barcelona,217,['6e755938-046a-48b1-a7e5-8993ddc91712'],41,,,,,,,,,,,,,,,,Barcelona,217,00:42:41.711,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,a59021eb-9bf0-438d-a36b-65bb10e1448f,1819,,,"[42.8, 36.4]",3773597,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mikel Merino Zazón,3042.0,Left Defensive Midfield,74,Real Sociedad,210,['b2e56a14-7f63-4382-8c81-99f283215c75'],46,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:46.296,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,32d8cd07-99ca-4927-89fe-165f9031ba4e,1824,,,"[91.3, 75.4]",3773597,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Portugués Manzanera,6582.0,Right Wing,75,Real Sociedad,210,"['300e9474-c639-4bbc-82c1-42bceb812043', 'c0cf7064-e6f7-450e-8424-4749715405ed']",55,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:55.655,Ball Receipt*,True,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1eedaad3-e5f6-43b8-89ec-ed3f394e0e9d,1829,,,"[109.2, 50.2]",3773597,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Merino Zazón,3042.0,Left Defensive Midfield,76,Real Sociedad,210,['e7b84abe-5259-4d2c-8bec-066eefecf5c9'],40,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:40.519,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0a0fc1db-4bd8-4b7a-a28a-6b912d5b611b,1837,,,"[78.7, 0.2]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Attacking Midfield,77,Barcelona,217,['44a96308-3c14-4755-9828-5227bd5fafb6'],27,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.098,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,93070fc6-b73c-42a9-9ee8-053df0194566,1840,,,"[62.7, 74.0]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Isak,8819.0,Center Forward,78,Real Sociedad,210,"['07adcf5a-7c1d-4c35-a075-cdfadccd890d', 'aa617513-7d4d-4a48-a830-f2052139ffa7']",30,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:30.905,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,66ca7dfa-c185-42eb-a784-5db3e9ff92d8,1843,,,"[57.6, 78.5]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andoni Gorosabel Espinosa,6670.0,Right Wing Back,78,Real Sociedad,210,"['7748b2b1-5c51-40c1-81a8-b87c2481128f', '82c6ad17-1881-4dc9-b1c4-188a614bd82c']",31,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:31.888,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,a4f682b0-ef0d-4533-9b5e-135ac24c8734,1848,,,"[52.9, 8.3]",3773597,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Attacking Midfield,79,Barcelona,217,['ed389126-ff0a-4119-be0b-1526adeb797d'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.507,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,c3c255f5-0665-434f-8625-350c80600421,1854,,,"[41.9, 36.1]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Martín Zubimendi Ibáñez,24921.0,Center Back,80,Real Sociedad,210,['250a5e6d-d6df-4266-8718-389259b65f3a'],1,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:01.832,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,6c0cadb2-93f4-4dd9-aece-c0326a61ac5b,1857,,,"[49.9, 33.4]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ander Guevara Lajo,24236.0,Right Defensive Midfield,80,Real Sociedad,210,['acf6d07c-99c9-4b6b-b40e-457665178a5a'],4,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:04.987,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,5d900d2b-09a9-4d64-9a7d-e8a11a07d9ca,1860,,,"[38.9, 10.4]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Robin Aime Robert Le Normand,22128.0,Left Center Back,80,Real Sociedad,210,['8de08aa0-42be-4214-b4c8-b7ec49643469'],6,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:06.968,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,eebfdb82-798f-41a4-968e-6b0df31080ef,1864,,,"[42.4, 1.7]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Martín Merquelanz Castellanos,23212.0,Left Wing Back,80,Real Sociedad,210,"['b2611f9b-eaef-405e-8d7c-430b8856a62c', 'c4b5630c-d3d3-4479-8130-b7c02c7e6ff7']",8,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:08.437,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,f2111896-704c-417a-a9a4-a90463cc78cd,1867,,,"[41.3, 10.7]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ander Guevara Lajo,24236.0,Right Defensive Midfield,80,Real Sociedad,210,['17aeecd1-87b4-4d19-9cd9-2f1edb81b7b3'],9,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:09.867,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,47652d2e-f492-42a3-855b-f5b5ecc4b7de,1870,,,"[47.9, 1.7]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Martín Merquelanz Castellanos,23212.0,Left Wing Back,80,Real Sociedad,210,['1feb7407-2026-408f-ba50-79695afcea8e'],11,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:11.825,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6ed36a5-6e44-4a90-83b2-8c2bfe9fc753,1872,,,"[26.9, 73.2]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Center Back,81,Barcelona,217,['904ef42c-8888-4f8d-b1c4-54073e650f7d'],21,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.762,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,881e8cdf-7e6d-4140-abae-2596cebbe8f1,1875,,,"[6.7, 36.3]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,81,Barcelona,217,['71c1f8b2-5b4e-4299-a130-754a67fb0e94'],25,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.324,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,5db957bf-a0b9-468b-8af1-ea54daabdf3d,1879,,,"[37.3, 38.0]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Attacking Midfield,81,Barcelona,217,"['b80a40b7-141c-441c-a064-5e90b11eaa6a', 'ce47569d-020c-445a-af1d-40799ca5db27']",28,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.901,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,1f87e268-e35e-41a4-b8ad-1b35c2de9720,1882,,,"[34.1, 24.5]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Defensive Midfield,81,Barcelona,217,['7c348a7b-e337-46fa-aa90-98cd355e307f'],30,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.448,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,fa2d6c85-5316-416d-8814-babfb8e86b49,1885,,,"[24.4, 17.6]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,81,Barcelona,217,['488c0046-2b2a-4610-b280-5c63ec1be71d'],33,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.026,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,041c6f0f-62c7-46b5-89ad-4fc12f231293,1888,,,"[32.1, 8.6]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,81,Barcelona,217,['54885a46-aa03-459e-a189-769f2ee30e81'],35,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.455,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,2f5a1220-96dd-4428-8a8e-bea71d33b756,1890,,,"[18.1, 14.4]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,81,Barcelona,217,['e740b3d7-873a-4a62-915f-bb78aeed2f7d'],37,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.256,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,64c798fb-5b40-476b-9a93-e80049526f50,1892,,,"[1.9, 29.6]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,81,Barcelona,217,['2caec5a8-9176-4378-8d61-3baea0b27148'],38,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.743,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,09801051-9647-4a29-a4a6-df1e4c67d5d8,1895,,,"[59.8, 19.0]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Center Forward,81,Barcelona,217,['8e4b66af-1b60-453d-a7ad-5038b2eaffe8'],43,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.572,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,e44ef7c0-4814-4988-9199-6f2fa0ebb9e9,1898,,,"[70.1, 54.2]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Merino Zazón,3042.0,Left Defensive Midfield,82,Real Sociedad,210,['6323d1db-b334-4fad-921d-3c651bdb0907'],44,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:44.582,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,aacc93d6-93d5-49bb-acb1-83dcb7bc66c7,1901,,,"[61.1, 49.3]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Zubimendi Ibáñez,24921.0,Center Back,82,Real Sociedad,210,['8eeb38ab-0e44-4e2d-ac80-a15bbc7101c1'],47,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:47.406,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,2f7189b6-af86-4494-ac9b-91d8a677b9ac,1904,,,"[56.3, 53.3]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Merino Zazón,3042.0,Left Defensive Midfield,82,Real Sociedad,210,['7e586dbf-c3dc-4bf5-b454-4ae55f26af58'],48,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:48.548,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,5789a648-ba61-46fa-8ac2-081b3edec24a,1921,,,"[67.5, 40.9]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ander Guevara Lajo,24236.0,Right Defensive Midfield,83,Real Sociedad,210,['1d4f66b7-1ae6-4ba7-b986-93bd9e7359bf'],5,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:05.918,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,d57903c8-7167-40bc-81d7-ebe5e6f53ccb,1923,,,"[63.5, 4.1]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Aime Robert Le Normand,22128.0,Left Center Back,83,Real Sociedad,210,['9c65379a-576d-4399-ac19-6d6e2a33af0c'],9,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:09.505,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ab27e40-4de1-43db-bbb2-d9d7e851dd5a,1926,,,"[74.5, 21.9]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Left Wing,83,Real Sociedad,210,['8236cd16-c081-46a2-af77-512ab07ac88d'],11,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:11.675,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee3fa14e-6572-45aa-a136-48c7660fd1d8,1930,,,"[34.9, 42.6]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Igor Zubeldia Elorza,6676.0,Right Center Back,83,Real Sociedad,210,['d6770711-b040-4923-b2f2-144f09d703e1'],18,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:18.909,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,d96f4feb-e3f8-4d07-9288-756e52236b03,1933,,,"[4.7, 44.6]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Remiro Gargallo,32185.0,Goalkeeper,83,Real Sociedad,210,['0b7440c4-5eb5-43dc-b522-6cca4b2de096'],23,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:23.311,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,25cd645a-4e53-47fe-ab3b-130cf2c05eb8,1936,,,"[7.0, 18.4]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Aime Robert Le Normand,22128.0,Left Center Back,83,Real Sociedad,210,['2a4a8324-e654-4943-88aa-7099ff366030'],28,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:28.503,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,f8f19f83-53d9-47dd-9640-3874bfcc3815,1940,,,"[24.3, 2.9]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Merquelanz Castellanos,23212.0,Left Wing Back,83,Real Sociedad,210,"['40fca22b-9991-47b2-af2d-78566430b074', '595d24e7-970c-4b0f-bc94-f5b405d1d2b0']",31,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:31.524,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,4232193b-25a6-44c4-a591-beca2654df3c,1944,,,"[86.5, 70.5]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Center Forward,84,Barcelona,217,['9d755da6-871d-4493-90b4-3ed76fdd0424'],40,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.704,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,937e691a-4535-44c0-a24f-30259c832698,1948,,,"[73.3, 63.4]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,84,Barcelona,217,['091551e7-d823-4411-8be6-880a9ce43906'],42,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.794,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,c6354a76-07e0-4f73-b8b1-c6dda0f30462,1952,,,"[89.5, 75.2]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,84,Barcelona,217,['5c2868b0-9ce5-440a-b2c6-d72cb5128951'],46,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.478,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,8cff5eca-8951-427e-8db1-739c83e32be3,1960,,,"[89.2, 66.8]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,84,Barcelona,217,['d557da84-e528-4365-8dc1-c45e058253ef'],55,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.531,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,25e149b4-a8c4-417e-8e7e-8046a67163c7,1964,,,"[113.4, 76.0]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergino Dest,21881.0,Right Wing Back,84,Barcelona,217,['5cb4123a-6bad-46b2-96fb-2ca74e649fb3'],58,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.988,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,06bb3dd9-a08e-4e5c-bbbf-81ef842bc397,1967,,,"[111.1, 50.4]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Center Forward,84,Barcelona,217,['265a1b7b-1494-4e67-8664-2d0e1c4edc5c'],0,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.517,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,396e97fe-fa2c-4f7b-b3a3-7e45f52de3b5,1969,,,"[95.5, 34.3]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,84,Barcelona,217,['e7b7ab7f-41e1-4b25-897a-1df09ec4b2a2'],2,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.697,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,7abdb5e2-813f-47e8-8422-d4b448b1fdc0,1972,,,"[96.7, 47.8]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,84,Barcelona,217,"['00fe6b66-7250-4ccc-b959-1d0d3e065ba9', '37d04c77-fb7b-4eba-9c27-f8f4fcf8b0d6']",3,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.835,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,e2491e60-3be5-4ba4-8e75-e90c4b580309,1975,,,"[111.1, 61.0]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergino Dest,21881.0,Right Wing Back,84,Barcelona,217,['35dff917-bd57-4a38-8f8f-4d7d5bcdc352'],8,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.657,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,06105ff7-84e9-4d24-8293-c5e2f9538e36,1978,,,"[103.6, 59.7]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,84,Barcelona,217,['2a25b02e-d6d0-4cf4-9b56-02d80ad0961f'],10,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.652,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,b9a24e91-4762-4cc9-9ebd-0de401799f15,1986,,,"[98.4, 58.2]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,84,Barcelona,217,['2813ffce-e5af-421b-8a96-aa1040f7491b'],16,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.233,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,e2e5e7da-5295-4dfe-baef-6508fe7482eb,1990,,,"[88.3, 45.5]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Attacking Midfield,84,Barcelona,217,['582004f3-c5c6-4932-9c2a-f6e03b52d4d9'],20,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.452,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,1bbf4704-7e0e-4c93-a90c-6e17406ca3f4,1993,,,"[93.2, 25.6]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,84,Barcelona,217,['31bd9cc3-bae2-4df2-ba18-22775c928ade'],22,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.046,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,eebbc97e-e242-40dc-9d5d-31d7231c56de,2005,,,"[100.4, 10.1]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,84,Barcelona,217,['9b771992-19a1-431c-938b-fca0252f5855'],28,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.752,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,ccc49528-7a79-4f31-9cea-85b514143e0d,2007,,,"[95.5, 22.1]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Attacking Midfield,84,Barcelona,217,['401ac1a0-0410-43b1-a7bf-77ce8cefe028'],29,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.736,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,9f418cb6-3dcf-4dd4-bcc2-195d54e5793f,2009,,,"[100.4, 12.1]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,84,Barcelona,217,['4b5cc8d0-f23d-43a1-b064-2ec7251d8019'],30,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.313,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,f290e050-b033-4503-8544-98bd6d297341,2011,,,"[84.3, 21.3]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,84,Barcelona,217,['6daf85e3-2158-492d-9900-fa0c33c8ad87'],31,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.447,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,557df04e-2d43-4ebc-9e9a-3bcfe51305ad,2014,,,"[94.4, 9.2]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,84,Barcelona,217,['6153f677-f4af-4beb-bbdc-179e4f4bfb00'],33,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.667,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,adcf54e6-f115-44d8-b846-71549a62fb14,2017,,,"[102.2, 24.8]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Center Forward,84,Barcelona,217,['6e6f46b1-5f6a-480d-9c16-565af6cb05a7'],35,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.951,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7691d3a-eeda-47d8-9fee-b255bf48484e,2023,,,"[25.4, 68.9]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andoni Gorosabel Espinosa,6670.0,Right Wing Back,85,Real Sociedad,210,['f1c58d17-942f-41b5-9c9d-68428cbd62b0'],39,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:39.979,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,e3f249ec-9c4d-4880-b5c9-bac2824bb661,2027,,,"[32.4, 65.5]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Merino Zazón,3042.0,Left Defensive Midfield,85,Real Sociedad,210,['4a1e1774-c5b9-4325-a2ab-0e6c6ed9a0ab'],41,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:41.449,Ball Receipt*,,2020/2021
