50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[73.1, 29.8]",,,,,,,,,,,,,1.0786,,,,,,,,,,,,,,,26e2be3b-9072-45a7-af99-a7ee6774349f,530,,"[72.7, 30.7]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,22,Barcelona,217,"['43335bf3-a0c2-4bdf-9868-8b9767c3ec62', '7714bed2-daf5-46be-a899-1069125d7c41']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:11:12.747,Carry,,2014/2015
,,,,,"[85.6, 46.4]",,,,,,,,,,,,,3.3692,,,,,,,,,,,,,,,85a9a54f-ef08-4075-ac8c-5c012adad25e,533,,"[74.1, 48.4]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,22,Barcelona,217,"['072dc073-b575-4615-b62c-82cf7717ef29', '7340ac4c-a556-4507-8540-294853496413']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:11:15.041,Carry,,2014/2015
,,,,,"[97.4, 23.9]",,,,,,,,,,,,,0.7555,,,,,,,,,,,,,,,dc2ca77d-5731-47a0-9b94-95fb8f547b05,537,,"[92.9, 24.3]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,22,Barcelona,217,"['73b6febf-ba04-49fb-941e-72afc9f1a04e', 'a1fb0181-faa9-4650-b517-67b55823878a', 'f1febb98-9eef-4afa-b643-c841aac9d711']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:11:19.757,Carry,True,2014/2015
,,,,,"[112.3, 12.9]",,,,,,,,,,,,,3.268,,,,,,,,,,,,,,,baf49bae-22f9-4876-ac36-f1b8dede200e,540,,"[110.7, 11.9]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,22,Barcelona,217,"['351dace6-a59b-4729-b69f-66162e9986ad', 'cbd60a59-06a0-47f4-91f1-d6e840ddbf5c']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:11:21.760,Carry,,2014/2015
,,,,,"[76.8, 31.7]",,,,,,,,,,,,,2.6517,,,,,,,,,,,,,,,ae4909f9-725f-4080-b239-d115f1c14c76,544,,"[78.2, 28.4]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,22,Barcelona,217,"['37e3e2df-616c-4c7d-9348-59a74c481b6e', '749fb7be-ed9e-4122-bb80-1e2c8e9ec837', '98c3deb6-1091-47b4-bb46-4d0ca02c04e6']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:11:28.325,Carry,True,2014/2015
,,,,,"[57.4, 44.1]",,,,,,,,,,,,,0.8229,,,,,,,,,,,,,,,e0c1cb3b-48d1-4b7f-8db9-2f065b3da76d,548,,"[56.4, 45.2]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,"['a1dce037-ca9e-4dbe-91e3-a57b84343716', 'c8d68918-e99f-4cd2-be20-4c4175780ab1']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:11:32.587,Carry,,2014/2015
,,,,,"[82.5, 18.4]",,,,,,,,,,,,,1.111887,,,,,,,,,,,,,,,da5a0007-aae6-4204-a0d9-341fccb146d7,551,,"[79.9, 19.0]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,22,Barcelona,217,"['3ca377e5-2040-40c8-bfdb-2804f4c5b7cc', '44b204af-a47c-4b86-bab9-88baecb4552b', '5baae690-4b40-4d76-8bb0-e8ee7b574861']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:11:34.970,Carry,True,2014/2015
,,,,,"[84.1, 40.9]",,,,,,,,,,,,,7.454,,,,,,,,,,,,,,,61f49e95-2373-41d8-9c40-7a34d7534eb6,555,,"[92.5, 23.7]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,22,Barcelona,217,"['1dc762cf-61c6-40d3-a98e-6d8b5e447911', 'fafc6037-fd07-4bab-87a2-544ae75f9332']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:11:36.860,Carry,,2014/2015
,,,,,"[89.7, 30.7]",,,,,,,,,,,,,0.8435,,,,,,,,,,,,,,,977f2ce7-bf59-4353-b02a-1c6a7813e4f2,559,,"[91.9, 31.9]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,22,Barcelona,217,"['034fe14b-14af-4420-8b6a-2d97f9e3ed8f', 'a1974407-6b35-478a-be48-c5e2c7b969fe']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:11:44.990,Carry,,2014/2015
,,,,,"[31.7, 57.8]",,,,,,,,,,,,,2.3816,,,,,,,,,,,,,,,ad18d415-9454-4728-aacb-f4a01fc0006a,562,,"[30.4, 49.4]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Fernández Fernández,11294.0,Center Defensive Midfield,22,Barcelona,217,"['7499ff1c-3951-46d6-88fd-9cd6c55c8683', '9fb9086a-5421-4a30-9ec8-14661eb388b0']",45,,,,,,,,,,,,,,,,,Eibar,322,00:11:45.834,Carry,,2014/2015
,,,,,"[44.7, 19.8]",,,,,,,,,,,,,1.6856,,,,,,,,,,,,,,,aa8f7eb0-87e2-460f-9fd0-a026a7cb660b,565,,"[41.7, 23.1]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,22,Barcelona,217,"['a39e473f-dbe4-4867-a8e5-91393c67508b', 'cea005f3-ad02-40dc-97cb-ceb9f254001d', 'd291d205-41fd-42ed-ad0e-e24bd000d771']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:11:50.205,Carry,True,2014/2015
,,,,,"[64.3, 26.0]",,,,,,,,,,,,,3.6459,,,,,,,,,,,,,,,7e9aca36-a06a-43c9-bd2b-0b8460aa2294,568,,"[44.7, 19.8]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,22,Barcelona,217,"['1c469dce-1abb-4edc-8242-6aca7fc3ca33', 'a39e473f-dbe4-4867-a8e5-91393c67508b', 'c55c1c01-ca4f-4e21-86b6-2146bd1164cf', 'd291d205-41fd-42ed-ad0e-e24bd000d771']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:11:51.891,Carry,True,2014/2015
,,,,,"[68.0, 34.3]",,,,,,,,,,,,,1.3858,,,,,,,,,,,,,,,178b6bc1-09a6-467b-a162-74c3289ff075,572,,"[64.3, 26.0]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,22,Barcelona,217,"['1b0d388e-f624-4dd2-a596-05197c97236e', '1c469dce-1abb-4edc-8242-6aca7fc3ca33', '7089dcdb-cbca-468d-a9b0-267be83e3551', '9b252034-5a12-40c9-b40a-422ef150cc48']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:11:55.536,Carry,True,2014/2015
,,,,,"[65.8, 35.4]",,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,32c66334-368a-4e7c-9912-8df4b9f75a2f,576,,"[68.0, 34.3]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,22,Barcelona,217,"['127296b2-c1bd-465c-92dc-d59f3fc21da5', '7089dcdb-cbca-468d-a9b0-267be83e3551', 'e4fcc945-6a2c-4a02-88cf-296abb64dcc8']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:11:56.922,Carry,True,2014/2015
,,,,,"[64.5, 54.1]",,,,,,,,,,,,,1.7439,,,,,,,,,,,,,,,13ce4207-3b1f-40a0-bc9c-7eec247e95d1,579,,"[62.3, 44.9]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,22,Barcelona,217,"['e32f88c4-dd70-4f18-ac3b-45b118ba29a1', 'e4da53d4-2542-410b-a73f-e1455cf3eef5']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:11:57.836,Carry,,2014/2015
,,,,,"[76.2, 76.0]",,,,,,,,,,,,,2.035713,,,,,,,,,,,,,,,fc1791f0-a8bb-4640-a856-15288347f973,582,,"[69.4, 74.6]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,22,Barcelona,217,"['83cc6bea-ddaa-4b1b-a3bd-654e9310ee97', 'c9572ec5-1735-4417-abbe-607508d3667f']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:12:01.047,Carry,,2014/2015
,,,,,"[74.5, 54.8]",,,,,,,,,,,,,2.9234,,,,,,,,,,,,,,,9a65f33c-6930-4c71-8ba4-2d54b6876e0c,585,,"[69.4, 63.9]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,22,Barcelona,217,"['05ff8760-e8cd-46ae-a775-1d75a4f0645c', '0d0d78cd-fbfa-44f2-89dc-e91d1b4d896b']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:12:04.015,Carry,,2014/2015
,,,,,"[82.5, 25.2]",,,,,,,,,,,,,1.880966,,,,,,,,,,,,,,,38d9832b-6185-4f5d-9e3c-8a95a2103c7c,588,,"[79.4, 31.3]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,22,Barcelona,217,"['57ac8e24-815b-43c5-b332-08c2671aa65f', '958ddac7-24b8-4017-9d9f-3e7aa7a08a6b']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:12:08.179,Carry,,2014/2015
,,,,,"[83.1, 24.3]",,,,,,,,,,,,,1.0974,,,,,,,,,,,,,,,67edfa02-1bbf-4037-b9a0-cbffd282d8c7,594,,"[82.1, 24.3]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,22,Barcelona,217,"['9ff5390e-35bb-49bb-a1a1-1fb166eeceba', 'c3270833-7f68-41d5-8b1a-da118388b20e']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:12:12.354,Carry,,2014/2015
,,,,,"[87.4, 56.4]",,,,,,,,,,,,,1.3281,,,,,,,,,,,,,,,e6b902c8-9163-479e-b70d-622bdb404206,598,,"[84.6, 53.3]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,22,Barcelona,217,"['1128fd3a-ecb2-489e-a9b8-24c2e05b9fb4', '14c3ce8c-63f7-4c8a-af3a-9aabac55c4ab', '61b810b8-05f1-4ed8-9a73-f3a930f25998']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:12:14.707,Carry,True,2014/2015
,,,,,"[20.9, 18.2]",,,,,,,,,,,,,0.697845,,,,,,,,,,,,,,,5be9e27b-03aa-4dc2-a5c8-51976b5bada2,602,,"[22.1, 19.0]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Castellano Castro,24508.0,Left Center Back,22,Barcelona,217,"['2f23bad6-c252-448f-83f6-b897eaeb5c17', '60692631-7d0c-42f5-a27c-8c31857e6b2c']",17,,,,,,,,,,,,,,,,,Eibar,322,00:12:17.315,Carry,,2014/2015
,,,,,"[9.2, 45.0]",,,,,,,,,,,,,1.2658,,,,,,,,,,,,,,,79a3584b-9508-4edb-82c3-19be64910c35,608,,"[8.4, 44.1]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,22,Barcelona,217,"['45d59148-39b9-455a-aebe-68c1c49b1039', '4c7c7cee-1963-4a9d-8570-cc1ae03c0d3a']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:12:25.218,Carry,,2014/2015
,,,,,"[32.7, 53.9]",,,,,,,,,,,,,1.378,,,,,,,,,,,,,,,46cbe3e9-fcf6-48fc-b87a-1fe53feeb55b,612,,"[29.6, 49.9]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,22,Barcelona,217,"['4287b787-2475-4b8d-8cb5-6cbfb53a8c8f', '7708eb82-827a-4f30-8303-eef24d887b85', '77ca32e8-8cf5-426e-b4bb-e4391e65d58e']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:12:27.625,Carry,True,2014/2015
,,,,,"[36.4, 75.4]",,,,,,,,,,,,,1.6655,,,,,,,,,,,,,,,5de593ea-ba26-4e00-969c-4354eacb5e52,615,,"[27.2, 72.3]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,"['2d7caa78-8e1a-41b0-af9a-97eff2a91b21', '41de6d1a-5562-47f9-96b2-cdace4745bca']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:12:30.759,Carry,,2014/2015
,,,,,"[35.6, 58.8]",,,,,,,,,,,,,1.1177,,,,,,,,,,,,,,,77b32a29-d45e-4ee1-90db-9b488ff3a905,618,,"[34.5, 58.6]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,22,Barcelona,217,"['1b05bdbc-d45b-4357-a30c-43bfa98a5c59', 'a25c773a-64eb-42d1-bc48-8232a1b38001']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:12:33.428,Carry,,2014/2015
,,,,,"[48.2, 27.0]",,,,,,,,,,,,,0.846383,,,,,,,,,,,,,,,e795f459-7c66-46a9-ad5b-8c2fb0c39766,622,,"[46.6, 29.8]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,22,Barcelona,217,"['76dd4551-7486-4616-99ed-b00e9d342c96', 'a7148c43-c694-409f-8186-38d69b352dca', 'b7ad4251-0f1d-41dd-bb60-ef7a4a612fd0']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:12:35.933,Carry,True,2014/2015
,,,,,"[35.6, 30.1]",,,,,,,,,,,,,4.6438,,,,,,,,,,,,,,,717803cf-ab5a-40a8-99e3-500846c3bbfc,625,,"[29.4, 28.6]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,22,Barcelona,217,"['3d74e4a8-fc17-4c4a-a23d-113a21a1c5e7', '439a05e0-d3c2-49ec-9834-24b18402e7f5']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:12:38.022,Carry,,2014/2015
,,,,,"[38.6, 58.0]",,,,,,,,,,,,,3.0084,,,,,,,,,,,,,,,a7999fe5-b1a0-4b89-b1fa-c12b53989fd5,628,,"[37.0, 58.6]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,"['481f8181-621b-444a-ab14-796312b861b6', 'bdcfaa38-eead-4add-954e-f7fe2aaee2c4']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:12:44.226,Carry,,2014/2015
,,,,,"[50.3, 60.5]",,,,,,,,,,,,,0.7652,,,,,,,,,,,,,,,56623d92-8095-4c00-967d-928863630c92,631,,"[55.0, 59.2]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,22,Barcelona,217,"['000fb101-599d-4aa7-82ad-0c4e599b66cd', 'ebc043cc-e5df-4b8f-a78e-599b65ec17ee']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:12:48.663,Carry,,2014/2015
,,,,,"[36.4, 62.5]",,,,,,,,,,,,,3.1231,,,,,,,,,,,,,,,3fea5dc8-f029-45b5-b785-a8eed86b3c80,634,,"[34.3, 61.1]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,"['c52dc1e2-38d6-409a-b58d-4b5a1247b8f5', 'fdb2d2ea-7c2d-4ebe-bfb1-4b1664efbfe9']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:12:50.185,Carry,,2014/2015
,,,,,"[116.2, 56.8]",,,,,,,,,,,,,3.866,,,,,,,,,,,,,,,ccc77045-7dc7-4d57-ab30-ecd93bb425ad,637,,"[95.4, 65.2]",266967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,22,Barcelona,217,"['b0688762-9b77-4d7b-ae29-73abf92f0601', 'b311f46b-6457-478a-bb15-6fb07180536d', 'ec38eabd-c51e-4a20-8a96-b4085d78703d']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:12:56.573,Carry,True,2014/2015
,,,,,"[115.2, 57.4]",,,,,,,,,,,,,1.3016,,,,,,,,,,,,,,,b8edb7e5-c649-4e54-b09b-95f246e03f94,641,,"[116.2, 56.8]",266967,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,22,Barcelona,217,"['5c65a5dd-31f2-460a-a8ad-707e89253bee', 'b311f46b-6457-478a-bb15-6fb07180536d', 'ed8c78b3-7aab-4081-9afd-13776bc8d3b5']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.439,Carry,True,2014/2015
,,,,,"[48.8, 62.7]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,f784c98d-f7ff-4717-8ef0-ed735b9b21b6,649,,"[48.8, 62.7]",266967,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel del Moral Fernández,24507.0,Left Center Forward,23,Eibar,322,"['3e21590e-8474-44a6-b499-3f346cb20fa0', 'a1f8bcc7-7f00-417f-8b49-2997b80de8df']",37,,,,,,,,,,,,,,,,,Eibar,322,00:13:37.345,Carry,,2014/2015
,,,,,"[65.6, 76.6]",,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,ec7ce1c4-8ba7-40b1-b33e-5c0713abb447,652,,"[61.1, 76.8]",266967,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saúl Berjón Pérez,24070.0,Right Center Forward,23,Eibar,322,"['49a46ad3-8665-4861-bf5a-7fc4327504b4', '9be78432-583f-4ee6-9b76-c861fcc5e964']",39,,,,,,,,,,,,,,,,,Eibar,322,00:13:39.528,Carry,,2014/2015
,,,,,"[41.5, 4.9]",,,,,,,,,,,,,0.5171,,,,,,,,,,,,,,,c1d6aa96-9ca3-43d2-a351-9d3d0a94a642,659,,"[41.5, 4.9]",266967,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,24,Barcelona,217,"['5c5eff9a-73ea-490f-a83c-bf05353546d9', 'b03492fc-f462-4a1c-8898-f163b3e39649']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:13:52.295,Carry,,2014/2015
,,,,,"[41.5, 10.7]",,,,,,,,,,,,,0.4709,,,,,,,,,,,,,,,5ea0726f-e65a-4b46-a664-02cfb03e215d,663,,"[44.3, 11.3]",266967,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,24,Barcelona,217,"['0442222d-7bd5-43a6-9a59-aced73400288', '6ff4e9d6-b48e-4520-aa4b-f0c05d9eb27c', '87549cb9-d6ed-4aeb-98d2-a28241200fb8']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:13:53.296,Carry,True,2014/2015
,,,,,"[43.7, 13.3]",,,,,,,,,,,,,1.1337,,,,,,,,,,,,,,,b26bbdc9-5fd6-4b26-95a4-aeca002c0d2f,666,,"[41.5, 10.7]",266967,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,24,Barcelona,217,"['6ff4e9d6-b48e-4520-aa4b-f0c05d9eb27c', '87549cb9-d6ed-4aeb-98d2-a28241200fb8', 'd7d0f1de-dcc4-4294-8bf9-fe2aac1c3fd8']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:13:53.766,Carry,True,2014/2015
,,,,,"[49.2, 28.0]",,,,,,,,,,,,,1.9495,,,,,,,,,,,,,,,78c4d36e-9b8c-4bd4-8a0d-d250061ee4f2,668,,"[43.7, 13.3]",266967,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,24,Barcelona,217,"['40b20bdf-e041-47bb-8032-435bdbd89216', 'd7d0f1de-dcc4-4294-8bf9-fe2aac1c3fd8']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:13:54.900,Carry,,2014/2015
,,,,,"[80.1, 54.8]",,,,,,,,,,,,,2.7572,,,,,,,,,,,,,,,61bfbef0-bb28-46cb-abac-7e96b3fdfd56,671,,"[62.1, 69.6]",266967,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,24,Barcelona,217,"['71adc608-ea78-4dc4-bf91-d24def63a35f', '763282a1-d889-4d42-850f-54710f1351c6']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.904,Carry,,2014/2015
,,,,,"[71.5, 46.8]",,,,,,,,,,,,,0.1988,,,,,,,,,,,,,,,57b2da07-2709-4098-9871-7f18c4f84add,675,,"[74.1, 49.4]",266967,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,24,Barcelona,217,"['5f31f9d2-c82c-4d63-a13e-627953408229', '8de12636-c2e2-4b7d-b900-83f703993681', 'a4a31683-c592-427a-9526-efaef0b1fdfa']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:14:02.814,Carry,True,2014/2015
,,,,,"[87.0, 43.3]",,,,,,,,,,,,,4.8527,,,,,,,,,,,,,,,ea689e6a-5cf7-418a-b435-f949367d5159,678,,"[71.5, 46.8]",266967,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,24,Barcelona,217,"['5f31f9d2-c82c-4d63-a13e-627953408229', '6dfac605-93b5-4a1d-9c75-ceafa7af0895', 'a4a31683-c592-427a-9526-efaef0b1fdfa']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:14:03.013,Carry,True,2014/2015
,,,,,"[91.5, 26.8]",,,,,,,,,,,,,0.9516,,,,,,,,,,,,,,,01529f42-3e23-42f0-aa97-e5d515296c72,682,,"[88.8, 28.4]",266967,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,24,Barcelona,217,"['79e138b3-1823-4e7e-b66c-a8cfec80b2a6', '83f98847-084d-46b6-ab04-9bad1b96863b', 'eb64e1fa-e68c-4e72-9104-e717c3d469bd']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:14:08.952,Carry,True,2014/2015
,,,,,"[95.8, 16.0]",,,,,,,,,,,,,2.223973,,,,,,,,,,,,,,,1303e6af-7995-47bf-b79e-3ea510cc7707,685,,"[101.5, 14.1]",266967,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,24,Barcelona,217,"['4e5439ec-a920-4ef6-8af5-c9f1aa22649c', 'ec4a8cb3-d4dc-48cb-bf87-7877ab62e76f']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:14:10.748,Carry,,2014/2015
,,,,,"[93.9, 28.0]",,,,,,,,,,,,,0.7105,,,,,,,,,,,,,,,2fda1c9b-3cd7-4eb5-ad8b-30c670d13e7d,688,,"[93.5, 31.7]",266967,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,24,Barcelona,217,"['4a91ae4a-893e-4873-aeb6-7a0cab8c79de', 'bdce7546-3240-49c9-aff3-4c8908aff128']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:14:13.874,Carry,,2014/2015
,,,,,"[14.7, 63.9]",,,,,,,,,,,,,2.611539,,,,,,,,,,,,,,,e4215b46-9f87-49d1-ac87-de581f14ca88,692,,"[14.3, 49.8]",266967,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Rodríguez Navas,6693.0,Center Back,24,Barcelona,217,"['3e3fa58f-5041-4b73-9486-51f9af0f7cd2', '534d5f80-c7b8-46ec-8568-1280bdda91e9']",15,,,,,,,,,,,,,,,,,Eibar,322,00:14:15.578,Carry,,2014/2015
,,,,,"[72.1, 10.3]",,,,,,,,,,,,,2.1597,,,,,,,,,,,,,,,54181c36-c39c-432b-8bde-db2074931b62,698,,"[82.3, 5.6]",266967,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,24,Barcelona,217,"['110eba1d-76ee-4530-8685-93fb68e8631b', '152be2d6-b6c9-48d6-88f4-eed8529c53b4', '4439bd6e-23eb-4b15-ab63-0b2f156a5415']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:14:22.189,Carry,True,2014/2015
,,,,,"[63.5, 43.3]",,,,,,,,,,,,,1.5492,,,,,,,,,,,,,,,fffe1b4f-ac2c-420f-890e-5ee7ea183148,701,,"[55.6, 40.0]",266967,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,"['5dea99fa-5a19-4cfb-b3ae-2026c5e903d8', '677edbae-a67e-47ac-b2de-1648eb746131']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:14:26.408,Carry,,2014/2015
