50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be24327a-07d4-47e1-a4c8-755d53216f7c,2100,,"[47.7, 26.1]",69233,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Lacen,6745.0,Right Center Midfield,110,Racing Santander,1217,['4c94bd82-4da4-4c0b-a7c3-4cc4f66888f8'],21,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:07:21.269,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e1629bf-588e-4ede-9b47-a06d063e5740,2103,,"[42.8, 12.3]",69233,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Torrejón Moya,26163.0,Right Center Back,110,Racing Santander,1217,['c9ec1a80-7580-487b-b657-b715cfb35900'],22,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:07:22.193,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28fed7d6-8e16-4b68-92ee-191bb98d232c,2106,,"[63.1, 5.6]",69233,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ángel Crespo Rincón,18404.0,Left Back,110,Racing Santander,1217,['be1ac5c5-0718-4987-af49-ff2627c4a5bf'],24,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:07:24.146,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7d50431-b669-49fb-94a7-0e478f810a2d,2109,,"[88.8, 4.4]",69233,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Moral Segura,26598.0,Right Wing,110,Racing Santander,1217,['c1d53be3-a428-4f56-b88a-75854e3eb0af'],27,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:07:27.312,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1d4dd94-4bdd-47e8-b8a5-977111400ef7,2111,,"[59.5, 41.7]",69233,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,111,Barcelona,217,['9ec391b9-742f-4b1d-87d7-7eb95bada396'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:46.294,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58aacdd3-0287-4f47-a246-7913b2101867,2117,,"[81.4, 5.2]",69233,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Wing,112,Barcelona,217,['8868ddb4-65bc-433f-85a7-2a148811d39c'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:53.749,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74c3e818-2db6-4ca6-98d8-fe6c90b11dfc,2123,,"[70.1, 41.4]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Jiménez Tejada,23929.0,Center Forward,113,Racing Santander,1217,['d357e986-1552-4ff0-b8f7-2ed250010d13'],17,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:09:17.906,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1a42b7b-a887-4f94-a893-06ebcedb5d91,2126,,"[82.1, 44.2]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,113,Racing Santander,1217,['fb475cb6-ae0a-4a7e-ba4b-0caaa2228c7c'],19,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:09:19.535,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17bc6df1-d765-4abd-b133-4c076a3033d9,2130,,"[63.6, 66.3]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Papa Kouly Diop,6867.0,Left Center Midfield,113,Racing Santander,1217,['49669057-e205-433d-9344-1fdb4ca8e280'],23,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:09:23.264,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39b7aecf-184d-4aa1-9430-589ef7529134,2132,,"[70.8, 62.9]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Moral Segura,26598.0,Right Wing,113,Racing Santander,1217,['4d53d3c6-d36c-4580-8086-034c3a4e5fc2'],24,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:09:24.568,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14885a0a-3bd1-4b3c-b45b-35bcbd3dfd85,2135,,"[55.6, 18.1]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,114,Barcelona,217,['36c7b98b-3614-4223-b6e9-db6b3ecb724d'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:24.853,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf9f92bc-6793-48a0-b8d0-c5fd35cefc9c,2139,,"[64.6, 16.3]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,114,Barcelona,217,['4e368455-c7fe-4837-b77c-21b3072302d2'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:27.014,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fabbfae-f7ea-4573-aa78-b726f9fff3bc,2144,,"[81.0, 8.7]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,114,Barcelona,217,"['1d69221f-8436-4c14-ad11-1e16e48e45d2', '2e04d046-3bb3-40d5-96b2-d5dd584d1aad']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:30.645,Ball Receipt*,True,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,15b0693b-b611-4379-bdbd-199ca7cf5d05,2151,,"[68.0, 26.9]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,114,Barcelona,217,['694820e5-901c-43ea-a4bf-e5257e46afa8'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.711,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f16ad1-4dad-4f74-936d-6760be4a81a0,2155,,"[83.5, 35.2]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,114,Barcelona,217,['61f1d563-e9b9-4ba4-ae98-3725c70e78d7'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:44.433,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825b5af4-c6c9-43b9-8577-a12341cc37be,2158,,"[67.1, 15.1]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Center Midfield,114,Barcelona,217,['69aff578-7a08-406f-8635-2f022cc9cdfc'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:46.697,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77284c08-0b49-4e0f-88d3-19e9817248b1,2161,,"[80.3, 5.0]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,114,Barcelona,217,['ab58fed6-4176-4df9-ab84-a13f7d32e286'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.185,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41331f2e-36b9-4317-bd80-7c3cdb338f7e,2165,,"[49.6, 42.6]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,114,Barcelona,217,['54adf78e-e8c7-41d3-8c35-4956a1ba2b29'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:55.990,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,48910513-226e-46cd-8394-43deabe2372a,2168,,"[88.8, 40.1]",69233,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,114,Barcelona,217,['219f471a-ab02-4ebb-8a30-08524c7d4ffe'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:00.538,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e112815c-d1e6-43db-b635-cb42d22f0a9c,2170,,"[82.8, 31.9]",69233,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Jiménez Tejada,23929.0,Center Forward,115,Racing Santander,1217,['2d83b980-83a9-4d93-9b46-09a6e2f34148'],16,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:10:16.841,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753e7d18-3cc3-49b5-9259-eb11f1a50948,2172,,"[41.2, 32.2]",69233,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,116,Barcelona,217,['4ff6dbac-da06-4639-a5df-db48d12d5cfb'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:18.616,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ef1fa93-0517-41b4-b832-134c0cca6aea,2175,,"[51.6, 6.8]",69233,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,116,Barcelona,217,['09e0de3d-14d3-4740-a1e5-4c262a5ac3d6'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:22.163,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecf4d6db-7a08-4e86-89dc-61d9da0d0604,2178,,"[56.3, 22.3]",69233,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Center Midfield,116,Barcelona,217,['8dc5467d-b8d2-4f01-9795-3677e7fe5cc2'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:28.124,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a93040f-1738-4751-82af-9fb5c6f19b13,2181,,"[71.7, 9.8]",69233,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,116,Barcelona,217,['027ddb08-11e4-4cfd-ad49-b05aebf0b6c1'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:29.830,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f26272fa-4c26-4ee4-a7ca-bd88b2e9a166,2190,,"[14.2, 50.2]",69233,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Coltorti,26488.0,Goalkeeper,117,Racing Santander,1217,['182cea8d-8162-40ee-8794-f2185ffedef0'],38,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:10:38.594,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f61f4676-f3fc-4956-852d-c0ed9d4f4d1f,2192,,"[26.9, 57.8]",69233,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrique Adriano Buss,25358.0,Left Center Back,117,Racing Santander,1217,['a975e030-b005-4fb4-8f7c-fb45da783e17'],42,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:10:42.246,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539b55e5-d0e6-473e-b17c-9516a7d00f22,2194,,"[28.7, 22.9]",69233,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Torrejón Moya,26163.0,Right Center Back,117,Racing Santander,1217,['ec55ed27-2403-4e63-bbbb-58762538e369'],45,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:10:45.692,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57f936a3-7089-4aa2-8487-6fbc2c60945a,2197,,"[55.0, 27.5]",69233,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Center Midfield,117,Racing Santander,1217,['a4b049f5-35ba-42f3-8b6e-24f4a8828d36'],50,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:10:50.144,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93ea0517-7a52-4831-b26f-4589a69e52dc,2200,,"[68.7, 37.7]",69233,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,117,Racing Santander,1217,['883f0342-cc3d-44b5-a326-996d4f7f1e09'],51,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:10:51.873,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457a8fb4-2188-4fa1-8182-2dd70e414197,2204,,"[90.8, 71.9]",69233,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Moral Segura,26598.0,Right Wing,117,Racing Santander,1217,['d8a38f3f-9535-4e47-887c-f0e30425daad'],55,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:10:55.402,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aee36d9-85b7-4eba-8dd1-2c80104dc696,2207,,"[99.8, 65.6]",69233,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,117,Racing Santander,1217,['3f0eec37-eeb8-452c-9543-cc1a503633f8'],0,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:11:00.487,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e18d4c5a-1504-4382-9239-25c9ebf8b74b,2210,,"[87.6, 50.4]",69233,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Center Midfield,117,Racing Santander,1217,['ea84e8a7-6c5e-4ac6-ae1f-b4e0c8b3fcdc'],3,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:11:03.361,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785d747e-6870-4f1c-aa3c-dda9789b6a87,2213,,"[102.4, 76.5]",69233,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Moral Segura,26598.0,Right Wing,117,Racing Santander,1217,['694a82ad-80d3-4208-8fa5-d3a4c4489c29'],5,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:11:05.456,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e82e208-bc44-485b-bc74-d74ee1e6326b,2216,,"[104.5, 46.2]",69233,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,117,Racing Santander,1217,['18957749-e1af-450e-8684-8e3880cad9c8'],9,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:11:09.529,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11bac76a-3204-40d2-ab16-e31d0d74f860,2223,,"[38.5, 71.0]",69233,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,118,Barcelona,217,['4cb0508b-aa6a-41e6-b63f-5544e244f6b0'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:14.608,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c8017b1-918d-44c7-95e6-0b496ad27a35,2226,,"[74.7, 45.2]",69233,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['44a46e2e-6af7-4ebf-b123-eb90668e614a'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:19.276,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c01ee9b-d55d-4071-9ea2-5a8f3cdd5b72,2232,,"[81.9, 22.5]",69233,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Left Center Midfield,119,Barcelona,217,['7552d0c2-c5c8-425f-934f-a2d3ef961e3e'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:44.306,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e07c135-d0a4-4c00-a408-f83f21d14097,2237,,"[82.1, 20.7]",69233,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,119,Barcelona,217,['52dcb57c-4d51-4d76-8a98-14278c19bdfb'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:48.622,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9468aa11-fad1-4f4b-b964-abac6eb25579,2240,,"[38.7, 50.2]",69233,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Lacen,6745.0,Right Center Midfield,119,Barcelona,217,['064d74d7-d88f-4aae-b51d-4b08abe97b91'],48,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:11:48.919,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c19ee92c-6ac5-4de6-940b-ba03744db714,2245,,"[42.8, 27.1]",69233,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Serrano Rodriguez,26137.0,Left Wing,119,Barcelona,217,['1bf00ac0-07db-496d-ae39-c74089f8db85'],53,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:11:53.068,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,311b7cb0-2e81-440d-8078-d229bf332caf,2248,,"[73.8, 76.0]",69233,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Moral Segura,26598.0,Right Wing,119,Barcelona,217,['7a1f038a-fe07-4f5a-863f-574521c8d03c'],0,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:12:00.803,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2ef08ac-406f-4847-be09-6384244d733b,2250,,"[70.3, 6.4]",69233,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,120,Barcelona,217,['8ca142c2-356f-46e4-a6b9-8632e35e6109'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:14.909,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ce3f2b2-b475-49dd-b439-c4291b0c9ad7,2255,,"[72.2, 5.2]",69233,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,121,Barcelona,217,['92bc8945-cc96-4b41-859d-a41d0313c0bb'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:34.386,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0856ef1e-09c8-422e-9a31-6da5a000bf33,2258,,"[71.3, 13.5]",69233,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,121,Barcelona,217,['b0bcfff3-c936-4aad-8a27-b7884c73dccc'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:35.368,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7489bd5-d0d2-48bc-809a-c718ecf1efdf,2261,,"[73.6, 6.1]",69233,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,121,Barcelona,217,['852f8a3a-add9-401e-8058-720042708fd0'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:37.357,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a2275c9-bf97-43ed-a52b-6dd641660026,2265,,"[69.6, 15.8]",69233,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,121,Barcelona,217,['6eecf9c2-267d-494f-9e31-bde0207981a5'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:43.550,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2950876-7b0f-4525-969c-ee69a355e415,2268,,"[66.6, 25.3]",69233,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Left Center Midfield,121,Barcelona,217,['70cc8a6b-7d29-4ba4-a372-10e83d4f93de'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:44.845,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a364d3ca-9b61-40ee-8274-e381a08fe2d4,2271,,"[69.0, 40.3]",69233,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,121,Barcelona,217,['ff1e7014-10cb-41de-96e2-82a22557c46a'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:47.044,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07ea1b6d-dd4d-4ede-a478-6cde38038534,2275,,"[57.2, 42.6]",69233,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Left Center Midfield,121,Barcelona,217,['a6938897-c857-4e87-8066-d230733c6337'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:48.704,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6490d1f4-e775-4d13-ab84-7e3b75751c83,2277,,"[37.5, 70.6]",69233,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,121,Barcelona,217,['f2d961db-d680-47c8-9297-7e46e9ce433f'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:51.404,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e8ee948-66ed-4244-8402-96b6a3deb9b5,2280,,"[12.8, 49.3]",69233,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,121,Barcelona,217,['ba760db9-e01f-4a63-8d57-c18a4b229068'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:54.349,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f251bdf2-fd92-4825-a400-bf880c8034d3,2283,,"[67.6, 18.4]",69233,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Wing,121,Barcelona,217,['c5131018-c265-4905-bdf8-d5aad277427d'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:04.003,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83820437-3726-403b-bdc7-a5867fb19223,2286,,"[88.8, 4.5]",69233,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,121,Barcelona,217,['3f7b86fc-4512-409f-ade4-0d3539c48e8a'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:07.203,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bf2b945-30f0-4fb7-8a22-6b7d2c2f08dc,2289,,"[109.4, 30.8]",69233,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Wing,121,Barcelona,217,['153b8e7f-d2b2-44a1-a1bb-1fa038a61424'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:09.520,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd97738d-a2ee-4d9e-9510-0e49223f2e43,2293,,"[103.8, 12.1]",69233,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,122,Barcelona,217,"['3d722f6d-6e7e-432a-b79d-d542d26f3e6b', 'ba0911c0-f418-47f4-b7ce-935b7f27b4bd']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:21.924,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5f8d4b2-81f5-4609-85dd-942f76ca2695,2296,,"[107.3, 23.2]",69233,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Wing,122,Barcelona,217,['b15a3a52-95fa-4a17-b5db-6dc3c380110a'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:23.172,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04d3432c-c7c2-4008-9a23-9939d24c8dbd,2302,,"[50.9, 57.8]",69233,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Jiménez Tejada,23929.0,Center Forward,123,Racing Santander,1217,['700f86ce-de10-4f49-bee1-60dd182d8318'],28,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:13:28.541,Ball Receipt*,,2009/2010
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,55934a66-eeca-4532-9330-4ad63232ba49,2306,,"[84.0, 21.4]",69233,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,123,Racing Santander,1217,['df5c2b3a-dd1c-4386-817f-dbc19462f785'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:32.591,Ball Receipt*,,2009/2010
