bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,93571acf-8e1d-4fdb-b194-65221ca41947,3104,,"[41.4, 29.1]",303470,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Midfield,152,Real Madrid,220,['9bd13bc5-bacc-49d7-a36a-8a12fdf70e4c'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:16:10.312,Duel,True,2019/2020
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,886339f6-a6a7-466f-ab92-36a9c09ca65a,3125,,"[92.3, 65.6]",303470,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,152,Real Madrid,220,['c42b96a2-bded-4cb8-8e75-b8e555ab27e0'],24,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:24.091,Duel,True,2019/2020
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,0bfc70ba-1323-4045-a97c-0a2edee5f9a4,3310,,"[20.3, 53.6]",303470,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,158,Barcelona,217,['4d2cba9d-a49e-46ac-b67f-3d89be9d3d4d'],49,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:49.699,Duel,True,2019/2020
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,87aacb09-abbe-45c2-8f63-87a24c838bb7,3365,,"[97.1, 22.8]",303470,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,161,Real Madrid,220,['0105616f-977f-48b6-86c2-c1d7d3dd03b9'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:05.812,Duel,True,2019/2020
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,109bc4a5-d74e-461d-8d10-7af43e67b9f0,3471,,"[45.4, 77.9]",303470,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,168,Real Madrid,220,['31acb417-8a2f-4863-92a2-f148e91db558'],59,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:59.787,Duel,True,2019/2020
,,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,45a4f8ed-4a16-4f7c-8c95-55551027c2b0,3476,,"[72.2, 3.6]",303470,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,168,Real Madrid,220,['2ec5dc20-c737-4b66-b738-00c5a580c980'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:27:00.816,Duel,True,2019/2020
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,3b0262e2-ef02-4487-a3e2-8ca8af160b9e,3584,,"[24.9, 42.2]",303470,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,171,Real Madrid,220,['cb7f4454-0077-465c-a828-c8df3dd65e7d'],41,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:41.018,Duel,True,2019/2020
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,32b984e8-8640-4d70-96b4-17ad8d1d8831,3596,,"[23.2, 53.2]",303470,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,171,Real Madrid,220,['7fd1b4af-cca4-40f7-b923-c10e3bfb3f3e'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:28:52.568,Duel,True,2019/2020
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,d7df9fa4-6e5b-4e62-9db9-c94e39c5468b,3614,,"[16.3, 44.2]",303470,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,171,Real Madrid,220,['1deb9021-2da8-4fb7-b620-bef12514f216'],10,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:10.719,Duel,True,2019/2020
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,21b7a172-96e0-462c-9f22-ea435882b753,3666,,"[3.3, 25.0]",303470,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,171,Real Madrid,220,['ea435302-ba99-4f3a-b6c5-2101b01532a6'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:30:03.314,Duel,True,2019/2020
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,275c04a8-39cb-4223-8d93-91de39d2c388,3672,,"[4.5, 45.7]",303470,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Samuel Yves Umtiti,5492.0,Left Center Back,172,Real Madrid,220,['f351fa16-4ad6-4b2a-801a-3d6f1c6e7725'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:30:34.469,Duel,True,2019/2020
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,74edc066-a429-4cc9-8a6a-a8edd88a9912,3730,,"[9.2, 54.0]",303470,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,174,Real Madrid,220,['0c17ec99-5487-427b-b6e1-d6762893be09'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.435,Duel,True,2019/2020
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,f0a6b738-e9cc-4702-bd0e-7bfaa182c641,3828,,"[76.6, 37.1]",303470,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,177,Real Madrid,220,['ca6365a4-e6af-472d-9880-9b4655e46de6'],13,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:13.049,Duel,True,2019/2020
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,2452f5fd-f49a-4c5e-a30c-8971ad8fb160,3885,,"[82.2, 7.8]",303470,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Midfield,178,Barcelona,217,['097ae3b2-f682-421a-84bd-09abbb2f8ccc'],35,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:35.558,Duel,True,2019/2020
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,7e8d73f7-16c7-4d0c-97f1-f4210a3c1d43,3889,,"[13.7, 60.1]",303470,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,178,Barcelona,217,['54e8eafb-16aa-4bfe-8155-9dcc0723c7ad'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:35:40.190,Duel,True,2019/2020
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,54afc39c-a454-439a-9358-0ff8a5f5d05f,3910,,"[36.3, 45.3]",303470,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,179,Barcelona,217,['9c61cde2-838e-4cc8-ad61-31fd987670f7'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:36:06.581,Duel,True,2019/2020
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,16c34b01-b980-46e2-9c7a-06423a864078,3947,,"[37.9, 48.9]",303470,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,181,Real Madrid,220,['cda78cc6-0f7b-426c-841e-7eb858b47239'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.786,Duel,True,2019/2020
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,b9ee6fee-fd0a-4658-8a7b-3ec65df28a19,4067,,"[41.7, 72.3]",303470,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Midfield,188,Real Madrid,220,['23f23f92-ef60-468d-90c9-f11b9ab750aa'],8,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:08.847,Duel,True,2019/2020
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,04fd2496-ad6b-4fda-a57e-b985deb76771,4099,,"[62.5, 1.6]",303470,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,189,Real Madrid,220,['65d39ab0-8183-470d-8ef1-3c66572e9253'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:41:49.215,Duel,True,2019/2020
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,5649b56b-c1c4-4a50-bdb2-e40920431f3d,4117,,"[2.3, 76.3]",303470,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,191,Real Madrid,220,['7dadfd60-1ec4-42bf-9f78-b30245f0514a'],13,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:13.513,Duel,True,2019/2020
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ff5d29ea-f793-49d5-9861-d12923ea32bb,4203,,"[79.8, 6.4]",303470,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mariano Díaz Mejía,3163.0,Center Forward,197,Real Madrid,220,['2b9f3dd6-d2d8-400b-86b9-1e9a2c113ef1'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:46:05.428,Duel,True,2019/2020
,,,,,,,,,,,,,,,,,0.97429,,,,,,,,,,,,,,1b4e2702-bded-40b2-b25d-3b0b6d001974,399,,"[104.5, 51.0]",303470,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Karim Benzema,19677.0,Center Forward,13,Real Madrid,220,['eb757db4-4ecf-4dd0-9c26-892f15cb4f4b'],8,Right Foot,,"[120.0, 42.7, 4.2]",True,"[{'location': [116.5, 37.2], 'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.6, 51.8], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.6, 47.3], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [111.3, 48.2], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.7, 43.9], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.3, 39.6], 'player': {'id': 6773, 'name': 'Federico Santiago Valverde Dipetta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.8, 49.4], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.1, 42.8], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 36.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 34.2], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.6, 34.8], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.1, 37.7], 'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 31.2], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [119.5, 40.8], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.04015881,Volley,Open Play,,,,,,Real Madrid,220,00:06:08.012,Shot,,2019/2020
,,,,,,,,,,,,,,,,,0.84529,,,,,,,,,,,,,,b3b5bd50-6af9-445d-a801-c2026381c596,869,,"[104.0, 33.0]",303470,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,30,Real Madrid,220,['09847380-de24-4e94-97b8-9bafc3135ec9'],37,Left Foot,,"[120.0, 35.6, 4.6]",True,"[{'location': [103.6, 25.6], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.9, 27.4], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.3, 46.3], 'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.8, 37.0], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.5, 44.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.7, 40.8], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 34.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 52.0], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.6, 35.7], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.1, 55.7], 'player': {'id': 6773, 'name': 'Federico Santiago Valverde Dipetta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.1, 31.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 35.0], 'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 24.8], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.2, 23.2], 'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",27030cda-bfc4-41e8-ba41-6ccacd19d6b3,,Off T,0.12017289,Normal,Open Play,,,,,,Real Madrid,220,00:14:37.391,Shot,,2019/2020
,,,,,,,,,,,,,,,,,0.654673,,,,,,,,,,,,,,69e16ef7-016d-46e4-999c-9ab0cc9467e9,1167,,"[108.5, 38.5]",303470,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,44,Barcelona,217,['b26cb326-ae5e-4492-9445-bf2cbba8fbdd'],41,Left Foot,,"[120.0, 36.3, 4.0]",True,"[{'location': [113.8, 42.9], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 40.8], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.8, 23.8], 'player': {'id': 6773, 'name': 'Federico Santiago Valverde Dipetta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.0, 49.3], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.9, 36.8], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.2, 34.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.5, 32.8], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 30.3], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 35.7], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.3, 37.8], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.6, 24.6], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.8, 23.1], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",e4c3d562-b589-47d4-b844-8faaa8dd3f20,,Off T,0.3189691,Normal,Open Play,,,,,,Barcelona,217,00:20:41.818,Shot,,2019/2020
,,,,,,,,,,,,,,,,,0.578319,,,,,,,,,,,,,,2d9480a7-959b-45cd-aaa9-36b7824b23f2,1594,,"[95.2, 42.1]",303470,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,55,Real Madrid,220,['ce7fc8b6-06d9-4511-8b36-c89cf105bb38'],11,Right Foot,,"[120.0, 41.8, 4.8]",True,"[{'location': [103.1, 40.5], 'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.6, 41.2], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.0, 60.8], 'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [119.0, 40.2], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.4, 48.7], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.8, 38.0], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.2, 50.2], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 42.3], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 38.6], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.9, 43.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 41.2], 'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [86.6, 60.8], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [80.4, 58.5], 'player': {'id': 6773, 'name': 'Federico Santiago Valverde Dipetta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",b3697aff-f809-4f00-8a05-481f2f9f2785,,Off T,0.036336437,Normal,Open Play,,,,,,Real Madrid,220,00:28:11.704,Shot,,2019/2020
,,,,,,,,,,,,,,,,,0.701192,,,,,,,,,,,,,,f0d9b6b7-c75d-492f-b4f0-d199d6560825,1650,,"[107.6, 53.6]",303470,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,56,Barcelona,217,"['35aaf229-ac12-445a-b41d-7374ebd5d340', '76db8242-e371-4aa9-b04c-fd37f1739a3d']",31,Right Foot,,"[117.7, 43.3, 0.2]",True,"[{'location': [109.0, 51.1], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.5, 36.3], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.4, 43.2], 'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 47.6], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 48.8], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 43.5], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.8, 41.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 38.7], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.2, 18.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",55a790d8-0c34-4d31-8bf0-ab76655bb4cb,,Saved,0.053671066,Normal,Open Play,,,,,,Barcelona,217,00:29:31.708,Shot,True,2019/2020
,,,,,,,,,,,,,,,,,0.426765,,,,,,,,,,,,,,52d71f27-e7a2-4e35-80a1-880036d6e39d,1860,,"[112.6, 39.1]",303470,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,92,Real Madrid,220,['5b0ce68b-078d-42b8-97b4-96f46e3e78af'],9,Head,,"[114.4, 49.3]",,"[{'location': [112.8, 47.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [120.0, 16.8], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.5, 16.9], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.0, 38.4], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 33.1], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.0, 41.0], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.4, 32.4], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 36.0], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.4, 32.8], 'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.8, 24.6], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.7, 49.1], 'player': {'id': 6773, 'name': 'Federico Santiago Valverde Dipetta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [93.2, 55.2], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.0, 34.1], 'player': {'id': 11392, 'name': 'Arthur Henrique Ramos de Oliveira Melo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 25.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.1, 42.4], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",379d0dc6-b08b-4c96-b621-ab69cf67bac9,,Wayward,0.1737301,Normal,Open Play,,,,,,Real Madrid,220,00:33:09.959,Shot,,2019/2020
