ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,3.1891,,,,,,,,,,,,,fdf93ea0-d83a-4290-a003-6c30ea411608,2497,,"[7.0, 45.0]",70295,57,,,,,0.1530314,,Right Foot,,,,"[66.0, 54.1]",,High Pass,,59.697655,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,129,Barcelona,217,['93b1990d-03e2-4766-8f04-43ac7a391f90'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:34.180,Pass,,2012/2013
,,,,,,,,,,,,,,,1.2289,,,,,,,,,,,,,fe16f979-01a7-46e7-b7ff-1ee03904ef2a,2500,,"[66.0, 54.1]",70295,57,,,,True,0.30805278,,,,,,"[72.6, 56.2]",,Low Pass,,6.926038,,Incomplete,,,,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,129,Barcelona,217,"['9b89e71d-f394-403f-92ef-4e85870e4ea5', 'ff7cb12f-5d52-4d64-83af-5f03b1c98b8f']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:37.370,Pass,True,2012/2013
,,,,,,,,,,,,,,,1.5776,,,,,,,,,,,,,47e50d0b-f881-4273-b424-4713a4cbddbd,2503,,"[48.4, 24.8]",70295,57,,,,,-0.055243272,,Left Foot,,,,"[70.1, 23.6]",,High Pass,,21.733154,,,,Jorge Molina Vidal,6630.0,,,,,,2,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,130,Real Betis,218,['ed9113f3-326f-4a2c-8d08-a54728b9219b'],39,,,,,,,,,,,,,,,,,,Real Betis,218,00:12:39.248,Pass,,2012/2013
,,,,,,,,,,,,,,,1.843,,,,,,,,,,,,,aeb2c497-24ee-437f-adc9-d37744d4bdf2,2506,,"[70.3, 21.0]",70295,57,,,,,-1.6010901,,Left Foot,,,,"[69.8, 4.5]",,Ground Pass,,16.507574,,,,Salvador Sevilla López,24072.0,,,,,,2,Regular Play,Jorge Molina Vidal,6630.0,Right Center Forward,130,Real Betis,218,['645e9e58-4a86-4f59-a1a6-fa14a374fa90'],42,,,,,,,,,,,,,,,,,,Real Betis,218,00:12:42.622,Pass,,2012/2013
,,,,,,,,,,,,,,,0.8394,,,,,,,,,,,,,19b0167f-a3aa-486d-9609-aeab062078c3,2510,,"[73.3, 3.3]",70295,57,,,,,1.9500527,,Right Foot,,,,"[67.8, 17.1]",,Ground Pass,,14.8556385,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,2,Regular Play,Salvador Sevilla López,24072.0,Left Midfield,130,Real Betis,218,['d4abd8b5-1d2a-4b48-a611-d441521385ca'],48,,,,,,,,,,,,,,,,,,Real Betis,218,00:12:48.381,Pass,,2012/2013
,,,,,,,,,,,,,,,1.2714,,,,,,,,,,,,,23598951-9b49-4e75-9e24-ee19b3664333,2514,,"[70.3, 15.0]",70295,57,,,,,2.888627,,Right Foot,,,,"[55.6, 18.8]",,Ground Pass,,15.183214,,,,José Antonio Dorado Ramírez,11543.0,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Center Midfield,130,Real Betis,218,"['5ea53a06-ac3f-4ff8-8044-2c9955469836', '9ead974c-91c5-45d3-9f51-887457e50ce3']",51,,,,,,,,,,,,,,,,,,Real Betis,218,00:12:51.662,Pass,True,2012/2013
,,,,,,,,,,,,,,,2.534975,,,,,,,,,,,,,b0c39c9c-1d99-4b47-8388-df9559af0495,2516,,"[56.7, 20.4]",70295,57,,,,,1.6717181,,Left Foot,,,,"[53.5, 52.0]",,Ground Pass,,31.761612,,,,Antonio Amaya Carazo,27144.0,,,,,,2,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,130,Real Betis,218,['3376fc13-b432-425d-9a49-2e26dd4670b4'],52,,,,,,,,,,,,,,,,,,Real Betis,218,00:12:52.933,Pass,,2012/2013
,,,,,,,,,,,,,,,1.409,,,,,,,,,,,,,edba4857-a096-4760-a8e1-909feb017656,2519,,"[55.0, 55.2]",70295,57,,,,,1.483216,,Right Foot,,,,"[56.8, 75.7]",,Ground Pass,,20.578873,,,,Francisco Javier Chica Torres,26170.0,,,,,,2,Regular Play,Antonio Amaya Carazo,27144.0,Right Center Back,130,Real Betis,218,['37cfe43e-2fa0-4810-a185-6e62bb9b3b6c'],56,,,,,,,,,,,,,,,,,,Real Betis,218,00:12:56.070,Pass,,2012/2013
,,,,,,,,,,,,,,,2.2303,,,,,,,,,,,,,3dfd0962-f67d-4677-9950-ec6073fd85ac,2522,,"[49.6, 72.5]",70295,57,,,,,-2.6215785,,Right Foot,,,,"[12.4, 51.2]",,Ground Pass,,42.86642,,,,Adrián San Miguel del Castillo,3623.0,,,,,,2,Regular Play,Francisco Javier Chica Torres,26170.0,Right Back,130,Real Betis,218,['71885627-95d0-4349-b42d-cf84e2aa2cac'],59,,,,,,,,,,,,,,,,,,Real Betis,218,00:12:59.489,Pass,,2012/2013
,,,,,,,,,,,,,,,1.3523,,,,,,,,,,,,,6f000b4e-11d9-4802-8eef-5d06e9193318,2525,,"[11.7, 51.4]",70295,58,,,,,0.5925584,,Right Foot,,,,"[21.8, 58.2]",,Ground Pass,,12.175796,,,,Antonio Amaya Carazo,27144.0,,,,,,2,Regular Play,Adrián San Miguel del Castillo,3623.0,Goalkeeper,130,Real Betis,218,['3e8841da-f8d3-49b5-bfd7-b34815b210e4'],1,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:01.906,Pass,,2012/2013
,,,,,,,,,,,,,,,1.726,,,,,,,,,,,,,bbff7477-9093-4140-83f4-b94c4a8daebe,2528,,"[22.0, 56.2]",70295,58,,,,,-0.84781694,,Right Foot,,,,"[29.5, 47.7]",,Ground Pass,,11.335784,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,2,Regular Play,Antonio Amaya Carazo,27144.0,Right Center Back,130,Real Betis,218,['d4e7ad8f-ca16-491e-a04e-130d73b80365'],4,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:04.037,Pass,,2012/2013
,,,,,,,,,,,,,,,1.3772,,,,,,,,,,,,,a3c4daaf-e382-4c2b-8864-72f4bbf41fe7,2531,,"[29.5, 46.0]",70295,58,,,,,1.89428,,Right Foot,,,,"[23.7, 63.3]",,Ground Pass,,18.24637,,,,Antonio Amaya Carazo,27144.0,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Center Midfield,130,Real Betis,218,['18f0828a-2e0e-47cb-9a66-e69218c411d2'],6,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:06.864,Pass,,2012/2013
,,,,,,,,,,,,,,,1.8797,,,,,,,,,,,,,c2926882-b0a9-4a89-9c78-f74d76e04685,2534,,"[23.7, 63.3]",70295,58,,,,,-2.1511405,,Right Foot,,,,"[9.8, 42.1]",,Ground Pass,,25.350542,,,,Adrián San Miguel del Castillo,3623.0,,,,,,2,Regular Play,Antonio Amaya Carazo,27144.0,Right Center Back,130,Real Betis,218,['e13191d1-67a8-4f60-a061-dc26dfc68e10'],8,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:08.281,Pass,,2012/2013
,,,,,,,,,,,,,,,1.9054,,,,,,,,,,,,,b11f18db-05aa-4820-adec-5ad8245a53ed,2537,,"[8.3, 39.5]",70295,58,,,,,-0.9075933,,Right Foot,,,,"[28.3, 13.9]",,Ground Pass,,32.486305,,,,José Antonio Dorado Ramírez,11543.0,,,,,,2,Regular Play,Adrián San Miguel del Castillo,3623.0,Goalkeeper,130,Real Betis,218,['93e1b291-ba76-4cc1-b353-3879390ee65a'],11,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:11.260,Pass,,2012/2013
,,,,,,,,,,,,,,,1.3447,,,,,,,,,,,,,6d058a31-a1ed-4401-bc2a-8be5e27edd3c,2541,,"[31.4, 12.7]",70295,58,,,,,0.4910669,,Left Foot,,,,"[50.1, 22.7]",,Ground Pass,,21.205894,,,,Salvador Sevilla López,24072.0,,,,,,2,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,130,Real Betis,218,"['b8a6d7eb-b3d9-4d0e-b2b1-64c5c914e2ca', 'c8339573-29af-4dbf-8675-a2931e9ef3c0']",14,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:14.174,Pass,True,2012/2013
,,,,,,,,,,,,,,,1.6123,,,,,,,,,,,,,5fccc34e-5708-4427-afee-a36b0b8d50ee,2544,,"[51.1, 22.1]",70295,58,,,,,-1.3426937,,Right Foot,,,,"[55.0, 5.3]",,Ground Pass,,17.246738,,,,Ignacio Pérez Santamaría,25892.0,,,,,,2,Regular Play,Salvador Sevilla López,24072.0,Left Midfield,130,Real Betis,218,['93299e94-339d-4403-bbf0-eb6107da7eb9'],16,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:16.186,Pass,,2012/2013
,,,,,,,,,,,,,,,1.0844,,,,,,,,,,,,,f70aacb6-fec3-462a-af34-516864ef02fc,2547,,"[57.5, 7.1]",70295,58,,,,,0.5150728,,Left Foot,,,,"[68.1, 13.1]",,Ground Pass,,12.180312,,,,Rubén Castro Martín,6832.0,,,,,,2,Regular Play,Ignacio Pérez Santamaría,25892.0,Left Back,130,Real Betis,218,['26d72b31-943a-4d0d-8e2e-623659c2c113'],18,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:18.678,Pass,,2012/2013
,,,,,,,,,,,,,,,0.8725,,,,,,,,,,,,,0b0c90b9-a8fd-4136-84dc-22e5b7a6f309,2550,,"[67.5, 13.9]",70295,58,,,,,2.896614,,Right Foot,,,,"[61.9, 15.3]",,Ground Pass,,5.772348,,,,Salvador Sevilla López,24072.0,,,,,,2,Regular Play,Rubén Castro Martín,6832.0,Left Center Forward,130,Real Betis,218,['a4275688-b811-40c6-bbef-0bddb4658836'],19,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:19.802,Pass,,2012/2013
,,,,,,,,,,,,,,,1.1621,,,,,,,,,,,,,d8063ebe-2fbb-4ae2-85d5-8dae7c897f46,2553,,"[63.3, 15.7]",70295,58,,,,,2.0807683,,Right Foot,,,,"[56.7, 27.5]",,Ground Pass,,13.520355,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,2,Regular Play,Salvador Sevilla López,24072.0,Left Midfield,130,Real Betis,218,['eabbf3b6-d678-4cac-8a9c-59cbbe5da232'],21,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:21.753,Pass,,2012/2013
,,,,,,,,,,,,,,,4.700831,,,,,,,,,,,,,72b67605-9174-4e2e-a688-434fb55bfee1,2556,,"[57.3, 35.5]",70295,58,,,,,0.4636476,,Right Foot,,,,"[119.5, 66.6]",,High Pass,,69.54172,,Out,,Álvaro Vadillo Cifuentes,24143.0,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Center Midfield,130,Real Betis,218,['159689d2-11ba-42ea-8d8b-cba4fabdefe3'],24,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:24.400,Pass,,2012/2013
,,,,,,,,,,,,,,,1.864785,,,,,,,,,,,,,6b1fe270-cd5b-44dc-a5c5-d8867663ab1a,2558,,"[7.0, 37.0]",70295,58,,True,,,-1.294128,,Right Foot,,,,"[13.9, 12.7]",,Ground Pass,,25.260641,,,,Javier Alejandro Mascherano,5506.0,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,131,Barcelona,217,['d6d6c0eb-69bd-499f-88dd-396e33aa7f81'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:37.977,Pass,,2012/2013
,,,,,,,,,,,,,,,1.4504,,,,,,,,,,,,,2bccc9c8-33ac-4f9e-843f-1a39bc708dbf,2560,,"[12.0, 15.1]",70295,58,,,,,2.0071158,,Right Foot,,,,"[3.7, 32.9]",,Ground Pass,,19.64001,,,,Víctor Valdés Arribas,20176.0,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,131,Barcelona,217,['1eac3fa4-5cb2-42d1-8fa0-28f95e9fb5b4'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:41.559,Pass,,2012/2013
,,,,,,,,,,,,,,,1.162321,,,,,,,,,,,,,31a0fffc-7c64-4545-a3d5-b7b02ad3a750,2563,,"[3.8, 33.2]",70295,58,,,,,-1.2859647,,Right Foot,,,,"[10.3, 11.0]",,Ground Pass,,23.132013,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,131,Barcelona,217,['78438216-2f9c-4812-86cc-bb866a13457c'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:44.143,Pass,,2012/2013
,,,,,,,,,,,,,,,1.7892,,,,,,,,,,,,,97b34247-f9b0-4c42-94ff-24a0778a915a,2568,,"[120.0, 80.0]",70295,59,,True,,,-1.7753042,,Right Foot,,,,"[111.6, 39.5]",,High Pass,,41.36194,,Incomplete,True,,,,True,Outswinging,,Corner,2,From Corner,Beñat Etxebarria Urkiaga,6396.0,Right Center Midfield,132,Real Betis,218,['b90b65ca-cb50-417c-900e-5a3079c02586'],16,,,,,,,,,,,,,,,,,,Real Betis,218,00:14:16.971,Pass,,2012/2013
,,,,,,,,,,,,,,,1.4771,,,,,,,,,,,,,54a8f5c8-4cd0-4ced-ab8e-5f31d70c39f6,2571,,"[15.3, 38.1]",70295,59,,,,,0.85862607,,Right Foot,,,,"[27.3, 52.0]",,High Pass,,18.36328,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,133,Barcelona,217,['c9f7fec3-5962-4ad1-9ae7-98f57559c76c'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:19.954,Pass,,2012/2013
,,,,,,,,,,,,,,,0.928967,,,,,,,,,,,,,55c8ed9f-f9f8-4c36-b6f5-1e40e142c508,2574,,"[79.3, 76.8]",70295,59,,,,,-2.1486983,,Left Foot,,,,"[74.8, 69.9]",,Ground Pass,,8.237719,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,133,Barcelona,217,['4abd3b56-eb4e-42e0-8e5a-a576aa60c483'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:29.283,Pass,,2012/2013
,,,,,,,,,,,,,,,1.3456,,,,,,,,,,,,,a34d5957-9303-487a-9afa-89e96db6c331,2578,,"[76.6, 71.0]",70295,59,,,,,0.5404195,,Right Foot,,,,"[85.6, 76.4]",,Ground Pass,,10.495713,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,133,Barcelona,217,"['4ff60b9d-47a7-4219-bb5f-75c8d443e7fd', '9b58a3b4-c447-409d-8e87-0546a8bb02ec']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:32.025,Pass,True,2012/2013
,,,,,,,,,,,,,,,1.25906,,,,,,,,,,,,,f41d2dc5-7a22-4f25-85c7-1da043a2cb6c,2580,,"[85.6, 76.4]",70295,59,,,,,-2.4190485,,Right Foot,,,,"[78.0, 69.7]",,Ground Pass,,10.131634,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,133,Barcelona,217,['3a3f4c1c-feee-4048-a1e4-1cef8024ce32'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.371,Pass,,2012/2013
,,,,,,,,,,,,,,,0.853273,,,,,,,,,,,,,7559333e-5548-475b-b710-403a79d27f35,2583,,"[77.1, 69.0]",70295,59,,,,,-2.031432,,Right Foot,,,,"[70.5, 55.7]",,Ground Pass,,14.847559,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,133,Barcelona,217,['541cd9b5-a408-4adc-8626-0caf586f9295'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.853,Pass,,2012/2013
,,,,,,,,,,,,,,,1.32127,,,,,,,,,,,,,c6064c58-faec-482b-9a5b-0ec50d6364cf,2586,,"[69.6, 53.8]",70295,59,,,,,-1.4021994,,Right Foot,,,,"[72.8, 35.0]",,Ground Pass,,19.070396,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,133,Barcelona,217,['4a34f41c-c471-4236-9f54-ee79f6cbc89c'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:37.052,Pass,,2012/2013
,,,,,,,,,,,,,,,0.7313,,,,,,,,,,,,,6e076dff-c5c1-4c7f-9cfe-77b2a1c41e18,2589,,"[72.8, 35.0]",70295,59,,,,,1.3473197,,Right Foot,,,,"[74.8, 43.8]",,Ground Pass,,9.024411,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,133,Barcelona,217,['891bf7d1-a69c-4411-a23d-3207a9d69161'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:39.561,Pass,,2012/2013
,,,,,,,,,,,,,,,1.6581,,,,,,,,,,,,,c135e35f-1cb3-432a-8383-cd11fc7ceab5,2592,,"[73.9, 45.4]",70295,59,,,,,1.7444675,,Right Foot,,,,"[71.9, 56.8]",,Ground Pass,,11.574109,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,133,Barcelona,217,['bd192ec0-8686-40fb-8584-780ee53a3180'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:43.162,Pass,,2012/2013
,,,,,,,,,,,,,,,1.612849,,,,,,,,,,,,,8cd7bbf6-ff4d-4798-b81d-75c6de19b549,2595,,"[73.3, 52.3]",70295,59,,,,,-1.6036483,,Left Foot,,,,"[72.6, 31.0]",,Ground Pass,,21.311499,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,133,Barcelona,217,['ee001b63-06c0-40cf-960d-2ef63654e682'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:45.947,Pass,,2012/2013
,,,,,,,,,,,,,,,1.261988,,,,,,,,,,,,,7f04a9c6-4c06-4a42-8dd0-64e00faf775b,2598,,"[72.8, 29.0]",70295,59,,,,,1.6667352,,Right Foot,,,,"[70.5, 52.9]",,Ground Pass,,24.010414,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,133,Barcelona,217,['91983e27-5870-4792-80fa-1cd5905e6b95'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:50.053,Pass,,2012/2013
,,,,,,,,,,,,,,,2.4405,,,,,,,,,,,,,fbd67e74-6ba9-40cd-8460-3d7f8b22a4cf,2601,,"[73.1, 55.8]",70295,59,,,,,1.003433,,Right Foot,,,,"[86.1, 76.2]",,High Pass,,24.19008,,,,Adriano Correia Claro,22102.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,133,Barcelona,217,['38861632-1072-4f9f-96c3-cb05f6a8d790'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.942,Pass,,2012/2013
,,,,,,,,,,,,,,,1.391784,,,,,,,,,,,,,32083b32-c05e-4996-87c5-dcc9b3cf1d6a,2604,,"[86.1, 73.6]",70295,59,,,,,0.08673834,,Right Foot,,,,"[99.9, 74.8]",,Ground Pass,,13.852076,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,133,Barcelona,217,['1b60eef5-7149-4fc5-b1b3-cd49987039c3'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:58.892,Pass,,2012/2013
,,,,,,,,,,,,,,,1.285332,,,,,,,,,,,,,13d0c2fa-76d7-4215-8502-ab952e203efa,2607,,"[99.9, 74.8]",70295,60,,,,,3.1010742,,Right Foot,,,,"[85.1, 75.4]",,Ground Pass,,14.812158,,,,Adriano Correia Claro,22102.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,133,Barcelona,217,['301b4da8-b490-4cd0-aeef-4c621b82dd5e'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:01.428,Pass,,2012/2013
,,,,,,,,,,,,,,,1.158176,,,,,,,,,,,,,23dde907-cac3-4af1-b4ed-0b75c0b5793b,2610,,"[78.5, 76.1]",70295,60,,,,,-2.610252,,Right Foot,,,,"[67.1, 69.4]",,Ground Pass,,13.223085,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,133,Barcelona,217,['7c8318d2-22a8-47bf-9bd1-bf0ecd6e5121'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:03.960,Pass,,2012/2013
,,,,,,,,,,,,,,,1.113216,,,,,,,,,,,,,25b2abd9-f55f-4492-8ac6-df1255a6860b,2613,,"[67.1, 68.6]",70295,60,,,,,-3.0107653,,Right Foot,,,,"[55.7, 67.1]",,Ground Pass,,11.4982605,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,133,Barcelona,217,['399e9ee2-dd49-4443-a4c6-170606539d55'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:06.095,Pass,,2012/2013
,,,,,,,,,,,,,,,2.2462,,,,,,,,,,,,,8d5c1676-bb35-4c36-9bbc-da8c5fc0951a,2616,,"[56.8, 60.3]",70295,60,,,,,-1.2109954,,Right Foot,,,,"[68.8, 28.4]",,High Pass,,34.0824,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,133,Barcelona,217,['de9aeedb-05ae-49ae-a198-6add00d40275'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.042,Pass,,2012/2013
,,,,,,,,,,,,,,,2.156453,,,,,,,,,,,,,b8f21d04-3898-4f19-90aa-9f37d9dd1543,2618,,"[68.8, 26.7]",70295,60,,,,,-1.6403358,,Right Foot,,,,"[67.4, 6.6]",,High Pass,,20.148697,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,133,Barcelona,217,['c156cd99-8a78-409e-a804-4bb494ff2580'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:11.288,Pass,,2012/2013
,,,,,,,,,,,,,,,1.124924,,,,,,,,,,,,,e4d8abb3-ad9f-405e-aae9-6cab51a13865,2621,,"[67.5, 4.2]",70295,60,,,,,0.7633753,,Left Foot,,,,"[79.1, 15.3]",,Ground Pass,,16.055218,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,133,Barcelona,217,['32651a47-f1b2-41fe-9007-a1d5a60e9ca7'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:14.084,Pass,,2012/2013
,,,,,,,,,,,,,,,0.7155,,,,,,,,,,,,,6be3e825-d145-421b-9458-7a280cc09353,2625,,"[85.1, 23.6]",70295,60,,,,,0.7474417,,Right Foot,,,,"[93.3, 31.2]",,Ground Pass,,11.18034,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,133,Barcelona,217,['7d2c62f8-d2bd-4d82-995d-c0e3a6e5c251'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:16.676,Pass,,2012/2013
,,,,,,,,,,,,,,,0.640524,,,,,,,,,,,,,f9f60f46-ac82-4b1f-9db9-fc4a2f864059,2628,,"[93.3, 31.2]",70295,60,,,,,2.210566,,Right Foot,,,,"[90.1, 35.5]",,Ground Pass,,5.3600373,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,133,Barcelona,217,['fc6e040b-99cf-450f-8abe-4d14b5ab8c73'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:17.852,Pass,,2012/2013
,,,,,,,,,,,,,,,2.1222,,,,,,,,,,,,,f60d4939-0b49-456f-aa12-90c1ff11cf0b,2631,,"[88.8, 37.0]",70295,60,,,,,0.70649254,,Right Foot,,,,"[112.0, 56.8]",,Low Pass,,30.500492,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,133,Barcelona,217,['8a45353a-69ef-410f-b4c2-50133ec30b37'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:20.301,Pass,,2012/2013
,,,,,,,,,,,,,,,5.0494,,,,,,,,,,,,,8abedcf4-2762-4988-91d6-8c0d64e49ad7,2633,,"[112.0, 56.8]",70295,60,,,,,-1.442597,,Right Foot,True,,,"[118.6, 5.6]",,High Pass,,51.62364,,,,Jordi Alba Ramos,5211.0,,True,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,133,Barcelona,217,['456e4aa8-0030-42e6-83e8-b0f986868662'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:22.423,Pass,,2012/2013
,,,,,,,,,,,,,,,2.1065,,,,,,,,,,,,,e7b83f9a-2ed6-4287-8e5b-61db48ce41df,2636,,"[118.6, 5.6]",70295,60,,,,,2.7293947,,Left Foot,,,,"[93.9, 16.4]",,Ground Pass,,26.95793,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,133,Barcelona,217,['ad924c14-13b4-4860-b6c1-63ec548d7bdd'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:28.440,Pass,,2012/2013
,,,,,,,,,,,,,,,0.9856,,,,,,,,,,,,,57860662-6bec-4839-8ae6-c2518016697f,2638,,"[93.9, 16.4]",70295,60,,,,,0.4825133,,Right Foot,,,,"[108.6, 24.1]",,Ground Pass,,16.594578,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,133,Barcelona,217,['c918cefa-1ca2-439f-957b-326e258fbd51'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:30.546,Pass,,2012/2013
