bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[37.0, 61.0]",,,,,,,,,,,,1.2,,,,,,,,,,,,,759722e2-2e7b-4cb5-9d54-5fabfac71949,2625,,"[35.0, 61.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,121,Barcelona,217,"['2d0b3da5-fe67-4808-94b1-3334fbaf171f', '4c9bee0d-51e4-42f7-bc7d-ccbc0fdde72c']",11,,,,,,,,,,,,,,,,Barcelona,217,00:20:11.872,Carry,,2017/2018
,,,,,"[46.0, 23.0]",,,,,,,,,,,,3.52,,,,,,,,,,,,,5c0927ed-53a8-4b16-81f0-b39681cbd21b,2628,,"[40.0, 25.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,121,Barcelona,217,"['41b05b07-8dfc-4ded-864f-74664b00b6be', 'c97d441f-7887-400b-9739-fdd8a264c94e']",15,,,,,,,,,,,,,,,,Barcelona,217,00:20:15.032,Carry,,2017/2018
,,,,,"[37.0, 55.0]",,,,,,,,,,,,0.92,,,,,,,,,,,,,5ffa8dee-ecb5-41fd-bea8-a5dcf705a969,2631,,"[39.0, 50.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,121,Barcelona,217,"['206fa8cc-5813-4dbe-8f6b-8355e952c181', '4e88e657-0256-4827-8c65-91344200ffff', 'b98706cd-9a92-4d56-b6f7-852d20627e45']",20,,,,,,,,,,,,,,,,Barcelona,217,00:20:20.592,Carry,True,2017/2018
,,,,,"[49.0, 62.0]",,,,,,,,,,,,0.12,,,,,,,,,,,,,ac4f5a46-d7e8-4226-af74-551c59f2162e,2637,,"[50.0, 62.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,121,Barcelona,217,"['2405f3de-5d0b-490a-867a-bd645774361c', 'e08f5df9-428b-46da-bfa6-e2bba68c13fc']",23,,,,,,,,,,,,,,,,Barcelona,217,00:20:23.809,Carry,,2017/2018
,,,,,"[19.0, 56.0]",,,,,,,,,,,,2.0,,,,,,,,,,,,,e961da28-16e6-41aa-b688-71b5334d182b,2642,,"[23.0, 58.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,121,Barcelona,217,"['52b3f08c-92e8-4750-8db8-3a5ccc75cabe', '79d19181-8370-47d3-9f35-0081bd361001']",26,,,,,,,,,,,,,,,,Barcelona,217,00:20:26.529,Carry,,2017/2018
,,,,,"[18.0, 9.0]",,,,,,,,,,,,1.24,,,,,,,,,,,,,8738916e-5388-43cc-ac16-e055eac5056f,2645,,"[16.0, 17.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,121,Barcelona,217,"['a441da4c-91bf-443e-9357-3351061a6ac6', 'ae2dae2a-2ccd-4008-a583-285874685e96']",31,,,,,,,,,,,,,,,,Barcelona,217,00:20:31.489,Carry,,2017/2018
,,,,,"[36.0, 5.0]",,,,,,,,,,,,0.4,,,,,,,,,,,,,ab1ad61d-a483-490f-8c8e-a937fcc2ab7a,2648,,"[36.0, 5.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,121,Barcelona,217,"['04313e17-833b-4cf6-8e57-ac30cde935e0', '20e0b0ca-d589-4d97-92a5-5d4f8af5fb2d', '880b732a-694d-42ff-b0ce-dc993a19d95d']",33,,,,,,,,,,,,,,,,Barcelona,217,00:20:33.929,Carry,True,2017/2018
,,,,,"[12.0, 8.0]",,,,,,,,,,,,0.76,,,,,,,,,,,,,86a23170-6a00-488c-8d4d-282579d59355,2652,,"[12.0, 8.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,121,Barcelona,217,"['ee466e8e-0681-40fd-8557-916c870fb44c', 'f37fc37c-9ab9-4079-8d89-367e0ea472fb']",36,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.169,Carry,,2017/2018
,,,,,"[6.0, 29.0]",,,,,,,,,,,,2.12,,,,,,,,,,,,,3690ac27-96c0-4327-a0cc-5957b453688e,2655,,"[4.0, 24.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,121,Barcelona,217,"['453a6f8c-cc8d-4acb-9af1-d3e7e17aec64', '5ef245b3-d170-4667-a54b-f3c330092884']",39,,,,,,,,,,,,,,,,Barcelona,217,00:20:39.329,Carry,,2017/2018
,,,,,"[29.0, 36.0]",,,,,,,,,,,,2.96,,,,,,,,,,,,,00abb5c8-2324-43ac-ac74-d3ea55423587,2658,,"[17.0, 36.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,121,Barcelona,217,"['1fbbe80d-5a24-430e-8d8f-1f4d6563d925', 'd0ca600a-e558-4f82-80fb-6cfe3647d557']",42,,,,,,,,,,,,,,,,Barcelona,217,00:20:42.649,Carry,,2017/2018
,,,,,"[64.0, 28.0]",,,,,,,,,,,,1.365,,,,,,,,,,,,,9d2961ee-53ee-4b7e-9d3c-7828465dc772,2663,,"[62.0, 30.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,121,Barcelona,217,"['0a17f1d6-907c-4e24-ae75-427f5665f079', '59295b3f-58ee-4012-8190-6183e19bb3b8']",48,,,,,,,,,,,,,,,,Barcelona,217,00:20:48.312,Carry,,2017/2018
,,,,,"[68.0, 24.0]",,,,,,,,,,,,2.481,,,,,,,,,,,,,9d8b5fa9-efd6-4c32-9c06-6cda18d82937,2668,,"[59.0, 21.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,121,Barcelona,217,"['26a77d69-d4cf-466c-b639-fe2b2a633184', '55efa942-d3ba-4958-b1da-f5d85d083aa5']",52,,,,,,,,,,,,,,,,Barcelona,217,00:20:52.677,Carry,,2017/2018
,,,,,"[67.0, 25.0]",,,,,,,,,,,,0.999,,,,,,,,,,,,,99be1800-4607-41e5-9ec5-7047a563858e,2673,,"[67.0, 25.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,121,Barcelona,217,"['50628fee-0199-4240-9a4a-4a994889dd08', '97f8d4f9-6588-40d0-9ba9-19f009f3a248']",57,,,,,,,,,,,,,,,,Barcelona,217,00:20:57.231,Carry,,2017/2018
,,,,,"[73.0, 61.0]",,,,,,,,,,,,1.2,,,,,,,,,,,,,55ce870c-d101-4df5-8aca-816bd5afc7b4,2676,,"[67.0, 54.0]",9592,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,121,Barcelona,217,"['11644cdc-d560-4adc-b078-20911aa75078', 'cb49007e-cbb5-4aa9-80ab-00428d3bf4d8']",59,,,,,,,,,,,,,,,,Barcelona,217,00:20:59.830,Carry,,2017/2018
,,,,,"[87.0, 39.0]",,,,,,,,,,,,1.407,,,,,,,,,,,,,2e4c6312-4fe8-49c6-b914-5c159814a2e2,2681,,"[88.0, 40.0]",9592,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,121,Barcelona,217,"['9c371343-e247-4fd6-b945-dce05952b23f', 'f6658a9f-3c8d-4d42-b3d7-bfca6ac18a8f']",2,,,,,,,,,,,,,,,,Barcelona,217,00:21:02.610,Carry,,2017/2018
,,,,,"[97.0, 49.0]",,,,,,,,,,,,0.141,,,,,,,,,,,,,3b9a612f-82ff-45ca-9ccb-8cf2c1094167,2684,,"[97.0, 49.0]",9592,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,121,Barcelona,217,"['4296e44d-6616-4654-8199-b67568b3a1ac', 'f6abbdeb-e3b2-4669-bb57-10480f923cd6']",4,,,,,,,,,,,,,,,,Barcelona,217,00:21:04.577,Carry,,2017/2018
,,,,,"[106.0, 36.0]",,,,,,,,,,,,0.035,,,,,,,,,,,,,a911cb8d-f9cd-4c8d-a155-3768b30c9233,2688,,"[106.0, 36.0]",9592,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,121,Barcelona,217,"['39c1e8ac-35ab-4b00-9e4a-9488aac2b8f5', '553957cd-9694-4e9c-a4e1-6a1823b2dd75', '87727662-fc00-461f-878c-07b5e917d58b', 'a97ff57e-d1f4-41f1-ae2e-f3dac8f41822']",5,,,,,,,,,,,,,,,,Barcelona,217,00:21:05.683,Carry,True,2017/2018
,,,,,"[114.0, 29.0]",,,,,,,,,,,,3.049,,,,,,,,,,,,,43bd7af0-210e-4678-a4bc-545fa3f6a19c,2691,,"[106.0, 36.0]",9592,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,121,Barcelona,217,"['553957cd-9694-4e9c-a4e1-6a1823b2dd75', '55b5a028-3355-4b6c-859f-e491f41f8613', '87727662-fc00-461f-878c-07b5e917d58b', 'a97ff57e-d1f4-41f1-ae2e-f3dac8f41822', 'b8f67ca0-bcb9-45fe-bf03-5ff8b4275952']",5,,,,,,,,,,,,,,,,Barcelona,217,00:21:05.718,Carry,True,2017/2018
,,,,,"[17.0, 36.0]",,,,,,,,,,,,1.57,,,,,,,,,,,,,33e0efe9-63bb-44fc-8af1-edbe32754c83,2708,,"[13.0, 36.0]",9592,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pau López Sabata,6792.0,Goalkeeper,122,Espanyol,214,"['02c0289a-8da2-4b15-88f8-e0f7ff6b6c99', '32587ef0-9962-4f65-aedb-393839896d05']",39,,,,,,,,,,,,,,,,Espanyol,214,00:22:39.254,Carry,,2017/2018
,,,,,"[32.0, 14.0]",,,,,,,,,,,,1.95,,,,,,,,,,,,,ca269b3b-3846-44e6-9379-1f6b3336d7f4,2711,,"[26.0, 20.0]",9592,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mario Hermoso Canseco,6790.0,Left Center Back,122,Espanyol,214,"['57f5b6ab-bbff-4878-8a4f-637f4f29f80b', 'c99b77a5-6108-4d49-bdb8-dbf7f8d87f1c']",42,,,,,,,,,,,,,,,,Espanyol,214,00:22:42.752,Carry,,2017/2018
,,,,,"[27.0, 73.0]",,,,,,,,,,,,0.041,,,,,,,,,,,,,08d199ee-6097-4475-ad94-4ebf2bd8673f,2717,,"[27.0, 73.0]",9592,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,122,Espanyol,214,"['1cf8715d-cd33-4638-815e-912b4dc59ea9', '1db892ec-4e04-4995-806d-e33c3e03eee3', 'ca155392-983c-4fec-8453-bb6f3013efc3']",50,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.265,Carry,True,2017/2018
,,,,,"[102.0, 15.0]",,,,,,,,,,,,1.255,,,,,,,,,,,,,23987402-21d2-4a0e-acce-176ce5fb3ea9,2722,,"[105.0, 10.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,123,Espanyol,214,"['71c4bff6-e36f-472c-a565-bc3462830899', '792750e0-b610-4e2e-9a93-3e13d3ab08c3', 'b3b48ef4-9cb8-43ae-a977-5ece27377f25', 'e136c0ad-c7db-46a0-8352-4ba5fbe98232']",3,,,,,,,,,,,,,,,,Espanyol,214,00:23:03.071,Carry,True,2017/2018
,,,,,"[21.0, 67.0]",,,,,,,,,,,,1.521,,,,,,,,,,,,,761970b0-3e8c-4b64-941c-9a286c405f79,2726,,"[19.0, 66.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,124,Barcelona,217,"['4c020ce6-0378-4c75-98b3-8c6c9e106f39', '76cb5ee4-5e69-4719-b65e-3f96ff99f505', 'bcf07b7d-e25d-4991-8a5a-f05fa77cffe1']",4,,,,,,,,,,,,,,,,Barcelona,217,00:23:04.326,Carry,True,2017/2018
,,,,,"[16.0, 65.0]",,,,,,,,,,,,0.023,,,,,,,,,,,,,e1e2a874-0a24-4109-bdb6-0536bcee7536,2730,,"[16.0, 64.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,124,Barcelona,217,"['0a16892c-ecad-4ca9-8e29-c4c5a17bcf85', '3a9b52ef-32df-4cb2-a7b1-de4c20623066', '4c020ce6-0378-4c75-98b3-8c6c9e106f39']",6,,,,,,,,,,,,,,,,Barcelona,217,00:23:06.740,Carry,True,2017/2018
,,,,,"[16.0, 73.0]",,,,,,,,,,,,0.432,,,,,,,,,,,,,cdbebc63-5675-4f25-ab67-968d686f28ee,2733,,"[17.0, 72.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,124,Barcelona,217,"['201d9c7b-0058-45eb-b587-d66e01320a85', '2fd6f28a-df32-4bc3-b180-c0cf12cf0054', 'be6a675a-cbab-44f2-962a-a4b85c50571c']",7,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.266,Carry,True,2017/2018
,,,,,"[20.0, 64.0]",,,,,,,,,,,,0.001,,,,,,,,,,,,,a3a8e5cf-e1b6-48bb-a05b-4ad8ac5afba3,2738,,"[22.0, 65.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,124,Barcelona,217,"['8fce358b-ed5e-42ed-8966-bc7ea9b4f286', 'ab7f4258-dbb1-463f-aee1-9329195c4506', 'd780c740-de8a-4b60-beb6-662077f378a5']",8,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.457,Carry,True,2017/2018
,,,,,"[41.0, 58.0]",,,,,,,,,,,,3.823,,,,,,,,,,,,,282ecefa-19ed-4c72-b827-40135170350a,2741,,"[18.0, 61.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,124,Barcelona,217,"['2fd37ab6-60fa-458e-81c5-6c7c9e2a4f05', '66fd0e7c-aa40-4e61-a744-3284d6680617']",8,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.988,Carry,,2017/2018
,,,,,"[50.0, 54.0]",,,,,,,,,,,,0.041,,,,,,,,,,,,,22b50486-fa46-4494-9da7-02485d7433f1,2744,,"[53.0, 58.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,124,Barcelona,217,"['9b38be9b-d4be-4abf-9958-c5c5d383e5f9', 'bcd2aab1-5637-4896-89e8-8f6843a8f1c4']",13,,,,,,,,,,,,,,,,Barcelona,217,00:23:13.739,Carry,,2017/2018
,,,,,"[55.0, 19.0]",,,,,,,,,,,,1.297,,,,,,,,,,,,,c77ed05b-7330-4ad9-a2d1-bf86e220ebcc,2747,,"[59.0, 21.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David López Silva,6754.0,Right Center Back,124,Barcelona,217,"['4be13082-d8b6-456c-a5f6-d389be8dd232', '937b7daa-9b7e-40ef-946c-d1f157183af6', '9445a612-bd4f-42f3-93cf-8bc1ac205df0']",14,,,,,,,,,,,,,,,,Espanyol,214,00:23:14.725,Carry,True,2017/2018
,,,,,"[68.0, 7.0]",,,,,,,,,,,,2.679,,,,,,,,,,,,,d128bf25-5186-4709-86a3-e0508b415296,2751,,"[60.0, 11.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aarón Martín Caricol,6757.0,Left Back,124,Barcelona,217,"['1f06b622-ad8e-4c6c-aad8-03f44082c31a', '63ba14b1-731f-4197-8894-c21a57ee8f23', 'dbbad3b6-843a-44be-b636-2b5060c56957']",16,,,,,,,,,,,,,,,,Espanyol,214,00:23:16.930,Carry,True,2017/2018
,,,,,"[62.0, 69.0]",,,,,,,,,,,,3.572,,,,,,,,,,,,,a5afe631-d895-4d0c-9853-2e1bde707692,2755,,"[53.0, 74.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,124,Barcelona,217,"['01225f65-4229-435a-8a82-f24e17e84a94', '6b848628-c666-4fb9-a09d-c05cdf30a076']",19,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.609,Carry,,2017/2018
,,,,,"[69.0, 76.0]",,,,,,,,,,,,0.56,,,,,,,,,,,,,bc891d0e-7871-4b2e-ba10-f979b54c45e8,2758,,"[68.0, 76.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,124,Barcelona,217,"['57d1d409-f6ff-4c59-92b6-b61af6140618', 'eaf88876-9073-40e1-a870-21234ea770cd']",23,,,,,,,,,,,,,,,,Barcelona,217,00:23:23.981,Carry,,2017/2018
,,,,,"[78.0, 77.0]",,,,,,,,,,,,0.72,,,,,,,,,,,,,95a826c7-983d-4fbf-bc8d-eb73d745d0b7,2761,,"[78.0, 77.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,124,Barcelona,217,"['38a39b78-fe72-4951-bfd2-075b22f4cd03', 'bae3722e-071a-44ae-b5ec-8df85917fcb9']",25,,,,,,,,,,,,,,,,Barcelona,217,00:23:25.501,Carry,,2017/2018
,,,,,"[60.0, 70.0]",,,,,,,,,,,,3.045184,,,,,,,,,,,,,a6a03bce-8f84-44ac-944b-3c7f2979b760,2767,,"[62.0, 77.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,125,Barcelona,217,"['0180e5d4-46bf-487c-9cf8-e5f572be79a0', '089e5f71-6a73-4757-8f84-df8b3c426dc7']",36,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.624,Carry,,2017/2018
,,,,,"[55.0, 60.0]",,,,,,,,,,,,0.96,,,,,,,,,,,,,ba1f22a0-f9b6-447c-ae6b-df65c4d249f8,2770,,"[60.0, 61.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,125,Barcelona,217,"['afbabaa1-40ca-4898-a12d-56a09020bc2f', 'fefc7ce7-a206-4768-92c7-de10318509e5']",40,,,,,,,,,,,,,,,,Barcelona,217,00:23:40.870,Carry,,2017/2018
,,,,,"[48.0, 23.0]",,,,,,,,,,,,0.617,,,,,,,,,,,,,87ecd373-70a3-44de-b8bc-2331691661d5,2773,,"[48.0, 25.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,125,Barcelona,217,"['6dd73440-4eaa-47c3-b554-f7edda8db8cf', 'd177d1b3-74f9-4c34-8654-eca08437630a']",44,,,,,,,,,,,,,,,,Barcelona,217,00:23:44.230,Carry,,2017/2018
,,,,,"[64.0, 4.0]",,,,,,,,,,,,2.225,,,,,,,,,,,,,9e260bf0-3946-4538-940e-443730001c57,2776,,"[64.0, 4.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,125,Barcelona,217,"['31441a4c-41f6-452f-8fa9-70b97088db2f', '87c11a5d-52bc-4f56-b189-800e211f577e']",46,,,,,,,,,,,,,,,,Barcelona,217,00:23:46.607,Carry,,2017/2018
,,,,,"[58.0, 13.0]",,,,,,,,,,,,1.2,,,,,,,,,,,,,3c4b452f-1aec-457e-b947-daf8813c77c6,2779,,"[58.0, 13.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,125,Barcelona,217,"['8e347413-55d0-4918-a761-6556439a93c1', '9f820275-6c83-4f5c-9bdb-553b634bdcb7', 'fcd246d4-1f3a-4f9e-b3a4-f91a56c01f37']",49,,,,,,,,,,,,,,,,Barcelona,217,00:23:49.632,Carry,True,2017/2018
,,,,,"[48.0, 54.0]",,,,,,,,,,,,1.6,,,,,,,,,,,,,a002cc59-e1c5-45e1-b373-8bc0c3554452,2783,,"[44.0, 49.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,125,Barcelona,217,"['864b4522-6a52-48ca-999e-c2408ee82a48', 'cbf109c3-0cce-450f-887f-68c73a3ed873']",53,,,,,,,,,,,,,,,,Barcelona,217,00:23:53.432,Carry,,2017/2018
,,,,,"[71.0, 74.0]",,,,,,,,,,,,1.28,,,,,,,,,,,,,54cce456-8338-408c-af8e-65c17438abb6,2786,,"[67.0, 69.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,125,Barcelona,217,"['0724c537-5d52-40d7-9561-0c62c95c8cd9', '0915ab34-4b25-4aad-8208-a1013c6db48f']",56,,,,,,,,,,,,,,,,Barcelona,217,00:23:56.632,Carry,,2017/2018
,,,,,"[81.0, 70.0]",,,,,,,,,,,,0.28,,,,,,,,,,,,,9583124d-38d9-47de-af87-52b5ef822cbb,2790,,"[80.0, 71.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,125,Barcelona,217,"['40ffb794-2580-48e9-9236-938b39ad4bf9', '8c5295ea-bb83-49a4-ba6d-083527118ed6', 'db8719a6-e3c8-4387-ada1-9044f015f2e0', 'f2c72c52-31ea-4a9d-a786-743a1c7e2872']",59,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.112,Carry,True,2017/2018
,,,,,"[81.0, 71.0]",,,,,,,,,,,,0.818,,,,,,,,,,,,,daa8592c-88df-42a3-9dd2-44a288c882e5,2793,,"[81.0, 70.0]",9592,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,125,Barcelona,217,"['40ffb794-2580-48e9-9236-938b39ad4bf9', '7f92bf4d-ff7d-41e8-9052-595f43d324ab', 'db8719a6-e3c8-4387-ada1-9044f015f2e0', 'f2c72c52-31ea-4a9d-a786-743a1c7e2872']",59,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.392,Carry,True,2017/2018
,,,,,"[37.0, 5.0]",,,,,,,,,,,,1.68,,,,,,,,,,,,,e6826208-5aeb-45b4-a3ab-8d48c954f0f8,2796,,"[40.0, 10.0]",9592,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aarón Martín Caricol,6757.0,Left Back,125,Barcelona,217,"['3ae2ad25-4629-4786-a259-353ed06b6fa0', 'abfab045-ce66-49df-b22b-ac323ef122b4']",0,,,,,,,,,,,,,,,,Espanyol,214,00:24:00.210,Carry,,2017/2018
,,,,,"[41.0, 68.0]",,,,,,,,,,,,2.44,,,,,,,,,,,,,4423a1d9-ae56-41c4-804b-64986319202f,2799,,"[43.0, 67.0]",9592,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,125,Barcelona,217,"['d5a795cf-0072-417a-a0ff-1107c1ea3bac', 'e8295929-c7f5-4065-93ae-15c2d83f107f']",4,,,,,,,,,,,,,,,,Barcelona,217,00:24:04.720,Carry,,2017/2018
,,,,,"[52.0, 55.0]",,,,,,,,,,,,2.669,,,,,,,,,,,,,e414cad9-66c8-4148-a02e-5713579c2522,2802,,"[52.0, 63.0]",9592,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,125,Barcelona,217,"['4d013454-4c97-48c9-8475-ad789887bee2', '929deb4f-7025-40d6-9671-6cfc05bb0c9b']",8,,,,,,,,,,,,,,,,Barcelona,217,00:24:08.760,Carry,,2017/2018
,,,,,"[90.0, 10.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,ef01c0df-ef2b-49b8-bdd1-eee09d08a679,2805,,"[90.0, 10.0]",9592,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,125,Barcelona,217,"['09e1231c-f426-4a01-9e75-370e79e9e32f', 'c7bd2340-5a44-4840-872f-d831355e2f54']",14,,,,,,,,,,,,,,,,Barcelona,217,00:24:14.145,Carry,,2017/2018
,,,,,"[85.0, 20.0]",,,,,,,,,,,,0.868,,,,,,,,,,,,,591262f6-817b-4fbb-8791-ed299660a067,2808,,"[86.0, 24.0]",9592,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,125,Barcelona,217,"['3961b167-4a19-4baf-a230-efaf28687e24', '5f2577e8-f700-482e-891a-9dbadca8c29d', 'f40d2b34-4c55-44eb-bb7e-7022a41bfe70']",15,,,,,,,,,,,,,,,,Barcelona,217,00:24:15.231,Carry,True,2017/2018
,,,,,"[94.0, 64.0]",,,,,,,,,,,,0.634,,,,,,,,,,,,,f0d03909-b5b9-4b75-9aeb-296b381bacf7,2817,,"[91.0, 67.0]",9592,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papa Kouly Diop,6867.0,Right Center Midfield,127,Espanyol,214,"['c4b952d3-a211-4a95-95cf-89740e5c8af7', 'c82d58f7-248c-48ca-9ca2-2f2922be1e3d', 'fbd56e0b-5b6b-4735-b991-3dbfd2104afe']",53,,,,,,,,,,,,,,,,Espanyol,214,00:24:53.298,Carry,True,2017/2018
