bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,True,,,,,0.734049,,,,,,,,,,,,,,685c70ed-8fa3-4595-8abf-eabdc2cd20cd,2048,,"[83.6, 38.2]",303615,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,74,Barcelona,217,"['347fc8d8-5b66-4dff-bafc-2ffce89a6742', 'd6b0de59-7f6e-492f-bbed-7a34f044c601']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:34.521,Pressure,,2019/2020
,,,,,,,,,True,,,,,0.458177,,,,,,,,,,,,,,1ac116bf-6ff1-421b-9dbe-23ad06d1dd75,2052,,"[21.9, 75.5]",303615,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,74,Barcelona,217,['496a3f6f-6212-42ea-bde0-17697430453d'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:43.965,Pressure,,2019/2020
,,,,,,,,,,,,,,1.18111,,,,,,,,,,,,,,fb21d0f7-c4cd-4ef9-808c-298fc838c42d,2103,,"[54.8, 25.2]",303615,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,David López Silva,6754.0,Center Defensive Midfield,76,Barcelona,217,['ed94d9bd-9fab-4843-af17-d0d05b40efa0'],58,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:58.196,Pressure,,2019/2020
,,,,,,,,,,,,,,1.562571,,,,,,,,,,,,,,19d9403d-bb1a-455d-8824-835b6172ac3a,2113,,"[94.6, 62.4]",303615,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,76,Barcelona,217,"['2346f896-6151-4ca9-8873-cc0b0e379764', 'c0855595-a457-4c4c-986c-0a1b8ab4f200']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.263,Pressure,,2019/2020
,,,,,,,,,True,,,,,0.970648,,,,,,,,,,,,,,3df7021e-c8d1-4e56-99ff-40acf6426524,2133,,"[70.6, 78.0]",303615,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,80,Espanyol,214,"['8003d8dc-a717-4161-b43f-8653cb3b6bdc', 'a9f21b21-8792-45e8-9cc6-28017391a99d']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.416,Pressure,,2019/2020
,,,,,,,,,,,,,,1.751243,,,,,,,,,,,,,,62528eaf-047f-4620-968a-392610d6e549,2172,,"[55.9, 76.5]",303615,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl de Tomás Gómez,16209.0,Left Center Forward,81,Barcelona,217,['fd053556-9c58-453c-a971-bb74d737e2e3'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:33.909,Pressure,,2019/2020
,,,,,,,,,,,,,,0.477246,,,,,,,,,,,,,,24f48e03-102a-4379-acc1-5c2816757442,2192,,"[15.9, 6.6]",303615,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dídac Vilá Rosselló,6886.0,Left Wing Back,81,Barcelona,217,"['7887e0a6-5ee6-4600-b7f4-62b87ca1e100', 'fa449075-b6ad-43a6-baf0-9d6922acecf6']",52,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:52.653,Pressure,,2019/2020
,,,,,,,,,,,,,,2.438129,,,,,,,,,,,,,,52bc56df-a328-439c-b83a-42aa0296c3ec,2196,,"[99.9, 71.4]",303615,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,81,Barcelona,217,"['5245d404-1780-43fb-960b-f5921d3b0038', 'c86f8bd7-3d66-4354-be18-7aa6e782b49d', 'e2297acc-76c4-4453-b9ae-3cac97da2607']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.056,Pressure,,2019/2020
,,,,,,,,,,,,,,0.582521,,,,,,,,,,,,,,25276bb9-d05f-4787-8d3a-6aaa0a1d8877,2206,,"[76.8, 38.7]",303615,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anssumane Fati,30756.0,Left Center Midfield,83,Espanyol,214,,22,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.313,Pressure,,2019/2020
,,,,,,,,,,,,,,0.442772,,,,,,,,,,,,,,2b373933-3062-477f-b106-ec18eb8f8487,2236,,"[55.0, 8.9]",303615,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,84,Espanyol,214,"['1cc23bd2-9ae5-4640-bb87-b1ae59671274', '7cefb93a-d42e-4450-83a7-169d1eedd539', '8bb037b0-196d-482e-b3c8-65cdb4b8f1a0']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.756,Pressure,,2019/2020
,,,,,,,,,,,,,,2.015561,,,,,,,,,,,,,,ddab76cb-1e2e-496a-9a0b-b271150bf0fb,2269,,"[34.1, 46.1]",303615,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adrián Embarba Blázquez,11539.0,Right Center Midfield,86,Barcelona,217,"['64d8c90e-a327-4070-9219-b117a0c959ae', 'c3ced2c9-6493-4b69-9c3c-0727e116f717']",44,,,,,,,,,,,,,,,,,,Espanyol,214,00:08:44.838,Pressure,,2019/2020
,,,,,,,,,True,,,,,0.008833,,,,,,,,,,,,,,2903ec77-6e17-4d8f-96b6-cfaa506db947,2282,,"[62.1, 35.0]",303615,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David López Silva,6754.0,Center Defensive Midfield,88,Barcelona,217,['5e026920-9974-48f9-853c-79136e3fe86c'],23,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:23.787,Pressure,,2019/2020
,,,,,,,,,,,,,,0.848391,,,,,,,,,,,,,,07262a3e-6a6d-428d-a305-3bc7dc61a97a,2285,,"[90.5, 9.4]",303615,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,88,Barcelona,217,['47888a26-2862-4c73-a844-32ecf7dd0d93'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:30.179,Pressure,,2019/2020
,,,,,,,,,,,,,,0.742343,,,,,,,,,,,,,,74862fb5-d0d8-4fbc-8540-36a6bb6a5139,2298,,"[33.9, 45.7]",303615,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Roca Junqué,6866.0,Left Center Midfield,89,Barcelona,217,"['bcc38b24-e389-4cb4-a8fe-96d1128b070f', 'f51a555f-c01b-4468-9ab4-bea40f2cab3b']",44,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:44.159,Pressure,,2019/2020
,,,,,,,,,,,,,,0.466552,,,,,,,,,,,,,,75a6e7c0-3aee-4229-bc1f-08f504c28f37,2302,,"[30.2, 52.1]",303615,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrián Embarba Blázquez,11539.0,Right Center Midfield,89,Barcelona,217,"['1c33b1f0-a251-4e3c-9298-04275aa18fbc', 'd43e6c03-ebd3-41a5-a14b-8879ae4556c6']",45,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:45.985,Pressure,,2019/2020
,,,,,,,,,,,,,,1.265274,,,,,,,,,,,,,,fe10ab0e-5e8f-4dbf-9edb-720f6f86cfe5,2306,,"[92.9, 22.4]",303615,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,89,Barcelona,217,['e3ff5084-5d18-4eac-9d4e-0d312308e7cf'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:47.469,Pressure,,2019/2020
,,,,,,,,,,,,,,0.326583,,,,,,,,,,,,,,e3ff5084-5d18-4eac-9d4e-0d312308e7cf,2307,,"[27.2, 55.5]",303615,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Calero Villa,11293.0,Right Center Back,89,Barcelona,217,['fe10ab0e-5e8f-4dbf-9edb-720f6f86cfe5'],48,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:48.065,Pressure,True,2019/2020
,,,,,,,,,True,,,,,0.855906,,,,,,,,,,,,,,2faad468-bbfb-4fa1-a70b-9b9e4940c257,2313,,"[88.8, 15.8]",303615,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,90,Espanyol,214,"['04ad950c-21c8-4c50-8395-d0eec9a8b028', 'a8ecbfd2-6eca-4377-adef-5bba2c6f4f39']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:51.370,Pressure,,2019/2020
,,,,,,,,,True,,,,,0.448785,,,,,,,,,,,,,,47e9151e-1cf7-4893-87c9-c790d0d84311,2316,,"[91.4, 17.3]",303615,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,90,Espanyol,214,"['04ad950c-21c8-4c50-8395-d0eec9a8b028', 'd26c289a-338b-4ed3-8ec5-f0732bbc2ba1']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.072,Pressure,,2019/2020
,,,,,,,,,,,,,,0.967409,,,,,,,,,,,,,,bd1bdd06-acfe-4d94-b618-1802cb2eddd3,2320,,"[72.1, 75.0]",303615,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl de Tomás Gómez,16209.0,Left Center Forward,90,Espanyol,214,"['822e34c2-c620-4bf2-b0f1-25734e512330', '8e21419a-6b6e-4c03-aaed-d41b1ecfca5c', '9442a7df-744d-415a-8636-2b1162df53ae']",58,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:58.202,Pressure,,2019/2020
,,,,,,,,,,,,,,0.990813,,,,,,,,,,,,,,d64c1fa5-ea05-44b7-9eac-f65fa66368bd,2350,,"[27.4, 28.6]",303615,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David López Silva,6754.0,Center Defensive Midfield,91,Barcelona,217,"['0a994aeb-06bb-4563-92ce-5cd083e3e5a2', '5d058d19-9b5a-459d-9d4c-ce696a9864b2']",27,,,,,,,,,,,,,,,,,,Espanyol,214,00:10:27.890,Pressure,,2019/2020
,,,,,,,,,,,,,,0.344194,,,,,,,,,,,,,,2c03e754-cdef-4c85-83d1-d49b5d689ae6,2363,,"[10.8, 45.5]",303615,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David López Silva,6754.0,Center Defensive Midfield,91,Barcelona,217,,38,,,,,,,,,,,,,,,,,,Espanyol,214,00:10:38.012,Pressure,,2019/2020
,,,,,,,,,,,,,,0.352949,,,,,,,,,,,,,,bcc7838c-67d0-4fd9-b07d-eb7987a2a171,2364,,"[11.4, 44.6]",303615,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David López Silva,6754.0,Center Defensive Midfield,91,Barcelona,217,"['96ff19e7-9ee1-4c6d-850f-c0010bebdda2', 'd7691442-4b74-4115-9fc9-eb154511f6b0']",38,,,,,,,,,,,,,,,,,,Espanyol,214,00:10:38.343,Pressure,,2019/2020
,,,,,,,,,,,,,,0.689141,,,,,,,,,,,,,,a4a70713-2491-4c4e-92ee-17a12708024a,2369,,"[2.8, 38.6]",303615,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego López Rodríguez,6768.0,Goalkeeper,91,Barcelona,217,"['08356540-db89-4908-816b-bb25c1111acc', '38f49fee-58c0-4553-95cc-ada1756fedc2']",39,,,,,,,,,,,,,,,,,,Espanyol,214,00:10:39.487,Pressure,,2019/2020
,,,,,,,,,,,,,,0.449921,,,,,,,,,,,,,,71db0bbb-5995-417f-a509-9b74ebe22f9f,2385,,"[50.8, 35.7]",303615,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marc Roca Junqué,6866.0,Left Center Midfield,92,Espanyol,214,['e35a056c-050c-4a00-970e-fab121953aa8'],51,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:51.650,Pressure,,2019/2020
,,,,,,,,,True,,,,,0.453032,,,,,,,,,,,,,,0c6f9f66-1b24-47cf-8fdc-343dd33c8d2f,2390,,"[58.2, 32.0]",303615,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Roca Junqué,6866.0,Left Center Midfield,93,Barcelona,217,"['8a8c9b68-1041-474b-b446-326c04952e7a', '8f3c7751-5efb-41d8-aac9-f68c87ea0688']",53,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:53.817,Pressure,,2019/2020
,,,,,,,,,True,,,,,0.463975,,,,,,,,,,,,,,718ac619-ce0b-42c1-b504-237e2177b93e,2393,,"[50.8, 37.8]",303615,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David López Silva,6754.0,Center Defensive Midfield,93,Barcelona,217,"['7c8550ea-b781-4698-9b1e-218372b3617c', '7d43dc50-53f9-494e-9a62-f1898c13370a']",54,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:54.851,Pressure,,2019/2020
,,,,,,,,,True,,,,,1.759414,,,,,,,,,,,,,,d4bd6712-a7ae-4cd8-bcd2-c591e8d33882,2398,,"[50.1, 28.0]",303615,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Wing Back,93,Barcelona,217,"['422a6d01-2082-491c-b7e4-dd1bccf3ae27', '879ecf90-cda5-4a78-98de-d1dd33e8551e']",55,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:55.883,Pressure,,2019/2020
,,,,,,,,,,,,,,0.992066,,,,,,,,,,,,,,3fb73d2c-daad-4aec-8754-ac0b67af5657,2408,,"[44.6, 33.9]",303615,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David López Silva,6754.0,Center Defensive Midfield,93,Barcelona,217,,9,,,,,,,,,,,,,,,,,,Espanyol,214,00:12:09.359,Pressure,,2019/2020
,,,,,,,,,,,,,,0.932435,,,,,,,,,,,,,,c82740b2-87ef-473a-9ca3-c8be49da4709,2409,,"[40.1, 37.8]",303615,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl de Tomás Gómez,16209.0,Left Center Forward,93,Barcelona,217,,9,,,,,,,,,,,,,,,,,,Espanyol,214,00:12:09.540,Pressure,,2019/2020
,,,,,,,,,,,,,,0.341187,,,,,,,,,,,,,,fa52970d-1f01-42a7-aa70-02890cccd8f8,2422,,"[50.1, 18.8]",303615,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dídac Vilá Rosselló,6886.0,Left Wing Back,94,Barcelona,217,"['4e71071b-9ed4-453c-86c0-26b7dffe910b', 'f3d2adb3-d520-40c9-a33a-9803159d90a3']",29,,,,,,,,,,,,,,,,,,Espanyol,214,00:12:29.899,Pressure,,2019/2020
,,,,,,,,,,,,,,0.464816,,,,,,,,,,,,,,88c9fad1-8aac-4a6b-b99a-5ac228053ea1,2443,,"[41.1, 32.7]",303615,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,95,Espanyol,214,['afa4b6ba-a919-48da-a9fe-66a7489f12a3'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:09.556,Pressure,,2019/2020
,,,,,,,,,,,,,,0.491446,,,,,,,,,,,,,,9f291ed9-1d0b-4229-92c2-9a8ed096bebd,2446,,"[79.0, 47.6]",303615,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl de Tomás Gómez,16209.0,Left Center Forward,95,Espanyol,214,,10,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:10.808,Pressure,,2019/2020
,,,,,,,,,,,,,,0.337885,,,,,,,,,,,,,,d829e685-85f0-4bed-89f7-d789285c3aa4,2505,,"[25.3, 29.0]",303615,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bernardo José Espinosa Zúñiga,6573.0,Center Back,96,Barcelona,217,"['1dcb6a23-3657-4813-ad28-e150832ac6d2', 'a6918fe4-00fb-4f34-83f8-9f2c2a64a692']",15,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:15.706,Pressure,,2019/2020
,,,,,,,,,,,,,,0.60731,,,,,,,,,,,,,,472c8daf-2de9-415b-bf39-9618a7b578f8,2508,,"[23.4, 36.5]",303615,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Calero Villa,11293.0,Right Center Back,96,Barcelona,217,"['05c31fcd-65bb-406c-b4f9-105a182fc9f3', '6bf51aab-f093-4db2-b3ce-34e5713279a3', 'b73bda93-5ade-44b9-a857-0b6aaf7b9997']",16,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:16.457,Pressure,,2019/2020
,,,,,,,,,,,,,,0.684463,,,,,,,,,,,,,,a6402a4c-2758-454a-9f77-1e04eef34490,2540,,"[45.4, 24.1]",303615,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,97,Espanyol,214,"['7afc3bed-05f4-4d8c-9a60-ba278c9bb780', 'd65e8600-0f78-4dec-9780-953313afb922']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:50.295,Pressure,,2019/2020
,,,,,,,,,,,,,,0.284169,,,,,,,,,,,,,,6c3f59b7-1b55-4b5d-8dd3-8caf4bad9197,2566,,"[35.6, 22.8]",303615,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Center Back,98,Barcelona,217,"['d3d4d4a7-53b5-4c2b-96fe-cb3a7883a703', 'd3e12b92-c843-4f92-a0f7-3072b387d21b']",13,,,,,,,,,,,,,,,,,,Espanyol,214,00:15:13.979,Pressure,,2019/2020
,,,,,,,,,True,,,,,1.348691,,,,,,,,,,,,,,24fdb2c3-1188-406d-8eef-b82869f46d78,2573,,"[70.8, 50.9]",303615,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,99,Espanyol,214,"['893e5881-f827-4fdf-8191-00105806a8ec', 'c3d60b26-f049-421f-8cc2-ccc935fd4422']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:17.432,Pressure,,2019/2020
,,,,,,,,,,,,,,0.735501,,,,,,,,,,,,,,3c067f3f-4301-48b8-b979-91c9598fb0f4,2580,,"[41.3, 12.4]",303615,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,99,Espanyol,214,"['5ec803eb-83fd-4af2-a54e-3785477581fb', '9aec1051-4c5a-4281-bf6e-6793ae4038b7']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:22.616,Pressure,,2019/2020
,,,,,,,,,,,,,,0.853483,,,,,,,,,,,,,,1d23d76c-4bec-4b09-b18f-473ca2367cc8,2646,,"[47.5, 36.1]",303615,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David López Silva,6754.0,Center Defensive Midfield,100,Barcelona,217,"['7b7964db-d7ac-4472-bffd-b46ea54e4cc4', 'b5733f04-c119-4838-824a-de666126aac9']",29,,,,,,,,,,,,,,,,,,Espanyol,214,00:16:29.521,Pressure,,2019/2020
,,,,,,,,,,,,,,0.858166,,,,,,,,,,,,,,59131e27-fbc2-41e5-85b3-dd0112cb18d9,2729,,"[83.9, 50.2]",303615,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl de Tomás Gómez,16209.0,Left Center Forward,100,Barcelona,217,"['643c69f4-cd8b-47b6-a806-c50f117a8249', 'b46c9d37-9359-4a81-bb43-b29df30f8168']",46,,,,,,,,,,,,,,,,,,Espanyol,214,00:17:46.785,Pressure,,2019/2020
,,,,,,,,,,,,,,0.455392,,,,,,,,,,,,,,0235be4b-1a95-4604-9be9-4cedb7658c22,2734,,"[80.1, 25.0]",303615,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Roca Junqué,6866.0,Left Center Midfield,100,Barcelona,217,"['42dacf68-4e3f-47f5-93b3-3a0b2bdf9504', 'd0e9fcc7-8c4a-42c8-811d-2e247025106c']",49,,,,,,,,,,,,,,,,,,Espanyol,214,00:17:49.848,Pressure,,2019/2020
,,,,,,,,,,,,,,1.438341,,,,,,,,,,,,,,1443259b-8063-469b-b2ec-70a5fa2f2dff,2740,,"[71.3, 5.3]",303615,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Wing Back,100,Barcelona,217,['433e2900-14ea-43c3-8db7-4bf866e361d2'],52,,,,,,,,,,,,,,,,,,Espanyol,214,00:17:52.391,Pressure,,2019/2020
,,,,,,,,,,,,,,0.476635,,,,,,,,,,,,,,c6e8124a-923e-4d0a-9f83-dd0f40125e55,2748,,"[22.3, 60.3]",303615,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Calero Villa,11293.0,Right Center Back,100,Barcelona,217,"['0b8a4db6-40a5-4ac0-96d2-b5049abaeec5', '67b54da2-88f8-4001-80c7-f3640a64ef73']",4,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:04.971,Pressure,,2019/2020
,,,,,,,,,,,,,,1.642329,,,,,,,,,,,,,,45ad715f-2909-425e-b7c7-7a8ea5bc1f9f,2795,,"[32.4, 30.1]",303615,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Roca Junqué,6866.0,Left Center Midfield,100,Barcelona,217,"['7440fbce-ce65-428d-9854-6df19fba8c7e', 'd8583e44-f221-4aec-bf07-4579a566719b']",44,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:44.010,Pressure,,2019/2020
,,,,,,,,,,,,,,0.730452,,,,,,,,,,,,,,9b924554-5324-49b3-8428-98aa39c6e57f,2801,,"[26.2, 41.4]",303615,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Center Midfield,100,Barcelona,217,['05f5519c-1292-4b66-8c8c-a064041b0d7b'],47,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:47.997,Pressure,,2019/2020
,,,,,,,,,,,,,,2.023133,,,,,,,,,,,,,,2a71037e-3ce5-4246-a11f-6accc6f9cce0,2803,,"[23.6, 22.4]",303615,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Wing Back,100,Barcelona,217,"['c231bfdd-e576-47f4-9181-22fa47714ba5', 'f59f77be-b346-482d-b7db-3730f27a53fe']",50,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:50.522,Pressure,,2019/2020
,,,,,,,,,True,,,,,2.28166,,,,,,,,,,,,,,33d6a000-0b03-4b17-9c0d-45ea527191a5,2839,,"[68.7, 36.7]",303615,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,101,Espanyol,214,"['6db0c243-b857-4c8b-960a-a04973650310', 'd696b3ba-302b-479b-99b0-848887716ba4', 'e42041c2-eecd-4bf7-9701-03bb3339ae11']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:24.945,Pressure,,2019/2020
,,,,,,,,,,,,,,0.718285,,,,,,,,,,,,,,e855bbc2-82ab-4254-84c1-ec3664494967,2855,,"[99.5, 63.0]",303615,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Center Midfield,101,Espanyol,214,,41,,,,,,,,,,,,,,,,,,Espanyol,214,00:19:41.248,Pressure,,2019/2020
,,,,,,,,,,,,,,0.715527,,,,,,,,,,,,,,67239fd5-bbe7-414f-a3f6-ed2cd6296566,2863,,"[13.5, 7.2]",303615,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,103,Espanyol,214,"['884ee997-dfef-45d4-87e0-1687009b39c6', 'c9988b8b-57d5-4b85-bf4e-faa8dd0447ce', 'cb0f9e17-10db-479c-9385-f9612faad506']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:14.795,Pressure,,2019/2020
,,,,,,,,,,,,,,0.73289,,,,,,,,,,,,,,a697b646-56e3-45a9-82fb-52af91002595,2896,,"[67.7, 11.3]",303615,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Roca Junqué,6866.0,Left Center Midfield,105,Barcelona,217,"['0e23cb36-b96b-463d-a7b2-e919bf962e7d', '482e2956-b739-45b4-be0c-4d27a2192ff0']",25,,,,,,,,,,,,,,,,,,Espanyol,214,00:22:25.380,Pressure,,2019/2020
,,,,,,,,,,,,,,1.685528,,,,,,,,,,,,,,0afa5cb1-74e9-4641-878c-cd6609dac9e5,2900,,"[65.7, 4.6]",303615,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dídac Vilá Rosselló,6886.0,Left Back,105,Barcelona,217,['db37090c-5a9f-4ec7-a20b-615ec5646b92'],27,,,,,,,,,,,,,,,,,,Espanyol,214,00:22:27.417,Pressure,,2019/2020
,,,,,,,,,,,,,,0.851091,,,,,,,,,,,,,,4a6ae038-2d7c-46a7-ac0e-180cf11953b1,2916,,"[29.6, 72.4]",303615,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Darder Moll,3236.0,Right Center Midfield,105,Barcelona,217,"['5938f742-3f0f-4437-b5d7-36d6c0c0f9bd', 'ec21cf44-751e-484e-8ad8-4bbc08868b4d']",38,,,,,,,,,,,,,,,,,,Espanyol,214,00:22:38.508,Pressure,,2019/2020
,,,,,,,,,,,,,,0.313612,,,,,,,,,,,,,,6dccf720-84b7-4f47-9f35-fdf5f276427b,2957,,"[30.6, 11.7]",303615,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dídac Vilá Rosselló,6886.0,Left Back,106,Barcelona,217,,3,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:03.804,Pressure,,2019/2020
