bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[21.9, 31.6]",,,,,,,,,,,,1.4486,,,,,,,,,,,,,6258d00f-a4f5-4746-872c-b97f1c97de56,1214,,"[14.7, 31.6]",266603,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,65,Barcelona,217,"['18733c3f-e07f-4307-9a83-b6adba1bb2a1', '87878c76-798e-4600-906e-3be83beac2d4']",55,,,,,,,,,,,,,,,,Barcelona,217,00:25:55.949,Carry,,2013/2014
,,,,"[37.6, 11.2]",,,,,,,,,,,,1.1065,,,,,,,,,,,,,a7268119-61ba-491d-970c-54c26672e2c7,1217,,"[33.0, 14.6]",266603,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,65,Barcelona,217,"['02d10734-6e2e-4490-b7d0-8c7469388f8e', 'a7642161-6c70-4224-a050-5993ccd29252']",59,,,,,,,,,,,,,,,,Barcelona,217,00:25:59.275,Carry,,2013/2014
,,,,"[63.7, 7.7]",,,,,,,,,,,,1.200993,,,,,,,,,,,,,844826ee-39ce-4d5f-9cc4-5e9d9cd6a20b,1220,,"[57.6, 4.1]",266603,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,65,Barcelona,217,"['9401b55f-3328-49ff-a135-7961fd82128a', 'b794ccbb-28fd-41c0-b6ee-3c9285ae9cae', 'c42e94e7-0895-4040-b4ba-ab0cb8dd0e55']",2,,,,,,,,,,,,,,,,Barcelona,217,00:26:02.068,Carry,True,2013/2014
,,,,"[70.8, 20.7]",,,,,,,,,,,,2.915503,,,,,,,,,,,,,8057576e-5511-4f83-accf-dfe009da889d,1223,,"[63.7, 7.7]",266603,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,65,Barcelona,217,"['70f579cb-bb9c-4e53-adbe-acfe6a1143d7', '9401b55f-3328-49ff-a135-7961fd82128a', 'c42e94e7-0895-4040-b4ba-ab0cb8dd0e55', 'e03ade88-d3d5-4aa3-881b-3d6e52490b3c']",3,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.269,Carry,True,2013/2014
,,,,"[80.4, 27.7]",,,,,,,,,,,,0.5619,,,,,,,,,,,,,406c36d7-a7ef-4462-bc81-45cb12424fe6,1236,,"[81.4, 27.3]",266603,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Zakarya Bergdich,7216.0,Left Midfield,67,Real Valladolid,901,"['49ee9175-5889-4d3d-9644-bdfa3486da20', '674d48a0-c244-4648-a80d-0bbf76c11bf5', 'b6b39f00-52ec-4fdd-a1a6-7c5d21197bb8', 'ec8f66a1-559e-49a0-b796-8c395681ac01']",40,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:40.551,Carry,True,2013/2014
,,,,"[86.7, 30.4]",,,,,,,,,,,,0.9804,,,,,,,,,,,,,53bd0db7-a94e-45a2-96c8-df2a8ef09379,1239,,"[80.4, 27.7]",266603,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Zakarya Bergdich,7216.0,Left Midfield,67,Real Valladolid,901,"['674d48a0-c244-4648-a80d-0bbf76c11bf5', '9c4d24ed-9b6b-46f1-a0e2-164ca9e7abd3', 'ec23a3ea-5ada-4229-b15d-04d928368219', 'ec8f66a1-559e-49a0-b796-8c395681ac01']",41,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:41.113,Carry,True,2013/2014
,,,,"[96.6, 45.7]",,,,,,,,,,,,2.129545,,,,,,,,,,,,,38dc56f4-b46b-4a74-ad9e-c0c1031b7133,1244,,"[90.1, 39.4]",266603,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Guerra Rodríguez,11542.0,Left Center Forward,67,Real Valladolid,901,"['0ae0350e-a5c7-435c-9b87-b894a51b3b8b', '76a8f0c6-7380-4140-9422-af0794ecf74b', 'c915b9e2-27ee-42b9-b539-1092f0e4fdb0', 'd0d650b8-192d-4009-b1dc-7b73554f2010']",44,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:44.093,Carry,True,2013/2014
,,,,"[33.6, 40.7]",,,,,,,,,,,,0.9353,,,,,,,,,,,,,85cd56be-a027-4b65-979d-5d4f69ccb92a,1254,,"[26.5, 46.1]",266603,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,"['42eac4ad-5caa-4e80-a555-85212c4bae49', 'a7e26023-eb36-427c-bcb8-3ce8c53372ca']",24,,,,,,,,,,,,,,,,Barcelona,217,00:28:24.668,Carry,,2013/2014
,,,,"[55.9, 17.5]",,,,,,,,,,,,2.318,,,,,,,,,,,,,717242ea-17be-4502-acad-7cde0fa382ee,1257,,"[43.9, 15.4]",266603,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,69,Barcelona,217,"['60248133-f568-4304-9308-5c062e0d042d', 'd5c1a006-c709-4951-b158-04fa1564cd9e', 'df3527f9-307b-4e26-8c3e-160e9787f9a3']",27,,,,,,,,,,,,,,,,Barcelona,217,00:28:27.796,Carry,True,2013/2014
,,,,"[63.7, 9.6]",,,,,,,,,,,,0.8665,,,,,,,,,,,,,37cd07cc-5dfa-4b4f-b9ec-27b614ee29f3,1261,,"[61.4, 7.0]",266603,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,69,Barcelona,217,"['130c1f7d-43d4-47f9-846c-7f479fdb7974', '3436ac14-8550-4548-bb12-7953052f6161', '8f26315d-3e0a-48ed-96fb-767b8b0c0230']",31,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.048,Carry,True,2013/2014
,,,,"[79.9, 3.5]",,,,,,,,,,,,1.897482,,,,,,,,,,,,,17abc125-5f07-4e05-819f-e21561a1c23d,1265,,"[66.2, 2.8]",266603,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,69,Barcelona,217,"['61347391-e0c3-4a36-8b1e-f85119a55126', 'e756477b-bfdf-4395-80ee-6eff15f34984', 'f8069bbc-977d-454f-a802-671bede7519f']",32,,,,,,,,,,,,,,,,Barcelona,217,00:28:32.744,Carry,True,2013/2014
,,,,"[76.3, 10.8]",,,,,,,,,,,,1.299018,,,,,,,,,,,,,3e2b0634-5757-4231-8848-a3177ce18a72,1269,,"[79.9, 3.5]",266603,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,69,Barcelona,217,"['1eb403a5-2e29-4b88-bd32-4c0afa6e600e', '61347391-e0c3-4a36-8b1e-f85119a55126', '62ff598f-b741-4da2-9382-e4b9a0fc70ce', 'c7e36ec4-7ba7-4aa8-bd62-f7188cfccb4a', 'e756477b-bfdf-4395-80ee-6eff15f34984']",34,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.642,Carry,True,2013/2014
,,,,"[44.4, 75.4]",,,,,,,,,,,,0.2624,,,,,,,,,,,,,99d70ebc-03f5-430a-a64d-11169a458b1d,1275,,"[45.1, 76.0]",266603,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Guerra Rodríguez,11542.0,Left Center Forward,70,Real Valladolid,901,"['0b4e8ad9-28cc-4971-a21b-26026164e4a6', 'df3e02f2-1894-462d-a6d2-99dd3bb25fc4']",38,,,,,,,,,,,,,,,,Real Valladolid,901,00:28:38.091,Carry,,2013/2014
,,,,"[48.0, 68.7]",,,,,,,,,,,,0.0376,,,,,,,,,,,,,1ebfd9f7-be2d-4fe7-b50e-f205ed3452ef,1279,,"[48.0, 69.1]",266603,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fausto Rossi,27249.0,Right Midfield,70,Real Valladolid,901,"['40153378-2071-46fd-a210-0f56c2e1fbda', '9841d37f-2a2d-4a14-b867-077f5d2dce56', 'a7378767-189e-4347-ac83-c78a874503cd']",39,,,,,,,,,,,,,,,,Real Valladolid,901,00:28:39.398,Carry,True,2013/2014
,,,,"[59.6, 76.4]",,,,,,,,,,,,0.21688,,,,,,,,,,,,,b8c7471a-9a36-4c6e-b846-0e46784c8a26,1282,,"[57.7, 76.4]",266603,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Guerra Rodríguez,11542.0,Left Center Forward,70,Real Valladolid,901,"['19708706-5b08-476a-b930-d988a25d6d01', '3112e674-be22-46fd-9d5c-1a92d97a49e4']",40,,,,,,,,,,,,,,,,Real Valladolid,901,00:28:40.646,Carry,,2013/2014
,,,,"[65.8, 38.6]",,,,,,,,,,,,0.4033,,,,,,,,,,,,,218575b6-00a5-4037-88e4-1e470a046b55,1293,,"[63.9, 39.8]",266603,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,72,Barcelona,217,"['1a467f66-b429-462b-a9d9-58264219960a', '42a71e25-cb78-49d0-867f-2a0258d513df', 'acebef58-e334-4944-a41c-e24cf53a46e9']",1,,,,,,,,,,,,,,,,Barcelona,217,00:29:01.759,Carry,True,2013/2014
,,,,"[37.3, 15.5]",,,,,,,,,,,,0.6507,,,,,,,,,,,,,a0211b34-2c59-4dfd-905b-d7d0a86b6fe8,1298,,"[38.8, 22.6]",266603,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos González Peña,27313.0,Left Back,72,Barcelona,217,"['447e69e6-5f21-44b1-a52a-9d29a8a110db', '4a8dbdf1-5c17-4c73-9e46-96deb84bd2b6', 'd61acabc-da0c-4910-b3c0-5629690cb81f']",5,,,,,,,,,,,,,,,,Real Valladolid,901,00:29:05.808,Carry,True,2013/2014
,,,,"[5.0, 46.5]",,,,,,,,,,,,0.0362,,,,,,,,,,,,,0915fb88-036f-4725-bc34-90154ef8d5d4,1305,,"[4.6, 46.3]",266603,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,72,Barcelona,217,"['1d37cc9a-c6f5-4d89-b408-4524d507c078', '355ed4fe-afd0-4212-8dd9-a1756f214d70']",12,,,,,,,,,,,,,,,,Barcelona,217,00:29:12.725,Carry,,2013/2014
,,,,"[42.0, 57.0]",,,,,,,,,,,,1.615658,,,,,,,,,,,,,2fc3e536-f989-4427-8b14-5bc8e1e7ab2b,1310,,"[41.0, 51.2]",266603,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,"['99ac5540-cee8-4dc2-bb3a-a0b0dfe80cb5', 'ae4f2643-eab8-4bf8-af98-268c5834c6a0']",19,,,,,,,,,,,,,,,,Barcelona,217,00:29:19.201,Carry,,2013/2014
,,,,"[45.2, 72.6]",,,,,,,,,,,,1.648,,,,,,,,,,,,,f9ff680b-f059-4695-ab6a-23fa8ff39271,1313,,"[37.4, 74.7]",266603,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,"['1348a7d7-c2c9-4529-87db-7eaf7723588b', '5eb8c2e7-f705-4ea7-9f8f-ca2864505a72']",22,,,,,,,,,,,,,,,,Barcelona,217,00:29:22.445,Carry,,2013/2014
,,,,"[34.7, 28.3]",,,,,,,,,,,,1.535,,,,,,,,,,,,,aa91fe5f-31fd-49eb-9e6a-4f6da665e109,1316,,"[34.7, 28.3]",266603,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,72,Barcelona,217,"['ad2c97ad-eaba-4395-bf1e-f21bf55d9270', 'c4db5f2e-f516-43bc-b84e-e043effe3e70']",26,,,,,,,,,,,,,,,,Barcelona,217,00:29:26.381,Carry,,2013/2014
,,,,"[47.1, 45.9]",,,,,,,,,,,,1.8704,,,,,,,,,,,,,77a45bae-a545-4667-b0aa-6fb1b6f33a86,1319,,"[42.0, 43.4]",266603,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,72,Barcelona,217,"['1b2bae50-5eb0-4002-95ef-b5e7e3ceaf9d', '6e3e0eb4-7ca7-4ac4-8255-c968a63b9940', 'd1ef2861-ca01-4f1d-a3c0-b0fa40b6eb64']",29,,,,,,,,,,,,,,,,Barcelona,217,00:29:29.103,Carry,True,2013/2014
,,,,"[49.6, 45.9]",,,,,,,,,,,,2.7015,,,,,,,,,,,,,f86c67f4-9a16-464b-95a3-13954235a5b6,1323,,"[51.1, 32.5]",266603,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,72,Barcelona,217,"['7eb39c56-ab04-4763-a4c4-5e20eceec21d', 'a0ab5c2a-d9df-4bc8-80fe-38cbc0bdc9c9']",32,,,,,,,,,,,,,,,,Barcelona,217,00:29:32.007,Carry,,2013/2014
,,,,"[56.3, 72.4]",,,,,,,,,,,,0.8954,,,,,,,,,,,,,c1c0e00f-9f38-42c3-a552-14484769c6ad,1326,,"[57.6, 70.3]",266603,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,"['430f2a3b-3dfe-4f9f-a72a-2ccd6d49e749', 'bcf512c0-b8d1-4f5a-adc6-67ce492764b8', 'f2d0825a-de75-4a31-874b-5ced660f9dc6']",36,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.414,Carry,True,2013/2014
,,,,"[74.8, 59.8]",,,,,,,,,,,,3.522,,,,,,,,,,,,,7993b5b5-22c7-4fd8-aa64-2daa4cc0ebfd,1330,,"[63.9, 55.8]",266603,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,"['3be56d0d-18f8-4bf4-a664-e867075462d8', '8cac840f-64ac-47b1-bffa-b82677871ad1', 'b627e978-034b-4a86-b980-267effcc1537']",38,,,,,,,,,,,,,,,,Barcelona,217,00:29:38.698,Carry,True,2013/2014
,,,,"[84.3, 51.6]",,,,,,,,,,,,0.7679,,,,,,,,,,,,,bc1ba827-0f47-4f41-b2b8-774e7d4acafb,1334,,"[83.6, 53.5]",266603,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,72,Barcelona,217,"['42e59d70-74f2-4d93-86c0-70cbdbda84f7', '487db285-87cf-454b-bd14-55d5cddcdd7b', 'c5745093-149f-40c1-a031-a2a453aff479']",42,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.975,Carry,True,2013/2014
,,,,"[94.5, 26.9]",,,,,,,,,,,,3.8484,,,,,,,,,,,,,c724e02c-bfb9-4f90-a840-7441355df07f,1340,,"[100.2, 8.1]",266603,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,72,Barcelona,217,"['05391cff-f5b7-4e3d-b06e-a526b8af1ac2', '1a43f9ed-567c-4cec-b84a-22dba216cb47', '641e9335-99d7-4188-8935-fd51ef52d0c7']",47,,,,,,,,,,,,,,,,Barcelona,217,00:29:47.667,Carry,True,2013/2014
,,,,"[68.8, 75.4]",,,,,,,,,,,,0.66703403,,,,,,,,,,,,,ee340c89-d9b7-4ffa-baf0-f975203a1cd5,1350,,"[69.0, 75.8]",266603,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Guerra Rodríguez,11542.0,Left Center Forward,73,Real Valladolid,901,"['4a6f3aa5-af19-4b7d-a8a7-f2025da9ed99', '565918bf-42d3-4180-90e7-06d2b1cc12df', '7324d05b-0bac-481a-8f01-3414239551f0', 'b28281d9-bd20-4d0f-ae0a-daa4a583cb14']",23,,,,,,,,,,,,,,,,Real Valladolid,901,00:30:23.841,Carry,True,2013/2014
,,,,"[66.9, 72.6]",,,,,,,,,,,,1.166066,,,,,,,,,,,,,4e15eb23-fb23-45c6-8d8e-a3380d84e646,1353,,"[68.8, 75.4]",266603,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Guerra Rodríguez,11542.0,Left Center Forward,73,Real Valladolid,901,"['4a6f3aa5-af19-4b7d-a8a7-f2025da9ed99', '6704802b-cd8a-4686-8ca7-53af1f72735c', 'a8d978c4-2794-44ae-b9df-3a73fb7949e6', 'b28281d9-bd20-4d0f-ae0a-daa4a583cb14']",24,,,,,,,,,,,,,,,,Real Valladolid,901,00:30:24.508,Carry,True,2013/2014
,,,,"[40.8, 33.7]",,,,,,,,,,,,0.4889,,,,,,,,,,,,,0dda44f9-43cc-4fbe-83a5-6b60d9ad0abe,1362,,"[38.7, 34.1]",266603,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,74,Barcelona,217,"['704f1455-fb8c-4eef-a0a6-ccf45783e9f1', 'd66ca552-167f-4ec5-9c8d-08bb21760eaf']",30,,,,,,,,,,,,,,,,Barcelona,217,00:30:30.735,Carry,,2013/2014
,,,,"[52.3, 47.2]",,,,,,,,,,,,1.3019,,,,,,,,,,,,,7c03dea5-a8b8-41d6-8276-6d9f8e2c7cab,1368,,"[52.5, 45.5]",266603,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,"['5913e6d2-5117-4ebf-b71b-a5bbed2c1f37', 'a156cec0-39fc-4ab2-abfc-68ca45e7e787', 'c6eb4f28-ac6c-449c-916a-b2183d1f3027']",34,,,,,,,,,,,,,,,,Barcelona,217,00:30:34.199,Carry,True,2013/2014
,,,,"[32.5, 30.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,2449177a-4fa1-490d-bf36-eab95aefa04d,1377,,"[32.9, 28.5]",266603,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos González Peña,27313.0,Left Back,74,Barcelona,217,"['14e75e62-2778-431d-ac90-d55797e0cdb0', '1705949b-35bc-4dc4-a51c-dc46d77fa157', '7c57c7b1-53c4-44c7-9e44-7b38b51d1b12']",40,,,,,,,,,,,,,,,,Real Valladolid,901,00:30:40.055,Carry,True,2013/2014
,,,,"[75.4, 65.0]",,,,,,,,,,,,2.0991,,,,,,,,,,,,,c7596ab7-54ce-4c55-9509-84cb6191359d,1383,,"[73.3, 66.1]",266603,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,74,Barcelona,217,"['b577968c-e930-4ad3-a068-d9dbb8f5654f', 'e2a1198d-8e8c-4672-9358-176ba5105c90']",43,,,,,,,,,,,,,,,,Barcelona,217,00:30:43.150,Carry,,2013/2014
,,,,"[75.0, 52.0]",,,,,,,,,,,,0.8907,,,,,,,,,,,,,8c243427-67bf-49b4-b610-f212f4b6c86a,1387,,"[75.4, 52.0]",266603,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,"['145454e0-53ba-4e5d-95e1-10a2e535cd02', '7f6e7d4f-3f15-4ec3-9b4d-e29f3513915c', '893b3624-145c-43b1-ab92-b1f563e8b621']",46,,,,,,,,,,,,,,,,Barcelona,217,00:30:46.258,Carry,True,2013/2014
,,,,"[74.4, 28.7]",,,,,,,,,,,,1.033,,,,,,,,,,,,,d5259d56-8c0b-47c5-8992-74b362770637,1390,,"[74.4, 28.7]",266603,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,74,Barcelona,217,"['588d1d59-3357-4298-af3d-4d318961d40f', '67823127-8f7a-45ac-b9e1-dec6d8f10fbf']",48,,,,,,,,,,,,,,,,Barcelona,217,00:30:48.592,Carry,,2013/2014
,,,,"[91.8, 9.8]",,,,,,,,,,,,2.0916,,,,,,,,,,,,,2ac3c0b7-c900-43a6-9906-2ea40cd318c5,1393,,"[92.3, 6.6]",266603,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,74,Barcelona,217,"['aa8d9f8f-2732-46b3-bada-84000f4fa2ec', 'c51cfe01-cbee-461e-96af-00217da1a9a1']",51,,,,,,,,,,,,,,,,Barcelona,217,00:30:51.930,Carry,,2013/2014
,,,,"[98.1, 32.5]",,,,,,,,,,,,1.179825,,,,,,,,,,,,,3b4eca03-cec0-48ec-9b38-3552f0061d58,1402,,"[96.1, 31.0]",266603,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,74,Barcelona,217,"['304d745e-de59-4128-8a7f-56a30aae094e', '45ff23c0-f61a-4626-8cd2-bd623dfed9c1', '49418e25-a826-4f12-b7d3-07d62a687cef']",0,,,,,,,,,,,,,,,,Barcelona,217,00:31:00.227,Carry,True,2013/2014
,,,,"[37.0, 48.6]",,,,,,,,,,,,1.3622,,,,,,,,,,,,,9f91d494-0646-4797-a400-b20d6138ad52,1413,,"[30.5, 49.7]",266603,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,77,Barcelona,217,"['469cf5c6-88b6-4a1d-81e5-94b45fa92fab', 'c116a6c2-1ddd-4031-9abf-5e69bd5dbe63']",47,,,,,,,,,,,,,,,,Barcelona,217,00:32:47.937,Carry,,2013/2014
,,,,"[56.3, 57.0]",,,,,,,,,,,,2.5526,,,,,,,,,,,,,4ac593f4-2278-48ef-91b8-a01e4c5532c9,1416,,"[51.9, 58.5]",266603,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,77,Barcelona,217,"['1bde449d-f63e-4e8d-a3e5-b87b7ab34540', '3249cbe3-7de3-49e9-8863-357f494c45fd']",50,,,,,,,,,,,,,,,,Barcelona,217,00:32:50.711,Carry,,2013/2014
,,,,"[54.6, 48.4]",,,,,,,,,,,,1.1633,,,,,,,,,,,,,010a3a0b-e9d2-49e6-bd89-a556935d154c,1419,,"[58.0, 47.2]",266603,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,77,Barcelona,217,"['52691919-5544-482f-a43d-fba66ebfd054', '92145b80-522f-4c74-a02d-ae2d3b4eeddc', 'd60582cb-d1ee-4a7c-810f-89feadb3b335']",54,,,,,,,,,,,,,,,,Barcelona,217,00:32:54.507,Carry,True,2013/2014
,,,,"[58.6, 76.2]",,,,,,,,,,,,1.0657,,,,,,,,,,,,,a84fdf60-2785-46c3-b3c2-82b4bdf2b055,1423,,"[58.6, 76.6]",266603,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,77,Barcelona,217,"['9aaae541-0845-4be8-9aa1-fa4a9fb62fad', 'b8bc7e08-d34d-4f67-9f3b-f181ec668f9d']",57,,,,,,,,,,,,,,,,Barcelona,217,00:32:57.224,Carry,,2013/2014
,,,,"[46.7, 53.3]",,,,,,,,,,,,1.2861,,,,,,,,,,,,,1bbe90e3-a59a-44ba-88eb-a20fb8223275,1427,,"[49.4, 54.5]",266603,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,77,Barcelona,217,"['d1f23ee5-1e78-4c87-a881-644fdf267871', 'e4ed473d-ed8a-4a18-b355-725d3f533696', 'e4f5b197-b14e-4011-be50-3f8319ee9647']",59,,,,,,,,,,,,,,,,Barcelona,217,00:32:59.844,Carry,True,2013/2014
,,,,"[28.4, 25.3]",,,,,,,,,,,,1.177,,,,,,,,,,,,,9ab35c82-70a3-4364-8d20-1076bf432335,1430,,"[28.4, 25.3]",266603,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,77,Barcelona,217,"['2f026370-a79e-4740-affd-e60d449c26fc', 'a34b85da-3f8e-4ca6-804e-c55bcdda97d2']",4,,,,,,,,,,,,,,,,Barcelona,217,00:33:04.459,Carry,,2013/2014
,,,,"[41.8, 19.9]",,,,,,,,,,,,2.4421,,,,,,,,,,,,,bf566c1a-aa92-4b94-b7cc-205ac0d2a403,1433,,"[41.4, 19.6]",266603,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,77,Barcelona,217,"['906c56e4-9e46-457c-bfdc-3919d0a15d86', '97b5a59c-2ea9-4e4e-bd49-7217f5f62c60']",6,,,,,,,,,,,,,,,,Barcelona,217,00:33:06.950,Carry,,2013/2014
,,,,"[52.3, 31.2]",,,,,,,,,,,,1.458121,,,,,,,,,,,,,2f2740a8-477f-4f00-a200-f1c3a923641d,1438,,"[52.3, 31.2]",266603,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,77,Barcelona,217,"['be910f40-acb6-45ea-87f4-de033e5ddd1f', 'c1bdf196-edee-4854-a351-da9935f42146']",11,,,,,,,,,,,,,,,,Barcelona,217,00:33:11.438,Carry,,2013/2014
,,,,"[33.7, 25.6]",,,,,,,,,,,,1.0798,,,,,,,,,,,,,75192603-3295-4da5-a976-1623f5a8eb99,1443,,"[33.7, 25.6]",266603,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos González Peña,27313.0,Left Back,77,Barcelona,217,"['084a9fa9-9e5b-4f43-a38f-47fac1f40fa3', 'd7dc5b44-e904-4088-aa69-3971d587904c']",15,,,,,,,,,,,,,,,,Real Valladolid,901,00:33:15.073,Carry,,2013/2014
