50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.597469,,,,,,,,,,,,,c8aba9ae-c4b8-4d7f-a686-f509c9d116ad,3248,,"[62.9, 57.3]",303715,84,,,,0.71915615,,Right Foot,,,,"[84.6, 76.3]",,Low Pass,,28.842503,,,,Roberto José Rosales Altuve,6569.0,,,,,,,2,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,151,Leganés,205,['f225b33f-0c95-4fd1-bac9-40e938a78f6b'],19,,,,,,,,,,,,,,,,,Leganés,205,00:39:19.027,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.471716,,,,,,,,,,,,,7ae6159b-d1db-4627-a7da-4ecf1e1f7a03,3251,,"[86.5, 75.9]",303715,84,,,,-2.8387077,,Right Foot,,,,"[72.1, 71.4]",,Ground Pass,,15.086749,,,,Unai Bustinza Martínez,6598.0,,,,,,,2,From Free Kick,Roberto José Rosales Altuve,6569.0,Right Wing Back,151,Leganés,205,['dd6273ce-932c-499f-a8f2-4c0ca5373121'],22,,,,,,,,,,,,,,,,,Leganés,205,00:39:22.106,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.09419,,,,,,,,,,,,,3c61d407-2794-458c-bb74-a70bccceb000,3254,,"[73.9, 68.0]",303715,84,,,,-1.7039326,,Right Foot,,,,"[72.4, 56.8]",,Ground Pass,,11.3,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,2,From Free Kick,Unai Bustinza Martínez,6598.0,Right Center Back,151,Leganés,205,['ed56b781-378b-4070-980e-14452deff062'],24,,,,,,,,,,,,,,,,,Leganés,205,00:39:24.608,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,3.014337,,,,,,,,,,,,,1edbbe3b-18df-48c6-b042-8b66ae25bde5,3257,,"[76.2, 54.1]",303715,84,,,,-1.1167433,,Right Foot,,,,"[94.6, 16.4]",,High Pass,,41.950565,,Incomplete,,Jonathan Cristian Silva,11730.0,,,,,,,2,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,151,Leganés,205,"['03897f58-29fb-4af8-b713-7956ca85c393', 'f46c0318-a4ef-48ed-841f-25e4f7fa3d20']",26,,,,,,,,,,,,,,,,,Leganés,205,00:39:26.991,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.177476,,,,,,,,,,,,,03897f58-29fb-4af8-b713-7956ca85c393,3259,,"[25.5, 63.7]",303715,84,,,,-0.07958614,,Right Foot,,,,"[41.8, 62.4]",,High Pass,,16.351759,,,,Ousmane Dembélé,5477.0,,,,,,Interception,2,From Free Kick,Moussa Wagué,5674.0,Right Back,151,Leganés,205,"['1edbbe3b-18df-48c6-b042-8b66ae25bde5', '49ba64aa-b60a-4ea2-a8cc-066e3c3123a7']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:39:30.006,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.231408,,,,,,,,,,,,,c68c6742-9f1e-425d-8280-e94e69144233,3270,,"[40.0, 80.0]",303715,85,,,,-0.99052554,,,,,,"[51.8, 62.0]",,High Pass,,21.52301,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,Throw-in,2,From Throw In,Moussa Wagué,5674.0,Right Back,152,Barcelona,217,"['2bfaeee3-7922-4691-a544-072748e22954', 'c7a3b838-1402-4864-b0bf-dab7b2e23613']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:40:00.348,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.902384,,,,,,,,,,,,,2bfaeee3-7922-4691-a544-072748e22954,3272,,"[68.3, 18.1]",303715,85,,,,-0.60283834,,Right Foot,,,,"[76.0, 12.8]",,Low Pass,,9.347727,,,,Martin Braithwaite Christensen,4447.0,,,,,,Recovery,2,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,152,Barcelona,217,"['c68c6742-9f1e-425d-8280-e94e69144233', 'd521b429-e836-41c6-b287-feceae226a36']",1,,,,,,,,,,,,,,,,,Leganés,205,00:40:01.579,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.129982,,,,,,,,,,,,,a50b85ba-7b60-4d9b-ac05-fc3b6460c0d6,3277,,"[48.2, 63.5]",303715,85,,,,-2.2593555,,Right Foot,,,,"[40.3, 53.9]",,Ground Pass,,12.432618,,,,Ivan Rakitić,5470.0,,,,,,Recovery,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,152,Barcelona,217,['97b584fb-7745-49c7-afa9-d54d2390c9dc'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:40:04.251,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.327297,,,,,,,,,,,,,38c4e4e2-02f3-4a51-b30a-f0cb3f3eed4f,3281,,"[41.5, 51.3]",303715,85,,,,-1.6576738,,Right Foot,,,,"[38.8, 20.3]",,Ground Pass,,31.11736,,,,Héctor Junior Firpo Adames,17304.0,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Defensive Midfield,152,Barcelona,217,"['2c23061f-79c6-47bc-a9fb-7e47e54d98f8', 'a89de7ed-4ad6-4d90-9c76-7122a4dd8acd']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:40:06.153,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.400324,,,,,,,,,,,,,74fac9aa-a42b-4730-9ce0-357ffeae8747,3285,,"[38.1, 19.0]",303715,85,,,,-0.4042211,,Left Foot,,,,"[56.1, 11.3]",,Ground Pass,,19.577793,,,,Anssumane Fati,30756.0,,,,,,,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,152,Barcelona,217,"['90809b54-17bf-4b02-b44b-f8a78f4b5871', 'f1e3e5b2-17e7-4215-ac32-3daea2b72600']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:40:08.601,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,3.731783,,,,,,,,,,,,,d21d0c84-c2c2-4dec-a0c8-6207f9ff2091,3290,,"[44.3, 9.4]",303715,85,,,,1.4946551,,Left Foot,,,,"[48.0, 57.9]",,High Pass,,48.64093,,Incomplete,,Moussa Wagué,5674.0,,,True,,,Free Kick,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,153,Barcelona,217,"['976cdc71-af6f-4ea6-a5bf-17ff9fd53c07', 'e6f5c682-0c37-4708-9ea6-79e6fbc9a3aa']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:40:39.472,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.783692,,,,,,,,,,,,,c7dd1027-5271-4fb1-bc3b-2ff67c301b31,3299,,"[51.2, 60.5]",303715,85,,,,-0.8342482,,Right Foot,,,,"[61.9, 48.7]",,Low Pass,,15.928905,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Moussa Wagué,5674.0,Right Back,153,Barcelona,217,['f2cad98d-9902-430e-87bb-87c5eb54b7bb'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.440,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.670344,,,,,,,,,,,,,0c6e53c4-c623-49bc-b23b-d99e9c61d9a5,3310,,"[61.9, 59.6]",303715,85,,,,-2.010639,,Left Foot,,,,"[59.5, 54.5]",,Ground Pass,,5.6364884,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,153,Barcelona,217,"['27b6f9d0-03a2-4a15-b952-be862ee87a77', '31dfa442-b419-4022-9b1b-74479ac6b5f7']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.099,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.040032,,,,,,,,,,,,,590c06c2-684f-457c-8966-c19863c4b186,3313,,"[59.5, 54.5]",303715,85,,,,-1.1878116,,Right Foot,,,,"[65.1, 40.6]",,Ground Pass,,14.98566,,,,Ivan Rakitić,5470.0,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,153,Barcelona,217,['4368805f-f95f-4e16-a9f9-f0d689c285df'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:40:52.416,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.970302,,,,,,,,,,,,,84f68826-2b1d-47d5-8d20-f697a1791cd7,3316,,"[68.7, 35.9]",303715,85,,,,0.29226848,,Left Foot,,,,"[80.0, 39.3]",,Ground Pass,,11.800424,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,153,Barcelona,217,['9f818709-2edd-422b-befe-f669cfb66b1f'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:40:54.448,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.717518,,,,,,,,,,,,,e07e4cd3-c20a-4a3d-b6ed-213e3bcf05cd,3320,,"[80.0, 39.1]",303715,85,,,,2.4206214,,Right Foot,,,,"[73.4, 44.9]",,Ground Pass,,8.786353,,,,Ivan Rakitić,5470.0,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,153,Barcelona,217,"['bcec6958-10e1-4a75-a2e8-795eba80b5f7', 'f6b52699-d546-40ad-a340-8893e82d8a3f']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:40:55.529,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.240487,,,,,,,,,,,,,3119f71b-1a63-414f-8975-6e18ad2b2900,3322,,"[74.9, 44.8]",303715,85,,,,0.2719384,,Right Foot,,,,"[85.3, 47.7]",,Low Pass,,10.796759,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,153,Barcelona,217,['136e1078-555c-4de2-9f89-0bd8517c8bdb'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:40:56.247,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.91886,,,,,,,,,,,,,b803a83a-6066-43a6-a059-91dde0b5f35e,3328,,"[85.3, 45.5]",303715,85,,,,1.136552,,Left Foot,,,,"[88.5, 52.4]",,Low Pass,,7.605919,,,,Ivan Rakitić,5470.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,153,Barcelona,217,['358a5ff9-8dbb-47d4-ab23-008a017d79fb'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.723,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.259743,,,,,,,,,,,,,491b960c-b7c5-4af7-aad6-98a195063409,3331,,"[88.5, 52.4]",303715,86,,,,0.90715575,,Right Foot,,,,"[98.9, 65.7]",,Ground Pass,,16.883425,,,,Ousmane Dembélé,5477.0,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,153,Barcelona,217,['23ccc35b-811c-4b28-91dc-5f5b0b4bfd1a'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.474,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.983233,,,,,,,,,,,,,1702c154-9ed4-438b-a5b8-f2fd95f51d70,3334,,"[98.0, 64.3]",303715,86,,,,-1.9267541,,Left Foot,,,,"[92.2, 48.7]",,Ground Pass,,16.643316,,,,Ivan Rakitić,5470.0,,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,153,Barcelona,217,['1fd94466-1b00-46b3-b968-563069f89180'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:41:03.774,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.949737,,,,,,,,,,,,,8801633d-e066-4c00-b7df-e0f3d185f3ce,3338,,"[91.4, 49.2]",303715,86,,,,-1.2649175,,Right Foot,,,,"[95.0, 37.8]",,Ground Pass,,11.954915,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,153,Barcelona,217,"['73fbcdc9-77d2-4d8a-b5f0-6b6cb6483a21', '97289ab7-e456-4826-9f94-e6bddbd58010', '9abe03b0-fda1-460f-a51f-9b2494aa3db8']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:41:04.797,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.941062,,,,,,,,,,,,,4abd437d-554a-4819-8315-f8049670cc23,3341,,"[76.6, 80.0]",303715,86,,,,-2.5915682,,,,,,"[62.9, 71.6]",,Low Pass,,16.070158,,,,Ivan Rakitić,5470.0,,,,,,Throw-in,2,From Throw In,Moussa Wagué,5674.0,Right Back,154,Barcelona,217,['07fc1f48-7777-419a-a9aa-544bba374957'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:41:30.577,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.832444,,,,,,,,,,,,,ab809c35-20fc-4a9e-b0e1-5babbe8dd3b8,3345,,"[62.3, 71.8]",303715,86,,,,-2.1766808,,Right Foot,,,,"[41.1, 41.2]",,Low Pass,,37.226334,,,,Samuel Yves Umtiti,5492.0,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Defensive Midfield,154,Barcelona,217,"['3f1df8be-4b51-40f2-8a2f-7098d6ad48ba', '4d1d0c6a-8251-4ad6-a173-1f1581c05021']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:41:33.106,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.722222,,,,,,,,,,,,,b653dc1b-c8ab-4787-86d9-05d36685dbc7,3351,,"[56.9, 36.1]",303715,86,,,,-2.0217328,,Right Foot,,,,"[47.7, 17.1]",,Ground Pass,,21.110188,,,,Samuel Yves Umtiti,5492.0,,,,,,Free Kick,2,From Free Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,155,Barcelona,217,['ec8269b3-7179-4e1d-921b-f9bbb9841747'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:41:53.086,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.868032,,,,,,,,,,,,,a121f4df-c063-41df-90bb-2a7714d971f9,3354,,"[48.4, 16.9]",303715,86,,,,0.9199961,,Left Foot,,,,"[56.7, 27.8]",,Ground Pass,,13.700365,,,,Ivan Rakitić,5470.0,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,155,Barcelona,217,['ccff4004-0b1e-4816-93ef-aaf70af67c3b'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:41:55.463,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.435725,,,,,,,,,,,,,73a221b7-8e53-42a1-9f33-df5cedb267e1,3358,,"[57.2, 30.3]",303715,86,,,,1.6715773,,Right Foot,,,,"[55.4, 48.1]",,Ground Pass,,17.89078,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,155,Barcelona,217,"['9e17a75a-c3a5-47ca-a252-2e3b5d012080', 'fdb9a4bf-4d28-42f2-83c3-9b64cc7f40db']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:41:56.921,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.756669,,,,,,,,,,,,,e01fb08e-9c84-40a8-ade9-f12972289733,3361,,"[55.4, 48.1]",303715,86,,,,1.0351514,,Right Foot,,,,"[71.9, 75.9]",,Ground Pass,,32.32785,,,,Moussa Wagué,5674.0,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,155,Barcelona,217,['96589103-0d7c-415d-956f-3dcdb1b8e5b4'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:41:59.597,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.724605,,,,,,,,,,,,,83c6987a-ac0b-482a-a9a5-d76053081156,3364,,"[71.9, 75.9]",303715,87,,,,0.25462466,,Right Foot,,,,"[79.2, 77.8]",,Ground Pass,,7.543209,,,,Ousmane Dembélé,5477.0,,,,,,,2,From Free Kick,Moussa Wagué,5674.0,Right Back,155,Barcelona,217,['fa1217da-db84-4331-a195-d72acbd71ed6'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:42:02.286,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.188518,,,,,,,,,,,,,bf138958-e913-40bc-ba9d-a1c326970b4c,3367,,"[79.2, 77.8]",303715,87,,,,-3.012996,,Right Foot,,,,"[67.6, 76.3]",,Ground Pass,,11.696581,,,,Moussa Wagué,5674.0,,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,155,Barcelona,217,['d36571df-b6ae-4af5-b630-37c09430ec7b'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:42:03.157,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.535686,,,,,,,,,,,,,7c3ba417-2f97-41a3-9ee0-08fad4f8c3f4,3370,,"[64.9, 74.2]",303715,87,,,,-2.461455,,Left Foot,,,,"[42.4, 56.0]",,Ground Pass,,28.939419,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Free Kick,Moussa Wagué,5674.0,Right Back,155,Barcelona,217,['a0c29032-5616-4c6a-abf3-e75eb8c66e6a'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:42:06.234,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.117995,,,,,,,,,,,,,4a792082-bca5-497e-a533-6d167549be4f,3373,,"[41.8, 51.5]",303715,87,,,,-1.6078165,,Right Foot,,,,"[40.7, 21.8]",,Ground Pass,,29.720364,,,,Samuel Yves Umtiti,5492.0,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,155,Barcelona,217,['c1b973f9-2753-45e2-b641-8902c58e3296'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:42:09.055,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.130263,,,,,,,,,,,,,aca79bc0-6b19-4be4-ae46-8caadd073f5b,3377,,"[40.7, 19.4]",303715,87,,,,-0.72425,,Right Foot,,,,"[53.7, 7.9]",,Low Pass,,17.356554,,,,Héctor Junior Firpo Adames,17304.0,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,155,Barcelona,217,"['bb838abd-2fd1-43d8-a947-f2087e395c62', 'c64faa38-8810-4a8d-9a48-f914c6ad1ef0']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.325,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.973751,,,,,,,,,,,,,1642ea6f-4385-4901-a281-3ef724106552,3380,,"[57.2, 12.6]",303715,87,,,,1.8872278,,Left Foot,,,,"[53.5, 23.9]",,Ground Pass,,11.890332,,,,Ivan Rakitić,5470.0,,,,,,,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,155,Barcelona,217,['cadc6f32-2d93-4989-9f0d-f9fbaed87e94'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:42:14.136,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.271038,,,,,,,,,,,,,fcb0bf1e-c750-4159-88a5-9c96ee6ddbaf,3383,,"[56.7, 22.4]",303715,87,,,,-0.79663366,,Right Foot,,,,"[65.5, 13.4]",,Ground Pass,,12.587296,,,,Héctor Junior Firpo Adames,17304.0,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,155,Barcelona,217,['bca2d3b3-106b-475f-9244-777425a833aa'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.060,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.439149,,,,,,,,,,,,,c895cb3a-7b40-49ce-a684-b577fb5e11d5,3387,,"[87.7, 11.1]",303715,87,,,,-0.5987088,,Left Foot,,,,"[98.4, 3.8]",,Ground Pass,,12.9529915,,,,Anssumane Fati,30756.0,,,,,,,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,155,Barcelona,217,"['1e459faa-c725-4dac-a0f3-4b414c93532e', 'f1822fca-0e6f-495d-8d4e-b36f82a6048e']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:42:19.975,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.138561,,,,,,,,,,,,,2aa2bd89-9938-4efa-ba84-9fd992dcee20,3390,,"[95.7, 5.5]",303715,87,,,,2.7141283,,Right Foot,,,,"[86.7, 9.6]",,Ground Pass,,9.889894,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,From Free Kick,Anssumane Fati,30756.0,Left Wing,155,Barcelona,217,['b53851a8-daf3-4fbc-b4bd-95629fe0b420'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:42:21.663,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.463355,,,,,,,,,,,,,742942af-5261-491e-b880-7d3160c2d449,3397,,"[86.0, 19.0]",303715,87,,,,2.0541682,,Right Foot,,,,"[72.3, 45.1]",,Ground Pass,,29.47711,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,155,Barcelona,217,"['06551d10-8422-4066-8949-251efca13dbc', 'ae26e93b-cf1a-4090-a295-2c47fd66883b']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:42:24.579,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.895,,,,,,,,,,,,,c86c45a9-111a-4ee9-be78-2dccb168ad4f,3400,,"[73.4, 47.4]",303715,87,,,,1.1113681,,Right Foot,,,,"[78.1, 56.9]",,Ground Pass,,10.599056,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,155,Barcelona,217,['d0911812-d22a-4b78-96c3-3e16cae64c57'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:42:26.867,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.949221,,,,,,,,,,,,,329cac6b-53a0-43d4-acfc-a4592c746a9e,3403,,"[78.1, 56.9]",303715,87,,,,-1.6287025,,Right Foot,,,,"[77.7, 50.0]",,Ground Pass,,6.9115844,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,155,Barcelona,217,['a8152877-b515-44e8-b5a6-f184223f818d'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:42:28.173,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.695306,,,,,,,,,,,,,e12eac80-5d57-4732-848a-18a2507c3457,3405,,"[77.7, 50.0]",303715,87,,,,1.1760052,,Right Foot,,,,"[79.2, 53.6]",,Ground Pass,,3.9,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,155,Barcelona,217,['0e6f4b4f-dd4f-43dd-aacf-380f202d1912'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:42:29.079,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.481188,,,,,,,,,,,,,d2dce810-27e9-470a-805b-078258850a62,3409,,"[79.4, 52.8]",303715,87,,,,1.0303768,,Left Foot,,,,"[83.0, 58.8]",,Ground Pass,,6.9971423,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,155,Barcelona,217,"['9134c608-ee15-4c3c-b3ea-978ed2724d67', 'b1976ec2-3a7f-428f-81ab-0d452cd9e51c']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.284,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.051434,,,,,,,,,,,,,d11c2463-0874-4731-aa4c-90bda35e4e53,3412,,"[83.7, 59.0]",303715,87,,,,0.8591558,,Left Foot,,,,"[93.1, 69.9]",,Ground Pass,,14.393401,,,,Moussa Wagué,5674.0,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,155,Barcelona,217,['9f64c564-8ca6-4ee9-a0df-cc8d46c71a6e'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.299,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.303469,,,,,,,,,,,,,c25ebc2c-5530-4155-8147-9760fde40bbe,3415,,"[93.3, 71.4]",303715,87,,,,-2.9234455,,Right Foot,,,,"[73.0, 66.9]",,Ground Pass,,20.792788,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Free Kick,Moussa Wagué,5674.0,Right Back,155,Barcelona,217,['2d7df102-a305-4a9f-8c26-89e12230b5f7'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:42:37.327,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.710837,,,,,,,,,,,,,c97715f7-bf9b-4995-b79f-7f78c6da6774,3419,,"[71.5, 66.0]",303715,87,,,,-2.7451513,,Right Foot,,,,"[32.8, 49.8]",,Ground Pass,,41.953903,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,155,Barcelona,217,"['6a6d375a-4ce5-48f9-966e-4310e3f04e22', 'aad4aaa1-cadb-4768-a804-27c8250946d2']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:42:39.954,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.859259,,,,,,,,,,,,,aaef70e6-5f4f-4cae-b1d7-aefbc777fc27,3423,,"[32.1, 49.6]",303715,87,,,,-2.556232,,Right Foot,,,,"[14.6, 38.0]",,Ground Pass,,20.995476,,,,Marc-André ter Stegen,20055.0,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,155,Barcelona,217,"['32176eb0-de85-4f36-b198-57a0337fb52a', '9edc1464-2319-477e-a28f-d2d7d36fc05e']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:42:43.775,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.436044,,,,,,,,,,,,,3df6a6c1-b7c8-4aa1-807e-a201620ee367,3425,,"[14.6, 38.0]",303715,87,,,,0.03413308,,Right Foot,,,,"[35.1, 38.7]",,Ground Pass,,20.511948,,,,Ivan Rakitić,5470.0,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,155,Barcelona,217,"['97c9d58e-c81f-42ca-be74-7006aefc2633', '9edc1464-2319-477e-a28f-d2d7d36fc05e']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:42:45.634,Pass,True,2019/2020
