bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[25.0, 59.0]",,,,,,,,,,,3.8084,,,,,,,,,,,,,e571e678-d99a-4c13-aa3a-f1853e7676d5,1880,,"[15.0, 49.0]",16190,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,89,Barcelona,217,"['0a9d1419-2043-4b2b-8ae0-9723a7f97526', 'aa0ade1d-3a19-450f-acc0-28c4df801775', 'd58e0e65-fac2-4818-a904-913535eff04e']",42,,,,,,,,,,,,,,,,,Sevilla,213,00:43:42.496,Carry,True,2018/2019
,,,,,"[45.0, 75.0]",,,,,,,,,,,1.5499,,,,,,,,,,,,,5f3a1463-6364-448e-b0cc-31176f492c2d,1884,,"[40.0, 73.0]",16190,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Navas González,6821.0,Right Midfield,89,Barcelona,217,"['1117a879-7a1a-4304-b02e-e913616c9f15', '2cade8e7-7687-4f0f-896b-656a1f0e819f', 'b294ab20-8978-4ecc-bb57-31a9fa43e170']",47,,,,,,,,,,,,,,,,,Sevilla,213,00:43:47.521,Carry,True,2018/2019
,,,,,"[1.0, 4.0]",,,,,,,,,,,5.415,,,,,,,,,,,,,38c88d4e-fd2d-4975-9a5a-69a5a7cd8306,1889,,"[15.0, 19.0]",16190,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,89,Barcelona,217,"['100c0719-7269-4ac6-b89f-9d0c9e4986a3', '1f8eb6ff-985e-430b-8b47-4c38acfad4c5', '49993c70-7209-4c6b-beaf-0c35fbec834e']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:43:53.678,Carry,True,2018/2019
,,,,,"[4.0, 20.0]",,,,,,,,,,,1.6451,,,,,,,,,,,,,8f988290-9ba3-4d85-8325-ab11147d1c5f,1894,,"[3.0, 16.0]",16190,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,89,Barcelona,217,"['64b50f14-aad6-483f-a252-9fd220b41279', '7223a474-4b42-47dc-801c-e5dae4fc297f', 'de2a2f03-00d1-4629-baf2-bd88857d8b30']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:44:00.331,Carry,True,2018/2019
,,,,,"[24.0, 25.0]",,,,,,,,,,,1.3402,,,,,,,,,,,,,1ac1a077-402e-404e-9070-4daa365fa307,1897,,"[19.0, 25.0]",16190,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,89,Barcelona,217,"['1dae0e5d-412d-4fb3-b81d-3eedc3b45366', '806b50e4-2ec2-4177-a83c-2f3b29a9f122', 'a7f3f815-e7f9-472e-affa-414a6ac6206a']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:44:03.090,Carry,True,2018/2019
,,,,,"[27.0, 53.0]",,,,,,,,,,,0.040007003,,,,,,,,,,,,,fe67a860-d7bd-47b4-805a-6ff3302cd629,1902,,"[27.0, 53.0]",16190,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,89,Barcelona,217,"['832fb6b5-027d-4f58-8fdb-26e8964c794e', 'be848b28-5fe2-4a23-9d34-c3116fb98ee0', 'f1437b57-5743-4aed-97ba-73bceb1eb4e2']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:44:05.900,Carry,True,2018/2019
,,,,,"[21.0, 48.0]",,,,,,,,,,,0.7572,,,,,,,,,,,,,464d1c8e-c0c1-4f0e-a269-c0890b519c31,1906,,"[20.0, 44.0]",16190,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,89,Barcelona,217,"['4f034f6d-5270-4e08-839f-27fc05f7fa50', '874a63c2-6846-4a32-8f91-aac682c38229', '95c8a79a-ebaf-4e3a-b42c-843aa155429c']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:44:06.700,Carry,True,2018/2019
,,,,,"[96.0, 26.0]",,,,,,,,,,,3.5536,,,,,,,,,,,,,48918d0b-74c6-4dda-86e1-5f1fcdbe10a3,1910,,"[77.0, 16.0]",16190,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,89,Barcelona,217,"['2f45cfee-6449-4648-b6cc-6b5c883dccd4', '506f8b2d-c59d-43a3-9d44-1ffe0b4e3013', 'f16d0ffd-176a-40a9-8885-3a9eac84b76e']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:44:09.389,Carry,True,2018/2019
,,,,,"[15.0, 55.0]",,,,,,,,,,,2.6724,,,,,,,,,,,,,f46ad925-c9ef-4f87-9b57-34419f78cff9,1915,,"[18.0, 49.0]",16190,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,89,Barcelona,217,"['0e96096a-fb53-4707-9ed3-4dfdea59001d', '55936a9d-5f9d-4e74-b98f-ee52977be5e3', 'a4a278fe-d209-4a18-a579-08a5061ddda6']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:44:14.273,Carry,True,2018/2019
,,,,,"[105.0, 13.0]",,,,,,,,,,,1.151947,,,,,,,,,,,,,7d5d824c-9e10-4863-af54-ce04e5df3673,1929,,"[108.0, 8.0]",16190,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Quincy Anton Promes,13360.0,Left Midfield,90,Sevilla,213,"['896bcb42-a9c9-4af5-9e49-679d4b83bc19', 'ad570a53-ae5c-4019-ac70-13127c8545db']",51,,,,,,,,,,,,,,,,,Sevilla,213,00:44:51.031,Carry,,2018/2019
,,,,,"[48.0, 41.0]",,,,,,,,,,,0.76,,,,,,,,,,,,,4bd64015-499d-49d5-9f36-d7f766880d00,1942,,"[49.0, 41.0]",16190,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,91,Sevilla,213,"['797857b2-d4b9-47a3-9d46-bc9731894c86', '7c59c1ee-8bdc-4130-aa64-46ed0bb07f2e']",1,,,,,,,,,,,,,,,,,Sevilla,213,00:00:01.525,Carry,,2018/2019
,,,,,"[42.0, 68.0]",,,,,,,,,,,0.9958,,,,,,,,,,,,,7383dd2c-274b-4cb7-80c7-0d8b1a193fc2,1945,,"[40.0, 64.0]",16190,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gabriel Iván Mercado,5742.0,Right Back,91,Sevilla,213,"['0ef2e34c-398b-4d8c-9311-d608f323624b', 'adcbfb44-26a7-4836-9da9-143ed36a6958']",4,,,,,,,,,,,,,,,,,Sevilla,213,00:00:04.005,Carry,,2018/2019
,,,,,"[48.0, 77.0]",,,,,,,,,,,1.0163,,,,,,,,,,,,,9c3ca233-54cc-4187-b647-af820e404c37,1948,,"[50.0, 77.0]",16190,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jesús Navas González,6821.0,Right Midfield,91,Sevilla,213,"['35724215-4d29-436f-85b1-8a32cdeef584', '8e13c8b6-1eea-40f3-a072-1173559855bb', 'f6306f4f-cf52-4a99-a4b9-64dd5b1d206f']",6,,,,,,,,,,,,,,,,,Sevilla,213,00:00:06.201,Carry,True,2018/2019
,,,,,"[33.0, 70.0]",,,,,,,,,,,0.12,,,,,,,,,,,,,e855e494-26ba-4edc-96a5-8f053895d3ad,1953,,"[35.0, 69.0]",16190,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gabriel Iván Mercado,5742.0,Right Back,91,Sevilla,213,"['5a0e84d2-ae7b-47f7-92ea-1deae4eec4d2', '93411b5b-54e5-4072-b4ba-fd9090ddacc5', 'c296e3ba-c6df-428d-8659-08adcb99b9b0']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:00:09.366,Carry,True,2018/2019
,,,,,"[40.0, 62.0]",,,,,,,,,,,0.16,,,,,,,,,,,,,26f8bddc-6807-4377-a683-0bc6ec113e74,1957,,"[41.0, 61.0]",16190,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,91,Sevilla,213,"['aadba460-ad29-4acb-b390-3bf609ecf292', 'f17c794d-0972-4bf4-b008-9bc7e0b7f48f']",10,,,,,,,,,,,,,,,,,Sevilla,213,00:00:10.446,Carry,,2018/2019
,,,,,"[44.0, 8.0]",,,,,,,,,,,2.032944,,,,,,,,,,,,,1e581317-6bf7-480b-87ed-98a18a6c9352,1962,,"[43.0, 7.0]",16190,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,92,Barcelona,217,"['27f9062f-d725-434c-9a55-f14d8f8de9f2', 'fb68f190-ce45-446b-bfc9-b1a31323889b']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.593,Carry,,2018/2019
,,,,,"[31.0, 37.0]",,,,,,,,,,,1.930726,,,,,,,,,,,,,a0c06e0c-7fa3-4d06-a688-a94452b45b66,1965,,"[31.0, 36.0]",16190,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,92,Barcelona,217,"['87f3b251-714c-492e-9d66-8a8bac65d7ff', 'bb40e3fd-1629-4344-88f4-62fbab3f6112']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.349,Carry,,2018/2019
,,,,,"[42.0, 35.0]",,,,,,,,,,,0.871563,,,,,,,,,,,,,5772dc6b-a53e-4217-ab7e-a8427d7c7613,1968,,"[44.0, 35.0]",16190,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,92,Barcelona,217,"['e3288e46-2cf2-4306-8af8-db0973358305', 'fc297847-9ad8-43a4-8770-47ed9e6e65fa']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.573,Carry,,2018/2019
,,,,,"[42.0, 8.0]",,,,,,,,,,,1.903703,,,,,,,,,,,,,771e6321-a501-4904-bfe7-9a2da128f04e,1971,,"[35.0, 9.0]",16190,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,92,Barcelona,217,"['3a5623d6-ab5d-4613-9039-0add260b5103', 'ca210cc2-f77f-4093-a32f-1af3101daa60']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.970,Carry,,2018/2019
,,,,,"[63.0, 6.0]",,,,,,,,,,,1.373,,,,,,,,,,,,,24832490-c47e-4bf9-8cf9-9072357d19a1,1975,,"[66.0, 14.0]",16190,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,92,Barcelona,217,"['68021871-56f8-4de8-a807-4ac879d5ac27', '70600ff3-a9b4-4431-85a6-a8712348d7da', 'b6bc429f-067d-4941-b3a0-75f1af2a7c0e', 'f4481eab-f337-4a35-a070-f83e7a272d37']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.240,Carry,True,2018/2019
,,,,,"[48.0, 3.0]",,,,,,,,,,,2.218455,,,,,,,,,,,,,7fae67d1-efb8-4c83-ace4-27e9282e53f6,1984,,"[40.0, 9.0]",16190,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,92,Barcelona,217,"['365d28e8-3881-4da9-9818-6a7ee6ad2443', '4e2542f5-0883-4bf7-994c-bfd696407a98', '7a089d8d-29e0-4abc-95b9-95145efff533']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.408,Carry,True,2018/2019
,,,,,"[99.0, 25.0]",,,,,,,,,,,0.578,,,,,,,,,,,,,849bf34d-08b7-4b0b-8fc3-37d88ec33a1e,1998,,"[99.0, 25.0]",16190,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,94,Barcelona,217,"['024fd79f-92b5-4e5f-aa19-eebd18e3f9fd', '9bd48691-672c-46ce-b943-20821d1b8ea1', 'bc2994d2-8b8e-4133-9047-6de6fd5024aa']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.262,Carry,True,2018/2019
,,,,,"[24.0, 66.0]",,,,,,,,,,,1.5703,,,,,,,,,,,,,b9ca5838-1579-416c-9899-2090477e17f4,2002,,"[23.0, 59.0]",16190,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,94,Barcelona,217,"['1c555283-adfa-4be9-b926-827793632b2a', '3ff1d3ce-72d2-4bba-82cf-58a71f42733d', 'fe72bd12-6a1b-4d12-9729-42a54d3597cf']",6,,,,,,,,,,,,,,,,,Sevilla,213,00:01:06.575,Carry,True,2018/2019
,,,,,"[111.0, 59.0]",,,,,,,,,,,5.780798,,,,,,,,,,,,,625fc369-964e-4c4c-9c0a-853549f0a861,2011,,"[73.0, 69.0]",16190,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Center Midfield,95,Barcelona,217,"['19f55af7-452e-496e-80ed-d77793230054', '7b058443-bb95-4394-a5a2-c390d1bb60b5', '7c4c64fb-9acd-4e66-a1f8-ec4e58436fea']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.959,Carry,True,2018/2019
,,,,,"[42.0, 5.0]",,,,,,,,,,,0.824001,,,,,,,,,,,,,571b4e39-be8c-406d-9646-1b0f3e927d25,2023,,"[50.0, 18.0]",16190,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Gómez Solà,6804.0,Left Center Back,96,Sevilla,213,"['12783c0a-fce5-42b1-a0dc-240f2fbfc6c6', 'af46f096-f645-46da-a440-7759acfebae9', 'e5ebd584-9da0-4de8-b92c-703859f4cd0e']",7,,,,,,,,,,,,,,,,,Sevilla,213,00:02:07.733,Carry,True,2018/2019
,,,,,"[51.0, 8.0]",,,,,,,,,,,1.9603,,,,,,,,,,,,,c60dd3b7-facd-45c5-ab11-ed2e39ec2b33,2027,,"[54.0, 14.0]",16190,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marko Rog,7040.0,Left Defensive Midfield,96,Sevilla,213,"['548aa27e-9b88-43e8-a9d0-81654d5606d0', 'd2afc597-d743-449a-911f-27230c12191b', 'dd3d2867-0005-4c75-81dd-f123a9c17961']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:02:09.326,Carry,True,2018/2019
,,,,,"[87.0, 32.0]",,,,,,,,,,,5.5874,,,,,,,,,,,,,51ab8eff-56a9-479c-9ec7-641d741a34b5,2031,,"[64.0, 19.0]",16190,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pablo Sarabia García,6720.0,Center Attacking Midfield,96,Sevilla,213,"['25531708-e8c7-4a60-8c86-0e100b37eca1', '5b1a5f7f-6788-4514-b0b0-e1b232113e54']",12,,,,,,,,,,,,,,,,,Sevilla,213,00:02:12.418,Carry,,2018/2019
,,,,,"[111.0, 66.0]",,,,,,,,,,,1.218125,,,,,,,,,,,,,cc0876d3-3c05-4512-8142-f60610918cfb,2034,,"[105.0, 68.0]",16190,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jesús Navas González,6821.0,Right Midfield,96,Sevilla,213,"['02a09af9-3ca2-4f16-93c2-1a4032d687a8', 'fecebffd-0425-4a25-b363-4cd7f995c974']",20,,,,,,,,,,,,,,,,,Sevilla,213,00:02:20.321,Carry,,2018/2019
,,,,,"[107.0, 69.0]",,,,,,,,,,,0.12,,,,,,,,,,,,,4db354fa-8677-479d-a05a-09520e42ab40,2045,,"[107.0, 69.0]",16190,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Sarabia García,6720.0,Center Attacking Midfield,97,Sevilla,213,"['ee0aa667-e66e-41b2-91ed-43196d3ee302', 'ff24078e-c4a8-4a9d-9f86-83f35ba7bebe']",47,,,,,,,,,,,,,,,,,Sevilla,213,00:02:47.442,Carry,,2018/2019
,,,,,"[107.0, 79.0]",,,,,,,,,,,0.4563,,,,,,,,,,,,,cd7b9361-3c3d-4a8f-bf6a-abda29b03b11,2048,,"[108.0, 78.0]",16190,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Midfield,97,Sevilla,213,"['7bac121e-5c9b-4a0d-b6f0-94db869d74a6', '86470e42-c66a-43c8-820c-5296e19d9416', '9c684d01-6ca8-463a-8c20-7aadc3b653df']",48,,,,,,,,,,,,,,,,,Sevilla,213,00:02:48.446,Carry,True,2018/2019
,,,,,"[112.0, 77.0]",,,,,,,,,,,0.1148,,,,,,,,,,,,,52e9c85c-01f9-49a2-b50d-3915cdae8846,2052,,"[112.0, 77.0]",16190,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Sarabia García,6720.0,Center Attacking Midfield,97,Sevilla,213,"['88470b6e-147a-4772-a7ca-a4f862bede9d', 'fc5d9211-b00d-4d77-8cc0-868ea335309f']",49,,,,,,,,,,,,,,,,,Sevilla,213,00:02:49.363,Carry,,2018/2019
,,,,,"[14.0, 3.0]",,,,,,,,,,,0.5155,,,,,,,,,,,,,eb95827c-8b31-4a80-9d0d-856378d7ab05,2057,,"[9.0, 2.0]",16190,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,98,Barcelona,217,"['52525290-5a06-46c9-b650-f99cfe89942e', 'ebafd25e-2dff-4ea9-b9c6-f9dda56da655']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.782,Carry,,2018/2019
,,,,,"[30.0, 11.0]",,,,,,,,,,,1.0756,,,,,,,,,,,,,ca57cec6-c19a-4578-9064-d1a869599fae,2060,,"[24.0, 11.0]",16190,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,98,Barcelona,217,"['45b98e05-5186-49a6-b9d4-d67ef2f633d9', '8d5d79c1-3819-4f55-a362-2a9062e51079', 'ddc1030f-b8cb-4f8d-85ed-706dca7bf400']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.008,Carry,True,2018/2019
,,,,,"[30.0, 17.0]",,,,,,,,,,,1.4599,,,,,,,,,,,,,e8d4b556-0061-4bff-897f-f9c1cf147361,2064,,"[29.0, 22.0]",16190,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,98,Barcelona,217,"['2af9dbde-82e8-4a62-b4e5-c6e25ccb2940', 'c1eb992f-b68e-457b-ad03-95c940dfb6ea']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.099,Carry,,2018/2019
,,,,,"[22.0, 19.0]",,,,,,,,,,,1.1664,,,,,,,,,,,,,1ee5c1f8-e915-4dae-aeb8-88820ea2d5bb,2067,,"[23.0, 17.0]",16190,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,98,Barcelona,217,"['b3b04c65-6d16-4ec0-9e7f-ce92cf748f9f', 'fe3e0606-ac73-481b-ad7c-17fbde3d657b']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.342,Carry,,2018/2019
,,,,,"[15.0, 51.0]",,,,,,,,,,,0.938397,,,,,,,,,,,,,dad0d91a-17b1-4f71-aef6-3522cc293ea3,2070,,"[15.0, 44.0]",16190,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,98,Barcelona,217,"['39189c31-fd71-4264-9046-ed1bb5d674c7', '6633835d-1a58-47e6-beac-8308833f5946']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.955,Carry,,2018/2019
,,,,,"[58.0, 68.0]",,,,,,,,,,,3.514926,,,,,,,,,,,,,91f38d8d-4433-465c-b04a-1c0ffda7568c,2073,,"[33.0, 71.0]",16190,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,98,Barcelona,217,"['65b15e5f-f01a-4d12-9761-b18aa3dc10eb', '676422c3-fbfe-4ac4-8a6e-42a1cbea673a']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.728,Carry,,2018/2019
,,,,,"[85.0, 61.0]",,,,,,,,,,,1.899,,,,,,,,,,,,,1cf62be1-5eab-47b8-b710-4a2ac298e782,2076,,"[71.0, 61.0]",16190,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,98,Barcelona,217,"['3777a1a6-4a18-459e-ac46-2d1f6e2db404', '8f64979c-d712-47c6-97ce-6a22ac8a7761', '9b84b043-c525-412e-802b-dec2748d5525']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.143,Carry,True,2018/2019
,,,,,"[33.0, 76.0]",,,,,,,,,,,1.3573,,,,,,,,,,,,,434c8314-dafe-4f3c-8296-274a1dff44a2,2087,,"[31.0, 66.0]",16190,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Simon Thorup Kjær,5534.0,Right Center Back,100,Sevilla,213,"['3e77e0d9-476c-4fce-ab01-41795286d9c1', 'ea943460-e47d-4079-bb96-16179bf38e52']",22,,,,,,,,,,,,,,,,,Sevilla,213,00:04:22.218,Carry,,2018/2019
,,,,,"[36.0, 12.0]",,,,,,,,,,,2.057214,,,,,,,,,,,,,c17e3617-ec5f-4e11-b70e-18a967b035f1,2092,,"[37.0, 7.0]",16190,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,101,Barcelona,217,"['399d700b-f67f-4d71-96ab-726839c143cc', '73900fda-1021-4336-9230-229e1662ee2f']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.745,Carry,,2018/2019
,,,,,"[42.0, 29.0]",,,,,,,,,,,3.104622,,,,,,,,,,,,,b2ad5963-1e40-407b-a726-a4deace1137f,2095,,"[38.0, 31.0]",16190,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,101,Barcelona,217,"['418660de-0255-471b-b8ca-cdfa0286711f', '997153f1-be7d-4d7c-a346-c7d5dc4a6139']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.042,Carry,,2018/2019
,,,,,"[59.0, 11.0]",,,,,,,,,,,2.57066,,,,,,,,,,,,,68aec7e0-13b3-450f-9ced-8c036c8dc970,2098,,"[48.0, 10.0]",16190,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,101,Barcelona,217,"['139ebea1-4f6f-422b-a221-aeab76557569', '9c22b968-9941-4b24-82c0-bf6604911a27']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.214,Carry,,2018/2019
,,,,,"[74.0, 11.0]",,,,,,,,,,,1.0865,,,,,,,,,,,,,1743b419-82fa-4c1c-b3cc-3e3f58a4ff3d,2102,,"[73.0, 12.0]",16190,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,101,Barcelona,217,"['7ba70ab8-a7e3-447a-8adc-e54b1189553c', '82470c16-a834-4bb2-92e9-71e3d8211b6d', 'c3661aad-e85b-4d60-99c4-81151d4f6fe9']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.569,Carry,True,2018/2019
,,,,,"[69.0, 4.0]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,8c7feafe-786f-4ba9-9bc6-2f6ca3a13e6b,2105,,"[69.0, 4.0]",16190,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,101,Barcelona,217,"['5c0e56c3-6a05-478e-a251-a333829895b1', 'cd572316-d022-4975-844b-dd54a663a081']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.573,Carry,,2018/2019
,,,,,"[56.0, 5.0]",,,,,,,,,,,0.8386,,,,,,,,,,,,,7680542c-ec0a-40c0-bc82-99058e07b41c,2110,,"[55.0, 4.0]",16190,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,101,Barcelona,217,"['2a37ffc4-2d32-4c8e-aca7-7ed14aef3eff', '908e0e88-6239-44fe-a3cf-5b77c775f87d']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.343,Carry,,2018/2019
,,,,,"[66.0, 59.0]",,,,,,,,,,,5.588115,,,,,,,,,,,,,79c4892a-a081-426a-8f52-2735d44e3d6e,2113,,"[47.0, 30.0]",16190,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,101,Barcelona,217,"['804d7f1a-e557-427c-8feb-076d663e5e87', 'd6d79a92-5cfa-4066-962b-7cefa6e8950d']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.021,Carry,,2018/2019
,,,,,"[79.0, 47.0]",,,,,,,,,,,1.8535,,,,,,,,,,,,,2a788aed-0e79-4559-80d3-f1c2286027de,2116,,"[80.0, 57.0]",16190,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Wing,101,Barcelona,217,"['01a904a7-48ae-4853-8600-e70c04497c23', 'ec14b3ae-7269-44db-8d8f-b1d1f5b43c87']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.196,Carry,,2018/2019
,,,,,"[89.0, 30.0]",,,,,,,,,,,2.1521,,,,,,,,,,,,,abd5b06f-86ab-49ad-92e2-e33033c09074,2120,,"[76.0, 38.0]",16190,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,101,Barcelona,217,"['4a333cf4-90ed-403a-b25f-71da50236acb', '6fca5aab-772f-4df8-a0e5-cf5558d17d72', 'b2623ff7-e60b-4e55-a607-1434bc844d7a']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.976,Carry,True,2018/2019
