50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.11937,,,,,,,,,,,,,,f23d2539-869b-42ec-a9cb-9b19a24120c8,953,,"[42.3, 0.1]",68342,28,,,,,0.41036475,,,,,,"[57.7, 6.8]",,Low Pass,,16.794344,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,Throw-in,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,61,Barcelona,217,"['82167a3a-4d4b-4911-bcd5-4b695103f41b', 'ec1dec08-a232-47f6-ac71-8dc292449f20']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.247,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.973,,,,,,,,,,,,,,cf38df55-f492-47e8-a706-4dd2a37953ff,956,,"[43.1, 4.8]",68342,28,,,,,-0.0422284,,Head,,,,"[57.3, 4.2]",,High Pass,,14.21267,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,Recovery,1,From Throw In,Mark van Bommel,19296.0,Right Center Midfield,61,Barcelona,217,"['4c42b950-6d7c-470b-8754-48b99a476dae', 'ea51a9e3-17b9-429b-a2e5-eda49b034ba3']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:08.858,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.03384,,,,,,,,,,,,,,4c42b950-6d7c-470b-8754-48b99a476dae,958,,"[62.8, 75.9]",68342,28,,,,,0.07751428,,Head,,,,"[73.1, 76.7]",,Low Pass,,10.331021,,,,Joseba Andoni Etxeberria Lizardi,15606.0,,,,Recovery,1,Regular Play,Ander Murillo García,26030.0,Right Wing Back,62,Athletic Club,215,"['1f829912-a436-4d4b-8e3a-0ca7ee96ec24', 'cf38df55-f492-47e8-a706-4dd2a37953ff']",9,,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:09.831,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.4406,,,,,,,,,,,,,,13c93fc3-1034-4a21-9b55-fa64a5934401,961,,"[73.1, 76.7]",68342,28,,,,,-1.9853032,,Left Foot,,,,"[69.8, 69.2]",,Ground Pass,,8.1939,,,,Carlos Gurpegi Nausia,26087.0,,,,,1,Regular Play,Joseba Andoni Etxeberria Lizardi,15606.0,Right Attacking Midfield,62,Athletic Club,215,['6dd467c3-4c17-400a-bce7-a8120fadafeb'],10,,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:10.905,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.57644,,,,,,,,,,,,,,83092e6a-838f-4d0b-b9e6-37e76f723c88,965,,"[70.8, 70.0]",68342,28,,,,,0.7086263,,Right Foot,,,,"[82.0, 79.6]",,High Pass,,14.751271,,Out,,,,,,,,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Midfield,62,Athletic Club,215,['438b8c5f-25e7-4ee6-952c-1c683c0667e3'],11,,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:11.425,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,1.103372,,,,,,,,,,,,,,8023e431-c731-423f-8f17-4d75283b5f86,966,,"[41.0, 0.1]",68342,28,,,,,0.24303314,,,,,,"[65.2, 6.1]",,High Pass,,24.932709,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,Throw-in,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,63,Barcelona,217,"['14049ad1-7ff4-486c-a342-5531819f5e6c', '679f6eac-521c-4474-80bd-b14fb03c6a88']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:22.692,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,2.04531,,,,,,,,,,,,,,f5c3bb93-2708-4bf6-80d0-52a8c98142bd,971,,"[44.1, 13.9]",68342,28,,,,True,0.658806,,,,,,"[56.5, 23.5]",,High Pass,,15.681837,,,,Mark van Bommel,19296.0,,,,Recovery,1,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,63,Barcelona,217,"['2ed924e5-274d-4883-af69-11653c0eb71a', 'c3166153-0d85-4f6f-87b2-b5c39eac06e0']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:25.855,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,1.0166,,,,,,,,,,,,,,2ff86a6b-c0d1-4477-9d1e-0497e88ae29e,974,,"[55.8, 25.0]",68342,28,,,,,0.026839191,,Right Foot,,,,"[70.7, 25.4]",,Ground Pass,,14.905368,,,,Samuel Eto''o Fils,19298.0,,,,,1,From Throw In,Mark van Bommel,19296.0,Right Center Midfield,63,Barcelona,217,['a6980fd3-a94b-47d9-b5d6-0c28e8507b80'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:27.940,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.771031,,,,,,,,,,,,,,39a4c2b9-5728-42a8-9529-0719f16cf07d,976,,"[70.7, 25.4]",68342,28,,,,,2.6674743,,Right Foot,,,,"[55.5, 33.2]",,Low Pass,,17.084496,,,,José Edmílson Gomes de Moraes,25910.0,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,63,Barcelona,217,['39208e44-1c6f-4170-a754-a517aaca3d23'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:28.957,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.293161,,,,,,,,,,,,,,042b110c-e574-4079-967e-112d8a0ca39d,980,,"[75.1, 34.9]",68342,28,,,,,0.93894196,,Right Foot,,,,"[82.2, 44.6]",,Ground Pass,,12.020815,,,,Samuel Eto''o Fils,19298.0,,,,,1,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,63,Barcelona,217,['05a7d7c4-181e-4197-a382-c9249965c6d7'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:35.014,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.221572,,,,,,,,,,,,,,e7146772-1b97-4a18-889a-1cbe1abe563d,984,,"[85.1, 47.8]",68342,28,,,,,1.9832067,,Right Foot,,,,"[79.5, 60.6]",,Low Pass,,13.971399,,,,Anderson Luís de Souza,19757.0,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,63,Barcelona,217,['d37b30a1-2ecd-4092-a86f-fb63dbb80e1d'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:36.055,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.115478,,,,,,,,,,,,,,2721cf27-87a1-41cc-ad35-100a87c3bec6,987,,"[79.2, 64.8]",68342,28,,,,,1.1037358,,Right Foot,,,,"[85.1, 76.5]",,Ground Pass,,13.103435,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,63,Barcelona,217,['cdde4b62-9de1-4022-81ff-1c047f5d2cb2'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:38.149,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.558532,,,,,,,,,,,,,,3cc961dc-938b-43e6-9dce-e2c22e5f50a4,991,,"[82.8, 73.2]",68342,28,,,,,-2.3864882,,Left Foot,,,,"[74.3, 65.2]",,Low Pass,,11.672618,,,,Anderson Luís de Souza,19757.0,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,"['c756bfd3-6dd2-450c-8799-7379b24ff031', 'ed0b27bd-3b5f-4f24-af42-1a063725afc2']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:40.656,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,0.58834,,,,,,,,,,,,,,2e9d702d-a01f-40ff-92d5-ea8d7daab429,993,,"[74.7, 65.7]",68342,28,,,,,-0.2165503,,Head,,,,"[84.7, 63.5]",,Low Pass,,10.2391405,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,63,Barcelona,217,['681a07d2-faad-41d7-8c88-7ebcc6bc6acd'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:41.214,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,4.1064,,,,,,,,,,,,,,b68e2951-d439-4eaa-b728-3aed4df37ddb,1001,,"[11.9, 35.2]",68342,28,,,,,0.2173871,,Right Foot,,,,"[78.0, 49.8]",,High Pass,,67.69321,,,,Fernando Llorente Torres,3486.0,,,,,1,From Throw In,Iñaki Lafuente Sancha,26084.0,Goalkeeper,63,Barcelona,217,['0780676a-9019-46bc-90a0-8e0ec54d791c'],54,,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:54.192,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,2.6849,,,,,,,,,,,,,,f3ea70fe-ef74-48c3-baf9-b314deec7be6,1004,,"[78.0, 49.8]",68342,28,,,,True,-0.7853982,,,,,,"[83.2, 44.6]",,High Pass,,7.3539104,,Incomplete,,,,,,,,1,From Throw In,Fernando Llorente Torres,3486.0,Center Forward,63,Barcelona,217,"['19c8c6fd-1fa5-46f2-a591-9bdbf7163a3a', '555d6a05-d527-41f2-8895-4709a5819bc2']",58,,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:58.338,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,2.644799,,,,,,,,,,,,,,19c8c6fd-1fa5-46f2-a591-9bdbf7163a3a,1005,,"[36.9, 35.5]",68342,29,,,,,2.572172,,Head,,,,"[10.5, 52.4]",,Low Pass,,31.345972,,,,Víctor Valdés Arribas,20176.0,,,,Recovery,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,63,Barcelona,217,"['846821e6-5439-4681-915a-808b1004e64c', 'f3ea70fe-ef74-48c3-baf9-b314deec7be6']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:01.023,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.643297,,,,,,,,,,,,,,48a8bac6-c6c5-40a9-8de2-50e329d1981c,1008,,"[12.4, 49.8]",68342,29,,,,,-1.1588585,,Keeper Arm,,,,"[22.1, 27.6]",,Ground Pass,,24.226639,,,,Carles Puyol i Saforcada,20125.0,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,63,Barcelona,217,['d768a3b0-f278-4276-860f-d77154917892'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.025,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.223718,,,,,,,,,,,,,,dd90b48b-ae71-42f9-85c6-2f1a83983fc7,1011,,"[26.7, 27.4]",68342,29,,,,,0.039349757,,Right Foot,,,,"[39.4, 27.9]",,Ground Pass,,12.709839,,,,José Edmílson Gomes de Moraes,25910.0,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,63,Barcelona,217,['3615ff8e-6a72-4f29-b2fa-08b09153dd43'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:08.413,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.397399,,,,,,,,,,,,,,b7931901-db2c-44a0-a192-65f09110dcb8,1014,,"[46.6, 25.1]",68342,29,,,,,-0.21304373,,Right Foot,,,,"[71.1, 19.8]",,Ground Pass,,25.066711,,,,Ronaldo de Assis Moreira,25879.0,,,,,1,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,63,Barcelona,217,['6cfb08db-8d8d-43dd-a2b2-4a3c0778d073'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:11.960,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.9381,,,,,,,,,,,,,,76e1007a-75fb-4806-bca2-7816b09333ec,1018,,"[68.7, 25.1]",68342,29,,,,,0.92394704,,Right Foot,,,,"[79.5, 39.4]",,High Pass,,17.920101,,,,Samuel Eto''o Fils,19298.0,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,63,Barcelona,217,['63039b7b-da4e-4770-ab20-21c6ee6e5271'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:15.600,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.8243,,,,,,,,,,,,,,f79cdcca-bece-490f-b532-7610b5d45d4a,1020,,"[79.5, 39.3]",68342,29,,,,,0.8695364,,No Touch,,,,"[87.1, 48.3]",,Low Pass,,11.779643,True,Incomplete,,Anderson Luís de Souza,19757.0,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,63,Barcelona,217,"['0eb08904-b4de-47cc-a9cc-871452615b7c', '5003f52c-af35-4176-8b61-c756eddcd234']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:16.538,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.796058,,,,,,,,,,,,,,ad43f7eb-c4b8-4d53-a962-d5b81bae52cc,1024,,"[91.7, 0.1]",68342,29,,,,,2.5272803,,,,,,"[80.5, 8.0]",,Low Pass,,13.705838,,,,Ronaldo de Assis Moreira,25879.0,,,,Throw-in,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,64,Barcelona,217,['ae3574b5-9a7d-4202-84ab-4c531c4e2fcf'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:25.929,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,3.026013,,,,,,,,,,,,,,cb05cd35-3395-46d1-9884-4ad17ca49d99,1026,,"[80.5, 8.0]",68342,29,,,,,-0.25447634,,Left Foot,,,,"[97.8, 3.5]",,Low Pass,,17.87568,,,,Giovanni van Bronckhorst,17797.0,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,64,Barcelona,217,['4de905bd-277f-4bee-954a-8f13ef22eb34'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:26.725,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.354692,,,,,,,,,,,,,,f8c531aa-f5d6-47d3-8ed8-3f6db3f0d876,1029,,"[115.8, 4.8]",68342,29,,,,,1.5392611,,Left Foot,True,,,"[116.8, 36.5]",,Low Pass,,31.715769,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,64,Barcelona,217,"['1451a28e-0c79-4eaf-b99e-3a23861460a7', '6b9cd212-db82-4faa-a524-d6a5c4609b2b']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:31.477,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,4.333171,,,,,,,,,,,,,,3ca42127-9d60-4f71-be61-1cf4bd3b8e60,1033,,"[9.5, 44.6]",68342,29,,,,,0.06850577,,Drop Kick,,,,"[78.0, 49.3]",,High Pass,,68.66105,,,,Fernando Llorente Torres,3486.0,,,,,1,From Keeper,Iñaki Lafuente Sancha,26084.0,Goalkeeper,65,Athletic Club,215,['4e35dbb3-4546-4786-8f4b-dd16b623d468'],43,,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:43.780,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,4.754988,,,,,,,,,,,,,,c473e201-2844-440f-bf1b-e651e0a08d5e,1036,,"[78.0, 49.3]",68342,29,,,,True,0.5564732,,,,,,"[116.1, 73.0]",,High Pass,,44.869812,,Incomplete,,,,,,,,1,From Keeper,Fernando Llorente Torres,3486.0,Center Forward,65,Athletic Club,215,"['206ab134-06ee-41bf-b03b-07a3b25e4d9c', 'd98fbb48-273f-4522-869b-c8017aa15c12']",48,,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:48.273,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,,2.63244,,,,,,,,,,,,,,e92dc190-4616-46a1-bba4-0f9f92fda819,1039,,"[3.5, 14.2]",68342,29,,,,,1.0539631,,Right Foot,,,,"[24.7, 51.5]",,Ground Pass,,42.90373,,,,Rafael Márquez Álvarez,5558.0,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,66,Barcelona,217,['61a6814e-d779-475e-8e1d-7c51e057903d'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:55.265,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.161877,,,,,,,,,,,,,,dffb9977-7261-46b9-b220-94571f9a8e99,1042,,"[34.8, 54.7]",68342,29,,,,,1.2899586,,Right Foot,,,,"[40.8, 75.5]",,Ground Pass,,21.648094,,,,Oleguer Presas Renom,25873.0,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,66,Barcelona,217,['d0381c9f-a0d9-4b05-8da7-fc32597e4647'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:59.885,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.163761,,,,,,,,,,,,,,5fb3e925-bedc-4466-96c0-ae61e3121602,1045,,"[45.4, 72.4]",68342,30,,,,,-2.0758948,,Right Foot,,,,"[40.7, 63.9]",,Ground Pass,,9.712878,,,,Rafael Márquez Álvarez,5558.0,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,66,Barcelona,217,['72a63e40-3f4d-49b2-a700-fba5195061ae'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:03.189,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.464823,,,,,,,,,,,,,,79b1bfb1-24d5-4a93-afdd-27193c28a464,1048,,"[56.4, 59.0]",68342,30,,,,,-1.6166824,,Right Foot,,,,"[55.5, 39.4]",,Ground Pass,,19.620653,,,,José Edmílson Gomes de Moraes,25910.0,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,66,Barcelona,217,['82bc15b7-2575-4621-b8ff-7ba5685bfc5f'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:07.240,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.748502,,,,,,,,,,,,,,1590bb88-1b35-48fd-b9fa-0212b2f21e1a,1051,,"[68.7, 29.9]",68342,30,,,,,-0.6293733,,Right Foot,,,,"[79.0, 22.4]",,Ground Pass,,12.741272,,,,Ronaldo de Assis Moreira,25879.0,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,66,Barcelona,217,['07dbd77e-a8a6-46dc-b21c-6fc6327540c6'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.380,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.179478,,,,,,,,,,,,,,2c4e2f60-712b-4432-98d7-d82c9511d6c5,1054,,"[79.0, 22.4]",68342,30,,,,,1.5586019,,Right Foot,,,,"[79.2, 38.8]",,Low Pass,,16.40122,,Incomplete,,Mark van Bommel,19296.0,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,66,Barcelona,217,"['0222753a-ea95-4d55-b682-5836a2cf5b13', 'b81bf6af-f032-4451-b854-b759a94d6c0b']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:12.287,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.229818,,,,,,,,,,,,,,0222753a-ea95-4d55-b682-5836a2cf5b13,1056,,"[40.9, 41.3]",68342,30,,,,,1.5004898,,Left Foot,,,,"[42.4, 62.6]",,High Pass,,21.35275,,,,Joseba Andoni Etxeberria Lizardi,15606.0,,,,Recovery,1,Regular Play,Pablo Orbaiz Lesaka,26086.0,Left Center Midfield,67,Athletic Club,215,"['2c4e2f60-712b-4432-98d7-d82c9511d6c5', '3de4dbc8-cd51-4e03-9e62-83a8c703355f']",13,,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:13.466,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.904676,,,,,,,,,,,,,,4fdf7fe4-9a6c-4470-9bc8-971145abf477,1060,,"[77.6, 11.4]",68342,30,,,,,0.9727185,,Head,,,,"[83.8, 20.5]",,High Pass,,11.011357,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,Recovery,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,67,Athletic Club,215,"['0d1d9c56-b870-4954-a314-d612b6d507cb', 'bcb71a30-6f15-4fd3-8c74-f012d283647b']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.735,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.216153,,,,,,,,,,,,,,bcb71a30-6f15-4fd3-8c74-f012d283647b,1062,,"[36.3, 59.6]",68342,30,,,,,0.98685324,,Right Foot,,,,"[47.6, 76.7]",,Low Pass,,20.496342,,,,Joseba Andoni Etxeberria Lizardi,15606.0,,,,Recovery,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Midfield,67,Athletic Club,215,"['4fdf7fe4-9a6c-4470-9bc8-971145abf477', '85fcf052-1c3e-442c-8017-009f49f9fbc1']",18,,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:18.640,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.724503,,,,,,,,,,,,,,68296f2f-3cf6-4a18-8715-91d04a68a930,1065,,"[52.3, 50.4]",68342,30,,,,,-1.3355104,,Right Foot,,,,"[55.8, 35.8]",,Ground Pass,,15.01366,,,,Pablo Orbaiz Lesaka,26086.0,,,,,1,Regular Play,Joseba Andoni Etxeberria Lizardi,15606.0,Right Attacking Midfield,67,Athletic Club,215,['37ad74c7-8fb2-4b29-b8da-2ffa2d9c589a'],27,,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:27.095,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,3.416845,,,,,,,,,,,,,,740725b5-aec6-433d-aa1b-91fe930008ee,1074,,"[27.9, 12.1]",68342,30,,,,,-0.14788812,,Left Foot,,,,"[81.6, 4.1]",,High Pass,,54.292633,,Incomplete,,,,,,,,1,Regular Play,Luis Prieto Zalbidegoitia,26085.0,Left Center Back,67,Athletic Club,215,['4d84e1bb-3677-455c-872a-49125ede78ad'],34,,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:34.081,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.439683,,,,,,,,,,,,,,4d84e1bb-3677-455c-872a-49125ede78ad,1075,,"[38.5, 76.0]",68342,30,,,,,-0.7022569,,Head,,,,"[50.2, 66.1]",,High Pass,,15.3264475,,,,Anderson Luís de Souza,19757.0,,,,Recovery,1,Regular Play,Mark van Bommel,19296.0,Right Center Midfield,68,Barcelona,217,"['4eadd01a-f3ab-40c2-87ba-4080eaad8a33', '740725b5-aec6-433d-aa1b-91fe930008ee']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:37.498,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.097917,,,,,,,,,,,,,,c80f924a-d816-4107-820c-e39771c7008f,1077,,"[50.2, 66.1]",68342,30,,,,,-2.754998,,Head,,,,"[38.9, 61.5]",,High Pass,,12.20041,,,,Rafael Márquez Álvarez,5558.0,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,68,Barcelona,217,['1ebe3482-f00e-43da-8a3a-bf3bab2914e5'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:38.977,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.05822,,,,,,,,,,,,,,363a1e4c-7d64-4cad-87ab-441344cc44f5,1080,,"[40.0, 60.5]",68342,30,,,,,-0.91042566,,Right Foot,,,,"[48.0, 50.2]",,Ground Pass,,13.041856,,,,José Edmílson Gomes de Moraes,25910.0,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,68,Barcelona,217,['feee2c8e-5857-4253-8557-74f2d1921cc5'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:41.337,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.636942,,,,,,,,,,,,,,aa1be6bd-2465-4865-8572-30f4f1292b3f,1084,,"[72.0, 55.8]",68342,30,,,,,1.24192,,Right Foot,,,,"[76.3, 68.4]",,Ground Pass,,13.313527,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,68,Barcelona,217,['288fa8a4-8118-4206-b5bb-40b480cb15b9'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:48.083,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.144452,,,,,,,,,,,,,,07546ab8-32ba-42e9-8318-88235f231694,1087,,"[76.7, 67.0]",68342,30,,,,,-0.348771,,Left Foot,,,,"[85.5, 63.8]",,Ground Pass,,9.36376,,,,Anderson Luís de Souza,19757.0,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,['21bbf93e-e4a1-42ee-b9b6-356690037f59'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:49.442,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,0.8351,,,,,,,,,,,,,,65beaef9-92a0-4ff8-8b00-77900d1e6b2a,1089,,"[85.5, 63.8]",68342,30,,,,,-1.8622531,,Right Foot,,,,"[82.8, 54.8]",,Low Pass,,9.3962755,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,68,Barcelona,217,['2aaa7bd7-8155-4231-89b3-9b6af71fadef'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:50.586,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,1.640989,,,,,,,,,,,,,,ec9157d8-d1de-472f-808d-cfc7360fbe8c,1092,,"[86.7, 52.8]",68342,30,,,,,-0.87605804,4bd7097d-593b-49b7-9ad2-9f4b825fea4b,Left Foot,,,,"[91.7, 46.8]",,Ground Pass,,7.81025,,,,Samuel Eto''o Fils,19298.0,True,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,['fddbc021-9692-433a-94cb-30f8420f313c'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:52.522,Pass,,2005/2006
,,,,,,,,,,,,,,,,,,3.4691,,,,,,,,,,,,,,bdd4d60a-2bb1-419f-89c0-e8d9360a29a9,1096,,"[7.0, 36.1]",68342,31,,True,,,0.20988072,,Right Foot,,,,"[74.6, 50.5]",,High Pass,,69.116714,,Incomplete,,Fernando Llorente Torres,3486.0,,,,Goal Kick,1,From Goal Kick,Iñaki Lafuente Sancha,26084.0,Goalkeeper,69,Athletic Club,215,"['3e4f4b2e-99d3-43c5-845c-fdf214a38850', '427e12e1-5a14-4a09-b4c2-ab42894bcae1']",20,,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:20.264,Pass,,2005/2006
