50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[46.5, 37.6]",,,,,,,,,,,,1.026048,,,,,,,,,,,,,,,2b70f7e3-b71d-4945-be6a-fa752dda7a15,1588,,"[43.8, 36.5]",69240,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,84,Getafe,216,"['4cd779b4-4150-4164-a919-b030124b28b4', 'f13ebecf-3de7-47a6-ae96-d47e5c765c11']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:38:45.387,Carry,,2009/2010
,,,,,,"[63.2, 39.9]",,,,,,,,,,,,0.415808,,,,,,,,,,,,,,,b87cccb7-cee5-4a9a-b128-fcb906935d93,1591,,"[57.1, 42.4]",69240,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,84,Getafe,216,"['69f905aa-df00-4690-ad4a-96a981337bba', '91898723-44c0-4a73-92df-8a193eddd987', 'b1574313-9950-492f-a823-e1a0df3cb9fa']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:38:47.200,Carry,True,2009/2010
,,,,,,"[12.0, 55.4]",,,,,,,,,,,,0.159994,,,,,,,,,,,,,,,5cf94a5f-b883-42e8-bb06-2bf717b83947,1596,,"[11.0, 54.2]",69240,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Codina Rodríguez,26686.0,Goalkeeper,84,Getafe,216,"['8b52a7c8-7db8-4421-a99d-eb81d364a000', 'd85de6ed-e8c1-43e1-8d1e-f1032f2bf6d7']",52,,,,,,,,,,,,,,,,,Getafe,216,00:38:52.587,Carry,,2009/2010
,,,,,,"[43.1, 77.9]",,,,,,,,,,,,1.596425,,,,,,,,,,,,,,,7fbfde9e-a006-45ed-8d5c-879eae30eb0f,1599,,"[43.8, 77.5]",69240,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Torres Gómez,6878.0,Right Back,84,Getafe,216,"['2d85d732-292e-4e4b-94df-fcd5e1bde7fd', 'b9d5448d-773b-4409-958c-29bff68c409f', 'd812f76b-2f28-4698-9d80-9d9e0bc4ec47']",54,,,,,,,,,,,,,,,,,Getafe,216,00:38:54.724,Carry,True,2009/2010
,,,,,,"[57.8, 77.3]",,,,,,,,,,,,0.734231,,,,,,,,,,,,,,,b9ff7323-c81a-4870-bc88-b739e8aecd73,1604,,"[63.9, 79.2]",69240,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Ríos Maestre,26657.0,Right Wing,84,Getafe,216,"['34d5406b-5ece-491f-bd77-033771a33689', '42a77dfe-23f7-46d6-8220-a43985639839', 'd04c0139-6e8a-409e-970d-dc2af7b0ac15']",57,,,,,,,,,,,,,,,,,Getafe,216,00:38:57.327,Carry,True,2009/2010
,,,,,,"[78.7, 3.9]",,,,,,,,,,,,3.445011,,,,,,,,,,,,,,,549b1b47-c872-4505-a243-a3abc33082b2,1607,,"[63.2, 3.7]",69240,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,85,Barcelona,217,"['1e456c8f-3631-402e-abeb-6e82e133f504', '6c62766c-407e-4036-8f3f-e60772e4e8fc', 'bbdf35c0-3c54-4bb7-a927-666919dcbe83']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:38:58.062,Carry,True,2009/2010
,,,,,,"[79.8, 1.6]",,,,,,,,,,,,0.452789,,,,,,,,,,,,,,,4f65af96-fe6e-4355-9eb0-5a78c538fd19,1611,,"[79.8, 1.6]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,85,Barcelona,217,"['46bfedd4-75da-4732-a2e2-05b95c9067e3', '6c62766c-407e-4036-8f3f-e60772e4e8fc', '90619a20-9a92-4939-ae8a-c2f58a66f5c4']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:39:02.197,Carry,True,2009/2010
,,,,,,"[68.8, 2.5]",,,,,,,,,,,,0.447054,,,,,,,,,,,,,,,8916e8a9-921e-49a5-bcff-b825e4ed7e6b,1614,,"[69.7, 1.8]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,85,Barcelona,217,"['a61c9300-8946-4845-b0f1-f5049e1cc27c', 'e207edc8-7b09-4585-8f86-0ea5581c00a6', 'ee160137-d570-4134-a415-ba8f22064997']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:39:03.829,Carry,True,2009/2010
,,,,,,"[40.9, 11.7]",,,,,,,,,,,,1.822258,,,,,,,,,,,,,,,599a83d4-fbcf-4095-bec2-0a2089061dc7,1618,,"[36.3, 11.7]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,85,Barcelona,217,"['28c8de06-b04f-4d89-ad97-c7a1aa713f60', '55e34189-092b-4866-a818-a1f44591ed91']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:39:06.722,Carry,,2009/2010
,,,,,,"[55.2, 25.2]",,,,,,,,,,,,1.771897,,,,,,,,,,,,,,,6ad6acc7-3ff6-4ea5-bf2c-cf623d8c06ab,1621,,"[54.1, 25.2]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,85,Barcelona,217,"['1fc40b47-bfca-4df4-a704-4e1d54b4180f', 'cad945a2-4b42-40c3-a1fe-930116fa6ee6', 'f91391ca-24da-420c-a1d5-272ef83162c4']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:39:10.061,Carry,True,2009/2010
,,,,,,"[79.9, 50.8]",,,,,,,,,,,,2.567596,,,,,,,,,,,,,,,57e15bf5-6a17-4f4b-8330-8afe622551a5,1627,,"[76.6, 42.8]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,86,Getafe,216,"['1b0dc13a-6412-4eca-b9f6-c23b8b802a15', '8d622734-f49a-41e7-9fe0-733d288d03bb', 'd27b4977-173f-4e23-be3c-fd683b479824']",13,,,,,,,,,,,,,,,,,Getafe,216,00:39:13.705,Carry,True,2009/2010
,,,,,,"[90.8, 51.2]",,,,,,,,,,,,0.164009,,,,,,,,,,,,,,,1e38fc6b-e624-40ab-b75c-a88c4a8a82f9,1631,,"[86.8, 52.5]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Ángel Albín Leites,26425.0,Center Attacking Midfield,86,Getafe,216,"['02ed0a9e-4e64-4c81-80f8-30531dbe96d6', '892eb245-b214-4fdc-b345-1739c0aeffaf']",17,,,,,,,,,,,,,,,,,Getafe,216,00:39:17.089,Carry,,2009/2010
,,,,,,"[33.5, 40.9]",,,,,,,,,,,,1.547856,,,,,,,,,,,,,,,27b0b918-a243-4b38-b24c-ee431d20f0d2,1635,,"[29.5, 35.7]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Center Back,87,Barcelona,217,"['777179a1-dbc2-4a43-9fce-c181cc0e7035', 'ce182458-f07f-428e-be9c-d8ebf69ab68a']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:39:18.960,Carry,,2009/2010
,,,,,,"[40.7, 44.1]",,,,,,,,,,,,0.944589,,,,,,,,,,,,,,,9027af00-66be-4866-b6bd-d22e23b69f06,1638,,"[41.9, 41.5]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,87,Barcelona,217,"['41d02071-3c13-44b1-bb7c-957e4270bc81', 'a0407261-48da-4baa-a160-2e8e32e9489a']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:39:21.428,Carry,,2009/2010
,,,,,,"[74.5, 22.6]",,,,,,,,,,,,4.403774,,,,,,,,,,,,,,,8c7ef9ac-30ae-41ae-a850-89be33cfc717,1641,,"[41.9, 29.4]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,87,Barcelona,217,"['b37876c0-9faa-4092-9690-702984afdabf', 'c7c5d3bd-535a-4716-94d4-53c085f6f3d0']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:39:23.449,Carry,,2009/2010
,,,,,,"[107.5, 20.5]",,,,,,,,,,,,3.483954,,,,,,,,,,,,,,,a6418cad-9701-436d-9185-dd2b0671bf4e,1644,,"[84.8, 4.6]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,87,Barcelona,217,"['7659542b-f4d9-46bf-b836-c75a351beb23', 'b360f4db-505e-4f1e-afe1-85a8fb5f2b84']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:39:29.610,Carry,,2009/2010
,,,,,,"[104.8, 31.5]",,,,,,,,,,,,0.394503,,,,,,,,,,,,,,,8c65329e-868d-4e47-8732-8acc3c20739e,1647,,"[104.3, 34.6]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,87,Barcelona,217,"['a1848d69-c9e4-417a-86d3-bedee32eb6d1', 'c9eb29a9-a70c-4eb9-9993-abfa61aa494b']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:39:34.294,Carry,,2009/2010
,,,,,,"[90.3, 38.8]",,,,,,,,,,,,0.487617,,,,,,,,,,,,,,,27889388-b999-4fd1-ab4e-ad23927f5d73,1651,,"[91.9, 38.6]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,87,Barcelona,217,"['19cbc80a-b76f-4b14-9bef-56a3dd201219', '3376525e-455f-47a8-b52b-22ae0c7101ef', '717d93ca-9519-47a6-af6a-a43432238095', '8621fff8-8fdd-42eb-b7e9-d9b15c6ea09b']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:39:36.241,Carry,True,2009/2010
,,,,,,"[85.6, 39.7]",,,,,,,,,,,,3.52019,,,,,,,,,,,,,,,1ed42c0c-c11e-4878-b3d6-3f38669437c3,1654,,"[90.3, 38.8]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,87,Barcelona,217,"['19cbc80a-b76f-4b14-9bef-56a3dd201219', '3376525e-455f-47a8-b52b-22ae0c7101ef', '717d93ca-9519-47a6-af6a-a43432238095', '85ad8d54-2fac-4c90-9999-21b3fad06c69']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:39:36.729,Carry,True,2009/2010
,,,,,,"[97.6, 17.8]",,,,,,,,,,,,2.133109,,,,,,,,,,,,,,,e0a8eae7-4d3a-491f-a5e8-4e6c208c7b10,1657,,"[96.6, 18.0]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,87,Barcelona,217,"['a8f65059-12b5-4ece-8559-9e1155af17a5', 'bcd20096-959b-4f42-81f1-97061972e55b']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:39:41.831,Carry,,2009/2010
,,,,,,"[50.7, 13.2]",,,,,,,,,,,,0.127624,,,,,,,,,,,,,,,e167231e-cdfa-4e58-bee6-b24dd31a6d95,1666,,"[50.5, 12.6]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Left Wing,90,Getafe,216,"['baeb7b63-b529-4ecb-b2bf-79f737a5afb5', 'da3a2386-6dcd-4b88-81e5-8330442a475e']",54,,,,,,,,,,,,,,,,,Getafe,216,00:39:54.250,Carry,,2009/2010
,,,,,,"[51.5, 5.6]",,,,,,,,,,,,1.894327,,,,,,,,,,,,,,,9be307d3-83c0-4036-8a0f-32a51d0def6c,1669,,"[44.6, 6.7]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jiménez Ortiz,26436.0,Left Back,91,Getafe,216,"['0c3d6c8c-2d70-404f-8fd7-9b1df7ff6b11', '43f9cff7-1c74-45cb-a421-308a267dfda2']",55,,,,,,,,,,,,,,,,,Getafe,216,00:39:55.272,Carry,,2009/2010
,,,,,,"[58.9, 14.9]",,,,,,,,,,,,4.364215,,,,,,,,,,,,,,,1aab5c6d-6031-40ad-ae4c-09d1f021ec42,1672,,"[49.4, 15.7]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,92,Getafe,216,"['0459cc80-afe7-4c53-bf20-cd243e11baf6', 'e532bb30-2861-4aed-ab54-1ff6a2851bc6']",58,,,,,,,,,,,,,,,,,Getafe,216,00:39:58.042,Carry,,2009/2010
,,,,,,"[77.4, 5.8]",,,,,,,,,,,,0.914344,,,,,,,,,,,,,,,0c4d6413-7a2a-480c-80c3-08458c2e674d,1675,,"[77.2, 5.6]",69240,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jiménez Ortiz,26436.0,Left Back,93,Getafe,216,"['4f6d4aa0-232c-4e19-b9ee-a1f09a94aa15', 'f5dd3609-f225-4d59-a347-fa40599f766c']",4,,,,,,,,,,,,,,,,,Getafe,216,00:40:04.045,Carry,,2009/2010
,,,,,,"[78.7, 18.0]",,,,,,,,,,,,0.776651,,,,,,,,,,,,,,,78990bdb-1d2c-4e90-8401-59336ff4d571,1678,,"[77.8, 21.6]",69240,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,94,Getafe,216,"['20fcc268-449d-4cae-9ec8-1b75e5581ba4', 'ac6a1713-1738-40ab-8475-1a7b86f66c71', 'bd2b0894-21dd-47c3-8d50-3baed1973cb5']",6,,,,,,,,,,,,,,,,,Getafe,216,00:40:06.130,Carry,True,2009/2010
,,,,,,"[79.5, 4.8]",,,,,,,,,,,,0.040007,,,,,,,,,,,,,,,dff75f0c-e6a8-4a70-82ab-c3b3fb902ac7,1682,,"[79.5, 3.5]",69240,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jiménez Ortiz,26436.0,Left Back,95,Getafe,216,"['60b73a16-21b9-4e01-b78f-347193d21927', 'a2f4e9f4-b2c8-4053-afa8-0371477297d6']",7,,,,,,,,,,,,,,,,,Getafe,216,00:40:07.924,Carry,,2009/2010
,,,,,,"[63.9, 13.8]",,,,,,,,,,,,1.966388,,,,,,,,,,,,,,,f48c7c25-8136-4f39-aeef-7a48280642c2,1685,,"[66.3, 8.1]",69240,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,96,Getafe,216,"['7b08aace-f376-4936-ba50-f6255a3c698b', 'fdafad77-2e32-42d2-9226-0856b6d60098']",8,,,,,,,,,,,,,,,,,Getafe,216,00:40:08.726,Carry,,2009/2010
,,,,,,"[85.4, 32.3]",,,,,,,,,,,,1.452173,,,,,,,,,,,,,,,01b5692f-0740-4dc9-b1d7-62c4248129b0,1689,,"[80.5, 32.5]",69240,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Ángel Albín Leites,26425.0,Center Attacking Midfield,97,Getafe,216,"['3cca09da-9938-435f-96fa-ab6c5a0ae7f1', '40221fbf-96bb-44b0-91bc-7b5e7be2be68', 'bc93230e-207f-4e77-9c4e-703248b2786d', 'dae847a8-15d7-4647-944f-d5ef6478c767']",12,,,,,,,,,,,,,,,,,Getafe,216,00:40:12.125,Carry,True,2009/2010
,,,,,,"[86.8, 55.2]",,,,,,,,,,,,1.915851,,,,,,,,,,,,,,,41344b2d-d017-4aff-b3dc-b5dc14be85f3,1694,,"[78.4, 55.4]",69240,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Ríos Maestre,26657.0,Right Wing,98,Getafe,216,"['98095411-62fb-483e-ac7f-f7d01f895a65', 'f8ccc463-1da1-49da-99ea-a8af1361e136']",29,,,,,,,,,,,,,,,,,Getafe,216,00:40:29.090,Carry,,2009/2010
,,,,,,"[112.7, 69.3]",,,,,,,,,,,,3.396988,,,,,,,,,,,,,,,23927482-f3e1-4837-8b11-8e6fba45ec38,1697,,"[99.2, 77.5]",69240,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Torres Gómez,6878.0,Right Back,98,Getafe,216,"['4f728d46-520d-416b-b072-693269077441', 'a4803f49-5461-490e-b348-5b1e810d5e19', 'f843ac1c-49e3-467a-9b5d-63ebd67aa35f']",33,,,,,,,,,,,,,,,,,Getafe,216,00:40:33.001,Carry,True,2009/2010
,,,,,,"[43.8, 10.2]",,,,,,,,,,,,0.318758,,,,,,,,,,,,,,,c0ccdcc9-3c6b-4fa6-a9b1-36dc127fb2d6,1707,,"[43.8, 10.0]",69240,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,100,Barcelona,217,"['7725c0e1-1b76-4211-b933-39ad2ac62664', 'd11c836c-0704-4981-94b4-c42b756f3544']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:41:18.446,Carry,,2009/2010
,,,,,,"[44.2, 3.3]",,,,,,,,,,,,0.028224,,,,,,,,,,,,,,,8b6f8b71-71bb-42d7-a1bc-ddee25bf0677,1710,,"[44.2, 4.1]",69240,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,100,Barcelona,217,"['03c0f615-e839-477c-abae-792cce03abe3', 'd66cc9c3-f095-4e6b-9830-ee14ded3849e']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.773,Carry,,2009/2010
,,,,,,"[35.4, 47.4]",,,,,,,,,,,,3.755659,,,,,,,,,,,,,,,1c5912dc-4f4d-4d65-ba79-673a305a076b,1713,,"[32.0, 42.8]",69240,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Right Center Back,100,Barcelona,217,"['43f53cec-921e-4b35-9fcd-f7aff86b584e', '89595da4-4be6-4f79-aead-bc438da8e57e']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.782,Carry,,2009/2010
,,,,,,"[32.9, 15.9]",,,,,,,,,,,,2.620588,,,,,,,,,,,,,,,5babad14-13df-4e95-9837-c70153124e4c,1716,,"[34.6, 23.5]",69240,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,100,Barcelona,217,"['1060c7d8-a48d-4e85-ad71-e4caca9fcb42', '9bd5dcec-0b63-4603-a573-3cf75656a22e']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:41:27.315,Carry,,2009/2010
,,,,,,"[56.2, 9.2]",,,,,,,,,,,,0.056186,,,,,,,,,,,,,,,a7500688-4a45-45b3-8005-0b74b143a781,1719,,"[56.2, 9.2]",69240,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,100,Barcelona,217,"['84a4a271-e8d9-4d63-9be0-714cc3946c8a', '99190a5c-2f10-47a9-b629-7fbfe1b42162']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:41:31.837,Carry,,2009/2010
,,,,,,"[49.3, 13.4]",,,,,,,,,,,,1.911926,,,,,,,,,,,,,,,66c5b8ff-f7a9-4473-80dd-fa3d6ecbf479,1725,,"[53.9, 12.1]",69240,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,100,Barcelona,217,"['0f4ce570-fa27-4345-8edb-effb7214a63f', '2d105acf-b5c6-454b-8c6b-787985442b1b']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:41:35.281,Carry,,2009/2010
,,,,,,"[47.2, 21.8]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,956cb506-42c8-4a31-ac26-80fd7e063e6d,1728,,"[47.2, 21.8]",69240,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,100,Barcelona,217,"['af5207b9-090f-487f-8296-a7730df9d7fb', 'bf9e902d-5374-430e-8327-2f2ad6b477a9']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:41:38.108,Carry,,2009/2010
,,,,,,"[97.0, 5.8]",,,,,,,,,,,,1.571986,,,,,,,,,,,,,,,dc21326c-9813-437d-8999-9eecbe3fc36b,1731,,"[78.7, 2.9]",69240,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,100,Barcelona,217,"['70f17dab-735d-47d9-af04-67432383abcc', 'bf5f58c2-4a9d-4625-806b-ab109c5e7850']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.662,Carry,,2009/2010
,,,,,,"[75.1, 2.7]",,,,,,,,,,,,0.022925,,,,,,,,,,,,,,,a39446e3-48a7-45d7-a5ad-9baf27366f54,1739,,"[75.1, 2.7]",69240,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,101,Barcelona,217,"['883db3e8-9fa7-4bc4-b15c-2b7aea0b4a27', 'b730ca75-788a-4e10-8b87-2b9268369523']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.484,Carry,,2009/2010
,,,,,,"[76.8, 20.3]",,,,,,,,,,,,0.926937,,,,,,,,,,,,,,,c273d04f-2b98-4d39-9add-454649b8c5c7,1742,,"[76.8, 19.1]",69240,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,101,Barcelona,217,"['e1011713-1ac6-4ec5-9cb9-afc4697dd4e0', 'f2c23755-69ee-4e99-9b09-8d0d592dd7f3']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:41:59.792,Carry,,2009/2010
,,,,,,"[66.5, 36.7]",,,,,,,,,,,,1.156564,,,,,,,,,,,,,,,7955c6f4-d7da-4d65-a99b-154e20730e2c,1745,,"[66.5, 37.1]",69240,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,101,Barcelona,217,"['0ce42bbd-6003-4213-9e13-69ac92715783', '3a99e098-a697-437c-8cce-9dec0a75afe4', '5ec7eab8-d62d-45e4-9f9f-809b4a41f983']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:42:02.306,Carry,True,2009/2010
,,,,,,"[71.6, 28.1]",,,,,,,,,,,,0.868636,,,,,,,,,,,,,,,a985b184-db1c-4745-8a1c-120f5981fb36,1749,,"[70.7, 25.8]",69240,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,101,Barcelona,217,"['2f45ce4a-e481-43a7-b522-aec37e0b3c21', '9f27c821-5d23-4a0c-88fa-c706468f5494']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:42:04.666,Carry,,2009/2010
,,,,,,"[64.0, 26.2]",,,,,,,,,,,,0.039993,,,,,,,,,,,,,,,d5b35802-d470-4a40-83ba-fb781a993e08,1753,,"[64.2, 26.6]",69240,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,101,Barcelona,217,"['405107f2-f1ae-4cd1-b3b4-0f0bd6d5bf69', '9f61a2e6-73b3-4bbb-b2fe-f749dfe21ba7', 'bd089f80-e1f5-4653-81dd-4354dd144c20']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:42:06.425,Carry,True,2009/2010
,,,,,,"[76.0, 22.0]",,,,,,,,,,,,0.620667,,,,,,,,,,,,,,,671a0257-0535-4268-9099-51ed45a57213,1757,,"[75.6, 24.5]",69240,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,101,Barcelona,217,"['300aef49-19ff-4455-92e6-e2d2bfcd4c9f', '38adc663-2fe3-4060-8a57-a4938dd88668', '74d6eb8f-cfa0-418f-8e67-87f2f54fded1']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:42:07.342,Carry,True,2009/2010
,,,,,,"[55.0, 10.2]",,,,,,,,,,,,2.32564,,,,,,,,,,,,,,,50f7f62f-4e15-4824-8c1c-f54e1704f40b,1760,,"[55.4, 15.7]",69240,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,101,Barcelona,217,"['624d2f5e-c700-4bd5-ae6c-c4724319bcbd', '8c64843d-4444-4fbe-bd18-4bdb6dbb92e1']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:42:08.884,Carry,,2009/2010
,,,,,,"[77.9, 21.8]",,,,,,,,,,,,0.304427,,,,,,,,,,,,,,,cb2c389a-dc5a-4333-8a92-a9a39f1ff15e,1763,,"[77.9, 20.9]",69240,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,101,Barcelona,217,"['4ff76c8c-e550-404f-aed9-8873f01ece17', '50962006-285d-4c44-9ceb-cc4a43111d94']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:42:12.629,Carry,,2009/2010
,,,,,,"[63.6, 22.8]",,,,,,,,,,,,0.067462005,,,,,,,,,,,,,,,ae331748-b121-4bb9-be80-5a119844965a,1767,,"[64.0, 22.4]",69240,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,101,Barcelona,217,"['46c6aff6-07b3-4dc7-90e2-e59dde7d95a9', '53ef441d-1de4-41e6-8cd4-61b6bce2c6e8', '8f2a8ff1-c269-4e82-8a98-ee42335b2bd1']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:42:14.530,Carry,True,2009/2010
