ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.7551,,,,,,,,,,,,,24ec9ee2-9d28-4683-bb49-a500b6022833,3300,,"[46.2, 69.7]",266160,86,,,,,-2.297053,,Right Foot,,,,"[31.9, 53.6]",,Ground Pass,21.533695,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,170,Barcelona,217,['05024214-53b2-4e15-b193-a954ed0f842c'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:49.156,Pass,,2015/2016
,,,,,,,,,,,,,,2.078744,,,,,,,,,,,,,74bc5fb9-81c6-4621-8f6d-be2199d5d04f,3303,,"[31.9, 53.6]",266160,86,,,,,-1.360968,,Right Foot,,,,"[38.8, 21.2]",,Ground Pass,33.126575,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,170,Barcelona,217,['a6a8f5b5-a4f3-4b9d-a506-846701ebf156'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:50.951,Pass,,2015/2016
,,,,,,,,,,,,,,1.626877,,,,,,,,,,,,,3899b403-aa5e-48c2-81cd-fcc135221fb7,3306,,"[38.8, 21.2]",266160,86,,,,,0.71654165,,Right Foot,,,,"[54.3, 34.7]",,Ground Pass,20.554804,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,170,Barcelona,217,['82de3a2b-641b-42bb-9a87-3ab1855d7e2b'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:55.439,Pass,,2015/2016
,,,,,,,,,,,,,,2.2503,,,,,,,,,,,,,0a1963a8-cdfe-40e5-adbb-e370037c3144,3309,,"[56.5, 36.1]",266160,86,,,,,0.8348203,,Right Foot,,,,"[78.6, 60.5]",,Ground Pass,32.920662,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,170,Barcelona,217,['00b741ab-1403-4509-9209-47450dfded15'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.238,Pass,,2015/2016
,,,,,,,,,,,,,,1.4035,,,,,,,,,,,,,36196e90-438f-4580-8ed3-506eea5eabe1,3312,,"[80.9, 59.1]",266160,87,,,,,0.48233703,,Left Foot,,,,"[102.1, 70.2]",,Low Pass,23.930107,,,,Aleix Vidal Parreu,6400.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,170,Barcelona,217,['70ef7ece-ccc3-4fba-a80c-b2192f38ff61'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:01.903,Pass,,2015/2016
,,,,,,,,,,,,,,1.126132,,,,,,,,,,,,,443fedaf-40da-4c13-873d-8017505b7388,3315,,"[99.8, 64.2]",266160,87,,,,,2.8605049,,Right Foot,,,,"[85.6, 68.3]",,Ground Pass,14.780054,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,170,Barcelona,217,['0e35ffbf-76d9-4721-8886-71998cd72e7e'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:07.404,Pass,,2015/2016
,,,,,,,,,,,,,,0.946,,,,,,,,,,,,,14f295b2-a93b-477d-91d1-1a20638aec3b,3318,,"[85.6, 68.3]",266160,87,,,,,-1.5844941,,Right Foot,,,,"[85.5, 61.0]",,Ground Pass,7.300685,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,170,Barcelona,217,['715c3d25-1725-4850-936d-70fbeff3b90a'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:09.355,Pass,,2015/2016
,,,,,,,,,,,,,,0.9726,,,,,,,,,,,,,c281812a-378f-4b76-8b6a-a1b875900bd9,3321,,"[85.5, 61.0]",266160,87,,,,,1.6373645,,Left Foot,,,,"[84.9, 70.0]",,Ground Pass,9.019978,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,170,Barcelona,217,['f9fc6ae2-f8e2-41f9-95e8-0e90c7eede55'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:10.501,Pass,,2015/2016
,,,,,,,,,,,,,,0.4777,,,,,,,,,,,,,1e72564b-816e-409b-af41-f7a475aa11ca,3324,,"[84.9, 70.0]",266160,87,,,,,-0.38237903,,Right Foot,,,,"[94.1, 66.3]",,Ground Pass,9.916148,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,170,Barcelona,217,['496ed58c-4f6b-46ef-8f32-63094c7760e2'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:12.217,Pass,,2015/2016
,,,,,,,,,,,,,,1.2672,,,,,,,,,,,,,387d338a-7a25-4379-8753-dc60d93ac401,3326,,"[93.2, 66.5]",266160,87,,,,,1.7681919,,Right Foot,,,,"[90.8, 78.5]",,Ground Pass,12.237647,,,,Aleix Vidal Parreu,6400.0,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,170,Barcelona,217,['4ef147e7-26fd-4c7b-acd3-b587e30d62f8'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:12.695,Pass,,2015/2016
,,,,,,,,,,,,,,1.8061,,,,,,,,,,,,,f42b57b7-21f6-4a13-a30e-a6422e177f53,3329,,"[91.1, 76.8]",266160,87,,,,,-0.20632389,,Right Foot,,,,"[108.3, 73.2]",,Ground Pass,17.572706,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,170,Barcelona,217,['3c262ba4-f835-4c37-819a-e13d814bf83f'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:14.920,Pass,,2015/2016
,,,,,,,,,,,,,,0.1964,,,,,,,,,,,,,2870fe8a-87c4-4578-bdfc-6244fdc114ad,3333,,"[118.9, 69.1]",266160,87,,,,,-1.8094057,,Right Foot,,,,"[118.0, 65.4]",,Ground Pass,3.8078866,,Incomplete,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,170,Barcelona,217,['d8f7220a-043a-4f47-9be8-19decb65ee73'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:18.620,Pass,,2015/2016
,,,,,,,,,,,,,,0.8997,,,,,,,,,,,,,bf3b72e1-2025-4540-a81a-0d82f42aa34d,3335,,"[120.0, 80.0]",266160,87,,,,,-2.2822554,,Right Foot,,,,"[117.5, 77.1]",,Ground Pass,3.8288379,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Corner,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,171,Barcelona,217,['02e40052-dacf-4848-b3db-78a1bed39612'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:45.000,Pass,,2015/2016
,,,,,,,,,,,,,,1.1181,,,,,,,,,,,,,496ed0fe-76a6-476f-a5f8-39b481638691,3338,,"[117.5, 77.1]",266160,87,,,,,-3.1133516,,Left Foot,,,,"[99.8, 76.6]",,Ground Pass,17.70706,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,171,Barcelona,217,['968deff4-424b-4993-8f17-33ab2e1b6d41'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:50.328,Pass,,2015/2016
,,,,,,,,,,,,,,1.4212,,,,,,,,,,,,,41f29bde-c819-4d99-8fca-c44edfa756e4,3341,,"[97.1, 74.6]",266160,87,,,,,-3.0527184,,Right Foot,,,,"[87.0, 73.7]",,Ground Pass,10.140019,,,,Aleix Vidal Parreu,6400.0,,,,,,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,171,Barcelona,217,['2201faee-fc89-4eb3-aef5-54e94a916068'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:53.292,Pass,,2015/2016
,,,,,,,,,,,,,,2.283839,,,,,,,,,,,,,d16f1d5a-09b4-4e84-8829-01a858062403,3344,,"[86.0, 73.4]",266160,87,,,,,-1.5127221,,Right Foot,,,,"[87.0, 56.2]",,Low Pass,17.229046,,Incomplete,,,,,,,,,2,From Corner,Aleix Vidal Parreu,6400.0,Right Back,171,Barcelona,217,['253fd01e-ba7a-46b6-ad4a-33837628bb5c'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.026,Pass,,2015/2016
,,,,,,,,,,,,,,0.847948,,,,,,,,,,,,,7e349569-f852-44ea-83f2-08ebd7fb9e9c,3350,,"[36.2, 24.4]",266160,88,,True,,,-1.4418856,,Right Foot,,,,"[37.6, 13.6]",,Ground Pass,10.890363,,,,Zouhair Feddal,6647.0,,,,,Free Kick,2,From Free Kick,Simão Mate,27122.0,Right Center Back,173,Levante UD,221,['5de58a4f-8e73-4ef3-9f61-34d23c6b6a77'],30,,,,,,,,,,,,,,,,,,Levante UD,221,00:43:30.763,Pass,,2015/2016
,,,,,,,,,,,,,,1.18871,,,,,,,,,,,,,beeb4448-d7f9-4128-8deb-9dfec1f79b22,3352,,"[37.8, 13.1]",266160,88,,True,,,-0.51029676,,Left Foot,,,,"[53.7, 4.2]",,Ground Pass,18.221416,,,,Antonio García Aranda,6784.0,,,,,,2,From Free Kick,Zouhair Feddal,6647.0,Left Center Back,173,Levante UD,221,['9989c363-2ae5-4caf-8efd-92e91e29221b'],32,,,,,,,,,,,,,,,,,,Levante UD,221,00:43:32.646,Pass,,2015/2016
,,,,,,,,,,,,,,1.8659,,,,,,,,,,,,,d43dc232-cda4-49e8-9fc5-fb4e0fe0d9f6,3354,,"[55.9, 3.2]",266160,88,,,,,0.26714253,,Left Foot,,,,"[93.9, 13.6]",,High Pass,39.39746,,Incomplete,,,,,,,,,2,From Free Kick,Antonio García Aranda,6784.0,Left Back,173,Levante UD,221,['79ff7a86-f5de-4b54-962e-e0633f710107'],35,,,,,,,,,,,,,,,,,,Levante UD,221,00:43:35.050,Pass,,2015/2016
,,,,,,,,,,,,,,1.356481,,,,,,,,,,,,,3d74238e-d4ed-4d46-86a2-5a88f38f9705,3360,,"[85.9, 11.1]",266160,88,,,,,1.8444556,,Right Foot,,,,"[84.3, 16.8]",,Ground Pass,5.920304,,,,José Luis Morales Nogales,6668.0,,,,,,2,From Free Kick,Víctor Camarasa Ferrando,6659.0,Center Defensive Midfield,173,Levante UD,221,"['62d0dda6-ed42-4754-b8ee-4ba6e625dbef', 'e97ac253-0cd1-422e-877f-44c13c1d71c0', 'fd2a3a43-c0fe-499e-be6f-39bdbe16f63a']",40,,,,,,,,,,,,,,,,,,Levante UD,221,00:43:40.168,Pass,True,2015/2016
,,,,,,,,,,,,,,1.565,,,,,,,,,,,,,84b18dd8-488c-4df0-a825-4b1a230044df,3363,,"[84.3, 16.8]",266160,88,,,,,0.8332206,,Right Foot,True,,,"[103.2, 37.6]",,High Pass,28.10427,,,,Nabil Ghilas,27250.0,,,,,,2,From Free Kick,José Luis Morales Nogales,6668.0,Left Wing,173,Levante UD,221,['46df11b7-2c66-4d2f-a87f-6a2317bbf674'],42,,,,,,,,,,,,,,,,,,Levante UD,221,00:43:42.291,Pass,,2015/2016
,,,,,,,,,,,,,,0.645381,,,,,,,,,,,,,9a0f7002-d92d-4ffb-bf8e-89c789710497,3366,,"[103.2, 37.6]",266160,88,,,,True,-2.0424118,,,,,,"[98.1, 27.6]",,Low Pass,11.225417,,,,Víctor Camarasa Ferrando,6659.0,,,,,,2,From Free Kick,Nabil Ghilas,27250.0,Right Wing,173,Levante UD,221,"['95326c59-ab4d-4fff-b8aa-9e84a95ab3c3', 'c08abc28-23bf-4c55-acee-6f26c8c78747']",43,,,,,,,,,,,,,,,,,,Levante UD,221,00:43:43.856,Pass,True,2015/2016
,,,,,,,,,,,,,,0.9026,,,,,,,,,,,,,dd7ed2dd-5ff4-402b-9b6a-1ba0eb70932f,3370,,"[20.1, 43.7]",266160,88,,,,,1.9124118,,Head,,,,"[16.9, 52.7]",,High Pass,9.551963,,,,Aleix Vidal Parreu,6400.0,,,,,Recovery,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,174,Barcelona,217,['fce4ae2b-c0ab-4e3c-bdfe-a83ed607afde'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:45.639,Pass,,2015/2016
,,,,,,,,,,,,,,1.2208,,,,,,,,,,,,,d3b80ffb-8bbc-49c6-9a19-48603f33bf17,3372,,"[16.9, 52.7]",266160,88,,,,,-0.38050637,,Head,,,,"[28.4, 48.1]",,High Pass,12.3858795,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,174,Barcelona,217,['a1009fb4-62b1-4f87-bc63-bb73951fcbfd'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:46.542,Pass,,2015/2016
,,,,,,,,,,,,,,1.7484,,,,,,,,,,,,,7b5763fd-0d1a-4999-aa67-cdf0de31e903,3376,,"[28.5, 47.4]",266160,88,,,,,2.2281117,,Right Foot,,,,"[17.0, 62.3]",,High Pass,18.821796,,,,Aleix Vidal Parreu,6400.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,174,Barcelona,217,['8639674a-5016-4d00-b6cb-1cb3e4739785'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:47.802,Pass,,2015/2016
,,,,,,,,,,,,,,1.3631,,,,,,,,,,,,,78d1b189-6763-42b5-9409-071f7554adb4,3380,,"[18.3, 60.7]",266160,88,,,,,1.478467,,Right Foot,,,,"[18.8, 66.1]",,Low Pass,5.4230986,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,174,Barcelona,217,"['a79e072c-9d55-462c-966a-8c10fd4e78a2', 'eb49e428-5403-4d9b-9b7a-1e8a003bb93c']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:49.631,Pass,,2015/2016
,,,,,,,,,,,,,,1.249515,,,,,,,,,,,,,a79e072c-9d55-462c-966a-8c10fd4e78a2,3382,,"[101.3, 14.0]",266160,88,,,,,3.1311765,,Right Foot,,,,"[91.7, 14.1]",,Ground Pass,9.600521,,,,José Luis Morales Nogales,6668.0,,,,,Recovery,2,Regular Play,Mauricio Andrés Cuero Castillo,27463.0,Right Center Midfield,175,Levante UD,221,"['78d1b189-6763-42b5-9409-071f7554adb4', 'f9005ea0-e000-47f0-875c-924460a0b745']",50,,,,,,,,,,,,,,,,,,Levante UD,221,00:43:50.994,Pass,,2015/2016
,,,,,,,,,,,,,,1.173289,,,,,,,,,,,,,89d17ea5-ada2-4b62-84b5-756097891810,3386,,"[91.9, 17.1]",266160,88,,,,,2.138757,,Right Foot,,,,"[85.2, 27.6]",,Ground Pass,12.455521,,,,Víctor Camarasa Ferrando,6659.0,,,,,,2,Regular Play,José Luis Morales Nogales,6668.0,Left Wing,175,Levante UD,221,"['19e58de8-dd5a-4857-bf24-e4769ceb5b26', '1c5c7090-1828-45d0-a2f6-84123bd3bdd4']",53,,,,,,,,,,,,,,,,,,Levante UD,221,00:43:53.056,Pass,True,2015/2016
,,,,,,,,,,,,,,1.78913,,,,,,,,,,,,,1df9f390-2f96-432f-9a78-f743e002687d,3389,,"[85.2, 27.6]",266160,88,,,,,1.384107,4a555572-c584-4985-825e-75256bf3ef03,Left Foot,,,,"[88.6, 45.6]",,Ground Pass,18.318296,,,,Jefferson Andrés Lerma Solís,5678.0,True,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Center Defensive Midfield,175,Levante UD,221,['c2f97eb2-201b-43b7-9bf0-a1a219d3f997'],54,,,,,,,,,,,,,,,,,,Levante UD,221,00:43:54.699,Pass,,2015/2016
,,,,,,,,,,,,,,2.0911,,,,,,,,,,,,,63832454-08f7-4c5d-bc28-08726d6aa3de,3399,,"[37.7, 15.2]",266160,89,,True,,,0.10308161,,Right Foot,,,,"[55.1, 17.0]",,Ground Pass,17.492855,,,,Andrés Iniesta Luján,5216.0,,,,,Free Kick,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,176,Barcelona,217,['108c181e-c821-4cb0-910d-3aa13d19e0b8'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:22.037,Pass,,2015/2016
,,,,,,,,,,,,,,1.146312,,,,,,,,,,,,,4eef374b-9828-4f33-b6a4-18e63f8c812e,3401,,"[55.4, 17.0]",266160,89,,,,,1.6413859,,Right Foot,,,,"[54.7, 26.9]",,Ground Pass,9.924717,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,176,Barcelona,217,['25117498-46ae-4f6e-8212-efcdb6d3f26c'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:25.137,Pass,,2015/2016
,,,,,,,,,,,,,,1.0062,,,,,,,,,,,,,499a2d02-40bf-47b6-8a45-8eaae34d7471,3405,,"[54.9, 26.9]",266160,89,,,,,-2.3774679,,Right Foot,,,,"[45.3, 17.7]",,Ground Pass,13.296617,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,176,Barcelona,217,"['c44c1024-eec6-48c6-8ceb-3f491a47977c', 'cdca4fc3-9aed-4ba0-8679-772116d6611a']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:27.490,Pass,True,2015/2016
,,,,,,,,,,,,,,1.343444,,,,,,,,,,,,,93fc40b2-69d2-433d-bccf-c992303980f9,3408,,"[45.3, 17.7]",266160,89,,,,,-0.52545804,,Right Foot,,,,"[57.2, 10.8]",,Ground Pass,13.755726,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,176,Barcelona,217,['483f35a6-e537-421e-bf4c-ae383a32ac05'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:28.550,Pass,,2015/2016
,,,,,,,,,,,,,,1.4163,,,,,,,,,,,,,67049337-548f-4e00-b058-f5bca3b8325b,3411,,"[57.2, 10.8]",266160,89,,,,,0.6910842,,Left Foot,,,,"[65.3, 17.5]",,Ground Pass,10.511898,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,176,Barcelona,217,['0ad31471-b873-4213-b436-7650de87c736'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:30.933,Pass,,2015/2016
,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,c18585f2-2616-4dad-800c-c649f4fda7c4,3414,,"[65.3, 17.5]",266160,89,,,,,3.0304818,,Right Foot,,,,"[41.1, 20.2]",,Ground Pass,24.350155,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,176,Barcelona,217,['f95dab25-187b-42ea-ade0-7422e4396066'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:32.709,Pass,,2015/2016
,,,,,,,,,,,,,,0.954008,,,,,,,,,,,,,cd4219ad-ecde-46a8-93a4-0e40d72731fe,3417,,"[41.4, 20.2]",266160,89,,,,,-0.9569243,,Right Foot,,,,"[51.9, 5.3]",,Ground Pass,18.228,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,176,Barcelona,217,['aa57d9e4-ecd6-430e-9bf3-d3d53ec01231'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:34.708,Pass,,2015/2016
,,,,,,,,,,,,,,1.0699,,,,,,,,,,,,,84fbfdba-f6fc-4185-a016-4156989d0d95,3420,,"[51.9, 5.3]",266160,89,,,,,-0.17219082,,Right Foot,,,,"[68.0, 2.5]",,Ground Pass,16.341665,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,176,Barcelona,217,['93090a39-323c-4891-91c5-17d6951dafcb'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:36.726,Pass,,2015/2016
,,,,,,,,,,,,,,1.489226,,,,,,,,,,,,,1dd6489d-0cb9-40cc-a294-9a24976a12fd,3424,,"[68.1, 2.5]",266160,89,,,,,1.6794575,,Right Foot,,,,"[66.9, 13.5]",,Ground Pass,11.065261,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,176,Barcelona,217,"['3b51af17-3f70-45c9-b0a8-db37e8364bb9', '521e9dd6-7cbc-4fa4-b67c-141e1823d7b3']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:37.876,Pass,True,2015/2016
,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,fec686a3-275a-4fca-8108-304983b1462c,3427,,"[66.9, 13.5]",266160,89,,,,,-0.4326921,,Right Foot,,,,"[89.2, 3.2]",,Ground Pass,24.563795,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,176,Barcelona,217,['4e959648-d857-482e-a167-827bbf37a6ab'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:39.869,Pass,,2015/2016
,,,,,,,,,,,,,,1.478096,,,,,,,,,,,,,16ccdbf9-2bd4-4579-add0-b1c122d3bcd0,3431,,"[88.3, 4.8]",266160,89,,,,,2.705497,,Right Foot,,,,"[78.0, 9.6]",,Ground Pass,11.363538,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,176,Barcelona,217,"['4a159766-8045-4fba-9e1e-5d7981fe3675', '599dd8c2-dd6e-40e7-8300-3578d2e7e111']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:41.818,Pass,True,2015/2016
,,,,,,,,,,,,,,3.2709,,,,,,,,,,,,,7b19ca4c-5463-4001-a542-d3543bbb46e7,3434,,"[78.0, 9.9]",266160,89,,,,,1.6856729,,Right Foot,,,,"[72.0, 61.9]",,High Pass,52.34501,,,,Aleix Vidal Parreu,6400.0,,True,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,176,Barcelona,217,['1e604f1c-1bd2-4e94-a038-4a75f842a113'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:44.839,Pass,,2015/2016
,,,,,,,,,,,,,,1.4395,,,,,,,,,,,,,93ce9806-bcf8-4582-b32a-622249d074c8,3437,,"[72.0, 61.9]",266160,89,,,,,0.8237069,,Right Foot,,,,"[85.8, 76.8]",,Ground Pass,20.308865,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Aleix Vidal Parreu,6400.0,Right Back,176,Barcelona,217,['86d4c099-6feb-49bb-8e8f-36cfa2771b70'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:49.764,Pass,,2015/2016
,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,25ad983d-c87f-417c-868c-0e1877b3bf7f,3441,,"[72.4, 55.5]",266160,89,,,,,2.646041,,Right Foot,,,,"[68.7, 57.5]",,Ground Pass,4.2059484,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,176,Barcelona,217,['700ec138-5a92-44ef-aa55-bb2e9aeb7f83'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:56.038,Pass,,2015/2016
,,,,,,,,,,,,,,1.128194,,,,,,,,,,,,,ba27b327-2659-434b-b1d6-3a1dc0ba7654,3445,,"[73.1, 60.8]",266160,89,,,,,0.9485924,,Right Foot,,,,"[83.5, 75.3]",,Ground Pass,17.844048,,,,Aleix Vidal Parreu,6400.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,176,Barcelona,217,"['58d26596-4e8e-4689-b0a2-862d600ef5e3', 'cc5fa2cb-d726-4b62-933a-b03ff3f5a21f']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:57.755,Pass,True,2015/2016
,,,,,,,,,,,,,,1.0285,,,,,,,,,,,,,83b02ed0-12cc-46d9-a975-189035f409cd,3448,,"[83.5, 75.7]",266160,90,,,,,-1.6262949,,Right Foot,,,,"[82.5, 57.7]",,Ground Pass,18.027756,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Aleix Vidal Parreu,6400.0,Right Back,176,Barcelona,217,['e9068146-a12f-4fa8-b9f9-84a6086831a2'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:00.338,Pass,,2015/2016
,,,,,,,,,,,,,,1.45922,,,,,,,,,,,,,6d9e28fd-dd06-4407-b025-3f3ad016b022,3454,,"[74.3, 55.7]",266160,90,,,,,-1.439969,,Right Foot,,,,"[77.3, 32.9]",,Low Pass,22.996521,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,176,Barcelona,217,['82fd3476-4d5c-4b28-bafd-12c697be4d94'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:03.006,Pass,,2015/2016
,,,,,,,,,,,,,,1.3272,,,,,,,,,,,,,455a7cf6-4c6e-488b-9229-f6e2108cdf42,3457,,"[102.4, 29.4]",266160,90,,,,,-0.7266424,,Right Foot,,,,"[111.4, 21.4]",,Ground Pass,12.0415945,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,176,Barcelona,217,['5758b26d-e5e6-4b02-9e47-cf59a640bc70'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:07.805,Pass,,2015/2016
,,,,,,,,,,,,,,0.1539,,,,,,,,,,,,,ae161798-2a5a-4a24-b913-f465f94ef857,3461,,"[111.4, 20.7]",266160,90,,,,,1.9809237,,Right Foot,,,,"[110.4, 23.0]",,Low Pass,2.5079873,,Incomplete,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,176,Barcelona,217,['7426f334-10ef-4882-95ac-a4c8cff4712a'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:10.958,Pass,,2015/2016
