50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.6678,,,,,,,,,,,,,f676d2c3-66a7-4013-ae9f-acbbccfd1335,737,,"[9.0, 42.9]",303664,16,,,,,0.96233624,,Right Foot,,,,"[21.4, 60.7]",,Ground Pass,,21.693317,,,,,Igor Zubeldia Elorza,6676.0,,,,,,,1,Regular Play,Alejandro Remiro Gargallo,32185.0,Goalkeeper,28,Real Sociedad,210,['e743428c-fd73-478d-881c-95b21d688eba'],47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:47.521,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.356662,,,,,,,,,,,,,0e3434c1-ab44-4662-98b2-14af280476e9,740,,"[28.1, 63.3]",303664,16,,,,,0.6841827,,Right Foot,,,,"[42.2, 74.8]",,Ground Pass,,18.195055,,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,,1,Regular Play,Igor Zubeldia Elorza,6676.0,Right Center Back,28,Real Sociedad,210,['8dba623c-ed9c-4ef6-94d8-3a45841fdde2'],50,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:50.832,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.878034,,,,,,,,,,,,,ecc19def-afdb-425f-b79e-d0657a6389fa,743,,"[42.0, 75.9]",303664,16,,,,,-2.5065658,,Right Foot,,,,"[30.6, 67.5]",,Ground Pass,,14.160508,,,,,Igor Zubeldia Elorza,6676.0,,,,,,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,28,Real Sociedad,210,['70f276c6-2055-46a4-a513-473db371494b'],53,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:53.800,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.007127,,,,,,,,,,,,,7ed0ad22-4c6e-4967-9760-da7d48d86287,747,,"[43.2, 72.5]",303664,16,,,,,-0.4957066,,Right Foot,,,,"[56.7, 65.2]",,Ground Pass,,15.347313,,,,,Cristian Portugués Manzanera,6582.0,,,,,,,1,Regular Play,Igor Zubeldia Elorza,6676.0,Right Center Back,28,Real Sociedad,210,"['1da19a5d-485a-4dc3-98ae-622de50683e0', 'b6d2ef4d-8e9c-4699-b274-4de3e49d9910']",59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:59.556,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.138444,,,,,,,,,,,,,d5867a21-8450-4e57-8c72-b41999865edb,750,,"[57.4, 65.2]",303664,17,,,,,1.0584068,,Right Foot,,,,"[64.6, 78.0]",,Ground Pass,,14.686048,,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,,1,Regular Play,Cristian Portugués Manzanera,6582.0,Right Midfield,28,Real Sociedad,210,"['0da9c27f-369f-42f7-b968-b625c4726278', '2ddf000d-848a-488d-8310-436d9abd6a52']",0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:00.564,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,2.170787,,,,,,,,,,,,,2783ccc9-d759-4869-a024-16cc08ad9613,753,,"[64.6, 78.0]",303664,17,,,,,-0.73405993,,Right Foot,,,True,"[77.9, 66.0]",,Ground Pass,,17.913403,,,Pass Offside,,Alexander Isak,8819.0,,,,Through Ball,True,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,28,Real Sociedad,210,['5f7bc466-b388-4275-8577-2bc908a00005'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:01.728,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.019806,,,,,,,,,,,,,c12b957d-dbfe-4b8f-b6b5-765471a2054a,756,,"[15.2, 35.2]",303664,17,,,,,-0.91914046,,Right Foot,,,,"[39.0, 4.0]",,High Pass,,39.241306,,,,,Jordi Alba Ramos,5211.0,,,,,,Free Kick,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,29,Barcelona,217,['db0d025e-bdd0-4f91-8e78-5fad70536330'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:17:18.150,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.245003,,,,,,,,,,,,,49bf1132-932d-4e32-880a-5841088ef95e,759,,"[35.6, 3.1]",303664,17,,,,,2.5756779,,Left Foot,,,,"[19.7, 13.2]",,Ground Pass,,18.836666,,,,,Clément Lenglet,6826.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,29,Barcelona,217,['cdd3ec81-80d7-493d-99e3-6eae0e56f64a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:17:21.647,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.572656,,,,,,,,,,,,,805a67f1-9a6f-41ea-b513-b8092af0d688,763,,"[29.2, 22.6]",303664,17,,,,,0.15536426,,Left Foot,,,,"[37.5, 23.9]",,Ground Pass,,8.401191,,,,,Frenkie de Jong,8118.0,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,29,Barcelona,217,"['38433fde-4ac8-4ad7-bf0c-69c5619645ec', '6468a43d-99fa-481b-87fb-e3ad18478cd2']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:17:28.865,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,2.185351,,,,,,,,,,,,,75997d62-3e73-4d11-87ab-bde2ff511cb6,766,,"[36.4, 23.5]",303664,17,,,,,-1.5930148,,Left Foot,,,,"[36.0, 5.5]",,Low Pass,,18.004444,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,29,Barcelona,217,"['3ad191e5-d43d-4118-896c-789d04675edf', 'bc85b20b-49e6-4d2b-a63d-28459646675e']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.437,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.415586,,,,,,,,,,,,,0de026e5-31f7-4216-8efd-27b62df9eee1,771,,"[36.2, 5.1]",303664,17,,,,,0.03044744,,Left Foot,,,,"[55.9, 5.7]",,Low Pass,,19.709135,,,Incomplete,,Antoine Griezmann,5487.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,29,Barcelona,217,"['8bcd7788-016c-4fdf-bec7-b153cb446ed4', 'd2d933aa-8da9-4f62-9a00-b00c057aeeff']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:17:32.306,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.772905,,,,,,,,,,,,,8bcd7788-016c-4fdf-bec7-b153cb446ed4,773,,"[64.2, 74.4]",303664,17,,,,,0.114540696,,Right Foot,,,,"[75.5, 75.7]",,Ground Pass,,11.374533,,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,Recovery,1,Regular Play,Igor Zubeldia Elorza,6676.0,Right Center Back,30,Real Sociedad,210,"['0de026e5-31f7-4216-8efd-27b62df9eee1', 'a037eb8f-0af6-4ff3-8e0a-48287f699947']",33,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:33.722,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.028639,,,,,,,,,,,,,f334f364-dff4-4b25-9be1-142d0cf6da83,775,,"[75.5, 75.7]",303664,17,,,,,-1.3407102,,Right Foot,,,,"[78.1, 64.6]",,High Pass,,11.400438,,,,,Martin Ødegaard,8252.0,,,,,,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,30,Real Sociedad,210,['e84fb4cb-3689-4a64-ab67-9281fa6a7e6f'],34,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:34.495,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.213478,,,,,,,,,,,,,7f8380eb-a35b-43f4-ad05-6902e22a7783,780,,"[78.8, 65.8]",303664,17,,,,,1.6713732,,Left Foot,,,,"[77.7, 76.7]",,Low Pass,,10.955364,,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,,1,Regular Play,Martin Ødegaard,8252.0,Right Center Midfield,30,Real Sociedad,210,"['65f61195-157f-4f0d-a8c3-fd14877a423e', '67de40d6-8f52-4baf-adf4-46ce04015cb0', 'b10d0f85-cf7b-4cab-8275-f883d2663830']",36,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:36.822,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.61695,,,,,,,,,,,,,6c9a0222-cbad-45b4-9cd2-5f15d67ee601,783,,"[77.7, 76.7]",303664,17,,,,,-2.889746,,Right Foot,,,,"[60.6, 72.3]",,Ground Pass,,17.65701,,,,,Igor Zubeldia Elorza,6676.0,,,,,,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,30,Real Sociedad,210,['f9d2c29f-0040-46c4-8cd4-c605bf64eb47'],39,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:39.276,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.03128,,,,,,,,,,,,,95e61d67-927c-44fd-9c96-b666714093de,785,,"[60.6, 72.3]",303664,17,,,,,-1.0004131,,Right Foot,,,,"[70.8, 56.4]",,Ground Pass,,18.890474,,,,,Ander Guevara Lajo,24236.0,,,,,,,1,Regular Play,Igor Zubeldia Elorza,6676.0,Right Center Back,30,Real Sociedad,210,['a2645691-1722-4035-8b5d-7c2a72918de0'],40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:40.893,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.418707,,,,,,,,,,,,,81ed36d9-578c-4c20-a921-57c90bcc9d86,789,,"[69.6, 56.0]",303664,17,,,,,-2.3355079,,Right Foot,,,,"[55.4, 41.2]",,Ground Pass,,20.510485,,,,,Diego Javier Llorente Ríos,6713.0,,,,,,,1,Regular Play,Ander Guevara Lajo,24236.0,Center Defensive Midfield,30,Real Sociedad,210,"['ac18899b-a65b-46bf-ad30-1748d9bc1b81', 'cea59c43-06b1-472c-b34c-8d53ff2523e9']",42,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:42.838,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.409895,,,,,,,,,,,,,ad98b51b-944e-4c1c-800b-25c23a392fbd,793,,"[62.5, 38.5]",303664,17,,,,,1.4324454,,Right Foot,,,,"[63.6, 46.4]",,Ground Pass,,7.9762144,,,,,Ander Guevara Lajo,24236.0,,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Left Center Back,30,Real Sociedad,210,"['43df9a89-2f04-4265-b4ab-bc24fbce6095', 'f7bdc2ec-12ab-4846-94a5-c17d905c5142']",47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:47.066,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.691037,,,,,,,,,,,,,247a49b3-2dfe-4782-8878-2911c2b8376d,796,,"[63.6, 46.4]",303664,17,,,,,0.66104317,8ec7c6ea-b5a0-40c3-8ae0-bd09be13d8ed,Right Foot,,,,"[76.2, 56.2]",,Ground Pass,,15.962456,,,,,Martin Ødegaard,8252.0,True,,,,,,1,Regular Play,Ander Guevara Lajo,24236.0,Center Defensive Midfield,30,Real Sociedad,210,['cc0d2b58-fafe-4e2c-989c-8c2be1097e9e'],48,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:48.561,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.642292,,,,,,,,,,,,,ac761f0c-d6b0-40f4-8a21-01d255855016,802,,"[6.0, 36.0]",303664,18,,,,,-0.5746701,,Right Foot,,,,"[28.7, 21.3]",,Low Pass,,27.044039,,,,,Frenkie de Jong,8118.0,,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,31,Barcelona,217,['6120e919-4c47-41f5-aa04-3d4a1a1b2d81'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:18:22.452,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.079054,,,,,,,,,,,,,bbe92a37-d476-459d-834c-0952ab9de251,806,,"[22.3, 13.8]",303664,18,,,,,2.3561945,,Right Foot,,,,"[10.1, 26.0]",,Ground Pass,,17.253405,,,,,Clément Lenglet,6826.0,,,,,,,1,From Goal Kick,Frenkie de Jong,8118.0,Left Center Midfield,31,Barcelona,217,['40759e8d-25ba-4ecd-a0e5-0ad1dc525575'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:18:29.129,Pass,,2019/2020
,,,,,,,,,,,,,,,,,3.329383,,,,,,,,,,,,,5a8936ed-5a57-4e33-94d0-950ff9d97fe1,810,,"[10.1, 30.3]",303664,18,,,,,0.54636,,Right Foot,,,,"[61.9, 61.8]",,High Pass,,60.62582,,,Pass Offside,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,31,Barcelona,217,['15bcc093-52a0-4948-8e11-130aa7159d29'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:18:31.375,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.145273,,,,,,,,,,,,,b8e4ba2b-828a-4ec5-842c-559b533fdd53,812,,"[55.4, 13.2]",303664,18,,,,,2.6405792,,Left Foot,,,,"[42.8, 20.1]",,Ground Pass,,14.365583,,,,,Diego Javier Llorente Ríos,6713.0,,,,,,Free Kick,1,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,32,Real Sociedad,210,['bfcdcb00-7fd6-44e7-a185-626a58afbbe3'],44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:44.807,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.951653,,,,,,,,,,,,,0ecfbb72-352b-4b20-8f63-e9fea92170ba,815,,"[41.5, 23.7]",303664,18,,,,,1.5972801,,Right Foot,,,,"[40.7, 53.9]",,Ground Pass,,30.210594,,,,,Igor Zubeldia Elorza,6676.0,,,,,,,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Left Center Back,32,Real Sociedad,210,['d1b35fab-7006-4cca-9e6a-4f671da1a333'],46,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:46.931,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.943268,,,,,,,,,,,,,10949220-1ac0-413d-b60b-2b4b75010b47,818,,"[40.7, 53.9]",303664,18,,,,,-1.0278451,,Right Foot,,,,"[47.7, 42.3]",,Ground Pass,,13.548431,,,,,Ander Guevara Lajo,24236.0,,,,,,,1,From Free Kick,Igor Zubeldia Elorza,6676.0,Right Center Back,32,Real Sociedad,210,['52bac4cd-667d-44f2-9964-d244c2a94471'],49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:49.812,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.188271,,,,,,,,,,,,,4da4a10c-c930-4fb9-b6e9-fa56269c39cf,822,,"[43.0, 44.7]",303664,18,,,,,2.4163628,,Right Foot,,,,"[29.8, 56.4]",,Ground Pass,,17.638878,,,,,Igor Zubeldia Elorza,6676.0,,,,,,,1,From Free Kick,Ander Guevara Lajo,24236.0,Center Defensive Midfield,32,Real Sociedad,210,"['764c9e2b-6b38-46bb-85ee-6f047a006cd8', 'a7fbb5fd-3d33-49ef-b8e5-58fd1742c0b8']",52,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:52.028,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,2.053341,,,,,,,,,,,,,b5bd4b13-3d58-4e9e-83f0-0b3d36b99b40,825,,"[29.8, 56.0]",303664,18,,,,,-2.5283854,,Right Foot,,,,"[8.2, 40.8]",,Ground Pass,,26.412119,,,,,Alejandro Remiro Gargallo,32185.0,,,,,,,1,From Free Kick,Igor Zubeldia Elorza,6676.0,Right Center Back,32,Real Sociedad,210,['ac7862a3-63b9-4f03-b9e1-747f0b8466d3'],54,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:54.086,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.77612,,,,,,,,,,,,,5bcdeb2e-5ab1-4fc5-a1df-253ead4d4766,828,,"[8.2, 40.8]",303664,18,,,,,-0.9802621,,Right Foot,,,,"[32.6, 4.4]",,Low Pass,,43.821457,,,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,From Free Kick,Alejandro Remiro Gargallo,32185.0,Goalkeeper,32,Real Sociedad,210,['a94bbbd1-799a-43c3-860c-399b4cece902'],57,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:57.185,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.101913,,,,,,,,,,,,,674745e2-992c-4ff6-8b6d-e84b3ced748e,832,,"[34.5, 5.1]",303664,19,,,,,0.68461716,,Left Foot,,,,"[49.2, 17.1]",,Ground Pass,,18.976038,,,,,Alexander Isak,8819.0,,,,,,,1,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,32,Real Sociedad,210,"['46d335a6-35f7-471d-80db-8ceac320b23e', '8ea1d93f-6b2f-4613-a207-55b894c3f90c']",0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:00.018,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.695343,,,,,,,,,,,,,792e5265-4604-42fa-bd41-2df23b154fc6,835,,"[49.2, 17.1]",303664,19,,,,,2.5906103,,Right Foot,,,,"[40.9, 22.2]",,Ground Pass,,9.741663,,,,,Mikel Merino Zazón,3042.0,,,,,,,1,From Free Kick,Alexander Isak,8819.0,Center Forward,32,Real Sociedad,210,['08df06bc-04eb-4562-b143-b7682241c872'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:01.160,Pass,,2019/2020
,,,,,,,,,,,,,,,,,3.940996,,,,,,,,,,,,,4127d7d7-291b-4287-adda-afdfd7852c78,838,,"[44.3, 21.1]",303664,19,,,,,0.4497596,,Left Foot,,,,"[108.1, 51.9]",,High Pass,,70.84547,,,Incomplete,,Martin Ødegaard,8252.0,,,,,,,1,From Free Kick,Mikel Merino Zazón,3042.0,Left Center Midfield,32,Real Sociedad,210,"['6a91a419-a3fa-44d1-810d-39c3e114f460', 'd2dfaab1-0a93-40d4-b903-28637d9c09e5']",3,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:03.119,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.06732,,,,,,,,,,,,,c9e72661-8b34-4660-8464-03010b607807,842,,"[11.4, 28.2]",303664,19,,,,,-0.7324881,,Keeper Arm,,,,"[28.3, 13.0]",,Low Pass,,22.729937,,,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,33,Barcelona,217,['d07b26e5-2ec6-4660-b5b3-5ca8c98c72b2'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:19:10.828,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.128773,,,,,,,,,,,,,a8beac2d-564a-4b83-8563-3ec8bbdf06ff,845,,"[24.2, 24.3]",303664,19,,,,,-0.013512691,,Right Foot,,,,"[39.0, 24.1]",,Ground Pass,,14.801352,,,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,33,Barcelona,217,['fbfc6bf5-5143-4f37-97f3-eaa594372447'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:19:12.594,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.880843,,,,,,,,,,,,,a71f6043-94d2-4217-95a3-c720b3226160,847,,"[37.7, 24.1]",303664,19,,,,,2.9209454,,Right Foot,,,,"[27.0, 26.5]",,Low Pass,,10.965857,,,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,33,Barcelona,217,['f797c8f7-06e8-4088-8ecd-bee8b82faee9'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:19:13.723,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.857502,,,,,,,,,,,,,582e03b6-3181-4497-83ab-896d8e5e5256,850,,"[33.9, 26.0]",303664,19,,,,,0.13522413,,Left Foot,,,,"[48.6, 28.0]",,Ground Pass,,14.83543,,,Unknown,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,33,Barcelona,217,['4c530b2c-7b12-4fb2-a62e-77f434d4fb3c'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:19:18.727,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.80049,,,,,,,,,,,,,2420ee5b-21a8-492d-ad15-4377fc33ca16,855,,"[34.5, 33.7]",303664,19,,,,,0.98478574,,Left Foot,,,,"[42.2, 45.3]",,Ground Pass,,13.923002,,,,,Sergio Busquets i Burgos,5203.0,,,,,,Free Kick,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,34,Barcelona,217,['6b00727f-78c5-4b88-b6e8-1cafd36415be'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:19:23.513,Pass,,2019/2020
,,,,,,,,,,,,,,,,,3.208302,,,,,,,,,,,,,03804f49-5e04-4a5f-83a8-0a213f68a6ef,858,,"[42.2, 45.3]",303664,19,,,,,0.8058035,,Right Foot,,,,"[51.8, 55.3]",,Ground Pass,,13.862179,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,34,Barcelona,217,['2fa43df7-b8f6-4c38-a306-661fe2532842'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:19:24.544,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.612053,,,,,,,,,,,,,c618ddca-ec4c-427a-8b4d-304a34f456a6,861,,"[70.6, 56.6]",303664,19,,,,,0.6122049,,Left Foot,,,,"[97.8, 75.7]",,Ground Pass,,33.236275,,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,['5880f9fd-3a6b-43ae-85ca-2730e226b519'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:19:29.171,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.427816,,,,,,,,,,,,,1e2364bf-b256-4d2a-b02d-f7c7a9381b45,864,,"[101.0, 74.8]",303664,19,,,,,-2.302193,,Right Foot,,,,"[83.5, 55.3]",,Ground Pass,,26.201145,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,34,Barcelona,217,['d795518f-2fb2-461f-9999-78833910afb3'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.074,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.011903,,,,,,,,,,,,,5b3b3481-3551-4ca3-af13-26299f3bf6ac,868,,"[82.0, 52.1]",303664,19,,,,,-0.8712288,,Left Foot,,,,"[105.9, 23.7]",,High Pass,,37.118324,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,"['9ee1bb2b-7b3a-4b85-ab4e-9b67989830ba', 'a0df7bb3-5b92-4826-acaa-c3eb2a41cf94']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:19:38.199,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.216306,,,,,,,,,,,,,353a5fdd-226a-4ff5-9c5b-797a06eac9eb,871,,"[97.4, 18.5]",303664,19,,,,,-0.7655332,,Left Foot,,,,"[105.1, 11.1]",,Low Pass,,10.6794195,,,,,Jordi Alba Ramos,5211.0,,,,,,Recovery,1,From Free Kick,Antoine Griezmann,5487.0,Left Wing,34,Barcelona,217,['8ed06146-eeaa-42da-bff0-9459edf81613'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.067,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.382832,,,,,,,,,,,,,857f7f8a-13b0-4655-800f-5309446a33d0,875,,"[101.9, 9.8]",303664,19,,,,,-2.0628915,,Left Foot,,,,"[96.7, 0.1]",,Ground Pass,,11.005907,,,Out,,Antoine Griezmann,5487.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,34,Barcelona,217,['53966507-6442-4ce6-9266-e1483b82bfb6'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:19:43.987,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.620177,,,,,,,,,,,,,90ee26b0-f507-4482-8351-91292ddbd7f6,877,,"[20.4, 80.0]",303664,20,,True,,,-0.25777113,,,,,,"[42.4, 74.2]",,High Pass,,22.751703,,,,,Alexander Isak,8819.0,,,,,,Throw-in,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,35,Real Sociedad,210,['6fb839c3-faba-48e4-9993-70c6feb3aba9'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:00.895,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.225684,,,,,,,,,,,,,7cf303d5-c9e8-430f-87f5-5d16603ed4d5,879,,"[43.2, 74.2]",303664,20,,,,,-0.17593962,,Left Foot,,,,"[56.7, 71.8]",,Low Pass,,13.711674,,,Incomplete,,Cristian Portugués Manzanera,6582.0,,,,,,,1,From Throw In,Alexander Isak,8819.0,Center Forward,35,Real Sociedad,210,"['0ccedadb-c193-4d40-a94c-65024236565f', '916c2c0d-872e-4277-8af7-b21bf8684e23']",4,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:04.536,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.894387,,,,,,,,,,,,,2f877951-19ef-4f93-8841-42ef8ea9a594,883,,"[50.9, 78.5]",303664,20,,,,,-0.9928944,,Head,,,,"[55.4, 71.6]",,High Pass,,8.237719,,,Incomplete,,Cristian Portugués Manzanera,6582.0,,,,,,Recovery,1,From Throw In,Martin Ødegaard,8252.0,Right Center Midfield,35,Real Sociedad,210,"['ba241887-8a6b-41f0-a52a-c745f8287bb2', 'cb320810-68de-41af-a852-4a007dd36a07']",6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:06.526,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.461617,,,,,,,,,,,,,ba241887-8a6b-41f0-a52a-c745f8287bb2,885,,"[64.7, 8.5]",303664,20,,,,,-1.6871516,,Right Foot,,,,"[63.8, 0.8]",,Ground Pass,,7.752419,,,,,Jordi Alba Ramos,5211.0,,,,,,Recovery,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,36,Barcelona,217,"['2f877951-19ef-4f93-8841-42ef8ea9a594', 'eeb9bb67-dd2e-4b32-9fd4-9449920a3c2f']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:20:07.420,Pass,,2019/2020
