50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,23414f5d-bae0-4062-ac6e-6018d36b692d,1029,,,"[62.7, 8.3]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,84,Barcelona,217,['9a35c9fe-e592-4ad9-97dd-6759a6d14712'],13,,,,,,,,,,,,,,,,Barcelona,217,00:24:13.548,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a84b417f-bb0c-4510-a9cf-03cf149c4d93,1032,,,"[68.9, 19.0]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,84,Barcelona,217,['c6c55245-24a3-462c-9b31-55d99e7a77d6'],15,,,,,,,,,,,,,,,,Barcelona,217,00:24:15.709,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a21b2944-fbd4-4592-adfe-fb2275bf3d71,1036,,,"[56.9, 32.8]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Barcelona,217,['3c1a9f3a-8a47-4904-9d49-7f1717441601'],19,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.390,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a3df0c-bc51-433a-bf2e-5f90697ad69f,1039,,,"[51.0, 21.1]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,84,Barcelona,217,['228e202a-6169-4ffb-9225-730a58e4da02'],20,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.234,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ae59e6a1-a959-41ee-95e4-47e20f36aef1,1042,,,"[64.3, 4.6]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,84,Barcelona,217,['d60e5af9-62a9-4ffd-811e-a804a4c42a0f'],25,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.194,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,62ba7bbe-549c-458c-b440-bb9de5d6dd34,1047,,,"[69.7, 10.4]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,85,Barcelona,217,['6a45b3a8-15c8-4813-b84f-63cef88ac178'],34,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.541,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,b997225c-e700-4b5c-80e8-6b1ba37b0b3b,1049,,,"[64.3, 3.0]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,85,Barcelona,217,['ac65f2dd-4f35-4170-9d83-e5ec1e1bc978'],35,,,,,,,,,,,,,,,,Barcelona,217,00:24:35.216,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,8d13ec77-ff0c-4ad5-bd8b-b240a00ab48b,1052,,,"[43.6, 13.1]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,85,Barcelona,217,['5513442a-813a-4582-bdab-056b11920a03'],37,,,,,,,,,,,,,,,,Barcelona,217,00:24:37.771,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,44145cef-f063-47ef-a8f9-5f299cd70690,1055,,,"[47.3, 54.2]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['c58248e9-33a1-4883-b79d-6ba8feb5e256'],40,,,,,,,,,,,,,,,,Barcelona,217,00:24:40.861,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e625370-884a-4b50-94fe-3f09d35b47d7,1058,,,"[65.8, 54.2]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,85,Barcelona,217,['012c106e-91ca-44a9-9ccc-90a3ba9dee3a'],45,,,,,,,,,,,,,,,,Barcelona,217,00:24:45.265,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,247e742f-975c-4330-9e77-c0421a4f82ca,1061,,,"[68.5, 25.4]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,85,Barcelona,217,['84ec3e11-cda3-4543-8f00-7541445331c2'],48,,,,,,,,,,,,,,,,Barcelona,217,00:24:48.451,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e0d1fc7-183a-4538-85c7-dff67a015daf,1064,,,"[87.2, 12.5]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,85,Barcelona,217,['6073c5b4-a1d8-46d7-8e92-0eccc1d60b66'],50,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.732,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,875d7d4e-d9d6-430f-a4e2-59b75d035d08,1071,,,"[105.2, 23.2]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,85,Barcelona,217,['8806ac5d-2e9e-4bb2-bdd9-2d6a50e3f7ee'],54,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.553,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,4cbddf74-b1da-463a-88b0-0539846001de,1076,,,"[98.9, 11.6]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,85,Barcelona,217,['600c1811-e46b-4791-9292-0a865fa121ba'],59,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.056,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b27dcca-3b06-4070-9cbf-71f3efc98e2f,1079,,,"[104.0, 6.7]",16023,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,85,Barcelona,217,['1677370b-145f-4dbd-add9-e68f5b9e9add'],59,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.787,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,7a44ee8c-f77f-4cd6-8b86-9991eaf32cb1,1082,,,"[99.5, 22.7]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,85,Barcelona,217,['74f0bcf9-7fd7-443e-b2bb-2d7397f963e9'],1,,,,,,,,,,,,,,,,Barcelona,217,00:25:01.258,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,70f77e90-afad-47d4-a963-3bf2b2f36c2f,1086,,,"[18.6, 53.0]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,85,Barcelona,217,['f4249bcc-2463-4b05-9c09-910445206a64'],4,,,,,,,,,,,,,,,,Valencia,207,00:25:04.461,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,7dba2fec-6783-4ad1-b189-c4dc659fa4f2,1091,,,"[24.3, 63.7]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Soler Barragán,6583.0,Right Midfield,85,Barcelona,217,['37dcfda6-bf0c-48b1-915b-0e95e6553459'],8,,,,,,,,,,,,,,,,Valencia,207,00:25:08.422,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,2807c3e6-5718-4129-bd6d-bbf4f1739816,1094,,,"[100.9, 14.9]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,85,Barcelona,217,"['02d2b0d9-b8e7-45c8-ab27-e4837f305836', '84428fcf-987a-4fa7-af6b-3129d665b021']",9,,,,,,,,,,,,,,,,Barcelona,217,00:25:09.406,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,b60b7ac0-27c4-4c0c-8b61-3541bb0bf987,1097,,,"[103.2, 6.9]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,85,Barcelona,217,['d4fdefd1-2a92-427f-8737-37395f08f627'],10,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.190,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,7da11d4b-8bf3-4a32-8551-b15b58f32706,1100,,,"[97.4, 5.7]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,85,Barcelona,217,['de9c417a-ad4e-40fc-a48c-0a344ac00edd'],11,,,,,,,,,,,,,,,,Barcelona,217,00:25:11.779,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a4882175-562b-4bf0-ab2a-1998687a395e,1103,,,"[89.8, 17.0]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,85,Barcelona,217,['db0b28c6-5610-488d-ae7d-933e323a1ba7'],14,,,,,,,,,,,,,,,,Barcelona,217,00:25:14.244,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e815635-b652-4f81-9f02-4f207f93866b,1106,,,"[91.3, 8.3]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,85,Barcelona,217,['18bcb6c6-d8ae-4075-9bdd-a216404ffca1'],15,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.131,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,f826b068-77f5-4765-af75-c0b84a6070ae,1109,,,"[100.9, 10.6]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,85,Barcelona,217,['bdc6f233-5f0e-4397-b048-5bb863c1b5a5'],16,,,,,,,,,,,,,,,,Barcelona,217,00:25:16.596,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,8b20453d-2ee3-47ed-830f-f040082dd33b,1112,,,"[87.0, 9.6]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,85,Barcelona,217,['eb6429ac-c0a2-4128-9778-a02712d1b70b'],19,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.783,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee249efe-b3c0-4330-b774-71bb64a250d7,1116,,,"[83.9, 25.6]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,85,Barcelona,217,['14e24f6d-a19d-4032-a202-74c47f364879'],21,,,,,,,,,,,,,,,,Barcelona,217,00:25:21.644,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,6453d3ec-74b5-4d89-9cc9-879442437309,1119,,,"[83.3, 33.4]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,85,Barcelona,217,['87cbf150-7af5-4471-a821-9bc2a1bc6971'],23,,,,,,,,,,,,,,,,Barcelona,217,00:25:23.374,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,6eda6232-edba-4adf-bb9d-1c6ddcbd5b99,1122,,,"[84.3, 64.3]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,85,Barcelona,217,['e03d2e80-b3dc-40e6-a64f-27382ef1f6d0'],26,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.097,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,b3efd304-c6ea-449e-be96-07f944576ff5,1126,,,"[70.1, 49.0]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['ae962564-1c85-4e06-911c-520cf1bdf073'],30,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.568,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,e6ebd431-83fb-4604-9cdb-1bf025b2a43b,1129,,,"[64.6, 26.0]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,85,Barcelona,217,['37228d8a-2a0e-489e-95e3-a7731db1d388'],32,,,,,,,,,,,,,,,,Barcelona,217,00:25:32.727,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,d96044e4-42c7-4055-a085-b8ea02883322,1132,,,"[84.5, 18.0]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,85,Barcelona,217,['13ab9309-f264-41e6-9b15-e167065b3b42'],35,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.031,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,2171dcbd-d031-42f2-8c17-937226152321,1135,,,"[106.7, 6.1]",16023,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,85,Barcelona,217,['6787c342-844c-4e89-8868-f67d59b0d3c2'],38,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.447,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,11a04db0-d26d-4518-b366-9fb8aef9ed92,1144,,,"[68.5, 11.1]",16023,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Denis Cheryshev,5186.0,Left Midfield,86,Valencia,207,['7e5c948b-22ab-4dde-9b19-ac6d3db3648b'],15,,,,,,,,,,,,,,,,Valencia,207,00:26:15.181,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ef48e6f-b2ba-4715-a75b-6fd77c258cc4,1148,,,"[84.9, 78.6]",16023,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,87,Barcelona,217,['b54a9f2d-c94b-4fab-ba10-ccd5592cb056'],20,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.139,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,6bc96dee-5328-4496-b316-af41d9c4d535,1151,,,"[75.0, 61.6]",16023,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,87,Barcelona,217,['655e6c98-fcd7-4e88-8c8e-5fad9e7e53e7'],21,,,,,,,,,,,,,,,,Barcelona,217,00:26:21.715,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,47749333-4c47-430e-bbed-2279ce11fd9e,1154,,,"[104.2, 47.4]",16023,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,87,Barcelona,217,['f63fba91-31a3-49a4-a278-79fc6e2af07c'],26,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.645,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a319240-3ce5-449b-9c69-274448c0167f,1156,,,"[16.9, 71.7]",16023,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ezequiel Marcelo Garay,6891.0,Right Center Back,88,Valencia,207,['d5dc7b1f-e466-4572-9df4-22fb07c50ba4'],48,,,,,,,,,,,,,,,,Valencia,207,00:26:48.677,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,3fed7703-1c6f-4b1d-b518-40c277b274ec,1158,,,"[66.9, 67.0]",16023,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michy Batshuayi Tunga,3457.0,Right Center Forward,88,Valencia,207,['e6b564de-7139-450e-9d2a-e3d88aab6eee'],54,,,,,,,,,,,,,,,,Valencia,207,00:26:54.778,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,6d4b6bdb-1260-49b7-bdef-32e3922656f4,1160,,,"[56.9, 21.1]",16023,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,89,Barcelona,217,['6fedb710-5812-42c7-a807-01ef0317c809'],56,,,,,,,,,,,,,,,,Barcelona,217,00:26:56.360,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,89c1ab3d-ca09-4164-afca-30ba2c69e350,1162,,,"[56.9, 9.6]",16023,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,89,Barcelona,217,['bce1dc18-c908-4de5-856c-50ac2963cf28'],57,,,,,,,,,,,,,,,,Barcelona,217,00:26:57.580,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,d623de42-9ae1-4163-bb6d-fce465c3f59a,1165,,,"[54.1, 54.7]",16023,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,90,Valencia,207,['58f7e378-823b-493e-ae95-e95f12bfb831'],59,,,,,,,,,,,,,,,,Valencia,207,00:26:59.469,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,35b14333-9783-4d6c-8a5c-fc047db929ea,1168,,,"[61.7, 31.1]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Cheryshev,5186.0,Left Midfield,90,Valencia,207,['78e512cd-f519-4d11-8f1a-786601d3493c'],2,,,,,,,,,,,,,,,,Valencia,207,00:27:02.246,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c357e606-16b4-4811-b0c6-67053e7f399f,1171,,,"[81.0, 6.8]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Gayà Peña,6596.0,Left Back,90,Valencia,207,['f18ac01f-7086-4284-b791-625b76b7aec8'],5,,,,,,,,,,,,,,,,Valencia,207,00:27:05.029,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,7af43fe9-4919-400c-bb86-c02a5a35eea9,1175,,,"[118.7, 19.5]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Cheryshev,5186.0,Left Midfield,90,Valencia,207,"['5ee48edf-609e-4a07-8afa-b214c0b87ed4', '866a25a9-caae-48a0-ae6f-9961d7c79d12']",9,,,,,,,,,,,,,,,,Valencia,207,00:27:09.900,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c8dee6bd-b2c3-41db-8a43-2e3cdca6405d,1181,,,"[19.5, 26.4]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,91,Barcelona,217,['6e32cfd1-00cb-4c14-a782-0ba4590f4bb0'],22,,,,,,,,,,,,,,,,Barcelona,217,00:27:22.320,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,213dcc4c-d9e8-450a-b560-8562319e860f,1184,,,"[34.1, 5.1]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,91,Barcelona,217,['13c12f93-6ff8-4858-94e3-872f5daead7b'],25,,,,,,,,,,,,,,,,Barcelona,217,00:27:25.152,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,029a7e07-b9f6-4d93-b3ad-b40a53706a4f,1187,,,"[24.7, 14.1]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,91,Barcelona,217,['6964c09d-84e7-4adb-b6ee-ad87ac1775cb'],29,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.641,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,7eed1c9e-02fd-4485-9e9d-484bc47805e8,1190,,,"[19.5, 54.2]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Barcelona,217,['5ffde2f3-f217-46e6-91c7-ce9df05b95d3'],32,,,,,,,,,,,,,,,,Barcelona,217,00:27:32.177,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c4af280c-432e-46ac-837f-5e0dda1768eb,1193,,,"[56.3, 78.2]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,91,Barcelona,217,['af27abba-b896-4a11-b2bf-a375e6ef3896'],38,,,,,,,,,,,,,,,,Barcelona,217,00:27:38.063,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c13e879b-0a0a-445a-ac93-581fe17e7ae5,1196,,,"[39.7, 67.1]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Barcelona,217,['f6d7ece1-7aa8-4d11-be0d-baa68ceb5c24'],42,,,,,,,,,,,,,,,,Barcelona,217,00:27:42.311,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,b7ad7f10-d9b3-419c-ae3c-f7b66b409f8c,1199,,,"[38.2, 50.5]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,91,Barcelona,217,['c45a6e0b-8173-40b8-beda-142bb040c1e6'],44,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.438,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,cd791a93-1fe3-4dad-9228-9ca183c2f7ab,1202,,,"[50.8, 24.2]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,91,Barcelona,217,['a9fcb9e6-efb7-4de0-a765-7dcfbdd7df63'],47,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.402,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a302364-735d-44cf-ab32-86092c3e7720,1209,,,"[51.6, 30.8]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,91,Barcelona,217,['8d0ddd71-09a6-4cb9-b5e7-b1c46ed170c1'],52,,,,,,,,,,,,,,,,Barcelona,217,00:27:52.282,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,20b651f5-738b-41be-9e89-af514bc94bfd,1212,,,"[55.1, 62.2]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Barcelona,217,['807887d1-eeda-44cf-8693-6c6f2756a135'],55,,,,,,,,,,,,,,,,Barcelona,217,00:27:55.142,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,7d8bbb57-ba63-4446-96ef-08f8c61fc4cf,1215,,,"[72.8, 53.2]",16023,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,91,Barcelona,217,['19e9334e-3c0a-4896-86d2-629c67f12fba'],58,,,,,,,,,,,,,,,,Barcelona,217,00:27:58.723,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,7dd68a3a-674a-458f-90a0-3628481c0231,1218,,,"[79.3, 78.0]",16023,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,91,Barcelona,217,['237d08d0-f655-4e22-9d2a-d0c0a8aa2c01'],1,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.051,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,fc93dbca-223e-4882-a098-5649c48c0373,1221,,,"[78.1, 64.1]",16023,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,91,Barcelona,217,['7e5743f3-7548-4e1c-aa9a-e850e3dd266a'],4,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.749,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,593bed68-9826-410a-8ea6-d0fde3c6eb33,1224,,,"[84.5, 65.7]",16023,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,91,Barcelona,217,['a9da9942-719c-4f53-8252-819a81df3051'],5,,,,,,,,,,,,,,,,Barcelona,217,00:28:05.947,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a40e9ab9-c96f-4450-8acd-ab665cab9cc5,1227,,,"[93.1, 60.4]",16023,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,91,Barcelona,217,['cc62c1ee-d80d-45fc-806c-08603ae07120'],6,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.855,Ball Receipt*,,2018/2019
