50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4258eb5a-377f-400f-b760-dcfc631bfd02,1587,,"[100.0, 30.0]",16306,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gaku Shibasaki,5693.0,Left Midfield,43,Getafe,216,['af47b4d9-5d8a-492a-bd7f-e34cadf5d2ae'],22,,,,,,,,,,,,,,,,,Getafe,216,00:31:22.824,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,b46b75aa-5705-4568-9c94-17cff7d5c532,1595,,"[27.0, 69.0]",16306,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,44,Barcelona,217,['cf08356a-8c50-40b7-8b08-42c2108a825f'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:31:29.250,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,8034101f-2ffd-4d94-af71-85824aeac65d,1598,,"[41.0, 55.0]",16306,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,['2f09b807-81fe-4808-86d9-a7d03c84a3ae'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:31:33.839,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,2ef0d258-8395-4136-8c22-20cc0d2bda95,1601,,"[53.0, 36.0]",16306,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,44,Barcelona,217,['48e19810-8a28-4466-8dec-395d7a472fc6'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:31:36.093,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,3df3c015-02a4-4fbc-9348-8f3e2d04861f,1605,,"[57.0, 15.0]",16306,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,44,Barcelona,217,['1288b577-fcec-4b17-a20b-910f5513ea03'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.846,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,bcb3ebea-6947-4236-ab88-575771e01a8b,1608,,"[80.0, 4.0]",16306,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,44,Barcelona,217,['a4b54120-fd99-48b5-8ac1-4e458bf2214c'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.794,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6396204-8b64-43e2-a46e-00277e98320e,1612,,"[73.0, 7.0]",16306,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,44,Barcelona,217,['b2e601f9-6bd0-46ca-b68c-f3d80debe756'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.248,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,e2bcda3e-dace-4a0f-ae09-350737f3be80,1616,,"[92.0, 74.0]",16306,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,44,Barcelona,217,['ecbcbf40-23b6-46c5-85da-f7d58e83537c'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.790,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ab4dd849-e274-4137-8518-c26658faf39f,1621,,"[100.0, 51.0]",16306,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,44,Barcelona,217,"['12e3bfe9-a856-4bfc-bd9c-f1c3f644b2d8', '77ac9a0c-41bc-4cc4-a329-8c252ba302e7']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.899,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,8a44f2ce-7f2b-4f5a-a883-2cf74b3c811c,1624,,"[97.0, 54.0]",16306,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,44,Barcelona,217,"['77ac9a0c-41bc-4cc4-a329-8c252ba302e7', '7e78a704-6f57-45eb-9bb3-eb3365f2a7c9']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.246,Ball Receipt*,True,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,cdf271d5-b662-400d-b4d2-d27db9755981,1627,,"[106.0, 49.0]",16306,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,44,Barcelona,217,['60b34981-dc18-48a2-ae9f-42770eb58213'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.764,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,244cd64a-a79d-4aca-bea7-6bae09b3cfb3,1635,,"[111.0, 11.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Molina Vidal,6630.0,Right Center Forward,45,Getafe,216,"['14eea135-2462-4b58-aa42-aa0e9f5e3313', 'e49e027e-ea61-4261-a865-07d90c298ce3']",5,,,,,,,,,,,,,,,,,Getafe,216,00:32:05.572,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,281ee36a-156a-4a17-9d2e-402efb6c50f9,1641,,"[3.0, 44.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasper Cillessen,8652.0,Goalkeeper,46,Barcelona,217,['54a9b74d-7b05-4f5f-9b0e-573351f9ab61'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:32:09.532,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,dd5c2a09-6c11-41a3-acba-56341351e485,1644,,"[18.0, 24.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,46,Barcelona,217,['d6647879-91f5-4ad7-88f3-7c97b20f081d'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:32:12.199,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e89a47a-a2f3-4029-bcfb-e09826ffb42d,1647,,"[27.0, 38.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,46,Barcelona,217,['2045d6f0-5244-40ce-a50a-7f40dd1ecdab'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:32:15.831,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,fed93e2e-1794-4812-992a-6f91cafc849c,1650,,"[42.0, 38.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,['995a5e0c-c537-4d4e-8cd3-92c88db0119d'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:32:18.605,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,5b9a52b8-ae91-4522-abb9-a4f377927825,1653,,"[44.0, 57.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,46,Barcelona,217,['344220c6-156b-4a08-955a-3b50ac381625'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:32:20.896,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,becba30f-75f4-444a-9261-ee42d33cc8c3,1657,,"[94.0, 57.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,46,Barcelona,217,['71cedd2e-9c2d-4dfd-b4fe-b4730f39492e'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:32:25.243,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf5d0ad-8441-4314-a1a3-a64a10277603,1663,,"[114.0, 67.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,47,Barcelona,217,['03e29a04-0454-4948-88a9-6d906e5cce8d'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:32:36.720,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,784b7efe-ba68-4f47-bfa6-d4459db21c29,1666,,"[111.0, 76.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,47,Barcelona,217,['5afe9667-608f-43a6-b3dc-f294a3b8b999'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:32:37.485,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,53e61116-93f7-4ea6-ad9b-3a1927d93181,1670,,"[100.0, 72.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,47,Barcelona,217,"['25822cbc-0b76-4e8b-9c20-c390d7940810', 'cf78f66c-71de-45d0-8607-61cbb27dbbee']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:32:39.294,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,0970a503-6016-41eb-8e65-2a2f80554795,1673,,"[105.0, 77.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,47,Barcelona,217,['fbfee1b4-76e1-48f5-ad3d-f5e8f5f0c803'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:32:41.664,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ccf3f755-9ad0-465d-a929-fe88a0e2e119,1677,,"[82.0, 36.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,47,Barcelona,217,['cd05d024-24b9-4b82-b95b-337292b5f593'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:32:46.504,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,46eb5c95-2aa9-4710-9c43-957d85c0696f,1679,,"[59.0, 29.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,47,Barcelona,217,['dcdbe095-ea52-4e6f-8790-3b3122e6d221'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:32:49.896,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,67113525-9a05-4a34-90ea-a15cd1bf8702,1683,,"[70.0, 30.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,47,Barcelona,217,"['3bcac963-7b05-4610-8b8b-061748ed1c72', 'efd0e0da-a7fd-4277-918d-c1949ceaa35e']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:32:50.948,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,00d502b2-4b50-426b-a50d-113879eddd7d,1687,,"[67.0, 38.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,47,Barcelona,217,"['8883df23-c08b-4707-bd56-275dc5dca062', 'f33a0ee9-5578-410a-938f-f74f7b1a1310']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:32:52.155,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,91c95969-c2ea-4403-b067-566aa42d97fd,1689,,"[58.0, 28.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,47,Barcelona,217,['fe33afcf-447c-4bf0-8709-e0fabcec49e4'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:32:53.482,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a56b4de8-9337-4aa5-ba74-5f569d6c94b9,1692,,"[58.0, 53.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,47,Barcelona,217,['ae36ff59-8e20-469d-bc62-953963712db6'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:32:55.855,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,3c21c08f-12f7-41be-99a9-6e2401a83f5f,1695,,"[84.0, 74.0]",16306,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,47,Barcelona,217,['02d482af-e6fe-437c-a010-a1b728444a79'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:32:59.532,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,d5f953b3-a09d-4e09-b195-69142c6e3524,1698,,"[87.0, 65.0]",16306,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,47,Barcelona,217,['d79369bb-0cde-4649-9a27-b798276d4b8a'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:33:02.097,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,8b6b8cd5-46ba-4093-b880-d8cd9986d625,1702,,"[70.0, 27.0]",16306,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,47,Barcelona,217,['0d3e313f-22f4-490d-a7f5-7fd5962a6066'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:33:05.075,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,528ebb3d-343e-41ca-b338-6ae9609978ab,1705,,"[87.0, 9.0]",16306,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,47,Barcelona,217,['2096da5e-50d2-4fed-8f71-8fb032cb68ca'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:33:07.355,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ff664849-228f-41a9-aca9-d877d7d52444,1709,,"[79.0, 18.0]",16306,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,47,Barcelona,217,"['4b06406b-bf93-4caa-9928-ee7ab1189875', '56e37196-b418-4dca-ad15-4cc6364be365']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:33:10.852,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e5ee69f-4c18-4772-9bf6-c91bbb85cd10,1716,,"[74.0, 41.0]",16306,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,47,Barcelona,217,"['3129f9bd-24f7-4ca5-aaf3-0e90cdc60d65', 'a0a402e2-da51-4d0d-9490-2a76fc5a7abb']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:33:14.857,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a587690c-a179-4740-9b1b-e060b35ac11b,1719,,"[84.0, 74.0]",16306,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,47,Barcelona,217,['8d6cf2e4-06ef-4cd8-aef4-535e92e20a66'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:33:17.724,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,2eba5b53-6f4d-4c58-bad0-2ffe1892f9cf,1722,,"[97.0, 65.0]",16306,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,47,Barcelona,217,['d0ce5b63-1c83-48c7-9700-2059f3c787cc'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.179,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a421feae-0c16-4787-9557-4ceac4289069,1725,,"[85.0, 32.0]",16306,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,47,Barcelona,217,['dfe27d48-9d96-443d-920f-b73692bf6a38'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.895,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b3fcb727-ae48-4b25-b2e4-623f412493c2,1730,,"[64.0, 75.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,48,Getafe,216,['91d0b2e9-d3e8-4625-8277-0be391cd321b'],1,,,,,,,,,,,,,,,,,Getafe,216,00:34:01.834,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,01d3598f-0428-4402-8f96-0234a492b5fe,1737,,"[63.0, 57.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,48,Getafe,216,['049bd839-c7cf-4cbf-a844-1afc9da37868'],4,,,,,,,,,,,,,,,,,Getafe,216,00:34:04.970,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c4566512-3a8a-4bab-a385-fa3b303099a4,1740,,"[96.0, 76.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dimitri Foulquier,4546.0,Right Midfield,48,Getafe,216,['63d71c18-509d-4b24-9a64-cb1e2202a454'],8,,,,,,,,,,,,,,,,,Getafe,216,00:34:08.891,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,d09ddcf8-e723-432e-83be-132946e6335e,1746,,"[94.0, 52.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gaku Shibasaki,5693.0,Left Midfield,48,Getafe,216,['a2a4d9df-d704-4625-8062-f53a7034b5b9'],15,,,,,,,,,,,,,,,,,Getafe,216,00:34:15.469,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8d7b7df2-4d4e-4d4d-ad45-b3480ee31de7,1749,,"[106.0, 55.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ángel Luis Rodríguez Díaz,6611.0,Left Center Forward,48,Getafe,216,['e5b857ef-2418-4c6a-86db-3c8e5fd073c9'],16,,,,,,,,,,,,,,,,,Getafe,216,00:34:16.573,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c3f6458f-b87f-4478-985a-80b923c13b78,1751,,"[3.0, 36.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasper Cillessen,8652.0,Goalkeeper,49,Barcelona,217,['a81f2d72-c8c2-4642-8547-e96ed1095714'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:34:18.116,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,711d4260-fcd8-47db-b211-6f735eacc88f,1754,,"[10.0, 49.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,49,Barcelona,217,['4cbe5975-3a5b-4c06-baaf-6ec4413ad157'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:34:23.202,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,87b72618-ba63-479a-8cd1-65a45891bfec,1757,,"[14.0, 20.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,49,Barcelona,217,['19b613e1-6f14-4b41-b81d-46e9aea20c02'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:34:26.917,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a64af3c1-7bba-472b-b17f-d42dfc67a17a,1760,,"[36.0, 4.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,49,Barcelona,217,['4377c2c9-f3b8-4ba1-8f32-68d3db11061a'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:34:30.852,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,978fb201-82c7-4516-bc95-8ec4f9729588,1765,,"[48.0, 4.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,49,Barcelona,217,"['0fb64957-a5b2-4219-b80b-9c27999d9991', 'd7441e7a-06d6-44b3-b0fc-1e8b3e3bc927']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:34:33.321,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,31e7b310-f334-4b92-874b-a1b5b93654fc,1768,,"[36.0, 3.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,49,Barcelona,217,['5a97b167-6b1c-41bd-bbec-f5889e7d869e'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:34:34.734,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,46c2a5fd-2732-475d-9380-6c069eaa18c3,1771,,"[16.0, 9.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,49,Barcelona,217,['334e4f1a-ef00-4bb0-8dd1-be88a52319cb'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:34:37.289,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c5600d6e-7240-4cac-b3bf-0fb3aa520f6a,1774,,"[4.0, 35.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasper Cillessen,8652.0,Goalkeeper,49,Barcelona,217,['212175b7-4cb4-4b21-97d8-c5c6ff2f0b76'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:34:40.588,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,88eaee07-8e4c-4ec5-bf16-023c875c0790,1777,,"[13.0, 54.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,49,Barcelona,217,['5e29d9c2-77d4-4daa-b819-15211c317edd'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:34:42.683,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ca4a154c-36e9-41d5-8221-711ae921e0d4,1780,,"[35.0, 38.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,49,Barcelona,217,['ab879e46-7dfd-4400-8e33-e03949ff7efb'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:34:51.514,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,3a956b12-c5e1-4b9f-8433-13bd3ca957a3,1783,,"[29.0, 11.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,49,Barcelona,217,['25218a26-c521-4ddb-8c45-360681bf6e2f'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:34:53.389,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,10135a53-6d41-4476-bf73-81e293161c7b,1787,,"[49.0, 4.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,49,Barcelona,217,"['29372980-5a52-472d-ae21-676a927a8381', 'ad33637a-260e-4dfc-b987-ea53a7441112']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:34:55.443,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b937d98-0402-41a3-9d3a-55ffc5d8273f,1791,,"[68.0, 12.0]",16306,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,49,Barcelona,217,"['2a14f732-fd49-4fe1-8503-320dffcbd8a9', '8ad4df80-7a67-4b9f-bfb9-e71e3c7e3403']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.784,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,9a7cba73-9eed-424c-93de-6c6fe8069938,1795,,"[70.0, 53.0]",16306,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,49,Barcelona,217,['2c15bcdb-4ff1-413e-8743-3030eada96af'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:35:02.432,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,9303bdc1-1838-4afb-a301-55ec97c44d86,1798,,"[90.0, 69.0]",16306,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,49,Barcelona,217,['0cabcc07-7be8-4143-b8e5-4b202b2e86e4'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:35:05.433,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,2a5d7e0e-6cf0-460b-867b-4ef14c079bb7,1801,,"[79.0, 61.0]",16306,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,49,Barcelona,217,['c05fbe0e-e96c-4b9f-94e5-ea95739083f4'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:35:07.967,Ball Receipt*,,2018/2019
