50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.706791,,,,,,,,,,,,,,ef935d4a-0d20-4279-8604-b14c64ef1f43,1701,,,"[59.3, 15.8]",69288,43,,,,,1.8277766,,Left Foot,,,"[48.0, 58.8]",,Low Pass,,44.459984,,,,Gerard Piqué Bernabéu,5213.0,,True,,,Free Kick,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,94,Barcelona,217,['d7d95b45-25b5-4094-8df1-bdd2ba7fda82'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:43:53.443,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.034534,,,,,,,,,,,,,,b9cb5916-e12c-46c3-9a4f-8af875e1ff22,1704,,,"[64.4, 62.2]",69288,43,,,,,0.36717382,,Right Foot,,,"[81.3, 68.7]",,Ground Pass,,18.106905,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,94,Barcelona,217,['67bdfe5d-21eb-4e54-bbe5-1c0584d23fcf'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:43:59.180,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.0571,,,,,,,,,,,,,,3ac0a93a-ba92-4b08-87d6-dcc9c8647ddf,1713,,,"[55.2, 7.2]",69288,44,,,,,0.60374933,,Left Foot,,,"[75.5, 21.2]",,High Pass,,24.659481,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Fernando Amorebieta Mardaras,26028.0,Left Center Back,96,Athletic Club,215,['b761807f-59bf-49ce-be04-c97446f17c47'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:27.638,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.1063,,,,,,,,,,,,,,05fd4def-fbcd-4911-b55f-b3cba57c0cc3,1716,,,"[73.8, 27.8]",69288,44,,,,True,-1.2511162,,,,,"[78.6, 13.3]",,Low Pass,,15.273834,,,,Francisco Javier Yeste Navarro,26035.0,,,,,Recovery,1,From Free Kick,Carlos Gurpegi Nausia,26087.0,Left Defensive Midfield,96,Athletic Club,215,"['063d5282-6d72-42ed-b1f4-983d2275f87f', '954a76da-600c-4ea5-ade4-3f471fb0c9ab']",31,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:31.298,Pass,True,2009/2010
,,,,,,,,,,,,,,,,1.7726,,,,,,,,,,,,,,09e134d7-c49a-4fe3-9747-6e535363efb6,1720,,,"[68.4, 30.9]",69288,44,,,,,2.136099,,Left Foot,,,"[54.0, 53.6]",,Ground Pass,,26.88215,,,,Ustaritz Aldekoaotalora Astarloa,26100.0,,,,,,1,From Free Kick,Francisco Javier Yeste Navarro,26035.0,Left Midfield,96,Athletic Club,215,"['6f090f41-70d9-44ba-a900-4acb8f17769d', 'cae6ef79-b5e2-4420-9847-abfb4bd658f6']",36,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:36.387,Pass,True,2009/2010
,,,,,,,,,,,,,,,,2.0583,,,,,,,,,,,,,,e487a3d9-b676-471b-8680-e4ea8c443622,1723,,,"[55.4, 53.0]",69288,44,,,,,0.59862435,,Right Foot,,,"[85.6, 73.6]",,High Pass,,36.556805,,,,Andoni Iraola Sagarna,26031.0,,,,,,1,From Free Kick,Ustaritz Aldekoaotalora Astarloa,26100.0,Right Center Back,96,Athletic Club,215,['52517109-3ff1-4390-bcd0-bd229a480143'],39,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:39.026,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.0891,,,,,,,,,,,,,,c9eea0bc-b9ea-461c-bbc3-17786f6aac78,1726,,,"[83.6, 74.6]",69288,44,,,,,-1.315614,,Right Foot,,,"[84.8, 70.0]",,Low Pass,,4.753946,,Incomplete,,,,,,,,,1,From Free Kick,Andoni Iraola Sagarna,26031.0,Right Back,96,Athletic Club,215,['7a454829-bc27-4b55-a000-a093e8a2dc70'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:41.794,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.3436,,,,,,,,,,,,,,c02c1be9-565b-4908-91d3-893ddbd4d669,1728,,,"[72.5, 74.5]",69288,44,,,,,-2.0016274,,Right Foot,,,"[65.1, 58.4]",,Ground Pass,,17.719198,,,,Pablo Orbaiz Lesaka,26086.0,,,,,Recovery,1,From Free Kick,Andoni Iraola Sagarna,26031.0,Right Back,96,Athletic Club,215,['eca8bed5-38ee-49f2-8da0-8dc16f3030d8'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:44.130,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.3225,,,,,,,,,,,,,,bc666475-2c8f-4ceb-aefa-be504ead0064,1734,,,"[70.8, 60.5]",69288,45,,,,,-0.68496203,,Left Foot,,,"[77.9, 54.7]",,High Pass,,9.167879,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Francisco Javier Yeste Navarro,26035.0,Left Midfield,97,Athletic Club,215,['c474ca57-9e3b-42fa-bc1a-787b1e970b04'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:23.846,Pass,,2009/2010
,,,,,,,,,,,,,,,,3.1931,,,,,,,,,,,,,,636e807a-af59-4576-8d62-898a11d93644,1736,,,"[64.3, 35.0]",69288,45,,,,,0.849908,,Left Foot,,,"[100.5, 76.2]",,High Pass,,54.844143,,,,Pablo Orbaiz Lesaka,26086.0,,True,,,Recovery,1,From Free Kick,Fernando Amorebieta Mardaras,26028.0,Left Center Back,97,Athletic Club,215,['2fb9bd96-b40b-4b3c-82d8-cbcf9d409b47'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:27.690,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.7781,,,,,,,,,,,,,,98b72783-168d-401a-bc90-a49315e67a3d,1740,,,"[103.7, 76.2]",69288,45,,,,,-1.2732921,,Right Foot,,,"[110.2, 55.0]",,High Pass,,22.174084,,Incomplete,,,,,,,,,1,From Free Kick,Pablo Orbaiz Lesaka,26086.0,Right Midfield,97,Athletic Club,215,"['e9c977ff-6c61-482d-9c9b-7f77520a5c10', 'ea32a7c7-1397-4315-815e-7df6b2300b0f']",32,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:32.020,Pass,True,2009/2010
,,,,,,,,,,,,,,,,1.2279,,,,,,,,,,,,,,be75b1f4-a183-4b21-94b0-da6cd2fd9167,1742,,,"[120.0, 80.0]",69288,45,,,,,-1.8906529,,Left Foot,,,"[109.5, 48.3]",,High Pass,True,33.39371,,,,Fernando Amorebieta Mardaras,26028.0,,,Inswinging,,Corner,1,From Corner,Francisco Javier Yeste Navarro,26035.0,Left Midfield,98,Athletic Club,215,['f37292ca-f15d-4d3f-925e-9fef44298589'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:55.620,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.4188,,,,,,,,,,,,,,53170bd8-8956-4fda-96ad-1ee2992daa70,1749,,,"[103.7, 66.6]",69288,46,,,,,-1.2130253,ee1efa67-fe84-423f-bb66-d6ec3fbbdde3,Left Foot,True,,"[116.0, 33.7]",,High Pass,,35.124065,,,,Javier Martínez Aginaga,9399.0,True,,,,,1,From Corner,Francisco Javier Yeste Navarro,26035.0,Left Midfield,98,Athletic Club,215,['7e2aa31c-99cf-4bc4-b7de-72fe3ce246b3'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:01.920,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.564811,,,,,,,,,,,,,,8a0e3f9f-8c2f-4ab6-8e6c-c164c7f4aec3,1757,,,"[60.0, 40.0]",69288,45,,,,,0.72097135,,Right Foot,,,"[63.3, 42.9]",,Ground Pass,,4.3931766,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Kick Off,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Wing,99,Barcelona,217,['9a9f55c9-a4cc-4337-ae65-ddf4e5550d1d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.704,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.088313,,,,,,,,,,,,,,2e56502f-2044-445f-844b-f433e5518cad,1760,,,"[62.9, 43.1]",69288,45,,,,,-2.65499,,Right Foot,,,"[47.4, 34.9]",,Ground Pass,,17.535393,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,99,Barcelona,217,['fab8521c-8fed-4272-94fe-cf89dad84f52'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.277,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.762138,,,,,,,,,,,,,,ae0d8b41-a169-4a58-adec-4c5120d9666f,1763,,,"[45.4, 34.3]",69288,45,,,,,2.3561945,,Right Foot,,,"[32.7, 47.0]",,Ground Pass,,17.960512,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['0c562b17-1761-4deb-9f45-6bfd2c4155d9'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.005,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.101206,,,,,,,,,,,,,,beead97e-ef9c-4db1-84b0-549f8ac72a3c,1766,,,"[32.7, 47.4]",69288,45,,,,,-1.6498764,,Right Foot,,,"[30.6, 20.9]",,Ground Pass,,26.583076,,,,Dmytro Chygrynskiy,18608.0,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,99,Barcelona,217,['6de140f9-c3aa-44e5-ad4f-aa3dc836ab85'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.249,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.513723,,,,,,,,,,,,,,4f423ec8-8079-4030-9858-26704ad132e7,1769,,,"[37.2, 20.3]",69288,45,,,,,-0.69473827,,Right Foot,,,"[56.4, 4.3]",,Ground Pass,,24.9928,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Kick Off,Dmytro Chygrynskiy,18608.0,Left Center Back,99,Barcelona,217,['f607243f-530a-4bcb-9daf-5f3809976612'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.177,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.5397,,,,,,,,,,,,,,427d67ba-adb3-4f20-9449-dc73e1e97740,1772,,,"[60.5, 7.4]",69288,45,,,,,1.4090279,,Left Foot,,,"[65.2, 36.2]",,Ground Pass,,29.180986,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Kick Off,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,99,Barcelona,217,['d863479b-baa1-4b71-a77d-56f9fedaf24b'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.639,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.746277,,,,,,,,,,,,,,00d40262-b379-4e5e-979e-8949c9060ab1,1776,,,"[65.6, 36.6]",69288,45,,,,,1.0215498,,Right Foot,,,"[72.7, 48.2]",,Ground Pass,,13.600368,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,99,Barcelona,217,['ae82c9b3-de5b-443e-b293-d9d6b62436dc'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.156,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.651243,,,,,,,,,,,,,,400371bd-c69a-4324-9c79-b74dd5cdaafc,1779,,,"[72.5, 49.8]",69288,45,,,,,-2.2577484,,Left Foot,,,"[65.2, 40.9]",,Ground Pass,,11.510864,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,99,Barcelona,217,['c337fddd-f8d5-4572-97a8-c97243462b3f'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.691,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.250773,,,,,,,,,,,,,,b1d6e256-a21a-4dc9-84af-17b1133e5b67,1782,,,"[65.1, 41.3]",69288,45,,,,,1.4056476,,Right Foot,,,"[70.0, 70.7]",,Ground Pass,,29.805536,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['aefeec44-da24-4fb9-bcab-3a4179be128e'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.043,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.879969,,,,,,,,,,,,,,2681904c-b29c-4591-a32a-c55442ebdd31,1785,,,"[68.0, 73.5]",69288,45,,,,,-1.1920505,,Right Foot,,,"[75.8, 53.9]",,Ground Pass,,21.095022,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,99,Barcelona,217,['2c7d1175-4cd0-415c-8076-947f1f6d20e4'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.386,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.2424,,,,,,,,,,,,,,4d49f5f0-3595-46bb-859b-f5f2611f0b1e,1788,,,"[83.7, 52.9]",69288,45,,,,,-0.5313097,,Right Foot,,,"[104.8, 40.5]",,High Pass,,24.473864,,Incomplete,,Seydou Kéita,20169.0,,,Through Ball,True,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,"['285c0016-0699-4042-9ed9-337ca884c368', '2d9597b9-bd7f-489c-a413-b281575e2d49']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.525,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.8235,,,,,,,,,,,,,,8a4ad6ac-3820-4d9b-9f0a-6f8c3cd2611f,1791,,,"[26.3, 15.0]",69288,45,,,,,-0.008096989,,Left Foot,,,"[51.0, 14.8]",,Low Pass,,24.70081,,,,Markel Susaeta Laskurain,6390.0,,,,,Recovery,2,From Kick Off,Francisco Javier Yeste Navarro,26035.0,Left Midfield,99,Barcelona,217,['7c8e2197-445b-4a40-85f6-540f5f781e94'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:28.950,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.777196,,,,,,,,,,,,,,7e744608-13ad-4295-9642-5e118cb918b4,1799,,,"[38.8, 80.0]",69288,45,,,,,-2.8231978,,,,,"[20.9, 74.1]",,Low Pass,,18.84728,,,,Gerard Piqué Bernabéu,5213.0,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,100,Barcelona,217,['9f533f38-a77e-4137-8508-d5033ef7ef2a'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.759,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.5877,,,,,,,,,,,,,,0b9a1e8e-0b15-42b4-a56b-42bcbbb9ca83,1803,,,"[17.8, 75.4]",69288,45,,,,,-0.10681293,,Right Foot,,,"[63.5, 70.5]",,High Pass,,45.96194,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,100,Barcelona,217,"['0763289c-b75b-486a-a8a7-af10599b0fdb', '8d00150d-3e97-4b15-b629-3751315af528', 'd6a29a4c-99f1-4c13-a407-ccaacf365f8c']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.836,Pass,True,2009/2010
,,,,,,,,,,,,,,,,1.5349,,,,,,,,,,,,,,8d00150d-3e97-4b15-b629-3751315af528,1806,,,"[57.5, 10.5]",69288,45,,,,True,0.57790196,,,,,"[64.4, 15.0]",,High Pass,,8.237719,,,,Carlos Gurpegi Nausia,26087.0,,,,,Recovery,2,Regular Play,Javier Martínez Aginaga,9399.0,Right Defensive Midfield,101,Athletic Club,215,"['0b9a1e8e-0b15-42b4-a56b-42bcbbb9ca83', '812014d7-bcb8-46cc-870e-2cbcc1260840', '9a1b1961-1008-474c-9c3e-96ddbb82844f']",49,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:49.424,Pass,True,2009/2010
,,,,,,,,,,,,,,,,0.5601,,,,,,,,,,,,,,17349758-504d-4cb9-87c0-cba354415533,1809,,,"[64.6, 15.0]",69288,45,,,,,-3.091003,,Right Foot,,,"[56.7, 14.6]",,Low Pass,,7.91012,,,,Javier Martínez Aginaga,9399.0,,,,,,2,Regular Play,Carlos Gurpegi Nausia,26087.0,Left Defensive Midfield,101,Athletic Club,215,['b540d431-301e-40b4-b59d-201467413085'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:51.039,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.3636,,,,,,,,,,,,,,ccfd7393-277d-4128-ba04-73412d97670c,1813,,,"[57.3, 15.2]",69288,45,,,,,-1.4747076,,Right Foot,,,"[58.1, 6.9]",,Ground Pass,,8.338465,,,,Francisco Javier Yeste Navarro,26035.0,,,,,,2,Regular Play,Javier Martínez Aginaga,9399.0,Right Defensive Midfield,101,Athletic Club,215,['57e574f4-13cf-4721-ab90-9f078158b75f'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:52.212,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.614,,,,,,,,,,,,,,59bafd48-c179-4225-9db1-3cf14ab2529a,1817,,,"[55.9, 3.8]",69288,45,,,,,-0.5585993,,Left Foot,,,"[59.9, 1.3]",,Ground Pass,,4.7169905,,Out,,,,,,,,,2,Regular Play,Francisco Javier Yeste Navarro,26035.0,Left Midfield,101,Athletic Club,215,,56,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:56.096,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.694,,,,,,,,,,,,,,cbc455d5-1fc3-45be-8426-18996cd6797d,1818,,,"[61.3, 80.0]",69288,46,,,,,-1.3583643,,,,,"[63.5, 69.8]",,Low Pass,,10.434558,,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,102,Barcelona,217,['cecec21b-5b20-4256-8569-7093ce9e3ec3'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.071,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.918448,,,,,,,,,,,,,,1450f784-fa85-4373-a993-1cb30546d478,1820,,,"[63.5, 69.4]",69288,46,,,,,1.6247978,,Right Foot,,,"[63.1, 76.8]",,Ground Pass,,7.410803,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,102,Barcelona,217,['cec2e0dc-de7d-4d12-a816-395f2dfa08c3'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.765,Pass,,2009/2010
,,,,,,,,,,,,,,,,3.050687,,,,,,,,,,,,,,8fd37034-f521-47b4-bb38-20a1bd24efc6,1823,,,"[63.1, 76.8]",69288,46,,,,,-1.8275325,,Right Foot,,,"[52.1, 34.9]",,Low Pass,,43.31986,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,True,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,102,Barcelona,217,['81f993ae-f2bc-4d55-a766-1fc04bc240ea'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.636,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.043271,,,,,,,,,,,,,,db15ebf5-f0e4-4886-8318-07e963ce22ca,1826,,,"[54.1, 25.8]",69288,46,,,,,1.3557814,,Left Foot,,,"[56.0, 34.5]",,Ground Pass,,8.905055,,,,Seydou Kéita,20169.0,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,102,Barcelona,217,['ef75f6d0-d59b-48be-9b8a-7211255734e0'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.505,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.249191,,,,,,,,,,,,,,dea63570-f182-44c9-929a-dd2d6717bd8e,1829,,,"[54.1, 30.0]",69288,46,,,,,-1.2071542,,Left Foot,,,"[63.5, 5.3]",,Ground Pass,,26.428205,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,102,Barcelona,217,['6686b76e-078b-4c41-bdd6-f0c182180d69'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.437,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.406667,,,,,,,,,,,,,,6701334b-c4a9-4a73-a0e6-519529e2bf18,1832,,,"[70.0, 4.5]",69288,46,,,,,2.373434,,Left Foot,,,"[64.1, 10.2]",,Ground Pass,,8.203658,,,,Seydou Kéita,20169.0,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,102,Barcelona,217,['856c345a-67bb-4938-bf94-7937bed99502'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:01:19.994,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.116738,,,,,,,,,,,,,,09cac637-7203-4c9d-b9fa-d1de8f44179a,1835,,,"[71.9, 10.2]",69288,46,,,,,-0.6572696,,Left Foot,,,"[81.1, 3.1]",,Ground Pass,,11.621101,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,102,Barcelona,217,['1ba4ac35-ecec-400d-b1a1-970093f26614'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.896,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.343813,,,,,,,,,,,,,,28dde190-d20d-4792-a3c8-d71e03d507fe,1838,,,"[84.9, 3.7]",69288,46,,,,,1.9756881,,Left Foot,,,"[80.1, 14.9]",,Ground Pass,,12.185237,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,102,Barcelona,217,['b0b99bd3-e583-41dc-8076-46c4cbefb331'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.712,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.928145,,,,,,,,,,,,,,41b80b48-f699-4098-a25a-b4900d41e2dc,1842,,,"[76.2, 8.8]",69288,46,,,,,-1.472751,,Right Foot,,,"[76.8, 2.7]",,Ground Pass,,6.129437,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,102,Barcelona,217,['51fc68e9-e252-4f79-a88e-f670fc3d3b5f'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.225,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.483734,,,,,,,,,,,,,,722f4f4f-102f-4d84-b7b7-db190982d680,1845,,,"[77.0, 2.9]",69288,46,,,,,0.0,,Left Foot,,,"[85.4, 2.9]",,Ground Pass,,8.4,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,102,Barcelona,217,['03c4e76b-79ee-4b65-ba45-9e7695d85562'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.207,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.915012,,,,,,,,,,,,,,b58345f5-75de-416e-a407-fa4536a4b259,1851,,,"[90.0, 1.0]",69288,46,,,,,2.2142975,,,,,"[85.2, 7.4]",,Low Pass,,8.0,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,103,Barcelona,217,['11b51e2f-6750-430e-8119-378347758bdf'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.031,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.405122,,,,,,,,,,,,,,e7a111f0-7d5b-4854-ab2e-33a17b9e0905,1855,,,"[82.3, 5.3]",69288,46,,,,,-0.5754247,,Right Foot,,,"[86.0, 2.9]",,Ground Pass,,4.4102154,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,103,Barcelona,217,"['03a7b9a9-56cd-437a-93ee-9749b01f8078', 'f786a19c-b0e3-4cb7-8a11-28a840b68b27']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.787,Pass,True,2009/2010
,,,,,,,,,,,,,,,,3.264999,,,,,,,,,,,,,,e47e84e8-2c32-4d1f-af22-e71ad43c5c3e,1860,,,"[86.2, 4.1]",69288,47,,,,,2.1990166,,Right Foot,,,"[56.2, 45.4]",,High Pass,,51.04596,,,,Gerard Piqué Bernabéu,5213.0,,True,,,Free Kick,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,104,Barcelona,217,['942c9c64-d58d-4498-a214-e0a50e8694ce'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.807,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.01759,,,,,,,,,,,,,,45a63095-3375-4fc0-bdc6-87de81d6e141,1863,,,"[65.6, 55.0]",69288,47,,,,,1.7846473,,Left Foot,,,"[61.3, 74.8]",,Ground Pass,,20.26154,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,104,Barcelona,217,['d106f950-c97e-494a-80d8-6217ac482109'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.223,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.8669,,,,,,,,,,,,,,af9b61fc-2432-441a-a3be-6602dfe92aa2,1866,,,"[61.3, 74.3]",69288,47,,,,,-1.3162371,,Right Foot,,,"[66.4, 54.7]",,Ground Pass,,20.252655,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,104,Barcelona,217,['d4df7f29-0d07-49dd-8d3d-dbaceb0a4aca'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.554,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.717443,,,,,,,,,,,,,,46cf0b56-ff41-403a-a1b5-3624a30f442e,1868,,,"[67.0, 53.3]",69288,47,,,,,1.3177207,,Right Foot,,,"[70.0, 64.9]",,Ground Pass,,11.981652,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,104,Barcelona,217,['4c5e63dd-251c-4a5c-b6a4-7e54fc3a3e03'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.421,Pass,,2009/2010
