ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[59.9, 76.5]",,,,,,,,,,,,3.2655,,,,,,,,,,,,,813f9dd3-afb2-409c-963d-92c89fd6d39d,652,,"[56.2, 76.7]",267077,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,31,Barcelona,217,"['55eeda9a-b5b7-4916-b009-ead66df43820', 'a22ce053-37d0-4dbc-bb31-3c94c955cf50']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:58.239,Carry,,2016/2017
,,,"[61.0, 65.2]",,,,,,,,,,,,0.08,,,,,,,,,,,,,7b9cbce5-b4c6-453f-869f-366841eb4268,655,,"[61.0, 65.2]",267077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,31,Barcelona,217,"['160d275a-3e2b-48fd-aeb8-ff07f3300e33', '9db6b7a2-68fc-4511-8e8c-6cd8c22ef62e']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:02.424,Carry,,2016/2017
,,,"[47.7, 71.4]",,,,,,,,,,,,1.685169,,,,,,,,,,,,,7cd46221-5151-4f08-b2d4-6c0f3925091a,658,,"[48.1, 71.4]",267077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,31,Barcelona,217,"['22633247-b475-4784-b323-f8eea4fcc5b1', '68a8bb30-fbe1-4fcc-99ea-29fc38c5ae8a']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.874,Carry,,2016/2017
,,,"[53.7, 44.4]",,,,,,,,,,,,1.993248,,,,,,,,,,,,,9ff0b1b3-4297-455f-a383-2ebbc63793cb,661,,"[46.8, 55.1]",267077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,31,Barcelona,217,"['00213d77-8ad5-4e6e-88ef-060bcc3fb3fc', '52b96140-c9e7-40d7-96a6-8f51dfc4c002', '9ff7092f-7071-45dc-856d-e5afa190fcc5']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.978,Carry,True,2016/2017
,,,"[62.2, 64.5]",,,,,,,,,,,,1.2999,,,,,,,,,,,,,c8675945-05ff-43dc-b1da-c6947663ac35,665,,"[55.5, 59.7]",267077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,31,Barcelona,217,"['7cc7a96a-9233-4c38-bcc8-4db5ac0b646c', 'ece0f206-c473-44c6-be9b-ae59c240a61d']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:10.339,Carry,,2016/2017
,,,"[73.4, 51.4]",,,,,,,,,,,,0.57465,,,,,,,,,,,,,57bae811-903a-4f70-aeb5-4d770ba2152b,668,,"[73.7, 50.4]",267077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,31,Barcelona,217,"['4d8dbac1-9aff-4f09-8c4b-02572af6e4e3', 'bef265a9-21f3-40cc-9b5d-337bdf8319d0', 'febf4d9f-8acf-4590-9f76-8f093ab37bed']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.474,Carry,True,2016/2017
,,,"[46.9, 54.8]",,,,,,,,,,,,2.124855,,,,,,,,,,,,,f7bc248d-1656-41a4-879c-c2a9a6f3e36a,675,,"[51.0, 58.0]",267077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David López Silva,6754.0,Right Center Back,32,Espanyol,214,"['5077f8b5-63a3-44a1-8225-45ac4c172391', 'e2e752ee-4cb5-4ca1-9f92-1ff498cd5225']",25,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:25.817,Carry,,2016/2017
,,,"[62.8, 55.5]",,,,,,,,,,,,0.040027,,,,,,,,,,,,,01baf094-eb26-486d-b5a8-7d2c6990f692,678,,"[61.4, 55.5]",267077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Right Midfield,32,Espanyol,214,"['1a6882ad-a9c4-4587-ae61-34633d053af4', 'f2d161d9-e142-4765-9185-cf650e4913cf']",28,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:28.716,Carry,,2016/2017
,,,"[69.9, 74.3]",,,,,,,,,,,,1.207282,,,,,,,,,,,,,dda68138-6b48-446c-b556-3393bd51443e,681,,"[68.5, 73.2]",267077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier López Rodríguez,6791.0,Right Back,32,Espanyol,214,"['10984fb0-0aa4-4f2c-bbd6-377af859eed6', '204f8ab0-e790-41d6-b95d-9e69d10d6d04', 'dca3b1a2-ec82-4d2d-825c-026c482ce9d9']",30,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:30.370,Carry,True,2016/2017
,,,"[91.1, 73.9]",,,,,,,,,,,,2.361801,,,,,,,,,,,,,934d0368-1785-48ea-9630-30c60cbe325d,685,,"[95.4, 72.3]",267077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Right Midfield,32,Espanyol,214,"['440707b1-f3c4-4dcf-b232-ffa77cb589fb', 'a8b43df6-2137-44f7-8583-d46c23545d4c', 'e794925d-939e-472b-a610-b2630092d8f8']",33,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:33.833,Carry,True,2016/2017
,,,"[99.4, 64.0]",,,,,,,,,,,,0.849981,,,,,,,,,,,,,6f925958-4129-41a7-8f7d-b4278dd7d389,689,,"[94.6, 61.7]",267077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier López Rodríguez,6791.0,Right Back,32,Espanyol,214,"['54603728-41d2-42f8-b738-bb8867d182ea', 'be76f112-7c37-40ff-8163-f7f8eb9421d2']",37,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:37.029,Carry,,2016/2017
,,,"[2.1, 57.6]",,,,,,,,,,,,2.426,,,,,,,,,,,,,72c13c23-6db9-4e3f-b27f-4ca8fe391f2c,693,,"[10.3, 46.7]",267077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,33,Barcelona,217,"['3150b6e8-9acc-4c9f-a525-2bfca95475f5', '78e2037f-46db-4790-a3c8-294eb365198c', 'ac8eb413-9557-4179-8593-2ddc8953990e']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:39.849,Carry,True,2016/2017
,,,"[28.8, 72.6]",,,,,,,,,,,,0.9714,,,,,,,,,,,,,203b81f2-5af7-482a-991b-6efb50fa92e2,698,,"[20.7, 71.4]",267077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,33,Barcelona,217,"['44c68b11-6f81-47ba-8ce9-6fdc9c73e077', '62278e67-2425-4e6d-8cf0-b55d69a3efd0', '7e67d97a-3ee2-42bd-9f6e-1a3d883c8395', 'f648e003-ec24-4df4-8095-a8c1c3c22f1e']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:44.237,Carry,True,2016/2017
,,,"[55.9, 24.2]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,6ce9b24a-9937-469e-9d2e-e1371d2a2eff,706,,"[54.8, 23.5]",267077,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,34,Barcelona,217,"['b5b12da1-ba19-448d-b3dd-285b8cdd970e', 'ea96b2c3-69ae-4c72-afa4-060b2795ba4f']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.373,Carry,,2016/2017
,,,"[58.3, 24.4]",,,,,,,,,,,,3.133597,,,,,,,,,,,,,45a97cbf-9c7d-45cb-98b5-7436e880f6e9,710,,"[49.5, 33.4]",267077,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,34,Barcelona,217,"['0a4cf737-c7e5-4997-ab25-c87676c571a9', '4a8cbcfb-9f3f-4b1a-a1b7-2b93594b3584', '4e42719c-441f-489d-93ae-f916091db3af']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.690,Carry,True,2016/2017
,,,"[82.2, 18.0]",,,,,,,,,,,,3.1812,,,,,,,,,,,,,bb14e208-2133-4700-9c34-a8162b476164,713,,"[73.2, 4.8]",267077,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,34,Barcelona,217,"['8ef73765-63a0-4c58-bf66-93667f9eff96', 'a99f03b6-c6a5-422b-a8c1-6ef58bfd4f09', 'd3a6e580-366d-4080-b950-56c406a67f38']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:25.809,Carry,True,2016/2017
,,,"[82.9, 27.6]",,,,,,,,,,,,1.6328,,,,,,,,,,,,,5ec25ed3-1ad1-4745-a8aa-40f88eee6912,717,,"[82.2, 18.0]",267077,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,34,Barcelona,217,"['8e1dd65b-df96-4cbd-a8aa-fffff7f50af9', 'd3a6e580-366d-4080-b950-56c406a67f38', 'd62c5fbf-0f52-4fd0-b879-330156f017a9']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:28.990,Carry,True,2016/2017
,,,"[95.8, 40.5]",,,,,,,,,,,,1.4478,,,,,,,,,,,,,8c6ded35-a211-46a4-ac3e-b702b6604439,721,,"[89.6, 49.8]",267077,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,"['04147a19-bb3c-4f1f-a0cf-a3e1b31292bc', '9bcf62fe-c56b-4978-8d60-dccdfc250203', 'c9f26540-44e6-49f9-ac76-1c78b19375bb', 'e8dcf462-934d-4f05-ad16-f10c788b2e9f']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:31.655,Carry,True,2016/2017
,,,"[93.0, 36.2]",,,,,,,,,,,,0.9745,,,,,,,,,,,,,0d1200d0-2e8f-4bf6-9fc6-ef202dd625ab,724,,"[95.8, 40.5]",267077,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,"['62744cec-0b33-4da4-91cd-aca565fce7ac', '62d964fd-2acc-48b7-9658-c6f20e4849c4', 'c9f26540-44e6-49f9-ac76-1c78b19375bb', 'e8dcf462-934d-4f05-ad16-f10c788b2e9f']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.103,Carry,True,2016/2017
,,,"[88.4, 33.2]",,,,,,,,,,,,1.5004,,,,,,,,,,,,,0cf4d5dd-add4-41ea-8d2b-3f578cb85b45,728,,"[93.0, 36.2]",267077,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,"['62d964fd-2acc-48b7-9658-c6f20e4849c4', '795f32a0-c321-4e29-bfd5-68b67e62fbe8', 'b0ed12b3-167d-4f5e-bdc1-b5896f088ba8']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.078,Carry,True,2016/2017
,,,"[92.8, 52.0]",,,,,,,,,,,,1.1521,,,,,,,,,,,,,e5a6078e-e567-456f-b3ee-64358a6a6703,732,,"[87.5, 53.9]",267077,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,34,Barcelona,217,"['352e1860-aff9-44c8-95d8-064706a204a9', '6733302d-fb2d-4da5-9e75-43ace6f7948d', 'fd49297e-a065-4eb8-9bba-5eee72d1b515']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:36.653,Carry,True,2016/2017
,,,"[68.4, 26.5]",,,,,,,,,,,,0.8816,,,,,,,,,,,,,11c234e8-ae42-4f9c-9070-49f39a981bd1,744,,"[69.1, 27.7]",267077,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,35,Barcelona,217,"['0c51c11b-180d-4739-a2b7-8c5c775e3e42', '463a935e-1fbb-478d-9438-1748b2418d03']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:10.241,Carry,,2016/2017
,,,"[109.4, 18.4]",,,,,,,,,,,,0.1571,,,,,,,,,,,,,c32f461f-656f-4338-a884-400eaeb8f493,747,,"[107.8, 17.0]",267077,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,35,Barcelona,217,"['e79ee112-b8ae-414b-8ace-cf0e596c4cae', 'e8c4e538-85fa-4f38-9951-d1f0c040c121']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:13.795,Carry,,2016/2017
,,,"[45.1, 47.9]",,,,,,,,,,,,1.187,,,,,,,,,,,,,b3a0b297-68b2-4156-88be-4475b74b5e5d,754,,"[47.4, 47.0]",267077,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,37,Barcelona,217,"['9f83b133-c295-4e2e-949d-2722cdcc28e8', 'a1bbc6f5-e269-4059-a0fb-68dbaecc8132']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:48.654,Carry,,2016/2017
,,,"[37.8, 23.1]",,,,,,,,,,,,5.45111,,,,,,,,,,,,,edaebc4a-59ad-46fc-a5ad-636c558b7a0e,757,,"[33.4, 23.9]",267077,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,37,Barcelona,217,"['a33fb1e4-3311-4405-8b19-e16db8e5971a', 'b80e8f2b-0d43-4dd8-936c-305fdd0d9675']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:51.083,Carry,,2016/2017
,,,"[28.6, 54.6]",,,,,,,,,,,,1.195703,,,,,,,,,,,,,9721301c-9d2c-4994-b3c8-b11d1448aa96,760,,"[29.7, 55.1]",267077,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,37,Barcelona,217,"['5a06581d-65ae-4ecf-bfb1-f44c71d32ca3', 'c725741e-ef8d-4f2b-8a20-547ab3e32bc4']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:58.205,Carry,,2016/2017
,,,"[36.4, 76.2]",,,,,,,,,,,,2.6739,,,,,,,,,,,,,7a570b68-f11b-45fa-a20f-2f5ff21a1120,763,,"[36.4, 76.2]",267077,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,37,Barcelona,217,"['2571f204-2d64-44f3-9af0-2fac932cf1b8', 'd5e978f0-572f-40d1-9b46-06ddce64dd24']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:00.851,Carry,,2016/2017
,,,"[8.5, 43.8]",,,,,,,,,,,,1.8136,,,,,,,,,,,,,84a0e44f-73e9-4f7b-a161-253410cfefc1,766,,"[5.7, 46.0]",267077,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,37,Barcelona,217,"['5a7114cd-4ad9-4a91-a1f6-0d1d7763d8da', '759cf262-6b08-4182-a49f-8d4cab10e547']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:05.822,Carry,,2016/2017
,,,"[28.1, 45.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,06e29e86-3632-4d17-b1e3-2feb24cf3207,769,,"[28.1, 45.6]",267077,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Barcelona,217,"['a5031be3-90fd-4930-b2c8-ea03e89580b4', 'f4e0d67f-7266-4286-9f2a-23a4caeadad1']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:09.111,Carry,,2016/2017
,,,"[52.1, 65.9]",,,,,,,,,,,,6.2943,,,,,,,,,,,,,915d0c00-1e4a-4489-824b-4fd70085cb84,772,,"[15.2, 64.5]",267077,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,37,Barcelona,217,"['305f7c38-bc5a-4e36-b5d8-067103640ece', '71a17e6a-9f09-411d-9cac-365b04b30ced', 'a618823b-5cb9-493b-86d3-eaf5a4609f68']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:10.589,Carry,True,2016/2017
,,,"[54.6, 54.3]",,,,,,,,,,,,1.6228,,,,,,,,,,,,,c614d7f5-2c52-4c72-a549-936d274d6cdc,776,,"[55.3, 52.3]",267077,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,37,Barcelona,217,"['894d6af0-b45f-4c60-966a-0ffef95fdc09', 'a68783a8-3c00-4af4-8673-3c40a3a8d8dc']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:17.720,Carry,,2016/2017
,,,"[15.8, 1.8]",,,,,,,,,,,,4.156582,,,,,,,,,,,,,d968e85c-584f-4dc3-bf1c-49a2826ae315,781,,"[19.3, 17.7]",267077,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Diego Antonio Reyes Rosales,16539.0,Left Center Back,38,Espanyol,214,"['395171c0-9f7a-49f8-9a85-53ef0c345c15', '47f379bb-086a-4c57-9b59-a777dcdd9c2c']",32,,,,,,,,,,,,,,,,,,Espanyol,214,00:16:32.610,Carry,,2016/2017
,,,"[2.4, 25.7]",,,,,,,,,,,,0.119979,,,,,,,,,,,,,c5bcf5cc-b81a-46f5-b6a1-2280521834c5,784,,"[2.4, 25.8]",267077,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Diego López Rodríguez,6768.0,Goalkeeper,38,Espanyol,214,"['3de03cef-f147-4084-abee-e98b075d3eda', 'da1c8ca1-5381-4ffa-bff9-786ef7a9df74']",39,,,,,,,,,,,,,,,,,,Espanyol,214,00:16:39.386,Carry,,2016/2017
,,,"[71.1, 56.7]",,,,,,,,,,,,2.2037,,,,,,,,,,,,,b229fa8a-d24c-4241-9db7-599dac617240,791,,"[77.8, 62.7]",267077,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,39,Barcelona,217,"['00c0dc44-fe3d-4651-866d-eacf50a66f7f', '6b1dde4f-cd76-4537-b12c-055bd1dd6ec6', '84f59502-6dda-47d8-b84b-e4050c9c4199', 'a81af55c-0a51-4852-8d15-cb024775383e']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.943,Carry,True,2016/2017
,,,"[70.2, 18.9]",,,,,,,,,,,,4.011596,,,,,,,,,,,,,17659d2b-e61c-4ca3-8982-cd576e492322,796,,"[64.0, 21.7]",267077,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,40,Barcelona,217,"['3c5e5a19-340e-46f0-95f3-b821067bb3bd', 'fc80d847-c523-43e9-92c5-42d2c33376ef']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:04.288,Carry,,2016/2017
,,,"[78.1, 18.0]",,,,,,,,,,,,0.69,,,,,,,,,,,,,9f7f36a3-72b3-45f0-9e0e-fcbfcb8398ba,799,,"[80.3, 23.7]",267077,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,40,Barcelona,217,"['5e8db2de-b683-4b72-9ff8-c29c7a57054e', 'bea8af58-e4d6-4b15-94b6-30b0c9010dde']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:08.918,Carry,,2016/2017
,,,"[67.2, 7.6]",,,,,,,,,,,,1.4231,,,,,,,,,,,,,2316f16a-d713-4d23-ac1a-f6e9d4cfbe41,803,,"[68.1, 6.7]",267077,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,40,Barcelona,217,"['04a78fdc-b61d-4787-8873-80d52c99c75b', '2e212351-658a-4ec1-b4b1-e0d3081aaf77', 'b1a96690-bbd0-4ffd-bca9-afcd81e2f334']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:10.462,Carry,True,2016/2017
,,,"[73.9, 4.1]",,,,,,,,,,,,1.3205,,,,,,,,,,,,,ba67c015-a5b8-46df-ac9c-02920d868351,806,,"[78.1, 4.4]",267077,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,40,Barcelona,217,"['6ebfac68-0d14-4dfd-ad70-1873a6ed96ab', '8490b249-653d-4805-a6a6-01d0d1bf61af']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:12.551,Carry,,2016/2017
,,,"[68.1, 24.2]",,,,,,,,,,,,1.9673,,,,,,,,,,,,,4be40397-82ff-413e-804f-736ec40cdddc,809,,"[68.2, 19.3]",267077,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,40,Barcelona,217,"['02d66bd6-6be1-4e8d-a78c-6b420c37bda3', 'd98e68f0-ef30-4b76-b88f-824a85ca73d6']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:14.819,Carry,,2016/2017
,,,"[88.2, 63.1]",,,,,,,,,,,,2.5992,,,,,,,,,,,,,5c36e42c-95f0-461c-be12-68e9702c8dfa,813,,"[88.2, 75.6]",267077,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,40,Barcelona,217,"['156629a4-bc34-42c5-a723-6ba0ff05bbdb', '8547325c-73ec-4337-b381-aaa82185605d', 'b4fb0e48-d19e-43a8-a521-c8abbb26d822', 'c7c6ac15-840d-4707-9da1-0feef3275c01']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:19.686,Carry,True,2016/2017
,,,"[107.6, 76.4]",,,,,,,,,,,,1.733999,,,,,,,,,,,,,3878a7bc-27f0-468c-83b3-687605b753cf,822,,"[101.3, 75.6]",267077,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,40,Barcelona,217,"['5af4bdb3-f5e7-4a88-be99-d7130b26f5e1', 'b089d4b5-c843-4a40-b44f-f86209f22a0f']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:25.862,Carry,,2016/2017
,,,"[76.9, 50.2]",,,,,,,,,,,,0.709801,,,,,,,,,,,,,a37b3c4d-5386-44f6-ab5a-0e8330429d78,830,,"[77.8, 49.7]",267077,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,40,Barcelona,217,"['20674516-55a2-43c4-8ead-550c22632141', '2b55e041-0d15-4796-91d7-e9a23fb2d2be', '4c2d6905-3144-46e0-a110-d4a49686df6a']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:33.140,Carry,True,2016/2017
,,,"[31.8, 23.9]",,,,,,,,,,,,1.4932,,,,,,,,,,,,,9997b470-63f7-4b72-8a9d-0fb780f4c5e9,839,,"[26.2, 21.2]",267077,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,42,Barcelona,217,"['2dcf4295-5cce-4946-aa13-6df74cbf092f', '3f7d4bfc-a9af-4704-b9be-03f81c3bf007', 'a2510129-943f-44ec-acdb-eda4b8c6e2c8']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.183,Carry,True,2016/2017
,,,"[30.0, 50.4]",,,,,,,,,,,,0.699931,,,,,,,,,,,,,d48d04ba-e7b3-43a8-a91c-11c1064ea1a1,843,,"[29.0, 48.6]",267077,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,42,Barcelona,217,"['1de63e8b-f2e2-4b85-adba-b0a8b6da7105', 'bc2826a1-6433-4615-936a-22790ab00777']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.045,Carry,,2016/2017
,,,"[55.7, 56.4]",,,,,,,,,,,,6.2777,,,,,,,,,,,,,1911fdb5-5584-486e-96b4-60d47aca03ae,846,,"[51.6, 73.5]",267077,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,42,Barcelona,217,"['c1651643-8f1d-46bf-82ff-efc65609415b', 'f93e8094-2394-48d8-a3c8-f9e40d3d87b8']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:14.542,Carry,,2016/2017
,,,"[73.1, 62.3]",,,,,,,,,,,,0.2448,,,,,,,,,,,,,13acc2aa-3602-4358-85d0-1f635f5a09a9,856,,"[75.2, 61.9]",267077,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Right Center Forward,44,Espanyol,214,"['8d887626-57a9-4f2d-be65-9a0416e0a01b', 'f226d19a-24a1-4907-a2c3-3c02f9398d5c']",58,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:58.617,Carry,,2016/2017
,,,"[38.2, 10.8]",,,,,,,,,,,,0.3973,,,,,,,,,,,,,7abf9ddf-11b6-4d83-9421-b1a4e161e2c3,860,,"[37.8, 11.0]",267077,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,45,Barcelona,217,"['1b228424-1e82-4c9b-8be0-d3f1c827c21b', 'ecf9b0fb-f3a3-4d4b-a78b-583cbf2984f9']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.627,Carry,,2016/2017
