50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.002198,,,,,,,,,,,,,9d1a9b3e-20f4-44f1-a90e-cf656ab85186,116,,,"[60.6, 24.3]",70275,2,,,,,-2.9724915,,Left Foot,,,,"[52.4, 22.9]",,Low Pass,,8.318654,,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Álvaro Negredo Sánchez,20542.0,Center Forward,4,Sevilla,213,"['c670d2af-23fe-41fe-9e87-6fcf94344b42', 'fe220362-d157-422b-bb60-313a5b5ce38f']",5,,,,,,,,,,,,,,,,Sevilla,213,00:02:05.078,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,0.777132,,,,,,,,,,,,,5144d55f-6429-4f9a-9eee-23f75f9527a8,119,,,"[52.4, 22.9]",70275,2,,,,,-0.6043055,,Right Foot,,,,"[65.0, 14.2]",,Ground Pass,,15.31176,,,,,Piotr Trochowski,26790.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Center Attacking Midfield,4,Sevilla,213,"['35352058-86df-434a-9341-cb54be1f5258', 'c670d2af-23fe-41fe-9e87-6fcf94344b42']",6,,,,,,,,,,,,,,,,Sevilla,213,00:02:06.160,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,1.501593,,,,,,,,,,,,,25bcceff-ed69-453d-a2b2-a9eb42da3387,123,,,"[65.4, 15.1]",70275,2,,,,,-0.43919596,,Right Foot,,,,"[80.3, 8.1]",,Ground Pass,,16.462381,,,,,Fernando Navarro i Corbacho,6913.0,,,,,,1,From Goal Kick,Piotr Trochowski,26790.0,Left Wing,4,Sevilla,213,"['875c3068-978c-4725-9232-2012ec0657fb', '92462d6f-64f0-4726-b270-1dc70ecfd775']",7,,,,,,,,,,,,,,,,Sevilla,213,00:02:07.758,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,0.680005,,,,,,,,,,,,,f60556b9-8166-4148-ac82-18816d114d51,126,,,"[87.9, 6.0]",70275,2,,,,,2.8493242,,Left Foot,,,,"[76.6, 9.4]",,Ground Pass,,11.800424,,,,,Piotr Trochowski,26790.0,,,,,,1,From Goal Kick,Fernando Navarro i Corbacho,6913.0,Left Back,4,Sevilla,213,['2e3b6a86-facc-4875-b6ad-f2a02d2d7356'],9,,,,,,,,,,,,,,,,Sevilla,213,00:02:09.471,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.516114,,,,,,,,,,,,,2c05ca62-cc4c-4812-b76e-e12afdee22e9,129,,,"[77.2, 7.5]",70275,2,,,,,2.1201708,,Right Foot,,,,"[65.2, 27.1]",,Ground Pass,,22.981731,,,,,Hedwiges Maduro,26396.0,,,,,,1,From Goal Kick,Piotr Trochowski,26790.0,Left Wing,4,Sevilla,213,['8ebd4ab3-0cf3-472c-b955-fd3784919ba4'],11,,,,,,,,,,,,,,,,Sevilla,213,00:02:11.392,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.0046,,,,,,,,,,,,,b21876ad-75cf-4cd4-be35-456b97080a5c,133,,,"[67.1, 23.7]",70275,2,,,,,-1.8844169,,Right Foot,,,,"[63.5, 12.6]",,Ground Pass,,11.66919,,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Hedwiges Maduro,26396.0,Left Defensive Midfield,4,Sevilla,213,"['4e50b110-469a-454e-93a1-579788a44d5d', '792c9553-85b3-4cb9-aeaa-3d4b495bc3d8']",14,,,,,,,,,,,,,,,,Sevilla,213,00:02:14.166,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,1.073658,,,,,,,,,,,,,b114fd71-4f2a-4214-b001-913d4b336577,137,,,"[61.2, 5.8]",70275,2,,,,,1.1186424,,Left Foot,,,,"[66.3, 16.3]",,Ground Pass,,11.673046,,,,,Piotr Trochowski,26790.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Center Attacking Midfield,4,Sevilla,213,"['5951b3b3-034c-4580-a3dd-88d81398c5f2', 'c70ccb0d-9ff1-41e8-940a-5ac68e0f1334']",17,,,,,,,,,,,,,,,,Sevilla,213,00:02:17.246,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,1.15877,,,,,,,,,,,,,da17a448-26f5-4695-b590-19c7b0d1aa9a,142,,,"[68.4, 13.4]",70275,2,,,,,2.650429,,Right Foot,,,,"[55.5, 20.3]",,Ground Pass,,14.629422,,,,,Hedwiges Maduro,26396.0,,,,,,1,From Goal Kick,Piotr Trochowski,26790.0,Left Wing,4,Sevilla,213,"['50d55d9e-737b-476f-9270-fd6a968c417c', 'b872e749-9ba4-43f2-987f-2489dd69c433']",20,,,,,,,,,,,,,,,,Sevilla,213,00:02:20.087,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,0.4715,,,,,,,,,,,,,f193038f-12ff-4969-aafb-6d65bdc5c54d,146,,,"[56.6, 20.5]",70275,2,,,,,-1.6688416,,Right Foot,,,,"[56.0, 14.4]",,Ground Pass,,6.129437,,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Hedwiges Maduro,26396.0,Left Defensive Midfield,4,Sevilla,213,"['381583bd-a798-46c7-89fa-81ec0dcea394', 'bc473932-33b4-471c-9d40-3600dd7f6cc3']",21,,,,,,,,,,,,,,,,Sevilla,213,00:02:21.285,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,1.4158,,,,,,,,,,,,,290fcd07-7393-4371-9a73-c02974ca360a,150,,,"[49.4, 14.2]",70275,2,,,,,-2.9823313,,Left Foot,,,,"[30.1, 11.1]",,Ground Pass,,19.547379,,,,,Emir Spahić,26791.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Center Attacking Midfield,4,Sevilla,213,"['19800cf0-b01a-4aaf-a5f9-63a2c67ce46e', '5bbc8557-e1e2-4424-8460-9a61891846fe']",23,,,,,,,,,,,,,,,,Sevilla,213,00:02:23.344,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,0.933967,,,,,,,,,,,,,15f884b7-4072-46f0-ad4e-28aead254eea,154,,,"[21.9, 16.3]",70275,2,,,,,0.6202495,,Right Foot,,,,"[33.1, 24.3]",,Ground Pass,,13.7637205,,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Emir Spahić,26791.0,Left Center Back,4,Sevilla,213,['79e00e9e-203a-4a5c-9ab3-85333ad8be58'],27,,,,,,,,,,,,,,,,Sevilla,213,00:02:27.815,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.0511,,,,,,,,,,,,,553888b7-2534-41a9-af69-abd075c8fb44,157,,,"[33.3, 19.1]",70275,2,,,,,-0.15002696,,Right Foot,,,,"[50.5, 16.5]",,Ground Pass,,17.395401,,,,,Piotr Trochowski,26790.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Center Attacking Midfield,4,Sevilla,213,['49e71ba3-d4f3-48ff-9b1c-862c807accc1'],30,,,,,,,,,,,,,,,,Sevilla,213,00:02:30.444,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.077202,,,,,,,,,,,,,5d2f807e-ed7c-4acf-9c2d-3f9aba0ca47c,161,,,"[53.0, 15.5]",70275,2,,,,,-1.8036101,,Right Foot,,,,"[50.7, 5.8]",,Ground Pass,,9.968952,,,,,Fernando Navarro i Corbacho,6913.0,,,,,,1,From Goal Kick,Piotr Trochowski,26790.0,Left Wing,4,Sevilla,213,['742d50df-8730-480b-ae7b-1bc2774f308e'],32,,,,,,,,,,,,,,,,Sevilla,213,00:02:32.291,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.93255,,,,,,,,,,,,,0f075548-bd5c-4b6c-ac0c-e32e7e5090bd,164,,,"[59.7, 4.4]",70275,2,,,,,0.9256131,,Left Foot,,,,"[88.3, 42.4]",,High Pass,,47.560066,,,Incomplete,,Álvaro Negredo Sánchez,20542.0,,,,,,1,From Goal Kick,Fernando Navarro i Corbacho,6913.0,Left Back,4,Sevilla,213,"['2a3a8a6d-b8e3-4bb4-bbbf-a5ae6c7ce8b6', '3097b4f9-a45e-4f8a-a79a-b678f0d4e659']",34,,,,,,,,,,,,,,,,Sevilla,213,00:02:34.862,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.8957,,,,,,,,,,,,,d208232f-7012-481b-bf0a-dfbf26155517,169,,,"[32.3, 37.8]",70275,2,,,,,0.605954,,Left Foot,,,,"[57.7, 55.4]",,Ground Pass,,30.90178,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,5,Barcelona,217,"['46b4bead-cf14-4859-8789-38a423a451db', 'f96febc9-efbd-4d1a-9670-f9548f4ec6f8']",38,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.633,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,0.975897,,,,,,,,,,,,,fb913569-8bd0-4847-a693-c9034490960b,178,,,"[37.3, 58.1]",70275,2,,,,,0.8039834,,Right Foot,,,,"[50.5, 71.8]",,Ground Pass,,19.024458,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,5,Barcelona,217,['b36558c4-e03f-4776-ba8c-2f7fafbe4801'],44,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.001,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,c59548a0-0b73-42fd-939c-d94790db902b,182,,,"[49.7, 73.3]",70275,2,,,,,-0.07339732,,Right Foot,,,,"[70.1, 71.8]",,Ground Pass,,20.455072,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,"['a4b18a7f-d9aa-4acd-8e4e-d2931439d765', 'e3d5135e-31e9-4ae5-8996-57f3132d49dc']",46,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.207,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,1.5407,,,,,,,,,,,,,4587a152-e531-45c0-92e5-e2a9a3253e3d,187,,,"[58.1, 80.0]",70275,2,,True,,,-1.5469913,,,,,,"[58.3, 71.6]",,Low Pass,,8.402381,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['4c134c9a-045e-4305-a63b-63a2af1a4c15'],56,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.552,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.7106,,,,,,,,,,,,,e1425cc5-b8d6-45b1-84d8-7045fd92645b,189,,,"[59.4, 72.4]",70275,2,,,,,1.6085143,,Left Foot,,,,"[59.2, 77.7]",,Ground Pass,,5.3037724,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['884ddd13-e6e9-4f4c-9aa8-e097ee067564'],58,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.200,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.6834,,,,,,,,,,,,,3cf25434-d36a-44a6-a631-105077a1ffe8,191,,,"[58.5, 78.1]",70275,2,,,,,-1.6601104,,Left Foot,,,,"[57.9, 71.4]",,Ground Pass,,6.726812,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['b5a50b34-399c-4ddf-88fa-a56efefaae49'],58,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.910,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.5295,,,,,,,,,,,,,d6233710-3d88-49b0-8238-82242fe63075,195,,,"[57.7, 70.5]",70275,2,,,,,2.0344439,,Left Foot,,,,"[54.5, 76.9]",,Ground Pass,,7.1554174,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['d3da4186-5f90-4138-9d54-bf8db4a6fe8f'],59,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.916,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.7121,,,,,,,,,,,,,dfc0746e-76ab-4757-9e83-fd73c3d4806a,197,,,"[55.4, 76.2]",70275,3,,,,,-1.9005789,,Left Foot,,,,"[50.3, 61.3]",,Ground Pass,,15.748651,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['6779161d-66f7-42aa-b0cd-deaa2b1b0164'],0,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.445,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.0562,,,,,,,,,,,,,bca3ae83-2021-4d75-99e5-8378ff369d65,199,,,"[47.4, 54.8]",70275,3,,,,,-2.0138988,,Left Foot,,,,"[39.0, 37.1]",,Ground Pass,,19.59209,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['65ed67e0-9845-4a53-8616-26b24d9c20c2'],2,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.157,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.785609,,,,,,,,,,,,,3cbcae64-7a3b-4ccd-b7ca-96263147853c,202,,,"[39.0, 36.9]",70275,3,,,,,-1.359703,,Right Foot,,,,"[44.4, 11.7]",,Ground Pass,,25.772078,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['c62394c0-fb8f-447b-80b6-c541543759a7'],4,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.356,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.046653,,,,,,,,,,,,,867fb550-d2c6-42dc-8d26-48a3040deeaf,205,,,"[48.0, 11.9]",70275,3,,,,,1.1045033,,Left Foot,,,,"[55.6, 27.0]",,Ground Pass,,16.904734,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['db51d597-7129-4ccd-a785-2a89051ec5ac'],7,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.829,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.688666,,,,,,,,,,,,,bf91a711-be1f-4f89-ac5b-b25845dbc166,209,,,"[66.1, 40.5]",70275,3,,,,,1.4767351,,Left Foot,,,,"[68.6, 67.0]",,Ground Pass,,26.617662,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['6a23455f-ae12-4f72-ad08-3a00ad8ec9c9'],12,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.706,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.052193,,,,,,,,,,,,,8127facd-3535-4f2c-9b53-c51d49fa19dc,212,,,"[69.5, 66.8]",70275,3,,,,,0.4776654,,Right Foot,,,,"[86.5, 75.6]",,Ground Pass,,19.142622,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['a120dff4-8647-4727-a36e-b827f2f5bf23'],15,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.644,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.1045,,,,,,,,,,,,,b2fa0b5b-184e-49f8-abfe-b6e978f9dd3c,216,,,"[86.3, 73.9]",70275,3,,,,,-2.9010584,,Right Foot,,,,"[81.0, 72.6]",,Ground Pass,,5.4571056,,,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,6,Barcelona,217,"['30868fd7-8f79-4c72-bbf2-f948f7b4f277', '87edff0c-96f9-41c1-957c-2c3e9ec9f584', 'be6c115d-baaf-4698-afd3-01241a34910f']",17,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.857,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,1.462533,,,,,,,,,,,,,7e62b10d-2fff-4b39-83af-77ce4c3b64da,219,,,"[77.7, 80.0]",70275,3,,,,,-2.8638906,,,,,,"[55.6, 73.7]",,Low Pass,,22.980427,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['3b9e553d-d056-4b84-963f-3ba956570617'],24,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.411,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.8481,,,,,,,,,,,,,e547d9b2-548d-4bf8-ba45-c13baa364f58,222,,,"[54.1, 72.0]",70275,3,,,,,-1.1816375,,Right Foot,,,,"[59.8, 58.1]",,Ground Pass,,15.023315,,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,7,Barcelona,217,['f39dbddb-3315-49c7-b3fb-0ebe710f731d'],27,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.580,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.037037,,,,,,,,,,,,,7b32ac10-93f1-47f1-912e-6a2acf4e53ee,225,,,"[59.8, 58.1]",70275,3,,,,,2.1559088,,Right Foot,,,,"[54.5, 66.1]",,Ground Pass,,9.596354,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['015adfbe-bbc7-4560-b7db-7405d2e2e36f'],28,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.434,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.138015,,,,,,,,,,,,,5cc8474e-577e-4c58-9231-765c1b5c3508,228,,,"[55.0, 65.1]",70275,3,,,,,-1.5243182,,Right Foot,,,,"[55.4, 56.5]",,Ground Pass,,8.609298,,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,7,Barcelona,217,['57034b0e-31ba-4d4e-ab5b-f0fa54865fac'],30,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.431,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.084903,,,,,,,,,,,,,435c8467-78b9-414a-bc4c-9ca612d6394c,232,,,"[53.9, 57.3]",70275,3,,,,,1.4273441,,Right Foot,,,,"[55.2, 66.3]",,Ground Pass,,9.093404,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,"['81117266-ec52-415d-be10-d8e44ae82dc1', 'db08d86a-66c6-4992-a3a0-ad9ea761c84c']",31,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.993,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,0.8584,,,,,,,,,,,,,b411776a-dc35-4abf-8bd2-d283142ffe51,235,,,"[57.9, 69.9]",70275,3,,,,,0.39479113,,Right Foot,,,,"[71.1, 75.4]",,Ground Pass,,14.3,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,7,Barcelona,217,['2709be05-4d13-47bf-aa54-e4722e73aed8'],34,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.128,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.19338,,,,,,,,,,,,,31468f2c-b30f-44ea-8f88-1af099e63e58,238,,,"[73.0, 75.6]",70275,3,,,,,-2.7475047,,Right Foot,,,,"[62.9, 71.4]",,Ground Pass,,10.938464,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['a475747b-ee7f-4623-97a7-d75a5feba52e'],35,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.026,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.802347,,,,,,,,,,,,,bdacbec2-cd37-4b90-96f8-22a69423d9c1,241,,,"[61.5, 63.0]",70275,3,,,,,-2.0815005,,Right Foot,,,,"[45.7, 34.8]",,Ground Pass,,32.324604,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,7,Barcelona,217,['d8873ee8-2b7e-4e25-b96d-9ae3242fcfc2'],37,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.954,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,2.233291,,,,,,,,,,,,,ce90d41d-4a5d-4aa8-9082-437e59a26e18,245,,,"[47.2, 38.0]",70275,3,,,,,0.89730954,,Right Foot,,,,"[70.5, 67.2]",,High Pass,,37.356792,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,"['7de33b46-98ce-45ab-a971-23057cd61f80', 'bad3aad2-29b5-4747-a81e-b31c6f9f8d4e']",42,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.003,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,0.9871,,,,,,,,,,,,,ed70b3f7-fb1e-41a4-8ee5-8dcbfe7d3ead,250,,,"[93.4, 80.0]",70275,3,,,,,-2.1929543,,,,,,"[86.3, 70.1]",,Low Pass,,12.182775,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['a338fc83-9d95-4044-ba5e-5580e12cba39'],57,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.303,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.143899,,,,,,,,,,,,,3a1aab86-efe1-42c8-af20-f211e5c18d1c,252,,,"[85.4, 70.1]",70275,3,,,,,1.2365983,,Left Foot,,,,"[87.9, 77.3]",,Ground Pass,,7.62168,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,8,Barcelona,217,['00df5d66-d890-4d36-bdec-e7726dfd2b5f'],58,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.290,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.793333,,,,,,,,,,,,,eb155af7-a373-49d8-9ad8-5bd0767eca77,255,,,"[87.9, 76.4]",70275,4,,,,,-2.0736396,,Right Foot,,,,"[83.5, 68.4]",,Ground Pass,,9.13017,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['d9893f6a-2a2b-4771-8f16-07d02b42551f'],0,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.338,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.0662,,,,,,,,,,,,,be7153e0-3580-4811-99c6-03867c2e4ff6,261,,,"[79.5, 57.5]",70275,4,,True,,,1.6454239,,Right Foot,,,,"[78.7, 68.2]",,Ground Pass,,10.729865,,,,,Daniel Alves da Silva,4324.0,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['c7b4275c-93df-4586-99b9-422a86096dac'],12,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.004,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.2251,,,,,,,,,,,,,69af2866-8cd2-4bcf-a0ab-897cd7020dcb,263,,,"[79.1, 68.7]",70275,4,,,,,-0.98279375,,Right Foot,,,,"[82.5, 63.6]",,Ground Pass,,6.129437,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,"['4e4ae016-e42a-4fa5-b5c2-93b4922c04ec', 'd02fb183-4d3d-435a-81dd-7418d88b5c5e']",13,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.672,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.7144,,,,,,,,,,,,,f075287f-2940-44f4-bdec-7e6b90500704,266,,,"[67.6, 64.5]",70275,4,,,,,-3.0804446,,Left Foot,,,,"[52.9, 63.6]",,Ground Pass,,14.727526,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,Recovery,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['11a61946-fa4b-4607-8303-781fcd5992c3'],15,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.894,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.347882,,,,,,,,,,,,,3fafd17e-e61e-4984-90a3-c653e433ff21,269,,,"[55.4, 63.2]",70275,4,,,,,-1.6171916,,Right Foot,,,,"[54.1, 35.2]",,Ground Pass,,28.030163,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,9,Barcelona,217,['660c588d-138a-4ae7-9f92-304dc521909f'],17,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.649,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.245054,,,,,,,,,,,,,f312e918-be69-4a59-b3a3-44ac0bc8bf93,272,,,"[55.4, 35.5]",70275,4,,,,,1.4427135,,Left Foot,,,,"[57.1, 48.7]",,Ground Pass,,13.309019,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,9,Barcelona,217,['f07a237e-acc7-48d3-b879-548993304c66'],21,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.464,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.082696,,,,,,,,,,,,,cb06d829-0388-4319-b188-34f31435c1c1,275,,,"[64.2, 50.8]",70275,4,,,,,1.5564089,,Right Foot,,,,"[64.4, 64.7]",,Ground Pass,,13.901439,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,9,Barcelona,217,['b26ba9f9-af0d-47bf-b944-62193d719251'],23,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.813,Pass,,2012/2013
