50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,08b3951b-c3fd-4abe-bb35-dc2afa511581,293,,"[51.9, 39.3]",266528,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Daniel Piatti,6763.0,Right Midfield,15,Espanyol,214,['4a6600c2-4db9-417e-b954-048bcdf08361'],37,,,,,,,,,,,,,,,,,Espanyol,214,00:05:37.459,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,f04a2a50-c722-4908-9091-f80d6334accf,296,,"[56.3, 12.6]",266528,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aarón Martín Caricol,6757.0,Left Back,15,Espanyol,214,['90ba7198-dde9-407e-b22d-13490714bdfb'],40,,,,,,,,,,,,,,,,,Espanyol,214,00:05:40.375,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,7db4c638-5133-4f02-9ca9-9bbcf7730a6d,304,,"[85.4, 30.6]",266528,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,15,Espanyol,214,['65079ef5-ddc2-4e5c-a388-bdd36c35b0f0'],45,,,,,,,,,,,,,,,,,Espanyol,214,00:05:45.499,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,54730e47-52d8-4555-af71-f67cdb9f363c,307,,"[34.7, 46.1]",266528,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,16,Barcelona,217,['8ad6b1e0-d549-40cf-9469-38aa6756ad49'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.045,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,23d89cd3-445a-4d87-999c-e0a697a85366,311,,"[34.6, 66.8]",266528,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,16,Barcelona,217,['c4c57474-5148-4aef-9b09-29224777c93a'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.160,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,914b46fe-a3e7-481f-9b4b-4bd94714df04,314,,"[57.4, 77.0]",266528,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,16,Barcelona,217,['5b5ff36f-6c96-46c0-8022-b9ee2240998c'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.135,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,98187c7c-182d-4262-af67-8350445dab67,318,,"[63.6, 63.7]",266528,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,16,Barcelona,217,['e9e75eba-9d55-4889-9253-3d03a4014e5d'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.601,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,64ed3746-2722-45fe-b4b9-d70dff75bfa9,322,,"[56.3, 17.4]",266528,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,17,Espanyol,214,['867a68ae-80e4-4d2f-aaa5-2385affc3521'],55,,,,,,,,,,,,,,,,,Espanyol,214,00:05:55.697,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,d11720dc-8d26-4c8f-8a60-7c15c7ad9aec,325,,"[47.8, 9.6]",266528,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Left Center Back,17,Espanyol,214,['9a4b3169-caea-4cc1-8a01-cba57e5163cd'],56,,,,,,,,,,,,,,,,,Espanyol,214,00:05:56.901,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,457f8637-0311-4b20-a79b-680d1b83d919,328,,"[44.4, 35.2]",266528,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,17,Espanyol,214,['654d0440-c691-43c3-aec0-48a353aa4762'],59,,,,,,,,,,,,,,,,,Espanyol,214,00:05:59.002,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,534d5c7d-2090-4ccd-b0ce-c292738f738f,332,,"[42.5, 59.9]",266528,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David López Silva,6754.0,Right Center Back,17,Espanyol,214,['db18a61d-1a9a-437a-aa6d-06638fa09b23'],2,,,,,,,,,,,,,,,,,Espanyol,214,00:06:02.442,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,222bc216-fe08-4083-93fa-cf05da722e66,335,,"[111.2, 77.7]",266528,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,17,Espanyol,214,['e0d8189b-1172-4946-a54c-642a6d39cd1b'],10,,,,,,,,,,,,,,,,,Espanyol,214,00:06:10.748,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,3be4b38f-03ce-4c50-ac42-2f12f7ead069,339,,"[12.9, 4.8]",266528,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,18,Barcelona,217,['898338ba-2c93-4407-9fe7-42f96f61d6cd'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.752,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,a535ae46-ccd8-483a-94a5-ff454f0ba1e1,341,,"[2.3, 5.1]",266528,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,18,Barcelona,217,['8f8ca2d2-5456-48c3-96f6-eb310a6f7738'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.629,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,17f0bf1a-4a55-4742-96bc-6844fd79784f,347,,"[14.4, 15.2]",266528,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,18,Barcelona,217,"['30fc5c35-ac51-4b88-8436-b23228cab1ff', 'ecd8cf84-547e-453b-9165-3d126d200c59']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.777,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,1568e78c-040f-4258-914d-88960b01d1d3,350,,"[48.2, 33.1]",266528,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,18,Barcelona,217,['6d8c4fd7-133d-471c-be38-a4954f5b2b68'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:06:35.709,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,d0ad816c-912b-4d94-bb03-b1074bf233fb,358,,"[105.1, 22.2]",266528,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,18,Barcelona,217,"['cb209266-ca07-49dd-bba8-d713bab5c1cb', 'cbc9a731-59bc-4102-934f-ed4efce16b2f']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.328,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,207e4674-4026-413e-af83-ffd21fce8469,361,,"[111.9, 49.0]",266528,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,18,Barcelona,217,['3c04136b-59fb-4578-8344-d8875b4164cb'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.735,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,7e7caf6a-7317-462c-86ba-057300666f2a,365,,"[68.0, 43.2]",266528,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Moreno Balaguero,6766.0,Left Center Forward,19,Espanyol,214,['84005d0e-09ac-42a2-b320-cf71f01b8458'],22,,,,,,,,,,,,,,,,,Espanyol,214,00:07:22.096,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,f23f0527-020e-43f5-ad93-2ff7783a9389,368,,"[56.0, 35.0]",266528,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Papa Kouly Diop,6867.0,Left Defensive Midfield,19,Espanyol,214,['c1c4f0f0-243e-4aee-a6f8-21057d29e67b'],24,,,,,,,,,,,,,,,,,Espanyol,214,00:07:24.596,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,d861a681-1f0d-4b30-ba38-ab0bd467a0ba,371,,"[58.7, 15.2]",266528,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aarón Martín Caricol,6757.0,Left Back,19,Espanyol,214,['d7853ed5-be6c-4d6b-9990-753ea05188e2'],25,,,,,,,,,,,,,,,,,Espanyol,214,00:07:25.806,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,9056be3e-c930-42a4-9cf3-49447b4fb1e3,375,,"[62.0, 23.1]",266528,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Papa Kouly Diop,6867.0,Left Defensive Midfield,19,Espanyol,214,['4a3ea7cf-702c-4415-b89b-07cba06e0702'],28,,,,,,,,,,,,,,,,,Espanyol,214,00:07:28.595,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,27f3f1ce-5612-45f1-b569-13d69b47b317,379,,"[66.9, 45.6]",266528,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Moreno Balaguero,6766.0,Left Center Forward,19,Espanyol,214,"['28b32e51-8f11-4ae6-b2ff-5d3b20fd1bf7', 'a0e274c7-8554-4360-9efc-f7eaf4ea0265']",31,,,,,,,,,,,,,,,,,Espanyol,214,00:07:31.070,Ball Receipt*,True,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ec8dc5b0-c372-41d3-af13-505e574aeb6a,383,,"[110.7, 48.7]",266528,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,19,Espanyol,214,['0d2fed74-19eb-4ef1-995f-2b67b744c416'],36,,,,,,,,,,,,,,,,,Espanyol,214,00:07:36.262,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,22075903-2f53-4304-a7af-4ba610c06857,386,,"[1.1, 33.1]",266528,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,19,Espanyol,214,"['584f0aa0-b0f0-49ec-9e6e-94e7d01624bf', 'a90f1972-2df8-4e8b-b1d2-78745cabd25b']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:07:37.137,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,e88e693d-1cd5-4511-b109-a347429b2d7a,390,,"[116.1, 58.7]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Moreno Balaguero,6766.0,Left Center Forward,20,Espanyol,214,['4a9b18bb-ef44-4d37-a4a6-8c0e8e0b97f9'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:08:00.726,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,9591e41a-4412-409c-90ea-22f5d23cee89,393,,"[104.8, 71.2]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pablo Daniel Piatti,6763.0,Right Midfield,20,Espanyol,214,['637edee1-856f-4561-8784-b5a8baf7605e'],2,,,,,,,,,,,,,,,,,Espanyol,214,00:08:02.037,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,552a401e-8daa-4c26-b7e4-fe42c37e4494,399,,"[14.2, 27.0]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Javier Alejandro Mascherano,5506.0,Left Center Back,21,Barcelona,217,['99f48fde-19f9-47be-a0ea-280939b7d7f9'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:08:13.239,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,9c77158f-f557-4272-b64f-517e64595379,402,,"[35.6, 10.3]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,21,Barcelona,217,['db75780a-1b1e-4457-99b1-204c48b2685d'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:08:16.127,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,665840a0-cd61-456e-b17f-2b39f937ce87,405,,"[61.4, 2.2]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,21,Barcelona,217,['cf2f0aac-69e6-4223-af09-e7d51d8df74d'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:08:19.827,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,4e73f07a-602a-49ca-8be2-820ff154d20c,411,,"[76.7, 4.3]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,22,Barcelona,217,['0e57fa4f-1cc8-4def-9493-0b8a6d0b0724'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:08:32.474,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,5f03a2e7-b986-4680-9178-f3545d98d188,414,,"[67.7, 12.1]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,"['20f479e1-e6cc-4122-9cd3-8b08bb5f8184', '5a885f5d-e2d5-4398-9c9e-e92d542267eb']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:08:33.869,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,ac31939a-b621-4154-ba7c-667f377a22c4,417,,"[55.2, 49.4]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,['31f1ba90-97d7-47fb-af74-ae3bc7399571'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:08:36.183,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,cc3e587f-c096-4cdf-981c-8970d11e251b,420,,"[70.4, 73.4]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Right Center Midfield,22,Barcelona,217,['b6a6ed19-187e-42e5-8146-337bc52b2ca5'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:08:42.470,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,d30b02ed-24c2-4ee5-b245-43fb0ee404b8,423,,"[56.2, 61.3]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,['6387871c-5748-4790-a3b9-13116fc8fe1b'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.474,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,fa11c734-0c44-496a-9384-0e6495318185,426,,"[54.5, 33.0]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,22,Barcelona,217,['1994148b-eeef-4792-b64f-b0344f38f199'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:08:47.459,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,078064b4-c0b6-46c8-ab97-46d9dbfd1811,430,,"[69.9, 14.2]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,"['352e6585-5659-4a58-b22d-1034e1e25a21', 'b7c7acd0-56cb-48ba-afbe-143995fe0470']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:08:50.516,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,88f60039-9f42-46ea-9d5f-b1097382b906,435,,"[78.1, 15.7]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,23,Barcelona,217,['5623c613-63e5-4a4d-988d-f268afb35342'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:09:02.838,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,291a16f7-64e5-43f8-90f0-ef1fec890abf,439,,"[70.4, 31.1]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,24,Barcelona,217,['6a549525-1c01-416b-a7bf-2bc80371f896'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:09:24.655,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,ff6bc753-5846-4227-90a6-b9de3a01fc3f,442,,"[71.3, 50.6]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Right Center Midfield,24,Barcelona,217,['e9a4e647-9f42-4c1a-bad6-2826d78c9e97'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:09:26.616,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,e3b3fa4f-8ebb-47c0-9f84-eb4e31fde2bf,445,,"[84.9, 77.5]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,24,Barcelona,217,['5adcb57a-b1c2-4394-beef-4d0ea786b452'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:09:29.921,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,f41b6ffa-388b-42d5-8a5b-abf3ac2a99db,448,,"[74.7, 71.9]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Right Center Midfield,24,Barcelona,217,['3ab24a4d-7c6f-4f37-9519-9fb589ff5696'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:09:30.911,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,3a996b15-5efd-4b59-8f8b-2b4b87611bfc,451,,"[58.0, 47.8]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,['fbc4dc0a-7677-48bd-8ade-f390ec7a177a'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:09:34.610,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,4bda7f75-3886-4243-982e-9b65c95972c7,454,,"[63.4, 15.0]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,24,Barcelona,217,['fa2a309f-1deb-4d6c-84c1-375885f78940'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:09:38.966,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,fb9f80ee-4c75-46cc-9651-1c835aba0224,457,,"[61.2, 46.5]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,['988cefa5-a0a7-44c0-a518-07fc3e5cfbb5'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:09:42.350,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,c2bbb6cb-4810-4991-805d-b082d7219fc8,460,,"[62.4, 70.4]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Right Center Midfield,24,Barcelona,217,['bcbd6a14-85fa-421c-b260-757a5d6b20e2'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:09:49.868,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,a302aadd-2d76-4ae7-be32-1700bb66b4ea,464,,"[73.7, 56.4]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,24,Barcelona,217,['092ececc-f75b-467f-b17f-ce757ed54e10'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.664,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,5acf1f1b-eb5d-4743-a0ea-295e16db4558,466,,"[63.2, 64.2]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,['07821e99-565e-4210-b383-47d7c0762c96'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:09:53.561,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,34d51047-e4b5-443e-863c-295dd6623b67,470,,"[25.3, 38.1]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,24,Barcelona,217,['efac9b25-1f88-445d-888d-f088c5e01857'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:09:58.352,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,9238a107-ad96-4716-a51c-c54a461211ad,473,,"[19.7, 55.2]",266528,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,['c4c2711a-6d10-4afe-aafb-1702e774aca6'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:10:05.794,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,aa9d296c-574b-4f90-a0c6-e17416ee160e,476,,"[48.2, 53.5]",266528,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Right Center Midfield,24,Barcelona,217,['abf2257e-3a49-4151-8b91-085ed1b0b981'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:10:13.166,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,a3373472-8031-412d-a844-f894d3e1590d,479,,"[53.0, 28.0]",266528,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,24,Barcelona,217,['921fb745-4a5f-4df0-a16f-d5bb3f633493'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:10:15.109,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,f3ea0670-79c6-4248-b91c-9fc91111de62,483,,"[71.6, 21.4]",266528,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,24,Barcelona,217,"['45b44d40-310e-4485-ac55-ef4667c999be', 'bd4b6442-dc1f-438d-8f11-a2a90f0dee5a']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:10:18.378,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,35356951-8692-4471-b05c-4335e2740001,487,,"[69.7, 16.7]",266528,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,24,Barcelona,217,"['88dc132b-d2c9-4aa3-8956-d55557f3dcd6', 'e0c243b8-ab1d-4c85-ab13-73b51a4effcc']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:10:21.423,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,57634d5e-fb3c-43f5-ada4-48563ab956bd,490,,"[82.7, 4.3]",266528,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,24,Barcelona,217,['02b585c8-10fc-43c2-8f4b-48afda6fe95d'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:10:22.529,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,5950e0ac-b351-4c96-add2-57398ddac243,494,,"[88.9, 11.1]",266528,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,24,Barcelona,217,['cc8ee850-ab90-43a5-8b78-911fcc2f81cc'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:10:23.281,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,75f50b41-84e4-4e23-9cd9-79c1a31615c7,498,,"[35.2, 72.1]",266528,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,25,Espanyol,214,"['02b8c855-c2c4-4b0d-9c7e-900d7923b306', '749f71df-5ddb-43e8-b4f3-85d16c59fbec']",24,,,,,,,,,,,,,,,,,Espanyol,214,00:10:24.433,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,1eec8ee8-9ec6-48ba-8b15-e1d1e728409e,501,,"[36.0, 62.5]",266528,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Left Center Forward,25,Espanyol,214,"['02b8c855-c2c4-4b0d-9c7e-900d7923b306', 'ec1b7b4f-00ca-4d7b-9a32-231921c147a3']",25,,,,,,,,,,,,,,,,,Espanyol,214,00:10:25.831,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,00f63b05-3ee3-4868-8a74-181e2ee0e806,506,,"[70.9, 75.1]",266528,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Daniel Piatti,6763.0,Right Midfield,25,Espanyol,214,['4803a32a-8bb9-4b4f-8b4a-3ad51a15f874'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:10:31.317,Ball Receipt*,,2016/2017
