ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b92a297-cb3d-4174-bdaa-5451be2b7cee,1349,,"[94.2, 69.0]",3773526,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Back,43,Barcelona,217,['b1db02c8-f965-40b2-97cb-e6729b23278b'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:47.376,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bafdcccd-129f-43cd-a67f-82c7dfb05651,1352,,"[110.0, 23.2]",3773526,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,43,Barcelona,217,['736ced3e-7b81-475e-b242-4b915e1db40c'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:52.718,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ba3cf8e-3691-44e7-84da-c15f6bf97dd3,1355,,"[106.9, 37.2]",3773526,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,43,Barcelona,217,['9e57aacc-3f11-4c69-930e-be0bb2380736'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:54.886,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ba1423a-f448-4b10-8ae0-7fe9e06a9157,1360,,"[73.2, 38.4]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rodrigo Andrés Battaglia,10605.0,Right Center Midfield,45,Deportivo Alavés,206,['a46fe060-b060-4fb3-a743-8f7b753e7f00'],1,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:01.148,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29d0bc54-f530-43ce-87f9-3b2e048adf96,1362,,"[47.6, 62.8]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Martín Aguirregabiria Padilla,6618.0,Right Back,45,Deportivo Alavés,206,['1fa45b42-f1c8-4be5-a9cb-e8703d6911cd'],2,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:02.378,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5a519ac-807b-4a85-b2e8-22d16b0ad5b8,1364,,"[48.2, 54.4]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rodrigo Andrés Battaglia,10605.0,Right Center Midfield,45,Deportivo Alavés,206,['a9cc30e9-e85d-438a-8467-48f60a95ed37'],3,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:03.583,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd819ffd-5ea8-4386-aa61-eb3acfb41d23,1367,,"[39.5, 48.8]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alberto Rodríguez Baró,30419.0,Right Center Back,45,Deportivo Alavés,206,['8c138ba8-6361-4a32-993f-f293f09be0d3'],5,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:05.517,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,584a010f-76d7-437a-ad46-0669741ae4a6,1370,,"[44.8, 34.3]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tomás Pina Isla,6622.0,Left Center Midfield,45,Deportivo Alavés,206,['da80ed2b-6d3f-4444-a324-05a42c659174'],7,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:07.343,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57893cec-c4ea-4f1c-a1f4-9cb0ecada165,1373,,"[47.6, 7.7]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rubén Duarte Sánchez,6612.0,Left Back,45,Deportivo Alavés,206,['f487dd04-9ee7-46b0-a7d5-8ceb3adf376e'],9,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:09.742,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63b087e4-e92c-4fb0-a48c-10450f7cced5,1376,,"[25.6, 19.5]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,45,Deportivo Alavés,206,['13b66f3d-8297-4e7b-9178-6f8d70c15691'],11,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:11.403,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e38788b5-e11f-4c18-8ae2-92206f125aa1,1379,,"[75.3, 17.6]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucas Pérez Martínez,6732.0,Left Center Forward,45,Deportivo Alavés,206,['75027d9d-650b-4959-bc4d-c6f93d818cbb'],16,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:16.182,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3937f6d7-6890-43bb-abd2-b48336bf63b8,1381,,"[54.9, 60.3]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,['dc3d8120-9ec4-4592-857b-0ced31634465'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:17.495,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec47dd94-2975-4474-aac3-b1a2d8ed91a9,1383,,"[34.8, 42.7]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,46,Barcelona,217,['df3d82c5-9f7d-4fb5-8b6e-ae0ebc76baf3'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:19.455,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d02d19e7-63d5-4363-95a3-466aebb5da27,1387,,"[83.4, 13.4]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,46,Barcelona,217,['e99db452-e0d6-4389-bac4-0751c7a4a6b5'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:25.075,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,97409c2b-127c-4715-bbce-edf1221a1255,1390,,"[43.5, 65.5]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Andrés Battaglia,10605.0,Right Center Midfield,46,Barcelona,217,['e2cd7cf5-6d45-46fd-8aaa-1072e1258f53'],26,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:30:26.836,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7579dde6-b6d3-44fa-9117-0de8aaebfe89,1392,,"[78.7, 14.3]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,46,Barcelona,217,['451b51e2-1e5f-4c84-8705-ebfa9deb4a5d'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:27.941,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b4bf8e6-91b8-48a5-a2a9-620831e88782,1395,,"[68.6, 18.8]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,['ff9e0329-dc5a-41cd-9b41-5fc1582645cd'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:30.402,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e84b0c7-2fc2-4ead-b1ef-0dc38d749383,1398,,"[71.9, 35.6]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,46,Barcelona,217,['7e0dbfb3-f427-439f-8283-68d42f07d443'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.551,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27be7725-4e15-47e7-8010-0f0d6d7ced0d,1401,,"[69.2, 65.6]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,46,Barcelona,217,['d5b066c9-f008-42d1-8c6b-3740eb367b58'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:35.790,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f20d337-dfae-42f9-9c39-3d96d8f57410,1404,,"[63.3, 45.5]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Back,46,Barcelona,217,['885aacc5-f954-4a92-9c97-89f5efc494d0'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:37.517,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d679eb59-22ef-4c54-a677-29ce69f34f21,1407,,"[63.6, 35.0]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,['eaafdb5e-5e09-4c6d-a603-9afce8e9dd95'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.261,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,90ce757b-6a68-4c00-a871-5f544ee3991b,1409,,"[54.3, 44.2]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Back,46,Barcelona,217,['0a0e31ee-6601-467a-a0c8-cb585de7ed73'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:40.227,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8777ed0a-0085-4ca5-9ef3-36cd158bd214,1413,,"[59.6, 39.2]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,['3f9fa969-533a-4fc0-b37f-9e9ad5bc5544'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:41.597,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfe2fbe6-637d-40c0-9f8e-e85cc20abb46,1416,,"[18.1, 38.9]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,46,Barcelona,217,['dd98db93-74a1-4a3d-85eb-8c32f0ec038a'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:45.886,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,92f02173-132b-4dd9-9d08-f1f32d52d282,1419,,"[27.8, 17.9]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,46,Barcelona,217,['65e0a4b7-8632-479b-bc8b-54c761d389ab'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:48.806,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bec82992-ce06-4a4b-a052-bc13b808a3e4,1423,,"[48.8, 17.6]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,46,Barcelona,217,"['9bfeeb27-69cb-4a8c-a5f0-ca578c7afbca', 'e7618bb9-a8ae-4bda-8ab8-4b29f82de099']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:51.178,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b548642-46d8-4e43-932f-342ea116050a,1426,,"[48.8, 2.8]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,46,Barcelona,217,['ae722d1c-11df-4b50-9b74-adff8b65c83a'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:53.538,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd594937-efb1-480f-9ef0-81c07058ba9c,1430,,"[56.1, 23.5]",3773526,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,46,Barcelona,217,"['7c95c233-47a5-4d47-bfa5-a62e4fe4b47c', '81ba3d5d-951e-41c4-b2c1-c63f0d17c3ee']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:57.528,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f22ac2c5-61e5-4f0c-b5b9-235a5c5ef788,1434,,"[57.1, 69.9]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Back,46,Barcelona,217,['03b2e0c7-f8ed-438f-82cb-a1e8656ea3df'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.116,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,124001cb-3b91-46d5-925c-65bc50b415bf,1437,,"[63.3, 63.4]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,46,Barcelona,217,['75381b9d-91e8-403e-8930-5d4835506f15'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:07.968,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7a73820-e59b-445c-85da-d221effe4f49,1440,,"[62.4, 53.9]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,['bce688db-c9a6-4104-9b8d-18736e06d1c6'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.590,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4799e9c-0bfb-4339-b782-18196ef5d8d4,1443,,"[66.7, 34.1]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,46,Barcelona,217,['3f03b076-df46-4194-a516-79f4a9b5ead8'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.052,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bbeeec9-675a-427c-aae4-94505fbe2567,1446,,"[87.1, 26.9]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,46,Barcelona,217,['04f01351-74b3-420d-8c8d-8c9b24ddfac9'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:13.458,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1af0fb0f-c9c8-4ee8-9a7b-af18c50a35e9,1452,,"[63.0, 65.8]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,46,Barcelona,217,['ec0520df-3171-4096-88a4-c2974f558d45'],17,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:31:17.532,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e665e3cb-2770-4c0d-a7b8-daeb80a1dca1,1460,,"[78.1, 6.2]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,46,Barcelona,217,['11f3d684-b197-4e49-811b-234409d49ab0'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.469,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e749dd01-db1d-46ca-a374-036dc5f6a749,1463,,"[104.7, 35.0]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,46,Barcelona,217,['f4afa6bf-ad62-4b9d-9493-844f00cd3a87'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:28.084,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b84f3c53-b5ba-4f1c-bbc9-04e77a3b5870,1467,,"[105.4, 40.5]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,46,Barcelona,217,['da871896-2869-4b8c-9555-218979bc35ed'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.694,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c850184b-26eb-437d-a39a-e9de220147b9,1470,,"[76.9, 57.0]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Back,46,Barcelona,217,['8137efb8-94f1-4541-9fc7-7f1aea3d8f8b'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:34.193,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccc7edc5-71b7-4766-8a0c-65e8b872b212,1476,,"[81.2, 72.7]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,46,Barcelona,217,['c61d1950-986f-442e-b993-f506bcd65658'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.866,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ebd4ab6-ae0c-4d2a-bd10-c14fbd7572ef,1479,,"[82.2, 43.9]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,46,Barcelona,217,['0f5b7a7d-f101-4595-a090-eba277df1636'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.411,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8396fad-4596-49bc-aedc-a23a40ef8d25,1482,,"[84.6, 33.8]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,46,Barcelona,217,"['7f3064cd-1601-46e8-82a7-9dcfee2499df', 'a3df577c-5add-45d3-9b63-6f7271f73977']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.352,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,74408f4c-1fb9-4b10-9dc1-031971b36dea,1484,,"[80.0, 38.0]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,46,Barcelona,217,['e93dbade-57ae-476f-a242-74bd6b8620f1'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.901,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e7f77f6-51f5-4f2e-83aa-e0f96076b04c,1488,,"[89.0, 36.9]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,46,Barcelona,217,"['55a797c3-9671-4599-b402-bfe296fbcced', 'aeb6be00-9ee2-4d45-bea7-35929e568161']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:47.414,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1651523-96e4-4590-8bc8-7fe434e61e79,1492,,"[95.7, 48.6]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,46,Barcelona,217,"['a04cb655-4e0e-4f9e-bd54-ba9ffa966ab8', 'a80f4405-1a07-4426-a67e-6e2ee60c8b02']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.329,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fdff501-708c-4a8a-b5d3-42dc53d9b2e4,1494,,"[91.5, 37.5]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,46,Barcelona,217,['2e860eec-52a6-4e15-8066-9b1f62fa441d'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.928,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c27717c-834f-4997-bd1a-8af09defdcc6,1497,,"[97.0, 14.3]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,46,Barcelona,217,['70a10926-9996-48af-9020-b9f9d394d667'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:51.233,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b7b396-4856-4197-9ded-4e376c855f29,1500,,"[99.1, 24.1]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,46,Barcelona,217,['047343bd-ce77-48ea-bf58-bad3a84c1a31'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.774,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d904914-313c-42a2-9b8b-78943e972b0a,1502,,"[95.7, 19.8]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,46,Barcelona,217,['8d136b25-fbc8-4361-bcad-375507045a40'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.664,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e5a55e6-52a7-49f0-b42c-700f700df249,1505,,"[85.9, 25.7]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,46,Barcelona,217,['fdf17e42-b661-4ee8-a6d9-6d83e819c567'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.941,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e31b8abe-e092-4f71-b26f-e45c16a2abe8,1508,,"[85.9, 38.9]",3773526,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,46,Barcelona,217,['350fbf57-bc0f-4566-be4b-41eea635e3a3'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:57.024,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7054819b-8cd0-4a3d-bde9-edf69c77d123,1511,,"[110.9, 54.5]",3773526,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Back,46,Barcelona,217,['fc78c773-dac1-4b43-8f22-8dc6028af186'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.175,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56aff6f2-4ae4-49e0-9271-59c3350b5de6,1513,,"[32.4, 38.7]",3773526,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iñigo Córdoba Kerejeta,6387.0,Left Midfield,47,Deportivo Alavés,206,['68271787-3069-406c-a6ed-a7e653cb9ac9'],34,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:32:34.641,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d62323cd-8bd5-455a-b7f4-4f3f9e0570ce,1516,,"[37.3, 4.3]",3773526,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Duarte Sánchez,6612.0,Left Back,47,Deportivo Alavés,206,['8bff5ac3-dc89-45e0-ad72-7715a1e4ac59'],36,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:32:36.670,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecd4b006-a730-4b4a-b3d2-cf7dab66e9e1,1520,,"[52.1, 4.6]",3773526,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Sanmartín Mato,3265.0,Right Center Forward,47,Deportivo Alavés,206,['52ff7c03-0dcb-4fc2-bf8d-5239fdb56c35'],38,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:32:38.126,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b23666b-7f13-4607-ba63-bc8339b56b6a,1524,,"[37.6, 20.6]",3773526,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iñigo Córdoba Kerejeta,6387.0,Left Midfield,47,Deportivo Alavés,206,['bb0a89cc-1279-46f8-946f-ae8dbf8c2d97'],40,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:32:40.570,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aeea9f2-ea03-41fb-a531-ac4bd20c47d5,1528,,"[89.6, 69.3]",3773526,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,48,Barcelona,217,['0eacf240-a1ac-4b5c-96d0-2437305fe12a'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:44.496,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbf035fe-2625-4b25-9ecd-5ea35223b1a9,1532,,"[87.7, 52.9]",3773526,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,48,Barcelona,217,['b9f203a8-9df8-4afb-bf08-137f6f89c50b'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:47.030,Ball Receipt*,,2020/2021
