50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5b37b3-9ea8-4f29-bdae-ab6cb1d4bd8c,1402,,"[71.7, 19.1]",69229,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabio Celestini,20321.0,Left Defensive Midfield,89,Getafe,216,['9ba8ac8d-8281-46ab-bfc4-02bebb4ec404'],36,,,,,,,,,,,,,,,,,Getafe,216,00:35:36.358,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3bfb4c9-440f-401d-9c9f-012c98479adb,1406,,"[65.7, 71.7]",69229,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,90,Barcelona,217,['4fd149a6-45d0-43bb-9662-8ef9926194e9'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:36:23.411,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6ec0a61-c6e8-4cbc-86db-9c78d63edd2a,1410,,"[45.2, 12.7]",69229,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabio Celestini,20321.0,Left Defensive Midfield,91,Getafe,216,['57b69a14-e5f0-47e9-b769-c376dbaa9c71'],32,,,,,,,,,,,,,,,,,Getafe,216,00:36:32.059,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57fc94cf-59d8-4f50-9881-961d98ba922e,1414,,"[13.0, 38.3]",69229,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Alfredo Ustari,26658.0,Goalkeeper,91,Getafe,216,['8118262c-5e08-47a0-8b98-1dc47a0249e9'],37,,,,,,,,,,,,,,,,,Getafe,216,00:36:37.401,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6a4b1263-9da9-456f-a844-b8478c76bdfc,1417,,"[65.0, 77.5]",69229,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro León Sánchez Gil,6907.0,Right Wing,91,Getafe,216,['0d897391-cd28-408e-ab4e-10f6d0bc2967'],43,,,,,,,,,,,,,,,,,Getafe,216,00:36:43.103,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,337893b9-0dd2-4936-9c9a-716ec116381d,1419,,"[68.8, 16.7]",69229,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,91,Getafe,216,['895a6557-0d9b-446a-9466-c12dd77a3337'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:36:45.738,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dde86977-ee50-46b1-98ea-153e8f1b09ca,1423,,"[65.0, 77.9]",69229,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro León Sánchez Gil,6907.0,Right Wing,91,Getafe,216,['5b8c366e-4911-4537-ae62-e1c9a4f41c9b'],50,,,,,,,,,,,,,,,,,Getafe,216,00:36:50.284,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a555055-bae8-4c66-9cf7-499976d8193c,1426,,"[51.4, 26.4]",69229,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,92,Barcelona,217,"['1ee2a7f0-6b11-4adc-8035-b5a47e6166af', 'dc20b7f5-f48c-49fa-a5e7-9158091bd071']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:36:57.168,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,74bb290b-80e3-48fb-8973-2b05538d3287,1431,,"[55.3, 49.2]",69229,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,93,Barcelona,217,['da3c2c1b-dde7-4f15-872f-d538b41a4786'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:37:11.558,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ab78064-8dd2-497e-8c34-21b6b23a51e6,1435,,"[72.1, 62.3]",69229,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jeffren Isaac Suárez Bermúdez,26624.0,Left Wing,93,Barcelona,217,"['53b8fd01-d9e3-4f24-9467-ddf7675f3b91', '6a9b8d92-65d3-4276-8f0a-f08116c4932d']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:37:14.439,Ball Receipt*,True,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,27688ce8-a16f-4a8f-a7cc-aab477167378,1441,,"[63.8, 6.7]",69229,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,93,Barcelona,217,['3cc34d83-03ff-4fb4-919e-028074ee5641'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:37:17.911,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b442340-5bd3-497e-a62f-8a7d39e540fa,1447,,"[101.4, 11.3]",69229,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,94,Getafe,216,['a933702d-e841-4466-8637-babeeb9e9810'],30,,,,,,,,,,,,,,,,,Getafe,216,00:37:30.177,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e11110ba-084e-499f-ba0a-41608ac64eae,1450,,"[97.0, 16.8]",69229,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,94,Getafe,216,['5bad6d50-9361-4cba-b211-586c9fc9958c'],31,,,,,,,,,,,,,,,,,Getafe,216,00:37:31.280,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,abbad5ef-4a05-4409-bb8e-6d3ca025a3d7,1455,,"[30.0, 23.7]",69229,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,95,Barcelona,217,['e51950bb-80f0-4fec-b12d-783bdb7b22d1'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:37:41.809,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcdb0ee6-a0cd-45a3-bde0-080f546cca0a,1457,,"[41.6, 29.0]",69229,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,95,Barcelona,217,['6b37ef28-f06f-4601-b076-ba32822b7c4c'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:37:43.762,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f945c87f-491b-4413-be7b-b7badf533a78,1460,,"[71.6, 60.2]",69229,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jeffren Isaac Suárez Bermúdez,26624.0,Left Wing,95,Barcelona,217,['769c07e4-691b-4517-86ac-3a78abdc126b'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:37:51.022,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4055be6-fa49-45c6-8b31-89c01d58eecc,1462,,"[66.1, 57.9]",69229,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,['d0e251e0-b4a2-4a41-abed-ca522ee8299f'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:37:52.145,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f549347-4dfc-47eb-a32c-9b3a7b277347,1466,,"[67.5, 74.7]",69229,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Back,95,Barcelona,217,"['40722fec-a06f-4129-8e13-5c3aae8e6a08', '440b6340-cb8e-49ae-b631-503709d8ec7f']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:37:55.420,Ball Receipt*,True,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ab70f320-de43-418a-8e37-7c5c3f5c3587,1469,,"[77.2, 76.1]",69229,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Zlatan Ibrahimović,3672.0,Center Forward,95,Barcelona,217,['30b05b91-1a29-4d4b-a204-db1bb137f2fa'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:37:56.919,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aac29c8b-32e8-4739-bb55-420c9ef4dfbe,1473,,"[84.0, 67.9]",69229,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,96,Barcelona,217,"['5d76c60b-79ef-4b63-b91a-8ea62c1db428', 'a8cf3b20-7859-4321-bba9-b473e0f60696']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.352,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3e85028-4166-43e9-843d-35455c2f6833,1476,,"[83.4, 62.9]",69229,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,96,Barcelona,217,['0b110f47-f399-4149-beda-4e2c7520ef8c'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:38:14.518,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7cbb53e-25a3-47da-b93b-d7bd58f1177c,1481,,"[70.3, 27.7]",69229,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roberto Soldado Rillo,26009.0,Center Forward,97,Getafe,216,['85e8761a-7504-4b02-8221-67dfd14226fd'],31,,,,,,,,,,,,,,,,,Getafe,216,00:38:31.735,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6f9c17d9-704c-4038-85d1-18b16e888e5c,1483,,"[72.3, 56.0]",69229,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,98,Getafe,216,['73c12ea3-026c-4390-9263-2aa150905c35'],34,,,,,,,,,,,,,,,,,Getafe,216,00:38:34.804,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba3a1440-af21-4e7e-8911-625411ed092f,1485,,"[41.5, 21.8]",69229,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,99,Barcelona,217,['1e0785bc-1dd1-4032-b26b-e5906581165d'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:38:35.796,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1e4d79ec-e014-4acd-ab3a-084e32e593a6,1487,,"[51.6, 30.5]",69229,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,99,Barcelona,217,['dfb5b2c9-bd55-43b5-a249-a3a9f9fce737'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:38:37.553,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d31b5f7-fbb1-4761-b70e-abced321bf2b,1492,,"[79.0, 77.8]",69229,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro León Sánchez Gil,6907.0,Right Wing,100,Getafe,216,['4a8bf351-2b6f-45ce-a2fe-422a65452f8c'],48,,,,,,,,,,,,,,,,,Getafe,216,00:38:48.583,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da93c92-1dbc-4957-9abb-55e3411e0256,1494,,"[97.4, 80.3]",69229,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Cortés Caballero,25994.0,Right Back,100,Getafe,216,['5fc46c0e-c40b-4446-bf12-6fa78d32ec7a'],52,,,,,,,,,,,,,,,,,Getafe,216,00:38:52.621,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0b673b57-a275-4e96-80ee-587efd006b10,1497,,"[104.2, 51.4]",69229,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrián González Morales,6557.0,Center Attacking Midfield,100,Getafe,216,['e3c13dea-7c99-4b52-b303-0181d4cab7bc'],56,,,,,,,,,,,,,,,,,Getafe,216,00:38:56.058,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,687dbf36-308d-4e4e-b446-8cbf2df76ef7,1500,,"[34.5, 24.4]",69229,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,101,Barcelona,217,['8b7ae179-1de8-4cd6-8584-ee4557b7f118'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:38:59.039,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4831deec-ff37-4f34-bd32-627fed0c48f8,1503,,"[97.1, 66.5]",69229,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Left Wing,101,Barcelona,217,['2f2d0539-75d7-4e5a-aa9e-ec531c874d5c'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:39:10.315,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a31eae73-0016-45bc-b5f1-51211eeefa81,1506,,"[109.8, 33.2]",69229,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,101,Barcelona,217,['c0c178cc-5cc3-4120-b0e9-21d8c6dd4023'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:39:13.562,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d102b5bf-a09d-42ba-a4bf-4b8095d7c33e,1511,,"[23.3, 15.9]",69229,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael López Gómez,24614.0,Left Center Back,102,Getafe,216,['ac101686-66ed-4eaf-b5a8-90c80f1ea062'],43,,,,,,,,,,,,,,,,,Getafe,216,00:39:43.445,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4d69360-a428-4a72-811e-762d5250cf6b,1513,,"[34.2, 9.0]",69229,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fabio Celestini,20321.0,Left Defensive Midfield,102,Getafe,216,['d3d30652-8b61-440c-b72c-6f3f38ab2002'],44,,,,,,,,,,,,,,,,,Getafe,216,00:39:44.517,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,149aa2d0-4bfe-477a-b3d1-a0eb80abe1d5,1515,,"[79.1, 10.4]",69229,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Ángel Albín Leites,26425.0,Left Wing,102,Getafe,216,['d8467093-e872-41f7-a16c-ad450b8b6a31'],47,,,,,,,,,,,,,,,,,Getafe,216,00:39:47.914,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a633aec7-6dec-4e6b-8c63-8fdcd81f0f6d,1518,,"[80.4, 10.0]",69229,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Ángel Albín Leites,26425.0,Left Wing,102,Getafe,216,['ca7c8b94-ad9a-4bcb-9273-bdefddef40ca'],50,,,,,,,,,,,,,,,,,Getafe,216,00:39:50.840,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d075511-4749-40b9-bb2a-ea0a269c7c48,1521,,"[85.0, 4.9]",69229,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Jiménez Ortiz,26436.0,Left Back,102,Getafe,216,['fd03d14b-9235-4afd-a4be-16cde23b9485'],53,,,,,,,,,,,,,,,,,Getafe,216,00:39:53.023,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,535ab1b0-a286-4589-894c-dacd957a1f65,1526,,"[107.4, 10.7]",69229,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Ángel Albín Leites,26425.0,Left Wing,103,Getafe,216,['4bb96af1-e7ba-4b0f-b2ea-f678f9b95341'],8,,,,,,,,,,,,,,,,,Getafe,216,00:40:08.276,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8db63e47-df24-4864-a008-fbba588c2f13,1530,,"[15.1, 62.9]",69229,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,104,Barcelona,217,['2df1daa9-ff16-45f9-9273-eb675a346f72'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:40:11.083,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,859d8a57-46be-432b-b26a-5fcc5fadb6ce,1532,,"[3.2, 68.5]",69229,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,104,Barcelona,217,['e31c67b0-c5a0-4b5e-b124-268cfc4fc6e4'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:40:13.225,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd41882-9e5f-4098-8488-0cad80e8fcbe,1534,,"[43.1, 66.0]",69229,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,104,Barcelona,217,['f45f73de-4f9d-4d56-8d4c-8a5e976e9e21'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:40:15.464,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d226d75-431e-4e1f-95c7-3d0966cbdb91,1536,,"[87.9, 13.2]",69229,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,104,Barcelona,217,['990d9885-bf53-4006-9e61-3eedee2da0f2'],16,,,,,,,,,,,,,,,,,Getafe,216,00:40:16.592,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0ebd2ae9-05c0-4751-bc66-0926cdd763f3,1539,,"[92.8, 19.5]",69229,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,104,Barcelona,217,['eea7e2b9-8f5e-430e-911a-870f0200cf39'],19,,,,,,,,,,,,,,,,,Getafe,216,00:40:19.170,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb685f88-60b0-4273-b564-bd0b96014b9b,1542,,"[54.3, 61.1]",69229,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,104,Barcelona,217,['8b548e81-82f7-47db-aad1-89437fbb5466'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:40:20.685,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f369133-6731-4a7d-932d-a8e0e4793696,1545,,"[50.2, 50.9]",69229,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,104,Barcelona,217,"['5a6bb7e2-06b6-4f63-8c94-a54c1d37a55e', 'c994b98f-8635-4b7f-9610-e06bc1c44efe']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:40:21.859,Ball Receipt*,True,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9ca759a4-884e-4e3e-9017-aaafc2bef7b7,1548,,"[76.7, 57.7]",69229,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,104,Barcelona,217,['1fae465d-178b-48a1-8750-cf5dc056c596'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:40:25.364,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffcce66c-06bf-42da-a3f5-6a6e88553c62,1550,,"[54.4, 43.1]",69229,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabio Celestini,20321.0,Left Defensive Midfield,105,Getafe,216,['977c48a6-0fc0-4901-b22a-440d3fecab79'],41,,,,,,,,,,,,,,,,,Getafe,216,00:40:41.378,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,275267e5-366c-4ec4-adc0-5d6a64ad688b,1552,,"[48.6, 54.2]",69229,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alberto Díaz,26496.0,Right Center Back,105,Getafe,216,['6b510814-6fa6-4438-9e5c-d35d47a46dc6'],43,,,,,,,,,,,,,,,,,Getafe,216,00:40:43.426,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1e7b3173-fdf1-4018-98d4-3b72499231cf,1554,,"[91.8, 74.9]",69229,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,105,Getafe,216,['7b0a3a30-0a25-44f1-9ecf-26dd8afa70eb'],47,,,,,,,,,,,,,,,,,Getafe,216,00:40:47.982,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30a2de96-98f0-4c47-9fd2-efb938cefe8e,1556,,"[63.5, 2.7]",69229,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,106,Barcelona,217,['8e740d87-2aa2-4b82-b849-bde83026293e'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.000,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,69f779f7-fd7a-4677-9b08-3e23bf1889b4,1558,,"[67.0, 19.1]",69229,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,106,Barcelona,217,['1ddc32a9-85e2-4028-8bc8-7595bef3bae6'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.062,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78b8eae5-afb7-4ba6-9505-eeb1d7b10ad3,1563,,"[84.4, 66.5]",69229,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeffren Isaac Suárez Bermúdez,26624.0,Left Wing,106,Barcelona,217,['1fa2e442-11ba-478d-a57d-4c78477700cb'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.441,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b089944-1cb7-4f61-84c6-06f3afc93223,1566,,"[100.4, 36.4]",69229,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,106,Barcelona,217,['79ca39fd-77ba-423d-ae5c-b60fc64be2be'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.722,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1a18738-cfc1-4d5a-b573-4030d2480fcb,1571,,"[55.7, 78.2]",69229,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,107,Getafe,216,['c00579cc-fcf7-436f-a6c1-03612e527bf4'],48,,,,,,,,,,,,,,,,,Getafe,216,00:41:48.577,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f798bac8-9e30-403e-b08c-5bbe562f0895,1576,,"[49.7, 11.4]",69229,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,107,Getafe,216,['e4a8abbb-6822-42fb-971a-1e6b8528e685'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:41:51.885,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,590eb0c5-9b1b-46da-91ff-9e56ba29825c,1579,,"[68.5, 28.6]",69229,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,107,Getafe,216,['cec32d99-2d18-4c5a-b2ef-57fbc1f112da'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.357,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,72cd39ef-4b5a-4323-92a1-80a68d0070a4,1584,,"[67.1, 78.9]",69229,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pedro León Sánchez Gil,6907.0,Right Wing,107,Getafe,216,['42290c54-bab9-474a-b16b-47739059d954'],58,,,,,,,,,,,,,,,,,Getafe,216,00:41:58.228,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a8cd412-ded5-459f-9e04-582a99000bd0,1587,,"[58.9, 77.8]",69229,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,David Cortés Caballero,25994.0,Right Back,107,Getafe,216,['e44ab49c-bf91-4a03-a0c1-a7d88aa3480c'],59,,,,,,,,,,,,,,,,,Getafe,216,00:41:59.698,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,26781619-1a43-4dbd-a67a-0f3be34ac88d,1591,,"[87.9, 60.6]",69229,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roberto Soldado Rillo,26009.0,Center Forward,107,Getafe,216,['4ce35964-ef04-4fbd-b804-50df8faf291c'],3,,,,,,,,,,,,,,,,,Getafe,216,00:42:03.233,Ball Receipt*,,2009/2010
