50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[40.3, 54.1]",,,,,,,,,,,,1.438823,,,,,,,,,,,,,02100585-c254-42f6-ab83-4d887c4cb044,1924,,"[38.9, 54.5]",69207,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,87,Barcelona,217,"['4093cda8-101f-47c7-a1c8-2fd392b4d337', 'e0b83d49-d0a2-463d-b84a-0a4859303983']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.940,Carry,,2008/2009
,,,,"[52.5, 14.2]",,,,,,,,,,,,3.148809,,,,,,,,,,,,,6cec2bb2-1faa-4bae-8a4d-84d995a4f13a,1927,,"[37.8, 28.0]",69207,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Martín Cáceres Silva,5248.0,Left Center Back,87,Barcelona,217,"['c41da609-fd0c-4942-a80b-63287f86ed72', 'fd0db5cb-5dbd-4052-bfd9-5af34d146fd9']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.652,Carry,,2008/2009
,,,,"[57.2, 5.6]",,,,,,,,,,,,1.2992,,,,,,,,,,,,,2fffdcb7-3b88-4f05-9797-3718f4398054,1930,,"[58.6, 2.0]",69207,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,87,Barcelona,217,"['47b4810c-c64c-4468-8309-8a1329403dca', 'a669ba36-479f-41db-bf3f-9a2b44861b89']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.905,Carry,,2008/2009
,,,,"[38.7, 20.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,,c0a81e4c-4fb5-4aaf-9a4a-ec212708f976,1934,,"[38.5, 20.5]",69207,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Martín Cáceres Silva,5248.0,Left Center Back,87,Barcelona,217,"['1f6e81f9-504e-40b3-a9d4-f4091196ba89', 'da3e38f8-681d-4367-b598-747500d02f27', 'f1241135-a88c-4165-9a5d-68c1de1c9b8c']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.838,Carry,True,2008/2009
,,,,"[16.0, 37.5]",,,,,,,,,,,,1.945541,,,,,,,,,,,,,21ac81c6-c066-4324-ab85-2e0544e1be2a,1937,,"[15.8, 37.5]",69207,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Víctor Valdés Arribas,20176.0,Goalkeeper,87,Barcelona,217,"['20916b2c-ed28-4431-8333-1a803ecc1d0a', '6804d328-5304-4156-84d0-b81c001e1b87']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.840,Carry,,2008/2009
,,,,"[20.0, 12.1]",,,,,,,,,,,,1.543691,,,,,,,,,,,,,100b893e-9acf-4a5e-b821-d3e692133964,1940,,"[19.5, 12.5]",69207,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Martín Cáceres Silva,5248.0,Left Center Back,87,Barcelona,217,"['7ffc4e09-289c-49be-a1e8-9ba397e9b4d1', '9725b011-b8a2-4f2c-b714-255c17e6f648']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.032,Carry,,2008/2009
,,,,"[8.2, 29.3]",,,,,,,,,,,,0.16,,,,,,,,,,,,,55255643-2920-4f72-9486-a136e5b907e0,1944,,"[8.0, 29.7]",69207,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Víctor Valdés Arribas,20176.0,Goalkeeper,87,Barcelona,217,"['10147b75-74a7-45e0-bc81-0576500480e5', '618c3f24-ed86-40a1-96a0-8c8bd3b60529', '8e5a9942-6029-42d5-a58d-1adea742bf27']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.321,Carry,True,2008/2009
,,,,"[35.1, 3.9]",,,,,,,,,,,,5.167751,,,,,,,,,,,,,44e50b25-cbb8-4d50-8a7c-af955abcda95,1950,,"[41.2, 15.6]",69207,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Seydou Kéita,20169.0,Left Center Midfield,87,Barcelona,217,"['227252c3-cb2f-48fd-9964-55f6cab14b46', '4737d8be-5475-4683-b0b0-b34383b57a83', '9a6826d3-f075-4170-bb6f-aa232f7c8c4a']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.237,Carry,True,2008/2009
,,,,"[34.7, 61.3]",,,,,,,,,,,,2.884989,,,,,,,,,,,,,82800c36-c7cb-4480-8c3d-ab4eeb676ece,1958,,"[29.8, 58.1]",69207,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,88,Barcelona,217,"['8f48be16-6b99-4b06-beea-2a5b1765b30d', '90540531-d8cb-495c-a386-3208e61d208f']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.520,Carry,,2008/2009
,,,,"[39.3, 48.2]",,,,,,,,,,,,0.12,,,,,,,,,,,,,89586dc7-462a-47ba-bdc8-d8fa2a73a48d,1961,,"[39.3, 48.2]",69207,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,88,Barcelona,217,"['4df10465-c00a-42de-be5b-95a271c581a8', 'fffa53c3-e387-4da5-b810-990b9c9eff71']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.288,Carry,,2008/2009
,,,,"[45.2, 55.2]",,,,,,,,,,,,2.512756,,,,,,,,,,,,,268cb5b4-7ac1-4a9f-960e-3104347bfe58,1964,,"[55.3, 61.5]",69207,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,88,Barcelona,217,"['a4338104-800b-434f-a070-d629a819f1c6', 'a7da37bd-17bb-4f37-b334-4fe9054272ba', 'a8be5ef7-047e-4656-a835-7f29c0baef63']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.563,Carry,True,2008/2009
,,,,"[73.2, 19.5]",,,,,,,,,,,,0.083164,,,,,,,,,,,,,c5a8fa94-84c3-4ccf-ad83-6ec433c28336,1971,,"[73.2, 19.5]",69207,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luciano Fabián Monzón,26547.0,Left Wing,89,Real Betis,218,"['8d27a519-0f5b-4ef3-b152-78f11acef738', 'd1f3bd12-4287-446c-b6fb-fd0712425c62']",13,,,,,,,,,,,,,,,,,Real Betis,218,00:01:13.555,Carry,,2008/2009
,,,,"[80.4, 37.1]",,,,,,,,,,,,2.3829,,,,,,,,,,,,,16c2d1c9-d2ba-443e-9683-fc23f536f6fc,1974,,"[83.5, 25.8]",69207,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Capitán Prada,26454.0,Left Center Midfield,89,Real Betis,218,"['315abd94-c312-4faa-b0ab-f91ece6dc33b', '834959e8-ea7d-4b69-b88f-d67f3cb3ad77', 'ea069174-60ad-4726-a0fb-4844f986e381']",14,,,,,,,,,,,,,,,,,Real Betis,218,00:01:14.650,Carry,True,2008/2009
,,,,"[116.8, 57.3]",,,,,,,,,,,,1.369902,,,,,,,,,,,,,a618b428-51a5-4e67-9584-741c753a4b42,1978,,"[106.2, 59.2]",69207,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damià Abella Pérez,25896.0,Center Attacking Midfield,89,Real Betis,218,"['0d624e5c-4a66-4c0c-af97-e45e3d7069d3', '610caaff-8ed1-4686-8f11-588cc7219b53', '7453f2c5-5524-47b5-b132-244eeef9f92a']",19,,,,,,,,,,,,,,,,,Real Betis,218,00:01:19.590,Carry,True,2008/2009
,,,,"[72.0, 32.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,c06a81c3-1aaa-412d-89b4-14ed36c4e164,1985,,"[72.0, 32.8]",69207,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Eto''o Fils,19298.0,Center Forward,90,Barcelona,217,"['749abfb1-6f15-484a-8b09-251e784be65d', 'f50fa015-5169-40c5-9b86-bd5a085956cb']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.878,Carry,,2008/2009
,,,,"[59.5, 37.3]",,,,,,,,,,,,0.962519,,,,,,,,,,,,,f989908f-b7d6-44ef-a37e-f65230506f68,1992,,"[59.5, 36.2]",69207,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,90,Barcelona,217,"['091da39b-15d0-49e5-af86-23e7f8db5f8c', '5bc9bf76-a66f-4244-8e55-4adf0a893088']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.594,Carry,,2008/2009
,,,,"[62.0, 70.1]",,,,,,,,,,,,1.090433,,,,,,,,,,,,,9d460306-7e82-4920-9029-ccd0d0a84c9e,1995,,"[60.1, 64.8]",69207,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,90,Barcelona,217,"['7afdb328-0499-44b1-b119-819841b98ea0', 'e73c69af-6c23-4594-b636-a07896de731d']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.972,Carry,,2008/2009
,,,,"[56.0, 20.1]",,,,,,,,,,,,2.463,,,,,,,,,,,,,d7cde554-9cf2-4a73-8a99-a2eaf10a8cb2,2001,,"[45.9, 22.6]",69207,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Aurélio Brito Dos Prazeres,20023.0,Right Center Midfield,90,Barcelona,217,"['591c94d2-0307-4eb6-89f3-d1367a6d852c', 'f9009da8-6699-4af4-8faf-a352cd700c15']",5,,,,,,,,,,,,,,,,,Real Betis,218,00:02:05.644,Carry,,2008/2009
,,,,"[49.2, 10.4]",,,,,,,,,,,,1.368701,,,,,,,,,,,,,13f345e8-3eae-4d2b-bef0-bcfa40e53c9b,2014,,"[41.4, 12.7]",69207,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,91,Barcelona,217,"['31da0594-9b88-405a-8f17-6798d8d9b693', '4ed786a4-5733-45da-ab62-b30b545a810e']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.314,Carry,,2008/2009
,,,,"[68.3, 4.1]",,,,,,,,,,,,0.16,,,,,,,,,,,,,f9ada203-30c9-4792-b401-ab865a42697b,2017,,"[68.3, 4.1]",69207,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,91,Barcelona,217,"['356d6361-2feb-4cf2-aaa8-3b73107e2f7e', 'b35196c4-107b-4eeb-b813-592a1fdc41c5']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.811,Carry,,2008/2009
,,,,"[51.5, 4.7]",,,,,,,,,,,,1.854591,,,,,,,,,,,,,641abf6e-1a8f-4dc9-a03c-3d389040e045,2020,,"[50.2, 7.2]",69207,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,91,Barcelona,217,"['28e016be-b6af-46a6-98c3-beed7b71aea1', '33a958af-2a46-4709-a1c7-319d37958ba0', '6406707c-51f7-42ff-911c-d4e56ec130ce']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.212,Carry,True,2008/2009
,,,,"[62.0, 19.9]",,,,,,,,,,,,0.12,,,,,,,,,,,,,a4ed82d4-9895-4158-bea7-7eb1682c5ebc,2024,,"[62.0, 19.9]",69207,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,91,Barcelona,217,"['1da84bfc-7f30-46e6-977e-eee2980ee404', '52d349f0-a66b-49fb-98a0-e1699d00f24a']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.927,Carry,,2008/2009
,,,,"[53.2, 65.1]",,,,,,,,,,,,1.0717,,,,,,,,,,,,,8a68670f-1e52-4821-a895-5285564d6881,2027,,"[53.9, 69.3]",69207,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damià Abella Pérez,25896.0,Right Midfield,92,Real Betis,218,"['13b4dbbf-8045-4f32-b87e-2a35fe5bdf68', '1b148ef2-f211-4d4c-84b1-b0c3a7427db1']",46,,,,,,,,,,,,,,,,,Real Betis,218,00:03:46.599,Carry,,2008/2009
,,,,"[50.0, 51.4]",,,,,,,,,,,,0.8512,,,,,,,,,,,,,ef65791c-7c97-4984-a23f-594ae3524a9f,2030,,"[52.5, 45.9]",69207,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Capitán Prada,26454.0,Left Center Midfield,92,Real Betis,218,"['82936c33-1b84-4eee-b5f5-0c5736a2b684', 'd7b9d4df-ad3f-4be0-a63f-0123df457ba8']",49,,,,,,,,,,,,,,,,,Real Betis,218,00:03:49.254,Carry,,2008/2009
,,,,"[37.0, 64.0]",,,,,,,,,,,,1.909926,,,,,,,,,,,,,bd37dd20-fbb8-4504-825a-45a94e60c6f5,2033,,"[37.6, 61.3]",69207,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo García Muñoz,26464.0,Right Center Back,92,Real Betis,218,"['52940c1e-0877-4b8f-81fc-0daa5c78a040', '622d7bae-9b83-403e-aa8d-27feaa64c0f9']",51,,,,,,,,,,,,,,,,,Real Betis,218,00:03:51.407,Carry,,2008/2009
,,,,"[47.8, 76.9]",,,,,,,,,,,,0.963484,,,,,,,,,,,,,174473cc-fb66-47e3-a380-753bf8749564,2036,,"[47.8, 76.9]",69207,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Augusto Tomar Marcos,26589.0,Right Back,92,Real Betis,218,"['09841ed4-6148-4991-955c-ade100ef981f', '7fc3ad99-f7c1-4bb3-be5b-3a7904ee3a55']",54,,,,,,,,,,,,,,,,,Real Betis,218,00:03:54.182,Carry,,2008/2009
,,,,"[49.1, 23.4]",,,,,,,,,,,,0.712453,,,,,,,,,,,,,5ec10501-9974-49e7-94ad-0280caec24fb,2041,,"[52.0, 22.8]",69207,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,93,Barcelona,217,"['34a987fc-8fd9-4487-94ae-1ffbcd89b297', 'f9829c8e-9bed-422e-a184-3cb9bdb60dba']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.209,Carry,,2008/2009
,,,,"[41.9, 44.3]",,,,,,,,,,,,1.371658,,,,,,,,,,,,,e59bbba1-465b-45da-bae3-51b67e15abd7,2044,,"[41.9, 42.1]",69207,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,93,Barcelona,217,"['5446babe-9a74-4816-bb7d-0d0ac0ec6fc2', '70c1f484-fa7a-4350-8615-3c3381a78a74']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.693,Carry,,2008/2009
,,,,"[55.4, 54.4]",,,,,,,,,,,,1.752434,,,,,,,,,,,,,ea2a193b-2b54-40cb-ab7b-f258a767f493,2047,,"[54.7, 48.2]",69207,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,93,Barcelona,217,"['3fe2066e-4fb9-479c-9be2-c97d8a412d91', 'a0cc326f-db5e-4b96-9a4d-31c5f6efd706']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.125,Carry,,2008/2009
,,,,"[68.1, 42.9]",,,,,,,,,,,,3.117537,,,,,,,,,,,,,a7978b43-c2b8-4f83-9dc4-5379bbdaa06f,2051,,"[72.9, 56.3]",69207,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,93,Barcelona,217,"['7285721d-cd56-4526-88cc-0715d3c65204', '7436ae4f-f1fe-4f33-9438-7d32ce143d45', 'b7f93486-e71d-4176-bb64-7c4c499dd751']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.128,Carry,True,2008/2009
,,,,"[94.9, 24.9]",,,,,,,,,,,,4.931979,,,,,,,,,,,,,bf737326-a879-42be-8d84-0663bc812c1c,2054,,"[88.7, 7.6]",69207,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,93,Barcelona,217,"['176b176e-ce01-4a32-968f-15b5675cbf3b', '29b16e05-02e4-40e6-9d3c-21f1de91173b', 'b12af33c-b7d4-424a-9d79-31de24e4f9ed']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.897,Carry,True,2008/2009
,,,,"[59.8, 5.1]",,,,,,,,,,,,0.878367,,,,,,,,,,,,,4953e8c5-c34c-4bf4-bfe1-1c42e46c47af,2067,,"[58.2, 7.6]",69207,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,95,Barcelona,217,"['6a03cc72-f9c3-4ef5-b68e-927147145870', 'c3bff2de-20a6-49aa-ab38-e17fb87dcaf0']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.374,Carry,,2008/2009
,,,,"[75.8, 9.1]",,,,,,,,,,,,3.004751,,,,,,,,,,,,,9e32c5d1-f17f-4ecf-b9ac-327f4c8bc05c,2070,,"[76.9, 3.0]",69207,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Wing,95,Barcelona,217,"['507fb866-81b3-4bd5-83c1-252ac5ed8272', '916091ee-c6c8-4773-bde1-d431e3f26d1e', '9db1388b-6927-4046-96fa-793aa31af927']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.366,Carry,True,2008/2009
,,,,"[62.1, 21.2]",,,,,,,,,,,,1.526184,,,,,,,,,,,,,5f26f685-2a0c-4ef7-bd32-c29f2a1555d3,2076,,"[62.7, 21.8]",69207,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,96,Barcelona,217,"['36a0c730-6013-4a37-adb9-809e76fd8904', '7a765a57-bb7b-499a-aa8a-1fab33a42584', 'c3947240-aa5e-4294-99c1-92cd7fb5e0d9']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.685,Carry,True,2008/2009
,,,,"[76.2, 75.4]",,,,,,,,,,,,5.113122,,,,,,,,,,,,,23e984a3-1eb7-4bdf-a57c-757552a3d3bd,2080,,"[58.0, 58.9]",69207,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Right Center Forward,97,Real Betis,218,"['6444d59f-a456-4406-80ca-c8903635c6f1', '9e22105a-d51a-463b-bcf4-f747dc61492a', 'ff2b1835-81d8-4d99-af9e-2ccbe8095b6b']",27,,,,,,,,,,,,,,,,,Real Betis,218,00:05:27.211,Carry,True,2008/2009
,,,,"[60.9, 71.2]",,,,,,,,,,,,1.659312,,,,,,,,,,,,,b6646740-bc7a-40c4-9244-eb1b5eaaeb10,2086,,"[58.0, 70.4]",69207,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arturo García Muñoz,26464.0,Right Center Back,98,Real Betis,218,"['47c81021-d7f0-4e01-a451-68ca1d621146', '716b7d5a-59df-459b-bfed-da0dcd94f802', 'e2016d56-6d76-4ba5-a2e2-6e27d2c3e3c1']",51,,,,,,,,,,,,,,,,,Real Betis,218,00:05:51.373,Carry,True,2008/2009
,,,,"[46.6, 46.2]",,,,,,,,,,,,3.819989,,,,,,,,,,,,,0a20f43c-569d-413a-9ea6-0235d9dea9de,2097,,"[38.9, 42.9]",69207,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,99,Barcelona,217,"['2a991dfe-c7d5-4358-8f80-882072427909', 'ab2d956e-8477-4d93-bf11-7347ca2e15f4']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.783,Carry,,2008/2009
,,,,"[48.8, 4.3]",,,,,,,,,,,,1.147118,,,,,,,,,,,,,a6d176d2-5c9b-4efa-b2d0-6c9c0ffe9293,2100,,"[47.2, 6.5]",69207,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,99,Barcelona,217,"['33f6e94a-c8a7-4e66-9967-58d48e3f1999', '54d4634f-780b-45ff-82f7-28c623f10f8b']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.539,Carry,,2008/2009
,,,,"[66.0, 4.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,8f378b3a-67b8-4015-9525-9ff50ca16ee3,2103,,"[66.2, 3.8]",69207,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,99,Barcelona,217,"['9509edca-379f-4c97-832a-c8f431f1fecd', 'd63599fe-4888-4e17-9578-e0f63455749d']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.659,Carry,,2008/2009
,,,,"[65.9, 17.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,d90e9e4c-b9d8-432f-9b01-30132cbc16e4,2107,,"[65.4, 19.6]",69207,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,99,Barcelona,217,"['ed790554-a29c-4696-a522-68a53510b9c9', 'f72b11e6-c33b-4672-b726-e2c453af8cf3', 'fec2f35b-7201-43b1-872d-3944b9efdf66']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:06:19.688,Carry,True,2008/2009
,,,,"[55.4, 9.5]",,,,,,,,,,,,0.120042,,,,,,,,,,,,,0d0ae428-12d4-4515-a8ec-993b2253971d,2110,,"[55.2, 9.1]",69207,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,99,Barcelona,217,"['5c3c3633-7ec0-411c-9724-8402847e01d9', 'b41db2dc-5178-4311-a4b1-ca8b1845df69']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.224,Carry,,2008/2009
,,,,"[75.8, 24.9]",,,,,,,,,,,,1.714274,,,,,,,,,,,,,e4079087-c1d7-4fb7-983a-8cec6c7cb1f2,2113,,"[76.3, 24.9]",69207,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,99,Barcelona,217,"['55a7dae4-2382-4e15-9919-92e461eb5679', 'c5024621-73f8-4b5d-b562-41524a7b1812']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.424,Carry,,2008/2009
,,,,"[112.2, 13.8]",,,,,,,,,,,,1.094823,,,,,,,,,,,,,35f49f66-9c2c-4140-8cba-5393953ae46f,2116,,"[96.7, 8.4]",69207,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,99,Barcelona,217,"['615f3b97-9e71-4700-850c-bf6d27490652', '7375b1e0-a9ce-42e0-a141-f57e6597568c']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.219,Carry,,2008/2009
,,,,"[48.9, 24.9]",,,,,,,,,,,,3.47487,,,,,,,,,,,,,63a3a9ed-a5dc-4ffd-a8bf-71e0644c84d3,2123,,"[46.6, 8.5]",69207,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Capitán Prada,26454.0,Left Center Midfield,100,Real Betis,218,"['78e12813-df26-4d14-8392-daaa738198af', '94224ea1-5885-4548-9363-eace7441dfc1', 'e00f93cf-6022-4697-8466-5a52e20eef6c']",46,,,,,,,,,,,,,,,,,Real Betis,218,00:06:46.879,Carry,True,2008/2009
,,,,"[44.0, 38.6]",,,,,,,,,,,,0.468116,,,,,,,,,,,,,5478341d-e021-47f0-8c04-544e71194c31,2127,,"[44.0, 38.6]",69207,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo García Muñoz,26464.0,Right Center Back,100,Real Betis,218,"['25e8e7bf-e854-480c-9ffc-0294c9ab0096', '25f40405-d14f-403c-8c61-601f04c3d2d4']",52,,,,,,,,,,,,,,,,,Real Betis,218,00:06:52.057,Carry,,2008/2009
,,,,"[63.9, 73.1]",,,,,,,,,,,,3.242393,,,,,,,,,,,,,b14c5cdc-119d-486d-a5fc-e57ae44daf64,2130,,"[51.7, 63.9]",69207,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Augusto Tomar Marcos,26589.0,Right Back,100,Real Betis,218,"['6f653340-20ee-4252-ba1b-ddd6fa0bd3f5', 'ff27b4d5-c40a-40f0-b539-c73faa2465d6']",53,,,,,,,,,,,,,,,,,Real Betis,218,00:06:53.768,Carry,,2008/2009
,,,,"[76.1, 69.8]",,,,,,,,,,,,1.157779,,,,,,,,,,,,,24c13b57-be5c-45e5-8ef4-0079f08afc49,2134,,"[73.4, 69.9]",69207,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio García De La Fuente,6767.0,Right Center Forward,100,Real Betis,218,"['4569c3f4-a428-46e7-b6dc-1ee485e7c3ea', 'ad761fcb-c5c6-44ae-9f38-15984f1b0289', 'fdd3cea2-1ee6-41a8-9067-89818f51f68b']",57,,,,,,,,,,,,,,,,,Real Betis,218,00:06:57.883,Carry,True,2008/2009
,,,,"[27.9, 15.1]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,9b2b3e81-2bf5-4b09-bb49-2335782e2dda,2140,,"[27.9, 15.1]",69207,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Martín Cáceres Silva,5248.0,Left Center Back,101,Barcelona,217,"['0f1cae94-ee00-4f6e-83aa-1312bcb00508', '14c8bb81-4fc9-40e5-a770-ea5412a2aadb']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.256,Carry,,2008/2009
