bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cdbf5aa-37eb-4e2b-af72-346082b9fe39,1875,,"[15.1, 57.1]",16056,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Bartra Aregall,7068.0,Center Back,113,Real Betis,218,['aced995f-39c4-4e5b-ad0c-89247597e446'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:02:53.873,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dfeb2b6-fcd4-4cb0-975f-16b223a89ad8,1877,,"[5.1, 43.4]",16056,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,113,Real Betis,218,['cdc1922c-437b-4e5f-9e41-fd5177c85ea5'],56,,,,,,,,,,,,,,,,,Real Betis,218,00:02:56.042,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c82fdaf9-035d-43ea-9e54-40bdd11e0675,1880,,"[16.7, 48.1]",16056,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Andrés Guardado Hernández,5563.0,Right Defensive Midfield,113,Real Betis,218,['5d309505-6052-449a-9cfc-752b901c2b5b'],57,,,,,,,,,,,,,,,,,Real Betis,218,00:02:57.810,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0bad954-d048-4f6d-8011-84958a949e76,1889,,"[11.2, 53.2]",16056,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aïssa Mandi,6648.0,Right Center Back,115,Real Betis,218,['5d388945-a451-455e-8b21-eab2ff0762b6'],15,,,,,,,,,,,,,,,,,Real Betis,218,00:04:15.062,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30d2e681-89f3-4472-8831-561c9dce7eee,1892,,"[77.9, 69.9]",16056,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lorenzo Jesús Morón García,7910.0,Right Center Forward,115,Real Betis,218,['6c350c1f-73d7-47cc-a549-cb4d2dcb4f09'],19,,,,,,,,,,,,,,,,,Real Betis,218,00:04:19.686,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,14d57ff8-feeb-46f0-84d5-80d91b01d048,1896,,"[95.6, 46.7]",16056,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joaquín Sánchez Rodríguez,6651.0,Left Center Forward,115,Real Betis,218,['deb2af6d-5901-47ee-9f3b-451b35e62463'],23,,,,,,,,,,,,,,,,,Real Betis,218,00:04:23.424,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec13089c-e242-435e-97e0-b462e70f1cb0,1907,,"[113.3, 36.0]",16056,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joaquín Sánchez Rodríguez,6651.0,Left Center Forward,115,Real Betis,218,['5d0ef389-c182-4298-b31d-70d0943f1570'],27,,,,,,,,,,,,,,,,,Real Betis,218,00:04:27.856,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee9ece4d-8fae-43e7-a7e2-d690c89aa3ae,1911,,"[18.8, 52.4]",16056,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,116,Barcelona,217,['2b3f471f-2bbe-4225-a29d-1192154d3faf'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.672,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e2fa630-7225-4153-99eb-cd196c715229,1914,,"[63.0, 78.9]",16056,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,116,Barcelona,217,['926d36eb-5d55-4587-b988-7a1bde1470b4'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.167,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1d5f03a-5879-490a-b935-4deef448cdb8,1917,,"[69.3, 56.3]",16056,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,116,Barcelona,217,['8f2a7400-ffb0-4d51-91ef-d1845caf5df4'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.111,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1ad9c07-360d-490f-8e40-573aff0ecb2e,1920,,"[81.2, 62.8]",16056,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,116,Barcelona,217,['68edafa9-1990-40f6-be8c-169dda07e9de'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.692,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6900b1c-0156-4424-b864-e669bf5594f4,1923,,"[92.0, 40.4]",16056,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,116,Barcelona,217,['037f9f96-09ab-4509-98a0-f334bfc0fd04'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.406,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c129f1e-bfdf-4767-baa2-7e81be8db5ee,1926,,"[108.7, 17.5]",16056,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,116,Barcelona,217,['abf674b1-8ef7-4559-9243-7311bd2304bd'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.581,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8da0ae5-dc00-467c-9c13-8253736ce265,1931,,"[93.0, 3.7]",16056,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,117,Barcelona,217,['84caf2a5-94df-4cdf-ab0d-ce6fa98241c5'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.249,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,047f0abe-215c-465b-9f4d-e0693cd46319,1934,,"[97.9, 21.4]",16056,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Malcom Filipe Silva de Oliveira,3109.0,Left Wing,117,Barcelona,217,"['c79ba619-7cda-4c8d-a04e-27a7b0433faa', 'de9b41b4-219e-460a-ac37-0c94df40a6f4']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.115,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7abfede6-351c-4b86-97aa-0a4cd3fa4a04,1937,,"[98.7, 14.3]",16056,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,117,Barcelona,217,['cc4889fe-f6bd-4bed-ba47-a2d7d58bc5fb'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.296,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d24fdbb3-4e0a-4220-bcdd-ebef84a581ca,1941,,"[106.5, 37.3]",16056,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,117,Barcelona,217,['30c04dfd-c13b-409b-b385-3f4fecc5dd97'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.729,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83a1f0b0-f0a2-4f56-8d81-1c046c799056,1948,,"[116.0, 31.9]",16056,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['9b0875d1-29d7-4b5c-be7b-60b68631b6a4'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.332,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81d94b17-ded7-4e12-8018-bbcfe93872a8,1952,,"[8.0, 63.5]",16056,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aïssa Mandi,6648.0,Right Center Back,119,Real Betis,218,['c78d290e-997d-46f6-93cd-b6b40b1f7e99'],50,,,,,,,,,,,,,,,,,Real Betis,218,00:05:50.460,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3b249f4-2210-47eb-9ef0-66bdf8df7a4c,1955,,"[4.1, 43.8]",16056,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,119,Real Betis,218,['ad779353-eaab-4fc0-955c-2a51d27e64de'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:05:53.397,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86fce97a-9af4-4a0f-a108-d3b579380d8a,1958,,"[18.7, 50.9]",16056,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Bartra Aregall,7068.0,Center Back,119,Real Betis,218,['d7fcd4aa-b527-4f26-94d0-21f2382c8d0d'],55,,,,,,,,,,,,,,,,,Real Betis,218,00:05:55.634,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c3541e8-bd4f-4116-815a-2289cd623c3d,1960,,"[5.3, 62.2]",16056,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aïssa Mandi,6648.0,Right Center Back,119,Real Betis,218,['cb9c91c4-75a6-48f9-ae9f-ac265445eafe'],56,,,,,,,,,,,,,,,,,Real Betis,218,00:05:56.899,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d150780-3ec3-4b66-9459-0849fb780348,1964,,"[36.5, 62.8]",16056,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Andrés Guardado Hernández,5563.0,Right Defensive Midfield,119,Real Betis,218,['29641881-006c-43df-acdd-d6c08b707b32'],59,,,,,,,,,,,,,,,,,Real Betis,218,00:05:59.240,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb27f763-2ecc-46f4-8b92-fb44904e99d5,1976,,"[64.5, 30.4]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,120,Barcelona,217,['6c07a0ac-1dea-4048-b82f-ca8599cbf54c'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.742,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cd85a5c-7e6d-477b-9b19-f38ab742be71,1979,,"[72.4, 22.4]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,120,Barcelona,217,['f5682825-d1de-44d1-a266-e1330a260862'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.862,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,69a8220a-f070-4649-af31-517a48f07c2b,1982,,"[78.5, 27.6]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,120,Barcelona,217,['80b910da-4a0d-4e14-b4a3-ddd4782d2b2d'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.307,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d8daaaa-b7da-41b1-8119-ac5b7bf168ca,1986,,"[42.2, 50.9]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani Lo Celso,3313.0,Center Attacking Midfield,121,Real Betis,218,"['980eb41f-dc18-40f4-8de6-190f30478464', 'bd570c59-acf8-424f-beb2-093136182456']",11,,,,,,,,,,,,,,,,,Real Betis,218,00:06:11.510,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf7ebc83-40b2-4a44-ae6e-ba6f23dd53f3,1991,,"[67.8, 46.9]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Left Center Forward,122,Real Betis,218,['4ac09096-6cdc-483d-864f-1033d793e75d'],25,,,,,,,,,,,,,,,,,Real Betis,218,00:06:25.752,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8263ff9d-2922-49da-b0e2-67fed1c78d1a,1994,,"[68.2, 75.8]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Right Wing Back,122,Real Betis,218,['c76c78ca-3c37-40e5-9e4f-616d02120af4'],28,,,,,,,,,,,,,,,,,Real Betis,218,00:06:28.523,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1157c28-21b5-49a0-a7b5-8a385af55b13,2001,,"[71.1, 62.6]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Andrés Guardado Hernández,5563.0,Right Defensive Midfield,122,Real Betis,218,"['732dcad1-cf53-4954-9a1a-f5aadc973c49', 'ff349b69-f30c-4985-b5f5-b3697f6e097e']",34,,,,,,,,,,,,,,,,,Real Betis,218,00:06:34.186,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411d7fd0-168e-445c-b8e7-b2d3ea207606,2006,,"[75.4, 66.6]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Andrés Guardado Hernández,5563.0,Right Defensive Midfield,122,Real Betis,218,['17274165-e174-4542-b996-05e4bf3daa55'],40,,,,,,,,,,,,,,,,,Real Betis,218,00:06:40.180,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69acbe2a-c2bf-4107-96f1-3247423509d6,2010,,"[57.9, 76.0]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,122,Real Betis,218,['7a1dae82-1da3-40a0-9df1-b2ae4cd82c05'],42,,,,,,,,,,,,,,,,,Real Betis,218,00:06:42.807,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20d55654-602c-4976-bacf-c960158239d6,2012,,"[38.1, 53.6]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Center Back,122,Real Betis,218,['dda164db-b804-485b-ada9-109b6d411dfd'],44,,,,,,,,,,,,,,,,,Real Betis,218,00:06:44.777,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ba4bea-9b1b-4475-9aec-c0d811f1d166,2016,,"[90.5, 6.5]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo Jesús Morón García,7910.0,Right Center Forward,122,Real Betis,218,['6e1e11d8-1470-4694-aa6f-54af713c2011'],54,,,,,,,,,,,,,,,,,Real Betis,218,00:06:54.876,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e6cac1f-14b4-440d-8e95-ef68f3d8646b,2018,,"[6.8, 46.9]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,123,Barcelona,217,['0d962e67-2eb2-496a-a135-431d98f9767b'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:06:56.591,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44f6e7f7-d2af-4eaf-9bc6-d7c21ba133fe,2021,,"[18.4, 29.6]",16056,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,123,Barcelona,217,['12351ffb-18b9-430e-96e9-8e76a607af72'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:06:58.819,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003aef08-b44a-4570-b733-17cb583bfe7c,2024,,"[31.4, 14.1]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,123,Barcelona,217,['6199cd76-c408-447e-a5bb-41e1ded0a97d'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.460,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da18d842-bc72-4242-a7c1-606b5c0deaf6,2028,,"[49.2, 36.7]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,123,Barcelona,217,"['9a8537fa-59ce-4cd8-a8d7-967a33c0bcee', 'c6b82e86-d09b-48ea-a626-2a5e19a370f9']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:07:04.307,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9e8a84b-608a-4b90-965d-ede63d560a95,2034,,"[29.0, 47.7]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,123,Barcelona,217,['bdc5866a-7330-4b7c-9161-fb2d6c3ec25b'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:07:08.564,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075766e-4a31-4d5b-8795-82a1e70835f3,2037,,"[56.7, 43.5]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,123,Barcelona,217,['d43d4ea3-7e2d-4fd9-95c7-b2649de379e7'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:07:10.654,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98134b92-5d59-4d61-81a2-26935663394c,2041,,"[53.8, 27.3]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,124,Real Betis,218,['01e2a8c6-0e51-46d3-9e62-d8daf205538e'],12,,,,,,,,,,,,,,,,,Real Betis,218,00:07:12.949,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a338cc8e-563c-40db-b1f3-40b73795d056,2044,,"[43.4, 38.7]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Center Back,124,Real Betis,218,['acc66318-7fb0-46ef-93ff-20e03021e10f'],16,,,,,,,,,,,,,,,,,Real Betis,218,00:07:16.373,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf5f78f7-4bfa-4f4c-b4f7-08c320337cde,2047,,"[47.5, 16.1]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,124,Real Betis,218,['3f2915ea-5073-40d7-8b9e-df47ec01f330'],18,,,,,,,,,,,,,,,,,Real Betis,218,00:07:18.486,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4759b662-509c-4e91-bc14-20b8e79fef32,2051,,"[77.7, 17.5]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Jesús Morón García,7910.0,Right Center Forward,124,Real Betis,218,"['441029ce-b72c-46d0-bdc5-717bc2f6f4d8', 'f0291e95-d303-4ce8-a2b0-903069218c2c']",21,,,,,,,,,,,,,,,,,Real Betis,218,00:07:21.724,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079401a-dc15-428e-b0aa-5d3eec4470ba,2057,,"[53.0, 43.7]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,124,Real Betis,218,['25bfdb43-0533-4616-9cf9-da4442461d68'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:07:26.502,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d56f5c5-4fc8-4297-ad48-c77618faf840,2060,,"[64.6, 32.2]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Silva de Carvalho,5214.0,Left Defensive Midfield,124,Real Betis,218,['7833a2d7-e398-4058-adde-d5ea0bfa9802'],28,,,,,,,,,,,,,,,,,Real Betis,218,00:07:28.191,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d6cf42-d52c-441c-929e-d13e9c3107f9,2064,,"[69.3, 48.7]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Center Forward,124,Real Betis,218,['e3ba034c-4254-453a-ab39-1ab413913523'],36,,,,,,,,,,,,,,,,,Real Betis,218,00:07:36.747,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20958240-58bd-4994-a6a2-e99f1b590396,2068,,"[62.8, 76.9]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Right Wing Back,124,Real Betis,218,['7eeb9c78-f044-4f41-9c3b-54222479ac65'],38,,,,,,,,,,,,,,,,,Real Betis,218,00:07:38.954,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4565d7ec-7d21-49cc-b279-4e752a07aef1,2071,,"[83.7, 64.4]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani Lo Celso,3313.0,Center Attacking Midfield,124,Real Betis,218,['b83152f6-82fa-40eb-8a66-f62bef2b95f4'],44,,,,,,,,,,,,,,,,,Real Betis,218,00:07:44.188,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6812444-492a-465f-8664-741a30fe63f8,2074,,"[70.3, 64.4]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Silva de Carvalho,5214.0,Left Defensive Midfield,124,Real Betis,218,['73740cd8-a8ad-48ee-8b08-df03af43a174'],45,,,,,,,,,,,,,,,,,Real Betis,218,00:07:45.760,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91ac1e8a-a950-46b8-b9e8-5696e60e5714,2077,,"[57.3, 71.3]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Right Center Back,124,Real Betis,218,['661e0cbb-2386-4d46-bb1a-7e1b797d06dd'],48,,,,,,,,,,,,,,,,,Real Betis,218,00:07:48.819,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a25f51-39f5-4d86-b5a8-9f8992a97bbf,2081,,"[4.9, 44.6]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau López Sabata,6792.0,Goalkeeper,124,Real Betis,218,['1805ad2a-0717-4aa6-ad7c-efb2ab7b6631'],52,,,,,,,,,,,,,,,,,Real Betis,218,00:07:52.465,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be89fab1-a0da-4e5a-8eec-3cb8b98a609d,2084,,"[42.4, 77.6]",16056,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Center Forward,124,Real Betis,218,['0536ad46-c94b-4281-96ae-cb8d98cd486d'],57,,,,,,,,,,,,,,,,,Real Betis,218,00:07:57.099,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f54fba2e-7db0-45f1-b27f-f8d05c93811d,2091,,"[72.2, 16.4]",16056,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,125,Barcelona,217,['2c94b15f-9a1e-40f7-bdd5-b8b10814cd89'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:08:02.324,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72d5a7f6-6b94-465c-b79f-dc6cace382b0,2094,,"[81.0, 47.9]",16056,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,125,Barcelona,217,['be675a86-b474-471c-89f5-983c1cd22de4'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:08:05.035,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d0ee918-b104-4fa1-902d-11f70e776b78,2098,,"[98.7, 30.6]",16056,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,125,Barcelona,217,['cd95a926-b294-4df7-a4ec-5718778581d7'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:08:09.369,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eae39ed-0505-4c53-a01f-f5a89f9ca021,2100,,"[95.9, 12.9]",16056,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,125,Barcelona,217,['2d156f27-3945-405f-8d11-1c3eb74d5409'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:08:10.457,Ball Receipt*,,2018/2019
