bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517a6b5d-b807-48d3-9c24-9979c0851caf,3293,,,"[4.1, 71.8]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Savić,6376.0,Right Center Back,191,Barcelona,217,['ae89d495-bdac-4ac6-a674-6ac707460998'],12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:12.112,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982983ac-0ac8-473d-93af-6798e10189cc,3299,,,"[93.1, 5.3]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,191,Barcelona,217,['3dc6902d-97af-4cdd-a5e1-5c1766a06831'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.440,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db068326-89ff-4837-b750-c776c6846c52,3302,,,"[95.5, 33.7]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,191,Barcelona,217,['2b37bae4-a07d-4c1b-83e1-a82a95eae1ae'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:20.269,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35e815bb-df39-4e2d-9f1b-dc41e48f465a,3306,,,"[88.6, 24.0]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,191,Barcelona,217,['ead3f148-fcb2-4d62-8ea6-e9f206a4dcf8'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:23.469,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdb87a1d-2088-4865-8938-28dc4c7eb48b,3309,,,"[103.9, 8.1]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro González López,30486.0,Left Center Midfield,191,Barcelona,217,['6923f57f-b8aa-440c-97c9-460df89077df'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:25.462,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd1eb227-0c6d-42ba-b962-2d43df12f8f4,3312,,,"[91.9, 20.3]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,191,Barcelona,217,['c1df4f77-90ed-49ee-81c0-9eb7fdb6ea63'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:28.693,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9634761a-0dfd-436b-b10f-bb9920f5f9d9,3315,,,"[85.4, 38.2]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moriba Kourouma Kourouma,39073.0,Center Defensive Midfield,191,Barcelona,217,['4bb9ecb3-8a4b-42c0-99da-87ed4a551cf6'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:32.394,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de3315e4-b8b5-4ca8-9d1c-5a3b0735a185,3317,,,"[85.6, 9.0]",3773372,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,191,Barcelona,217,['2fee3b27-1cf5-4efb-b5fc-bc8769f8248c'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:34.230,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7676042a-c8e9-4802-ba2f-ff87490e48cc,3323,,,"[77.0, 76.2]",3773372,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Félix Sequeira,12041.0,Left Wing,192,Atlético Madrid,212,['8a297bb4-1b04-4103-8ee3-c5ffac465379'],19,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:19.782,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e9ddc03-acb6-4a38-ad3b-9694e8b79e22,3331,,,"[106.9, 65.1]",3773372,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,193,Atlético Madrid,212,['f2101924-85b9-4f02-a4a3-45c6ea64cfac'],55,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:55.548,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd8f8932-054f-4e3f-afb2-31127e1992a1,3334,,,"[94.4, 66.0]",3773372,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Félix Sequeira,12041.0,Left Wing,193,Atlético Madrid,212,['a223824f-f0ad-4394-8f10-1f79f1f7a68a'],56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:56.780,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eade12c-8753-43fe-9263-0251e66c9397,3337,,,"[89.2, 52.6]",3773372,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geoffrey Kondogbia,6589.0,Right Wing,193,Atlético Madrid,212,['cbe2d465-a1a1-40dc-8f74-4ea17e36a7e4'],58,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:58.238,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa0ae73-e355-4e90-be1e-c8d1f9633c77,3340,,,"[78.9, 24.2]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Hermoso Canseco,6790.0,Left Center Back,193,Atlético Madrid,212,['c61f5945-f027-49ed-a9bb-b8be1728a410'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:02.725,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad8f8ca4-93d2-4517-98e3-07f63a295b45,3343,,,"[93.2, 4.0]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing Back,193,Atlético Madrid,212,['50b69dff-270f-4349-9a3c-356415d0609e'],4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:04.526,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec1d7cf0-a8eb-4d7f-98e6-0f9f98f2d5af,3346,,,"[76.8, 26.2]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geoffrey Kondogbia,6589.0,Right Wing,193,Atlético Madrid,212,['624df989-6b70-4e2d-950e-2a434f5cdcda'],11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:11.429,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0516ea32-0bb0-4396-9887-ec3e029bcf07,3348,,,"[73.5, 30.9]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,193,Atlético Madrid,212,['4ef3d459-410a-4571-8b3c-aa2c4040185b'],11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:11.943,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e223ec17-a899-4305-ab5e-6fb4d770304e,3351,,,"[60.6, 15.2]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Hermoso Canseco,6790.0,Left Center Back,193,Atlético Madrid,212,['df10d244-7ba1-479c-893b-0e6e95c05449'],13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:13.798,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a2ebb06-793a-43cb-877b-ac50df984895,3354,,,"[84.5, 0.1]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing Back,193,Atlético Madrid,212,['a1967a53-df9c-4566-a9c1-b19a84bcfe3b'],16,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:16.554,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd15737-a72e-4a38-adb9-5427b7eb689b,3365,,,"[5.6, 43.6]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,195,Barcelona,217,['c32e2e27-8999-46d1-8207-47408a6000af'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.322,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5703a828-0280-4a0a-a8af-19bc100f57e3,3368,,,"[25.3, 30.9]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,195,Barcelona,217,['04461eb7-cf69-4977-a194-422df539891a'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.916,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32335451-12b9-488e-bbeb-7125e0a75868,3371,,,"[77.4, 4.8]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,195,Barcelona,217,['095af2f7-195c-4f39-96c3-f496c314bf4c'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.808,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2f965fc-10ae-4145-87a1-1b70232c62fd,3374,,,"[82.4, 15.0]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Wing,195,Barcelona,217,['ebd07e4c-b1af-4b1c-8d58-0322b1803316'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.338,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5102a7d-ef68-4d07-aeba-13971086e61b,3377,,,"[80.6, 10.6]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,195,Barcelona,217,['7edc2569-2e0d-421e-b9b0-d9e4f0b1c4da'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.236,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca210b8d-875e-45e7-ab7c-3d92fb247c31,3381,,,"[70.1, 13.4]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,195,Barcelona,217,"['55e882ee-9444-4abe-99c6-e49951f80846', 'a9de71ae-8da2-4842-98c7-63299f4cfc52']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.768,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3acbfc89-4881-44be-be5b-440c312097d1,3384,,,"[72.2, 34.2]",3773372,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,195,Barcelona,217,['6c47fac9-9d44-4efc-b197-cd30f63783a6'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.631,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ce4b166-cd43-4bac-8e16-eb0351e74d59,3387,,,"[69.9, 61.3]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Back,195,Barcelona,217,['d21b55be-b784-42b2-850f-05acd9d47997'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.071,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac20948e-7ff4-4642-b15d-aebbd9f22864,3390,,,"[66.2, 24.7]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,195,Barcelona,217,['8faf6e81-6a1f-4207-b19d-29ac32fcc99e'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.933,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cfb4b9c-44b7-4cff-a3f1-17a170a9b063,3393,,,"[80.2, 7.8]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,195,Barcelona,217,['46ee92ed-f5a7-4e5b-94d9-c95c3a14941c'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.129,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3816f0e-145d-44c8-b1f5-97d9bc88496e,3395,,,"[75.9, 23.3]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moriba Kourouma Kourouma,39073.0,Center Defensive Midfield,195,Barcelona,217,['de3b61a8-3d82-4453-a9d1-07969daeecf8'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:11.609,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eccf80a-73ff-4c22-98ee-127e2e87ab49,3405,,,"[99.3, 33.5]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Wing,195,Barcelona,217,['97c30a58-8709-4605-8e21-18cbf9cbefb6'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:18.538,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7f0fc40-0ba8-4533-bb04-1cee0a121ca9,3409,,,"[109.9, 46.9]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,195,Barcelona,217,['28a69658-92af-4775-804e-a9a191a30e3a'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:20.863,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85479345-17bb-42d1-b663-b13713572ca5,3416,,,"[26.3, 46.2]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,196,Atlético Madrid,212,['8a1f2a9c-4431-4671-9f80-2e4aa5644fa0'],37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:37.927,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f841f14-5543-4b1b-87de-59354acc5d87,3419,,,"[52.4, 36.5]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Left Wing,196,Atlético Madrid,212,['c14a7a13-ba7c-4e26-95cf-ec05be8afd19'],41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:41.579,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1fb61ec-3395-4eae-8bb5-ec407247e92c,3424,,,"[50.9, 69.7]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Wing Back,196,Atlético Madrid,212,['62a29b2e-4328-417b-aed1-b67a36e66fd9'],46,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:46.907,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c555516-f85c-4812-ab6d-babf0eac36e2,3428,,,"[47.9, 64.1]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Left Wing,196,Atlético Madrid,212,['5792efed-d22e-4958-a48c-2c25754acd4f'],48,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:48.832,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4f03d71-3c15-4a13-bce7-ae2ca670aa8d,3432,,,"[49.5, 77.4]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Wing Back,196,Atlético Madrid,212,"['b9ce1da3-8476-4df8-a526-b0b39658a450', 'fe8eb36b-b3b8-4495-ab07-5d03f982687a']",50,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:50.607,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b6806e-cb48-4f66-86ee-899c1c4f5f56,3434,,,"[31.2, 63.7]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Savić,6376.0,Right Center Back,196,Atlético Madrid,212,['ac855083-5cd0-4971-9ba4-613bf76c25ab'],52,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:52.291,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c21aacc-c0f8-49a7-a695-d722d5e2748e,3437,,,"[40.5, 56.8]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,196,Atlético Madrid,212,['b3e568ce-abdc-4202-9fa1-7a13b62a00dd'],53,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:53.434,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26c40da1-5b94-4810-8d0d-be7d50b28c86,3440,,,"[48.3, 18.2]",3773372,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Hermoso Canseco,6790.0,Left Center Back,196,Atlético Madrid,212,['78c2844e-dfc6-454c-8640-f7338a6e98c3'],57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:57.310,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5e2fb54-85c9-4a81-8f80-991c560797ef,3444,,,"[46.2, 32.4]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoffrey Kondogbia,6589.0,Right Wing,196,Atlético Madrid,212,['6d855cf2-9c62-44c2-80aa-f232ae3bff58'],0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:00.766,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740d664-af91-48ac-ab48-eee64f866452,3447,,,"[25.0, 34.8]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Augusto de Almeida Monteiro,11167.0,Center Back,196,Atlético Madrid,212,['c80fcf96-584e-4c16-a132-a22b150e8f83'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:02.790,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cd3012-a713-485e-8c24-f845a86b6f62,3451,,,"[6.7, 41.0]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Oblak,6378.0,Goalkeeper,196,Atlético Madrid,212,"['09489de3-fc74-4f35-b24b-f19f9dce1d5d', '9d6b0aa4-e164-46ff-92c1-aeba0b2cec2c']",5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:05.231,Ball Receipt*,True,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8252a8de-2180-41a9-b2f5-3ece7acd973f,3453,,,"[59.0, 67.9]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Llorente Moreno,6840.0,Right Defensive Midfield,196,Atlético Madrid,212,['33cd8df0-fa0b-4a3a-b52f-c44a604a247e'],10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:10.210,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a582621d-5965-45d2-9a9b-e442f12fbb60,3457,,,"[63.9, 6.9]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,196,Atlético Madrid,212,"['438022b1-9606-4831-a285-1b9ac900f0ee', '7b36222c-3b18-4341-851d-e37a3d3f5f65', 'f9c49ba0-0fbb-44b8-af80-b1870e16c54f']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:11.821,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa747cbf-c8df-4aa7-b8eb-a18ba0a367b9,3461,,,"[45.5, 58.0]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoffrey Kondogbia,6589.0,Right Wing,196,Atlético Madrid,212,['fced8581-861f-4df9-90cb-1514a7c40033'],14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:14.182,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22b6afd0-8f81-4574-a01f-aadc97ee95ca,3466,,,"[109.4, 57.2]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Llorente Moreno,6840.0,Right Defensive Midfield,196,Atlético Madrid,212,"['c5dfb2c4-dfb0-475e-a660-845e69c2a943', 'e21a89e3-0b1f-4cd6-8640-dda99e87e8cf']",22,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:22.337,Ball Receipt*,True,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c6e6814-bb29-428c-a9e3-5a021441c7bb,3468,,,"[112.7, 33.4]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,196,Atlético Madrid,212,['f2b9ba64-8129-438c-b3ff-cbf5a7dcccf2'],23,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:23.400,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfa45260-0457-4ade-8d1a-4c16c75c4fb2,3472,,,"[38.2, 27.9]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Moriba Kourouma Kourouma,39073.0,Center Defensive Midfield,197,Barcelona,217,['12974b43-84cb-4b39-809f-aa6e347f782d'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:27.917,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fb8fc26-ca83-4ea0-bf38-904fa2abb9e9,3475,,,"[63.0, 7.2]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Clément Lenglet,6826.0,Left Center Back,197,Barcelona,217,['6e28a41e-7fd3-40fa-9135-c4abbb864f70'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:32.377,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895a0f74-5dcb-47c1-bd8c-59e76bcc0b42,3478,,,"[50.7, 8.1]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Frenkie de Jong,8118.0,Left Center Midfield,197,Barcelona,217,['86a265cd-e3bd-4a55-b7e1-9cd86bb7e232'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:34.962,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2c41e5f-a7f7-4c22-a0a6-956f40187c26,3482,,,"[69.0, 36.5]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,197,Barcelona,217,['8dd15819-ac5e-4752-b771-a17742dbf70d'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:43.323,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94a52df6-f4a5-4982-99c7-b45a8d0c5eba,3485,,,"[85.6, 65.2]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergi Roberto Carnicer,6379.0,Right Center Midfield,197,Barcelona,217,['e80ded6b-f379-4365-9880-c339780253bc'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.796,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42afc724-9c5a-4f82-8f1f-a7cd712c9a93,3488,,,"[97.7, 76.5]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ousmane Dembélé,5477.0,Right Wing,197,Barcelona,217,['ed602dc5-fb1e-4976-b747-7bb8f926c956'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:49.374,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6a2fd3e-2cf5-4e97-acbd-f9064133011e,3494,,,"[82.4, 72.1]",3773372,78,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Center Midfield,198,Barcelona,217,['bc3caac3-ff54-4179-b662-88e5118bc285'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:59.825,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a109c5b4-206b-4057-b27f-666fa327aac3,3497,,,"[96.3, 76.1]",3773372,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Wing,198,Barcelona,217,['1f334f48-600f-42cb-a9c6-dc0e1a9dd327'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:01.982,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97448329-f3a9-4294-b28b-8822f8068532,3503,,,"[99.3, 43.6]",3773372,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,199,Barcelona,217,['b6b239a1-1c21-4d26-b32c-34f673b415fc'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:03.616,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3732669c-c115-430a-904c-167034ccbebb,3508,,,"[30.5, 47.9]",3773372,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,200,Atlético Madrid,212,['a341c265-6d3f-4abb-9c6f-e3f5b7ca5c3c'],9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:09.448,Ball Receipt*,,2020/2021
