ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[57.6, 47.9]",,,,,,,,,,,,,,1.312569,,,,,,,,,,,,f3909040-eaf6-4abe-8969-8dd3565e90e0,469,,,"[58.3, 44.1]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,34,Barcelona,217,"['5fd2ce73-751a-4b0c-bdae-4f014e2e3dc2', '6e86ef0d-50ae-4f28-b51a-2940fb2702a6', 'f230ae47-9a6e-4fbf-b123-9c3c37412e91']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.495,Carry,True,2008/2009
,,,"[74.5, 56.7]",,,,,,,,,,,,,,2.189277,,,,,,,,,,,,0bd25546-e08b-4165-89eb-b2d860eeb434,473,,,"[65.8, 58.2]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,34,Barcelona,217,"['53338ca9-16e0-41e7-a5a8-c15e0966b5e2', '5e58b24c-a6d4-4658-a1f8-7978c8bb7838', '8992e385-7ee1-4b27-b1c7-9b547aacdbd7']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.981,Carry,True,2008/2009
,,,"[14.4, 31.5]",,,,,,,,,,,,,,1.590457,,,,,,,,,,,,05cca6d9-baf2-4b17-91b7-4a9139d1e192,477,,,"[14.4, 31.7]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonardo Neoren Franco,26119.0,Goalkeeper,34,Barcelona,217,"['26ebe210-503d-4d19-8e9c-b9f8da87ccf4', '6ad87730-4944-4802-a0df-457092352b63']",11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:11.079,Carry,,2008/2009
,,,"[33.3, 75.8]",,,,,,,,,,,,,,4.9406,,,,,,,,,,,,5490d9b9-816b-47ab-b715-66f6bfb18bee,481,,,"[38.7, 72.4]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,34,Barcelona,217,"['0669e9eb-a563-4038-9694-de047d881811', 'dad49b39-36ba-4df3-898e-6bbd597a88d3']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:16.474,Carry,,2008/2009
,,,"[40.6, 67.2]",,,,,,,,,,,,,,0.160033,,,,,,,,,,,,95c1bcc9-ae24-4b91-a8bf-4e97a3dcd943,484,,,"[40.6, 67.2]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,34,Barcelona,217,"['65f37856-d200-4bd7-9c51-4ab7cfbc9d7b', 'fba64776-157d-4dd6-8f2d-70d53e4d1a31']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:22.008,Carry,,2008/2009
,,,"[28.8, 71.2]",,,,,,,,,,,,,,0.920613,,,,,,,,,,,,6d5b11e0-bbff-4dfa-8937-07e0da075a44,487,,,"[29.3, 70.8]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,34,Barcelona,217,"['2bde0247-bb86-4610-981f-5cb75cab8c68', '65d7c8d7-28aa-419f-a002-5d898c0d3cec']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:23.499,Carry,,2008/2009
,,,"[41.2, 68.7]",,,,,,,,,,,,,,0.548409,,,,,,,,,,,,6eca11c4-95b8-4443-a283-fc36263312e4,490,,,"[43.1, 69.1]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,34,Barcelona,217,"['2a5d57de-5d7e-471d-8d05-3a3bf86a2c41', 'ab6bcb80-ead3-407a-86fa-77079fda7fd7', 'e6dae729-93cb-4f8f-a00a-1cbb87f85a04']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:25.710,Carry,True,2008/2009
,,,"[83.1, 10.7]",,,,,,,,,,,,,,1.264342,,,,,,,,,,,,78db9c4d-217c-4df0-84a5-a3ae5b4c20d2,496,,,"[87.3, 18.4]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,35,Atlético Madrid,212,"['6e959b67-ee6a-4446-81e8-a0990f194e8e', 'c84ed32e-2f42-481d-91ba-14bb93e16386']",44,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:44.724,Carry,,2008/2009
,,,"[73.7, 5.0]",,,,,,,,,,,,,,1.221779,,,,,,,,,,,,4205fcd1-16c0-4fca-b20a-20d1588408c4,499,,,"[73.7, 5.0]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio López Guerrero,26118.0,Left Back,35,Atlético Madrid,212,"['982167f7-0894-4a9b-aa2d-c0568ab72dd8', '9cc8de83-22f2-4919-9f5c-21864e4e5890']",46,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:46.778,Carry,,2008/2009
,,,"[85.8, 23.9]",,,,,,,,,,,,,,0.178259,,,,,,,,,,,,bb33db36-6190-42a6-b86f-d354ea407785,502,,,"[87.3, 23.7]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Forlán Corazo,26199.0,Left Center Forward,35,Atlético Madrid,212,"['01833c42-33e2-42d7-a9b2-24d0b1122145', '075d079b-a3bf-4fe9-83b6-de21a8125264']",49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:49.141,Carry,,2008/2009
,,,"[33.9, 51.9]",,,,,,,,,,,,,,0.181615,,,,,,,,,,,,71e6ff79-4c48-4c92-bb47-cbad6230b52f,507,,,"[33.9, 51.9]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,35,Atlético Madrid,212,"['54f64dc9-67f6-4c9f-96e8-a4f344e2a8f5', 'fff8f43b-73ca-4ad3-bb0d-1691ad6275bf']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:51.924,Carry,,2008/2009
,,,"[54.3, 42.2]",,,,,,,,,,,,,,1.0987,,,,,,,,,,,,d0f50e60-8c32-4f82-bba9-c7bb59dc77c3,510,,,"[58.3, 37.3]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Ibáñez Tébar,26117.0,Right Center Back,35,Atlético Madrid,212,"['1bd38225-6191-42c9-aebc-52becb774c7b', 'bb26b101-1142-4bb3-9181-189ebf7f47ea', 'bca3425a-1c15-4cf1-8697-c29d2cd3e44a']",54,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:54.918,Carry,True,2008/2009
,,,"[50.8, 69.7]",,,,,,,,,,,,,,0.1557,,,,,,,,,,,,16d5bcb2-aed1-4449-b6d2-5810504d2140,514,,,"[49.7, 69.1]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johnny Heitinga,19728.0,Right Back,35,Atlético Madrid,212,"['928dcaa9-113f-470e-8b24-7bec35704f5a', '9eae6dc4-bc7b-4556-abe8-17e973759169']",58,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:58.818,Carry,,2008/2009
,,,"[62.9, 76.4]",,,,,,,,,,,,,,1.7739,,,,,,,,,,,,0d758c05-9408-4718-95f4-435faa6873b5,517,,,"[67.1, 72.2]",69185,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximiliano Rubén Rodríguez,26124.0,Right Midfield,35,Atlético Madrid,212,"['be3bf696-6e09-4627-baca-026ef01d8849', 'c0bf4237-3b4a-4040-a312-4c0b43a59016', 'eeaf353b-eb3c-4af9-a23d-353cff98ac68']",59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:59.867,Carry,True,2008/2009
,,,"[70.5, 3.9]",,,,,,,,,,,,,,2.443985,,,,,,,,,,,,bbb778d9-65c8-4d82-9922-2896c85a3c65,521,,,"[58.1, 4.6]",69185,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,36,Barcelona,217,"['3791783d-0fc8-47ce-9682-dacfad905348', 'c551d9a8-7a88-40e1-8925-659738cebd9c', 'e9f5aaef-4eb6-4585-8637-2f374d12fc34']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:01.641,Carry,True,2008/2009
,,,"[48.0, 52.7]",,,,,,,,,,,,,,1.418749,,,,,,,,,,,,e8d9d40f-c005-4edf-9d8e-ae73760ba516,528,,,"[47.8, 52.3]",69185,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,37,Barcelona,217,"['04896503-add4-44d2-80d3-d15f89fe678f', '47e1347a-8ca7-470d-bfa8-d8dfea4a359e']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:27.688,Carry,,2008/2009
,,,"[55.1, 71.8]",,,,,,,,,,,,,,0.849516,,,,,,,,,,,,efbc9f9c-eeec-4bb7-bf94-c057d1025706,531,,,"[55.1, 71.8]",69185,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,37,Barcelona,217,"['28005a85-36b7-45f5-9f24-11e2a57e626a', 'dd273182-3d0b-4d18-b748-5bca9642ec3f']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:30.784,Carry,,2008/2009
,,,"[71.1, 75.8]",,,,,,,,,,,,,,0.102,,,,,,,,,,,,b05361c2-3ce8-4af2-81fa-e647227e79b9,534,,,"[73.0, 75.6]",69185,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,37,Barcelona,217,"['0b8a02d2-16ae-41ea-b709-52a18fe23b05', '55aca701-7087-46ac-bb7b-3f389f6ceffa']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.215,Carry,,2008/2009
,,,"[67.4, 3.1]",,,,,,,,,,,,,,1.626406,,,,,,,,,,,,ce14fc9e-fc83-4250-a872-4ea49c51eb65,539,,,"[63.4, 3.3]",69185,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,38,Atlético Madrid,212,"['198921e5-099d-4efc-8367-496dc9ef6742', '7244c017-2538-4c52-913e-f153ed0c40a0', '83a5bb2b-7fad-4f18-95a3-553a7bedb95e', 'b5630496-de3d-401a-a116-ee26aba720e4']",35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:35.201,Carry,True,2008/2009
,,,"[93.4, 21.4]",,,,,,,,,,,,,,3.976905,,,,,,,,,,,,d05f3b47-a994-4f77-b691-58354c2c35a8,543,,,"[67.4, 3.1]",69185,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,38,Atlético Madrid,212,"['14247187-22ba-4e58-9500-fbd49a2315f5', '198921e5-099d-4efc-8367-496dc9ef6742', '338068ab-84d7-48c9-8a5c-c7f9563f67d0', '4b3b970c-0ea4-4213-9fb4-5f0158e4095f']",36,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:36.828,Carry,True,2008/2009
,,,"[108.8, 18.8]",,,,,,,,,,,,,,0.429336,,,,,,,,,,,,b379f6d8-552b-4c69-ae2f-333ede290ae4,547,,,"[104.3, 18.8]",69185,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Forlán Corazo,26199.0,Left Center Forward,38,Atlético Madrid,212,"['d3465d08-6609-40de-bb77-28dbb4ddb8a5', 'df4492b1-c6be-4dcb-9e90-93cf4dc0c8c4']",41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:41.602,Carry,,2008/2009
,,,"[103.5, 12.3]",,,,,,,,,,,,,,1.413461,,,,,,,,,,,,ba5a9215-b1ee-4cd0-af23-a467f431bdb8,551,,,"[108.1, 12.8]",69185,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Forlán Corazo,26199.0,Left Center Forward,38,Atlético Madrid,212,"['33e8011a-997f-48e5-bf93-a50fff691c28', '828a87ff-fa45-49e2-9fec-4b46104a6aca']",44,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:44.763,Carry,,2008/2009
,,,"[26.7, 57.9]",,,,,,,,,,,,,,0.41423,,,,,,,,,,,,6544e36b-7961-4aed-8119-0779537da8de,556,,,"[27.4, 58.2]",69185,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,38,Atlético Madrid,212,"['00660cc9-df29-471f-8e0a-34bde8cda39b', '4954a819-f0e8-431b-ab30-ee09e6ebc59c', 'dc35f434-a1e5-4a15-a726-09b4d8def582']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:48.584,Carry,True,2008/2009
,,,"[96.8, 17.2]",,,,,,,,,,,,,,1.801069,,,,,,,,,,,,e77fe5ad-bc6e-4443-9731-13a00aed07dc,559,,,"[94.3, 23.1]",69185,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Left Defensive Midfield,38,Atlético Madrid,212,"['41145eb8-088c-43f2-b4f9-e591cdfedf8d', '6a39cb86-0e7e-4bc0-bffd-907b7fc5c1bd', 'ac7fd978-f324-4f6c-85ef-930d0f678b33']",48,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:48.998,Carry,True,2008/2009
,,,"[52.8, 62.2]",,,,,,,,,,,,,,2.625188,,,,,,,,,,,,48279e10-0be8-44fd-a7da-3ea6d45078a7,570,,,"[33.9, 60.1]",69185,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Atlético Madrid,212,"['877284c0-cc0a-4b51-9f82-61c79ac2c082', '9d1f17b4-02a3-4fc3-9da4-69ff98ab321c', 'f05ce1e3-3520-4316-8d00-4c0d69c0090e']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:40.960,Carry,True,2008/2009
,,,"[72.6, 27.5]",,,,,,,,,,,,,,1.504478,,,,,,,,,,,,325a77d0-eec9-46be-b8d5-5144a0f84bf1,576,,,"[76.0, 22.8]",69185,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Assunção da Silva,26502.0,Left Defensive Midfield,40,Atlético Madrid,212,"['4e8b2bac-3632-479b-a584-579a293ef3c8', '8aa6abf4-b00b-47c4-8013-23b74c847f1b', 'b9fb2325-f7bf-4768-a2f8-ecd169b0d889']",57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:57.335,Carry,True,2008/2009
,,,"[53.7, 42.8]",,,,,,,,,,,,,,1.997022,,,,,,,,,,,,bf18852f-92ce-4c03-805f-58ef99247ca1,580,,,"[55.8, 36.7]",69185,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Ibáñez Tébar,26117.0,Right Center Back,40,Atlético Madrid,212,"['795d955e-f9f9-4432-8957-cde242909be8', '7d7c131e-d0f3-4534-ab4e-65267f1908de']",0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:00.150,Carry,,2008/2009
,,,"[66.5, 71.6]",,,,,,,,,,,,,,0.956688,,,,,,,,,,,,60c0333c-37f2-4401-ae3f-032a56965679,583,,,"[66.5, 71.8]",69185,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johnny Heitinga,19728.0,Right Back,40,Atlético Madrid,212,"['399818ee-3d9e-4b91-b32d-6befe3ffca6b', 'a6bf3bbc-0c94-4dd9-bb31-7025e6fc4295']",3,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:03.941,Carry,,2008/2009
,,,"[62.9, 69.1]",,,,,,,,,,,,,,0.89864,,,,,,,,,,,,16dd9472-218c-4a1f-b9bb-167777a037a8,588,,,"[62.5, 69.9]",69185,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johnny Heitinga,19728.0,Right Back,40,Atlético Madrid,212,"['5e3b4511-6907-41b7-b988-891d8740b935', 'b6f9bb21-1f92-4dcf-a3e1-3d1d935a3f80', 'f8951d0a-d8b8-4b39-826f-29b7f89ddc60']",8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:08.099,Carry,True,2008/2009
,,,"[101.4, 52.7]",,,,,,,,,,,,,,0.3803,,,,,,,,,,,,911fdb9a-46a0-4698-893b-732df7995079,593,,,"[100.3, 51.2]",69185,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximiliano Rubén Rodríguez,26124.0,Right Midfield,40,Atlético Madrid,212,"['829a89dc-8c64-4ed9-9790-8e77d53f1129', '88fde8c9-04bb-4bda-8ec7-82e31c071d26', 'c71d6bcb-9c5c-4418-8834-7121e3ce03a3']",12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:12.911,Carry,True,2008/2009
,,,"[100.8, 43.5]",,,,,,,,,,,,,,0.7565,,,,,,,,,,,,59509d4b-befa-4df4-8f54-a3085c16f1e0,597,,,"[99.9, 43.4]",69185,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Forlán Corazo,26199.0,Left Center Forward,40,Atlético Madrid,212,"['150f8f3c-5ff7-4c5d-96d9-7ff11411ee25', '927849b8-03fb-4950-8319-e1fe0b52778a', 'd686046f-e511-4842-8666-4743869a82c3']",13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:13.740,Carry,True,2008/2009
,,,"[37.7, 26.0]",,,,,,,,,,,,,,7.00953,,,,,,,,,,,,d73478c0-70e7-484f-a787-43e52bb220de,605,,,"[36.0, 26.6]",69185,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,41,Barcelona,217,"['2f61a7ee-6845-48cd-9c67-ed7e8083062c', 'f72d1665-286a-414b-92d1-73feb48df8e8']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:41.134,Carry,,2008/2009
,,,"[9.5, 20.3]",,,,,,,,,,,,,,1.835938,,,,,,,,,,,,320b2477-9c5d-4c8b-98a8-7725cf252288,609,,,"[9.1, 17.6]",69185,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,43,Barcelona,217,"['69ae433e-6164-4f45-99ee-7335d833269f', '8b01c72c-b71c-4be0-abd0-8a3124228d0a']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:14.392,Carry,,2008/2009
,,,"[38.9, 19.9]",,,,,,,,,,,,,,4.066035,,,,,,,,,,,,10caba7a-8a44-43b1-96b5-ed900db95464,612,,,"[29.7, 11.1]",69185,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,43,Barcelona,217,"['8c85a2e1-33ac-48ad-a066-f86eb009621c', '90f42752-b4a4-42f7-9a66-f4d265976783']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:18.588,Carry,,2008/2009
,,,"[60.0, 34.0]",,,,,,,,,,,,,,1.9034,,,,,,,,,,,,bb6d9e70-cf0d-469d-8cf3-caadf79e44d8,615,,,"[66.0, 30.0]",69185,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,43,Barcelona,217,"['06240b7d-985a-4a1c-b1fe-5fb56bc5e233', '5cf0a174-368b-4297-9e5c-b5e8a43ae862', 'f3c3fb5c-5e8f-40af-9dee-3566988688b8']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:23.972,Carry,True,2008/2009
,,,"[56.6, 43.0]",,,,,,,,,,,,,,0.9895,,,,,,,,,,,,d49f2715-19ab-40ce-9bad-173b2a044e82,619,,,"[60.0, 34.0]",69185,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,43,Barcelona,217,"['06240b7d-985a-4a1c-b1fe-5fb56bc5e233', '5594d9ac-5365-4c78-9eeb-e190d29c2337', '782c7e04-ad36-4b15-923c-7ef0464e9f30']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:25.875,Carry,True,2008/2009
,,,"[56.4, 43.0]",,,,,,,,,,,,,,0.1083,,,,,,,,,,,,fca9faf4-0211-485c-8674-c430a973cf0d,621,,,"[56.6, 43.0]",69185,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,43,Barcelona,217,"['5594d9ac-5365-4c78-9eeb-e190d29c2337', '758e076e-4cb5-48c3-81c4-bd11984fc095']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:26.865,Carry,,2008/2009
,,,"[47.2, 68.4]",,,,,,,,,,,,,,3.15196,,,,,,,,,,,,29ca0160-1260-462c-a656-21e6724d2e06,626,,,"[53.9, 72.4]",69185,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johnny Heitinga,19728.0,Right Back,44,Atlético Madrid,212,"['83276dee-dff7-482b-9f04-96963c116e2b', 'e2302a7e-0204-4d66-becc-c802279c1702']",39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:39.720,Carry,,2008/2009
,,,"[72.4, 35.9]",,,,,,,,,,,,,,0.04,,,,,,,,,,,,1edfcf05-cd78-4df4-968d-4750469e97cb,631,,,"[72.4, 35.9]",69185,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Forlán Corazo,26199.0,Left Center Forward,44,Atlético Madrid,212,"['9bf01c54-18cf-42e2-9e87-d5d8879a3905', 'cedf9fbf-31e4-44fa-bf5d-7917ce03531c']",49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:49.053,Carry,,2008/2009
,,,"[22.5, 54.0]",,,,,,,,,,,,,,2.43881,,,,,,,,,,,,ef3693a0-a193-45d7-b8ae-e075128fa7cf,638,,,"[16.7, 51.9]",69185,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,45,Barcelona,217,"['76b70e30-dd68-4562-a7a7-2f52e5a8a139', 'd45c84ec-d0f6-48bb-9f60-468204728384', 'df0208b8-e938-4d72-9d81-5e20a1332337']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.030,Carry,True,2008/2009
,,,"[68.1, 77.7]",,,,,,,,,,,,,,4.196461,,,,,,,,,,,,e203f2f4-f86b-4752-8724-5dbf1fd7188e,641,,,"[36.8, 78.3]",69185,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,45,Barcelona,217,"['4f622580-f8d2-4b13-8842-ac8dca380075', '7e4d5b06-eabd-482a-aa26-b7f667316b4a']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:01.801,Carry,,2008/2009
,,,"[58.3, 36.9]",,,,,,,,,,,,,,0.477136,,,,,,,,,,,,6011ee3f-580a-43e8-acfc-744cdeb5babc,654,,,"[60.2, 36.9]",69185,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,46,Atlético Madrid,212,"['e047b205-0779-4aff-b47f-aa891dd88fa9', 'e14bd498-b66b-4dbe-89ce-21d60fe7153b']",8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:08.899,Carry,,2008/2009
,,,"[44.0, 34.4]",,,,,,,,,,,,,,0.87367,,,,,,,,,,,,187d36bb-1899-492d-885b-3e0f8819bd94,657,,,"[44.0, 34.4]",69185,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Paulo Assunção da Silva,26502.0,Left Defensive Midfield,46,Atlético Madrid,212,"['20af2e8d-f407-4854-84ee-b6cc56586e78', 'f03cae1b-cb92-47d6-b47a-6b628c8ae532']",10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:10.734,Carry,,2008/2009
,,,"[42.3, 11.9]",,,,,,,,,,,,,,1.207005,,,,,,,,,,,,19043800-02c5-47d5-929a-aa7972f1ee2f,660,,,"[41.1, 13.6]",69185,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antonio López Guerrero,26118.0,Left Back,46,Atlético Madrid,212,"['846ebd91-25cb-4ca7-88a8-e53a34aac3f3', '919627b4-4402-4e7f-9a9f-24b0eaddc788']",12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:12.632,Carry,,2008/2009
,,,"[60.4, 8.8]",,,,,,,,,,,,,,2.02769,,,,,,,,,,,,88904660-3d17-4ff9-9f5e-87f809a2aea4,668,,,"[63.6, 4.3]",69185,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio López Guerrero,26118.0,Left Back,47,Atlético Madrid,212,"['28a86cb4-d580-4cd3-99cf-55e8ea2f4c0d', 'c60b3c03-8aff-43b7-90b9-300ffe439c5b']",23,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:23.394,Carry,,2008/2009
,,,"[48.4, 76.9]",,,,,,,,,,,,,,0.619851,,,,,,,,,,,,7e997634-0713-4e01-a661-a50887848900,672,,,"[44.8, 74.6]",69185,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,48,Barcelona,217,"['01c5abbd-971d-4177-9ad2-658a99f170d7', '1ee800c0-1e12-4557-b2bf-b41d7033d678', '88946ca2-aaf2-4ec5-b63c-bfd7db01a5db']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:26.634,Carry,True,2008/2009
,,,"[55.3, 77.3]",,,,,,,,,,,,,,0.1414,,,,,,,,,,,,6ffdef83-4897-4d7e-a1c0-b224473d4107,675,,,"[56.0, 77.9]",69185,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,"['294e368a-21e6-427d-b2f3-4345d73d1f5c', '2d5d1a28-422a-4d41-bc87-ddb475cae36d']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:28.015,Carry,,2008/2009
