50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.58109,,,,,,,,,,,,,,90db96ae-4927-4010-834c-efca67c1d090,3289,,"[54.3, 72.9]",68316,84,,,,,0.48216403,,Right Foot,,,"[65.0, 78.5]",,Ground Pass,,12.076838,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,Juliano Haus Belletti,25863.0,Right Back,186,Barcelona,217,['9cbdfca0-b1df-45b0-8d11-70589cc6d65c'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.080,Pass,,2004/2005
,,,,,,,,,,,,,,,0.9205,,,,,,,,,,,,,,59991bfb-0933-427a-b72a-05757921a9bd,3296,,"[86.6, 59.8]",68316,84,,,,,-0.81538916,,Right Foot,,,"[96.3, 49.5]",,Ground Pass,,14.148499,,,,Ludovic Giuly,25878.0,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,186,Barcelona,217,['e072d474-ebd9-4ee4-bfc8-8453686edf9e'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:57.420,Pass,,2004/2005
,,,,,,,,,,,,,,,0.6767,,,,,,,,,,,,,,5e366d08-ab15-4f59-a443-c55b44ecce10,3299,,"[96.5, 49.3]",68316,84,,,,,0.4767473,,Right Foot,,,"[105.6, 54.0]",,Low Pass,,10.24207,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Right Wing,186,Barcelona,217,"['25bd41f0-f3f9-4217-bf86-aa1c63c13495', '6c167b9c-0d9b-499c-8238-46f1107943a5']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:58.380,Pass,,2004/2005
,,,,,,,,,,,,,,,1.07079,,,,,,,,,,,,,,9c68f982-4167-432c-94ee-646408c3fd4b,3306,,"[99.5, 48.9]",68316,85,,,,,0.57790196,,Left Foot,,,"[104.1, 51.9]",,Ground Pass,,5.491812,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Right Wing,186,Barcelona,217,['ac50df6a-d5bc-4358-923b-dff9d4d59042'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:01.479,Pass,,2004/2005
,,,,,,,,,,,,,,,0.941719,,,,,,,,,,,,,,8172b58c-cc9d-43d4-8fc4-a4a4889ec397,3313,,"[103.9, 50.6]",68316,85,,,,,1.1583859,463df855-6531-4dbf-81bb-1b60c1b727d4,Left Foot,,,"[106.0, 55.4]",,Ground Pass,,5.239275,,,,Ludovic Giuly,25878.0,True,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,186,Barcelona,217,['3993bf92-be0a-4486-bd0f-011cdf7a72e1'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:05.601,Pass,,2004/2005
,,,,,,,,,,,,,,,0.240675,,,,,,,,,,,,,,bebef471-7cd9-45e4-9386-9f51deffded9,3319,,"[6.0, 36.0]",68316,86,,True,,,0.37632814,,Right Foot,,,"[68.0, 60.5]",,High Pass,,66.66521,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Raúl Valbuena Cano,25901.0,Goalkeeper,187,Albacete,608,['e56b78b0-0ad1-4318-ae45-4da3dac1841f'],0,,,,,,,,,,,,,,,,,,Albacete,608,00:41:00.275,Pass,,2004/2005
,,,,,,,,,,,,,,,2.457353,,,,,,,,,,,,,,66b48f9a-8bd2-4693-8bea-0f6d3517e311,3327,,"[37.7, 65.5]",68316,86,,,,,-1.5185184,,Left Foot,,,"[38.6, 48.3]",,Ground Pass,,17.22353,,,,Agustín García Iñiguez,24631.0,,,,,,2,From Goal Kick,Gaspar Gálvez Burgos,25899.0,Right Center Back,187,Albacete,608,['4667082a-db9a-4b3f-818a-870c8f44e9c9'],6,,,,,,,,,,,,,,,,,,Albacete,608,00:41:06.757,Pass,,2004/2005
,,,,,,,,,,,,,,,2.20201,,,,,,,,,,,,,,b40ef7d4-53ad-4406-86e2-426ea2929fc9,3331,,"[37.7, 47.4]",68316,86,,,,,1.4443837,,Left Foot,,,"[41.5, 77.3]",,High Pass,,30.140505,,,,Santiago Denia Sánchez,25905.0,,,,,,2,From Goal Kick,Agustín García Iñiguez,24631.0,Left Center Back,187,Albacete,608,"['219be503-f195-4a56-a083-e7202dfb389b', '96a040cb-3bfc-4cc6-92d8-5ceaafdbbda7']",9,,,,,,,,,,,,,,,,,,Albacete,608,00:41:09.733,Pass,True,2004/2005
,,,,,,,,,,,,,,,1.133095,,,,,,,,,,,,,,701908c2-19aa-4164-bc1f-20e5a7e443c5,3335,,"[77.6, 1.0]",68316,86,,,,,2.9201207,,,,,"[62.5, 4.4]",,Low Pass,,15.478049,,,,Anderson Luís de Souza,19757.0,,,,,Throw-in,2,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,188,Barcelona,217,['385f2b58-f984-4b5f-92c4-cc6203b91782'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:27.466,Pass,,2004/2005
,,,,,,,,,,,,,,,2.502987,,,,,,,,,,,,,,08fb337d-6aff-4c0e-a605-481b36e9a181,3339,,"[64.2, 5.8]",68316,86,,,,,2.8454776,,Right Foot,,,"[40.6, 13.0]",,Ground Pass,,24.673872,,,,Oleguer Presas Renom,25873.0,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,188,Barcelona,217,['8c3ecefe-b684-48c1-9879-6f86ab74b67f'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:29.635,Pass,,2004/2005
,,,,,,,,,,,,,,,2.081603,,,,,,,,,,,,,,63af8d4a-ef3c-44cb-87a7-30fff44ca168,3342,,"[41.0, 16.5]",68316,86,,,,,2.5823076,,Left Foot,,,"[14.8, 32.9]",,Low Pass,,30.909546,,,,Víctor Valdés Arribas,20176.0,,,,,,2,From Throw In,Oleguer Presas Renom,25873.0,Right Center Back,188,Barcelona,217,['fdc66471-1e44-4199-9471-93085b819708'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:35.063,Pass,,2004/2005
,,,,,,,,,,,,,,,1.22572,,,,,,,,,,,,,,32ab6028-9c97-4086-ba23-d732b6ed2852,3345,,"[14.6, 32.7]",68316,86,,,,,1.111117,,Right Foot,,,"[24.6, 52.9]",,Ground Pass,,22.539743,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,188,Barcelona,217,['3a3f9ce7-8b6a-4fea-9259-d297c633f5f8'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:38.402,Pass,,2004/2005
,,,,,,,,,,,,,,,3.387793,,,,,,,,,,,,,,d735b0cf-ed97-4132-9149-27274de49f8e,3348,,"[32.4, 59.0]",68316,86,,,,,0.070928775,,Right Foot,,,"[88.7, 63.0]",,High Pass,,56.441917,,Incomplete,,Ludovic Giuly,25878.0,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,188,Barcelona,217,"['b3eb6830-558c-48a3-bc81-62d790a8f9bb', 'e08d735b-a669-4758-8264-86b3c97ad99d']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:42.404,Pass,,2004/2005
,,,,,,,,,,,,,,,1.9703,,,,,,,,,,,,,,465db77f-1cc3-4a52-af9a-a4cff98b86bc,3352,,"[81.4, 80.0]",68316,87,,,,,-0.50611067,,,,,"[107.2, 65.7]",,High Pass,,29.497967,,,,Ronaldo de Assis Moreira,25879.0,,,,,Throw-in,2,From Throw In,Juliano Haus Belletti,25863.0,Right Back,189,Barcelona,217,['d8cc9be4-5cc6-4d59-8014-c7c16b8dd740'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:32.994,Pass,,2004/2005
,,,,,,,,,,,,,,,2.6553,,,,,,,,,,,,,,4b2f986d-1519-4ce9-bfba-39de17486b60,3354,,"[108.1, 66.8]",68316,87,,,,,2.8299427,,Head,,,"[93.2, 71.6]",,Low Pass,,15.654073,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,189,Barcelona,217,"['691ba0a9-95c5-4742-913d-dcfb9cdddcd8', '6f513b54-589d-45ad-b321-9a0c010a8aa9']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:34.964,Pass,,2004/2005
,,,,,,,,,,,,,,,1.05506,,,,,,,,,,,,,,936ab389-3e45-40a9-95b2-a52c28739816,3358,,"[38.8, 4.3]",68316,87,,,,,-0.02272336,,Left Foot,,,"[56.4, 3.9]",,Ground Pass,,17.604546,,,,Rubén Castro Martín,6832.0,,,,,,2,From Counter,Francisco Peña Romero,25900.0,Left Midfield,190,Albacete,608,['cf053771-8252-4f7c-9b13-627c43f67b0a'],41,,,,,,,,,,,,,,,,,,Albacete,608,00:42:41.658,Pass,,2004/2005
,,,,,,,,,,,,,,,0.668375,,,,,,,,,,,,,,6c6c3aa2-36b7-41ff-9006-f4729fd5ab77,3362,,"[56.4, 4.1]",68316,87,,,,,-3.0961695,,Right Foot,,,"[52.0, 3.9]",,Ground Pass,,4.404543,,,,Walter Horacio Peralta Saracho,25897.0,,,,,,2,From Counter,Rubén Castro Martín,6832.0,Center Forward,190,Albacete,608,"['05021313-a3ab-4b1d-90e9-33d7490497ee', 'd9aa121b-19b6-46c5-9c87-48f92d7d0229']",42,,,,,,,,,,,,,,,,,,Albacete,608,00:42:42.749,Pass,True,2004/2005
,,,,,,,,,,,,,,,2.698562,,,,,,,,,,,,,,252e2e4e-8b37-4fc9-be73-e6e9489df3b4,3368,,"[36.6, 72.4]",68316,88,,,,,-1.9985943,,Left Foot,,,"[27.8, 53.1]",,Ground Pass,,21.211554,,,,Oleguer Presas Renom,25873.0,,,,,Free Kick,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,191,Barcelona,217,['5a5b730e-bc26-4c8a-b2e9-db6a7aa4bb45'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:07.505,Pass,,2004/2005
,,,,,,,,,,,,,,,3.280254,,,,,,,,,,,,,,072d2b73-c20a-486d-90ce-275dce9761d2,3371,,"[28.0, 53.1]",68316,88,,,,,-1.346142,,Right Foot,,,"[38.9, 5.4]",,Ground Pass,,48.929543,,,,Giovanni van Bronckhorst,17797.0,,True,,,,2,From Free Kick,Oleguer Presas Renom,25873.0,Right Center Back,191,Barcelona,217,['0fcbc44f-a5bc-463b-b7b3-646a97179454'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.283,Pass,,2004/2005
,,,,,,,,,,,,,,,1.3741,,,,,,,,,,,,,,8a207ca0-1af1-40aa-96d1-9b422534ca0d,3374,,"[39.1, 5.6]",68316,88,,,,,-0.0155026335,,Left Foot,,,"[52.0, 5.4]",,Ground Pass,,12.90155,,Unknown,,,,,,,,,2,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,191,Barcelona,217,,13,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.644,Pass,,2004/2005
,,,,,,,,,,,,,,,2.765267,,,,,,,,,,,,,,e2786659-d829-41b8-986d-040aeda37616,3377,,"[62.5, 9.6]",68316,88,,,,,1.6938822,,Right Foot,,,"[55.3, 67.8]",,High Pass,,58.64367,,,,Juliano Haus Belletti,25863.0,,True,,,Free Kick,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,192,Barcelona,217,['be3f185c-4d67-426d-af70-6608068ed9c5'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:38.526,Pass,,2004/2005
,,,,,,,,,,,,,,,0.8094,,,,,,,,,,,,,,7e2b38cb-ca92-4b1b-878f-76ab4447611e,3380,,"[55.3, 67.8]",68316,88,,,,,0.30134523,,Right Foot,,,"[62.7, 70.1]",,Ground Pass,,7.7491937,,Incomplete,,Ludovic Giuly,25878.0,,,,,,2,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,192,Barcelona,217,"['926331db-578b-451c-ac68-ec2eafcf0a2b', 'b1760304-b91d-4df5-8340-ef6492dfb58b']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:42.175,Pass,,2004/2005
,,,,,,,,,,,,,,,0.901787,,,,,,,,,,,,,,56945fa9-b0bb-4479-847d-f4c8eed2a447,3386,,"[66.5, 80.0]",68316,88,,,,,-1.2193515,,,,,"[69.8, 71.0]",,Low Pass,,9.585927,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,2,From Throw In,Juliano Haus Belletti,25863.0,Right Back,193,Barcelona,217,['1fbbaa80-147a-42d0-ac20-8ea795356196'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:53.087,Pass,,2004/2005
,,,,,,,,,,,,,,,1.250084,,,,,,,,,,,,,,5cb39a90-3dba-4621-9c02-f5925d573111,3389,,"[69.2, 70.8]",68316,88,,,,,2.3026743,,Right Foot,,,"[63.9, 76.7]",,Ground Pass,,7.930952,,,,Juliano Haus Belletti,25863.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,193,Barcelona,217,['9e1d111e-ffe9-405a-b62d-aa6be6ea2a6a'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:54.551,Pass,,2004/2005
,,,,,,,,,,,,,,,0.841184,,,,,,,,,,,,,,88b7c2d2-cc73-4b8c-932c-b632aa71c45c,3392,,"[75.7, 78.1]",68316,88,,,,,-1.1459641,,Right Foot,,,"[79.5, 69.7]",,Ground Pass,,9.219544,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,From Throw In,Juliano Haus Belletti,25863.0,Right Back,193,Barcelona,217,['ef111823-1769-4d80-800e-74ba2e2430e1'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:58.289,Pass,,2004/2005
,,,,,,,,,,,,,,,1.7678,,,,,,,,,,,,,,01a11093-c6a9-4fce-b4b7-b7611f50dad4,3399,,"[90.0, 57.7]",68316,89,,,,,-0.8603182,,Right Foot,,,"[109.1, 35.5]",,High Pass,,29.285662,,Pass Offside,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,193,Barcelona,217,['15884c59-c097-4806-b283-ef82e2278cdc'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:04.091,Pass,,2004/2005
,,,,,,,,,,,,,,,2.2224,,,,,,,,,,,,,,acf47db6-cb57-42c3-9f96-d0f55d89737f,3401,,"[58.1, 70.1]",68316,89,,True,,,-1.8048861,,Right Foot,,,"[55.0, 57.1]",,High Pass,,13.364505,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Raúl Valbuena Cano,25901.0,Goalkeeper,194,Albacete,608,['ad84d31a-99b7-4c8c-94b6-7e44cd3aa0ab'],35,,,,,,,,,,,,,,,,,,Albacete,608,00:44:35.011,Pass,,2004/2005
,,,,,,,,,,,,,,,2.914932,,,,,,,,,,,,,,6fb64dc7-d3d0-45c4-9459-3b8286d9d3d5,3403,,"[65.8, 23.9]",68316,89,,,,,-0.48603192,,Right Foot,,,"[97.6, 7.1]",,High Pass,,35.96498,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,194,Albacete,608,['ec68912e-661d-4bbc-8dd3-5058b94641c0'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:38.318,Pass,,2004/2005
,,,,,,,,,,,,,,,0.9925,,,,,,,,,,,,,,b30f0ab6-3928-42de-b029-08bd0af72dca,3406,,"[107.7, 12.1]",68316,89,,,,,1.4965528,,Left Foot,True,,"[109.5, 36.3]",,High Pass,,24.26685,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,194,Albacete,608,"['5e98602d-d552-43b0-baa5-8498dcb0eb97', '7be40ceb-4224-4b2c-851a-be72cc641860']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:43.248,Pass,,2004/2005
,,,,,,,,,,,,,,,5.918508,,,,,,,,,,,,,,8554ed88-45fa-436c-aab1-61919ce65320,3411,,"[15.2, 47.8]",68316,89,,,,,0.2530949,,Drop Kick,,,"[99.1, 69.5]",,High Pass,,86.660835,,,,Rubén Castro Martín,6832.0,,,,,,2,From Free Kick,Raúl Valbuena Cano,25901.0,Goalkeeper,194,Albacete,608,['2c1bfc0e-50fb-472f-9944-38a92bbce685'],47,,,,,,,,,,,,,,,,,,Albacete,608,00:44:47.591,Pass,,2004/2005
,,,,,,,,,,,,,,,1.982976,,,,,,,,,,,,,,96199d23-be28-46d5-bf75-1e054978b024,3419,,"[48.6, 9.6]",68316,90,,,,,0.31439,,Right Foot,,,"[77.2, 18.9]",,High Pass,,30.074076,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Counter,Anderson Luís de Souza,19757.0,Left Center Midfield,195,Barcelona,217,['f2470d6a-3864-47d4-96d9-73a3f9333640'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:04.891,Pass,,2004/2005
,,,,,,,,,,,,,,,1.107704,,,,,,,,,,,,,,ddd41518-9fcc-4a1c-a6e8-4ab7a13cb408,3423,,"[90.2, 26.4]",68316,90,,,,,2.1240907,,Left Foot,,,"[86.0, 33.2]",,Ground Pass,,7.9924965,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,195,Barcelona,217,['6dea9da0-0b2f-409a-b779-7c3e897ed280'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:10.777,Pass,,2004/2005
,,,,,,,,,,,,,,,2.658018,,,,,,,,,,,,,,32dcbef6-73c3-41d3-b65a-41bf6f89e926,3426,,"[86.0, 33.2]",68316,90,,,,,-0.32463238,33475e03-b72c-436b-b32e-20cfaacffa74,Right Foot,,,"[106.8, 26.2]",True,High Pass,,21.946299,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Counter,Ronaldo de Assis Moreira,25879.0,Left Wing,195,Barcelona,217,['1248cbb4-d0e5-4d03-b6d1-42f08b81cfd0'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:12.303,Pass,,2004/2005
,,,,,,,,,,,,,,,1.150833,,,,,,,,,,,,,,a70fd36d-9c6f-4d9c-bd1a-6cf39a73500e,3430,,"[60.0, 40.0]",68316,91,,True,,,3.0400908,,Right Foot,,,"[38.4, 42.2]",,Ground Pass,,21.711748,,,,Laurent Viaud,25903.0,,,,,Kick Off,2,From Kick Off,Rubén Castro Martín,6832.0,Center Forward,196,Albacete,608,['475a2d2d-1a61-4167-9e5a-bc3bac3e5907'],29,,,,,,,,,,,,,,,,,,Albacete,608,00:46:29.263,Pass,,2004/2005
,,,,,,,,,,,,,,,3.964052,,,,,,,,,,,,,,11f9b89d-0e36-441e-a699-bf45e5d281c7,3432,,"[39.4, 42.2]",68316,91,,True,,,-0.55922186,,Right Foot,,,"[82.7, 15.1]",,High Pass,,51.081306,,Incomplete,,,,,,,,,2,From Kick Off,Laurent Viaud,25903.0,Center Midfield,196,Albacete,608,['7af2202c-363c-47ae-a565-f913eb4adeab'],30,,,,,,,,,,,,,,,,,,Albacete,608,00:46:30.910,Pass,,2004/2005
,,,,,,,,,,,,,,,1.37214,,,,,,,,,,,,,,a8334139-222d-49a6-95d4-705f2dce3d18,3434,,"[40.6, 65.9]",68316,91,,,,,0.32493865,,Right Foot,,,"[68.8, 75.4]",,Ground Pass,,29.757183,,,,Ludovic Giuly,25878.0,,,,,,2,From Counter,Juliano Haus Belletti,25863.0,Right Back,197,Barcelona,217,['78d71a78-f3e8-464a-9f9e-ae9264543f38'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:37.563,Pass,,2004/2005
,,,,,,,,,,,,,,,2.528103,,,,,,,,,,,,,,333c85e6-e0a3-4c27-b3ee-672a33ebd88e,3439,,"[79.9, 80.0]",68316,91,,True,,,-2.4596488,,,,,"[69.8, 71.8]",,Low Pass,,13.009612,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,2,From Throw In,Ludovic Giuly,25878.0,Right Wing,198,Barcelona,217,['27e73409-d69f-4375-9b58-d02d228f7eca'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:54.100,Pass,,2004/2005
,,,,,,,,,,,,,,,1.260736,,,,,,,,,,,,,,1655dda5-4782-486c-9b84-4e40d4a423c4,3441,,"[69.4, 71.4]",68316,91,,,,,1.3465616,,Right Foot,,,"[70.7, 77.1]",,Ground Pass,,5.8463664,,,,Juliano Haus Belletti,25863.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,198,Barcelona,217,['4893b7e4-c986-4f36-af0b-b29f9bf82c46'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:57.573,Pass,,2004/2005
,,,,,,,,,,,,,,,1.334871,,,,,,,,,,,,,,e551a7b4-f497-4de6-80ef-8e6141a4cda3,3447,,"[78.2, 76.2]",68316,92,,,,,-1.3734008,,Right Foot,,,"[81.0, 62.2]",,Ground Pass,,14.277255,,,,Anderson Luís de Souza,19757.0,,,,,,2,From Throw In,Juliano Haus Belletti,25863.0,Right Back,198,Barcelona,217,['5a1c6ef1-22ee-4044-8f77-6684dae7eefe'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:02.458,Pass,,2004/2005
,,,,,,,,,,,,,,,0.933408,,,,,,,,,,,,,,59fc8703-c568-4ece-b35e-6cf8d808e58f,3450,,"[95.5, 57.7]",68316,92,,,,,0.22024873,,Right Foot,,,"[102.2, 59.2]",,Ground Pass,,6.8658576,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,198,Barcelona,217,['fd3650a7-d35e-4db7-ad57-7de0ed7b45f5'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:05.081,Pass,,2004/2005
,,,,,,,,,,,,,,,1.18752,,,,,,,,,,,,,,b86732b0-750b-43ab-a63c-cdec0dd0643d,3456,,"[120.0, 80.0]",68316,92,,True,,,-2.6328628,,Left Foot,,,"[114.8, 77.1]",,Ground Pass,,5.9539905,,,,Ronaldo de Assis Moreira,25879.0,,,,,Corner,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,199,Barcelona,217,['6794865d-ae3b-4fb8-8c33-fa885febf57a'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:21.203,Pass,,2004/2005
,,,,,,,,,,,,,,,1.966769,,,,,,,,,,,,,,18ad90e5-1bcd-4149-8a6e-b7e1f93d56e1,3458,,"[114.6, 77.1]",68316,92,,True,,,-2.8809903,,Right Foot,,,"[102.6, 73.9]",,Ground Pass,,12.41934,,,,Juliano Haus Belletti,25863.0,,,,,,2,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,199,Barcelona,217,['9b277c56-0de6-4392-956f-229490fd5df6'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:23.199,Pass,,2004/2005
,,,,,,,,,,,,,,,1.447951,,,,,,,,,,,,,,f24ab219-6c85-4fa1-81ae-b294969c5966,3461,,"[109.3, 67.2]",68316,92,,,,,-2.2643483,598da23c-3864-421f-adf4-14a26c246229,Right Foot,,,"[95.5, 50.6]",,Ground Pass,,21.587032,,,,Thiago Motta,4325.0,True,,,,,2,From Corner,Juliano Haus Belletti,25863.0,Right Back,199,Barcelona,217,['e659aad0-a77d-4368-968a-1f17ea0461c5'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:26.825,Pass,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9759f69f-25cc-476d-b140-df088cdb0692,6,,"[60.4, 43.7]",68316,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Javier Rodríguez Vílchez,25907.0,Right Midfield,2,Albacete,608,['50d80e39-933c-4a2d-96b3-06e271c1a6dc'],1,,,,,,,,,,,,,,,,,,Albacete,608,00:00:01.559,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f778cf4c-b098-4112-bd65-a119b61a85d8,10,,"[51.5, 40.1]",68316,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jaime Sánchez Fernández,25906.0,Left Center Midfield,2,Albacete,608,"['9ff30057-0ceb-472c-bda0-edc9450e9b97', 'b7ddfb04-1ba8-47be-b520-00a27885b6e4']",2,,,,,,,,,,,,,,,,,,Albacete,608,00:00:02.625,Ball Receipt*,True,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d522031e-eec3-4450-a882-fbbbc3cbed6c,14,,"[43.6, 64.3]",68316,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Santiago Denia Sánchez,25905.0,Right Back,2,Albacete,608,"['93728306-b19d-45fa-ae06-c382e8dd43b4', 'a600dab3-2772-4afe-908f-dddce42e4a70']",5,,,,,,,,,,,,,,,,,,Albacete,608,00:00:05.492,Ball Receipt*,True,2004/2005
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3ffbf079-1452-4207-8120-c644f98c7111,17,,"[59.1, 69.1]",68316,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,"Antonio Pacheco D""Agosti",25904.0,Right Center Midfield,2,Albacete,608,['598518c2-78d6-4117-bde3-513eba902fd5'],7,,,,,,,,,,,,,,,,,,Albacete,608,00:00:07.163,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307cae1b-40e5-4c94-bab1-a4fcf0fa0a86,30,,"[31.8, 63.6]",68316,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Santiago Denia Sánchez,25905.0,Right Back,2,Albacete,608,['28bc2845-6016-4983-9442-42a2da07c521'],13,,,,,,,,,,,,,,,,,,Albacete,608,00:00:13.568,Ball Receipt*,,2004/2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a949e19d-bf76-4a89-8040-e59c414882dc,33,,"[43.8, 63.2]",68316,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Javier Rodríguez Vílchez,25907.0,Right Midfield,2,Albacete,608,['14fea2b0-a164-47c6-82b1-e6d65b49badc'],14,,,,,,,,,,,,,,,,,,Albacete,608,00:00:14.198,Ball Receipt*,,2004/2005
