ball_receipt_outcome,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4589988e-d002-45e9-ad63-04b4b89995a6,743,,"[79.1, 24.5]",267085,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,42,Real Madrid,220,['5b6fbafd-c0f6-439b-ba91-ef99bf126772'],1,,,,,,,,,,,,,,,,Real Madrid,220,00:19:01.973,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3b41eaea-7b30-4dc1-951c-23aceef77730,840,,"[44.1, 40.6]",267085,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,['a5068922-be37-47f8-b01d-9cd417b2e574'],38,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.635,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e23e9b6d-8da1-446e-a93e-ac4606ba912c,934,,"[64.2, 2.0]",267085,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,56,Barcelona,217,['ef3be174-d9a5-4a75-a46c-82bbf769dda2'],22,,,,,,,,,,,,,,,,Barcelona,217,00:23:22.645,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,4b2d7ff2-ebff-485c-aa8f-63cb7349ea96,1311,,"[51.4, 73.3]",267085,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Defensive Midfield,71,Real Madrid,220,['ffab49b4-b911-41a6-bb2f-d98e4ebc2d62'],26,,,,,,,,,,,,,,,,Real Madrid,220,00:31:26.449,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3fba1089-4bf1-4a03-86cf-df5f16d71d60,1477,,"[26.5, 52.5]",267085,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,80,Real Madrid,220,['5d387c79-330a-43ad-8ef0-1218c825810d'],39,,,,,,,,,,,,,,,,Real Madrid,220,00:36:39.378,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,350eed82-b1e8-4dfe-8395-b06ed0c744ce,1882,,"[96.6, 53.2]",267085,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Wing,94,Barcelona,217,['d6a5d545-832a-414f-84ca-263e63d05a04'],57,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.724,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,410b57a9-3583-4621-ab62-4ef4c189a6aa,2039,,"[65.7, 69.4]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Midfield,101,Real Madrid,220,"['47fcbb63-4a01-4265-a9ba-e03166a797f2', 'fd0a40b5-7b22-484b-a6be-b3d8f6227059']",22,,,,,,,,,,,,,,,,Real Madrid,220,00:04:22.974,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,88a023aa-e8c7-4800-94fe-0cee6b4967d3,2210,,"[36.3, 4.2]",267085,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,109,Barcelona,217,['5eb23e14-b710-472d-94e5-dd6804b389db'],6,,,,,,,,,,,,,,,,Barcelona,217,00:09:06.693,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3570035a-068f-462e-a007-aac5cad21982,2243,,"[7.9, 54.9]",267085,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,116,Real Madrid,220,['c42fce50-dab6-4fcc-bd8e-5c5ce8fd0db2'],39,,,,,,,,,,,,,,,,Real Madrid,220,00:09:39.111,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f3f473a0-ec96-4cae-ac4b-f9543dd4f0a7,2350,,"[58.8, 76.8]",267085,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,123,Real Madrid,220,['422564d2-4c05-45ab-9a00-c948d67481e3'],42,,,,,,,,,,,,,,,,Real Madrid,220,00:12:42.925,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b854b14e-9320-465d-89f8-e7c39f5accd4,2501,,"[60.2, 6.8]",267085,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Midfield,133,Real Madrid,220,"['b18aa9be-2fde-4842-97db-c523cedec4db', 'dee15d27-ab8b-46d7-84a7-fdcf96916da8']",33,,,,,,,,,,,,,,,,Real Madrid,220,00:17:33.551,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e49c398f-b25d-49bc-bea7-793d13b73d32,2594,,"[53.5, 3.9]",267085,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,137,Barcelona,217,['b64fdcd8-0193-47a0-932c-2c52dcc0296e'],20,,,,,,,,,,,,,,,,Barcelona,217,00:19:20.999,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,599b11a2-62be-4ba0-a2a2-b4b23c43a877,2830,,"[50.9, 30.1]",267085,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Right Center Forward,147,Real Madrid,220,"['4fc700ba-ce43-4ebe-b81b-2862b807adb1', '4ffc61a3-9795-4e37-922c-678f24a9b3b3']",6,,,,,,,,,,,,,,,,Real Madrid,220,00:25:06.597,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,2ed46c8e-94be-4ea8-809a-d213bb2d673e,2865,,"[90.3, 17.4]",267085,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,150,Barcelona,217,"['75f7f600-5328-44e6-9805-9339f46f4c94', 'fc8cb678-6f3c-40c3-b9f8-b0a061ab3afd']",9,,,,,,,,,,,,,,,,Barcelona,217,00:27:09.246,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,9172c73c-b9e5-4e9c-a8b5-0729bddee988,2937,,"[80.6, 58.3]",267085,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,153,Barcelona,217,['3a995c57-c5cd-405e-9af0-c6993dff5b28'],20,,,,,,,,,,,,,,,,Barcelona,217,00:28:20.434,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,85d84ffe-b4e5-447d-b52d-42d5d0335cea,2955,,"[49.0, 26.2]",267085,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Back,153,Barcelona,217,['3943743b-1dda-45c2-90f1-2ecdb8ba0a73'],29,,,,,,,,,,,,,,,,Barcelona,217,00:28:29.640,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,True,True,,,,,,,bb521dd7-a241-48aa-8aa0-2cfa5c18d77e,3012,,"[72.8, 15.5]",267085,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Midfield,157,Real Madrid,220,['9b408a9a-c300-4610-9773-f931d5ed7ab5'],59,,,,,,,,,,,,,,,,Real Madrid,220,00:29:59.822,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b338eb6a-b3ce-48ee-bbfa-b5c9e1452e6c,3551,,"[64.2, 32.3]",267085,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,174,Barcelona,217,['010e0f5e-cc59-49cd-bc61-8a53429c6f14'],38,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.313,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6cf4bf10-0142-4dc0-8910-2fe6214d4c6c,3818,,"[90.9, 33.6]",267085,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,182,Barcelona,217,['1ddd2ab8-973e-43cd-888e-1af4a1aae2ec'],0,,,,,,,,,,,,,,,,Barcelona,217,00:46:00.007,Foul Won,True,2014/2015
,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,50ca9f83-f7a2-4ede-b16f-4bc3005baf8c,3837,,"[44.7, 57.1]",267085,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,184,Real Madrid,220,['c017cd22-f3a2-4a4c-961d-5e16bba94ca4'],48,,,,,,,,,,,,,,,,Barcelona,217,00:47:48.273,Foul Won,True,2014/2015
,,,,,,,,,,,,,,1.0424,,,,,,,,,,,,,cf0eeb5c-9c46-4f89-a9b0-14b0654e7411,167,,"[102.9, 36.9]",267085,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,['e49bdb91-1775-48a1-95c9-0d8352aca1df'],37,,Right Foot,"[120.0, 43.5, 0.2]",,"[{'location': [103.4, 43.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.2, 31.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.1, 58.7], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.0, 29.2], 'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.0, 32.5], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 31.8], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 34.5], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 44.7], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 46.5], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.1, 40.0], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ec4507af-b9de-4ab9-97be-36b79c868a61,Goal,0.16270085,Normal,Open Play,,,,,,Barcelona,217,00:02:37.012,Shot,,2014/2015
,,,,,,,,,,,,,,0.3271,,,,,,,,,,,,,a4b15156-118c-4921-9c52-af56e6048026,179,,"[95.3, 19.7]",267085,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,8,Real Madrid,220,"['2018f95e-bb0f-4388-96c1-0454e5958b67', '2db1ab43-8a8f-4343-a557-25dde2595e29']",42,,Right Foot,"[104.0, 25.5]",,"[{'location': [104.5, 25.7], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.1, 32.8], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [95.2, 44.8], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [89.6, 33.9], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [90.8, 25.3], 'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.0, 39.6], 'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.4, 45.1], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.1, 45.7], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.2, 42.7], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.4, 39.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.5, 40.2], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 38.8], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 26.3], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.7, 26.8], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.8, 23.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.5, 23.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 24.4], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 25.0], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,Blocked,0.009623376,Normal,Free Kick,,,,,,Real Madrid,220,00:04:42.169,Shot,,2014/2015
,,,,,,,,,,,,,,1.8556,,,,,,,,,,,,,489c5313-88c8-4180-8c44-12e823972a20,200,,"[113.3, 32.3]",267085,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Benzema,19677.0,Right Center Forward,8,Real Madrid,220,['3324ede8-52d3-41b5-a32c-6c6875ae3f5c'],57,,Right Foot,"[120.0, 65.8, 0.1]",True,"[{'location': [95.5, 32.8], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [85.3, 45.7], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [86.5, 47.9], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.6, 47.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.5, 34.2], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 31.4], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 32.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 18.1], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.9, 40.8], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",717f084b-5c04-4a17-a5de-5914476871b8,Off T,0.17113607,Half Volley,Open Play,,,,,,Real Madrid,220,00:04:57.337,Shot,,2014/2015
,,,,,,,,,,,,,,0.7777,,,,,,,,,,,,,817820b2-3305-4f32-a203-a5790f386f02,390,,"[112.0, 34.8]",267085,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Benzema,19677.0,Right Center Forward,20,Real Madrid,220,"['21f1ddb8-2295-4dab-89c2-5f9c50d73c4f', 'b6846203-02d8-4a2f-b235-6c6956ba8db4', 'c70db63e-4a91-458d-a06e-42facf2f805c']",43,True,Head,"[120.0, 38.1, 2.8]",,"[{'location': [108.7, 15.4], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [91.9, 40.6], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.6, 21.3], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.1, 39.1], 'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.8, 15.7], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 18.8], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.2, 25.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 30.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.7, 34.5], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 39.6], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.6, 38.2], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 37.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.9, 42.4], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",1de4481c-2f96-4868-b981-438306c2a9ba,Post,0.1310099,Normal,Open Play,,,,,,Real Madrid,220,00:09:43.017,Shot,True,2014/2015
,,,,,,,,,,,,,,0.3959,,,,,,,,,,,,,49141910-81e8-44bf-bf3c-70fa2e18e46f,398,,"[114.7, 50.4]",267085,9,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Benzema,19677.0,Right Center Forward,20,Real Madrid,220,['42f6f6ce-cb84-4b7f-ad6d-5fa287ee34e6'],46,,Right Foot,"[120.0, 44.0, 2.3]",,"[{'location': [118.4, 44.7], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 48.6], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.6, 40.7], 'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.2, 50.2], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 55.2], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.3, 46.7], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 36.8], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 35.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 43.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,Post,0.08371036,Half Volley,Open Play,,,,,,Real Madrid,220,00:09:46.757,Shot,,2014/2015
,,,,,,,,,,,,,,1.1023,,,,,,,,,,,,,af7613f1-ef32-42ac-8465-fa8a93b41d0b,575,,"[92.7, 42.8]",267085,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,31,Real Madrid,220,['457d9a5e-9d26-4e1a-a7d6-a4f1f828b0be'],57,,Right Foot,"[117.8, 41.2, 0.2]",,"[{'location': [119.3, 40.1], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.5, 42.9], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 34.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 38.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.2, 50.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 54.0], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.3, 48.1], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.8, 41.6], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.8, 20.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.9, 31.4], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.7, 45.9], 'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.3, 61.8], 'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [88.9, 47.8], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.1, 16.4], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,Saved,0.026267925,Normal,Open Play,,,,,,Real Madrid,220,00:14:57.705,Shot,,2014/2015
