bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[57.8, 52.4]",,,,,,,,,,,1.261702,,,,,,,,,,,,,c7f5da74-2461-417e-abd0-8f3179d0cc2a,844,,"[57.8, 52.6]",9783,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,40,Barcelona,217,"['2eb237a8-9cbb-4ff1-ab7a-33d4dfc3f500', '873cd6de-98a2-456a-b1ec-63ccfa0aa42d']",8,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.355,Carry,,2017/2018
,,,,"[76.7, 66.8]",,,,,,,,,,,4.52,,,,,,,,,,,,,3f94eaf9-5067-4a5d-b3ea-6a8486752d7c,847,,"[70.6, 64.7]",9783,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,40,Barcelona,217,"['56f68f51-9d59-4129-bb7a-634f321ea202', '5ffbb737-d31d-4612-9c3b-af96f2523b40']",11,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.121,Carry,,2017/2018
,,,,"[65.2, 70.3]",,,,,,,,,,,0.240154,,,,,,,,,,,,,4bd5716d-e669-4031-b51e-9b1e88551c7e,857,,"[66.2, 69.9]",9783,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Jurado Marín,6870.0,Right Midfield,41,Espanyol,214,"['0637bf76-e7fa-4610-91aa-bac81529bbbd', '66077735-e7b9-4ac4-94da-205b0060bab7']",48,,,,,,,,,,,,,,,,Espanyol,214,00:18:48.281,Carry,,2017/2018
,,,,"[50.4, 19.5]",,,,,,,,,,,1.275369,,,,,,,,,,,,,6bcadb5a-c069-4882-af25-9ee8d7b9c6e1,861,,"[55.5, 18.4]",9783,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,42,Barcelona,217,"['3bbea716-9721-4805-b5d7-72c44bb04c40', '98e0b88a-2b64-4f3e-8f5a-01c1c5c141da', 'b6462bea-cbc9-4b6e-805d-73b8a6a25f66']",49,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.630,Carry,True,2017/2018
,,,,"[56.6, 47.6]",,,,,,,,,,,0.083675,,,,,,,,,,,,,33075e50-eb7d-41ca-8661-ecb9fc170ea2,864,,"[53.3, 43.5]",9783,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,42,Barcelona,217,"['12d6620b-a83d-4ee5-bf68-bb1f53139bcf', '34816dfe-4006-4067-b83b-eadee0f8cc05']",53,,,,,,,,,,,,,,,,Barcelona,217,00:18:53.406,Carry,,2017/2018
,,,,"[84.8, 67.0]",,,,,,,,,,,4.039999,,,,,,,,,,,,,978522fe-4d18-4ea7-abc5-4c67530f5601,867,,"[68.1, 70.1]",9783,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,42,Barcelona,217,"['010b9594-a80a-4feb-a15b-037883326e8c', '11be9098-829d-4472-a918-fab043288c05']",55,,,,,,,,,,,,,,,,Barcelona,217,00:18:55.373,Carry,,2017/2018
,,,,"[76.5, 66.4]",,,,,,,,,,,1.262016,,,,,,,,,,,,,0c346f04-d51d-4369-861e-4a0d3ca94a33,870,,"[76.5, 66.6]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,42,Barcelona,217,"['15e43d0f-7489-4242-b537-09b0761366c2', '227aa18a-6cb2-4087-b7b0-02586d4ef6bf']",0,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.026,Carry,,2017/2018
,,,,"[69.9, 49.5]",,,,,,,,,,,0.461716,,,,,,,,,,,,,3722592d-e616-4f18-8260-9f1ebe944aa6,873,,"[69.9, 50.9]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,"['33f6f3da-37cb-4371-b3a1-3487e711f417', 'cb30b487-55f7-4d7e-a00e-e4e23a111bba']",2,,,,,,,,,,,,,,,,Barcelona,217,00:19:02.380,Carry,,2017/2018
,,,,"[81.3, 23.8]",,,,,,,,,,,3.681355,,,,,,,,,,,,,38ba66ee-20d8-4251-b26b-9781c23af580,876,,"[69.3, 19.5]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,42,Barcelona,217,"['5c98dc4a-0797-47bf-b91f-41de8510e8fa', '67cb38ef-82d7-46e5-b9d5-e644d43c6a5c']",4,,,,,,,,,,,,,,,,Barcelona,217,00:19:04.326,Carry,,2017/2018
,,,,"[93.4, 7.9]",,,,,,,,,,,0.92,,,,,,,,,,,,,f282f838-0725-45d9-ade6-44e1d6c1e22c,879,,"[93.4, 6.3]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,42,Barcelona,217,"['3de36821-ad5b-461a-ad57-144b13649018', '9ae228b7-85a7-42ee-8377-ffedc9adb7d9']",10,,,,,,,,,,,,,,,,Barcelona,217,00:19:10.160,Carry,,2017/2018
,,,,"[112.1, 34.7]",,,,,,,,,,,0.04,,,,,,,,,,,,,70a1d2be-392a-4819-b68e-a95c9dbbf4ef,882,,"[112.3, 34.3]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,42,Barcelona,217,"['b43fd991-a0c3-4042-9ca1-05876b373b01', 'd8ef7fbf-938f-4bd8-891c-c8693da15124']",12,,,,,,,,,,,,,,,,Barcelona,217,00:19:12.645,Carry,,2017/2018
,,,,"[107.6, 34.7]",,,,,,,,,,,0.175845,,,,,,,,,,,,,40444336-7ac6-4dfa-8346-4dffe15437b8,885,,"[107.6, 34.7]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,42,Barcelona,217,"['cb6ce417-551d-4d11-a7c3-d449e4336e93', 'f4ce9e56-3d20-43fc-b623-18e1641682d1']",13,,,,,,,,,,,,,,,,Barcelona,217,00:19:13.149,Carry,,2017/2018
,,,,"[16.8, 58.2]",,,,,,,,,,,1.549816,,,,,,,,,,,,,46c71cf7-6306-4b29-826b-53a378494515,890,,"[14.8, 56.5]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Right Defensive Midfield,42,Barcelona,217,"['dc1d06f7-aa68-4db4-897e-5e711b517cd0', 'eee8c696-fdc7-4277-ba1c-d72ad247b518']",15,,,,,,,,,,,,,,,,Espanyol,214,00:19:15.607,Carry,,2017/2018
,,,,"[56.6, 5.9]",,,,,,,,,,,0.239998,,,,,,,,,,,,,4190a489-b3c3-4fa6-8fe4-d0ea60db00a0,896,,"[56.6, 5.9]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,43,Barcelona,217,"['6461cecc-932a-4f44-b24e-e69519b53c58', 'e3209c00-3f30-4d4d-bcf9-931f0528ce4a']",30,,,,,,,,,,,,,,,,Barcelona,217,00:19:30.822,Carry,,2017/2018
,,,,"[32.5, 42.7]",,,,,,,,,,,2.2945,,,,,,,,,,,,,ad887b3b-45a5-4c02-b86e-9823548db4f0,899,,"[35.2, 37.6]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,43,Barcelona,217,"['73d357cd-e223-4627-a2d3-e42747d0ff48', '9ae24acf-033a-4181-9479-cdf83b34860a']",33,,,,,,,,,,,,,,,,Barcelona,217,00:19:33.200,Carry,,2017/2018
,,,,"[51.0, 75.4]",,,,,,,,,,,2.433895,,,,,,,,,,,,,87e1b635-d9f5-4e24-a7c7-1bbdf107b59f,902,,"[46.5, 74.4]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,43,Barcelona,217,"['47428491-877d-497e-8e56-b27a4646b700', 'e2c39e05-4c9f-4e56-a462-fbd4de7b80bd']",37,,,,,,,,,,,,,,,,Barcelona,217,00:19:37.674,Carry,,2017/2018
,,,,"[26.1, 53.6]",,,,,,,,,,,1.044478,,,,,,,,,,,,,1a614a0d-57a6-4c07-9970-353d8434eea0,905,,"[29.4, 56.9]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,43,Barcelona,217,"['853208a4-f4ac-4767-b9fe-8e366c9cad57', 'aa2678db-748c-4890-b99f-d17ed1bbf624']",42,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.801,Carry,,2017/2018
,,,,"[14.7, 36.7]",,,,,,,,,,,5.460042,,,,,,,,,,,,,c5af6943-530d-40e8-8ae8-c4d27adba638,908,,"[6.2, 39.2]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,43,Barcelona,217,"['3066d27f-d5fd-4de0-8d35-35c9fb13ee7c', '71b3a661-be1d-4760-a95c-250a4c285e7e']",45,,,,,,,,,,,,,,,,Barcelona,217,00:19:45.771,Carry,,2017/2018
,,,,"[91.9, 72.1]",,,,,,,,,,,0.555983,,,,,,,,,,,,,5dababbf-000e-4bef-9282-4b7de0f3709b,914,,"[88.1, 70.4]",9783,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esteban Félix Granero Molina,6770.0,Left Midfield,44,Espanyol,214,"['08540b7d-6897-4717-8bc1-abf633e44a1a', '1a826401-d5a8-4714-9ba3-767af0ceafe7', '1c2c4839-3b88-4f59-911b-fe7fd9ea060a']",10,,,,,,,,,,,,,,,,Espanyol,214,00:20:10.416,Carry,True,2017/2018
,,,,"[88.1, 67.7]",,,,,,,,,,,0.079999,,,,,,,,,,,,,da2e52ec-078d-4d83-afdf-3390d649a628,919,,"[88.1, 67.7]",9783,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Right Midfield,45,Espanyol,214,"['310b9324-212f-4921-9949-7c706732382a', '49645b8d-8580-4068-8dac-892be1e6ee87']",20,,,,,,,,,,,,,,,,Espanyol,214,00:20:20.193,Carry,,2017/2018
,,,,"[100.3, 74.8]",,,,,,,,,,,3.344516,,,,,,,,,,,,,1b08459d-e78d-49ec-9ff3-0813b0fa246d,923,,"[90.8, 73.1]",9783,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Navarro Ceciliano,6756.0,Right Back,45,Espanyol,214,"['629d5bf7-734f-41ba-904f-5a8fc603623b', '8eacb9c9-cbff-4b95-a3c0-c6fdf1648b36', 'a81f90ef-85d1-4531-86e8-ba6884bd9f2f']",21,,,,,,,,,,,,,,,,Espanyol,214,00:20:21.001,Carry,True,2017/2018
,,,,"[24.5, 64.3]",,,,,,,,,,,4.079212,,,,,,,,,,,,,e05af3ff-b21c-4a1e-8ebd-1c04ccec09f4,930,,"[20.1, 61.4]",9783,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,46,Barcelona,217,"['10c4a160-b511-456d-b2b6-6e1d565afdc2', '90b951f3-ff0a-49ce-902d-23020f44ecef']",36,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.521,Carry,,2017/2018
,,,,"[42.6, 70.7]",,,,,,,,,,,0.141142,,,,,,,,,,,,,eea284e5-56d4-4637-b65b-00b5ae27ed25,933,,"[42.6, 70.7]",9783,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Alcácer García,6402.0,Right Wing,46,Barcelona,217,"['12cc7802-012d-4d69-b45e-23d4648b37d8', '45a4a521-903d-4b48-b194-03fe9b680c0c']",41,,,,,,,,,,,,,,,,Barcelona,217,00:20:41.982,Carry,,2017/2018
,,,,"[35.0, 74.0]",,,,,,,,,,,0.881281,,,,,,,,,,,,,72c3ba79-8138-444c-bb69-832f226da0d9,936,,"[35.2, 74.4]",9783,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,46,Barcelona,217,"['3c7420d1-a75e-42c3-8cc6-69e00c3db3b4', '76f8899a-3479-400f-801e-6f62c45448f0', 'e92ea6e7-5dd7-4d88-9dff-42bb0a067101']",42,,,,,,,,,,,,,,,,Barcelona,217,00:20:42.738,Carry,True,2017/2018
,,,,"[41.1, 64.9]",,,,,,,,,,,1.400826,,,,,,,,,,,,,7618539a-40ff-47cb-aa7f-bc1383c9d4dd,940,,"[39.3, 66.0]",9783,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Alcácer García,6402.0,Right Wing,46,Barcelona,217,"['1104887b-457a-4438-89a3-59aa0fad6ae5', '2bc73276-347b-4fd3-8586-b94955fafe12', '5c7640b2-6a40-4c4e-bca0-37287124ad53']",44,,,,,,,,,,,,,,,,Barcelona,217,00:20:44.158,Carry,True,2017/2018
,,,,"[41.6, 19.3]",,,,,,,,,,,0.799999,,,,,,,,,,,,,00c1a1a3-3a93-4fb0-b649-e8cb4cbb0116,950,,"[41.6, 19.3]",9783,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,47,Barcelona,217,"['66c2746f-b7e1-44be-9713-da7e227b85a0', '7baab6c6-3c4d-4af6-8fe4-2135e4419eae']",17,,,,,,,,,,,,,,,,Barcelona,217,00:21:17.598,Carry,,2017/2018
,,,,"[29.2, 32.6]",,,,,,,,,,,1.001998,,,,,,,,,,,,,e569493e-d01a-4e1c-b3d0-aa44b238eb0b,953,,"[32.7, 32.6]",9783,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,47,Barcelona,217,"['7eae554b-09e1-4e85-aff0-12f526933d20', 'cda732e3-d51a-46b8-8a6d-dc6a927f2f6b']",19,,,,,,,,,,,,,,,,Barcelona,217,00:21:19.529,Carry,,2017/2018
,,,,"[79.4, 27.3]",,,,,,,,,,,0.860584,,,,,,,,,,,,,9d227bd3-e76c-40a5-88da-cb690e6fc716,960,,"[79.4, 27.3]",9783,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,47,Barcelona,217,"['0b9ca5c0-9d2c-4e8a-8113-8c4c858c67b6', 'e2035879-debc-4228-833f-ebe7aaad3683']",33,,,,,,,,,,,,,,,,Barcelona,217,00:21:33.630,Carry,,2017/2018
,,,,"[101.2, 69.5]",,,,,,,,,,,6.458674,,,,,,,,,,,,,60f1f296-3a16-46fe-8e5c-70789d4cb800,963,,"[96.5, 69.5]",9783,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,47,Barcelona,217,"['12d2577c-89d5-425e-9f97-452742420d14', '4088bb16-a637-469f-80ed-29bca15bc5f8']",37,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.176,Carry,,2017/2018
,,,,"[86.4, 60.0]",,,,,,,,,,,1.086817,,,,,,,,,,,,,64614719-5629-4148-854b-df6dde8ae656,966,,"[86.4, 60.6]",9783,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,47,Barcelona,217,"['4b779a94-c07c-42bb-bc02-aa5be0dbcfe5', '737ecae1-7b47-4be2-8961-ef900caf1956']",45,,,,,,,,,,,,,,,,Barcelona,217,00:21:45.026,Carry,,2017/2018
,,,,"[111.5, 25.6]",,,,,,,,,,,0.08,,,,,,,,,,,,,f5147c20-abbd-420c-9a2e-9a6871e6afce,969,,"[111.5, 25.6]",9783,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,47,Barcelona,217,"['2e715e37-ba8c-4e23-a9ed-6de095ea173f', 'b9dc770e-2229-4d9f-b505-d587fbd2cd0a']",48,,,,,,,,,,,,,,,,Barcelona,217,00:21:48.138,Carry,,2017/2018
,,,,"[101.0, 27.5]",,,,,,,,,,,1.270292,,,,,,,,,,,,,5ed4130f-b974-40ad-8279-7558f789b986,972,,"[105.1, 31.2]",9783,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,47,Barcelona,217,"['60ea1f81-5a39-473c-944b-0d0641e60f94', 'c4cdf8c0-1d83-495e-a344-3c85d6c661f8']",49,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.194,Carry,,2017/2018
,,,,"[17.4, 3.9]",,,,,,,,,,,2.091949,,,,,,,,,,,,,5125d778-7c6d-440a-a3dd-1c5284f78145,976,,"[11.5, 5.5]",9783,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aarón Martín Caricol,6757.0,Left Back,47,Barcelona,217,"['77799d94-fa20-4906-9b9c-f48810afac07', 'baaf20d2-7b1a-4162-969a-1202efdcde30', 'd756f064-1414-468c-8a9d-a81713318b33']",54,,,,,,,,,,,,,,,,Espanyol,214,00:21:54.507,Carry,True,2017/2018
,,,,"[102.7, 76.0]",,,,,,,,,,,1.551568,,,,,,,,,,,,,d7130923-c214-4812-b8d3-184850a35b65,980,,"[102.7, 76.2]",9783,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,47,Barcelona,217,"['58b7fe68-1999-47c1-94b2-84eeeb8a85c6', '59513d1a-af11-4c99-859b-529a0802f8d4', '83e32918-9fbc-405f-83e6-05fdc6edcc84']",56,,,,,,,,,,,,,,,,Barcelona,217,00:21:56.599,Carry,True,2017/2018
,,,,"[65.7, 6.6]",,,,,,,,,,,1.838311,,,,,,,,,,,,,793515a4-b4a2-48b9-86bc-645e6188a54e,991,,"[56.0, 9.2]",9783,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,49,Espanyol,214,"['37cb7985-a33a-4e44-95f0-81adde9a4935', '96ff7519-4668-4895-bd86-540f9325e8d0', 'bfca061b-d3df-4b96-a52f-eee2950948fb']",31,,,,,,,,,,,,,,,,Barcelona,217,00:23:31.318,Carry,True,2017/2018
,,,,"[50.0, 69.8]",,,,,,,,,,,0.390302,,,,,,,,,,,,,b84ecbd4-a635-407a-b8ca-e0789ae292e0,997,,"[54.0, 69.8]",9783,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Moreno Balaguero,6766.0,Left Center Forward,49,Espanyol,214,"['ac4436e3-8813-4741-ae91-f0ec43b1ab85', 'caf021fc-daec-4f3e-928f-eca03c767bd7', 'd65af7ca-bdec-46a8-ae81-5cc32c518eca']",34,,,,,,,,,,,,,,,,Espanyol,214,00:23:34.510,Carry,True,2017/2018
,,,,"[52.7, 60.6]",,,,,,,,,,,3.726346,,,,,,,,,,,,,c1642dfe-12d2-46d1-b754-914a427995ee,1000,,"[50.0, 69.8]",9783,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Moreno Balaguero,6766.0,Left Center Forward,49,Espanyol,214,"['4ac11aae-7831-490a-900c-d7645d3aeb06', 'a247bee7-ecb2-42ac-af78-1763a01ff558', 'caf021fc-daec-4f3e-928f-eca03c767bd7', 'd65af7ca-bdec-46a8-ae81-5cc32c518eca']",34,,,,,,,,,,,,,,,,Espanyol,214,00:23:34.900,Carry,True,2017/2018
,,,,"[66.9, 61.6]",,,,,,,,,,,2.478218,,,,,,,,,,,,,8e10c54e-e8ff-4ddf-bea4-70a79022945f,1004,,"[64.2, 74.1]",9783,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Jurado Marín,6870.0,Right Midfield,49,Espanyol,214,"['36c40343-61cc-47e6-ac0b-eb7d82c90e72', '590cc1de-1ac7-4205-806b-dc538b216106', '717149f1-87b8-4bf4-8d95-d5e1b65913aa']",39,,,,,,,,,,,,,,,,Espanyol,214,00:23:39.596,Carry,True,2017/2018
,,,,"[90.8, 7.6]",,,,,,,,,,,0.938277,,,,,,,,,,,,,5f97caba-2bc5-46b8-af95-550f4e444bb7,1013,,"[93.9, 5.9]",9783,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Left Center Forward,52,Espanyol,214,"['9048c45d-6fe1-4bdf-9b45-f8fa521498e3', 'd627352a-dd59-46af-8eef-2c7c623be0ea']",2,,,,,,,,,,,,,,,,Espanyol,214,00:25:02.427,Carry,,2017/2018
,,,,"[98.3, 4.9]",,,,,,,,,,,1.734949,,,,,,,,,,,,,562aaff9-36d0-4e32-ad93-2c0d68f40246,1019,,"[101.7, 4.2]",9783,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Left Center Forward,53,Espanyol,214,"['329483bb-b76c-4da5-b940-86b66b7eeb91', '8ab9642c-f9e3-45f1-8353-8204db3b259e', 'f09957ca-e832-4e8d-82e9-debbcf3aa0b6']",16,,,,,,,,,,,,,,,,Espanyol,214,00:25:16.607,Carry,True,2017/2018
,,,,"[34.2, 59.8]",,,,,,,,,,,0.571426,,,,,,,,,,,,,8b34416d-e50e-4516-b819-e56c06746e9e,1029,,"[33.5, 66.8]",9783,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,55,Barcelona,217,"['32675799-4b40-4e99-8b30-a1d8e4f2992f', '9d90e313-c830-45b6-a31a-3ac520df1578', 'e2515d02-92f6-4833-b12c-57e7705e0a2b']",44,,,,,,,,,,,,,,,,Barcelona,217,00:25:44.517,Carry,True,2017/2018
,,,,"[97.8, 38.4]",,,,,,,,,,,3.759374,,,,,,,,,,,,,83e2c170-b980-4e41-a8af-e6b6bf79517f,1033,,"[85.9, 20.3]",9783,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,55,Barcelona,217,"['b3a06f20-ea7c-43eb-a26b-b4f01691b002', 'cc8475ec-a7ed-40ff-b420-e2a07be06d58', 'dadf03a3-c425-49e8-8ee8-4d0d3ef35515']",45,,,,,,,,,,,,,,,,Espanyol,214,00:25:45.089,Carry,True,2017/2018
,,,,"[50.6, 48.1]",,,,,,,,,,,2.0,,,,,,,,,,,,,47b14b0f-3705-41b5-bc9a-3c69bdc8e159,1039,,"[39.9, 29.3]",9783,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,56,Barcelona,217,"['3508a06b-849a-4879-9f76-3f382cf37fb8', 'bb4b3ccd-3e3e-47a5-b379-be5d540328c0']",0,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.160,Carry,,2017/2018
,,,,"[69.3, 70.5]",,,,,,,,,,,1.676135,,,,,,,,,,,,,01df72f8-2ff6-4a6b-b414-a96bb2cfc3f4,1042,,"[63.2, 75.2]",9783,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,57,Barcelona,217,"['55065b3b-d212-4529-9686-518679584bd8', '73277b39-c5b9-4632-a916-493ad3770721']",3,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.946,Carry,,2017/2018
,,,,"[69.5, 64.5]",,,,,,,,,,,2.086303,,,,,,,,,,,,,71bb1e3c-66c7-4315-93d0-a188fd3d905e,1045,,"[67.7, 61.0]",9783,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,58,Barcelona,217,"['430c84e1-316a-4df1-87a1-1dafcda627a4', 'e6552788-6ee2-4b51-be83-237440a5b30e']",6,,,,,,,,,,,,,,,,Barcelona,217,00:26:06.688,Carry,,2017/2018
,,,,"[68.1, 45.4]",,,,,,,,,,,0.08,,,,,,,,,,,,,beae11b4-4392-482d-a828-a78764ea08cf,1048,,"[68.1, 45.4]",9783,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,59,Barcelona,217,"['35c83024-b523-403c-8526-d60f2e24a7ea', '6ec7dc8c-2ee5-4bdc-b1b0-3ceffc86652d']",10,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.272,Carry,,2017/2018
,,,,"[66.0, 48.1]",,,,,,,,,,,5.687793,,,,,,,,,,,,,bbe909ba-1991-4b26-8ec1-a61e8458cb90,1051,,"[64.6, 50.9]",9783,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,60,Barcelona,217,"['237c67f9-0915-437f-8dc2-c5b64288fbd7', '6d9b585f-a401-4b5a-a83c-05247a69e3e0']",10,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.962,Carry,,2017/2018
,,,,"[87.8, 35.7]",,,,,,,,,,,0.12,,,,,,,,,,,,,f5e14885-bf71-44ff-a142-fe18fe292b64,1054,,"[87.8, 35.7]",9783,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,61,Barcelona,217,"['302b056a-fe40-4236-bb1c-5321f41c82bc', '5cfac3c4-141a-4ba3-bb46-add0b2d97bf3']",17,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.710,Carry,,2017/2018
,,,,"[94.4, 46.4]",,,,,,,,,,,0.067993,,,,,,,,,,,,,a43b77df-ab96-4d10-ac3a-8e4ba5252c06,1057,,"[94.4, 46.4]",9783,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Right Wing,62,Barcelona,217,"['16fd3101-0a53-4c21-8718-897945da1ecb', '86fe25ff-a40e-4ef6-9513-be5b6eaf39f9']",18,,,,,,,,,,,,,,,,Barcelona,217,00:26:18.687,Carry,,2017/2018
