bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a4b1caf-0b18-4436-b0f1-b209803754e4,2822,,"[117.5, 56.9]",68319,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Wing,156,Barcelona,217,['7b8c06c8-2b76-481c-b422-d33d1b7c4c04'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:26:28.529,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,74a8b95f-a2a0-49c9-adaa-9e430040280c,2828,,"[85.0, 35.2]",68319,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Róbson de Souza,25930.0,Right Wing,156,Barcelona,217,['b4a98ba0-1414-438d-87c2-c8504d40f9ff'],37,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:37.399,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64301c1f-ffa9-4b0a-a123-d1ba92e121b1,2830,,"[10.7, 45.8]",68319,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,156,Barcelona,217,['09850f4b-7c41-4452-b74d-92816b02da1f'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:26:38.963,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b92acf21-3438-4368-a12e-c5b939b61d5b,2833,,"[34.3, 26.2]",68319,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giovanni van Bronckhorst,17797.0,Left Back,156,Barcelona,217,['83000cd3-669a-4657-96a7-870aeab40104'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.430,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa14403f-59fb-4ca1-b116-c2f2c0f8a5b4,2837,,"[70.4, 5.6]",68319,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,156,Barcelona,217,"['68906ff1-7577-4240-aae8-aefd72f79d23', 'fa67ba11-3e75-491e-8d8a-1a46fd6dd407']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.528,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19575319-4cdf-428f-8fb5-c800323379e1,2840,,"[56.2, 4.8]",68319,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giovanni van Bronckhorst,17797.0,Left Back,156,Barcelona,217,['d02532d7-a91b-4e5c-bb40-3b74c250ab08'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.304,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25babc99-0926-46cb-a63c-6d92b4a30ec9,2844,,"[43.1, 12.0]",68319,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,156,Barcelona,217,['4a8b1522-7ee2-4142-a4bb-950f50ee4c72'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.841,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f9e577e4-f86f-41b2-8bba-e3ecb28af1ca,2850,,"[93.2, 63.4]",68319,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Beckham,15661.0,Right Defensive Midfield,156,Barcelona,217,['017d8b6e-cf6d-4b1e-88b4-706e4fdfb51d'],59,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:59.215,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d621a85b-cf50-47b6-aab5-b0c0b24eb7ab,2854,,"[22.1, 71.3]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oleguer Presas Renom,25873.0,Right Back,156,Barcelona,217,['eaf4da97-309d-4174-a5a0-952759b781e0'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:27:05.787,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c2e5b99-e0b0-4a24-88c3-4b4999a2d57f,2857,,"[49.4, 72.5]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Wing,156,Barcelona,217,['76b91cdd-15a4-40ea-880b-2039704521b9'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:27:07.648,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5aeac856-f6b4-4430-ba0c-06077ae3856b,2861,,"[52.2, 51.2]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,156,Barcelona,217,['c2167d0c-fbeb-41f5-817c-e0da3e67828e'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:27:09.502,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e19143a6-926e-4ad6-9866-bd20d2cc3d79,2864,,"[85.6, 29.2]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Róbson de Souza,25930.0,Right Wing,157,Real Madrid,220,"['0f8b548d-1b6b-4b80-bff5-0466a7b30e4f', '2fe2d95b-6b30-4006-9fc1-fc23e72f26c2']",10,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:10.808,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f8835e-af57-4057-9225-f750f4e4dc07,2869,,"[64.3, 23.5]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Maria Gutiérrez Hernández,25924.0,Left Defensive Midfield,157,Real Madrid,220,['cd284356-5c11-454d-8ae7-329c57033924'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:15.174,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,981c1931-6d63-48aa-9dde-1f26be7cb350,2872,,"[50.7, 22.8]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Helguera Bujía,15584.0,Left Center Back,157,Real Madrid,220,['62059394-60d2-460b-acae-3d68bed59a8d'],21,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:21.162,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5054eaa-82e9-496c-a26e-2f27e4a66a0a,2876,,"[81.0, 25.3]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zinédine Zidane,15074.0,Center Attacking Midfield,157,Real Madrid,220,"['81c63111-e128-443f-bd22-89e57135944f', '9cee2537-d634-4c74-a7a8-8e094bc4d1c0']",23,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:23.612,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91894f90-b9c8-4902-a8c6-a27da06334af,2879,,"[70.9, 24.5]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Júlio César Clement Baptista,25923.0,Left Wing,157,Real Madrid,220,['615c3e66-8cae-42b3-83a7-4bacb5e00f99'],25,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:25.869,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,401dcc4c-2c08-4812-a46e-13dff422b160,2883,,"[61.2, 44.3]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Beckham,15661.0,Right Defensive Midfield,157,Real Madrid,220,['1e2e47c3-0544-44ae-963d-ecc7e91d6aed'],28,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:28.178,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8140ed3d-574c-4847-83b1-b9a3658dbf00,2887,,"[48.9, 44.0]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Right Center Back,157,Real Madrid,220,['90732876-1449-4ab5-9dd1-4a1e837f8a94'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:30.796,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24daae2e-21d6-4d2b-bbfa-2ae92fc092cf,2889,,"[65.5, 28.7]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Maria Gutiérrez Hernández,25924.0,Left Defensive Midfield,157,Real Madrid,220,['575c61db-6823-4fdc-85dc-a3b8361dd449'],31,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:31.886,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d377a01-20f5-463c-a8b1-fa9fb2c036e2,2895,,"[69.5, 48.0]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Samuel Eto''o Fils,19298.0,Center Forward,158,Barcelona,217,['b0d6d1e1-cbde-457b-9845-04a09be4f760'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:27:35.317,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9b85582d-dbe7-479c-bb14-31677d108c30,2903,,"[104.2, 58.5]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,158,Barcelona,217,['7faf519c-32f7-4a57-b063-1ee6718c6638'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.340,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a56c2785-0cef-4b48-bb62-2b604be4c745,2907,,"[4.2, 33.2]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,159,Real Madrid,220,['633b9f34-b166-41bd-807e-6d707430c188'],47,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:47.294,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b4e3630-f147-49a3-8a15-d9d59044569f,2911,,"[44.1, 22.5]",68319,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Júlio César Clement Baptista,25923.0,Left Wing,159,Real Madrid,220,"['d6801be3-6773-41a2-8754-5a71290144d4', 'fb665bfb-7602-4538-8f3a-fe6a1a957009']",50,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:50.178,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54046c76-67d2-4e5f-a3fb-084ea8bab054,2917,,"[62.3, 15.7]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Róbson de Souza,25930.0,Right Wing,160,Real Madrid,220,"['32bb74f5-7c69-464f-88ba-85fa978be6a7', 'd63b32c7-a063-44a2-9deb-7f05ec8599f4']",3,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:03.253,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,417561ba-fcd5-4c20-b8c9-f534f05938db,2920,,"[62.9, 25.2]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Júlio César Clement Baptista,25923.0,Left Wing,160,Real Madrid,220,['d00cba90-a787-4dc5-b7ae-3b006e79a439'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:05.667,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,423bc67c-7844-4c46-9cb1-283693e07f7a,2927,,"[68.6, 53.7]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,161,Barcelona,217,['7e6ee31c-35b2-4648-bded-10e92ce0304b'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:28:11.203,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62eca25a-085a-4ed9-b7be-ceae418f731f,2930,,"[68.4, 63.6]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,161,Barcelona,217,['7cc913a7-00ed-4b8b-94ec-67d186ccac36'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:28:12.905,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c44c6e7d-4471-418d-9391-90a93dd45850,2939,,"[85.7, 37.8]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,161,Barcelona,217,"['492c6794-cade-488d-b070-f9301385228a', 'af2c9a2f-3076-430c-b4e4-9fb88a5a21a2']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:28:17.600,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1c25277-9e67-47a2-8ebe-1914aec3ab8b,2943,,"[82.8, 46.4]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,161,Barcelona,217,['0fdb715f-cdcc-4df5-af5b-f26d3143b894'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:28:18.565,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f07ea06-8eaf-4d36-84ea-cddc66a8763a,2946,,"[63.6, 37.8]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,161,Barcelona,217,['3e980e45-6dc0-41a6-8359-f37a74590352'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:28:19.875,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,687e829c-b1ba-4193-ba83-f17b872c4974,2949,,"[76.1, 7.4]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,161,Barcelona,217,['0a157d0a-2e23-40f3-be20-01be144e361b'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:28:22.925,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7e01f4d-9ac4-429f-98aa-499c0ad0ccff,2952,,"[83.7, 4.8]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,161,Barcelona,217,['ed95b1da-2ca3-4d71-afd2-c36e00804e07'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:28:25.023,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55941c15-e65a-4bc1-8ab9-9aeda8699366,2956,,"[90.3, 24.1]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,161,Barcelona,217,['03fa7865-b71d-47c4-97f3-5af9e851aa23'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:28:28.333,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69580688-5344-4752-976e-78f87c649410,2959,,"[96.2, 34.4]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,161,Barcelona,217,['b145e8ef-207e-422c-b82c-e53d65dc486d'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:28:30.656,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4f35a80a-a913-4047-b550-767de9f04aeb,2965,,"[30.7, 46.4]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Júlio César Clement Baptista,25923.0,Left Wing,161,Barcelona,217,['e9eded34-35be-49e9-9523-87903b5592b6'],34,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:34.145,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d61ebc-49c7-45f1-b629-480f48982be0,2969,,"[76.9, 21.0]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,161,Barcelona,217,['511d48f6-eba6-4205-8382-b128a908793a'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:28:36.059,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53de7c71-b9e3-41f9-a359-20509dc17492,2974,,"[97.9, 20.4]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,161,Barcelona,217,"['478b0e00-e24f-4be7-8ffb-3062e1c36d3c', 'f22beaf7-5caa-4894-8029-99c9a54013b9']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:28:39.528,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9f1f3e5-ed10-4e0f-adaf-2161f0f9d405,2978,,"[97.3, 31.6]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,161,Barcelona,217,['0727a673-f052-4668-bc2e-9842faa6442a'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:28:41.635,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,21bf32f7-86a0-4d1b-bc06-c8d48471792f,2981,,"[113.9, 23.5]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,161,Barcelona,217,['600a4f9b-efb0-4d3f-ac96-e3c5208f65bc'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:28:43.949,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b483dc5c-7409-419f-a7c4-217a71181364,2986,,"[48.0, 69.7]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zinédine Zidane,15074.0,Center Attacking Midfield,161,Barcelona,217,['3dcbef5d-74ca-49f9-a63d-c42abbaa72e8'],50,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:50.853,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d632dac-a9bb-4f6e-86af-be8d8bd2da8c,2990,,"[78.0, 18.4]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,161,Barcelona,217,['46589aa2-7988-4362-b798-686c67e8a8a2'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:28:52.823,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26d1ae8e-fdfa-43cd-bcf2-8555781c0de5,2993,,"[75.7, 4.9]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,161,Barcelona,217,['902fb9ad-ec93-4d0f-9822-68e316f5a68b'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:28:54.558,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4dfd42b-d848-4c95-83d0-12a5029e9a46,2996,,"[57.6, 9.7]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,161,Barcelona,217,['9a74eeab-9be2-4bad-ae54-f6068dba8508'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:28:55.781,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8023d208-dd31-4f59-83d1-72f97af05010,3000,,"[66.4, 13.3]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,161,Barcelona,217,['2daf1c99-cefe-4b32-aac4-7fc118f49ba5'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:28:57.913,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13648dff-316d-4ae7-94a9-0c24dfde1412,3003,,"[53.9, 24.1]",68319,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,161,Barcelona,217,['c1d62b85-3cd5-4fbb-a773-c0880491af9c'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:28:59.184,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dde2aa87-0418-4684-b481-0a4b37b2441c,3007,,"[62.1, 22.2]",68319,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,161,Barcelona,217,['5d35c9e3-5706-42c7-839e-254791e54ccc'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:29:02.002,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d25c3eb7-1ba1-4171-994b-8f7f55ea1943,3011,,"[44.5, 20.1]",68319,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,161,Barcelona,217,['59e1b0a6-f301-45b6-904d-fc349e8a886e'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:29:04.364,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a001ba54-220a-4f4e-af5d-74492b56c3b8,3015,,"[69.5, 74.2]",68319,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,161,Barcelona,217,"['759cc4c3-04b5-4995-a917-216f4b263a16', 'c47ee46d-7550-4de5-b896-ac78dcf4b7f3']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:29:08.133,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,70db88b7-1546-4a96-99bb-3f3515978a3b,3021,,"[68.3, 28.4]",68319,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Júlio César Clement Baptista,25923.0,Left Wing,162,Real Madrid,220,['116104e1-30f3-433a-b6f9-169f4ff78bb3'],12,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:12.015,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eecf2d34-1449-423a-b509-650af0ac4718,3025,,"[62.8, 44.9]",68319,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zinédine Zidane,15074.0,Center Attacking Midfield,162,Real Madrid,220,['b5b2fe89-52be-44c1-8803-c63d4b2dfeba'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:15.147,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e5f8177-6b94-42d1-bae6-c2a04a555569,3028,,"[79.3, 74.8]",68319,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Salgado Fernández,15601.0,Right Back,162,Real Madrid,220,['1c9a5a8b-c34d-44c0-b552-3fd9a81cc39e'],19,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:19.045,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35893906-390c-4d76-913f-a7fb252ec1f0,3030,,"[86.2, 77.1]",68319,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Róbson de Souza,25930.0,Right Wing,162,Real Madrid,220,['460bec5a-1bfb-44c0-b03b-1a988c5a978b'],20,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:20.638,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d271394a-53fe-4500-bdf5-b93a312cb11f,3033,,"[82.8, 60.8]",68319,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Beckham,15661.0,Right Defensive Midfield,162,Real Madrid,220,['9718ad54-dd16-4de3-afd5-88c275a20190'],23,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:23.812,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b92221c-178a-45d7-bf99-4923dcc076ef,3036,,"[100.6, 69.1]",68319,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Salgado Fernández,15601.0,Right Back,162,Real Madrid,220,['aa4d2610-f385-45d5-9d45-867fbfae9167'],26,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:26.176,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fccc6365-e82b-4a0c-ad05-5dc2d8fae346,3039,,"[113.1, 38.4]",68319,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Júlio César Clement Baptista,25923.0,Left Wing,162,Real Madrid,220,['14df8394-d56a-43b4-bad5-b722fa3a1a6c'],28,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:28.689,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfdc79a6-9625-4ac9-9cf3-ee902b41642c,3046,,"[59.5, 49.1]",68319,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,163,Barcelona,217,['672d49ff-9f42-4e21-91ac-ac6e03243b86'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:30:08.439,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,95fc999b-ed55-48d8-85da-876b4bd3adeb,3051,,"[58.9, 60.9]",68319,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Wing,163,Barcelona,217,['86e71324-6108-45e9-b995-bfe6799bf4a3'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:30:10.588,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf2f98bf-2977-4ab8-8642-1bcc7be7a35b,3054,,"[49.1, 59.4]",68319,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oleguer Presas Renom,25873.0,Right Back,163,Barcelona,217,['ca37d9b7-fdbc-4737-b96d-8bc665cbacdc'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.568,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e5e23c4-e6c1-46f6-b860-b258f2a541ae,3059,,"[62.4, 73.1]",68319,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Wing,163,Barcelona,217,"['b1f14e4f-11da-411a-956f-34059fd4359c', 'd2ff4aff-bf7e-4192-96d2-0bd3fd5a4272']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:30:14.408,Ball Receipt*,True,2005/2006
