ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e3fa52-f165-42cd-b982-96737eec8a66,2705,,"[84.0, 41.8]",69218,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,128,Barcelona,217,['f73259b0-104a-4b49-aaca-0df0184ce7a6'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:46.969,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97c8f944-546d-48eb-95ea-969389245da0,2712,,"[102.2, 41.6]",69218,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,128,Barcelona,217,['0c48531d-c91f-4587-8a15-52e9e909c85d'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.565,Ball Receipt*,,2009/2010
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2758ff4-256e-4dac-8a4e-c4bcdb99e9d5,2715,,"[108.6, 34.0]",69218,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,128,Barcelona,217,['fac0eb4d-82eb-4e2d-bd3a-fdbc21a3b93e'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:51.694,Ball Receipt*,,2009/2010
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5021d24-3027-4f62-bdd3-ac633b2f038a,2722,,"[107.0, 30.7]",69218,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,129,RC Deportivo La Coruña,219,['26fdaa06-d2e5-4374-a216-746b46181ede'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:55.485,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a1fa7d6-de4d-4a4e-bd0f-7422ec442897,2724,,"[58.0, 42.4]",69218,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Tomás González,26064.0,Left Center Midfield,130,RC Deportivo La Coruña,219,['cdb6a41b-1e95-429d-aa12-ee031aa6a16c'],28,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:28.265,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13b4a24b-dc33-40a2-8d3c-baa4316bfe23,2728,,"[66.1, 54.7]",69218,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio González Soriano,26206.0,Center Defensive Midfield,130,RC Deportivo La Coruña,219,"['a729834b-42fd-4cd0-b5cb-cba0d2c259cd', 'e3983066-4793-49a1-aa81-68cec4c5398f']",29,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:29.929,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f99aa87b-1196-4bc9-beea-21580f960be9,2733,,"[110.6, 20.6]",69218,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Andrés Guardado Hernández,5563.0,Left Midfield,131,RC Deportivo La Coruña,219,['00028a33-397a-434c-8368-8348931d6955'],9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:09.263,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3838cc90-f998-41e3-9b7c-854e13294acc,2744,,"[24.6, 65.3]",69218,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,132,Barcelona,217,"['bdbe2d7a-0467-4ae9-acc8-47b2a6e73e1f', 'def3666a-e43b-485f-8b89-5bd04bb38f5c']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:22.623,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,556b018d-ec5e-4211-99e0-f2445b16fc96,2747,,"[38.9, 74.3]",69218,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,132,Barcelona,217,['c6d66435-8926-4071-8b73-d7cd4b5462bf'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:24.342,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,882978bf-55be-45d6-af44-ba9108fcc594,2750,,"[43.8, 64.7]",69218,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,132,Barcelona,217,['bc33d563-058f-471d-8fc6-971709721d31'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:28.545,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16292268-388c-424f-ba90-c04447cb6288,2753,,"[86.9, 77.4]",69218,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,132,Barcelona,217,['bed861ed-0bfa-4ffa-88c8-dd90f0e80ace'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.176,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e3897c0-041a-45da-8590-e95ad5db3439,2756,,"[83.2, 35.3]",69218,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,132,Barcelona,217,['2a3a2390-fcdc-414b-9695-64663477ffc4'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:40.638,Ball Receipt*,,2009/2010
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,55bf235d-604b-4554-bb74-82e769064497,2759,,"[104.4, 28.3]",69218,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,132,Barcelona,217,['ddf348b0-a942-49b4-b825-8a09ec91e13e'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:45.234,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30178cc3-171a-4bfa-8c99-a701f9a33fca,2761,,"[82.4, 54.7]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Miguel Ángel Ferrer Martínez,26493.0,Center Forward,133,RC Deportivo La Coruña,219,['2485da3a-0457-43ac-ad74-ce1bcf87dd08'],15,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:15.871,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4b5a768-6ea4-42eb-a844-56da4abdcf96,2764,,"[95.4, 53.1]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Midfield,133,RC Deportivo La Coruña,219,['9d266114-b23a-4707-a078-9dbacec83d5e'],19,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:19.299,Ball Receipt*,,2009/2010
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,23993547-9d3b-4f73-b357-807cfa95d7de,2770,,"[64.4, 20.4]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thierry Henry,15516.0,Left Wing,133,RC Deportivo La Coruña,219,['3e6a8a42-a55f-480d-bf92-163686b92364'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.647,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,168b6701-7e60-49c6-8f41-04d9cea8e535,2773,,"[66.9, 39.4]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juliano Roberto Antonello,26622.0,Right Center Midfield,133,RC Deportivo La Coruña,219,"['12039a0b-0a89-4d41-ae4a-ac43a0d90b0c', '67218439-2a46-41ce-aba3-ce4bd8821cc1']",27,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:27.060,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9231ba4-f0e8-411f-8f3e-4489415cd888,2777,,"[76.4, 32.1]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Andrés Guardado Hernández,5563.0,Left Midfield,133,RC Deportivo La Coruña,219,['59841f36-d47e-4a91-903d-77c5187109d5'],28,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:28.964,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5972c860-13f6-4ce9-8e76-784eaec27e82,2784,,"[53.3, 53.3]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,134,Barcelona,217,['a6800e79-c5d3-49fd-b8c5-94a3cc879e1f'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:31.863,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30cbd0fc-4796-4302-8748-15124ba65c3f,2787,,"[56.3, 41.8]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,134,Barcelona,217,['436662c4-bbf5-4dc0-a976-820d5f9a2646'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:32.180,Ball Receipt*,,2009/2010
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fea76929-6c3b-4221-8f0f-fad7a647d283,2790,,"[66.6, 44.7]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,134,Barcelona,217,['2087d6ea-96c0-4ac0-be8e-b79c3c2fbd07'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:33.622,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7658d48-d7e1-47b7-9072-bac4a0a2b6f0,2792,,"[54.3, 40.8]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio González Soriano,26206.0,Center Defensive Midfield,135,RC Deportivo La Coruña,219,['e6832d31-8bcc-42aa-a52d-762260273c6a'],34,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:34.312,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a18252cb-5b20-4cb7-85df-99f4342733f6,2796,,"[68.5, 68.3]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Midfield,135,RC Deportivo La Coruña,219,"['8a4d7e54-3b90-4279-a7c0-a3ef7aecff1b', 'd1f9a666-4d95-48ea-a75d-86c56cf45c58']",37,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:37.263,Ball Receipt*,True,2009/2010
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f216cce5-87f1-4219-abbf-4e7d47b5d7f1,2799,,"[80.2, 47.6]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juliano Roberto Antonello,26622.0,Right Center Midfield,135,RC Deportivo La Coruña,219,['4cd3d970-9095-4787-8680-b09c879f995a'],38,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:38.366,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e22b0c99-f903-4f96-81f4-8dac05082861,2802,,"[77.3, 73.3]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Right Midfield,136,RC Deportivo La Coruña,219,['3cfcc6f1-4bbe-41e8-af7a-81e8830af737'],49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:49.974,Ball Receipt*,,2009/2010
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,64df5d3e-2e66-41c3-ba42-26f5a6277317,2804,,"[91.4, 72.9]",69218,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Ángel Ferrer Martínez,26493.0,Center Forward,136,RC Deportivo La Coruña,219,['93ed0d43-6171-49bf-9286-4d405a220268'],51,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:51.126,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e40168b-2943-4c73-97a6-ee0081a6e8a9,2808,,"[103.9, 64.8]",69218,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Ángel Ferrer Martínez,26493.0,Center Forward,137,RC Deportivo La Coruña,219,"['65e8186e-993e-42ca-be55-0ae4915f41e0', 'c13a4c47-ca40-46b0-97fb-c403b30d75c5']",6,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:06.592,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f921539e-becf-473e-890a-d9cd702f0c57,2817,,"[22.7, 40.8]",69218,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['533754ce-6c28-489d-aa1a-364b820a638e'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:05.549,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae7f83ce-effb-4b89-ba5b-a4f226c656e7,2820,,"[23.6, 38.8]",69218,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,['f82b0c99-e2cf-4643-a4a5-e2a9f3014fe4'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:06.475,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,233b991f-866c-4611-9381-3f68bf52b4bc,2823,,"[33.6, 32.6]",69218,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['5eaa54c7-2695-493e-aacc-61fc20d4c8dc'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.293,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c41622c5-0273-48a1-8cad-2589a9638da7,2826,,"[75.3, 3.7]",69218,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,139,Barcelona,217,['0d1fd6fb-6b39-449e-8323-b22a1734b774'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.436,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6494bc1a-014d-49a0-9846-7ea6f5b9b4b7,2831,,"[96.7, 76.8]",69218,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,140,Barcelona,217,['0a74ddea-40b1-4044-8885-c0373c550292'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:30.556,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b842063-fa09-48d7-b4cd-82ba0045850a,2834,,"[80.0, 58.6]",69218,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,140,Barcelona,217,['5f478178-6412-4015-a600-36d9f3daff46'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:33.688,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,722c9ba8-4481-4d81-8d18-e82b79f137d5,2837,,"[79.4, 44.0]",69218,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,140,Barcelona,217,['4d55ca40-7d72-407d-b419-16b45a184373'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:34.988,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7ba98b1-1ded-42ec-885d-e0aa759ff86d,2840,,"[89.1, 33.1]",69218,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,140,Barcelona,217,['17ab256d-6263-49ec-bc1d-571f8a18e9c1'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.514,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a43823-ebc4-472a-9612-bb9797802286,2846,,"[104.4, 19.4]",69218,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,141,Barcelona,217,['3c5e695f-86fa-42ea-bbf8-8ceb26bd5e12'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:58.347,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ae98b39-f519-4fd8-865f-1aab83a881eb,2848,,"[116.3, 50.9]",69218,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,141,Barcelona,217,['f830c1d3-86b2-4098-860f-beac5683e40d'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:01.278,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58cddb5b-b508-48c7-8fc8-d94630392af2,2856,,"[58.1, 60.7]",69218,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,143,Barcelona,217,['d0ae468d-4e8d-4a5f-8fcf-259fb4121389'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:47.775,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d409e5-731e-474a-bf19-39e67e7f1c4a,2859,,"[77.1, 65.1]",69218,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,143,Barcelona,217,['7cacbfbe-ede7-4022-ad93-6e933bc70ec9'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:53.143,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e41e844-9a80-4cbd-92aa-578fa3edf0af,2862,,"[69.7, 52.0]",69218,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,143,Barcelona,217,['64005a9c-a469-442e-9f67-81c3ebc04763'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.711,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec5e59ff-feac-45b0-9b7d-3abbd6bbbe75,2865,,"[84.4, 77.0]",69218,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,143,Barcelona,217,['a1b688f8-5649-4cf9-b316-36b72cdeb2ad'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:01.126,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b77cb20d-ef71-4096-adca-c7766fad0ac3,2868,,"[82.2, 65.3]",69218,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,143,Barcelona,217,['42410472-69e5-4fe6-a9d6-fd755fed2b1c'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:04.787,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5064c163-d949-41f2-9f03-cfd4656dc55a,2872,,"[87.4, 58.8]",69218,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,143,Barcelona,217,['eebcf8c4-ce59-4c9b-8ab0-5e1d5e3ce884'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:06.263,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,245ca6fa-f4d6-4786-9d5f-5c5d42308cb1,2875,,"[85.4, 70.8]",69218,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,143,Barcelona,217,['0d02b544-e783-4817-ac2e-9cffb459aa36'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:07.771,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,189e446f-9a1e-4286-b920-c11ff173b325,2878,,"[101.0, 76.4]",69218,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,143,Barcelona,217,['8c6fc192-666c-4f24-8f79-5187ed6f3cd5'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:09.299,Ball Receipt*,,2009/2010
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4626a96-6f18-46f0-8f59-b4c148e3f3f3,2881,,"[112.3, 51.1]",69218,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,143,Barcelona,217,['0ea7c3fd-e1c3-4155-b7c9-439e3e6e0aa5'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:14.764,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0aedd55-2c12-4002-9827-03f5de2798c0,2887,,"[89.3, 56.5]",69218,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Antonio Rodríguez Villamuela,25881.0,Right Midfield,145,RC Deportivo La Coruña,219,['0e631662-bb32-4c0f-95c9-d96718131291'],2,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:26:02.156,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,37e94930-4c5a-467f-8536-e4bd335a8e65,2890,,"[102.5, 56.9]",69218,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,José Andrés Guardado Hernández,5563.0,Left Midfield,145,RC Deportivo La Coruña,219,"['cb1cd04d-0cd5-4414-a16a-c013883b1135', 'ccd84ebd-abb1-409e-8cba-dd3e53e3d2e5']",3,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:26:03.977,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31fdfece-5217-419c-bcbb-5371e742eadd,2893,,"[87.4, 74.3]",69218,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manuel Pablo García Díaz,26209.0,Right Back,145,RC Deportivo La Coruña,219,['4f9c914f-a026-45a6-a132-cd39f2cc48eb'],7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:26:07.937,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b16af105-3f57-425c-9bcc-f81ae4d31c3d,2901,,"[41.5, 7.2]",69218,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,146,Barcelona,217,['1794624a-3e3a-440e-8832-59aabdd0dc3e'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.976,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f4d206c-6a34-4852-8a9f-38bfce590aad,2904,,"[44.0, 28.9]",69218,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,146,Barcelona,217,['b0704fd1-d39a-48d1-8471-ef6427172f4c'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:19.418,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c82a6b49-d0f8-49b7-bb09-795543158858,2907,,"[78.4, 72.4]",69218,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,146,Barcelona,217,['5a149209-9987-46c3-af26-c56721c7078c'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.642,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7c9e9a9-44f1-43bb-8224-925466253146,2910,,"[86.3, 46.9]",69218,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,146,Barcelona,217,['6ad4d2a0-927b-4f4f-9c3a-77c964f01c8d'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:30.942,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,928ec82e-bb17-4b65-afa7-f18f8cfd09cd,2914,,"[76.3, 65.3]",69218,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,146,Barcelona,217,['24d03494-d1c1-459f-a455-4c2c24607b5b'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:33.626,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b61c9f0-e957-45cb-9939-e500f9e81be2,2917,,"[103.0, 11.1]",69218,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,146,Barcelona,217,['a1e82082-7079-40f4-9e18-f6bfd9436fb3'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:37.001,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82ca9c04-353e-412c-b3d2-29572b34f358,2920,,"[91.1, 33.1]",69218,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,146,Barcelona,217,['687e94d8-16d1-4094-b278-14d229087569'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.982,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14d82fdd-58af-4741-b33d-f9cf2a17b3cd,2923,,"[107.3, 47.9]",69218,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,146,Barcelona,217,['3a453b0f-5a80-47be-ad39-70b39eff8cb9'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.958,Ball Receipt*,,2009/2010
