bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[77.6, 27.8]",,,,,,,,,,,,1.7288,,,,,,,,,,,,,,33d215de-4f9b-4221-b608-06bf4dadaf33,1132,,"[76.4, 28.5]",69304,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,47,Barcelona,217,"['07d17bdb-f9b9-4638-958d-b7a8849ef46d', '7d1c56ac-e5ee-4904-8c12-cf0262d877d2']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:24:46.806,Carry,,2010/2011
,,,,"[78.4, 42.2]",,,,,,,,,,,,0.928099,,,,,,,,,,,,,,dfb48e72-0fab-4d47-868b-2a7368e2e501,1135,,"[80.8, 39.1]",69304,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,47,Barcelona,217,"['129b478b-3f50-4621-9458-07af2f402a5e', '2ced6627-f99a-4f70-9165-19e6ba32aacf']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.503,Carry,,2010/2011
,,,,"[43.9, 74.8]",,,,,,,,,,,,2.791964,,,,,,,,,,,,,,3c818068-dc70-4187-b6cf-1d24f0ff93ca,1142,,"[33.7, 76.7]",69304,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,48,Villarreal,222,"['30b1d97d-dff1-4582-b080-e9d1afb24853', 'bceacc91-328d-46c1-8e33-40b424d57d65']",9,,,,,,,,,,,,,,,,,Villarreal,222,00:25:09.726,Carry,,2010/2011
,,,,"[64.8, 71.1]",,,,,,,,,,,,1.129,,,,,,,,,,,,,,e47eefb9-5faa-422c-90ba-d2746eccfbb6,1145,,"[64.9, 75.0]",69304,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Valero Iglesias,6997.0,Right Midfield,48,Villarreal,222,"['0ef6d233-d0cd-456c-b9bd-7f9ce44ccb24', '178a1e42-9e2d-4afe-b64f-8fa3789a91b2', '89403480-d317-4ffb-bab9-5a34cb7e7d73']",13,,,,,,,,,,,,,,,,,Villarreal,222,00:25:13.909,Carry,True,2010/2011
,,,,"[66.6, 45.3]",,,,,,,,,,,,0.0386,,,,,,,,,,,,,,04225f9f-1dbb-4f85-bd81-ef577dc932d7,1153,,"[66.6, 45.3]",69304,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja Valero Iglesias,6997.0,Right Midfield,49,Villarreal,222,"['2be38f00-aa2f-4ee9-8f6d-88215988f11c', '403f5343-6259-4ec1-8069-96e7f1227635']",38,,,,,,,,,,,,,,,,,Villarreal,222,00:25:38.813,Carry,,2010/2011
,,,,"[44.6, 19.3]",,,,,,,,,,,,1.0309,,,,,,,,,,,,,,47d8667b-f1d5-4c7c-a1a0-3ec11d061d1d,1158,,"[47.0, 16.6]",69304,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Marchena López,20127.0,Left Defensive Midfield,49,Villarreal,222,"['502d15e8-1696-42c4-9a1b-dcc4cf8dc938', '8d00ae70-0ddd-4958-9827-a9e72c3612c5']",44,,,,,,,,,,,,,,,,,Villarreal,222,00:25:44.399,Carry,,2010/2011
,,,,"[67.0, 17.3]",,,,,,,,,,,,0.98595,,,,,,,,,,,,,,111ce0f0-9dc4-4941-ba27-694d0f0c96fe,1163,,"[59.3, 14.7]",69304,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Midfield,49,Villarreal,222,"['397a4697-8973-485c-accf-39ae3e2b828d', '59880955-c0e3-43e0-91ec-3ca82703984b', 'a4933a34-ed9c-4f5f-8342-a836b051971c']",47,,,,,,,,,,,,,,,,,Villarreal,222,00:25:47.131,Carry,True,2010/2011
,,,,"[35.1, 19.3]",,,,,,,,,,,,0.1485,,,,,,,,,,,,,,46e48b01-135e-4ceb-bbb4-14f3da09ff03,1169,,"[35.1, 19.3]",69304,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,51,Barcelona,217,"['2606dfd1-b35e-49dd-a293-0dc28d54bce0', '6b9ef9a8-c645-45a1-a65a-376be2209f60']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:26:06.527,Carry,,2010/2011
,,,,"[47.2, 37.1]",,,,,,,,,,,,1.144388,,,,,,,,,,,,,,85921b33-df23-4b86-87f1-5f43d4281e61,1172,,"[44.6, 35.9]",69304,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,51,Barcelona,217,"['778cf875-3c5c-4a07-9a00-b88fc87629a6', '7da38273-c896-4e1a-9778-bde9e54842b1', 'ad89086b-9c65-4c52-beb0-04f3eb79839a']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:26:07.704,Carry,True,2010/2011
,,,,"[62.6, 72.1]",,,,,,,,,,,,1.152383,,,,,,,,,,,,,,9a23f3ff-15e2-4c73-a5b8-2bdcf759a8e5,1179,,"[62.6, 72.1]",69304,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,52,Barcelona,217,"['1af1d03c-5d3b-45d3-9186-af4931cf2125', '1fa67e0a-cf6e-4abb-a745-16daf3d63689']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.875,Carry,,2010/2011
,,,,"[68.9, 56.4]",,,,,,,,,,,,0.3616,,,,,,,,,,,,,,c2876e20-c903-4c9b-9caa-45a4868101c7,1182,,"[68.9, 56.4]",69304,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,52,Barcelona,217,"['94f42c04-2a0b-4aeb-8938-05be305fb3b5', '9980b263-48a8-4ed9-80a9-34fdba06a920']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:26:31.982,Carry,,2010/2011
,,,,"[66.8, 65.8]",,,,,,,,,,,,3.29,,,,,,,,,,,,,,d88f41a1-2b4d-4f01-bc74-3363ae2a55a1,1185,,"[66.8, 68.7]",69304,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,52,Barcelona,217,"['2436d4b6-c1fc-4644-8316-3744abcedd2b', '410fba9f-3d7f-4409-adbf-3f95ae02421f']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:26:33.266,Carry,,2010/2011
,,,,"[47.0, 60.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,dd5a43c9-7fc1-4961-80bf-0be72eca25d5,1188,,"[47.0, 60.1]",69304,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Back,52,Barcelona,217,"['57a4e1e2-f512-4236-9dab-34a31562fe6e', '991a24df-98a7-4e81-85e5-c3539bfab05e']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:26:37.999,Carry,,2010/2011
,,,,"[50.9, 22.2]",,,,,,,,,,,,4.745,,,,,,,,,,,,,,12bdf299-1d9f-4e09-92cc-ec7e5bc36dd3,1191,,"[53.0, 24.9]",69304,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,52,Barcelona,217,"['a6f9e90d-348b-4515-82ea-424b5628a2fc', 'aae35fd3-f897-467a-8819-5106413f6d96']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.863,Carry,,2010/2011
,,,,"[55.2, 57.0]",,,,,,,,,,,,1.9305,,,,,,,,,,,,,,21696fd2-1997-40f9-b833-b4ca0e4f3083,1194,,"[55.9, 53.6]",69304,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Back,52,Barcelona,217,"['2df6c6c2-b639-41b0-8623-57fa53aafe65', '8487ec70-5d6a-4df6-bd6f-d4562789af03', 'e6742668-04ab-4e99-b457-fe7c01edb113']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:26:47.616,Carry,True,2010/2011
,,,,"[64.3, 61.1]",,,,,,,,,,,,0.578211,,,,,,,,,,,,,,0d607952-0a0c-4c2d-b695-a38b985b1770,1198,,"[64.6, 58.6]",69304,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,52,Barcelona,217,"['1f11f108-d53c-495e-a529-c1f5f3aae18e', '607566d2-402d-44f0-9647-6b86768a39bf']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.285,Carry,,2010/2011
,,,,"[69.6, 47.8]",,,,,,,,,,,,2.5144,,,,,,,,,,,,,,a4b5ab87-ddfe-4157-ba47-7f1aa7f5e8d9,1201,,"[64.8, 52.3]",69304,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,52,Barcelona,217,"['5944ca10-948a-4db6-8fea-e46a91558fe0', 'ca89c2c7-8a22-4fcc-8cdd-bc2445252751']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:26:51.648,Carry,,2010/2011
,,,,"[95.5, 19.6]",,,,,,,,,,,,3.2111,,,,,,,,,,,,,,4a21680b-7a0a-466d-a21c-531aadcdf95c,1204,,"[79.1, 3.1]",69304,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,52,Barcelona,217,"['2a33ba0a-39d6-44ea-a278-65bdf315620c', '9da03032-a398-489e-a009-bc34ac9653ea', 'f529c5f7-aebe-4e37-833f-f04f79385d65']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:26:56.922,Carry,True,2010/2011
,,,,"[92.5, 27.5]",,,,,,,,,,,,0.88,,,,,,,,,,,,,,561cdc13-9e10-4c06-a483-729cc46ca982,1208,,"[89.2, 30.7]",69304,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,52,Barcelona,217,"['a5affac0-b542-45fb-8535-b0f21a77197c', 'c41103c3-2bea-4109-84bd-05295a377c14']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:27:00.855,Carry,,2010/2011
,,,,"[89.0, 43.2]",,,,,,,,,,,,0.6221,,,,,,,,,,,,,,128d1963-6959-4610-bbb9-31aad8e9589f,1211,,"[93.0, 41.7]",69304,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,52,Barcelona,217,"['36da9c08-f368-495b-b349-22a665a29db4', 'dca24d27-fdd9-4ef1-a921-834216ebc5c6', 'f26dee43-8dbe-443a-a30b-9ea0bd78f227']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:27:02.675,Carry,True,2010/2011
,,,,"[97.9, 31.4]",,,,,,,,,,,,0.1463,,,,,,,,,,,,,,9fd9901b-b15a-4db5-89ca-5a19c231f6e1,1215,,"[99.1, 30.7]",69304,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,52,Barcelona,217,"['0362410f-52fa-4f77-be76-625f522f23d2', 'a6133c81-8a14-4b10-9441-250012cc9df1']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:27:03.869,Carry,,2010/2011
,,,,"[28.0, 74.8]",,,,,,,,,,,,0.923094,,,,,,,,,,,,,,abb01250-3c2c-4e24-98a7-22e6c31dd621,1228,,"[28.0, 74.8]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Right Center Back,54,Villarreal,222,"['ae93d435-0c84-4a98-9b9b-3016ddd0a318', 'c4b75f44-b235-4390-be16-7a8dc0e5b721']",13,,,,,,,,,,,,,,,,,Villarreal,222,00:28:13.166,Carry,,2010/2011
,,,,"[10.6, 49.1]",,,,,,,,,,,,0.181429,,,,,,,,,,,,,,1cce6737-eef0-49d8-b931-c13ded2bc854,1231,,"[7.5, 50.6]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego López Rodríguez,6768.0,Goalkeeper,54,Villarreal,222,"['0e3fdd72-5a73-4e19-9457-6a47e76d79d3', 'a10b3416-a2d5-4b3c-912a-e4a594b6d140']",16,,,,,,,,,,,,,,,,,Villarreal,222,00:28:16.738,Carry,,2010/2011
,,,,"[16.4, 31.5]",,,,,,,,,,,,1.758438,,,,,,,,,,,,,,2daf8df4-0a10-4b01-bf16-20e97f03bee8,1234,,"[16.3, 36.6]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Pablo Musacchio,7034.0,Left Center Back,54,Villarreal,222,"['070d4b4f-f769-4e28-960f-88e183e68d0b', 'bc6563f5-c4ce-4d64-9dba-f898d66c6b95']",17,,,,,,,,,,,,,,,,,Villarreal,222,00:28:17.838,Carry,,2010/2011
,,,,"[43.6, 5.0]",,,,,,,,,,,,4.341228,,,,,,,,,,,,,,41e2d807-9ae8-4d3c-8f76-ae36b849fe89,1237,,"[35.0, 7.2]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Catalá Mazuecos,26765.0,Left Back,54,Villarreal,222,"['3e6045b9-0814-489b-ba6b-c749b893e2cf', 'eba2a1cf-3dce-4ee2-b02a-5b28378b367d']",21,,,,,,,,,,,,,,,,,Villarreal,222,00:28:21.667,Carry,,2010/2011
,,,,"[27.0, 20.4]",,,,,,,,,,,,1.5482,,,,,,,,,,,,,,e3771645-0595-401e-a6a8-d4a400004516,1244,,"[26.5, 20.4]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Pablo Musacchio,7034.0,Left Center Back,54,Villarreal,222,"['a3673482-dc27-4fb9-9920-0a6cd12bd47a', 'af8f1322-5f7a-4fde-a997-27c82dcc312f']",30,,,,,,,,,,,,,,,,,Villarreal,222,00:28:30.184,Carry,,2010/2011
,,,,"[33.8, 56.2]",,,,,,,,,,,,1.2165,,,,,,,,,,,,,,bd2c55ae-4068-4650-b7eb-2b19fa20c187,1247,,"[33.0, 53.3]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Right Center Back,54,Villarreal,222,"['5946b16d-e46a-48f7-9c52-6d74a8c10931', '61fea831-a077-4ade-90f7-59ab7e44f01e']",33,,,,,,,,,,,,,,,,,Villarreal,222,00:28:33.469,Carry,,2010/2011
,,,,"[42.4, 73.7]",,,,,,,,,,,,0.663997,,,,,,,,,,,,,,7e9a7729-e9dc-4415-a715-fbf1e0a9061f,1250,,"[45.3, 74.7]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,54,Villarreal,222,"['83a42140-3133-4baa-8242-1cf72d74ec4e', 'b85e15ea-e213-4823-a4e7-aee91b5e02f5']",36,,,,,,,,,,,,,,,,,Villarreal,222,00:28:36.475,Carry,,2010/2011
,,,,"[51.4, 78.9]",,,,,,,,,,,,2.3795,,,,,,,,,,,,,,911cc913-56b5-40eb-838b-980b1840d02b,1254,,"[58.6, 78.8]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Right Midfield,54,Villarreal,222,"['98ebc6b4-6be5-4a54-a547-c26d5dbb46b4', 'adb34cb8-b7ba-4c20-9812-661982e4dde1', 'ecd5107c-654c-4ca5-b66e-15e15767ae82']",38,,,,,,,,,,,,,,,,,Villarreal,222,00:28:38.616,Carry,True,2010/2011
,,,,"[38.1, 73.8]",,,,,,,,,,,,2.050257,,,,,,,,,,,,,,d9fafa05-9923-4d24-b724-7a6b8b9a5437,1257,,"[42.2, 73.7]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Marchena López,20127.0,Left Defensive Midfield,54,Villarreal,222,"['7bd49090-7d7e-4d4f-8872-e2ff6b4a22a4', 'bda17f75-6b1d-42d7-8a94-d7df556355cd']",42,,,,,,,,,,,,,,,,,Villarreal,222,00:28:42.062,Carry,,2010/2011
,,,,"[41.2, 51.3]",,,,,,,,,,,,0.0945,,,,,,,,,,,,,,0daed33f-f1ab-4fe1-b867-776ac85ef029,1263,,"[40.3, 51.3]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Right Defensive Midfield,54,Villarreal,222,"['1c7dff12-7a74-47ef-ac45-6c6776a6c4fa', '328d3f1c-39df-4c1b-af37-53ac8a3e0f51']",45,,,,,,,,,,,,,,,,,Villarreal,222,00:28:45.725,Carry,,2010/2011
,,,,"[48.0, 46.2]",,,,,,,,,,,,1.675386,,,,,,,,,,,,,,24a33cb9-6510-490b-af64-09d5e0315592,1266,,"[49.0, 48.9]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Right Midfield,54,Villarreal,222,"['96a68eaa-5508-4145-b344-b00e74152439', 'b9dcaf3f-8abf-460c-a12f-2f43f488e665', 'd9be3014-497f-41da-83b2-77e4fd2d68b3']",46,,,,,,,,,,,,,,,,,Villarreal,222,00:28:46.690,Carry,True,2010/2011
,,,,"[74.3, 36.6]",,,,,,,,,,,,0.765,,,,,,,,,,,,,,1a3063f1-03ef-4bbf-a53b-da5a477b11c5,1270,,"[73.0, 34.8]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Back,55,Barcelona,217,"['1eb61145-0ffd-4324-89ca-cd76e9314b38', '7f3d7bf2-07fe-47e7-b0f7-5633eaa66a2f', 'aa4b2449-5ecc-4f7a-aefc-c0d4747c04e5']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.366,Carry,True,2010/2011
,,,,"[79.0, 48.2]",,,,,,,,,,,,1.6072,,,,,,,,,,,,,,b8fdaa1e-fa21-4371-9c2f-2dc6fd563aed,1273,,"[74.3, 36.6]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,55,Barcelona,217,"['1eb61145-0ffd-4324-89ca-cd76e9314b38', 'a696b14d-3cb6-4125-855b-4f8dff5fb201', 'aa4b2449-5ecc-4f7a-aefc-c0d4747c04e5']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:28:49.131,Carry,True,2010/2011
,,,,"[42.9, 8.4]",,,,,,,,,,,,1.507052,,,,,,,,,,,,,,16b77c51-7ccf-4238-a0ee-3dd3bda66b0f,1277,,"[37.1, 7.4]",69304,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Catalá Mazuecos,26765.0,Left Back,56,Villarreal,222,"['320cef41-5cbd-4879-acf9-95a3c107e6b0', 'af800dd0-6e36-4585-b46a-d2d19b0aa68b']",54,,,,,,,,,,,,,,,,,Villarreal,222,00:28:54.280,Carry,,2010/2011
,,,,"[92.4, 5.0]",,,,,,,,,,,,0.8069,,,,,,,,,,,,,,38e7b59b-ff97-4e9e-a5e6-42d5de3bbc87,1283,,"[93.2, 6.9]",69304,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giuseppe Rossi,7141.0,Right Center Forward,57,Villarreal,222,"['48373c06-bd8b-4137-abbf-eb41d4bbfb59', 'de579fbc-a931-4f9b-9a81-1582de4602fc']",14,,,,,,,,,,,,,,,,,Villarreal,222,00:29:14.789,Carry,,2010/2011
,,,,"[25.3, 63.4]",,,,,,,,,,,,1.9545,,,,,,,,,,,,,,0f3d8ca8-d082-41e8-9868-6c12e4a1583a,1288,,"[23.6, 63.4]",69304,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Back,57,Villarreal,222,"['259423f1-542f-479a-a916-7450377bd0c1', 'a44786fa-f41d-4eb5-8e45-b94722002c4c', 'ede26db7-387d-4ecc-a5d4-84418bc4fa35']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.090,Carry,True,2010/2011
,,,,"[19.0, 74.5]",,,,,,,,,,,,2.5633,,,,,,,,,,,,,,e9b78d0e-d6d6-43b6-9f9f-2705ea17a58c,1292,,"[24.6, 72.6]",69304,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,57,Villarreal,222,"['2d05d4d5-3a6c-44e7-99cc-d224db293c89', 'd442ff05-d38f-41f5-867c-567fba0db682', 'f206c282-80fd-45dd-b1f0-d85f2ef01673']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:29:19.842,Carry,True,2010/2011
,,,,"[113.6, 15.4]",,,,,,,,,,,,1.2291,,,,,,,,,,,,,,46c64f62-bb17-445b-a084-f68689b2536b,1299,,"[113.9, 14.6]",69304,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giuseppe Rossi,7141.0,Right Center Forward,57,Villarreal,222,"['182b0124-a891-4be3-a0a2-ea4409e83674', '1de22aa9-e755-451b-bd96-2bb4a1a7a847', 'f654ff73-79ba-4ba3-abf4-d98e03bc1f12']",24,,,,,,,,,,,,,,,,,Villarreal,222,00:29:24.361,Carry,True,2010/2011
,,,,"[115.0, 12.5]",,,,,,,,,,,,3.3362,,,,,,,,,,,,,,d907d5a2-f313-4819-9e65-a7aec25d4890,1304,,"[116.7, 4.5]",69304,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Borja Valero Iglesias,6997.0,Right Midfield,58,Villarreal,222,"['cf831b76-744e-4022-bf82-1b2517e73575', 'e8035d65-f215-4a21-bb41-f4da4050b877']",41,,,,,,,,,,,,,,,,,Villarreal,222,00:29:41.757,Carry,,2010/2011
,,,,"[110.2, 6.9]",,,,,,,,,,,,1.128049,,,,,,,,,,,,,,90987988-13c7-415b-8f80-71126a55aaad,1309,,"[107.6, 6.9]",69304,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Santiago Cazorla González,11386.0,Left Midfield,58,Villarreal,222,"['86e5af6e-3911-4aae-9c1a-0890297e027b', 'bef1eb97-902f-4aab-be2e-a531c3724a32']",48,,,,,,,,,,,,,,,,,Villarreal,222,00:29:48.287,Carry,,2010/2011
,,,,"[56.0, 36.5]",,,,,,,,,,,,0.9525,,,,,,,,,,,,,,8ead87b4-e425-47c6-a5bb-60656dc4a908,1319,,"[56.4, 39.8]",69304,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Midfield,60,Villarreal,222,"['25a4f3b9-c5bc-4c56-97a2-448d3761e2e0', '3e88a72e-48ae-41ee-9a4f-ea863450e944', '48394e63-f177-4be5-9648-958ae4911722']",17,,,,,,,,,,,,,,,,,Villarreal,222,00:30:17.294,Carry,True,2010/2011
,,,,"[55.9, 50.4]",,,,,,,,,,,,1.5317,,,,,,,,,,,,,,ac3188e8-cfa2-4c0f-ba39-ac015884a3e4,1328,,"[56.9, 44.4]",69304,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Marchena López,20127.0,Left Defensive Midfield,60,Villarreal,222,"['619497d9-eaad-4691-b4b9-2159d3e7fa60', 'cdaca2ed-845c-40d6-943a-8147bf29455e']",21,,,,,,,,,,,,,,,,,Villarreal,222,00:30:21.476,Carry,,2010/2011
,,,,"[50.2, 29.9]",,,,,,,,,,,,0.942885,,,,,,,,,,,,,,4bd184c3-18f4-4b0d-8422-87fee034053b,1331,,"[54.3, 33.0]",69304,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,60,Villarreal,222,"['40623fb5-9b2a-4322-8053-71bc309a2f60', '5ff69e98-5f2d-420c-b577-62900ad377ec']",24,,,,,,,,,,,,,,,,,Villarreal,222,00:30:24.213,Carry,,2010/2011
,,,,"[63.0, 23.3]",,,,,,,,,,,,3.182587,,,,,,,,,,,,,,be4baee4-1698-48ff-953b-d06a4c7ce151,1334,,"[63.0, 23.4]",69304,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Midfield,60,Villarreal,222,"['4abcfb69-c4f7-42e4-9c9b-6e4766f885c8', 'a08e3583-4ed1-4b16-a9fc-088e903f978e']",26,,,,,,,,,,,,,,,,,Villarreal,222,00:30:26.326,Carry,,2010/2011
,,,,"[71.8, 5.8]",,,,,,,,,,,,0.8525,,,,,,,,,,,,,,f3d5f621-21c0-4cd9-8d13-8aadfe61ed5f,1337,,"[72.1, 6.9]",69304,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Catalá Mazuecos,26765.0,Left Back,60,Villarreal,222,"['12779b93-9f1a-431b-bbcd-58477ddf4182', '232ed0c6-9a4d-454c-8494-6b690b978605', 'a714ea1f-b105-44b3-aa5c-4392ae45ac69']",31,,,,,,,,,,,,,,,,,Villarreal,222,00:30:31.276,Carry,True,2010/2011
,,,,"[48.7, 73.8]",,,,,,,,,,,,1.972,,,,,,,,,,,,,,3eb838ae-1b89-486a-951f-e149e03c1f14,1342,,"[49.8, 62.3]",69304,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,60,Villarreal,222,"['3a22b37f-31b6-487b-a349-debfee24f7a7', '552dfe0b-ef48-4238-b366-0eeae32cd7ce', '9d48302f-13d0-4885-9e87-6f11b5295127']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.861,Carry,True,2010/2011
,,,,"[91.1, 6.2]",,,,,,,,,,,,0.6277,,,,,,,,,,,,,,8ea4a161-6064-42e4-998e-f8707c778e23,1350,,"[90.4, 5.3]",69304,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Catalá Mazuecos,26765.0,Left Back,61,Villarreal,222,"['321a8cd0-939b-436a-921c-9b4f105d0a45', '508ed4ae-e64b-46dd-aa13-6a23e0d093cd']",48,,,,,,,,,,,,,,,,,Villarreal,222,00:30:48.170,Carry,,2010/2011
