50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[44.9, 59.2]",,,,,,,,,,,,3.714534,,,,,,,,,,,,294f497f-9725-4415-bbf5-5d7d922a25a2,1443,,"[47.3, 76.1]",303473,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jesús Navas González,6821.0,Right Back,65,Sevilla,213,"['1d5b4f24-d464-4e16-be39-81831d40683b', '6626e75c-1660-4d6e-a807-2ab90e9c01a7', '83ee3847-f6f7-4076-bb01-15178a63217e']",42,,,,,,,,,,,,,,,,,Sevilla,213,00:35:42.485,Carry,True,2019/2020
,,,,,"[2.3, 57.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,cf7d6bd0-4fea-4082-99c4-cf6005040690,1447,,"[2.1, 58.6]",303473,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tomáš Vaclík,11541.0,Goalkeeper,65,Sevilla,213,"['88c29a76-c42b-434b-8dec-96e5323c49a9', 'b8e8f030-c889-4df5-9bc9-dc63c19a93fc']",50,,,,,,,,,,,,,,,,,Sevilla,213,00:35:50.004,Carry,,2019/2020
,,,,,"[47.5, 64.1]",,,,,,,,,,,,5.365254,,,,,,,,,,,,978759bd-c3ae-4500-98c0-71df0f4fb44f,1455,,"[57.5, 70.3]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Right Center Midfield,66,Sevilla,213,"['39267400-28be-4744-8694-df41c0d8f02b', '6f22f457-5f69-47f5-be9b-d237c5508cbc', 'e14443c3-dfae-45d8-94b1-72ee011dc8c2']",4,,,,,,,,,,,,,,,,,Sevilla,213,00:36:04.606,Carry,True,2019/2020
,,,,,"[57.3, 12.8]",,,,,,,,,,,,2.840852,,,,,,,,,,,,5dad4343-9ae2-41de-a016-81222a64228a,1459,,"[47.3, 17.9]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Reguilón Rodríguez,18620.0,Left Back,66,Sevilla,213,"['00a529b0-76d0-4380-abf4-f0188253d003', '1f491bc2-b23f-4abd-b647-d2606fea3c0c', 'a7cae15b-04c5-41be-88ab-5c13cd82ee70']",12,,,,,,,,,,,,,,,,,Sevilla,213,00:36:12.439,Carry,True,2019/2020
,,,,,"[64.8, 4.0]",,,,,,,,,,,,1.157174,,,,,,,,,,,,b4cd4757-f626-420a-89de-001925766070,1462,,"[64.2, 3.8]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Agudo Durán,6724.0,Left Wing,66,Sevilla,213,"['6d123d8f-115a-4320-9a49-cc35390b7015', '80ce2f1e-467a-45b4-a18a-11b14413a0c5', 'e0b9f5b7-f159-4e50-ab64-d3e0df680a58']",16,,,,,,,,,,,,,,,,,Sevilla,213,00:36:16.005,Carry,True,2019/2020
,,,,,"[76.6, 5.1]",,,,,,,,,,,,1.914028,,,,,,,,,,,,e8d74dbe-d8d9-456d-a2d3-6608956bffc2,1465,,"[64.8, 4.0]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Agudo Durán,6724.0,Left Wing,66,Sevilla,213,"['6d123d8f-115a-4320-9a49-cc35390b7015', 'ab389a4a-1bdc-48ed-a1d1-c65825c180c7', 'e0b9f5b7-f159-4e50-ab64-d3e0df680a58']",17,,,,,,,,,,,,,,,,,Sevilla,213,00:36:17.163,Carry,True,2019/2020
,,,,,"[29.9, 76.3]",,,,,,,,,,,,1.60164,,,,,,,,,,,,9fa4bd13-1d87-4658-9499-fcbafe963e65,1469,,"[32.8, 70.1]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,67,Barcelona,217,"['42430090-19f1-45fa-94de-a89d7e31f2c8', '982bab47-c91c-4c5b-bb35-9964ff255053']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.047,Carry,,2019/2020
,,,,,"[34.6, 66.9]",,,,,,,,,,,,0.903885,,,,,,,,,,,,ec415c45-7077-4711-a035-e6f22ce7c035,1472,,"[35.4, 67.3]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,67,Barcelona,217,"['1ce6b81f-0a11-4801-9995-e7526096db6e', '905d708c-042d-4f6d-9062-7c9a14896c36', 'a484bbb9-38af-458a-aa72-c7c54cf4a93b']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:36:22.395,Carry,True,2019/2020
,,,,,"[30.9, 55.1]",,,,,,,,,,,,1.369679,,,,,,,,,,,,1b71c2c1-a3e7-455a-8cc2-87e1848ed356,1477,,"[33.1, 53.2]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,67,Barcelona,217,"['26faadd7-31eb-49f1-b375-496b925fbf81', '592e480c-7d07-44f6-b74e-08d6012bc831', '6065e1f8-5872-4f14-924c-4204ad7da035']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:36:24.363,Carry,True,2019/2020
,,,,,"[95.0, 33.5]",,,,,,,,,,,,2.439121,,,,,,,,,,,,024b223c-dfe1-480e-88bf-57bd69e53f4c,1480,,"[89.2, 25.0]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,67,Barcelona,217,"['0fddeea2-2f4e-4ad5-b923-a6938a010872', '1c7267e2-f65a-45f8-8904-69b4dbab13d5', '85cb2d9a-b2d8-4723-b263-60caeefc8eef']",25,,,,,,,,,,,,,,,,,Sevilla,213,00:36:25.732,Carry,True,2019/2020
,,,,,"[37.1, 54.1]",,,,,,,,,,,,2.311086,,,,,,,,,,,,ceb7d240-c989-4846-9025-e80d107e7170,1487,,"[29.9, 57.5]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,67,Barcelona,217,"['5af56eb9-0931-4e74-9f72-42997a593881', 'ba9e4a48-8bf8-4266-a57e-23bd99992800']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:36:30.363,Carry,,2019/2020
,,,,,"[47.8, 29.2]",,,,,,,,,,,,1.691395,,,,,,,,,,,,fd492869-19ac-433a-ab42-ade4fc304ac1,1490,,"[39.9, 36.1]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,67,Barcelona,217,"['4b19077b-c9e2-4465-b97c-983bd23a5a4a', 'ebda2d3a-5dc5-423a-b7bc-ad4343431542']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.644,Carry,,2019/2020
,,,,,"[93.2, 22.8]",,,,,,,,,,,,5.439968,,,,,,,,,,,,0b4763a5-0eaa-47ee-a8b5-a5a7b280a4c8,1493,,"[63.2, 3.1]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,67,Barcelona,217,"['00e6f3be-3188-4d96-930d-c30fd75c513c', '93865035-e4fb-4212-9faf-78dd411c8e5f', 'b89a2c0c-9106-4bc4-bffa-d9b2ca693d9d']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.500,Carry,True,2019/2020
,,,,,"[83.5, 22.4]",,,,,,,,,,,,1.907887,,,,,,,,,,,,5c9eb9f1-437e-4614-92ff-394efdf6d9f3,1498,,"[91.0, 25.4]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,"['4f64ed79-c2e4-4c3c-8368-dc321d2b631d', 'f12fe564-2126-4254-939a-9ab9ec05dc33']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:36:42.624,Carry,,2019/2020
,,,,,"[48.9, 10.6]",,,,,,,,,,,,2.394926,,,,,,,,,,,,54220ba3-ae9a-4157-a0b7-54624b66f6b7,1501,,"[46.8, 8.9]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Left Back,67,Barcelona,217,"['5cea76d0-c21c-4b32-aff9-5b69cc59a88d', '6f224fff-3412-4d91-bb90-45727e9f398b']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:36:48.964,Carry,,2019/2020
,,,,,"[62.2, 15.5]",,,,,,,,,,,,1.898747,,,,,,,,,,,,a78fe825-f4b9-4fb1-abc6-b2f3c00f92f1,1504,,"[62.8, 17.7]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,67,Barcelona,217,"['4f2960c6-5a2c-404c-a8a0-f8425be79f9b', 'c54b4ea2-83ef-4592-9a83-959185bc62fd']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:36:52.253,Carry,,2019/2020
,,,,,"[61.9, 6.6]",,,,,,,,,,,,2.223106,,,,,,,,,,,,1d36b9b2-e4d6-4dbf-9ffb-edd7da1ea9a1,1507,,"[61.9, 6.6]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Left Back,67,Barcelona,217,"['08691dfc-af90-4baa-958d-31d6e9048bdb', '9334adf3-9762-4573-b2f2-131b14208b9f']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:36:55.009,Carry,,2019/2020
,,,,,"[65.8, 15.8]",,,,,,,,,,,,0.595346,,,,,,,,,,,,bdd6511a-c78f-48a4-a739-508a7ba26d79,1510,,"[65.8, 15.8]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,67,Barcelona,217,"['686e6fde-c989-40e8-a3b2-8b3ed426eae4', 'fb0d58dc-58ca-4120-942e-f379091b171d']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:36:57.861,Carry,,2019/2020
,,,,,"[59.8, 25.4]",,,,,,,,,,,,0.618973,,,,,,,,,,,,b4e65ad7-c567-4fde-a01e-8819b6a828a0,1513,,"[59.8, 25.4]",303473,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,"['8fcc3945-af4e-4ad7-98e9-943e365095ee', '9324b360-6c09-4d92-bacd-a03790e6400a']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:36:59.253,Carry,,2019/2020
,,,,,"[46.8, 26.2]",,,,,,,,,,,,0.215312,,,,,,,,,,,,c8e36eda-ce29-4bb5-96aa-b98d3ab6267e,1516,,"[46.8, 26.2]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,67,Barcelona,217,"['6e967305-2775-4de2-8b5d-d712faab84a8', 'c627a7b0-81bc-46a1-82cd-e938aeafcea2']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:37:00.903,Carry,,2019/2020
,,,,,"[49.7, 56.8]",,,,,,,,,,,,1.69485,,,,,,,,,,,,7dc2d2f9-fd9b-4363-aa11-a57f8231ceb9,1519,,"[48.0, 51.7]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Clair Todibo,11532.0,Right Center Back,67,Barcelona,217,"['9aae2544-f5d9-40b4-aafd-d99cbb4ccd7c', 'b5a8e34e-09c1-4625-8c7a-7aaa0dfb1ca7']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:37:02.610,Carry,,2019/2020
,,,,,"[65.8, 59.0]",,,,,,,,,,,,4.133844,,,,,,,,,,,,3f373a8f-fd5e-4629-891f-ba0f4b5fc2d1,1522,,"[70.5, 74.8]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,67,Barcelona,217,"['25ebba5b-62cc-40ae-9b30-17fe52ccafed', 'd33af3a9-0dea-4118-a9a3-759853b3885f']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:37:05.970,Carry,,2019/2020
,,,,,"[47.2, 28.2]",,,,,,,,,,,,1.2,,,,,,,,,,,,0456f565-b3d0-421e-a636-e56f64f2c99b,1525,,"[47.4, 28.8]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,67,Barcelona,217,"['0eef326d-8eb1-49e9-907b-769a41771db8', 'd945535d-654e-4cb5-ab47-722c5ddaf2f9']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:37:11.997,Carry,,2019/2020
,,,,,"[62.2, 4.6]",,,,,,,,,,,,1.308824,,,,,,,,,,,,451e2e97-9f24-4953-a01b-489ee7ed2e76,1528,,"[60.9, 5.1]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Left Back,67,Barcelona,217,"['78d2916b-22db-4fe2-979d-6d077319ea3e', '7c37ae9c-2db5-4cdf-b957-beab6ae84cd4']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:37:14.455,Carry,,2019/2020
,,,,,"[71.6, 10.0]",,,,,,,,,,,,1.88,,,,,,,,,,,,bcf50bf5-3e1e-4622-8903-598617b56e9a,1531,,"[76.5, 4.9]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,67,Barcelona,217,"['674b2e0e-6655-4ff3-bcc8-540883d993ab', 'aa06a2fd-af72-454c-816f-73ddafdc5c2f']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.487,Carry,,2019/2020
,,,,,"[56.2, 57.9]",,,,,,,,,,,,1.239999,,,,,,,,,,,,45216782-f0f6-48c8-963a-b75d7a062052,1534,,"[51.9, 56.8]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Clair Todibo,11532.0,Right Center Back,67,Barcelona,217,"['4c536788-7a71-4997-90c8-d680ddec4c8c', '655ea990-5997-4b4f-8a8a-a844a8be6245']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:37:20.787,Carry,,2019/2020
,,,,,"[70.1, 69.9]",,,,,,,,,,,,2.452421,,,,,,,,,,,,834667fa-5bbf-45f7-b60b-d2ce20d2aa70,1537,,"[72.8, 72.2]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,67,Barcelona,217,"['b5a4db85-1dd4-449c-bbdf-f5d2374f92b1', 'e31d39a2-de3b-44ea-a503-62d3d9b91ded']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:37:23.206,Carry,,2019/2020
,,,,,"[63.0, 64.7]",,,,,,,,,,,,1.260381,,,,,,,,,,,,665ea95d-1f06-4402-a054-a23e56b2c341,1540,,"[58.1, 64.7]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Clair Todibo,11532.0,Right Center Back,67,Barcelona,217,"['bc776589-fbe0-4c15-b28a-f602716d73ff', 'd1b5fd6c-c20c-4e4a-bfcc-a41205698856']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:37:26.743,Carry,,2019/2020
,,,,,"[75.4, 61.8]",,,,,,,,,,,,0.094498,,,,,,,,,,,,9a06c88a-1dde-40a6-bb7e-d36f2605c186,1543,,"[75.6, 62.0]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,67,Barcelona,217,"['0cb4ef59-46e2-4954-9771-75b3bfd5af5a', '4986f4c8-ac6c-49f3-860a-778fa582ab51']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:37:28.816,Carry,,2019/2020
,,,,,"[55.7, 69.0]",,,,,,,,,,,,1.50888,,,,,,,,,,,,cf32a983-1620-41e1-b917-49bfd8c0a51c,1548,,"[61.1, 65.6]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Clair Todibo,11532.0,Right Center Back,67,Barcelona,217,"['608c998c-6ae2-43d6-9c95-fb83377b91eb', 'd599813e-17d8-4840-b25f-99a19d7c1916', 'e81a8c7f-1e81-4ea2-b214-f83e50d71bde']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:37:32.949,Carry,True,2019/2020
,,,,,"[56.8, 76.9]",,,,,,,,,,,,0.375205,,,,,,,,,,,,5201e489-80ba-4ec9-a22f-f9319aed2c25,1551,,"[57.4, 75.9]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,67,Barcelona,217,"['37421fdf-740b-467b-a4db-10553ce522e3', '608c998c-6ae2-43d6-9c95-fb83377b91eb', '613d6cff-e352-4da6-8b3c-1695cef2aca3']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:37:35.139,Carry,True,2019/2020
,,,,,"[59.2, 60.7]",,,,,,,,,,,,0.289319,,,,,,,,,,,,3747e231-ca90-48e2-8847-dc1d1a245824,1554,,"[59.2, 60.7]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,"['de5da715-5251-4661-87d5-021b8321b44c', 'ef152023-574d-4639-a1d9-5d191ddb06b0']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.156,Carry,,2019/2020
,,,,,"[46.5, 74.2]",,,,,,,,,,,,1.13083,,,,,,,,,,,,ff0638c0-fa53-47d8-b856-d52967c92264,1558,,"[46.5, 73.7]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Clair Todibo,11532.0,Right Center Back,67,Barcelona,217,"['5a4c4adc-35c5-431e-9818-ddabd06b0053', '93ca8f20-3edf-4139-a33f-9d6b187c4f22', 'f2ecc406-ff53-43f8-85a1-20437423b07b']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:37:37.853,Carry,True,2019/2020
,,,,,"[47.8, 60.3]",,,,,,,,,,,,1.68,,,,,,,,,,,,b3702794-9d81-4fae-8a88-2e9349e8050b,1561,,"[48.0, 61.8]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,67,Barcelona,217,"['6043fa27-201d-493c-99eb-6c011c5ac5d3', '6a6d2a30-e8c4-42ba-a363-b70e53508a50']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.775,Carry,,2019/2020
,,,,,"[56.8, 50.2]",,,,,,,,,,,,2.450141,,,,,,,,,,,,a916471e-bfa1-481f-ba4e-010f4798aef2,1564,,"[58.7, 36.9]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,67,Barcelona,217,"['7fc7ef45-be15-4283-b956-0dad332a41c5', 'a15210d1-083f-4f59-aadd-bed01166fade']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:37:42.729,Carry,,2019/2020
,,,,,"[62.8, 44.0]",,,,,,,,,,,,1.583055,,,,,,,,,,,,a0d274cd-c7a7-4378-bdb0-30bcb11f277f,1567,,"[63.0, 52.6]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,"['502f34f4-f978-4ecf-86e0-abf36f82b4a5', '84edf28f-fa5a-40b2-8815-fdc634c9d3af']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:37:45.657,Carry,,2019/2020
,,,,,"[100.7, 21.8]",,,,,,,,,,,,3.427531,,,,,,,,,,,,11c2cd44-6219-4500-98d1-434f86e7fad8,1570,,"[85.0, 12.1]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Left Back,67,Barcelona,217,"['84178c88-48a7-4f8e-b92d-93ab2c2c1789', 'a20f0ebc-8c63-4034-bf01-8a8126983516']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:37:49.520,Carry,,2019/2020
,,,,,"[96.6, 26.9]",,,,,,,,,,,,1.171471,,,,,,,,,,,,a5ad085c-1077-4069-a997-4370745a4575,1573,,"[90.4, 27.1]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,"['2154ff7f-c0b5-48de-8a7f-dcbd23767261', 'e5a0dcb0-164b-40e7-8b70-5ca72d3a916f']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:37:54.008,Carry,,2019/2020
,,,,,"[29.3, 55.8]",,,,,,,,,,,,1.152892,,,,,,,,,,,,89ae9958-a005-47a5-885c-720f36a332e0,1578,,"[25.0, 57.9]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Éver Maximiliano David Banega,5504.0,Right Center Midfield,68,Sevilla,213,"['1dfd1c74-7c08-45ae-899c-f0adf7b0c1ec', 'f3085598-b480-4e01-b482-c4c7716f6d8b']",57,,,,,,,,,,,,,,,,,Sevilla,213,00:37:57.018,Carry,,2019/2020
,,,,,"[65.0, 62.8]",,,,,,,,,,,,3.85995,,,,,,,,,,,,f441c7eb-7a96-4f57-ab1f-317868c42fad,1581,,"[46.4, 71.0]",303473,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lucas Ariel Ocampos,4345.0,Right Wing,68,Sevilla,213,"['5a409189-946c-44d9-8326-d5e8cef72b1b', '62868fad-0bd0-4929-a2a0-5db4e421f194', 'f0d37fae-59e9-4b82-b46b-9aa4c227e853']",59,,,,,,,,,,,,,,,,,Sevilla,213,00:37:59.401,Carry,True,2019/2020
,,,,,"[68.2, 62.0]",,,,,,,,,,,,0.806081,,,,,,,,,,,,9d02018b-0f40-403c-a566-53aa666bb118,1590,,"[68.2, 63.5]",303473,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Éver Maximiliano David Banega,5504.0,Right Center Midfield,69,Sevilla,213,"['034d8427-cbf8-4d64-b976-68f5dbe3a0d0', '116848cf-31ef-4dd1-a0c8-6459ed4665a0']",31,,,,,,,,,,,,,,,,,Sevilla,213,00:38:31.464,Carry,,2019/2020
,,,,,"[73.1, 49.6]",,,,,,,,,,,,0.116316,,,,,,,,,,,,f94535cc-9a49-49c4-9e10-c9694be4a574,1594,,"[72.3, 49.6]",303473,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Francisco Reges,16003.0,Center Defensive Midfield,69,Sevilla,213,"['5ddcf20f-e45e-4681-b1c6-fafa4b615f79', 'a3019abc-653b-45ba-ae4a-b949ba5fa3ff', 'e4f4bc71-6f19-4310-878b-5ee0ce25c883']",33,,,,,,,,,,,,,,,,,Sevilla,213,00:38:33.089,Carry,True,2019/2020
,,,,,"[55.0, 60.3]",,,,,,,,,,,,0.495777,,,,,,,,,,,,5fba5e3c-a346-4f1f-bf84-4eb60ff60a16,1597,,"[54.7, 60.3]",303473,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Carlos Santos Silva,3366.0,Right Center Back,69,Sevilla,213,"['1f149fa4-747f-4d27-a250-75841b1e7f22', '524b05b7-af4d-444e-9cb6-9387d546d9e4']",34,,,,,,,,,,,,,,,,,Sevilla,213,00:38:34.471,Carry,,2019/2020
,,,,,"[64.4, 69.9]",,,,,,,,,,,,1.315457,,,,,,,,,,,,46411c12-6005-463e-a1ff-d5211e5a9a59,1600,,"[62.7, 69.0]",303473,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Éver Maximiliano David Banega,5504.0,Right Center Midfield,69,Sevilla,213,"['6e696491-ff22-4ba5-bb56-c28506bf80d5', 'e90a27c0-c3f1-42ff-9a58-2dde1e4e0048']",36,,,,,,,,,,,,,,,,,Sevilla,213,00:38:36.119,Carry,,2019/2020
,,,,,"[79.3, 72.7]",,,,,,,,,,,,2.661426,,,,,,,,,,,,ee6cc7a8-87b2-42f8-86f5-8f0fdd90ee71,1603,,"[74.8, 66.7]",303473,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óliver Torres Muñoz,12021.0,Left Center Midfield,69,Sevilla,213,"['10e452d0-01d3-4995-9562-3afa5837bc34', '891e737a-569a-4e64-9b59-a3f8688ea848']",38,,,,,,,,,,,,,,,,,Sevilla,213,00:38:38.171,Carry,,2019/2020
,,,,,"[115.7, 72.9]",,,,,,,,,,,,0.210986,,,,,,,,,,,,86700707-0d2c-48e9-b9c5-d3347265de60,1609,,"[116.3, 73.5]",303473,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Navas González,6821.0,Right Back,69,Sevilla,213,"['419a3b07-d917-4df8-8087-d14d26996b50', 'dab22de9-146f-443e-bfa1-4f47cf1cee31']",44,,,,,,,,,,,,,,,,,Sevilla,213,00:38:44.524,Carry,,2019/2020
,,,,,"[47.2, 35.2]",,,,,,,,,,,,2.038715,,,,,,,,,,,,7c896b7c-2144-4280-96b0-41fd9da85a85,1616,,"[38.6, 35.2]",303473,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,71,Barcelona,217,"['56b3304a-7f86-4799-ac01-a46bc9ea2423', '58a03394-74cd-408e-90a1-3c0c7f527c17']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.810,Carry,,2019/2020
,,,,,"[62.6, 38.4]",,,,,,,,,,,,1.934124,,,,,,,,,,,,c1e9c146-d53b-48a7-8545-748d03052d97,1619,,"[55.9, 44.0]",303473,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,72,Barcelona,217,"['8ba55f1d-e95e-4f80-9260-abca98556898', 'f42eb183-c039-47f2-ac36-a581ac35da68']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:38:54.752,Carry,,2019/2020
,,,,,"[68.2, 72.7]",,,,,,,,,,,,5.350171,,,,,,,,,,,,f0a4da0a-60a5-4e63-a186-8789c56a88fb,1626,,"[55.0, 77.2]",303473,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Navas González,6821.0,Right Back,74,Sevilla,213,"['aed3b1fc-dc14-4035-a61a-7571a78800ac', 'e077a182-49f6-43c2-8b69-8b70f8024837']",8,,,,,,,,,,,,,,,,,Sevilla,213,00:39:08.842,Carry,,2019/2020
