ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.388911,,,,,,,,,,,,,,6e1a3abe-c6cd-4d56-a4b8-655a3be40d61,3740,,"[78.8, 37.0]",267373,89,,,,,1.4394809,,Right Foot,,,,"[83.0, 68.8]",,Ground Pass,,32.07616,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,,2,From Goal Kick,Esteban Félix Granero Molina,6770.0,Left Center Midfield,172,Real Sociedad,210,"['681cef4f-e039-4a59-8966-5325fc993993', 'e5e451e8-a565-4d9c-866e-ed9fc847e091']",15,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:15.457,Pass,True,2016/2017
,,,,,,,,,,,,,,,,0.926045,,,,,,,,,,,,,,49c345b6-a539-4746-804b-2c2ee337c6f7,3743,,"[90.9, 71.6]",267373,89,,,,,0.12750956,,Right Foot,,,,"[98.7, 72.6]",,Ground Pass,,7.8638415,,,,Mikel Oyarzabal Ugarte,6685.0,,,,,,,2,From Goal Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,172,Real Sociedad,210,['17cdfab4-6b75-4a98-826a-ddd9ce6d7b91'],19,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:19.259,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.167063,,,,,,,,,,,,,,a4aa5a11-4d18-44ae-a254-2ac11110e17e,3746,,"[97.0, 73.5]",267373,89,,,,,-2.8753407,,Left Foot,,,,"[83.8, 69.9]",,Ground Pass,,13.682105,,,,Xabier Prieto Argarate,6690.0,,,,,,,2,From Goal Kick,Mikel Oyarzabal Ugarte,6685.0,Left Wing,172,Real Sociedad,210,['55696dfb-cd72-486f-9591-097a42cf07c6'],21,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:21.306,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.456969,,,,,,,,,,,,,,17f48b4e-75f9-4c90-88ea-c9f2e5b8f161,3750,,"[83.2, 72.4]",267373,89,,,,,-1.3419975,,Right Foot,,,,"[86.6, 57.8]",,Ground Pass,,14.990664,,,,Esteban Félix Granero Molina,6770.0,,,,,,,2,From Goal Kick,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,172,Real Sociedad,210,"['000c8615-dd6d-49b7-b0ef-a27dbbd52937', '996ff7d6-0f3f-4eb0-8216-54a461b56313']",24,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:24.967,Pass,True,2016/2017
,,,,,,,,,,,,,,,,0.655637,,,,,,,,,,,,,,eb1e2b40-f568-4af5-b231-9d1d326dd231,3753,,"[86.8, 57.6]",267373,89,,,,,-2.9026563,,Right Foot,,,,"[79.0, 55.7]",,Ground Pass,,8.028076,,,,Asier Illarramendi Andonegi,6671.0,,,,,,,2,From Goal Kick,Esteban Félix Granero Molina,6770.0,Left Center Midfield,172,Real Sociedad,210,['af691706-9c41-49c4-8849-11de3f9a1f7a'],26,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:26.463,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.099057,,,,,,,,,,,,,,09287079-1c6f-4220-bd2c-3a861b963325,3757,,"[78.8, 57.4]",267373,89,,,,,1.66083,,Right Foot,,,,"[77.5, 71.8]",,Ground Pass,,14.458562,,,,Xabier Prieto Argarate,6690.0,,,,,,,2,From Goal Kick,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,172,Real Sociedad,210,"['00692906-04ae-4e04-a232-c204d82590d6', '5e9179b5-9495-44d5-b0bd-ac4df8e80a34']",27,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:27.159,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.928639,,,,,,,,,,,,,,64eb0315-0bf5-4a20-9b7f-47b9fbf42009,3759,,"[77.5, 71.8]",267373,89,,,,,-2.101012,,Right Foot,,,,"[62.2, 45.7]",,Ground Pass,,30.253925,,,,Raúl Rodríguez Navas,6693.0,,,,,,,2,From Goal Kick,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,172,Real Sociedad,210,['69b62b65-964c-4125-8ab5-384a9b36de8d'],28,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:28.258,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.386434,,,,,,,,,,,,,,e954d849-500b-4734-95f8-5f340d2e130b,3763,,"[64.6, 37.4]",267373,89,,,,,-1.2169712,,Right Foot,,,,"[76.9, 4.1]",,Low Pass,,35.499016,,,,Yuri Berchiche Izeta,3023.0,,,,,,,2,From Goal Kick,Raúl Rodríguez Navas,6693.0,Right Center Back,172,Real Sociedad,210,"['53c52e7d-ff86-4618-803c-cc713f96ceab', '612a024f-28d6-4a30-bfb7-370255eeea17']",31,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:31.485,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.475326,,,,,,,,,,,,,,9cc73201-bab5-43a5-86a2-21a8808f26e8,3767,,"[68.2, 3.9]",267373,89,,,,,1.0303768,,Left Foot,,,,"[76.6, 17.9]",,Ground Pass,,16.326666,,,,Sergio Canales Madrazo,6673.0,,,,,,,2,From Goal Kick,Yuri Berchiche Izeta,3023.0,Left Back,172,Real Sociedad,210,"['11811d8e-2c08-4799-8c49-545b3a661d9b', '4a90ca19-e19d-4d1f-900f-1afa9160ae03']",36,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:36.072,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.35748,,,,,,,,,,,,,,f1c3de31-6c2f-4475-be46-dd5c29a6f2a4,3771,,"[71.3, 27.9]",267373,89,,,,,1.996928,,Left Foot,,,,"[64.4, 43.1]",,Ground Pass,,16.692812,,,,Asier Illarramendi Andonegi,6671.0,,,,,,,2,From Goal Kick,Sergio Canales Madrazo,6673.0,Right Wing,172,Real Sociedad,210,['ad42988f-874f-44fc-a6b2-73c9d1830ed5'],39,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:39.700,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.844866,,,,,,,,,,,,,,5f73dc71-af9e-435c-afa1-5948e775dfc2,3774,,"[70.1, 47.2]",267373,89,,,,,0.56862074,,Right Foot,,,,"[90.6, 60.3]",,Low Pass,,24.328173,,,,Xabier Prieto Argarate,6690.0,,,,,,,2,From Goal Kick,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,172,Real Sociedad,210,['b4d2d43b-a718-4bc9-acc6-aee6e4d9390d'],42,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:42.458,Pass,,2016/2017
,,,,,,,,,,,,,,,,3.4788,,,,,,,,,,,,,,3b67d989-a79f-4a51-b004-d3196294399a,3777,,"[7.0, 36.1]",267373,90,,,,,-0.012102284,,Right Foot,,,,"[73.1, 35.3]",,High Pass,,66.10484,,,,Ivan Rakitić,5470.0,,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,173,Barcelona,217,['70355b05-0c5e-482e-8163-0a6bb94c33da'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:21.297,Pass,,2016/2017
,,,,,,,,,,,,,,,,3.141486,,,,,,,,,,,,,,083e0e41-bd38-48fb-af74-ad9a46443f88,3780,,"[73.1, 35.3]",267373,90,,,,True,-0.039019223,,,,,,"[106.4, 34.0]",,High Pass,,33.325367,,Pass Offside,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,173,Barcelona,217,"['165a3533-f0c2-463a-84ab-ec1a1ecd28a4', '2ef07190-b1c3-4dc3-806c-6c582faf957a']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:24.815,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.234471,,,,,,,,,,,,,,6fade85f-2f64-48d4-9f25-1ea334a7cecc,3782,,"[14.8, 44.8]",267373,90,,,,,-0.58052146,,Right Foot,,,,"[33.4, 32.6]",,Ground Pass,,22.2441,,,,Íñigo Martínez Berridi,6665.0,,,,,,Free Kick,2,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,174,Real Sociedad,210,['e27b943b-3d53-4974-9e75-dda5bfeb90d2'],29,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:29.727,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.680497,,,,,,,,,,,,,,5c9d4954-c040-46ff-8f2b-e19ec6e71103,3785,,"[41.2, 32.5]",267373,90,,,,,0.7853982,,Left Foot,,,,"[83.9, 75.2]",,High Pass,,60.38692,,,,Mikel Oyarzabal Ugarte,6685.0,,,True,,,,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,174,Real Sociedad,210,['46093c47-849a-4e73-9b03-80c8f811b3b9'],32,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:32.218,Pass,,2016/2017
,,,,,,,,,,,,,,,,3.507517,,,,,,,,,,,,,,5d373b6f-bd67-44d0-907e-bdec73e34114,3787,,"[84.1, 75.6]",267373,90,,,,,-0.6215266,,Head,,,,"[98.9, 65.0]",,High Pass,,18.204395,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,,2,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Left Wing,174,Real Sociedad,210,"['4b47445a-c697-49f9-a210-a3e56153ded9', 'ea5ea26e-ab84-4ed6-a438-4c03594f4d9c']",34,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:34.932,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.073681,,,,,,,,,,,,,,033d28d5-1fb8-4145-95d2-1ce2d1de28e1,3792,,"[4.3, 13.0]",267373,90,,,,,1.5707964,,Right Foot,,,,"[4.3, 27.8]",,Ground Pass,,14.8,,,,Marc-André ter Stegen,20055.0,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,174,Real Sociedad,210,['b7365da2-f22a-4a73-9ae2-1afe5cfe4dc4'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:39.332,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.5308,,,,,,,,,,,,,,b82b9878-91f1-41e7-85b9-358f42e6870b,3795,,"[4.6, 28.9]",267373,90,,,,,-0.38307706,,Left Foot,,,,"[44.8, 12.7]",,High Pass,,43.341434,,Incomplete,,Denis Suárez Fernández,6609.0,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,174,Real Sociedad,210,"['77922125-d794-432a-bd3d-cd09fe723c9a', 'e0af3434-3891-41d0-84a8-340c819968ab']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:40.686,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.2021,,,,,,,,,,,,,,de6c22a3-f46c-4a72-bbb9-1eb56e2a3b4d,3800,,"[69.2, 64.4]",267373,90,,,,,-0.6844764,,Left Foot,,,,"[77.9, 57.3]",,Ground Pass,,11.229425,,Incomplete,,Sergio Canales Madrazo,6673.0,,,,,,,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,174,Real Sociedad,210,"['05fe7984-1b55-4f2c-8dc7-9387d9f2b9c8', '6b18b571-a9c6-4e1b-8811-83a4bab6557e']",48,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:48.108,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.562436,,,,,,,,,,,,,,66519803-3d47-47af-87e6-2a5010404d2a,3806,,"[87.7, 45.5]",267373,90,,,,,-1.4221218,c9481384-ff0e-47c2-b119-88008363f8b2,Right Foot,,,,"[91.1, 22.8]",,Ground Pass,,22.953213,,,,Yuri Berchiche Izeta,3023.0,True,,,,,,2,From Free Kick,Esteban Félix Granero Molina,6770.0,Left Center Midfield,174,Real Sociedad,210,"['09525c17-fdad-402e-8af5-9092aba23d36', '10ba9d5e-a8e2-4d1b-88ef-7c94c4d6677b']",50,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:50.770,Pass,True,2016/2017
,,,,,,,,,,,,,,,,3.582826,,,,,,,,,,,,,,6ba86516-9a5f-46cb-a48a-8be9b3640df6,3811,,"[7.0, 36.1]",267373,91,,,,,-0.04246737,,Right Foot,,,,"[77.6, 33.1]",,High Pass,,70.66371,,,,Ivan Rakitić,5470.0,,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,175,Barcelona,217,['45f0f32f-59fb-4240-9e9c-7f6fdd1cbae0'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:26.330,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.957164,,,,,,,,,,,,,,6bb4c174-f956-4025-aa58-a6fee030e308,3814,,"[77.6, 33.1]",267373,91,,,,True,-0.22899424,0fc9596c-cd7f-4895-906f-caadfea462cc,,,,,"[90.9, 30.0]",,High Pass,,13.6565,,,,Luis Alberto Suárez Díaz,5246.0,True,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,175,Barcelona,217,"['b9181ce8-e0bd-408e-ac73-7c98751f5637', 'fecc3952-280c-41f0-b40f-611849f42e88']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:29.936,Pass,True,2016/2017
,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,216fb31d-cc78-4d95-9988-84c27809b658,3823,,"[31.7, 21.1]",267373,91,,,,,1.2456788,,Left Foot,,,,"[34.7, 30.0]",,Ground Pass,,9.392018,,,,Íñigo Martínez Berridi,6665.0,,,,,,,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,176,Real Sociedad,210,"['00affd04-5e01-463a-b188-925cdac5ea65', '72b8489c-1a50-4f26-ab1e-b89467fee009']",38,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:38.261,Pass,True,2016/2017
,,,,,,,,,,,,,,,,3.420263,,,,,,,,,,,,,,b67c859f-447f-4425-991c-157e39d3ed9d,3830,,"[39.8, 29.8]",267373,91,,,,,0.3143706,,Left Foot,,,,"[105.0, 51.0]",,High Pass,,68.56004,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,176,Real Sociedad,210,"['4c905de9-813f-48ed-bd4b-9cfba1f84040', 'd0a1314b-dcb5-4cb6-9bbd-b9cc808fa33e']",42,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:42.087,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.027302,,,,,,,,,,,,,,c39f8cae-29dc-48bf-95dd-f889783837a3,3833,,"[14.0, 30.2]",267373,91,,True,,,-0.8797914,,Keeper Arm,,,,"[29.3, 11.7]",,Low Pass,,24.007082,,,,Samuel Yves Umtiti,5492.0,,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,177,Barcelona,217,['f1107329-3dcb-4488-8e7a-ac93ea620629'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:55.647,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.939188,,,,,,,,,,,,,,07322843-b710-4173-98ee-f6e387c53435,3836,,"[27.1, 15.2]",267373,91,,,,,2.60037,,Left Foot,,,,"[8.8, 26.2]",,Ground Pass,,21.351582,,,,Marc-André ter Stegen,20055.0,,,,,,,2,From Keeper,Samuel Yves Umtiti,5492.0,Left Center Back,177,Barcelona,217,['284678cb-3421-4526-9438-6c5672ad1249'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:59.703,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.902,,,,,,,,,,,,,,8fc51bbc-305b-4a9f-ae2d-96e4b692610e,3840,,"[8.9, 21.9]",267373,92,,,,,-0.25896376,,Left Foot,,,,"[65.9, 6.8]",,High Pass,,58.966175,,Incomplete,,Denis Suárez Fernández,6609.0,,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,177,Barcelona,217,"['2ad9aafc-9337-43f0-9229-621e9473c632', '419e2138-4d82-446a-bab7-d0eb4c3780e4', '5684c392-4d54-44e6-a8e9-4dd9fa85959c']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:02.304,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.352608,,,,,,,,,,,,,,419e2138-4d82-446a-bab7-d0eb4c3780e4,3843,,"[54.2, 73.3]",267373,92,,,,True,-0.5179874,,,,,,"[63.5, 68.0]",,High Pass,,10.704205,,,,Asier Illarramendi Andonegi,6671.0,,,,,,Recovery,2,From Keeper,Joseba Zaldúa Bengoetxea,6605.0,Right Back,177,Barcelona,217,"['18daeefd-ad6c-4e1b-a08f-55be3fd9f08c', '8fc51bbc-305b-4a9f-ae2d-96e4b692610e', 'e3eabc20-4f33-4b87-9b8f-969ffd79a5e6']",5,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:05.206,Pass,True,2016/2017
,,,,,,,,,,,,,,,,0.472117,,,,,,,,,,,,,,6cc1aff6-34aa-40bb-8919-57cf90d6979e,3849,,"[63.7, 4.5]",267373,92,,,,,2.7716866,,Right Foot,,,,"[58.8, 6.4]",,Ground Pass,,5.255473,,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,2,From Keeper,Denis Suárez Fernández,6609.0,Left Center Forward,177,Barcelona,217,['39e176ac-47bf-4b90-84ee-4ac4733ced63'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:08.648,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.782219,,,,,,,,,,,,,,142789fe-a178-4511-8320-0d9cf39ed824,3853,,"[79.6, 8.7]",267373,92,,,,,2.5625184,,Right Foot,,,,"[74.4, 12.1]",,Ground Pass,,6.2128897,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Right Center Midfield,177,Barcelona,217,['3eab9ba7-ff0d-41ed-9375-c04ee10452db'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:15.699,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.748044,,,,,,,,,,,,,,be7b89b6-d009-412d-a90b-54cb18103f88,3856,,"[74.4, 12.1]",267373,92,,,,,-1.1722739,,Left Foot,,,,"[78.4, 2.6]",,Ground Pass,,10.307764,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Keeper,Jordi Alba Ramos,5211.0,Left Back,177,Barcelona,217,['d4d274f6-3b33-49ac-aa72-6822dc00b113'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:16.562,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.168912,,,,,,,,,,,,,,3ededda3-d524-40e3-82d1-19f429999815,3862,,"[76.5, 4.5]",267373,92,,,,,0.576621,,Right Foot,,,,"[90.8, 13.8]",,Ground Pass,,17.058136,,,,Denis Suárez Fernández,6609.0,,,,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,178,Barcelona,217,['caa7cf3b-6bbd-4bc9-85cc-55bdb1559959'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:37.488,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.307502,,,,,,,,,,,,,,4fbecd41-e939-4c1d-a98f-04bd0a7baec4,3868,,"[99.6, 0.1]",267373,92,,,,,0.47835243,,,,,,"[107.7, 4.3]",,High Pass,,9.124144,,Incomplete,,Denis Suárez Fernández,6609.0,,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,179,Barcelona,217,"['096c23b0-ab72-4dd3-a9ef-5cbba775bddc', 'd01b6f0e-b608-4605-9e62-1e18d1e88a68']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:54.707,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a61c1ebf-1682-412e-bfaa-f46c7ab69eef,6,,"[62.0, 38.3]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Alberto Vela Garrido,5560.0,Right Wing,2,Real Sociedad,210,['de7819e0-9464-4528-9fce-2c9814f73493'],1,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:01.171,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2047282-7761-4c30-a121-59b91e5c9142,9,,"[103.8, 16.9]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mikel Oyarzabal Ugarte,6685.0,Left Wing,2,Real Sociedad,210,['17295994-ed6f-45d9-9436-8bc1f97f944c'],5,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:05.851,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a56b52e-2d76-4fc1-b6b7-2f9423b8f6f7,12,,"[8.9, 53.6]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,3,Barcelona,217,"['07b5fd80-7243-4bb2-a566-d56387d8b9c3', 'c7fdbf84-710d-4236-a0fb-15044f744d4f']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.796,Ball Receipt*,True,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aba82c7-0797-452c-9070-cdb86d716d8a,16,,"[76.9, 22.1]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Center Midfield,3,Barcelona,217,['2f4715d8-249a-4298-a54a-a5cf5bd184b2'],10,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:10.287,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eb6646d-f862-4893-9a74-65809dd08cc7,18,,"[43.2, 53.2]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,3,Barcelona,217,['c7203b93-aca0-4c43-b0b3-c215f6abe5ce'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.518,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8581d64-f2c0-4854-93ed-db2a90f2d8e8,23,,"[34.7, 63.2]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,3,Barcelona,217,['8cf7450e-b92b-451f-a55f-96abfe72757c'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.208,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4112fc96-3e2c-4ef3-a63e-6fbaa4f08f2c,27,,"[41.5, 77.9]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,3,Barcelona,217,['7118e356-a211-4478-b69d-dd0defc0b028'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.668,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcdbe31b-45cf-4946-b0e4-a152f2ba9b8f,31,,"[54.1, 71.4]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,3,Barcelona,217,['281158d2-7b0d-401a-bd11-1561fda89390'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.221,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4fa27b1-ea4b-48f7-881a-c387a3dc6bbf,34,,"[4.5, 13.5]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,4,Barcelona,217,['aa747653-5973-4630-98bc-fade0e9a3422'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.747,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d19892d6-0799-4fb9-9f7e-92b045e983e1,37,,"[1.6, 28.1]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,4,Barcelona,217,['421b53c8-1d8f-498b-a9a6-0acb51d3da09'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.343,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431122f8-3af9-4cd7-b799-71b1069e2a74,41,,"[33.6, 77.5]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,4,Barcelona,217,['a63199a1-7084-488e-a4c1-c8a7be9361ac'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.585,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c76f6201-e5d5-4399-a8c0-41d08b8c694f,43,,"[41.9, 52.6]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,4,Barcelona,217,['0d9b22b8-fb10-44be-be0e-eb16aba8e777'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.589,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020b869f-c7de-4592-b03c-931d7f2657b2,47,,"[33.4, 49.5]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['a4e9e07b-b5af-4bce-bfcb-521069851929'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.570,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6190e81c-c4cd-4cfb-bc3e-05f6de53f607,50,,"[49.7, 68.9]",267373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,4,Barcelona,217,['3ea468ba-537f-4af6-aa95-b47ed45811d2'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.422,Ball Receipt*,,2016/2017
