bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdb0c9ea-85fb-4bfc-a302-485ffddb6c64,2628,,"[39.2, 41.1]",266670,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,124,Barcelona,217,['ddb4b7de-cd2c-4b42-a450-6ec1bf0749b8'],53,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.429,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244a6e33-cdb4-4c82-a032-b39dff15fe10,2631,,"[48.2, 21.2]",266670,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,124,Barcelona,217,['06a43ed2-4bce-4842-bc59-703696e773f9'],55,,,,,,,,,,,,,,,,Barcelona,217,00:22:55.917,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2a7a108-ad5a-47ab-9762-abea26673e73,2635,,"[80.4, 3.3]",266670,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,124,Barcelona,217,"['52055040-3578-4791-bfdd-3c193afca021', '7e8deb9e-f728-4ced-b024-e6c0ea928e70']",58,,,,,,,,,,,,,,,,Barcelona,217,00:22:58.784,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c710ab28-6d0a-4de5-8e58-17be34e6738c,2638,,"[90.9, 1.8]",266670,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,124,Barcelona,217,['7fd8e103-c254-4a8e-b64c-af20e98a5ab9'],0,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.906,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6caee073-014d-423e-b9f3-26a0e8289fc4,2641,,"[89.4, 13.4]",266670,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,124,Barcelona,217,['165e920c-dac4-456b-ba62-f3cc1f56e35d'],1,,,,,,,,,,,,,,,,Barcelona,217,00:23:01.347,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0260c42-2621-4a5f-afb7-72cf986f819b,2646,,"[31.5, 78.5]",266670,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,125,Espanyol,214,['97826760-5afd-42f9-8fb1-dac14fa8609c'],3,,,,,,,,,,,,,,,,Espanyol,214,00:23:03.666,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b9c8199-912d-4f4f-a883-9e32d2ca6d29,2650,,"[49.0, 61.9]",266670,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,125,Espanyol,214,"['9dba9c59-708f-4d1a-8ee9-d5ef904b32e8', 'd35bd07e-bdd5-439b-848d-b0ddc12c5f36']",7,,,,,,,,,,,,,,,,Espanyol,214,00:23:07.196,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d95c3857-d786-4a69-a2ea-3b360b33890e,2658,,"[76.6, 46.2]",266670,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,126,Barcelona,217,"['14c90b54-bc90-40dc-9652-c80c6bbde5da', '2e5ae11b-33fa-404d-973a-32d1008c5f57']",15,,,,,,,,,,,,,,,,Barcelona,217,00:23:15.753,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24eda75-f6b4-4b37-bb8e-8ea0f34a4a85,2661,,"[86.9, 43.0]",266670,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,126,Barcelona,217,['a930dd6a-b168-4c0e-9007-fa12a30fab36'],17,,,,,,,,,,,,,,,,Barcelona,217,00:23:17.692,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010280ca-c6f7-4133-bd53-d365d735da3f,2669,,"[103.9, 49.7]",266670,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,126,Barcelona,217,['a8d8f2a5-3bf4-4a3d-a62f-e30efa5080dc'],20,,,,,,,,,,,,,,,,Barcelona,217,00:23:20.613,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a008683-866d-4480-be4b-031d961689a6,2672,,"[86.2, 26.4]",266670,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,127,Espanyol,214,['9f5844aa-bff6-4623-b59f-1fc27aa287e3'],2,,,,,,,,,,,,,,,,Espanyol,214,00:24:02.140,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84481f61-b851-486d-87a2-1ea2dc8bd562,2675,,"[85.9, 4.7]",266670,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hernán Arsenio Pérez González,6838.0,Left Wing,127,Espanyol,214,['795c08e9-8333-4569-8d8a-5b61c9e9f3e0'],4,,,,,,,,,,,,,,,,Espanyol,214,00:24:04.186,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7ee2118-e2a5-4888-b5d0-16a436e2deba,2677,,"[95.2, 19.9]",266670,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Moreno Balaguero,6766.0,Center Attacking Midfield,127,Espanyol,214,['2b82b958-ae9e-4666-bb43-5ac7d7cbeb9f'],5,,,,,,,,,,,,,,,,Espanyol,214,00:24:05.234,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e57a36e8-e10a-4a4c-a630-69f500e3ac4b,2681,,"[92.9, 2.0]",266670,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hernán Arsenio Pérez González,6838.0,Left Wing,127,Espanyol,214,['cbd500cc-1173-4c8c-8e53-e12ec33303cb'],9,,,,,,,,,,,,,,,,Espanyol,214,00:24:09.163,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839ad4f-7cc3-40ad-99c7-47b6a64be792,2687,,"[51.5, 3.2]",266670,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,127,Espanyol,214,['41591224-9006-450c-b6cc-564bd329848e'],15,,,,,,,,,,,,,,,,Espanyol,214,00:24:15.384,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0880bd2-f359-45b0-b611-eeeef2fc12f1,2690,,"[35.5, 18.2]",266670,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Pablo Roco Roco,16456.0,Left Center Back,127,Espanyol,214,['e162a4a0-e328-4eeb-8ae7-babe3f7980a7'],16,,,,,,,,,,,,,,,,Espanyol,214,00:24:16.870,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a927789-3e64-43da-88e7-174d0ac840e4,2694,,"[44.4, 46.0]",266670,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,127,Espanyol,214,['62c1d060-edb0-473f-90e5-f96517731b03'],20,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.265,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b71898f8-2d5c-4a3c-86a5-0448c50a7faf,2698,,"[101.7, 26.6]",266670,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Moreno Balaguero,6766.0,Center Attacking Midfield,127,Espanyol,214,['d8f041a2-3d5e-4289-8d46-d20b687cfc9f'],25,,,,,,,,,,,,,,,,Espanyol,214,00:24:25.435,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976c03eb-7967-4686-9715-847210ef0d0e,2708,,"[110.7, 12.5]",266670,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Right Wing,128,Espanyol,214,['c3b24d12-3461-45bc-a702-a751dab47d4f'],52,,,,,,,,,,,,,,,,Espanyol,214,00:24:52.673,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34d9a8ae-d988-4fe1-960d-b5ba36e97968,2711,,"[107.6, 3.0]",266670,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,128,Espanyol,214,"['c7a38724-9a1a-4de6-8224-8bb090ef74cc', 'd66bbb09-b952-437b-a1d0-b546075ac409']",53,,,,,,,,,,,,,,,,Espanyol,214,00:24:53.594,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6a1afca-03d6-43f6-aca2-1e99af325700,2714,,"[88.7, 12.5]",266670,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papa Kouly Diop,6867.0,Left Defensive Midfield,128,Espanyol,214,['2c0149c7-c597-4f52-af30-fa64ee68b8ca'],55,,,,,,,,,,,,,,,,Espanyol,214,00:24:55.817,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68e89a97-21bb-4ca4-9f12-6df2f6e11563,2719,,"[80.7, 30.6]",266670,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Jordán Moreno,6701.0,Right Defensive Midfield,128,Espanyol,214,"['70f17847-57d8-4d4a-81be-b52f6941b7dd', '82fe3644-44ff-44b2-9168-d77aae864b59']",59,,,,,,,,,,,,,,,,Espanyol,214,00:24:59.409,Ball Receipt*,True,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad26cbe8-348e-45fc-8617-0e8fddf2a62e,2721,,"[100.0, 8.3]",266670,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papa Kouly Diop,6867.0,Left Defensive Midfield,128,Espanyol,214,['7ebb23e3-9052-4ec0-970c-2acca1a5d4b2'],1,,,,,,,,,,,,,,,,Espanyol,214,00:25:01.949,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38a2715f-c255-4ead-9a5d-380d8847ea7b,2725,,"[40.7, 77.3]",266670,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,129,Barcelona,217,['44aba83f-4407-4d0c-b003-f7f4d35837c2'],5,,,,,,,,,,,,,,,,Barcelona,217,00:25:05.592,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42a500ee-1c85-4792-9e0d-ed2a2f6502cc,2729,,"[28.1, 58.6]",266670,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,129,Barcelona,217,['87afdd6b-903f-41bc-9451-82f566864aab'],9,,,,,,,,,,,,,,,,Barcelona,217,00:25:09.364,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79a885bb-a862-49b7-a726-3d53035f2bfa,2732,,"[48.9, 75.2]",266670,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,129,Barcelona,217,['eb0b1249-b3be-4a13-a151-1a87cab0886c'],15,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.799,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e982bd3-9d14-4603-abee-64ab3e0b683b,2735,,"[89.4, 51.4]",266670,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,129,Barcelona,217,['8e76a863-87e8-49b5-9490-ee1a57b9c897'],22,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.439,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a101085-a7a8-4874-9197-e203e2ad58b7,2740,,"[16.6, 53.9]",266670,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,129,Barcelona,217,['c62d4718-d81a-4a7c-8afd-ebf5c71002da'],29,,,,,,,,,,,,,,,,Espanyol,214,00:25:29.806,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b0ff4b5-dcab-445b-8f02-754073446cf2,2743,,"[58.2, 62.9]",266670,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Right Wing,129,Barcelona,217,['02674afe-8d7d-4a89-a1d2-70e39bbaa7ce'],33,,,,,,,,,,,,,,,,Espanyol,214,00:25:33.811,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77262586-5726-4f21-b901-94bf106cad9b,2748,,"[78.3, 30.0]",266670,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,130,Barcelona,217,['5d22e9b3-32f8-423f-af70-8aa6af175df0'],58,,,,,,,,,,,,,,,,Barcelona,217,00:25:58.160,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975d099a-8ba8-4035-8578-817700f51040,2750,,"[64.4, 19.9]",266670,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,130,Barcelona,217,['ae149c56-ad9d-43c1-99af-e811ffe3c0fd'],0,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.876,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09ce5118-109d-456b-a585-992149fc3fa2,2753,,"[55.0, 45.5]",266670,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,130,Barcelona,217,['1ac3314a-60ad-49d2-bb66-fe3b9020b192'],4,,,,,,,,,,,,,,,,Barcelona,217,00:26:04.307,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ce68aaf-6708-431c-9832-99bf49398b68,2756,,"[72.6, 73.9]",266670,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,130,Barcelona,217,['37502b46-f5a8-4fb9-8204-71936541a4c0'],7,,,,,,,,,,,,,,,,Barcelona,217,00:26:07.280,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d2e8a88-e72f-40a4-80e6-7c059449ae61,2760,,"[86.7, 75.4]",266670,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,"['147b3955-4da9-4bf8-a6a7-3ef73a14eb40', '9fbd4104-431d-499f-805e-ce8d2f5f61e9']",9,,,,,,,,,,,,,,,,Barcelona,217,00:26:09.739,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d19ae5d-20ef-40f5-ab44-b9cdf4ef1d57,2763,,"[74.7, 71.2]",266670,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,130,Barcelona,217,['f2b2dfab-ad74-40c6-87be-16c534f4157a'],11,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.348,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596990c0-a8b2-4011-99cb-d474d36947ea,2766,,"[84.2, 64.9]",266670,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,['bd567528-68c0-4815-ae72-5d3232f985bd'],13,,,,,,,,,,,,,,,,Barcelona,217,00:26:13.657,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43abd89a-ba24-4303-abfd-ded7fd3c2b39,2769,,"[97.6, 50.8]",266670,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,130,Barcelona,217,['f6675d13-8cc0-424f-8517-1c2fff8c630d'],16,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.912,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a117d98-8e04-41c0-a5b2-eaf7b49cbb47,2776,,"[82.5, 73.1]",266670,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,131,Barcelona,217,['f8a57112-da66-44b1-84ae-9a1cc97c5561'],52,,,,,,,,,,,,,,,,Barcelona,217,00:26:52.326,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837df076-4c69-4df2-b24a-76e460736e66,2780,,"[78.1, 62.4]",266670,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,131,Barcelona,217,['22c70cbb-7826-4cbe-b1d4-f459d11284a9'],55,,,,,,,,,,,,,,,,Barcelona,217,00:26:55.251,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f7149de-e19a-47e0-97ed-35bbcdefef83,2784,,"[56.4, 42.0]",266670,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier Alejandro Mascherano,5506.0,Left Center Back,131,Barcelona,217,['f4d09d69-efb7-4c2b-8a4a-e7771e36cc16'],58,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.661,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a850b25c-bb2b-47de-ab77-844231b7099a,2788,,"[76.8, 32.3]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergi Roberto Carnicer,6379.0,Right Center Midfield,131,Barcelona,217,"['20ae6cec-98ad-4c30-b031-29b2bc57830a', '807504ca-7ebf-4742-b7d7-724cbb373e9d']",0,,,,,,,,,,,,,,,,Barcelona,217,00:27:00.553,Ball Receipt*,True,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0b31249-fa81-4ea5-a813-33d54ea819bb,2791,,"[85.8, 4.6]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,131,Barcelona,217,['0b14fa9a-3739-428b-9daf-92a1035dec49'],3,,,,,,,,,,,,,,,,Barcelona,217,00:27:03.337,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1db5870b-8919-4f06-a71a-98d827182448,2796,,"[47.1, 55.6]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,132,Espanyol,214,['8c783bcd-a2b1-46c3-93c7-f51628a83788'],6,,,,,,,,,,,,,,,,Espanyol,214,00:27:06.402,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ce2cd96-947f-4b86-896a-1b6b804d74d9,2799,,"[60.3, 63.4]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Wing,132,Espanyol,214,"['0519cb8b-c459-4ddb-ae36-fe4bd554b2f3', 'a1e9f744-c58e-44dd-9d1a-bfb7ae4c7851']",8,,,,,,,,,,,,,,,,Espanyol,214,00:27:08.622,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29d02533-5bbb-4232-a306-7b6b35e618ab,2805,,"[57.2, 77.6]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier López Rodríguez,6791.0,Right Back,132,Espanyol,214,"['7d587273-39ca-4ad1-9665-799785c3ea9a', 'dcae4d15-1369-4c15-a627-75b1725e0c4d', 'e2ad59e5-22d9-4489-a6a9-1f0cb7465465']",12,,,,,,,,,,,,,,,,Espanyol,214,00:27:12.020,Ball Receipt*,True,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142c903a-e973-4f8d-af79-3e519cd3320b,2808,,"[65.8, 74.7]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Wing,132,Espanyol,214,['eee196c9-0bf4-4c0c-b707-625af3f873b0'],14,,,,,,,,,,,,,,,,Espanyol,214,00:27:14.198,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157b9f79-786c-42ca-bf72-7e4d9a9b8c11,2810,,"[37.7, 22.8]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,133,Barcelona,217,['93bb4878-9511-4d5d-b05c-ca21143dcd38'],23,,,,,,,,,,,,,,,,Barcelona,217,00:27:23.493,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee5b318-a51f-419b-a284-92667ae678a5,2813,,"[46.8, 53.5]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,133,Barcelona,217,['b4cee60f-768c-4ba6-b6f7-ab1ddd0cd8c1'],31,,,,,,,,,,,,,,,,Barcelona,217,00:27:31.768,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560ce162-60af-41d0-ba62-e891bb3068ec,2817,,"[70.5, 75.4]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,133,Barcelona,217,"['4f5ca9a9-f6b7-4059-9802-8714b67d9861', '75d18121-bcf8-486f-a3ef-2d2c2dfb0b42']",33,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.936,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f36d2f2-09fc-4bdc-a8bb-5a06721c2335,2822,,"[70.5, 71.6]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,134,Barcelona,217,['e9ee4a1d-1c53-4342-8704-a3c2644ea1cd'],40,,,,,,,,,,,,,,,,Barcelona,217,00:27:40.533,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6c89f2d-f273-4c28-abff-16d8ad2e0667,2826,,"[83.1, 76.0]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,134,Barcelona,217,['268060c2-8dbb-4b62-80b3-94a4588dbcc0'],44,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.563,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef308612-fcdb-4c8f-b0a8-5ad002d771d2,2829,,"[86.3, 70.3]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,134,Barcelona,217,['3ebe7bbe-c696-494f-9c4a-6c7ba47e71d2'],44,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.750,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83e27b38-5b6f-4684-a936-40fc5909b9b0,2834,,"[111.3, 72.4]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,134,Barcelona,217,['9cd31c33-04cb-4c1b-8385-c027bd71026a'],49,,,,,,,,,,,,,,,,Barcelona,217,00:27:49.236,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31d44e6f-1d6b-4b42-861d-e45d6318e32b,2837,,"[103.9, 39.7]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,134,Barcelona,217,['ac584e70-4f9b-4064-9c76-6f3c31d0bac2'],50,,,,,,,,,,,,,,,,Barcelona,217,00:27:50.696,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9076dc6-51b4-47ec-8284-7eb8ac1b4eaa,2842,,"[39.7, 25.5]",266670,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Center Attacking Midfield,135,Espanyol,214,['0940819b-d3c6-4172-8e34-fabdf0fb5818'],55,,,,,,,,,,,,,,,,Espanyol,214,00:27:55.744,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89aed3dc-03b6-4257-af7f-eef3769c5174,2847,,"[42.0, 22.4]",266670,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,135,Espanyol,214,['99be2fee-867e-4ec7-b580-cfb82fb47103'],1,,,,,,,,,,,,,,,,Espanyol,214,00:28:01.057,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd84c58e-07c6-442c-af6c-ae69bd3de723,2851,,"[73.6, 77.4]",266670,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Wing,135,Espanyol,214,['3b227106-3e08-4abd-9ddc-6f2ae30da88e'],7,,,,,,,,,,,,,,,,Espanyol,214,00:28:07.280,Ball Receipt*,,2015/2016
