50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c1d6504-3f74-4c74-9852-f5c73ac576f7,2155,,,"[84.1, 49.5]",69213,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,136,Barcelona,217,['73057696-301f-445d-8a9f-4fb8c5fa393e'],13,,,,,,,,,,,,,,,,Barcelona,217,00:15:13.894,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116dd5f4-203b-4360-a792-92e6d40b52ab,2158,,,"[107.8, 71.1]",69213,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,136,Barcelona,217,['91b2f7e0-eb80-4f91-a61c-f1594edcd0cf'],17,,,,,,,,,,,,,,,,Barcelona,217,00:15:17.090,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8563a12c-dca8-4156-b9c9-549dba3618d8,2172,,,"[92.5, 71.4]",69213,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,136,Barcelona,217,['cf54704d-b7a7-42d2-b09a-3af466e09aa1'],29,,,,,,,,,,,,,,,,Barcelona,217,00:15:29.427,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7eafb62-0b61-480f-8a99-92dc75da7e71,2184,,,"[98.2, 44.3]",69213,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Daniel Osvaldo,26609.0,Center Forward,138,Espanyol,214,['3924c97a-ed84-4448-8865-3109f6f7598b'],53,,,,,,,,,,,,,,,,Espanyol,214,00:16:53.404,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346e9fbf-f1d3-4483-8290-7d762971863a,2186,,,"[23.3, 47.0]",69213,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,139,Barcelona,217,['8cb1e0e7-77c4-413f-a9b7-18e82e720a5d'],6,,,,,,,,,,,,,,,,Barcelona,217,00:17:06.513,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea2e882b-e095-4940-b14a-770e6d61a714,2189,,,"[63.2, 71.6]",69213,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,139,Barcelona,217,['29153c05-fab7-4317-bb35-9ffd372a09b4'],10,,,,,,,,,,,,,,,,Barcelona,217,00:17:10.635,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9010cfeb-72e0-4a01-a923-cf71975d697b,2203,,,"[106.3, 50.0]",69213,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Center Forward,140,Barcelona,217,['bd970a5e-1973-4826-ada3-738f41d1f1bf'],59,,,,,,,,,,,,,,,,Barcelona,217,00:17:59.983,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad3ad5e6-ad6e-4394-91fc-30806bb2d81a,2211,,,"[102.0, 69.0]",69213,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,141,Barcelona,217,['dc1b7545-7645-4dae-b50a-469ea9843978'],23,,,,,,,,,,,,,,,,Barcelona,217,00:18:23.878,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086cda16-7958-4678-8c8f-5878e4d4f91f,2214,,,"[107.8, 77.0]",69213,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,141,Barcelona,217,['ab987cd4-f849-42a2-97cd-5d90570ba381'],24,,,,,,,,,,,,,,,,Barcelona,217,00:18:24.713,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261b1a0c-c30d-445c-a479-d3f6ec6151f6,2218,,,"[96.9, 70.5]",69213,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,141,Barcelona,217,['4e6b60fc-4949-4b20-a107-83162f8fe95e'],26,,,,,,,,,,,,,,,,Barcelona,217,00:18:26.822,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4bd1832-51cc-46dd-975b-b0398b108bfd,2229,,,"[81.9, 3.4]",69213,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,141,Barcelona,217,['e2803515-60fb-4b01-8b95-774e95608b18'],38,,,,,,,,,,,,,,,,Barcelona,217,00:18:38.425,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9fb4441-de97-43b9-a0e4-6eee4d83723a,2233,,,"[56.6, 16.6]",69213,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,141,Barcelona,217,['c021f25a-8ac7-4597-a6fd-f6c14b527cff'],41,,,,,,,,,,,,,,,,Barcelona,217,00:18:41.373,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09456906-bdd6-4047-974c-a274c13fdb54,2236,,,"[74.0, 40.1]",69213,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,141,Barcelona,217,['29800f97-4d33-4197-8c5b-1b9d123d4f7e'],44,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.608,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7993500e-122b-4506-93ca-714344e0fb1f,2241,,,"[51.8, 20.5]",69213,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,142,Espanyol,214,['58547ca5-b164-435b-a1de-3ab1db04e768'],51,,,,,,,,,,,,,,,,Espanyol,214,00:18:51.958,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afc56621-f91e-4c32-a68b-9ffd6a907726,2245,,,"[56.9, 10.5]",69213,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Back,142,Espanyol,214,"['00e86aa8-97b6-46b2-8b88-9223506c0b19', '010a7648-c5b7-4951-94bc-72fc22b4fd8a']",54,,,,,,,,,,,,,,,,Espanyol,214,00:18:54.161,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665f3850-5079-4fdd-96d1-bbf645183da4,2248,,,"[88.2, 34.2]",69213,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Daniel Osvaldo,26609.0,Center Forward,142,Espanyol,214,['a32799e1-690f-4a85-b842-dd5c0b6a4e22'],0,,,,,,,,,,,,,,,,Espanyol,214,00:19:00.403,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eba83c0-3280-4cc0-a394-7517db9b0f8c,2251,,,"[84.9, 26.3]",69213,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis García Fernández,23916.0,Right Wing,142,Espanyol,214,['d9b52553-664c-49d1-8059-7c69341cdbfb'],1,,,,,,,,,,,,,,,,Espanyol,214,00:19:01.385,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9787ee03-662a-4c69-9135-5bbafaabf86f,2260,,,"[113.6, 43.4]",69213,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Daniel Osvaldo,26609.0,Center Forward,142,Espanyol,214,['20e8c398-6bde-42a5-b76a-621bcea88747'],9,,,,,,,,,,,,,,,,Espanyol,214,00:19:09.097,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fdaeb70-253d-49fb-a861-a277691c8b64,2266,,,"[98.6, 59.1]",69213,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,142,Espanyol,214,['24faf61c-a380-4b4f-abb2-65dff0260e22'],17,,,,,,,,,,,,,,,,Espanyol,214,00:19:17.750,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf23e3aa-7ce8-412e-ab74-d5d9a8df34ba,2269,,,"[95.8, 64.8]",69213,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Chica Torres,26170.0,Right Back,142,Espanyol,214,['dce23717-6429-4c84-98f0-f8ec0fe9668d'],19,,,,,,,,,,,,,,,,Espanyol,214,00:19:19.357,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d270a43b-1a16-4d36-82b7-68502a3cb40c,2273,,,"[62.4, 61.7]",69213,64,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,143,Barcelona,217,['5e0e5e97-1b60-4391-89ef-7e694e822ea9'],45,,,,,,,,,,,,,,,,Barcelona,217,00:19:45.315,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7e56a0-30e1-44d4-92e1-8ac9fe9a4eff,2277,,,"[64.8, 26.5]",69213,64,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Raúl Baena Urdiales,26607.0,Left Center Midfield,143,Barcelona,217,['137d9291-1ad1-4fd5-9d16-4c245e22b3fa'],46,,,,,,,,,,,,,,,,Espanyol,214,00:19:46.575,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e844690-59f6-4e49-8aa1-8ef0e83d9d39,2280,,,"[76.9, 33.5]",69213,64,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joan Verdú Fernández,26211.0,Center Attacking Midfield,143,Barcelona,217,['7b9b4509-ade7-4e26-9e26-c43f065c4bf3'],47,,,,,,,,,,,,,,,,Espanyol,214,00:19:47.956,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052f6d7-7ba8-4cd8-9a90-57decec5ac8d,2285,,,"[45.0, 66.6]",69213,64,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,143,Barcelona,217,['bf02a90e-1407-4b84-b721-42ef0784378a'],50,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.442,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78044be3-ecb6-4daf-b254-4661f87dcc8f,2289,,,"[64.3, 72.1]",69213,64,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,143,Barcelona,217,['0cea7c24-9d53-498f-a4fe-51e54e8c73ca'],53,,,,,,,,,,,,,,,,Barcelona,217,00:19:53.723,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cc9b8d2-6eef-46ba-a32b-07efa755d04b,2295,,,"[53.2, 69.0]",69213,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,144,Barcelona,217,['1b0f92ac-1b79-4647-b7d2-3ec7dc336141'],3,,,,,,,,,,,,,,,,Barcelona,217,00:20:03.384,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931bb4f8-f870-4628-8794-627077f6c882,2303,,,"[65.3, 37.2]",69213,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Wing,144,Barcelona,217,['0e8d015b-9367-44e0-9fd0-d7f858845756'],11,,,,,,,,,,,,,,,,Barcelona,217,00:20:11.009,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da0b1c23-047e-4a72-8c15-37591d06fa0f,2306,,,"[85.3, 7.9]",69213,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Center Forward,144,Barcelona,217,['ad9064e6-0ceb-4588-9739-62b5348869e4'],14,,,,,,,,,,,,,,,,Barcelona,217,00:20:14.790,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98651d6f-3a4f-4983-a2e4-bc3d8c636cc9,2309,,,"[114.5, 6.3]",69213,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,144,Barcelona,217,['e38a5579-c34e-4e24-b6fa-9de44e288236'],18,,,,,,,,,,,,,,,,Barcelona,217,00:20:18.245,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135038d3-7d38-40ce-910d-82eb23243b4a,2314,,,"[48.7, 68.4]",69213,65,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Javier Chica Torres,26170.0,Right Back,145,Espanyol,214,['ba69d665-8d40-4244-8989-e03b28fa5c13'],39,,,,,,,,,,,,,,,,Espanyol,214,00:20:39.968,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21a6e71d-37ef-4bee-89b8-66d19ea41d5d,2317,,,"[57.8, 75.9]",69213,65,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joan Verdú Fernández,26211.0,Center Attacking Midfield,145,Espanyol,214,['eb7216e3-5618-48e1-a60d-9d4de2f708b9'],41,,,,,,,,,,,,,,,,Espanyol,214,00:20:41.716,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbdf8b45-b036-444d-8bfc-cb186d397bfe,2320,,,"[39.5, 76.2]",69213,65,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Javier Chica Torres,26170.0,Right Back,145,Espanyol,214,['79dfe1c9-dec2-431f-a2f6-0f882ef8009d'],45,,,,,,,,,,,,,,,,Espanyol,214,00:20:45.510,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e367933-9222-46a0-9372-3ea419389f84,2322,,,"[29.9, 56.7]",69213,65,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolás Martín Pareja,7909.0,Right Center Back,145,Espanyol,214,['2e347748-54ab-4706-9787-55082f650a82'],47,,,,,,,,,,,,,,,,Espanyol,214,00:20:47.243,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f412ea06-26bc-4f6c-b006-edf6a56c7f3e,2325,,,"[24.6, 27.5]",69213,65,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Ruíz Torre,6752.0,Left Center Back,145,Espanyol,214,['e3f3cc6c-927f-456d-822c-157e7ea1d318'],50,,,,,,,,,,,,,,,,Espanyol,214,00:20:50.389,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a390e34-f522-49d3-8224-b105e0b8f2fa,2328,,,"[40.0, 4.0]",69213,65,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dídac Vilá Rosselló,6886.0,Left Back,145,Espanyol,214,['87e5e0c0-373a-419c-abf3-4b7c9c7a6d57'],53,,,,,,,,,,,,,,,,Espanyol,214,00:20:53.731,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f0137ce-fc4b-47a1-bb34-761152cd6d5a,2331,,,"[80.1, 28.0]",69213,65,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José María Callejón Bueno,7029.0,Left Wing,145,Espanyol,214,['5ca44e32-801b-4d14-8854-c64d391e7cb9'],56,,,,,,,,,,,,,,,,Espanyol,214,00:20:56.217,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0d6576b-910d-4233-a4cd-5f72370f9716,2337,,,"[54.9, 52.1]",69213,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,146,Barcelona,217,['536cdd1c-fa3a-4c76-8f54-a2247499de39'],0,,,,,,,,,,,,,,,,Barcelona,217,00:21:00.535,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d874da03-3122-443a-bbe0-fd1f40656ecf,2341,,,"[69.7, 34.0]",69213,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,146,Barcelona,217,"['40f17178-5839-4758-b570-2bafefbe6b77', 'bc8a01ac-3382-4a07-b402-0b0b9d960443']",3,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.836,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49d3fa18-e7df-43fd-91b5-0f14a016b916,2344,,,"[85.8, 17.1]",69213,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Center Forward,146,Barcelona,217,['4e2f73b3-9d88-483e-a861-034c157e7645'],5,,,,,,,,,,,,,,,,Barcelona,217,00:21:05.810,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a75fa4f9-de2b-4648-a4aa-34c148092959,2353,,,"[61.3, 17.1]",69213,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Callejón Bueno,7029.0,Left Wing,146,Barcelona,217,['97b8952a-f40d-4566-b53b-07000078c130'],19,,,,,,,,,,,,,,,,Espanyol,214,00:21:19.892,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1cd21f1-b296-45d7-8c36-2cfc9ac1f3d2,2358,,,"[22.8, 52.4]",69213,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,146,Barcelona,217,['afbc0637-a518-4b17-9573-2e6d95d375aa'],24,,,,,,,,,,,,,,,,Barcelona,217,00:21:24.580,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f811105-6867-45ce-a557-b11f01433229,2361,,,"[62.1, 69.7]",69213,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,146,Barcelona,217,['b75fdfc9-123e-41cd-8792-8ff9f34eede2'],29,,,,,,,,,,,,,,,,Barcelona,217,00:21:29.224,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae74a57-0466-456c-bb96-a66c792a0f6e,2363,,,"[83.1, 74.8]",69213,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,146,Barcelona,217,['a327d785-8499-45aa-9f68-063a786749ef'],31,,,,,,,,,,,,,,,,Barcelona,217,00:21:31.935,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63ff26d9-7786-4047-b9fc-c32c3c79f9bd,2365,,,"[24.8, 11.3]",69213,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,146,Barcelona,217,['d9bb5644-dd44-4b85-b8ba-f4d994b302b3'],35,,,,,,,,,,,,,,,,Espanyol,214,00:21:35.099,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f71034b9-3a78-49d6-ae2d-9d89b7b9e135,2368,,,"[76.7, 70.5]",69213,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,147,Barcelona,217,['96c97145-d002-4fc6-be95-be2cb1b89b27'],49,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.057,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcb8b012-4600-4b10-a1e9-8e1c11b18070,2372,,,"[65.3, 58.2]",69213,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,147,Barcelona,217,['fea91632-5fdc-478d-bae3-c3a1015eaff8'],52,,,,,,,,,,,,,,,,Barcelona,217,00:21:52.074,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb39d2b-38b4-459a-91e2-d9a148435a9e,2379,,,"[87.2, 39.3]",69213,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,147,Barcelona,217,['9d7cf902-848a-40be-b943-81fe82fa87e5'],55,,,,,,,,,,,,,,,,Barcelona,217,00:21:55.919,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,47e1d2f9-5704-4057-9627-2175e1de957e,2383,,,"[72.6, 6.5]",69213,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José María Callejón Bueno,7029.0,Left Wing,147,Barcelona,217,['9db5f1c4-bb6b-4014-bdc6-49a1aa46d6fe'],0,,,,,,,,,,,,,,,,Espanyol,214,00:22:00.327,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1d4f1e5-5e63-4261-82b1-afab82f0909d,2387,,,"[81.7, 77.0]",69213,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,147,Barcelona,217,['5907620e-fcd9-43c8-bb15-bfdeaec6fbf6'],3,,,,,,,,,,,,,,,,Barcelona,217,00:22:03.746,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3da6cb1e-6b00-4438-b38a-87f6d03ad2df,2401,,,"[45.5, 5.0]",69213,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,148,Espanyol,214,['56df2691-abb9-410e-a29d-a4a6835c39f1'],17,,,,,,,,,,,,,,,,Espanyol,214,00:22:17.833,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8643d69f-5b29-4c8f-a7a3-ba56dd7ac18c,2404,,,"[40.8, 30.8]",69213,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Daniel Forlín,24744.0,Right Center Midfield,148,Espanyol,214,['8c97c1a2-5bc7-4179-8af0-a3b04ce4574f'],19,,,,,,,,,,,,,,,,Espanyol,214,00:22:19.180,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7efc339f-20cd-4921-9374-97808dcea184,2406,,,"[32.3, 18.8]",69213,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Back,148,Espanyol,214,['b7b7dedf-b9b9-43cf-bdff-91e8d19c7528'],20,,,,,,,,,,,,,,,,Espanyol,214,00:22:20.724,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f607116-b1ff-4904-8038-b890ab0d4868,2409,,,"[58.8, 21.9]",69213,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis García Fernández,23916.0,Right Wing,148,Espanyol,214,['6eff6e06-4255-47e3-ba66-8fcddbebcc3c'],22,,,,,,,,,,,,,,,,Espanyol,214,00:22:22.201,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3546dd2-ab45-4d5e-9d34-b39af8a7aac4,2412,,,"[88.7, 54.5]",69213,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Callejón Bueno,7029.0,Left Wing,148,Espanyol,214,['069e879b-9a35-4fa3-8172-f37398b4f378'],26,,,,,,,,,,,,,,,,Espanyol,214,00:22:26.805,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7a653ee-f67c-444c-9672-6e7428e9d825,2414,,,"[38.0, 34.7]",69213,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,149,Barcelona,217,['8a1b8449-c278-44fd-a158-9351801733a9'],27,,,,,,,,,,,,,,,,Barcelona,217,00:22:27.814,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28d542d8-7207-4039-bcbb-158257d94d01,2417,,,"[54.2, 57.4]",69213,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,149,Barcelona,217,['d33b1f8c-ea87-4bb6-af32-430012ba6ffd'],33,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.822,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a02742d-9d49-4c48-9075-f677f4b0e5b6,2421,,,"[51.8, 42.0]",69213,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,149,Barcelona,217,['520e2dad-c3a7-4f35-94f6-46cb2a6cb81f'],36,,,,,,,,,,,,,,,,Barcelona,217,00:22:36.562,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d71d078-cfd4-40bd-82d7-7fff225542e7,2427,,,"[73.1, 34.0]",69213,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Callejón Bueno,7029.0,Left Wing,150,Espanyol,214,['a685d875-9e8b-4e4e-8771-c0f023c9d831'],39,,,,,,,,,,,,,,,,Espanyol,214,00:22:39.581,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360b8712-0922-4514-b944-2a335102dbf7,2430,,,"[74.8, 41.0]",69213,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Daniel Osvaldo,26609.0,Center Forward,150,Espanyol,214,['4f1696fb-a08c-4bda-9cec-2763ba7fbbb2'],40,,,,,,,,,,,,,,,,Espanyol,214,00:22:40.501,Ball Receipt*,,2009/2010
