50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[75.9, 32.1]",,,,,,,,,,,,2.7775,,,,,,,,,,,,,760f8528-a9e4-4436-a445-cdf7db6663ad,673,,"[69.6, 29.6]",69292,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,47,Atlético Madrid,212,"['cae0bd80-3bba-40d4-9d64-3237efa2eb2c', 'd1d8cc95-6b4c-4f6a-ad0b-d57c23e089dd', 'dd57604a-0df9-4608-8553-be115d72808f']",8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:08.145,Carry,True,2009/2010
,,,,"[92.1, 20.5]",,,,,,,,,,,,1.725987,,,,,,,,,,,,,0956006d-158a-4213-9bf1-b591e26a924f,677,,"[86.0, 13.0]",69292,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,47,Atlético Madrid,212,"['11efcb28-19b5-4215-a94c-fe1f51c6c712', '9de92c54-7619-4bb4-801c-e8301e695369', 'ae14deab-3a83-4b0f-9cc2-31cc27e5c025']",12,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:12.170,Carry,True,2009/2010
,,,,"[86.2, 26.4]",,,,,,,,,,,,1.132607,,,,,,,,,,,,,68b832fb-0cb5-49a8-9a9d-a4a4baab1a14,682,,"[86.2, 22.4]",69292,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,47,Atlético Madrid,212,"['01798ab3-26e1-4cea-acd2-90bf87c7be5c', '91f63556-c279-442c-9a8d-4d8c2aa1c750', 'd58c7a07-d522-400d-b622-8c855a5901a0']",14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:14.909,Carry,True,2009/2010
,,,,"[115.9, 68.7]",,,,,,,,,,,,2.1024,,,,,,,,,,,,,bd1599b4-8c0d-49e2-b457-2575143e1363,687,,"[118.2, 62.6]",69292,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Center Midfield,47,Atlético Madrid,212,"['6de4e3a2-905d-43b6-ab6d-553c64c05822', 'df601fd1-361d-4851-9727-355dfcc86590', 'fc78b1f6-113e-4e26-9f53-39461c723e81']",19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:19.945,Carry,True,2009/2010
,,,,"[71.1, 60.1]",,,,,,,,,,,,3.217488,,,,,,,,,,,,,e04471f1-2a98-4422-89ad-a17990df565d,694,,"[78.9, 67.2]",69292,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Amaranto Perea Mosquera,26120.0,Right Back,48,Atlético Madrid,212,"['0efe9e21-d32e-403b-ae18-8c55e126992a', '6e73dff9-df58-475e-80e6-56d2d906615f']",47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:47.730,Carry,,2009/2010
,,,,"[71.6, 15.1]",,,,,,,,,,,,0.902636,,,,,,,,,,,,,3adfcb2d-8c44-46cd-b774-5d5f4d0a24a1,706,,"[71.6, 15.1]",69292,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,49,Barcelona,217,"['4ecb4abc-1910-47df-96fc-6e6cc2ea132b', 'b22a0976-c615-47c7-883e-341e289522d8']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:20:19.601,Carry,,2009/2010
,,,,"[67.4, 3.5]",,,,,,,,,,,,0.922116,,,,,,,,,,,,,d6d81e08-4acf-4e6a-aca5-85185e768b26,709,,"[67.4, 3.5]",69292,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,49,Barcelona,217,"['7d599cdf-4f81-4feb-bf3d-5fdca13af6e2', 'b06f65dd-c244-436a-a1af-ca4c443535fe']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:20:21.787,Carry,,2009/2010
,,,,"[67.4, 14.4]",,,,,,,,,,,,1.693175,,,,,,,,,,,,,96dc19b6-cd58-41bd-8280-ed22ca71f9c3,712,,"[68.2, 13.2]",69292,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,49,Barcelona,217,"['4114f5c8-7d83-43c6-bf7c-d61b9bb25e5c', '7d77270b-36db-44aa-a8d0-467e0b4b636a', '8984a16b-8d4c-4026-ad6a-f94b91c84178']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:20:23.268,Carry,True,2009/2010
,,,,"[65.5, 43.0]",,,,,,,,,,,,1.786007,,,,,,,,,,,,,ebcf2429-00c4-4d6d-b7ac-5400ef1f556a,716,,"[60.6, 36.5]",69292,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,49,Barcelona,217,"['9aa3abbd-ab06-462c-a511-d52137db715d', 'e7ebb4c0-0b6a-434e-8d22-889309166c73']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:20:26.426,Carry,,2009/2010
,,,,"[77.3, 69.1]",,,,,,,,,,,,2.750258,,,,,,,,,,,,,fd1234d6-a2b1-4032-a573-d0526daa1250,719,,"[73.9, 75.2]",69292,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,49,Barcelona,217,"['32f99940-f33f-4165-ac0c-0640976b247e', '9bf7cfd0-c286-44b5-932f-f5c24b12e94c']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:20:30.283,Carry,,2009/2010
,,,,"[118.6, 62.8]",,,,,,,,,,,,0.006700001,,,,,,,,,,,,,bf1eec14-46ac-455e-b1f2-50ea519a610d,723,,"[114.1, 64.4]",69292,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,49,Barcelona,217,"['51885439-069d-45e2-a886-1adc96af6761', 'a7638857-4e7c-4de0-a878-7e5e9cd88932', 'b51e1553-33e8-43ce-b519-36589a75b8e7']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.104,Carry,True,2009/2010
,,,,"[23.0, 25.0]",,,,,,,,,,,,1.1383,,,,,,,,,,,,,7e9ddb30-d735-4bee-af9b-344c8ba8557b,730,,"[23.0, 25.0]",69292,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,50,Barcelona,217,"['5de4a436-5202-4da8-b191-56916efbeb88', '72c53666-9e73-4e30-940a-bb807cb997db']",5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:05.288,Carry,,2009/2010
,,,,"[57.4, 27.3]",,,,,,,,,,,,0.039997,,,,,,,,,,,,,de7e525f-f75f-4702-8b48-bd9868b09965,733,,"[56.8, 27.7]",69292,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,50,Barcelona,217,"['3eea7968-0413-4cd8-974d-282b3d351e5d', 'd419f200-6cd4-48c6-b084-2658025b563a']",9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:09.674,Carry,,2009/2010
,,,,"[53.1, 70.6]",,,,,,,,,,,,3.8207,,,,,,,,,,,,,9acdf027-ac30-4809-bb26-b267847fad01,737,,"[56.0, 49.1]",69292,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,50,Barcelona,217,"['01be7498-a0b4-40e2-ae04-2bae863ab9a0', '06dbb85b-3f01-4fc0-8999-e630a60189e4', '1a995d53-8dcf-4b48-8654-3af1a149bb89', 'f98de0e9-efe2-48bc-bbdd-dabbbf294d2c']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.672,Carry,True,2009/2010
,,,,"[106.0, 10.5]",,,,,,,,,,,,5.8646,,,,,,,,,,,,,b0d4bdb5-ea16-42ff-929d-fd84e4500c1b,741,,"[67.9, 10.4]",69292,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,51,Atlético Madrid,212,"['4c6d4a8f-a2d2-4e5f-9305-3cf94e2b416a', 'aed8b369-7d62-4a3c-9e61-4a727e61c6b1', 'c448e8d4-b61a-4ec2-98d4-550347a5d6b4']",14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:14.493,Carry,True,2009/2010
,,,,"[92.7, 15.7]",,,,,,,,,,,,1.384942,,,,,,,,,,,,,88ac58cf-4a70-450e-a098-c7097bc72322,745,,"[92.7, 15.7]",69292,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,51,Atlético Madrid,212,"['57ad20a5-7378-4005-b886-46d1ee9130b5', '614eb163-066d-4014-af29-f6d1ad34687c']",21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:21.570,Carry,,2009/2010
,,,,"[83.3, 50.2]",,,,,,,,,,,,1.047403,,,,,,,,,,,,,be06fc51-f4a1-4be6-85dc-a6bda5d8fda7,748,,"[83.3, 50.2]",69292,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Center Defensive Midfield,51,Atlético Madrid,212,"['9b36b8eb-1728-4c46-af68-a9f58a56c98f', 'e60c3ee2-688f-409c-960a-d6c46b23813e']",24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:24.541,Carry,,2009/2010
,,,,"[84.4, 41.3]",,,,,,,,,,,,7.758349,,,,,,,,,,,,,72bacd84-21e9-4ae6-9d1f-c9fcd2d8c0ce,751,,"[91.7, 58.4]",69292,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Center Midfield,51,Atlético Madrid,212,"['40fcf99d-5305-48ca-9383-3a31061c632d', '87c08cd4-d023-4d14-9f3c-eed03b1447ba', 'd87812fa-5e13-40a3-9c80-a4d32ef7cac6']",26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:26.214,Carry,True,2009/2010
,,,,"[89.6, 32.8]",,,,,,,,,,,,0.4344,,,,,,,,,,,,,4cc208cb-7d74-4572-b92e-fa1c6ab6df63,757,,"[89.6, 32.8]",69292,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,51,Atlético Madrid,212,"['a9f3f6e3-21ba-47cf-925c-d14a810f676a', 'd8261c68-add8-48bc-9331-4e4ed4f86b3e']",34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:34.893,Carry,,2009/2010
,,,,"[112.2, 25.1]",,,,,,,,,,,,0.865405,,,,,,,,,,,,,d7bd7e81-dae7-4d4a-921b-b04a2bf2ac33,761,,"[108.6, 24.7]",69292,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,51,Atlético Madrid,212,"['61d0b309-fa0d-4aca-892e-348696f11d75', 'a7a81393-cdbc-40fa-816b-a6bb47144f76', 'bf24a315-7ba7-437d-82bf-5392ddf10d29']",37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:37.027,Carry,True,2009/2010
,,,,"[42.5, 24.9]",,,,,,,,,,,,1.727504,,,,,,,,,,,,,6d8e175a-3bde-4bcb-ae9f-adf069e7a8d8,777,,"[37.0, 27.9]",69292,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,53,Atlético Madrid,212,"['8f2ec511-e3d5-4e6e-a19d-620665e768b8', 'fd4c2985-aeef-4c6f-a34e-6eeae0dcaf56']",17,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:17.095,Carry,,2009/2010
,,,,"[57.4, 8.7]",,,,,,,,,,,,1.416831,,,,,,,,,,,,,12e74f82-bb05-4aa9-8fe7-fcdadb16af49,780,,"[56.1, 9.3]",69292,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,53,Atlético Madrid,212,"['0b39777c-0c24-4647-ad11-ef546f356d90', '69b7d425-54ab-40e6-9432-d24611292e54', 'd3eef3c0-106c-4c8d-accb-09e02c0aef59']",19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:19.282,Carry,True,2009/2010
,,,,"[44.0, 13.6]",,,,,,,,,,,,1.23048,,,,,,,,,,,,,0cbc064a-d25f-4ed0-b93f-c5a0c547a6cb,785,,"[45.1, 7.1]",69292,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio López Guerrero,26118.0,Left Back,53,Atlético Madrid,212,"['07267340-1201-4fa6-aafe-52d121966c07', '5b4d955b-797a-427e-9f43-5aceffaa4a34', '6eb8c3a5-0f63-49e2-8daf-f5dd4def0714', 'cdf3f09e-a391-49bc-bc3d-9a09e081b3f1']",21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:21.633,Carry,True,2009/2010
,,,,"[48.0, 23.5]",,,,,,,,,,,,2.973747,,,,,,,,,,,,,4082284a-55fc-4040-ae55-b7f0d98fb221,788,,"[44.0, 13.6]",69292,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio López Guerrero,26118.0,Left Back,53,Atlético Madrid,212,"['07267340-1201-4fa6-aafe-52d121966c07', '2a1b7bc4-5906-4adf-95ed-549cbef62e0c', '5604884f-0b92-4e7b-bead-bfcd041bf8fa', '6eb8c3a5-0f63-49e2-8daf-f5dd4def0714']",22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:22.863,Carry,True,2009/2010
,,,,"[55.5, 31.0]",,,,,,,,,,,,1.169248,,,,,,,,,,,,,e39d6943-e9aa-4fa1-985d-29123ddc5a7e,792,,"[48.6, 35.5]",69292,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paulo Assunção da Silva,26502.0,Center Defensive Midfield,53,Atlético Madrid,212,"['8f0a982f-debf-475a-afe3-66188edf5215', '92d44cb7-1d53-4423-8d7e-feba763cd335']",26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:26.880,Carry,,2009/2010
,,,,"[62.7, 28.5]",,,,,,,,,,,,1.163325,,,,,,,,,,,,,dcf96c8a-5d48-490d-a8af-6057e936cc08,795,,"[58.3, 26.6]",69292,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,53,Atlético Madrid,212,"['cef17e46-f0e6-44d6-a933-cf783188ec40', 'da1b9c44-6a76-4890-8b35-6300ea4aa3ee', 'ff57b3f6-9e60-4eef-8b24-a70e0ecb957a']",28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:28.821,Carry,True,2009/2010
,,,,"[48.9, 47.4]",,,,,,,,,,,,2.8939,,,,,,,,,,,,,4c5c56ab-90fc-4b8e-bf05-6b9b414f7f52,806,,"[34.4, 45.1]",69292,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,"['18fb6dc4-5eb2-43e6-b5dc-d2366c683a4a', '3f678082-926a-4b76-a10b-07b984a428c6']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.244,Carry,,2009/2010
,,,,"[63.2, 57.3]",,,,,,,,,,,,1.297344,,,,,,,,,,,,,eb2c3988-f108-4fce-843f-081e8bb4ab08,810,,"[54.3, 58.1]",69292,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,55,Barcelona,217,"['60e6c103-311c-44e4-a7aa-dfe2c4ba66ff', '9c385c96-398f-43e5-ac1a-695ab1bc54d4', 'b82d1b7c-cb19-40e4-a54b-9be221542c5c']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:22:56.367,Carry,True,2009/2010
,,,,"[71.1, 59.2]",,,,,,,,,,,,1.989125,,,,,,,,,,,,,bc08e407-1143-42f8-837e-b40a98fcd12a,813,,"[64.0, 66.6]",69292,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,55,Barcelona,217,"['9ee11e99-ff7c-4c90-87c2-a4b2a7ee4b15', 'dfcdde2a-db5a-40ef-ac29-c7141d49b59a']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:22:58.652,Carry,,2009/2010
,,,,"[36.0, 38.0]",,,,,,,,,,,,0.268945,,,,,,,,,,,,,e2994c43-a490-4d26-b9ce-ff5fd81ed484,822,,"[40.0, 40.3]",69292,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Center Defensive Midfield,56,Atlético Madrid,212,"['0343ad08-1224-470b-bab5-da4c2834d39a', '361a7078-67c5-4cbb-942c-26e79bd8efee', '70bcac66-72e6-4476-b582-61e92d238108', '849ed2d2-7409-4495-b300-caaf9833c1c2']",8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:08.618,Carry,True,2009/2010
,,,,"[36.4, 35.3]",,,,,,,,,,,,2.0839,,,,,,,,,,,,,3adcfb15-361f-42f3-a19c-0bcb345c7a6d,825,,"[36.0, 38.0]",69292,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Center Defensive Midfield,56,Atlético Madrid,212,"['0343ad08-1224-470b-bab5-da4c2834d39a', '361a7078-67c5-4cbb-942c-26e79bd8efee', '6090458b-b1dc-48eb-9d0c-f55c7f05558f', '849ed2d2-7409-4495-b300-caaf9833c1c2']",8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:08.886,Carry,True,2009/2010
,,,,"[51.3, 28.3]",,,,,,,,,,,,0.039974,,,,,,,,,,,,,d5adb6f3-8145-4d93-937e-b98fbbacd5ee,828,,"[51.5, 28.5]",69292,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Center Midfield,56,Atlético Madrid,212,"['2db94850-e31f-4711-904b-1e32cebd3569', '52e41dbd-d142-40c6-93c3-1f794859e7fd']",12,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:12.012,Carry,,2009/2010
,,,,"[52.6, 13.6]",,,,,,,,,,,,1.092377,,,,,,,,,,,,,e6818470-6532-4b26-8c9e-a5c10d436e3c,831,,"[49.2, 12.6]",69292,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,56,Atlético Madrid,212,"['91c9e106-d30b-48d9-930b-a84f4242f9d9', 'c956e04f-02ad-4029-8df1-ab93c364b1b4']",13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:13.633,Carry,,2009/2010
,,,,"[61.2, 7.1]",,,,,,,,,,,,1.631811,,,,,,,,,,,,,281d2a39-ba27-4acf-a797-422bc95a15fd,834,,"[61.0, 7.1]",69292,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,56,Atlético Madrid,212,"['9bf50b02-53ef-4ae3-8a4b-912ab11755cb', 'b45db0f3-c320-412e-a610-ac0c282ddc6e']",15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:15.592,Carry,,2009/2010
,,,,"[36.9, 46.6]",,,,,,,,,,,,4.412592,,,,,,,,,,,,,306883cd-ff0f-446f-b41b-efd22b02d8f9,841,,"[43.6, 58.4]",69292,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,57,Barcelona,217,"['7406ae26-3b99-43ce-8878-610f69089b36', 'c2679d6d-5ead-4687-a2e7-a25050d16568']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.808,Carry,,2009/2010
,,,,"[55.2, 25.8]",,,,,,,,,,,,3.238816,,,,,,,,,,,,,64d52d2b-f00f-493c-8d0d-6c351223ef84,844,,"[50.1, 16.1]",69292,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Left Center Back,57,Barcelona,217,"['25e15857-a408-46b7-a129-7f42e2d28fe2', 'd6626f34-1b25-4019-9d03-2c6bc481853b']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:23:42.952,Carry,,2009/2010
,,,,"[85.0, 76.0]",,,,,,,,,,,,0.12004,,,,,,,,,,,,,16d8f263-5f97-45fd-a86f-dc786c3dadb4,847,,"[84.6, 77.3]",69292,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,57,Barcelona,217,"['438e1628-6ae9-4b83-8eb2-730f5fa868db', 'c1e307f5-2ba9-4818-964c-f9d0a574db5e']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:23:49.081,Carry,,2009/2010
,,,,"[44.0, 16.3]",,,,,,,,,,,,0.208288,,,,,,,,,,,,,7af2b7dc-f55d-4435-925b-eb67be4dfe6f,854,,"[44.2, 17.8]",69292,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,59,Atlético Madrid,212,"['3aa01382-4292-499c-b4da-2d34c21edc04', '843f4e64-7aad-46ce-8632-9055953e3f16']",2,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:02.376,Carry,,2009/2010
,,,,"[63.2, 59.6]",,,,,,,,,,,,4.246112,,,,,,,,,,,,,81ee050c-9517-4c49-a6ca-e9e3578ef4d7,857,,"[69.9, 63.0]",69292,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,60,Barcelona,217,"['07a82c16-3742-45d0-b381-aa0d0c65e1c9', 'd5784cb7-9dac-4e15-9c7e-29a1a5a77a88', 'd88705b5-678f-49f8-88b5-35ec3e5d5a25']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:24:03.158,Carry,True,2009/2010
,,,,"[65.3, 55.8]",,,,,,,,,,,,5.086534,,,,,,,,,,,,,36533de1-b76b-486d-b4cd-dfcb0699be46,861,,"[50.5, 54.2]",69292,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,60,Barcelona,217,"['17db6430-d4a1-496e-ab3b-8ea8b9bb68a4', 'dcefe8c8-81de-45d9-a681-affe12526efe']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:24:08.315,Carry,,2009/2010
,,,,"[84.4, 44.1]",,,,,,,,,,,,0.080039,,,,,,,,,,,,,57b96cb9-bc95-4f88-808a-bbb962d8404a,864,,"[71.8, 48.9]",69292,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,60,Barcelona,217,"['ddf4d259-63b5-481c-b13e-da0e8eaa6808', 'efd5b969-9a45-48b3-bb4c-f5e303998181']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:24:14.482,Carry,,2009/2010
,,,,"[56.8, 42.8]",,,,,,,,,,,,0.742785,,,,,,,,,,,,,8443c992-8cd9-4c19-bb10-271a578dd835,869,,"[50.1, 37.4]",69292,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Forlán Corazo,26199.0,Right Center Forward,61,Atlético Madrid,212,"['2f9c0cbe-56fb-4f85-9e98-c16bb6ff0e2d', 'eb5f5863-ab05-4484-84cc-fa1433fd872c']",16,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:16.735,Carry,,2009/2010
,,,,"[52.0, 38.6]",,,,,,,,,,,,5.184196,,,,,,,,,,,,,ff1620a8-2c3c-4fbc-a4d6-7a0294660a9d,873,,"[53.0, 50.2]",69292,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,61,Atlético Madrid,212,"['21113106-8e07-4313-a64e-c6dc72e1212b', '6ef2c194-41a2-4f57-93b6-a80f0b06d8d7', '78abcc4b-20c7-4cdf-9d3a-c974f02e0157', 'f91f3a04-54d9-4948-803c-f190dddd9202']",18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:18.298,Carry,True,2009/2010
,,,,"[29.9, 59.6]",,,,,,,,,,,,1.925914,,,,,,,,,,,,,19d36dd3-5001-4b3d-844e-07264e405b8b,877,,"[40.4, 50.8]",69292,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Ibáñez Tébar,26117.0,Right Center Back,61,Atlético Madrid,212,"['0299e522-b706-40fd-bb95-0d697a384a10', '062a41c4-4985-4385-ba65-e92072bde4e2', '815bb766-ae73-47c0-b1e0-f97fb6613d0a']",24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:24.608,Carry,True,2009/2010
,,,,"[80.8, 74.8]",,,,,,,,,,,,2.509349,,,,,,,,,,,,,fa274920-dcbd-4445-bab7-0d588696897e,881,,"[66.7, 76.2]",69292,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Amaranto Perea Mosquera,26120.0,Right Back,61,Atlético Madrid,212,"['52c32af1-2137-4dd9-bda1-3b92dd3548bf', '9151762e-91fb-42b0-9481-a94c887ddff7', 'c1c8912f-13b8-497a-b938-89d24d15dd9b']",29,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:29.625,Carry,True,2009/2010
,,,,"[107.7, 70.3]",,,,,,,,,,,,4.464651,,,,,,,,,,,,,e8787688-e15d-48e2-8c56-3abdccc94d55,884,,"[80.8, 74.8]",69292,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Amaranto Perea Mosquera,26120.0,Right Back,61,Atlético Madrid,212,"['52c32af1-2137-4dd9-bda1-3b92dd3548bf', '70490c0b-0e42-4364-8664-f5edd9bb8b82', '9151762e-91fb-42b0-9481-a94c887ddff7']",32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:32.134,Carry,True,2009/2010
