bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4741c4eb-7580-4496-b892-d93c3df66414,3681,,"[71.0, 59.0]",9889,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximiliano Gómez González,6297.0,Right Center Forward,193,Celta Vigo,209,['8fc34cfd-718b-4a13-8a66-4f69241a7f59'],47,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:47.335,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,43a3ab0c-a3f3-4d90-8520-929465500c98,3684,,"[86.0, 77.0]",9889,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Wass,6797.0,Right Midfield,193,Celta Vigo,209,['036edd2b-f081-4d13-adde-4ab1ff2baff6'],50,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:50.693,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,596be646-8305-4a5a-8bc3-15e73f51bf5a,3687,,"[72.0, 61.0]",9889,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,193,Celta Vigo,209,['19fe8fd1-b343-4f1a-9be3-60bb599b692b'],54,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:54.869,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0215727e-20ea-49f2-aebf-0f3ef931c968,3690,,"[79.0, 30.0]",9889,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Left Center Back,193,Celta Vigo,209,['7cf08d9b-57e2-4861-b8d1-6eec04df2305'],58,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:58.650,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,585f03ea-7f65-49e6-af05-4c5a37e481f0,3693,,"[101.0, 13.0]",9889,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Mor,6803.0,Left Midfield,193,Celta Vigo,209,['76ff0ad0-578c-42bd-81f9-40e98d4adf08'],1,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:01.911,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,aa5a3d19-6889-4694-a9bf-adfc685d8133,3696,,"[113.0, 41.0]",9889,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximiliano Gómez González,6297.0,Right Center Forward,193,Celta Vigo,209,['e58e602f-4363-4851-adb9-834c2c29359b'],3,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:03.043,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1aec940-c746-418b-b088-4a397ec2c00d,3705,,"[96.0, 71.0]",9889,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iago Aspas Juncal,5217.0,Left Center Forward,195,Celta Vigo,209,['6fc20169-2286-4c1f-ab47-b33ad4316c07'],48,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:48.504,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d2b043-ccf3-4901-8ccb-45b539f1fe4f,3709,,"[77.0, 51.0]",9889,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Gómez Solà,6804.0,Center Back,195,Celta Vigo,209,['3a9a9902-dca2-4470-ada5-9440a13f2b7d'],51,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:51.591,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,901f1801-0317-46d5-b1e3-dcdab8be4755,3712,,"[103.0, 12.0]",9889,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Mor,6803.0,Left Midfield,195,Celta Vigo,209,['1623ee2b-cdb9-4339-acc0-26ae240ac9e2'],57,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:57.472,Ball Receipt*,,2017/2018
,,,,,"[51.0, 60.0]",,,,,,,,,,,8.164,,,,,,,,,,,,9f95f608-f0b9-4ca0-a929-9fb79b8d2a62,7,,"[36.0, 40.0]",9889,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Facundo Sebastián Roncaglia,6830.0,Right Center Back,2,Celta Vigo,209,"['02a0e4a5-7565-44c3-a053-07b61c67bb91', '97c3885f-fbb6-45c5-b28a-518391e9248a', 'f07d1a29-844f-49db-aece-15f7db2fe0d9']",3,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:03.771,Carry,True,2017/2018
,,,,,"[57.0, 75.0]",,,,,,,,,,,0.185,,,,,,,,,,,,155d1460-db4d-4356-8fc3-bf891e0c5ecf,12,,"[58.0, 75.0]",9889,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Brais Méndez Portela,6799.0,Right Center Midfield,2,Celta Vigo,209,"['8157c806-414a-4a63-a61a-4d1102109541', 'da6d4ebc-4590-4f1b-9bb8-c24e2960595b', 'f0d323a4-7105-4c6e-9fc0-658b8fa5f405']",13,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:13.006,Carry,True,2017/2018
,,,,,"[54.0, 70.0]",,,,,,,,,,,3.35,,,,,,,,,,,,8233ac26-d1ab-4242-82d2-6530bd9afee9,18,,"[45.0, 70.0]",9889,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Center Back,3,Celta Vigo,209,"['35240adb-2df0-4dc1-be19-f3bb2cf7c687', '5fe00e91-8437-4d09-a65d-1dfaf6f7f73c']",20,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:20.373,Carry,,2017/2018
,,,,,"[60.0, 74.0]",,,,,,,,,,,0.609,,,,,,,,,,,,3bca1aa0-728c-41c9-8aa7-3e71e29a5834,21,,"[62.0, 72.0]",9889,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Wass,6797.0,Right Wing Back,3,Celta Vigo,209,"['99d8b01d-86b2-47c3-9318-3bf8973efe13', 'd78e9919-c84a-4285-b32b-bee787d86e9c', 'fcb02059-488c-406c-9b15-c4ee71cadc3b']",24,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:24.572,Carry,True,2017/2018
,,,,,"[45.0, 68.0]",,,,,,,,,,,0.637,,,,,,,,,,,,30f03bef-b66b-4532-ba66-7fcd295a2de0,25,,"[44.0, 70.0]",9889,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Center Back,3,Celta Vigo,209,"['317241e6-2f38-40ac-8915-a13cf48068ec', '46694db8-c8b9-4863-9fa0-38177952a472', '9123c773-c15f-4c61-baf7-a6661d4950f2']",26,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:26.337,Carry,True,2017/2018
,,,,,"[26.0, 48.0]",,,,,,,,,,,2.898,,,,,,,,,,,,e2dc7d30-10c1-472f-b92d-13246fba3691,29,,"[23.0, 54.0]",9889,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Center Back,3,Celta Vigo,209,"['65db1ab5-2dd5-4fec-b91b-9f508a2dfcde', '942a4187-4829-4405-8417-e581f5dca0b7']",29,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:29.044,Carry,,2017/2018
,,,,,"[54.0, 73.0]",,,,,,,,,,,5.115,,,,,,,,,,,,9df62d12-abaa-4f5b-b946-ebccb84d7d8f,32,,"[35.0, 65.0]",9889,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Center Back,3,Celta Vigo,209,"['3f9c4e5d-0579-4781-ab3e-f0556355f66d', '6bf6171a-61a6-4d81-a492-98b0ae3ab684']",33,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:33.034,Carry,,2017/2018
,,,,,"[111.0, 76.0]",,,,,,,,,,,3.991,,,,,,,,,,,,99413868-190d-4715-ba34-80a96d7bea06,36,,"[99.0, 74.0]",9889,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Wass,6797.0,Right Wing Back,3,Celta Vigo,209,"['3e2f3956-3ca4-4d84-8fc7-ea79691b7c73', '8c4e959c-84f8-4a06-811a-ff3b4cd333a7', 'a0346f3e-fbc0-4b83-8b52-17adb9b74dd8', 'f193e037-7321-494a-960c-0d278917eedc']",39,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:39.873,Carry,True,2017/2018
,,,,,"[69.0, 42.0]",,,,,,,,,,,0.612,,,,,,,,,,,,cdf2d330-d70e-44f3-884c-b2ebacfab406,47,,"[70.0, 44.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stanislav Lobotka,6798.0,Center Defensive Midfield,4,Celta Vigo,209,"['39d056f9-1d2f-48b3-9f6c-086326ad7f09', '48a4a6c0-7e6e-45be-abd8-4963d8c7a8f7']",6,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:06.084,Carry,,2017/2018
,,,,,"[73.0, 34.0]",,,,,,,,,,,0.286,,,,,,,,,,,,03563755-e1ca-4977-bdc0-7c68d5d1a0c5,51,,"[74.0, 34.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing Back,4,Celta Vigo,209,"['82ecab14-af3d-418d-9665-f7279e101f79', 'f35a5010-c1b1-49bc-960f-1d332fd95c93', 'f64a8e04-8ce5-4fde-8098-1775945b879a']",7,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:07.568,Carry,True,2017/2018
,,,,,"[54.0, 24.0]",,,,,,,,,,,2.71,,,,,,,,,,,,c85a60cd-3436-4e5f-8e2c-68f3827bd867,54,,"[65.0, 30.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Center Back,4,Celta Vigo,209,"['1d3a2f1d-c401-4169-93c4-41142ff2de27', '9d8c1347-ef7f-4f19-b9af-489a80c500f4', 'e88a3ddb-90e9-4cb7-ac2c-673cc63a265c']",9,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:09.254,Carry,True,2017/2018
,,,,,"[64.0, 16.0]",,,,,,,,,,,0.297,,,,,,,,,,,,9d833012-34c2-42e4-bac9-bbc1d40c40d3,58,,"[64.0, 16.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing Back,4,Celta Vigo,209,"['37c8185c-3267-4b06-b0d8-427ca3dfd982', 'cc186de1-1677-4012-9846-0965cc2c7556']",12,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:12.814,Carry,,2017/2018
,,,,,"[54.0, 8.0]",,,,,,,,,,,0.269,,,,,,,,,,,,ef385933-4e92-4b9d-9d29-942318f1e2f4,61,,"[53.0, 8.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Center Back,4,Celta Vigo,209,"['4a113993-f8c7-4760-9687-c2de86e6d7bf', '81400d38-1a5b-474c-843f-0e46205324f0']",14,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:14.336,Carry,,2017/2018
,,,,,"[82.0, 4.0]",,,,,,,,,,,2.785,,,,,,,,,,,,87337a49-cdf5-44c7-a3cc-b3c9b365337c,64,,"[78.0, 4.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Left Center Midfield,4,Celta Vigo,209,"['81095361-a67e-4a43-a14e-3d0b4e1fa612', 'e845a9a2-876e-488b-9635-e6319d1f3c45']",15,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:15.670,Carry,,2017/2018
,,,,,"[87.0, 14.0]",,,,,,,,,,,1.108,,,,,,,,,,,,8624cff8-4c5d-496f-802e-6598cc37a234,67,,"[89.0, 16.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Left Center Forward,4,Celta Vigo,209,"['160fd8f2-a3c8-4571-806f-716331649520', '1c3e38df-22d0-4bee-832d-ac9d77e3ffed', 'f991f670-5be9-478f-9c03-7eea92c1164d']",19,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:19.292,Carry,True,2017/2018
,,,,,"[93.0, 5.0]",,,,,,,,,,,1.795,,,,,,,,,,,,23cf3045-bb95-4cfa-ba2d-2ca59d349e14,71,,"[90.0, 4.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing Back,4,Celta Vigo,209,"['2062e590-25f0-4c05-be54-4b17c6f29e1c', 'ead3a45e-e449-4e0a-a1cb-8200855e046e', 'fb7b4624-a5ce-4458-b2f9-6fc208ca9501']",20,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:20.908,Carry,True,2017/2018
,,,,,"[5.0, 78.0]",,,,,,,,,,,2.648,,,,,,,,,,,,86051a6a-1659-4c9e-91f7-4d906efa99c2,75,,"[28.0, 76.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,5,Barcelona,217,"['3431e4a4-5863-4b6f-9223-712c2d693840', '40898352-77c8-40a7-940d-9ca55bd8bc4a', 'ef8232be-2a21-453b-94f0-20ef37d3a55f']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.703,Carry,True,2017/2018
,,,,,"[6.0, 70.0]",,,,,,,,,,,0.24,,,,,,,,,,,,88d6acf2-8d2d-4d51-857e-017b4836f74c,79,,"[9.0, 72.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,5,Barcelona,217,"['a1ddad41-90f6-4470-89b7-3cb62505f4df', 'e7de588a-31db-443a-9e43-601a3abdb06a']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.320,Carry,,2017/2018
,,,,,"[7.0, 77.0]",,,,,,,,,,,1.004,,,,,,,,,,,,9c04a154-9781-46ee-bff3-15192a4580c3,82,,"[6.0, 79.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,5,Barcelona,217,"['06249ff3-a145-4238-96df-d51a9025a796', '661f883e-3ab1-440f-94c3-4096896e1b06']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.148,Carry,,2017/2018
,,,,,"[83.0, 16.0]",,,,,,,,,,,0.57,,,,,,,,,,,,259bbeb5-b7f1-4cdd-91bb-73e5d00ce486,85,,"[85.0, 6.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stanislav Lobotka,6798.0,Center Defensive Midfield,6,Celta Vigo,209,"['9cfa061d-5ef7-4e3f-a8be-f7771810eb23', 'ad7e31f8-dbbb-4092-a28a-6e828160a27b', 'f532d2c1-9ca0-4190-8e2f-3eca084a3665']",31,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:31.698,Carry,True,2017/2018
,,,,,"[97.0, 17.0]",,,,,,,,,,,3.516,,,,,,,,,,,,8d60e7d2-e561-4c6f-9e1d-cee9824ee57d,89,,"[85.0, 29.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brais Méndez Portela,6799.0,Right Center Midfield,6,Celta Vigo,209,"['2b3753f5-e868-4027-a0c3-aee1712b8f65', '9ea2d58a-59a4-4b89-91f7-ccda2a15e591', 'a07ec9d5-35e4-4ce0-bb77-3fed30f796ec']",33,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:33.230,Carry,True,2017/2018
,,,,,"[109.0, 9.0]",,,,,,,,,,,5.089,,,,,,,,,,,,0c27457b-ede0-4eb6-9dd3-4da6c9095f3c,93,,"[104.0, 4.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing Back,6,Celta Vigo,209,"['0aff427e-4fdd-4c83-b365-03a02f5325e7', '86754ba6-b1c9-4852-8c2b-bc6056efc0fc']",37,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:37.873,Carry,,2017/2018
,,,,,"[93.0, 23.0]",,,,,,,,,,,0.327,,,,,,,,,,,,203c161d-f4d3-49e2-a30c-3c1f6908a2ad,96,,"[97.0, 20.0]",9889,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stanislav Lobotka,6798.0,Center Defensive Midfield,6,Celta Vigo,209,"['39aaf778-dba2-4480-aaf2-ead3e6a94f80', 'ee7352bb-c0f3-491b-982a-4261669ad807']",44,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:44.995,Carry,,2017/2018
,,,,,"[35.0, 2.0]",,,,,,,,,,,8.164,,,,,,,,,,,,42e04bbc-6d5d-4723-8bb4-418f2cac5798,104,,"[37.0, 11.0]",9889,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Castro Otto,6802.0,Left Center Back,7,Barcelona,217,"['5cea3c2e-33fc-42c1-8fb1-59befa13c5e5', 'b5737db8-3d36-491d-82d0-be2753d04d2a', 'ed17826a-a3ab-4d38-9e29-0765cbb34737']",4,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:04.916,Carry,True,2017/2018
,,,,,"[54.0, 2.0]",,,,,,,,,,,1.927,,,,,,,,,,,,3740864c-645f-4c84-bbb8-b1da64d3c916,108,,"[51.0, 2.0]",9889,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jozabed Sánchez Ruiz,6852.0,Left Center Midfield,7,Barcelona,217,"['10d01d79-7c4a-4e81-8819-ba2cd233a9fd', '8ad73329-f5aa-4efe-a441-bcc6e0df3d55', 'e0c606a9-a6c3-4e0f-8af6-90ce0e2d1db3']",14,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:14.142,Carry,True,2017/2018
,,,,,"[67.0, 74.0]",,,,,,,,,,,0.365,,,,,,,,,,,,e8698c66-3b62-41c3-be6b-0006472add15,115,,"[68.0, 74.0]",9889,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,8,Barcelona,217,"['08983207-33e1-4d29-b255-591d66b1631a', '1d091c53-d3e1-4080-8458-8f8e68f76262']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.386,Carry,,2017/2018
,,,,,"[65.0, 80.0]",,,,,,,,,,,0.147,,,,,,,,,,,,1c50184f-a377-40c7-9ed0-cbdf5387a517,118,,"[65.0, 80.0]",9889,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,8,Barcelona,217,"['7f53faf1-d07c-4e9b-8888-def2f2683260', '971b642d-a1bb-47ce-acd0-3486e4a7238d']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.804,Carry,,2017/2018
,,,,,"[49.0, 7.0]",,,,,,,,,,,0.102,,,,,,,,,,,,13ea6457-4c92-4b7c-a44e-666c65abe4ff,122,,"[49.0, 7.0]",9889,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stanislav Lobotka,6798.0,Center Defensive Midfield,9,Celta Vigo,209,"['349deb73-308e-417f-bc77-4f20c4b2c83e', 'ef3a47f7-826d-4db3-973d-69968dcadbab']",46,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:46.190,Carry,,2017/2018
,,,,,"[23.0, 11.0]",,,,,,,,,,,1.145,,,,,,,,,,,,98ee8f42-5dd5-4fca-8623-5f0995916a1d,125,,"[28.0, 8.0]",9889,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Gómez Solà,6804.0,Center Back,9,Celta Vigo,209,"['0ce65503-e8f2-4b91-a517-ff32f189b96f', 'c3f2f220-3360-4cc3-bbf0-729a153b93d5']",47,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:47.871,Carry,,2017/2018
,,,,,"[30.0, 49.0]",,,,,,,,,,,4.41,,,,,,,,,,,,2403a651-f803-4b69-a9e5-854c64f3300c,128,,"[29.0, 39.0]",9889,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Center Back,9,Celta Vigo,209,"['b282c8cd-2626-4b29-9323-e448876226e2', 'b9cb1587-5400-4fda-8757-a7e1afe19550', 'e034e4df-afdd-40ce-aff8-357f39b3b618']",50,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:50.350,Carry,True,2017/2018
,,,,,"[36.0, 58.0]",,,,,,,,,,,1.087,,,,,,,,,,,,2fcb46db-96f1-41d9-afe8-274ec35a28ec,138,,"[30.0, 58.0]",9889,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,10,Barcelona,217,"['785b37a6-852f-4e35-996d-28b1e0e42b3b', 'bc011087-5799-4c9a-8fb5-fa24e8f4f2e6', 'cd333d49-8776-42d3-b154-1f73517366df']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.743,Carry,True,2017/2018
,,,,,"[66.0, 71.0]",,,,,,,,,,,1.984,,,,,,,,,,,,fd60c456-ffca-45d8-91b8-d2c661f0b057,142,,"[50.0, 62.0]",9889,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,10,Barcelona,217,"['0948cabf-5f71-4d35-b1e4-a6872da89c7f', '11182d8c-c1d6-41ff-b279-79be33f24abd', 'ec3f3b37-8647-416f-9434-c58c1d0a151c']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.179,Carry,True,2017/2018
,,,,,"[90.0, 69.0]",,,,,,,,,,,3.422,,,,,,,,,,,,b55f3100-a3a6-46e3-b65f-2ad5238dbb98,147,,"[66.0, 71.0]",9889,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,10,Barcelona,217,"['11182d8c-c1d6-41ff-b279-79be33f24abd', '1ece92b0-0d53-43fb-bdc4-ca82569eb8a7', '3d991b9d-4d07-4c20-b5ea-bebf67186368', '92a8241d-b1ba-44bd-8847-2d8b92d26a3c', 'd8970d87-485c-431f-b89b-ba84011d5d6c']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.163,Carry,True,2017/2018
,,,,,"[96.0, 74.0]",,,,,,,,,,,0.04,,,,,,,,,,,,caa400c4-0b1c-463a-8000-2d7436347033,153,,"[96.0, 74.0]",9889,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Alcácer García,6402.0,Center Forward,11,Barcelona,217,"['8f2b0a85-a4d5-418a-9fc6-95a849b838d8', 'e301d449-a6fa-4a11-a174-4f7a94d9f442']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.026,Carry,,2017/2018
,,,,,"[89.0, 78.0]",,,,,,,,,,,0.04,,,,,,,,,,,,25b6cfe4-8a83-4865-a28b-06b5e8c0c8fb,157,,"[88.0, 78.0]",9889,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,11,Barcelona,217,"['1513eb58-7630-4427-97ad-437573d24eaa', '70c61a5b-7a7b-4fda-b447-d09772a3f7ff', 'fc12bee9-ecd0-4aff-9912-2b78fb642ca3']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.006,Carry,True,2017/2018
,,,,,"[92.0, 73.0]",,,,,,,,,,,0.741,,,,,,,,,,,,581844ae-845a-48a9-8a9f-82c4fbd905f1,161,,"[91.0, 71.0]",9889,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,11,Barcelona,217,"['4caf3161-10ef-490e-96b6-484f4a7528bf', '7ff09614-7af9-4ea7-8044-8f3cb95123d6', 'e86eab9c-e926-4360-b693-d3e6a0fef47b']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.032,Carry,True,2017/2018
,,,,,"[92.0, 79.0]",,,,,,,,,,,0.937,,,,,,,,,,,,f97dd8d3-e1b8-4dfd-bed6-dbb0d8234237,164,,"[92.0, 79.0]",9889,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Alcácer García,6402.0,Center Forward,11,Barcelona,217,"['2300120e-10b6-416c-bc1a-f3bfef115c12', '87b368d7-e530-4486-8348-ca7ae66fdd9f']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.439,Carry,,2017/2018
,,,,,"[67.0, 77.0]",,,,,,,,,,,4.398,,,,,,,,,,,,a391d921-0c24-416a-908e-7aa657079d23,168,,"[87.0, 77.0]",9889,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,11,Barcelona,217,"['443d0ea8-5fad-46b6-aaeb-21ceac4dd7d9', '5ad271bf-1bfc-4ddb-a9c1-d7050e64b346', '7cc321ec-dc39-48f2-83fc-ef2b5a7e8359']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.185,Carry,True,2017/2018
,,,,,"[45.0, 78.0]",,,,,,,,,,,0.712,,,,,,,,,,,,ee58399d-69d0-4052-9f85-086441b86148,172,,"[45.0, 78.0]",9889,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yerry Fernando Mina González,6196.0,Right Center Back,11,Barcelona,217,"['4ca4cea0-4533-4c13-b4ef-583e8c5fe9e5', 'dcd5b926-718c-4548-857f-36cb7c256391']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.593,Carry,,2017/2018
,,,,,"[19.0, 46.0]",,,,,,,,,,,1.652,,,,,,,,,,,,16d3145c-4862-461c-a63f-5929cd2b8cac,175,,"[17.0, 46.0]",9889,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,11,Barcelona,217,"['03d88f68-1449-4ec9-b2f5-77605ccc4591', 'e103aebe-bc0d-4b77-a97b-368bfcbcd8c2']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.367,Carry,,2017/2018
