50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.292089,,,,,,,,,,,,,4b460fc7-dc74-45d4-bc66-762a7dcf307e,2782,,,"[60.7, 40.2]",70296,63,,,,,-1.3916358,,Right Foot,,,,"[63.0, 27.5]",,Ground Pass,,12.906588,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,112,Barcelona,217,['e1224c7d-100c-4f37-a606-fe6a338aa4f0'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:07.417,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.8259,,,,,,,,,,,,,673b0f18-114b-444c-832b-f875a75bc6e4,2785,,,"[65.6, 23.3]",70296,63,,,,,-0.4060573,,Left Foot,,,,"[86.3, 14.4]",,Ground Pass,,22.5322,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,112,Barcelona,217,['e16f1857-bb90-423d-a671-92d20bef59e0'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:09.543,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.9396,,,,,,,,,,,,,1a19226a-9481-4317-840d-e9a2861ff78a,2789,,,"[101.0, 12.3]",70296,63,,,,,-0.8015258,,Right Foot,,,,"[107.1, 6.0]",,Ground Pass,,8.769264,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,112,Barcelona,217,"['609ed94b-df98-4a5c-8a03-aa9c4a96723e', 'cd9eb344-39ee-452e-af3a-a868e69f5ad8']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:16.926,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.574769,,,,,,,,,,,,,276aa827-3224-4994-b74d-7c110d9c1ae6,2794,,,"[106.9, 1.0]",70296,63,,True,,,1.6991196,,,,,,"[106.1, 7.2]",,Low Pass,,6.2514,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,113,Barcelona,217,['881cdc1a-328e-4121-9878-bc05db721080'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:31.346,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.745712,,,,,,,,,,,,,ae12aeea-1663-4e16-80db-8406c56834a8,2796,,,"[100.6, 14.2]",70296,63,,True,,,1.5273454,,Right Foot,,,,"[101.0, 23.4]",,Low Pass,,9.208692,Incomplete,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,113,Barcelona,217,['9d44c46d-f98d-4474-82ce-39ffd882df6b'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:33.081,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.594747,,,,,,,,,,,,,8a1be0c6-1077-4971-94d5-77eaaa566da8,2801,,,"[26.2, 58.4]",70296,63,,True,,,-0.5924274,,Right Foot,,,,"[47.0, 44.4]",,Ground Pass,,25.072695,,,Arda Turan,11094.0,,,,,Free Kick,2,From Free Kick,João Miranda de Souza Filho,5551.0,Left Center Back,115,Atlético Madrid,212,['ad07ef3e-0589-4f4c-88de-470bcadd0768'],45,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:45.514,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.2615,,,,,,,,,,,,,bbca9866-ebec-4a15-922c-79c173309cab,2803,,,"[50.4, 34.2]",70296,63,,,,,-1.8192837,,Right Foot,,,,"[47.0, 20.8]",,Ground Pass,,13.8246155,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Free Kick,Arda Turan,11094.0,Left Wing,115,Atlético Madrid,212,['22dd8402-5862-48c7-ae59-b6fba7d73a0c'],52,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:52.264,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.7374,,,,,,,,,,,,,b57793dd-d69d-421c-90ef-23e80d8d11e1,2807,,,"[46.3, 21.5]",70296,63,,,,,2.5468335,,Right Foot,,,,"[32.7, 30.7]",,Ground Pass,,16.4195,,,Diego Roberto Godín Leal,5249.0,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Center Attacking Midfield,115,Atlético Madrid,212,"['45d60425-b464-4820-a81d-54804a55dcca', 'f05f857a-ee56-4ce2-a8d0-99241b82874e']",53,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:53.566,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,0.8482,,,,,,,,,,,,,ad1d0bf9-88b4-4a9b-86a2-a821ffd2679e,2809,,,"[32.3, 29.4]",70296,63,,,,,0.3610053,,Right Foot,,,,"[42.1, 33.1]",,Ground Pass,,10.475209,,,Tiago Cardoso Mendes,20669.0,,,,,,2,From Free Kick,Diego Roberto Godín Leal,5249.0,Right Center Back,115,Atlético Madrid,212,['1eaf4b04-9a82-4b87-ac6e-a918629aa1f4'],55,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:55.303,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.0113,,,,,,,,,,,,,c37d8606-5eeb-4ee2-9c82-62cd9bd58af7,2813,,,"[43.1, 30.4]",70296,63,,,,,-2.0453925,,Right Foot,,,,"[37.5, 19.5]",,Ground Pass,,12.254387,,,Diego Roberto Godín Leal,5249.0,,,,,,2,From Free Kick,Tiago Cardoso Mendes,20669.0,Right Wing,115,Atlético Madrid,212,"['25acdb56-98b9-4566-ab95-fe662bec3379', '68488a41-cbaf-4687-af36-228195981951']",56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:56.830,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,0.6441,,,,,,,,,,,,,ffee2ac1-01ab-4df6-9fb4-ce70760ec4e2,2817,,,"[44.6, 14.4]",70296,63,,,,,0.16764244,,Left Foot,,,,"[57.6, 16.6]",,Ground Pass,,13.18484,,,Radamel Falcao García Zárate,3445.0,,,,,,2,From Free Kick,Diego Roberto Godín Leal,5249.0,Right Center Back,115,Atlético Madrid,212,"['02e2d740-31d4-491d-97be-a68056c070b5', '09605487-663a-4f62-9990-09657baada42']",59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:59.055,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,0.4498,,,,,,,,,,,,,f0064736-e8a4-4a14-9fde-be5f43414e38,2819,,,"[58.1, 16.6]",70296,63,,,,,1.467004,,Left Foot,,,,"[58.6, 21.4]",,Ground Pass,,4.8259716,Incomplete,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Free Kick,Radamel Falcao García Zárate,3445.0,Center Forward,115,Atlético Madrid,212,"['50b198d8-6673-4d3e-b868-ec4696684298', '6fcd8d2f-4a7e-4b1a-b343-69ee125ff3f7']",59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:59.699,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.6724,,,,,,,,,,,,,17a490d7-a3dd-4de9-87bf-9cbcad6f1d5f,2828,,,"[61.5, 13.3]",70296,64,,,,,0.18919902,,Right Foot,,,,"[66.2, 14.2]",,Ground Pass,,4.7853947,,,Arda Turan,11094.0,,,,,,2,From Free Kick,Diego Roberto Godín Leal,5249.0,Right Center Back,115,Atlético Madrid,212,['55a55314-1a2f-4c53-b757-d54b4621e2ea'],4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:04.004,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,3.2244,,,,,,,,,,,,,af17885a-00b6-4e6d-8bc6-f74aeda03191,2832,,,"[62.4, 27.5]",70296,64,,,,,0.9391057,,Right Foot,,,,"[95.4, 72.6]",,High Pass,,55.883896,,,Adrián López Álvarez,6735.0,,True,,,,2,From Free Kick,Arda Turan,11094.0,Left Wing,115,Atlético Madrid,212,['4a7d73b9-ab50-48d9-add3-e7c17c589ec5'],7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:07.697,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,4.197106,,,,,,,,,,,,,aa7801b2-13ea-4c87-a90d-dfd143fa1d4a,2836,,,"[112.4, 60.3]",70296,64,,,,,-2.1044073,,Right Foot,True,,,"[91.9, 25.6]",,High Pass,,40.3031,Incomplete,,,,,,,,,2,From Free Kick,Adrián López Álvarez,6735.0,Left Defensive Midfield,115,Atlético Madrid,212,['cd2a81ac-53ff-4924-a17c-a9234cbf31a0'],16,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:16.891,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.9494,,,,,,,,,,,,,3b3f42d6-ba00-45cb-a3cc-fcc58f413dc5,2841,,,"[83.6, 30.7]",70296,64,,,,,-0.79891086,,Right Foot,,,,"[90.9, 23.2]",,Ground Pass,,10.466136,,,Arda Turan,11094.0,,,,,Recovery,2,From Free Kick,Daniel Alberto Díaz,26496.0,Right Back,115,Atlético Madrid,212,['ff344bc7-7f5c-4c78-a726-9dc13ec360fa'],23,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:23.627,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.7896,,,,,,,,,,,,,d7a1f0d5-f3fa-461f-98bf-92a3f6bd3137,2844,,,"[91.1, 32.5]",70296,64,,,,,-0.46926552,,Right Foot,,,,"[105.3, 25.3]",,Ground Pass,,15.921055,Incomplete,,Radamel Falcao García Zárate,3445.0,,,,,,2,From Free Kick,Arda Turan,11094.0,Left Wing,115,Atlético Madrid,212,"['0fdede33-bb98-4988-ae9c-1dccb5099045', '49ac1978-f4c2-4c72-8cc0-0400a243c7c9']",25,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:25.155,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.1315,,,,,,,,,,,,,c03e5435-9d95-4548-861b-7d1d87524a8c,2847,,,"[120.0, 1.0]",70296,64,,,,,1.6934174,,Right Foot,,,,"[116.5, 29.4]",,High Pass,True,28.614857,Incomplete,,Tiago Cardoso Mendes,20669.0,,,Inswinging,,Corner,2,From Corner,Jorge Resurrección Merodio,5199.0,Center Attacking Midfield,116,Atlético Madrid,212,"['c74ee8de-da26-4a89-b3fc-53ee89a1b940', 'edc4b250-14b1-43b7-abbc-23f1c0476288']",50,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:50.120,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.989684,,,,,,,,,,,,,75998f9c-ef8a-44e5-a19a-214f9c585584,2850,,,"[115.8, 1.0]",70296,65,,True,,,2.1293957,,,,,,"[112.8, 5.8]",,Low Pass,,5.6603885,,,Jorge Resurrección Merodio,5199.0,,,,,Throw-in,2,From Throw In,Juan Francisco Torres Belén,6375.0,Left Back,117,Atlético Madrid,212,['36eec8bc-da4b-4fe2-9307-fd62998fef2e'],0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:00.362,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.370881,,,,,,,,,,,,,b7513bcf-48b2-469b-ac95-e937b0d6fa5c,2852,,,"[107.5, 6.2]",70296,65,,True,,,-3.1213934,,Right Foot,,,,"[97.6, 6.0]",,Ground Pass,,9.90202,,,Juan Francisco Torres Belén,6375.0,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Center Attacking Midfield,117,Atlético Madrid,212,['51ac4da5-95f8-42c9-80c7-ab6f04461029'],1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:01.358,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.0114,,,,,,,,,,,,,e3a2b6c6-0985-43f1-8357-b5dfdaa38536,2854,,,"[96.2, 11.6]",70296,65,,,,,1.0238504,,Right Foot,True,,,"[108.5, 31.8]",,High Pass,,23.650158,Incomplete,,Adrián López Álvarez,6735.0,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Left Back,117,Atlético Madrid,212,"['7454bcfa-c263-4e20-806f-2d2598fe214e', 'f7df34cc-bc4e-43f6-a2d7-47b449d5a3b6']",4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:04.620,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.8396,,,,,,,,,,,,,94425596-7ab9-45c5-92c1-3200775b9add,2859,,,"[25.0, 59.5]",70296,65,,,,,-3.0150006,,Right Foot,,,,"[19.5, 58.8]",,Ground Pass,,5.5443664,,,Adriano Correia Claro,22102.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,118,Barcelona,217,['d1e80fae-c101-462b-ac0a-bea73b52ec1b'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:07.948,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.7002,,,,,,,,,,,,,60438999-843f-4d09-869d-cf5d0f8d25cb,2861,,,"[19.5, 58.8]",70296,65,,,,,-0.53890204,,Left Foot,,,,"[29.2, 53.0]",,Low Pass,,11.30177,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,118,Barcelona,217,['8bb3002b-2062-4ef7-b694-4aed955bb4cc'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:08.788,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.9658,,,,,,,,,,,,,a88ddc81-ff56-4edd-a8f4-062e5a9aca6e,2864,,,"[29.1, 53.0]",70296,65,,,,,1.5176549,,Right Foot,,,,"[29.6, 62.4]",,Ground Pass,,9.413288,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,118,Barcelona,217,['ba5bc9d6-4b25-461f-a87f-e4a134aed313'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.314,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.9636,,,,,,,,,,,,,bfd68ae0-1df2-4e3a-abf0-811e07bdc4d9,2866,,,"[29.7, 62.7]",70296,65,,,,,-0.058755822,,Right Foot,,,,"[50.1, 61.5]",,Ground Pass,,20.435265,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,118,Barcelona,217,['5806bb3d-027d-4bb0-87e5-9db6aec33c09'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:11.280,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,3.5197,,,,,,,,,,,,,02a54d36-deb7-45cc-a774-44bc55b4a5a0,2869,,,"[77.2, 52.1]",70296,65,,,,,-0.60061455,,Left Foot,,,,"[115.3, 26.0]",,Ground Pass,,46.182465,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,Through Ball,True,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,118,Barcelona,217,"['1cc33492-22ed-4486-92c4-a70d33599ded', 'dd094248-cea7-4132-a5df-eb39bf6a04a9']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:16.366,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.4915,,,,,,,,,,,,,aea9b884-3725-43ae-8108-da36ce24f1b0,2873,,,"[16.5, 43.9]",70296,65,,,,,0.5437362,,Drop Kick,,,,"[69.6, 76.0]",,High Pass,,62.04853,,,Adrián López Álvarez,6735.0,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,118,Barcelona,217,['b5c4ad19-c0ee-4449-a429-8d6f085a7529'],36,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:36.239,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.507411,,,,,,,,,,,,,5b0dedbb-7cba-435a-8d14-ca5780104309,2877,,,"[50.8, 1.0]",70296,65,,,,,2.1666806,,,,,,"[35.0, 24.3]",,Low Pass,,28.151909,,,Carles Puyol i Saforcada,20125.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,119,Barcelona,217,['2821d8cf-5b4c-4c76-a597-39e3b4001986'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:43.911,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.697608,,,,,,,,,,,,,e9145d04-82c4-409e-8eae-3a1b7d824127,2879,,,"[34.9, 29.6]",70296,65,,True,,,1.4342468,,Right Foot,,,,"[40.3, 68.9]",,Ground Pass,,39.66926,,,Adriano Correia Claro,22102.0,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,119,Barcelona,217,['1aabceea-f045-448e-9215-c67628dacd09'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:50.830,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.0885,,,,,,,,,,,,,671e8321-edec-4bc1-8fc0-cc1c655c9945,2881,,,"[55.9, 69.4]",70296,65,,True,,,0.58549005,,Right Foot,,,,"[65.1, 75.5]",,Ground Pass,,11.0385685,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Right Back,119,Barcelona,217,['f988faf8-ac12-4e69-9311-874419253257'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:53.917,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.3869,,,,,,,,,,,,,764ed3e2-cd6b-4e11-856d-7a0b2b605e6f,2883,,,"[65.4, 75.0]",70296,65,,,,,-2.0585356,,Right Foot,,,,"[56.7, 58.6]",,Ground Pass,,18.56475,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,119,Barcelona,217,['c37f113b-9b34-4626-a05f-2492cf5d35da'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:56.306,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.6229,,,,,,,,,,,,,ab4ff208-9daa-4279-91e4-17e9534e01c9,2886,,,"[58.9, 53.2]",70296,65,,,,,-1.0481455,,Right Foot,,,,"[85.4, 7.2]",,High Pass,,53.087193,,,Alexis Alejandro Sánchez Sánchez,3385.0,,True,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,119,Barcelona,217,['2a73f4c6-56be-402c-979c-c7b1a2587e1f'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:59.516,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.3018,,,,,,,,,,,,,8a5d645a-b623-4b90-9942-44db095f289f,2889,,,"[85.3, 8.6]",70296,66,,,,,-3.0324392,,Right Foot,,,,"[70.7, 7.0]",,Ground Pass,,14.687409,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,119,Barcelona,217,['2e726bc5-2ed9-42d4-8353-ad48a31a124e'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.642,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.9441,,,,,,,,,,,,,1ed3c878-c1ca-40c0-9d82-0a295ff32f87,2892,,,"[70.7, 9.4]",70296,66,,,,,1.4337301,,Left Foot,,,,"[71.9, 18.1]",,Ground Pass,,8.782369,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,119,Barcelona,217,['83cd87c5-9fb0-4ea6-881f-0f1e68496452'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:05.382,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.1203,,,,,,,,,,,,,8ee1a751-2d96-495b-895e-10b159b14e66,2895,,,"[71.6, 18.7]",70296,66,,,,,2.650429,,Right Foot,,,,"[63.0, 23.3]",,Ground Pass,,9.752948,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,119,Barcelona,217,['0af8262a-87f5-421b-8de6-e8e243749b16'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:06.743,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.041539,,,,,,,,,,,,,2a2fa218-9ec0-482e-bdd2-65a07c2d7f32,2899,,,"[61.5, 23.3]",70296,66,,,,,2.3057323,,Right Foot,,,,"[52.1, 33.7]",,Ground Pass,,14.018559,,,Carles Puyol i Saforcada,20125.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Barcelona,217,['b7d09f4c-ac15-44e2-b995-6e1e2bba23c4'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:08.364,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.3293,,,,,,,,,,,,,ce7b4a29-8ca2-4881-bdae-14ec21175323,2901,,,"[51.8, 33.7]",70296,66,,,,,1.5926269,,Left Foot,,,,"[51.3, 56.6]",,Ground Pass,,22.905458,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,119,Barcelona,217,['8096618f-0be6-4d4b-ae4b-564cfbccad09'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.405,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.6271,,,,,,,,,,,,,fdc583e9-6c9a-451b-94cb-70907b4fed00,2904,,,"[60.0, 66.5]",70296,66,,,,,0.54765993,,Right Foot,,,,"[78.2, 77.6]",,Ground Pass,,21.317833,,,Adriano Correia Claro,22102.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,119,Barcelona,217,['a5d65cf8-8aa6-4302-86a7-1f61b66da8a9'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:13.833,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.2953,,,,,,,,,,,,,354bc686-122d-4680-a270-352c3edff7df,2908,,,"[85.3, 76.2]",70296,66,,,,,-2.4384458,,Right Foot,,,,"[70.2, 63.4]",,Low Pass,,19.795202,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Right Back,119,Barcelona,217,['e5d9f19d-7360-4439-bbff-3fb2a802db02'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:16.572,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.9694,,,,,,,,,,,,,17617880-36ed-43ab-b128-d4eb8a38a083,2911,,,"[65.8, 58.8]",70296,66,,,,,-0.7111547,,Right Foot,,,,"[72.3, 53.2]",,Ground Pass,,8.579627,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,119,Barcelona,217,['1d71a76f-bfcf-4379-b865-f6c310d4bd5c'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:21.507,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.7052,,,,,,,,,,,,,99be28a2-62fa-4174-b3a8-ec5553033468,2914,,,"[72.3, 54.7]",70296,66,,,,,1.4204249,,Right Foot,,,,"[73.8, 64.6]",,Ground Pass,,10.012992,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Barcelona,217,['fd2240bd-0c52-4e52-a8ec-754855e6dee9'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.888,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.1059,,,,,,,,,,,,,3d50bf25-e38f-4b75-8aca-1e2b94a9e448,2917,,,"[73.6, 63.2]",70296,66,,,,,-2.7803888,,Left Foot,,,,"[64.6, 59.8]",,Ground Pass,,9.6208105,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,119,Barcelona,217,['eb23bed8-edb8-4785-9049-ae74bd1883d2'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:23.633,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.3062,,,,,,,,,,,,,917568b6-fad3-41b2-9935-29a18a441a01,2920,,,"[71.6, 61.5]",70296,66,,,,,1.1098012,,Right Foot,,,,"[79.1, 76.6]",,Ground Pass,,16.860012,,,Adriano Correia Claro,22102.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,119,Barcelona,217,['3d052b98-2f5f-4b35-93e7-803512accb9d'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:28.406,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.434946,,,,,,,,,,,,,5327599d-dd10-4c92-91f1-6d8e83816ae5,2922,,,"[78.9, 75.5]",70296,66,,,,,-2.0586329,,Right Foot,,,,"[71.1, 60.8]",,Ground Pass,,16.641214,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Right Back,119,Barcelona,217,['af2ac50d-d2f5-432a-8ee8-f58701c8ccdc'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:29.712,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.264321,,,,,,,,,,,,,d7e83e39-28de-4454-9035-45555b446010,2925,,,"[71.1, 54.4]",70296,66,,,,,-1.724651,,Right Foot,,,,"[68.2, 35.7]",,Ground Pass,,18.92353,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,119,Barcelona,217,['59f87000-6e36-4f7c-a7ce-9b9ad8f15215'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:32.124,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.7846,,,,,,,,,,,,,1beb20c7-1f70-4c51-a461-ae16242cb0b0,2928,,,"[70.7, 34.0]",70296,66,,,,,0.0,,Left Foot,,,,"[82.5, 34.0]",,Ground Pass,,11.8,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,119,Barcelona,217,['e4961200-2f6b-4de7-8241-dba11cdb1c64'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.379,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.8604,,,,,,,,,,,,,94659bc7-5254-4e17-aaa5-f120e90351a7,2930,,,"[83.0, 33.7]",70296,66,,,,,-3.0235007,,Right Foot,,,,"[77.1, 33.0]",,Ground Pass,,5.9413805,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,119,Barcelona,217,['66996849-75fb-4a1c-b0bb-7f1722e61696'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:35.164,Pass,,2012/2013
