50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[37.5, 18.6]",,,,,,,,,,,3.684162,,,,,,,,,,,,c5e41f54-b14d-49ad-ae70-199ac11e7312,711,,"[46.7, 19.4]",3773552,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Ontiveros Parra,20063.0,Left Wing,27,Huesca,902,"['06f4b830-d38b-4836-b2e6-5d9fa14fc08a', '929629b6-2c1d-418d-b35b-581256a951be', 'e52d1440-e707-4915-a139-fb881f777d70']",2,,,,,,,,,,,,,,,,Huesca,902,00:14:02.221,Carry,True,2020/2021
,,,,,"[71.3, 33.6]",,,,,,,,,,,4.151534,,,,,,,,,,,,ecb4fcc9-57a4-4d69-bf16-3fab007b72ec,715,,"[49.2, 30.3]",3773552,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Right Center Midfield,27,Huesca,902,"['55161622-57fa-4481-be09-3e856bd967f5', 'cf530423-21d3-48ae-80a8-b5cfba04b330']",6,,,,,,,,,,,,,,,,Huesca,902,00:14:06.948,Carry,,2020/2021
,,,,,"[80.8, 19.6]",,,,,,,,,,,1.115079,,,,,,,,,,,,9e1bb25f-4c7a-483f-b6bb-3d696d0b67b1,722,,"[77.3, 15.0]",3773552,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Ontiveros Parra,20063.0,Left Wing,27,Huesca,902,"['47472d63-49f1-42ab-8b2e-13f585c36691', '49d6660b-467e-45c8-9d04-a7ae58f74ed2']",15,,,,,,,,,,,,,,,,Huesca,902,00:14:15.482,Carry,,2020/2021
,,,,,"[83.5, 25.2]",,,,,,,,,,,4.532406,,,,,,,,,,,,4d709795-5566-4086-b6da-15d99fa1d14b,727,,"[84.6, 22.5]",3773552,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Ontiveros Parra,20063.0,Left Wing,27,Huesca,902,"['e8c56e86-98c9-42bb-af2e-d6e08c26a93d', 'f6bf453e-541d-434d-9f51-7b8c96b1c44e']",18,,,,,,,,,,,,,,,,Huesca,902,00:14:18.443,Carry,,2020/2021
,,,,,"[35.5, 49.2]",,,,,,,,,,,0.177158,,,,,,,,,,,,91ee3323-41b5-4328-96e8-484b74c27c83,733,,"[35.8, 48.1]",3773552,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,28,Barcelona,217,"['87765119-f743-4586-9aa5-498f06ca8d4b', 'b30dee5c-e995-4c92-83e9-1b789d9960f2', 'c885e8a8-efb2-4aba-b62d-585e54cb1d5c']",25,,,,,,,,,,,,,,,,Barcelona,217,00:14:25.741,Carry,True,2020/2021
,,,,,"[4.5, 39.1]",,,,,,,,,,,2.704874,,,,,,,,,,,,da541bdd-313f-4b98-9186-9101265c6c9c,736,,"[0.9, 38.3]",3773552,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,28,Barcelona,217,"['589395a2-400e-4644-aa6f-19f2a7281520', '7df09185-f7fd-4ee2-ab23-aa87271ff587']",29,,,,,,,,,,,,,,,,Barcelona,217,00:14:29.393,Carry,,2020/2021
,,,,,"[31.4, 6.1]",,,,,,,,,,,4.479521,,,,,,,,,,,,98c78d34-572f-47ed-a9ed-64a8ef568f8b,739,,"[15.6, 13.5]",3773552,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,28,Barcelona,217,"['75d250f4-4e44-468d-a44a-26ef3a5c4987', '9eb64494-2612-4393-a7d8-ef1447155060']",33,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.987,Carry,,2020/2021
,,,,,"[42.8, 25.9]",,,,,,,,,,,4.480637,,,,,,,,,,,,5484ed31-c621-493d-bd23-5b2079ca92e6,742,,"[23.9, 19.9]",3773552,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,28,Barcelona,217,"['8f15690e-a5c2-4b01-af35-d6b08a163134', 'cd030834-a9c6-47cb-b4a8-c9d3f3fc8ff9']",40,,,,,,,,,,,,,,,,Barcelona,217,00:14:40.059,Carry,,2020/2021
,,,,,"[55.8, 5.3]",,,,,,,,,,,2.570433,,,,,,,,,,,,9e32b616-cb8b-4281-9edd-eefc337dc5d3,745,,"[51.0, 5.9]",3773552,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,28,Barcelona,217,"['7f42a2b5-5c56-4a2e-bda8-cef6099093b9', '9f35afbf-13c4-48a7-8640-5f405c0f1ccd']",46,,,,,,,,,,,,,,,,Barcelona,217,00:14:46.128,Carry,,2020/2021
,,,,,"[64.2, 14.6]",,,,,,,,,,,0.119999,,,,,,,,,,,,07b5d1c1-44f0-4584-a85f-398a18029c6f,748,,"[64.1, 15.7]",3773552,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,28,Barcelona,217,"['217c31f9-04a7-49e9-be41-651e48761abe', '839b11d2-f859-4201-9bfa-aa902b5089a1']",49,,,,,,,,,,,,,,,,Barcelona,217,00:14:49.611,Carry,,2020/2021
,,,,,"[56.9, 6.4]",,,,,,,,,,,0.692614,,,,,,,,,,,,85751132-cfa9-446e-9757-b4287bb5f793,751,,"[56.0, 5.6]",3773552,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,28,Barcelona,217,"['1363e093-f661-426e-870b-84c9266f9fa8', '381c03bf-173f-4c59-a198-14329a08bbaa']",50,,,,,,,,,,,,,,,,Barcelona,217,00:14:50.704,Carry,,2020/2021
,,,,,"[62.6, 7.0]",,,,,,,,,,,2.727198,,,,,,,,,,,,0821ed52-2346-4bc3-a33c-26ae9806fe84,754,,"[62.6, 4.0]",3773552,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,28,Barcelona,217,"['09543573-c7fe-418b-b329-cbf758b90a2a', '896081c5-2c4b-45c8-9aec-433fcec13269']",52,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.504,Carry,,2020/2021
,,,,,"[40.2, 76.7]",,,,,,,,,,,2.692982,,,,,,,,,,,,8d788ba4-d14a-4635-809d-c0d2d978453d,761,,"[41.3, 77.5]",3773552,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Mir Vicente,23812.0,Center Forward,29,Huesca,902,"['60b9c755-4fab-4600-a789-c21239027a6e', 'd9837112-f351-421e-bab8-1f6226d167e6', 'e343842e-5341-473a-bee0-46970f5ea947']",26,,,,,,,,,,,,,,,,Huesca,902,00:15:26.211,Carry,True,2020/2021
,,,,,"[41.0, 76.4]",,,,,,,,,,,0.34529302,,,,,,,,,,,,d87d0ad0-2d4d-4362-be16-dd21ea9d4279,768,,"[41.3, 76.4]",3773552,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Pulido Mayoral,11677.0,Right Back,30,Huesca,902,"['33d89957-9ea6-4921-871f-29b11634695e', '8a923405-05d4-4cd3-aba1-8cf356eca666']",47,,,,,,,,,,,,,,,,Huesca,902,00:15:47.327,Carry,,2020/2021
,,,,,"[52.2, 5.6]",,,,,,,,,,,1.960019,,,,,,,,,,,,5526e1fe-bc8e-4c49-a9b4-42d8287fa75a,777,,"[56.4, 12.0]",3773552,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Ontiveros Parra,20063.0,Left Wing,30,Huesca,902,"['60d2bd26-fae6-4ff4-948d-65b584e3ecc3', '625cebbf-81be-45c8-8f01-973630c39e35', 'e1edf95f-5195-44be-9259-484ef3bbf311']",56,,,,,,,,,,,,,,,,Huesca,902,00:15:56.360,Carry,True,2020/2021
,,,,,"[53.0, 17.7]",,,,,,,,,,,2.238466,,,,,,,,,,,,b1602b1b-ad77-448e-99aa-a1d9ed64295d,781,,"[52.2, 5.6]",3773552,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Ontiveros Parra,20063.0,Left Wing,30,Huesca,902,"['4fbf27e6-59c3-49d1-997b-01129a8c0050', '625cebbf-81be-45c8-8f01-973630c39e35', '642a068d-71e3-47f5-952d-5c873af5cbed', '6bb9b501-0590-4bd2-aa7c-ecaa45e3e1dc']",58,,,,,,,,,,,,,,,,Huesca,902,00:15:58.320,Carry,True,2020/2021
,,,,,"[63.4, 52.6]",,,,,,,,,,,0.81595,,,,,,,,,,,,72690cba-359c-4ab2-ad15-1688d18e17f9,786,,"[62.9, 53.4]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,31,Barcelona,217,"['5825a420-d69a-44aa-9ea9-e4e34a591d08', '7817e99a-358c-4f1a-b98b-e9aa215bd6b7']",2,,,,,,,,,,,,,,,,Barcelona,217,00:16:02.201,Carry,,2020/2021
,,,,,"[64.1, 17.2]",,,,,,,,,,,5.234168,,,,,,,,,,,,beb28243-48d4-4ac8-8ad3-1274917e5550,790,,"[69.8, 28.1]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,31,Barcelona,217,"['559d0143-027f-426f-8714-87ce035f08e2', 'cddcac39-7d06-49f7-8ddc-c8cf4cfff866', 'e82b18a6-bf73-49b0-8001-925dbc77a20a']",4,,,,,,,,,,,,,,,,Barcelona,217,00:16:04.143,Carry,True,2020/2021
,,,,,"[64.2, 39.9]",,,,,,,,,,,1.674567,,,,,,,,,,,,a832e70d-74b5-45b3-b330-8a2bf9290c5c,793,,"[63.4, 39.1]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,31,Barcelona,217,"['31fd0fbd-9a26-4180-aafc-52b8cf5ed99e', 'fc94bbfb-baf4-4904-b37b-67f0ef2291f2']",10,,,,,,,,,,,,,,,,Barcelona,217,00:16:10.399,Carry,,2020/2021
,,,,,"[84.8, 52.6]",,,,,,,,,,,5.952483,,,,,,,,,,,,9c9179a9-4dd5-439d-aef1-65f5dd594f65,796,,"[84.0, 73.7]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,31,Barcelona,217,"['d6cc83c2-3659-4c13-9ba5-41c0c59bcb9a', 'f85d896f-65cf-4d1f-b782-19dc0971b4bd']",14,,,,,,,,,,,,,,,,Barcelona,217,00:16:14.056,Carry,,2020/2021
,,,,,"[79.9, 15.4]",,,,,,,,,,,2.449018,,,,,,,,,,,,3349cc88-d5d8-4f37-bf95-8238f98154d8,799,,"[70.6, 27.3]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,31,Barcelona,217,"['b91915dc-c3f8-4d38-9239-64aa586a25a5', 'bf5adaea-e45b-4f0e-8f2f-44785305ec09']",21,,,,,,,,,,,,,,,,Barcelona,217,00:16:21.771,Carry,,2020/2021
,,,,,"[90.2, 14.2]",,,,,,,,,,,2.947411,,,,,,,,,,,,48b7807f-0a81-45c6-b3fc-52ea8b2c3480,802,,"[87.5, 7.5]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,31,Barcelona,217,"['bb7f846d-71e5-40d4-9290-efadaa30816a', 'efa3530c-06dc-4b7b-92c7-ffa49156d4e7']",25,,,,,,,,,,,,,,,,Barcelona,217,00:16:25.580,Carry,,2020/2021
,,,,,"[95.0, 30.0]",,,,,,,,,,,2.574097,,,,,,,,,,,,e520f12a-0a20-4072-a629-13b10d2bb37c,805,,"[96.6, 30.0]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,31,Barcelona,217,"['87563977-7ac8-4c72-8c9d-0b91b2071ed5', 'bb0f37a9-7837-4eb2-b057-bbc4492f8f29', 'cb837f34-039e-4137-82da-fa9b3e6e1231']",29,,,,,,,,,,,,,,,,Barcelona,217,00:16:29.324,Carry,True,2020/2021
,,,,,"[93.9, 20.7]",,,,,,,,,,,2.351189,,,,,,,,,,,,cb49b314-c80f-47ec-a0b4-d8a7ea0dd8b4,809,,"[97.2, 20.7]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,31,Barcelona,217,"['026c8461-1a42-4d05-9ee6-6180891156e1', '25b923bb-9e24-4c03-bc06-7744f9f7fb40']",32,,,,,,,,,,,,,,,,Barcelona,217,00:16:32.828,Carry,,2020/2021
,,,,,"[82.6, 19.6]",,,,,,,,,,,0.691762,,,,,,,,,,,,59202801-4f84-4774-b21d-736a5f087dff,814,,"[81.8, 19.9]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,31,Barcelona,217,"['547bfad0-b02e-4956-9c7e-a995a0e1116a', 'a3b16678-df05-4db9-96d2-21df71c1007b']",37,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.038,Carry,,2020/2021
,,,,,"[89.8, 11.9]",,,,,,,,,,,1.8639,,,,,,,,,,,,48bdd5f9-8b44-4a66-a9ac-a8ddb54d817b,817,,"[91.3, 17.3]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,31,Barcelona,217,"['0954a868-45cd-475a-acf6-a817c1b02b53', '0eb9b818-f876-4cd8-b212-2959f0afedb2']",38,,,,,,,,,,,,,,,,Barcelona,217,00:16:38.688,Carry,,2020/2021
,,,,,"[94.7, 6.4]",,,,,,,,,,,1.219855,,,,,,,,,,,,1e2f1598-ea15-4224-b2dc-a2530ea65fcd,820,,"[95.8, 5.3]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,31,Barcelona,217,"['85539046-54f9-4cad-bc3f-1fba9f3830a0', '90897bfd-e53d-47c4-b27e-ce39b32d8e59', 'a71b90ba-aab7-4f6e-a706-e033cccc2b1a']",41,,,,,,,,,,,,,,,,Barcelona,217,00:16:41.676,Carry,True,2020/2021
,,,,,"[57.7, 2.3]",,,,,,,,,,,0.027943,,,,,,,,,,,,088b62b6-bbdf-460f-bd7e-7abb1770822c,824,,"[57.7, 2.6]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,31,Barcelona,217,"['39c03c80-7aab-41fc-9123-2e9390c350d6', '7c9a5e89-bf98-4f88-8d97-4f706ffb21ca']",47,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.393,Carry,,2020/2021
,,,,,"[31.4, 22.9]",,,,,,,,,,,0.468275,,,,,,,,,,,,c7ce3282-4254-43de-97c9-1c495632f173,827,,"[28.8, 22.9]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,31,Barcelona,217,"['21ac006d-6c82-44fe-b0af-bf4bd4f357b3', '4c2d8833-c33b-4aeb-8c85-ed485130a4da']",49,,,,,,,,,,,,,,,,Barcelona,217,00:16:49.890,Carry,,2020/2021
,,,,,"[53.6, 27.0]",,,,,,,,,,,2.068671,,,,,,,,,,,,a238045f-1980-4f99-90ef-8c6a671ee428,830,,"[49.1, 20.7]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,31,Barcelona,217,"['457fab3e-5a19-4f86-92fe-86f7b6fb68ea', '4dbaa3d5-2ed9-47f9-be09-111d7433bc39']",52,,,,,,,,,,,,,,,,Barcelona,217,00:16:52.120,Carry,,2020/2021
,,,,,"[76.3, 11.3]",,,,,,,,,,,3.113773,,,,,,,,,,,,b47f997d-6acb-4505-8803-1d08cafbbf0c,835,,"[81.2, 2.6]",3773552,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,31,Barcelona,217,"['05c0d688-faf4-4b68-a08c-ff9fba369d5a', '9e958e35-760d-48d0-818c-d8c74ac80f14']",57,,,,,,,,,,,,,,,,Barcelona,217,00:16:57.541,Carry,,2020/2021
,,,,,"[68.7, 28.4]",,,,,,,,,,,0.100348,,,,,,,,,,,,abbccc13-999b-460f-b9fe-fc0ed00459eb,838,,"[67.2, 30.5]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,31,Barcelona,217,"['335a28e9-72fa-4332-8a9b-dc0e5a46e521', 'bea9aa20-fad6-4994-b78a-4e3d2062bc38']",1,,,,,,,,,,,,,,,,Barcelona,217,00:17:01.993,Carry,,2020/2021
,,,,,"[77.5, 48.5]",,,,,,,,,,,2.064549,,,,,,,,,,,,06717e96-8b4a-412e-8c8f-d98604ba93ad,841,,"[75.1, 45.5]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,31,Barcelona,217,"['d53380f7-e1ba-4e57-9912-1660dc5c0a13', 'e3ed43c7-1779-4906-9d2a-7ac9697801f7']",3,,,,,,,,,,,,,,,,Barcelona,217,00:17:03.182,Carry,,2020/2021
,,,,,"[86.9, 73.1]",,,,,,,,,,,1.268357,,,,,,,,,,,,d694b2a6-5799-441b-b973-f5507bd54ec2,844,,"[88.4, 73.5]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,31,Barcelona,217,"['bd58d335-2741-46fe-923d-44f414901bd2', 'd25559dd-5f16-4646-b00b-bb934c835657']",7,,,,,,,,,,,,,,,,Barcelona,217,00:17:07.238,Carry,,2020/2021
,,,,,"[77.7, 55.3]",,,,,,,,,,,0.468174,,,,,,,,,,,,36b4c681-3718-4cc7-a204-0e2d95808872,847,,"[77.5, 55.8]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,31,Barcelona,217,"['231db3a4-09d7-4b14-9f9d-2261c0cc6d4b', 'd410d9d6-8319-4d12-b769-7f7d0dee43a2']",9,,,,,,,,,,,,,,,,Barcelona,217,00:17:09.826,Carry,,2020/2021
,,,,,"[69.8, 30.3]",,,,,,,,,,,0.059092,,,,,,,,,,,,10a945ae-001c-4fa5-8307-8000a2cbf625,850,,"[69.8, 30.3]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,31,Barcelona,217,"['6829fe1e-3e3a-437f-a2c4-4a1c04acc3b8', 'd216e4b3-91fd-4f6e-b517-f9e0fcefc65a']",11,,,,,,,,,,,,,,,,Barcelona,217,00:17:11.772,Carry,,2020/2021
,,,,,"[55.7, 53.0]",,,,,,,,,,,1.678278,,,,,,,,,,,,3cabd2fa-d41b-43df-a555-435376a0f89d,856,,"[40.3, 54.7]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Rico Moreno,6656.0,Center Defensive Midfield,32,Huesca,902,"['1ceac28b-2731-41d6-a2f1-83ab8bdab564', '5b0877ca-c3fb-4fc3-886a-285cc72ffbb5']",15,,,,,,,,,,,,,,,,Huesca,902,00:17:15.314,Carry,,2020/2021
,,,,,"[65.4, 41.3]",,,,,,,,,,,1.986227,,,,,,,,,,,,3bceeb13-a5f4-4f2c-93d2-61a882dd41b6,859,,"[58.0, 34.2]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Ontiveros Parra,20063.0,Left Wing,32,Huesca,902,"['72caebd4-9594-43c9-891e-5beb2d94f46f', 'faa364c4-7716-4dc3-814c-6b134bb39bbe']",19,,,,,,,,,,,,,,,,Huesca,902,00:17:19.024,Carry,,2020/2021
,,,,,"[57.0, 40.5]",,,,,,,,,,,0.116899,,,,,,,,,,,,7334d1cf-95a1-40e0-ac07-589477689086,862,,"[57.2, 41.8]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Right Center Midfield,32,Huesca,902,"['06741135-3def-4a3d-9c98-2c15ab9ee3bb', 'a0a99ccd-c3b3-418b-9db5-5630fc3ac9a3']",21,,,,,,,,,,,,,,,,Huesca,902,00:17:21.727,Carry,,2020/2021
,,,,,"[88.7, 24.0]",,,,,,,,,,,4.566319,,,,,,,,,,,,bc376383-8b47-4604-93c8-4c3215735288,865,,"[63.5, 25.5]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaime Seoane Valenciano,30483.0,Left Center Midfield,32,Huesca,902,"['2bf6c7a5-65cd-492e-a50e-79c1cef50200', '32094246-3bda-46c2-a1a5-ee14371a4dca']",22,,,,,,,,,,,,,,,,Huesca,902,00:17:22.862,Carry,,2020/2021
,,,,,"[103.3, 9.4]",,,,,,,,,,,2.595421,,,,,,,,,,,,7936c407-ffe0-4ae5-aaf5-10e798a6d63c,868,,"[104.1, 6.4]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Galán Gil,23322.0,Left Back,32,Huesca,902,"['6722cf16-24d1-4a9d-a0ae-acac637805df', 'c72209bb-dc01-4412-8234-758c1e6fcafe']",28,,,,,,,,,,,,,,,,Huesca,902,00:17:28.552,Carry,,2020/2021
,,,,,"[87.3, 20.6]",,,,,,,,,,,0.579189,,,,,,,,,,,,1532a662-f9b2-4bd8-bc4a-dc08f7d95a2d,871,,"[90.6, 18.0]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Ontiveros Parra,20063.0,Left Wing,32,Huesca,902,"['80dce1f2-5f19-4bd4-acc3-a018642cb899', 'f79e67d3-8244-47d8-a4e7-3c977894b750']",32,,,,,,,,,,,,,,,,Huesca,902,00:17:32.494,Carry,,2020/2021
,,,,,"[78.6, 18.5]",,,,,,,,,,,0.486591,,,,,,,,,,,,8d23647b-8210-48b8-8158-0e2137a83e4d,874,,"[77.5, 27.5]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Right Center Midfield,32,Huesca,902,"['03153633-970c-45df-9a59-10bd2b6aac7d', '5eb6f99d-204e-4a7c-998d-aebb225db37c']",34,,,,,,,,,,,,,,,,Huesca,902,00:17:34.202,Carry,,2020/2021
,,,,,"[94.3, 12.0]",,,,,,,,,,,2.067385,,,,,,,,,,,,d75b68ce-1e45-44d6-9cf1-151bbfb4b37a,877,,"[86.0, 9.8]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Ontiveros Parra,20063.0,Left Wing,32,Huesca,902,"['c755176f-53c1-4197-8675-d9e52072a872', 'cdd5a9b4-b990-4003-8d98-160e968c7426']",36,,,,,,,,,,,,,,,,Huesca,902,00:17:36.352,Carry,,2020/2021
,,,,,"[85.3, 15.3]",,,,,,,,,,,1.905524,,,,,,,,,,,,05093c6c-bd82-4d57-9ac1-e58062fed72c,880,,"[82.4, 18.8]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Right Center Midfield,32,Huesca,902,"['073eb1e5-f817-4167-a1e9-9362010d2c69', '3caceb1e-1186-491e-94b8-1d4011276d86']",39,,,,,,,,,,,,,,,,Huesca,902,00:17:39.355,Carry,,2020/2021
,,,,,"[27.7, 65.6]",,,,,,,,,,,0.546731,,,,,,,,,,,,7c790ef7-60ff-4f35-b7fc-981109969df4,885,,"[27.2, 66.2]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,33,Barcelona,217,"['66d8cc8e-c732-42fb-83f2-6f02c795572b', 'bddc02fd-956e-47a6-a54c-d8664e10cde6']",44,,,,,,,,,,,,,,,,Barcelona,217,00:17:44.205,Carry,,2020/2021
,,,,,"[42.0, 60.7]",,,,,,,,,,,0.205676,,,,,,,,,,,,ae03e461-cda2-47ad-a51e-629e05ac5133,889,,"[43.7, 59.9]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,"['24f7d655-8324-4d0b-a38b-e5f85971cb13', '6943350f-69c1-4814-9500-a06be9bc5d5f', 'd177f9bf-b7c7-4bf4-936a-e554e47b17b2']",45,,,,,,,,,,,,,,,,Barcelona,217,00:17:45.765,Carry,True,2020/2021
,,,,,"[39.6, 51.5]",,,,,,,,,,,0.226092,,,,,,,,,,,,8020d9e5-f5c2-4d66-98fc-496b60c6739f,892,,"[38.8, 51.6]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,33,Barcelona,217,"['0e6cf20e-0321-4390-9723-a77fdc87efdb', 'f4f203ae-f5bf-4684-8c9c-09f986906013']",46,,,,,,,,,,,,,,,,Barcelona,217,00:17:46.455,Carry,,2020/2021
,,,,,"[72.9, 19.9]",,,,,,,,,,,3.519155,,,,,,,,,,,,cb0b5a67-1a8f-44bc-be80-1f962fadef61,895,,"[77.3, 32.0]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Rico Moreno,6656.0,Center Defensive Midfield,34,Huesca,902,"['1a592eaf-fbd7-46ef-9657-c4840f51e672', '32b52f21-245f-413f-a4bb-57bf708c5d92', '41d36129-2cef-46bb-9255-1f46de5ec934']",47,,,,,,,,,,,,,,,,Huesca,902,00:17:47.387,Carry,True,2020/2021
,,,,,"[56.0, 19.1]",,,,,,,,,,,1.543933,,,,,,,,,,,,423a3cc7-582b-44ee-b477-a627f55fb2c2,901,,"[52.9, 21.0]",3773552,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitrios Siovas,6603.0,Left Center Back,34,Huesca,902,"['38c40898-a4c4-460c-a86a-a6eccb8a4ec0', 'e691f7e2-fe1e-48a5-9eda-96dd9aae2d41']",53,,,,,,,,,,,,,,,,Huesca,902,00:17:53.581,Carry,,2020/2021
