50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[66.9, 7.5]",,,,,,,,,,,,0.040005,,,,,,,,,,,,,,b8f26e0c-b647-4ad1-8f12-9b0ba04416bc,357,,"[66.9, 7.5]",266838,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,21,Barcelona,217,"['23137593-78e2-4339-875d-584d8dc021ae', '85f2b755-7caf-4d0e-a538-3a43eab66540']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:07:52.416,Carry,,2014/2015
,,,,,"[59.3, 11.7]",,,,,,,,,,,,0.901335,,,,,,,,,,,,,,343a6b5e-0edf-435c-84ab-a27a331e1090,360,,"[57.8, 12.8]",266838,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,22,Barcelona,217,"['4dc7f5f7-cbe2-484d-bc57-8587df17cde6', '8f97a870-b746-4d1a-b575-f207d70b7919']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:07:53.737,Carry,,2014/2015
,,,,,"[61.2, 17.4]",,,,,,,,,,,,3.090608,,,,,,,,,,,,,,c8d9eb98-54f0-4c1c-a88c-2ac7675e4112,363,,"[69.8, 7.3]",266838,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,23,Barcelona,217,"['18d1e0f3-e32e-460b-8278-0ab234db592b', 'dd3c9702-46f6-4569-94ab-992e16878ddc']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:07:55.567,Carry,,2014/2015
,,,,,"[59.5, 40.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,06efa445-8cb1-47a5-bcd8-92d3273d4727,367,,"[59.5, 41.3]",266838,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,24,Barcelona,217,"['8537a1eb-723e-47e4-b9bc-9900822ac0d1', 'b89f0bb9-061d-47e3-8fed-f0a264114ae0', 'eab0ffcd-1272-4a28-8cf4-c8bb1a4035d8']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:07:59.844,Carry,True,2014/2015
,,,,,"[57.2, 27.7]",,,,,,,,,,,,0.426076,,,,,,,,,,,,,,6d867f30-2367-4b26-8529-a2280765bb9a,370,,"[56.2, 28.3]",266838,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,25,Barcelona,217,"['03842fd9-e7d8-4e14-ac41-b51df464d6c1', '8f018c08-f4a7-4ef4-bdbb-61c206d96858']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:08:01.412,Carry,,2014/2015
,,,,,"[84.3, 14.2]",,,,,,,,,,,,1.045225,,,,,,,,,,,,,,feedb26d-661d-49cd-9af4-9bdb7d22fac8,373,,"[80.3, 14.2]",266838,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,26,Barcelona,217,"['1e6cf7a4-500d-4ff9-a2b9-7f1b6d57e091', '6ab736a5-60c6-4a0e-8170-891b3dc17324']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:08:04.011,Carry,,2014/2015
,,,,,"[53.7, 34.2]",,,,,,,,,,,,2.901673,,,,,,,,,,,,,,4157a06e-5fe2-4681-a491-f727860b0b1a,384,,"[51.4, 38.0]",266838,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nordin Amrabat,3302.0,Center Forward,29,Málaga,223,"['11ba478b-7898-4cc4-b801-5b13d5febb61', '43973345-4bed-4fce-99dc-94ab354c80bd', 'fb93abb2-6c0d-4c22-8937-c3dc7eba27d2']",14,,,,,,,,,,,,,,,,,Málaga,223,00:08:14.368,Carry,True,2014/2015
,,,,,"[67.6, 7.3]",,,,,,,,,,,,1.493683,,,,,,,,,,,,,,bc3340b1-55bd-436c-a78a-c761e5331372,387,,"[59.4, 14.4]",266838,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Torres Gómez,6878.0,Left Back,29,Málaga,223,"['ab75b8de-6018-4d70-a057-75e08ed82350', 'b88189e4-da9b-441e-93c3-50c973111682', 'e93398ee-b1df-42e0-b69e-c1f158701377']",18,,,,,,,,,,,,,,,,,Málaga,223,00:08:18.739,Carry,True,2014/2015
,,,,,"[23.8, 22.6]",,,,,,,,,,,,1.293398,,,,,,,,,,,,,,569534e5-b3d5-403c-b9cf-1df436b4a7ad,401,,"[15.8, 25.0]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Left Center Back,32,Barcelona,217,"['1b1c40e5-c86f-4abf-bd97-865f977f86ff', '927153a4-2872-4672-ae3f-74fd4c712793']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:09:06.524,Carry,,2014/2015
,,,,,"[42.5, 7.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,28fcc4e9-d7ca-4a2c-84e4-80819161c580,404,,"[40.8, 8.1]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,32,Barcelona,217,"['d5a4204b-3941-4974-b77b-f3d94d190a9b', 'e894e1ef-488f-42de-8b86-e59d43a4a52d']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:09:09.510,Carry,,2014/2015
,,,,,"[57.6, 10.7]",,,,,,,,,,,,0.0782,,,,,,,,,,,,,,27bb20bb-cc02-4d2b-8ce2-e9cda4365a0a,407,,"[57.6, 10.7]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,32,Barcelona,217,"['3f3e13c5-b387-42c8-a0d6-a6c804d7c0d6', '49eb5610-8209-4329-9958-1d39ad911063']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:09:10.925,Carry,,2014/2015
,,,,,"[52.6, 34.2]",,,,,,,,,,,,3.2,,,,,,,,,,,,,,47c1f4e6-ca29-4c0a-81df-5cbbf3986e74,410,,"[36.6, 28.9]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Left Center Back,32,Barcelona,217,"['37013c4e-4340-4afe-8165-8ad6f52331c2', '816ce199-f64e-4db9-bdd7-cf0c2ebf3572']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:09:12.687,Carry,,2014/2015
,,,,,"[54.7, 49.3]",,,,,,,,,,,,2.249465,,,,,,,,,,,,,,0d5175e7-4b7b-4267-9df9-7a8fd4d4134b,413,,"[49.2, 51.9]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,32,Barcelona,217,"['2ab9ff7e-dd8b-4be2-abfd-8ed0a0fe6748', 'bc8a8e11-e889-4db3-9601-2c558d27e544']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:09:16.968,Carry,,2014/2015
,,,,,"[83.5, 12.1]",,,,,,,,,,,,1.46212,,,,,,,,,,,,,,152245fc-146b-4013-8ac0-cd8ff1519210,416,,"[82.9, 6.9]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,32,Barcelona,217,"['b9ae6d32-b35c-4a04-88e4-1ba0b6e93255', 'f5b7a574-134f-4411-a886-274504f641f2']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:09:22.093,Carry,,2014/2015
,,,,,"[80.3, 27.1]",,,,,,,,,,,,0.9119,,,,,,,,,,,,,,4366e8ba-bf19-4c90-acdc-d1ac665650d3,420,,"[86.2, 25.6]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,32,Barcelona,217,"['381c29d5-82f9-40b1-9afc-7d0bc140edca', 'a9bc95de-f8de-4ccd-82ce-0380bd44bda9', 'ec8bc803-f5c2-4718-905d-bf695ea89bd7']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:09:24.358,Carry,True,2014/2015
,,,,,"[72.1, 20.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,b7e547b6-cd5b-4a7d-8dda-84ba582cd620,423,,"[72.1, 20.1]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,32,Barcelona,217,"['1e91d9a6-0eb1-4f2d-82ea-60b20c9dfb1c', 'a6888890-28d1-4537-bb5a-c40f98110ec8']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:09:26.005,Carry,,2014/2015
,,,,,"[76.8, 29.4]",,,,,,,,,,,,1.924616,,,,,,,,,,,,,,beb7fdbf-5e47-437e-b662-88222f68d44c,426,,"[76.8, 29.4]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,32,Barcelona,217,"['6d85f39d-e959-4e35-adf2-14d89011e336', 'def1443e-069b-4a18-9a0a-0037f4b3b626']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:09:27.212,Carry,,2014/2015
,,,,,"[72.6, 18.6]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,ac998605-a34d-4cc6-9bce-66733e462b52,429,,"[72.3, 18.4]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,32,Barcelona,217,"['33447bd2-3c2e-4428-9be6-2c7f77d8036b', '3d3fbd47-fc32-45cc-801c-cdef786fb534']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:09:29.963,Carry,,2014/2015
,,,,,"[69.2, 42.6]",,,,,,,,,,,,1.232406,,,,,,,,,,,,,,b794ebfd-ee83-4105-ba49-0f8aa6793f50,432,,"[70.9, 33.4]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,32,Barcelona,217,"['c1254a89-da8c-4385-9439-ffe412b16288', 'cc85f4b3-06f4-4f0f-9a0e-00fbda4e5421']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:09:30.830,Carry,,2014/2015
,,,,,"[82.4, 73.7]",,,,,,,,,,,,1.6398,,,,,,,,,,,,,,3f5a49b4-7376-4b01-a9d7-d16266278cdf,435,,"[79.7, 64.9]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,32,Barcelona,217,"['321bc8ab-ef14-4149-a118-90d4117a63e3', 'dd62d77d-5e60-453b-80ec-4b5c3d86a038']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.747,Carry,,2014/2015
,,,,,"[93.4, 76.9]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,cc0bbd27-133a-4e65-8f99-c5a63ca1a6a7,438,,"[93.4, 76.9]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Douglas Pereira dos Santos,27318.0,Right Back,32,Barcelona,217,"['681e10b5-fe9a-4646-8531-dc2140d0e7bf', 'd5ade8b5-f671-4d97-b116-3dfdcf86b4b8']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:09:35.987,Carry,,2014/2015
,,,,,"[77.0, 67.8]",,,,,,,,,,,,0.7542,,,,,,,,,,,,,,03f5c18d-09cb-4801-a120-57d9231f292d,442,,"[76.8, 69.9]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,32,Barcelona,217,"['6a2a53de-8b28-427b-900a-5b2661d3b940', '9251d9d6-178b-4ebf-bbb6-0c61479d3893', 'e7c6dc80-33ca-49f9-8745-ffde2df974e6']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:09:37.817,Carry,True,2014/2015
,,,,,"[69.6, 49.1]",,,,,,,,,,,,2.0,,,,,,,,,,,,,,936e70cb-974d-47d3-ae1c-b626a9a89144,445,,"[63.9, 53.1]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,32,Barcelona,217,"['1add85bd-72fa-498f-92c0-d081965e818d', 'ecc24244-e5ef-415d-becd-1ab67d957fe3']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:09:40.027,Carry,,2014/2015
,,,,,"[83.5, 10.5]",,,,,,,,,,,,2.408837,,,,,,,,,,,,,,571e4299-2fe4-400c-b4a4-273f54c1228b,448,,"[83.9, 5.8]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,32,Barcelona,217,"['22127b5b-383a-4bad-9419-106efe19002c', '74d92b0d-b514-4364-aef8-5dcc8b0a62a7']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:09:44.279,Carry,,2014/2015
,,,,,"[76.8, 20.1]",,,,,,,,,,,,1.2678,,,,,,,,,,,,,,18314f9c-9aae-444b-80f8-515557de4b90,451,,"[76.8, 20.1]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,32,Barcelona,217,"['1b28af23-e087-4275-93f6-fccff7f76e4a', 'b3bf997a-083e-4397-8ef9-7b6e0aac0e8d']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:09:47.516,Carry,,2014/2015
,,,,,"[73.4, 36.9]",,,,,,,,,,,,1.2,,,,,,,,,,,,,,9b2af44f-fce2-4c1d-b388-0c02093a642f,455,,"[72.8, 36.3]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,32,Barcelona,217,"['391e1da1-d058-4671-8eab-9cf59cdc8f34', '66663470-523a-4393-a226-c64519c9fdc7', '9aed3dce-3d27-4d8f-b106-4c179710935c']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:09:49.873,Carry,True,2014/2015
,,,,,"[90.6, 68.2]",,,,,,,,,,,,3.64264,,,,,,,,,,,,,,3b0790ab-9d6d-49d3-99aa-20d84f9c6474,458,,"[92.3, 76.0]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Douglas Pereira dos Santos,27318.0,Right Back,32,Barcelona,217,"['048134d8-8e62-4505-8804-221617fd8535', '255707a2-34de-4666-b827-72bdee575c10', '4b3c68be-56bb-4009-af1a-7df09d8a482b']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:09:53.303,Carry,True,2014/2015
,,,,,"[74.0, 60.9]",,,,,,,,,,,,0.724261,,,,,,,,,,,,,,75fb0e3e-7397-4fd0-9d58-7578522a01c3,462,,"[76.8, 63.2]",266838,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,32,Barcelona,217,"['afc502b8-548d-4898-8896-2907c1c44fe6', 'd6b80ee5-d52f-4d64-9956-20f54d2aad56']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:09:58.300,Carry,,2014/2015
,,,,,"[69.8, 54.2]",,,,,,,,,,,,1.775228,,,,,,,,,,,,,,04d307db-16f4-4a98-b69d-aaad475b07a4,465,,"[65.6, 54.8]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,32,Barcelona,217,"['15dba32a-9ea8-43d2-a347-3f5732df21bb', '921cbf9e-0446-4a6d-babb-281848039576']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:10:00.403,Carry,,2014/2015
,,,,,"[98.6, 20.3]",,,,,,,,,,,,3.019085,,,,,,,,,,,,,,a3e9eedc-a592-4d63-95e1-ccf0abb7c32c,468,,"[91.7, 5.2]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,32,Barcelona,217,"['793111cb-92e8-43ac-949a-281f4b0f7a1e', 'f99a2666-31bb-4394-89b7-d257010434da']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:10:04.986,Carry,,2014/2015
,,,,,"[106.4, 17.8]",,,,,,,,,,,,0.9071,,,,,,,,,,,,,,1290705c-8390-481b-a874-f64da72f2c04,471,,"[107.4, 15.9]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,32,Barcelona,217,"['3af0bf33-e7ab-4edc-9abd-a5c63283a28c', '51fa13c4-b790-413e-973a-fb8b7ea63087']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:10:08.596,Carry,,2014/2015
,,,,,"[29.5, 74.5]",,,,,,,,,,,,3.7687,,,,,,,,,,,,,,618aea20-9e9e-42f9-9a3f-38df8e3b26b1,474,,"[14.6, 63.2]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Darder Moll,3236.0,Right Defensive Midfield,32,Barcelona,217,"['091ce8cc-62f9-4340-967f-82015d790914', '19167ac7-2982-4db7-a447-bc47bb9f6cab']",9,,,,,,,,,,,,,,,,,Málaga,223,00:10:09.503,Carry,,2014/2015
,,,,,"[22.3, 29.8]",,,,,,,,,,,,0.0781,,,,,,,,,,,,,,2bf4d61f-070f-446e-8a73-eb65c4d9512e,479,,"[22.3, 29.8]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,32,Barcelona,217,"['a3390306-a468-49de-9195-7ca78def7d89', 'd6901dbb-5cdc-44ac-8b69-e65d395adedb']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:10:19.092,Carry,,2014/2015
,,,,,"[40.6, 46.4]",,,,,,,,,,,,1.693064,,,,,,,,,,,,,,ad2d2403-99af-4304-98cb-b5b4083710fb,482,,"[33.7, 39.9]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,32,Barcelona,217,"['73c051df-c99a-4362-9009-5897886b2abd', 'd88ed62d-63d1-4a71-a458-2aca1cf98d52']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:10:20.599,Carry,,2014/2015
,,,,,"[63.7, 72.4]",,,,,,,,,,,,3.240667,,,,,,,,,,,,,,343856d0-170e-4c5b-a58f-8de3c9fdc7d0,485,,"[57.4, 76.9]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Douglas Pereira dos Santos,27318.0,Right Back,32,Barcelona,217,"['6eb30ac1-07b4-4e70-8d60-61642d751b09', 'bfdc8a2e-cae8-406c-8b2f-2bc087984481']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:10:24.762,Carry,,2014/2015
,,,,,"[54.3, 53.1]",,,,,,,,,,,,3.446103,,,,,,,,,,,,,,827b5827-3203-4a8d-ba4e-0928022392d4,488,,"[42.7, 51.0]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,32,Barcelona,217,"['8ee5c7ac-945d-4e4b-a5e2-79aa4f0a7fae', 'ca7c6e9b-1e92-42e8-bca8-f1877f86816b']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:10:29.733,Carry,,2014/2015
,,,,,"[74.0, 6.5]",,,,,,,,,,,,1.2378,,,,,,,,,,,,,,8a6aab73-ccf6-429b-af64-e36ac16a1fb5,491,,"[75.3, 5.4]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,32,Barcelona,217,"['8da2b304-0bec-42ab-9754-6cd8aeff0395', 'f694b95c-c454-483c-a5d7-bf0e226665ff']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:10:36.117,Carry,,2014/2015
,,,,,"[69.2, 20.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,957f9ef4-179e-49ee-979f-3e26ec982251,494,,"[69.2, 20.3]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,32,Barcelona,217,"['29973843-2080-44d5-90a4-cf8be2b40ed0', '36ff36f9-79e8-43c2-baa1-5e47d620f74e']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:10:38.340,Carry,,2014/2015
,,,,,"[88.3, 17.4]",,,,,,,,,,,,1.2296,,,,,,,,,,,,,,79224485-8f2d-4b25-b25b-648643c66f15,497,,"[82.2, 11.9]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,32,Barcelona,217,"['4621da84-f6a0-45f0-9f93-9f6f21cc93dd', 'ad4b9319-117b-4463-8084-ebeb283c6493']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.000,Carry,,2014/2015
,,,,,"[66.3, 37.8]",,,,,,,,,,,,5.25664,,,,,,,,,,,,,,6781b257-eae0-4b25-bcc2-29da772cb1a2,505,,"[64.8, 22.6]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,32,Barcelona,217,"['365d5d46-d851-42bd-a82d-9e60065ee6ad', 'acad3141-328c-415b-a6f3-dbb22e11f118']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:10:48.835,Carry,,2014/2015
,,,,,"[73.4, 54.0]",,,,,,,,,,,,3.7276,,,,,,,,,,,,,,8eefffb8-4211-4852-a64f-c4a7c398dd98,508,,"[59.1, 53.3]",266838,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,32,Barcelona,217,"['302c1b0a-5d95-444a-8a87-e2df610281a9', '55b27e27-33b8-47d4-9a63-ba2e0e3b9948']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:10:55.558,Carry,,2014/2015
,,,,,"[78.7, 69.3]",,,,,,,,,,,,1.654548,,,,,,,,,,,,,,6741c5f9-0dd2-4989-a12e-97ab63f81c22,511,,"[79.5, 70.1]",266838,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,32,Barcelona,217,"['317855b3-e94a-4b50-a99b-5e43f4c976ef', '98db1750-6bb9-44bc-a3a9-9e006f430c3d', 'f7c34854-9495-4efd-a3f1-cacd7e810952']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:11:00.496,Carry,True,2014/2015
,,,,,"[86.0, 62.8]",,,,,,,,,,,,2.082218,,,,,,,,,,,,,,8e090faa-8ece-494f-9928-c585fa0a1f6a,516,,"[81.8, 50.2]",266838,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,32,Barcelona,217,"['9a9c6226-7a77-475c-a10d-572c5265e032', '9b5fb463-0952-41f7-9d41-366240eb3f4f', 'd4a099fe-5005-4937-9040-5d990b3f11e8']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:11:03.355,Carry,True,2014/2015
,,,,,"[44.2, 39.4]",,,,,,,,,,,,4.677816,,,,,,,,,,,,,,4c596b9a-5f40-4209-be36-c7fbdfaddd08,521,,"[34.6, 38.4]",266838,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Sánchez Ortega,6904.0,Right Center Back,33,Málaga,223,"['201eedca-621f-4ab7-a73a-00fef798f220', '55130ff9-9ca4-4d07-baf3-160b551540b3']",29,,,,,,,,,,,,,,,,,Málaga,223,00:11:29.058,Carry,,2014/2015
,,,,,"[35.8, 8.8]",,,,,,,,,,,,1.739269,,,,,,,,,,,,,,5439934a-dd64-4592-b421-f49c352be320,524,,"[39.2, 8.8]",266838,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,33,Málaga,223,"['645e223c-e82b-4f71-9d9f-aef208b0bca0', '74796073-cdcb-46ba-8462-26d8b3bbcb3a']",35,,,,,,,,,,,,,,,,,Málaga,223,00:11:35.383,Carry,,2014/2015
,,,,,"[9.8, 34.8]",,,,,,,,,,,,2.875793,,,,,,,,,,,,,,e2a66b14-2ff4-4aa6-b47e-07427b324dd0,527,,"[8.9, 34.2]",266838,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,33,Málaga,223,"['046d884d-25e6-46d0-ba55-471244ae1de9', '16f16ec7-3707-4efb-8a1b-65a391131704', 'bf2f6ba7-81e2-4eeb-b9fd-b3b59501c67e']",39,,,,,,,,,,,,,,,,,Málaga,223,00:11:39.517,Carry,True,2014/2015
,,,,,"[46.1, 76.0]",,,,,,,,,,,,2.963941,,,,,,,,,,,,,,227980ed-6d45-441e-bd8d-c40f02fd08de,531,,"[48.8, 69.3]",266838,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Douglas Pereira dos Santos,27318.0,Right Back,34,Barcelona,217,"['0650a4d2-8c0b-4cf3-a7f0-e710a48eb760', '1ceb4a12-00f7-4b0a-98de-c2fd10b8ee93', '3f0864e3-b3e3-46aa-855e-3d18d25cd193']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.808,Carry,True,2014/2015
,,,,,"[29.1, 68.2]",,,,,,,,,,,,2.542096,,,,,,,,,,,,,,504f1e52-97ba-4744-b454-d8bc5d7b65ed,535,,"[23.8, 67.6]",266838,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,34,Barcelona,217,"['0928675e-2cdc-41ad-ae17-21d7a4211770', '592be8b2-c030-4982-b5d2-611a312bef58']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:11:50.362,Carry,,2014/2015
,,,,,"[43.3, 30.2]",,,,,,,,,,,,2.000037,,,,,,,,,,,,,,97ce5b78-d83e-45ea-b161-4654d64e5040,538,,"[27.6, 33.4]",266838,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,34,Barcelona,217,"['3ca32aa9-3aec-4b4f-8977-c6743efc0676', '6ed3633c-20aa-4323-b7f6-6d1bdf542df6']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:11:54.949,Carry,,2014/2015
