bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[4.3, 21.3]",,,,,,,,,,,0.047371,,,,,,,,,,,,,d3af8008-fe77-4db5-8e0d-c89f132f3d44,1434,,,"[4.3, 21.3]",267561,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Right Center Midfield,89,Rayo Vallecano,360,"['27252a8f-de33-4909-ae9c-91b6efcc865c', '323cf8d7-53a0-4197-9ec5-2c44291e7078', 'ef3f41ea-0bc7-4536-bf61-7e17a6a31515']",30,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:30.837,Carry,True,2014/2015
,,,,,"[12.2, 15.0]",,,,,,,,,,,0.009109001,,,,,,,,,,,,,fa83380b-5ff1-4b9a-a3d9-cbe1f594927b,1438,,,"[12.2, 16.5]",267561,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,89,Rayo Vallecano,360,"['95eb9aa5-0518-46ae-bb78-ce5c71d5911c', 'fb95b023-a2f4-4d0b-8637-812cf515c6d1']",32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:32.006,Carry,,2014/2015
,,,,,"[9.2, 3.9]",,,,,,,,,,,1.234714,,,,,,,,,,,,,cfadb4c0-b99a-429c-b799-f7787d04125d,1441,,,"[9.4, 4.7]",267561,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,89,Rayo Vallecano,360,"['445912c8-f384-45eb-a886-1ad6cd95ba2e', 'b3016d47-da51-4140-87ad-2852aca8f42c']",33,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:33.027,Carry,,2014/2015
,,,,,"[104.4, 77.9]",,,,,,,,,,,3.025215,,,,,,,,,,,,,d2be4c96-83d8-4a5d-83ad-4cb4fcffe66a,1448,,,"[101.7, 78.4]",267561,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,90,Barcelona,217,"['6e5e6d3e-589c-490e-b105-207911fe5d9a', 'a56708f5-d112-4793-920a-aee32b267d65']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:49.537,Carry,,2014/2015
,,,,,"[117.7, 62.8]",,,,,,,,,,,0.0599,,,,,,,,,,,,,1c6461cd-2347-43bf-a971-c8e69b441bad,1451,,,"[115.5, 62.8]",267561,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,90,Barcelona,217,"['f9000f8f-62b9-457e-87ab-935a950c9e7d', 'fbe4574a-fd67-4b55-8f17-4c58266788d2']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:54.813,Carry,,2014/2015
,,,,,"[7.3, 46.3]",,,,,,,,,,,1.312136,,,,,,,,,,,,,e8b6ef65-5ce4-4b05-9412-b3d1dba59727,1460,,,"[7.3, 48.9]",267561,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rodríguez Martínez,26070.0,Goalkeeper,94,Rayo Vallecano,360,"['5483c1d1-0ede-41f6-9ca5-2ce85154c654', 'f69aaa0a-b2bc-49c0-9c53-eac4aa0747a5']",38,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:38.064,Carry,,2014/2015
,,,,,"[19.4, 17.3]",,,,,,,,,,,2.218222,,,,,,,,,,,,,6c8e5cd9-1aeb-4fb4-946e-a6a1759663b2,1463,,,"[12.7, 24.3]",267561,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge García Morcillo,27396.0,Left Center Back,94,Rayo Vallecano,360,"['3ab8fdf1-c2bf-4896-828d-bed3e10487f8', '6c64a50c-e04e-411d-8097-01a5109671f9']",41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:41.364,Carry,,2014/2015
,,,,,"[38.7, 2.9]",,,,,,,,,,,1.20364,,,,,,,,,,,,,b1c75c55-2003-43b4-98e6-e1c677285489,1466,,,"[38.7, 2.9]",267561,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,94,Rayo Vallecano,360,"['b0a6f5e9-74f1-434c-960b-50904bd314fe', 'd0e6d46c-a009-43ae-91ac-355c989f1d1d']",44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:44.406,Carry,,2014/2015
,,,,,"[23.3, 11.0]",,,,,,,,,,,0.011262001,,,,,,,,,,,,,3184a35a-c984-4172-91f3-35b6be86be86,1469,,,"[23.3, 11.0]",267561,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge García Morcillo,27396.0,Left Center Back,94,Rayo Vallecano,360,"['24338a61-ffe0-4187-a4e8-c455a1713672', '6ee3991e-21aa-425c-9c6f-ebe989bc515f']",46,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:46.478,Carry,,2014/2015
,,,,,"[27.4, 16.9]",,,,,,,,,,,1.30436,,,,,,,,,,,,,4dcd3c6e-db37-4338-9501-a0c545e4326e,1472,,,"[26.8, 15.8]",267561,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Right Center Midfield,94,Rayo Vallecano,360,"['7ce1bf1d-110c-4639-9339-7cbd4c63253f', 'd40562a4-bd83-4300-9168-a3ef4fb28610']",46,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:46.821,Carry,,2014/2015
,,,,,"[36.5, 19.8]",,,,,,,,,,,0.996373,,,,,,,,,,,,,c23490dc-1f95-4f19-bf5a-faad097021dc,1475,,,"[36.5, 19.8]",267561,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,94,Rayo Vallecano,360,"['6e9089f0-c482-4a1b-b7dd-5452cf916945', '9d8b3512-0ab7-481b-9a01-bbfe442605a7']",48,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:48.563,Carry,,2014/2015
,,,,,"[64.3, 3.5]",,,,,,,,,,,3.00391,,,,,,,,,,,,,693fa08b-8fc7-4c88-8533-f208181c2a6a,1478,,,"[52.0, 4.2]",267561,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,94,Rayo Vallecano,360,"['0820ebaf-9e55-4f20-b15b-48805281f53e', '17f6e23c-672b-4972-a8f7-98d17cd79ce0', 'fbf846c4-c980-4c63-9e73-02f7a1b1afb0']",50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:50.457,Carry,True,2014/2015
,,,,,"[33.8, 44.6]",,,,,,,,,,,1.414473,,,,,,,,,,,,,47e5cf19-e3e6-471e-ad8f-4cf7c662b256,1483,,,"[34.2, 40.4]",267561,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Back,95,Barcelona,217,"['adaaf40d-4e16-418a-8586-2a32071be105', 'd17c82a1-c5e6-4649-bdec-80af90fff7df']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:55.653,Carry,,2014/2015
,,,,,"[49.7, 58.8]",,,,,,,,,,,0.2059,,,,,,,,,,,,,5d8fe3e8-c0e2-4590-a348-eb0919ee10c3,1486,,,"[49.7, 58.8]",267561,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,"['b11dbf81-73fc-4ddf-af24-9738a35ed121', 'c75a8376-5681-451c-bc6a-5dc641de3335']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:57.890,Carry,,2014/2015
,,,,,"[41.6, 57.8]",,,,,,,,,,,0.139,,,,,,,,,,,,,f9fe388d-d4a3-49ac-974f-cc9e4d4f0319,1489,,,"[41.6, 57.8]",267561,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,"['381efae9-9320-438f-981c-9cf850f10365', 'edb0f6d4-321a-4583-b995-106fefc6b930']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:59.136,Carry,,2014/2015
,,,,,"[38.7, 70.0]",,,,,,,,,,,0.23622,,,,,,,,,,,,,e10e2879-60d8-4ac8-a5f8-38a610f09990,1492,,,"[38.7, 70.0]",267561,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,95,Barcelona,217,"['1c5503b8-503f-42e9-8d59-bc9f2a905612', '663e3ac1-5c76-406c-8d0d-6ca3229a5f56']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:00.646,Carry,,2014/2015
,,,,,"[38.2, 59.4]",,,,,,,,,,,1.4719,,,,,,,,,,,,,e6ad5168-501f-44d5-a359-99efe8c23cb5,1495,,,"[38.2, 59.4]",267561,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,"['29d2b057-2e99-4430-b3b5-693d5bbd823b', '543d7d4f-ccdc-41e7-b21e-b6b2704ec48d']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:01.875,Carry,,2014/2015
,,,,,"[77.6, 77.8]",,,,,,,,,,,4.330395,,,,,,,,,,,,,73183325-ff7b-436b-868c-7943033d3918,1498,,,"[46.0, 77.5]",267561,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,95,Barcelona,217,"['51151b04-15b6-449f-ad82-d1073fdac123', '7f51e7cc-b442-46b7-9a78-d079cb776ce3']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:05.125,Carry,,2014/2015
,,,,,"[73.2, 43.3]",,,,,,,,,,,0.407377,,,,,,,,,,,,,ef46742a-6231-4dd9-9403-c6de77533282,1503,,,"[72.2, 44.6]",267561,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,95,Barcelona,217,"['4e0e4556-2fca-44f6-9608-9a67dfa3c2e1', 'b60ffd39-0b0f-47a7-984d-7209e0c686e8']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.416,Carry,,2014/2015
,,,,,"[74.8, 23.4]",,,,,,,,,,,0.69063,,,,,,,,,,,,,b7af9794-db16-4cad-9451-771fbbae0980,1506,,,"[74.1, 30.4]",267561,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,95,Barcelona,217,"['1bf8f1f5-1bf9-4b24-b46b-02648e13dc25', '4cd1fed2-76c1-4e6d-ac90-6620104400ca']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:14.052,Carry,,2014/2015
,,,,,"[85.6, 33.7]",,,,,,,,,,,0.08,,,,,,,,,,,,,bae53cef-c501-4b52-8547-e18073e9415d,1509,,,"[85.6, 33.7]",267561,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,95,Barcelona,217,"['1a0abd52-b624-4c05-9cae-39380709a90c', '7878dde6-ba48-447f-a464-95b374a4acf9']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:15.593,Carry,,2014/2015
,,,,,"[53.4, 39.3]",,,,,,,,,,,1.566688,,,,,,,,,,,,,c13d624e-7f74-414f-8485-7238c4e466f1,1515,,,"[48.3, 42.6]",267561,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,95,Barcelona,217,"['02ed47d3-0959-4bd3-b61a-be369625a3c3', '46fd361e-e7b0-43c2-9b68-07967d99acdf', '91bab7d9-1d23-421c-86a4-2e45ee8ecb29', 'a6e54c02-2902-4004-be73-5a6925b2a6ec']",18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:18.300,Carry,True,2014/2015
,,,,,"[66.5, 44.4]",,,,,,,,,,,3.678319,,,,,,,,,,,,,14aba8af-2c15-4e35-9511-d289807377aa,1520,,,"[66.9, 45.7]",267561,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,"['59558b99-daa5-4b42-b7be-ad79e0a5d9b3', 'a2aa2e66-fb21-440e-b9ad-90ff7f6520ee']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:20.954,Carry,,2014/2015
,,,,,"[58.5, 54.2]",,,,,,,,,,,2.84518,,,,,,,,,,,,,0eecc348-b65b-4b8b-a4cb-cf7221333a14,1523,,,"[55.8, 52.7]",267561,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Barcelona,217,"['61d8caea-bc65-464c-96b2-cf6e30b8c251', 'df3e3bea-56c5-4c4e-8761-8f76f3c3e3ab']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:25.919,Carry,,2014/2015
,,,,,"[106.2, 56.1]",,,,,,,,,,,3.073797,,,,,,,,,,,,,979a7a1b-a65a-48d7-9bcf-1531611ab89a,1526,,,"[100.5, 61.2]",267561,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,95,Barcelona,217,"['9709e2ec-62bd-4318-9389-2dd15f5758bb', 'c19b2703-9e69-4148-829b-77c1d78d7aed']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:31.203,Carry,,2014/2015
,,,,,"[56.7, 8.5]",,,,,,,,,,,1.243009,,,,,,,,,,,,,83ca05bf-ad0c-4091-b209-655c1029c0fb,1538,,,"[56.7, 5.3]",267561,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,98,Barcelona,217,"['055f20f7-7cab-4825-adec-0daa4a6b7335', '111d6099-d1b0-4886-af69-039464cfacd2']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.637,Carry,,2014/2015
,,,,,"[48.1, 25.4]",,,,,,,,,,,1.451553,,,,,,,,,,,,,3ae0ce7f-871e-4954-af97-a8017d16e97a,1541,,,"[49.4, 21.4]",267561,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,98,Barcelona,217,"['7d95bb98-3bea-4024-ab88-3b9ed807e223', '9bbe4fdc-2059-40ca-a438-4602366e5163']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.157,Carry,,2014/2015
,,,,,"[38.7, 39.0]",,,,,,,,,,,1.137471,,,,,,,,,,,,,c3ba4674-8217-490f-9da5-6a3135d63b44,1544,,,"[38.2, 36.1]",267561,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,98,Barcelona,217,"['0dda21cd-0f6d-4e5b-b488-844ff5c184d2', '8c2d01d7-e35d-48d2-a658-d53af141c042']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.601,Carry,,2014/2015
,,,,,"[109.6, 46.7]",,,,,,,,,,,2.895593,,,,,,,,,,,,,7417cd2e-2205-4707-b160-256444615da7,1547,,,"[81.6, 54.2]",267561,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,98,Barcelona,217,"['a145707f-3bbb-4e9c-afc3-05ab4e86cff1', 'a8a1ddba-9c02-4f10-bd01-57f3b868e33e', 'b87b55d8-7528-4712-a479-9361f5306210']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.163,Carry,True,2014/2015
,,,,,"[106.7, 4.2]",,,,,,,,,,,0.547304,,,,,,,,,,,,,a846ec03-c83b-428b-b5c6-389d0ff04729,1560,,,"[102.2, 7.0]",267561,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaël Kakuta,3130.0,Left Wing,101,Rayo Vallecano,360,"['755a0085-8240-4029-bd68-a07e6af10465', 'a65ae178-408d-4780-98a9-73b5665f15c7', 'd28aec0f-a837-4af5-bc97-ef8a48fd9e86']",41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:41.094,Carry,True,2014/2015
,,,,,"[35.8, 69.8]",,,,,,,,,,,4.129024,,,,,,,,,,,,,254777f0-83ae-433a-8c7b-e37951711562,1566,,,"[55.1, 69.0]",267561,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,102,Barcelona,217,"['2dd890a3-68ae-4f45-a5f2-e4d2f9367f5a', '8a33b2e9-c994-46b6-9fdf-6267ec9bd730', '9ad68855-7442-49d6-8ef0-5ec99ed0a861']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:45.532,Carry,True,2014/2015
,,,,,"[9.7, 47.8]",,,,,,,,,,,1.4321,,,,,,,,,,,,,69ea40ed-cd67-4675-988d-bc3117360447,1569,,,"[8.7, 45.7]",267561,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,102,Barcelona,217,"['533a63a0-3c9b-4507-9659-fb5f8746a6db', '54f9a153-56b5-4c0b-be8d-41f88eef820d', 'b417c224-af16-4a73-94e5-bae1d23199fc']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:52.476,Carry,True,2014/2015
,,,,,"[15.6, 77.5]",,,,,,,,,,,1.793251,,,,,,,,,,,,,b476d8ca-b6e9-4623-99bf-eba5a650c299,1573,,,"[15.1, 68.7]",267561,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,102,Barcelona,217,"['44db6045-c8a5-4e8a-af1c-8b40a4f94d95', 'a9e47e32-48b5-4f43-b426-332bd0a41bdd']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.819,Carry,,2014/2015
,,,,,"[10.2, 41.5]",,,,,,,,,,,2.824207,,,,,,,,,,,,,f1b9348d-7bff-4b0e-80a6-1b28c1efeb7d,1578,,,"[5.4, 36.3]",267561,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rodríguez Martínez,26070.0,Goalkeeper,103,Rayo Vallecano,360,"['27a46c0b-74eb-48a1-af4d-99e9d4bf3db6', '2cd6e8c1-6d79-4fc3-a5a1-cd0950d8fe5c']",5,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:05.154,Carry,,2014/2015
,,,,,"[37.6, 65.1]",,,,,,,,,,,0.46990702,,,,,,,,,,,,,cab9fe89-b164-40f0-be9a-ad487da4a0fa,1581,,,"[37.5, 69.3]",267561,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Right Back,103,Rayo Vallecano,360,"['09cb7248-bced-4cf3-9aa9-f939da54abf8', '672f63cd-45ab-478e-ae97-477fa45bb49a', 'df484097-dce4-4243-bd48-6cd9e5ce443f']",10,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:10.247,Carry,True,2014/2015
,,,,,"[60.9, 65.3]",,,,,,,,,,,0.009091001,,,,,,,,,,,,,cd229c7e-41ab-494d-875b-b0afa1376718,1586,,,"[60.9, 64.3]",267561,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Carrilho Baptistão,6761.0,Center Forward,103,Rayo Vallecano,360,"['2d7a1d28-0525-4dac-91c2-7cf57590a051', '95eeb968-e12c-4f10-bc12-8d227931e778', 'b2daf1a9-dbc9-4829-b6e9-31cee1751ecf']",12,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:12.971,Carry,True,2014/2015
,,,,,"[22.4, 6.0]",,,,,,,,,,,3.080141,,,,,,,,,,,,,388f87d9-bb48-4f21-ac1e-dd524fb6e45b,1590,,,"[51.1, 6.6]",267561,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,103,Rayo Vallecano,360,"['4db497e6-c1a2-4d5c-8365-b98572a3d66a', 'd228647e-6462-466e-bab6-77cbb0bf08a9']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:15.374,Carry,,2014/2015
,,,,,"[12.2, 37.2]",,,,,,,,,,,2.26593,,,,,,,,,,,,,fc7d54d8-7914-44a0-bde1-819419d15725,1593,,,"[7.1, 37.7]",267561,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,103,Rayo Vallecano,360,"['5646ff4c-3dc7-4eed-88cd-0621e5780e88', '62e1167c-466d-493d-bdb3-4bb56137f217', 'da61c728-a487-4ab4-8051-deb22883a982']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:20.461,Carry,True,2014/2015
,,,,,"[43.2, 4.5]",,,,,,,,,,,1.097746,,,,,,,,,,,,,6a3ff809-fb0a-4a28-9226-663aaace9144,1599,,,"[46.7, 3.5]",267561,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Bueno Calvo,6879.0,Center Attacking Midfield,104,Rayo Vallecano,360,"['0b463ee6-e123-4db6-b069-f59563adb56d', '1281b976-3c97-4ef6-953c-65d1e316b743', '12f1a604-cdae-4827-8e0c-4d870317dfee']",42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:42.845,Carry,True,2014/2015
,,,,,"[46.7, 1.9]",,,,,,,,,,,0.3225,,,,,,,,,,,,,ef841762-2f94-4e34-80d6-e3de300b7e52,1604,,,"[45.9, 2.4]",267561,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Bueno Calvo,6879.0,Center Attacking Midfield,104,Rayo Vallecano,360,"['b271411d-aea0-46de-aa64-f5ae243c52a3', 'ee4ff3e7-89a6-4e38-941f-30eb6285f805']",45,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:45.485,Carry,,2014/2015
,,,,,"[88.2, 73.2]",,,,,,,,,,,0.49385,,,,,,,,,,,,,6412ecad-395f-4cf9-a7be-19f35d3ac71d,1608,,,"[84.2, 71.9]",267561,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,104,Rayo Vallecano,360,"['42a99ff8-e029-4b23-a84e-f571f155979f', '574185c5-5cf3-43da-bc70-ede1a7104c7c']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:47.186,Carry,,2014/2015
,,,,,"[7.6, 43.1]",,,,,,,,,,,1.965181,,,,,,,,,,,,,ab0ed271-f52b-46fc-874a-8cb6afd6ce9c,1613,,,"[6.0, 35.3]",267561,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rodríguez Martínez,26070.0,Goalkeeper,104,Rayo Vallecano,360,"['a1ac6488-0df5-4376-8d2d-393b286e196e', 'af7cbc9e-4bdb-4b6c-ad52-f8c093db690d']",51,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:51.873,Carry,,2014/2015
,,,,,"[27.6, 61.1]",,,,,,,,,,,1.798764,,,,,,,,,,,,,e575ff7d-11e3-4da0-9fb7-2b754cdc4c06,1616,,,"[20.7, 58.0]",267561,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdoulaye Ba,11536.0,Right Center Back,104,Rayo Vallecano,360,"['3d0dc37c-d154-4c73-8b32-f8d6454bcefa', '3d2cfeaa-359c-4402-88a5-f54385e7158f']",55,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:55.465,Carry,,2014/2015
,,,,,"[37.3, 52.4]",,,,,,,,,,,0.108693,,,,,,,,,,,,,a8a79e8c-a2e9-4192-b261-cdfea3c33c3e,1619,,,"[34.7, 50.6]",267561,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Center Midfield,104,Rayo Vallecano,360,"['60b097c5-d00b-4a58-881c-77d24ee6a139', '84699db4-c08c-4e19-90c9-1a8b60c508ed']",59,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:59.254,Carry,,2014/2015
,,,,,"[46.1, 76.6]",,,,,,,,,,,1.075654,,,,,,,,,,,,,aa096915-36d6-40b7-b1e7-cbee2995cd5b,1623,,,"[52.0, 77.6]",267561,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Right Back,104,Rayo Vallecano,360,"['a8f1c185-c9a1-4363-8437-4f0ca420be5a', 'bd59e471-49d5-446f-92f6-7a5d861a18a1', 'ef6ff23d-5452-4bd4-84c1-f5f457fd39b6']",0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:00.387,Carry,True,2014/2015
,,,,,"[6.0, 72.6]",,,,,,,,,,,5.302363,,,,,,,,,,,,,ab811041-cee1-4ca6-b9b9-d48b9533e61c,1626,,,"[15.9, 65.9]",267561,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdoulaye Ba,11536.0,Right Center Back,104,Rayo Vallecano,360,"['5f6a944d-ae0e-4638-ac5a-5d55693bbd6c', 'ea67df7f-d0a2-47f1-a49d-14ba8f77da5d']",2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:02.526,Carry,,2014/2015
,,,,,"[75.1, 11.1]",,,,,,,,,,,0.035426002,,,,,,,,,,,,,862fc88c-60bc-4321-9392-088781a12951,1632,,,"[75.1, 11.1]",267561,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,105,Barcelona,217,"['759dde08-e1eb-449e-905d-80fdbaae3b67', 'abf78f37-5ef6-4eee-b456-e59fb281365a']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:10.999,Carry,,2014/2015
