ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eae54b41-d567-45b9-bb1e-19778c9d8af5,3021,,"[36.6, 72.6]",69171,80,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,172,Barcelona,217,['dbc46984-35eb-4e3e-b378-fb51d1326bc3'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.140,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,94a233c7-b9c4-41a7-abf4-b9869e5a2ab1,3035,,"[50.6, 7.9]",69171,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Koffi Romaric N''Dri,26480.0,Left Defensive Midfield,172,Barcelona,217,,58,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:58.899,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6c3db149-ac18-451e-8f71-e0c30bb5c719,3043,,"[53.8, 42.6]",69171,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,174,Barcelona,217,['91176ca4-281c-4864-804b-cea25ae5c3d8'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:23.765,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f007dac8-c643-4463-85bd-f15e41b27b86,3072,,"[94.1, 59.2]",69171,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,174,Barcelona,217,,51,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:51.338,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b1b81616-0cfe-454f-98c6-c7446e45f97b,3077,,"[27.9, 23.1]",69171,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renato Dirnei Florencio,26015.0,Right Defensive Midfield,174,Barcelona,217,['472701ad-d010-4f92-abff-8d5b975d84e4'],53,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:53.488,Ball Recovery,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,46c89356-9785-40ae-b5d5-513e0a0f1c2d,3104,,"[84.0, 76.0]",69171,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,174,Barcelona,217,,19,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:19.121,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e8b905f5-b2df-4b5e-b38a-5113cb6817fd,3164,,"[40.9, 22.7]",69171,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,176,Barcelona,217,['412727d1-9602-4ef0-8c6a-f074a2e970da'],2,,,,,,,,,,,,,,,,,,Sevilla,213,00:38:02.828,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9a97ee22-a555-4015-971c-d273c74f2e4b,3168,,"[69.8, 54.5]",69171,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,176,Barcelona,217,['efb3e63e-d67e-4979-b3fb-285442d7ce93'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:04.175,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bad4e347-50e5-4386-ba3c-ba9c985046d8,3180,,"[52.4, 22.8]",69171,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Left Center Midfield,177,Sevilla,213,['a8f3791f-b831-49f4-b7b5-879d54f2cf5c'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.138,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4b4206bb-fd7b-4373-aeaa-bfe653731be3,3184,,"[57.5, 52.7]",69171,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Koffi Romaric N''Dri,26480.0,Left Defensive Midfield,177,Sevilla,213,,44,,,,,,,,,,,,,,,,,,Sevilla,213,00:38:44.362,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e0262473-5113-4208-bedf-f8053079b5b1,3209,,"[62.5, 18.2]",69171,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,178,Barcelona,217,['d5ef03d4-b215-497c-bd22-581916fbc307'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:13.792,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,035dd484-cb04-42ec-aadc-26fa3504b416,3214,,"[89.4, 35.4]",69171,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,178,Barcelona,217,,17,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:17.975,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e9d5e1b3-f4ae-4e2a-b7f7-aa62edc3dc4c,3227,,"[18.0, 31.9]",69171,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renato Dirnei Florencio,26015.0,Right Defensive Midfield,179,Sevilla,213,,31,,,,,,,,,,,,,,,,,,Sevilla,213,00:39:31.932,Ball Recovery,,2008/2009
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f2c92ebd-3c35-4404-8586-15e271d49e0f,3283,,"[38.6, 13.0]",69171,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Renato Dirnei Florencio,26015.0,Right Defensive Midfield,180,Barcelona,217,,10,,,,,,,,,,,,,,,,,,Sevilla,213,00:42:10.532,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c9a577fb-4116-41e2-bcf4-8cdaecaa565f,3284,,"[78.2, 68.2]",69171,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,180,Barcelona,217,,11,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.171,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,76014605-5a49-4b52-a4ea-09eed1db0f9e,3396,,"[83.8, 43.4]",69171,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eiður Smári Guðjohnsen,11270.0,Right Center Midfield,186,Barcelona,217,,18,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:18.247,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c7f00f2f-4787-48ce-8d38-be9537e7b8ac,3476,,"[93.5, 70.8]",69171,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,191,Sevilla,213,['ba991935-37b4-4ee3-98fb-53e0fd127ac5'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:06.518,Ball Recovery,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b1215c3a-2d7a-4f22-af31-20dc65d4e429,88,,"[57.8, 60.0]",69171,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom De Mul,26483.0,Right Wing,9,Barcelona,217,"['1497acdd-176e-4ee9-906c-9ac247a9ca47', '4846330b-48a8-42f2-8fbf-213b0dc89126', '4becee95-7687-4bf3-9526-33c1a322bd30']",50,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:50.170,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4c807702-acd9-46bc-97a6-47ac066ad3d8,531,,"[73.5, 74.3]",69171,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,32,Sevilla,213,"['6260a225-b3f7-4105-842f-52be9201700e', '8a607dc7-f626-4cb5-ac93-6055990d7008', 'f85dbe14-8f2e-44f8-bfa4-2efe39cc903f']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:09.411,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1e8a131c-c001-46b1-ad8d-78624b47ee99,578,,"[15.1, 13.7]",69171,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Back,34,Sevilla,213,"['134e3ca9-550f-40e8-a11a-42797576bfdd', 'd4cb22f2-8391-4653-b87e-6e5dead9f254', 'ed77bec0-2805-4d35-a102-7a9efc9244a7']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:17.841,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5069f591-46ca-4e30-885c-ad602802ab04,589,,"[33.3, 45.0]",69171,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,34,Sevilla,213,"['98c9dca3-0932-42db-b46d-da899de5d365', 'c689d268-88c8-4864-a502-4bc059725eb8', 'dfa99c1f-0a64-484c-91ff-f8591c66af03']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:29.761,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,219bf7f9-2792-45bb-937b-ee07369ce4cd,592,,"[28.3, 47.2]",69171,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,34,Sevilla,213,"['459009e6-e270-47ea-b81d-46a53984cc2f', 'c689d268-88c8-4864-a502-4bc059725eb8', 'fc9ad17c-1eb6-453c-9acb-13b11817b8dd']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:30.749,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e14c17f5-d1c0-45a1-907a-f28f58af7948,595,,"[28.1, 47.2]",69171,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,34,Sevilla,213,"['6c0509da-9c5b-4c03-b6b3-cd433baa9ea1', '8b3262a3-b2bf-4fff-9307-352392e4612a', 'fc9ad17c-1eb6-453c-9acb-13b11817b8dd']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:31.587,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,94c35a26-caac-4b5d-89a3-9ab19ba5c0c3,937,,"[54.2, 23.4]",69171,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Federico Julián Fazio,6349.0,Right Defensive Midfield,59,Barcelona,217,"['17ea1e48-dae3-4b9e-b35c-00bc9079d308', '632dcdcc-b628-44c3-ab80-a06c3f795764']",6,,,,,,,,,,,,,,,,,,Sevilla,213,00:24:06.451,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d9ac3634-c30c-4927-9a17-db4d93a82256,950,,"[26.3, 65.2]",69171,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tom De Mul,26483.0,Right Wing,59,Barcelona,217,"['1618a0b1-aa72-4d09-ac62-96171ca2e145', '3808752c-e5b8-4c1b-a849-12f59d363d7c']",18,,,,,,,,,,,,,,,,,,Sevilla,213,00:24:18.235,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8cb0f324-17d4-4047-aaf7-6dc55966ae2a,983,,"[49.0, 52.4]",69171,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luís Fabiano Clemente,25943.0,Center Forward,59,Barcelona,217,"['1f8e7ded-9cf6-4355-ab91-56e2b1b96fd0', '7c47544d-4d0c-499f-a0df-2e6cb67f9c7c']",45,,,,,,,,,,,,,,,,,,Sevilla,213,00:24:45.287,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d871fc33-b300-43f9-8560-879f2f4d6113,997,,"[31.7, 25.6]",69171,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Back,60,Sevilla,213,"['38abde53-bceb-4c4e-a252-b8e84fc08135', '7ce905cc-180e-4c02-a865-fe488c51fcc3', 'bdd516e9-cd75-4368-8a8d-3cee78fd455c']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:16.341,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,939c425e-56b7-42a1-8620-3e9f459fb99d,1099,,"[43.3, 7.7]",69171,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,65,Barcelona,217,"['06d90ed3-0077-4eff-8d76-8db17fa28e70', '52916d2c-6348-475b-a030-1cdbc19f193c', 'a069a008-7f3e-4724-9fa6-8289282ea709']",33,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:33.766,Dribbled Past,,2008/2009
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,89116e96-4ab1-4811-925d-890c2336a35b,1129,,"[62.6, 51.9]",69171,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Left Center Back,66,Barcelona,217,"['0eb95ae3-b725-4fc2-aaac-bb6b8252fbec', '0f5528ff-bdef-412d-a509-6c4a97b3c988']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:11.448,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f45770c7-37b5-433c-81b9-97ef6f286652,1137,,"[45.5, 26.4]",69171,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julien Escudé,26018.0,Left Center Back,67,Barcelona,217,"['268f2bf5-e9db-43ac-a711-c1385711e35d', 'c2895d1e-678e-49f4-8a70-49c8caf74b10']",42,,,,,,,,,,,,,,,,,,Sevilla,213,00:28:42.316,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a7c62efc-71ed-48f3-9730-341a5c7c6233,1204,,"[31.6, 75.0]",69171,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,71,Sevilla,213,"['4cb0a8ba-3d41-415f-83a3-a231fa76dc0f', '659009b3-050d-4f1e-8322-d9c685726b25', '7c6d73aa-2213-4510-8639-4b4dc42abaaf']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:44.317,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,428fe2f9-82be-4fa3-ba1e-4f4bde47aa9a,1239,,"[22.3, 59.4]",69171,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aquivaldo Mosquera Romaña,26482.0,Right Back,72,Barcelona,217,"['12340c26-8b8a-485b-9927-65de97415909', '76c1a345-2e9a-4ace-b0cc-7faab33d367b']",14,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:14.495,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4f23ff51-514f-4673-9903-23c52def7e8f,1449,,"[75.7, 77.2]",69171,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom De Mul,26483.0,Right Wing,83,Barcelona,217,"['12b513b0-0cf5-450e-ba16-2cd6666cbb02', '2f0fe23e-a2e0-43ed-b45a-2b2537650a09', '6d9db2fe-d0d1-4a69-afc1-ec5b78653f69']",56,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:56.980,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e5de5b33-2722-4b29-a7d1-50564bda40a5,1584,,"[56.2, 64.7]",69171,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,90,Sevilla,213,"['7bc8c84b-6423-4b05-b8b0-ade7ed645d88', 'e3116588-c7f1-4bea-bb13-c024093ef353']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:05.630,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9ac15a1b-2c61-4ede-93b9-6b2f7d5f5adf,1623,,"[85.9, 4.0]",69171,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,93,Sevilla,213,"['65d74475-b009-470e-90cc-314340697a1f', '8c807050-cf31-4c9f-82ff-39d2ae517875', 'fe118d14-78b3-4b70-84f4-b99eb3af798a']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.995,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5dbfbcdc-6214-4caa-94f9-a434316b827a,1932,,"[30.2, 50.4]",69171,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Navarro i Corbacho,6913.0,Left Back,112,Barcelona,217,"['b19a09bf-9c91-4254-bce0-cfbc08c9c437', 'b22e7e47-f773-422d-ae5b-dfe0fdf23e49']",59,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:59.523,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,07ead239-cba3-43c5-9444-c84c42b8c928,2038,,"[65.1, 70.6]",69171,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aquivaldo Mosquera Romaña,26482.0,Right Back,114,Barcelona,217,"['5507f2d1-f521-4993-8834-56cfe6d3d923', '81e31e89-0a16-47ec-a723-6a5253ebf6bd', 'ef35f667-31e1-42fe-833a-384db05a2123']",4,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:04.533,Dribbled Past,,2008/2009
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,0ae88e3b-6b55-40ed-8535-99c5937b0b66,2107,,"[82.4, 38.8]",69171,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,119,Sevilla,213,"['46794b58-6f86-4289-a69a-f563fec09804', 'e395cbbe-f169-4db2-be3b-4d62d88efc74']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.399,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1395562d-812a-41df-b310-c461906a2b15,2139,,"[40.5, 21.0]",69171,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Maresca,25954.0,Left Defensive Midfield,120,Barcelona,217,"['962ba3b4-beae-44af-98d9-a3a7a8d4827c', 'a2bce2a0-b3ab-4696-b067-4959d229fb09', 'a6c49c26-22d7-4b58-9c47-7a73a50e908f']",5,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:05.828,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,96c779f8-29bf-4124-8f10-a4b02c8ea938,2275,,"[55.8, 13.2]",69171,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,127,Barcelona,217,"['73ab87ea-5fda-4e7f-ae1a-7d7b8166b817', 'd3e1c1e0-9dd7-45cb-8dfb-c00d7c881f9c']",45,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:45.415,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5eb6106c-3585-4c26-bd04-0d0c8c2aefff,2562,,"[32.7, 27.5]",69171,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,142,Barcelona,217,"['58496c3a-2f27-4ef1-9933-a2628dbbe49e', '9aa0090c-e13e-4fb3-b7ca-310cdc6fe088']",51,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:51.386,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,782bc018-8029-4b29-92e5-727343631bcb,2565,,"[22.0, 45.2]",69171,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,142,Barcelona,217,"['4603d244-d903-4d9f-9fae-acd78106fa31', '56461d53-edb2-4c82-bb1f-773e4d2cca51', '58496c3a-2f27-4ef1-9933-a2628dbbe49e']",54,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:54.009,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f75da671-c08a-41dd-b170-80404be19deb,2620,,"[75.5, 61.5]",69171,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,147,Sevilla,213,"['4de4fd9c-2fa9-4e2c-8e7c-918b405ea592', 'd71101b6-53b8-4467-b8b4-d39f6b55466d']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:05.132,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,71d56326-037b-4728-9549-b2afd090b3e2,2639,,"[25.6, 50.6]",69171,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aquivaldo Mosquera Romaña,26482.0,Right Back,148,Barcelona,217,"['2ed6e307-adb2-45ac-959f-32e498f18055', 'b07ad97c-2743-4ecc-82b2-4f3fe8b89627']",34,,,,,,,,,,,,,,,,,,Sevilla,213,00:22:34.871,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e7e12808-50f9-424e-9df6-a248d571075c,2679,,"[86.0, 73.1]",69171,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,153,Sevilla,213,"['0381cf34-6df7-4e3f-8938-3a8b678c70d9', '6607cdb3-3e15-4eeb-9da0-627589fca2a7', 'aafe6855-836d-4f93-b669-4454d6d55123']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:24.737,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,016174c3-97ff-495f-98ab-b0ddac8bf2eb,2725,,"[33.3, 36.3]",69171,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,156,Sevilla,213,"['6cbbeed9-fc7a-43f3-96f7-79ba1166482a', '9996001d-5d19-448f-8c23-77bd284ca401']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:39.316,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,31466600-45fd-4891-9638-f09764c83d9e,2799,,"[49.6, 13.2]",69171,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Escudé,26018.0,Left Center Back,157,Barcelona,217,"['15b90c4a-586a-431c-820e-24e2ec77ffd9', '6e575300-c561-4c01-a9ee-86484c0f6d88', '6f6d4c3a-0ca1-4b28-a7b5-297ed752d298']",57,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:57.197,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,914f9a64-95a8-4015-98e4-88d18cf0ce10,3292,,"[25.0, 77.9]",69171,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aquivaldo Mosquera Romaña,26482.0,Right Back,180,Barcelona,217,"['d351662a-3c5c-48dc-814d-8b2094c8b892', 'ed7d155b-0822-4f58-a36c-7fc42a0e4086']",19,,,,,,,,,,,,,,,,,,Sevilla,213,00:42:19.369,Dribbled Past,,2008/2009
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,63367074-5997-4bb7-a130-07d5e2ed5e47,3329,,"[67.1, 8.3]",69171,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,183,Sevilla,213,"['3d2b2981-dc98-4962-9ccb-dced0409ee91', '65c1f617-0360-42d1-940b-c771b57064b9', '8980944f-8aa3-49a1-b139-8f66801ee348']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:43.798,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,331b1fef-e63e-4c5a-8414-b6e85793ca3f,3440,,"[40.9, 61.9]",69171,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Wing,188,Barcelona,217,"['8862c80d-0e58-4808-b801-96ad30b1bdc3', 'ac515741-8494-4145-a25b-f988470b51b1']",1,,,,,,,,,,,,,,,,,,Sevilla,213,00:46:01.595,Dribbled Past,,2008/2009
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,4becee95-7687-4bf3-9526-33c1a322bd30,89,,"[63.2, 21.0]",69171,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,9,Barcelona,217,['b1215c3a-2d7a-4f22-af31-20dc65d4e429'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.170,Dribble,True,2008/2009
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,6260a225-b3f7-4105-842f-52be9201700e,532,,"[47.5, 6.7]",69171,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Wing,32,Sevilla,213,['4c807702-acd9-46bc-97a6-47ac066ad3d8'],9,,,,,,,,,,,,,,,,,,Sevilla,213,00:12:09.411,Dribble,True,2008/2009
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,33f37ba9-50ab-49a3-9ff9-5bd0c9d6ca88,541,,"[29.8, 19.9]",69171,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,33,Barcelona,217,['df5dd49b-626a-4071-ae5d-faeb5d4062ea'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:23.610,Dribble,True,2008/2009
