bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[107.5, 55.8]",,,,,,,,,,,,,1.615114,,,,,,,,,,,,,,,7eff69b2-f653-4449-a26b-58c0a077782b,720,,"[104.5, 55.0]",267212,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Appelt Pires,6597.0,Center Forward,37,Leganés,205,"['933de471-f8a3-429d-95e2-d8f09dc2c13e', 'c41a835b-a6d6-44b0-a6fd-31f93609be1f', 'e81000f0-92a8-4969-9e46-14ecd7ebc573']",46,,,,,,,,,,,,,,,,,,Leganés,205,00:17:46.019,Carry,True,2016/2017
,,,,"[7.5, 23.0]",,,,,,,,,,,,,0.733975,,,,,,,,,,,,,,,40b6dacd-eee6-4e66-a24c-1c44dbc7c2fd,724,,"[10.1, 23.6]",267212,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,38,Barcelona,217,"['5a39dd4d-d905-4159-924f-241c4a8b1318', '5e7035c6-140d-4d29-804c-5f103f1f368b']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:48.621,Carry,,2016/2017
,,,,"[14.5, 19.2]",,,,,,,,,,,,,1.202687,,,,,,,,,,,,,,,4621a8f2-04f2-47ae-9473-83f4f20ca0f3,727,,"[14.5, 19.6]",267212,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,38,Barcelona,217,"['a404e4df-fa63-4e0b-a8f5-825124950ad7', 'f178ca55-b780-4cc3-b4ae-8f0aec37c272']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:49.819,Carry,,2016/2017
,,,,"[32.4, 22.2]",,,,,,,,,,,,,2.796782,,,,,,,,,,,,,,,2411a79c-4b71-400e-ac4c-41930c6d5b71,730,,"[34.0, 8.4]",267212,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,38,Barcelona,217,"['7996cacd-beec-4658-b280-b21aeb087d04', 'e4263271-9f93-45df-8136-05bc088583df']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.956,Carry,,2016/2017
,,,,"[62.2, 72.6]",,,,,,,,,,,,,1.817548,,,,,,,,,,,,,,,6d485786-746e-446d-9933-6cf49156df10,733,,"[50.4, 73.3]",267212,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,38,Barcelona,217,"['7f7d3c2a-3d1a-489b-8539-1b3cf06810d4', 'f56c55cb-5553-4b40-af75-246fc4f995f9']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.105,Carry,,2016/2017
,,,,"[105.1, 66.7]",,,,,,,,,,,,,1.680437,,,,,,,,,,,,,,,61a796e5-c8f3-4e89-9354-5af278de5976,737,,"[103.1, 68.6]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,38,Barcelona,217,"['7b0c38c3-f1de-4351-9e90-2e2290fc03ec', '968b88cf-7a37-4e43-90b2-04161967f192', 'b24dabbc-ee0a-4183-adc3-ae6a29ad7791']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:03.299,Carry,True,2016/2017
,,,,"[16.3, 4.1]",,,,,,,,,,,,,1.919393,,,,,,,,,,,,,,,ead5bcfd-c910-43e1-b7aa-a575001f87e8,742,,"[23.5, 18.7]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lluis Sastre Reus,19396.0,Left Center Midfield,38,Barcelona,217,"['3d365404-a109-4136-8818-374f77f9470a', '69dbe95d-00ef-4e45-8ff2-11f7a0b8a928', 'f778921b-7f4d-4b7b-b3ef-3b7a28ce3aeb']",6,,,,,,,,,,,,,,,,,,Leganés,205,00:18:06.483,Carry,True,2016/2017
,,,,"[89.4, 76.0]",,,,,,,,,,,,,0.550165,,,,,,,,,,,,,,,c2be3610-12e5-4c8f-a028-84a8ae1d5a4f,749,,"[89.4, 77.3]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,39,Barcelona,217,"['2c0d7428-0a24-4791-8671-8b517f363ef6', '4103a697-55c3-4ec4-b1b3-ac27fabe629d', '5ec7967e-66b8-4308-a441-84092a0fc151']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:19.049,Carry,True,2016/2017
,,,,"[83.2, 34.5]",,,,,,,,,,,,,8.426064,,,,,,,,,,,,,,,b8b93b82-bc6c-43fa-baec-c544098af3c0,752,,"[84.7, 66.0]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,"['1b8533ec-22e6-4a0e-aea5-9b0c40e32302', '25de82ee-58f8-4640-857e-e528eb993286', '2b21f7c0-e3d4-4294-8908-e28fa2ae069d']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:20.412,Carry,True,2016/2017
,,,,"[110.1, 25.6]",,,,,,,,,,,,,2.044749,,,,,,,,,,,,,,,acf06a6a-e98d-4c03-9d0b-0f680369e071,756,,"[105.5, 26.8]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,39,Barcelona,217,"['47218dca-98c4-4fc2-8fb3-b6aee3fc6600', '88052ca4-aedc-4a8b-86b1-bbdeeacc495e', '8a30a433-a344-44dc-8340-99078eb2accd']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:29.976,Carry,True,2016/2017
,,,,"[4.3, 44.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,39461103-935e-4c42-a37d-7f36e9747b70,762,,"[4.3, 44.4]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jon Ander Serantes Simon,9879.0,Goalkeeper,39,Barcelona,217,"['32f4d75e-a999-4518-9650-a4c99b043951', '64412b24-09da-4ff9-9e19-1dba379abd0b']",33,,,,,,,,,,,,,,,,,,Leganés,205,00:18:33.833,Carry,,2016/2017
,,,,"[56.7, 10.1]",,,,,,,,,,,,,1.613252,,,,,,,,,,,,,,,0cf235b3-458f-4614-b9f3-35f98d858916,765,,"[62.7, 18.1]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,39,Barcelona,217,"['4bc1299a-7626-4650-88ce-0474bbf48fd2', '70c8f540-8727-4ea7-aadd-781514a7d5c1', '76faeca1-3539-4b27-9915-b673b297f43b']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:37.747,Carry,True,2016/2017
,,,,"[23.0, 39.1]",,,,,,,,,,,,,0.14551,,,,,,,,,,,,,,,ba5bdaad-9866-4890-87c7-5b9a57918180,769,,"[23.0, 39.1]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,39,Barcelona,217,"['0582e71a-3cb9-472a-9734-d68a80b1ac0c', 'e6a7aaa7-2e35-49ea-adee-aeb343ed1ec4']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:41.955,Carry,,2016/2017
,,,,"[29.0, 43.6]",,,,,,,,,,,,,1.630825,,,,,,,,,,,,,,,79e57cc1-b572-4ac8-86ab-f64712006e34,772,,"[27.7, 43.1]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,39,Barcelona,217,"['0b6b4b99-8056-46d4-b9d1-01471426ab1d', '88a1fa52-f9e8-4fc0-80b8-1e0d26fbc045']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.261,Carry,,2016/2017
,,,,"[50.4, 51.0]",,,,,,,,,,,,,0.307288,,,,,,,,,,,,,,,7c7c552f-5497-47e4-b8da-cfb59377d90b,775,,"[50.4, 51.0]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,39,Barcelona,217,"['42a628dc-ba2b-4ac7-9729-aadb867cf5b6', '898e33af-76b9-4478-9af6-21c4ca2edba3']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.067,Carry,,2016/2017
,,,,"[36.0, 45.7]",,,,,,,,,,,,,2.108289,,,,,,,,,,,,,,,a2f5d5e1-ae35-483c-b709-24f1de1368ba,778,,"[33.8, 44.9]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,39,Barcelona,217,"['14529905-351c-4e91-abbc-3efa14defeac', '644eef65-96dc-4552-a0ca-abf0a5b9efaf']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:48.296,Carry,,2016/2017
,,,,"[78.8, 64.8]",,,,,,,,,,,,,2.832635,,,,,,,,,,,,,,,bba578c7-5113-4965-b9ea-dd4c45c35291,781,,"[70.9, 75.1]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,39,Barcelona,217,"['554d5bdc-8653-4190-82ca-8060ca40ac06', 'c207d0db-2a03-4eb6-83c2-1c6c69903a15']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.430,Carry,,2016/2017
,,,,"[82.8, 37.4]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,919419e0-d480-4e04-bb02-0d992f8ac1af,784,,"[82.8, 37.4]",267212,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,"['9476f23d-4f18-40d1-8615-8d8d2a579223', 'dcccff83-03c9-4af4-843a-1ac23b7a5d7f']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:56.511,Carry,,2016/2017
,,,,"[115.8, 64.6]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,c28b5455-19b9-4302-8b07-1ef54804853a,787,,"[115.8, 64.6]",267212,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,39,Barcelona,217,"['2d1545b0-8430-49a1-b44c-c358e6bf7c0c', 'cb0acade-1832-4560-894c-59c6a0c6a546']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.747,Carry,,2016/2017
,,,,"[107.8, 55.2]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,0d09cdfe-4ff2-498c-9c9c-0d47263d2619,790,,"[107.8, 55.2]",267212,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,39,Barcelona,217,"['0cb5ddd0-653a-43de-8014-2a4c0ef8fde2', '1a44c6e7-05b7-4004-a32c-b736beb321fd']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:01.970,Carry,,2016/2017
,,,,"[73.8, 7.9]",,,,,,,,,,,,,0.557969,,,,,,,,,,,,,,,4dc6e720-684a-4fda-aae9-5516ca5fa664,801,,"[73.6, 8.8]",267212,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gabriel Appelt Pires,6597.0,Center Forward,40,Leganés,205,"['3b26d2ad-d7b5-4f7e-81aa-97949fa58bd4', '62da371d-e8fd-4b28-930a-dc268329738a', '737f9c42-820a-4257-97d2-21924b117d83']",41,,,,,,,,,,,,,,,,,,Leganés,205,00:19:41.780,Carry,True,2016/2017
,,,,"[50.6, 71.6]",,,,,,,,,,,,,0.685944,,,,,,,,,,,,,,,7a5b771c-5b58-4b37-818e-7e8cf788eb42,804,,"[46.3, 72.2]",267212,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,40,Leganés,205,"['5667a282-b258-4540-ad55-4a4afe1ba6ff', 'c0c350f3-86ad-4d58-9c21-965efe20ed57']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.338,Carry,,2016/2017
,,,,"[35.8, 41.0]",,,,,,,,,,,,,2.4203,,,,,,,,,,,,,,,7fc23681-3c5d-4b69-aa13-ae38188cfcb5,807,,"[41.3, 24.6]",267212,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Unai Bustinza Martínez,6598.0,Right Center Back,40,Leganés,205,"['10dbffd3-7525-4584-8e18-584d2c1dcfc3', '58775495-ecea-49ac-9973-8863c801e58c']",45,,,,,,,,,,,,,,,,,,Leganés,205,00:19:45.768,Carry,,2016/2017
,,,,"[48.7, 46.7]",,,,,,,,,,,,,3.600037,,,,,,,,,,,,,,,2b050d2d-0fcf-46a3-b191-e76e5f48d879,810,,"[43.5, 44.6]",267212,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carl Medjani,27656.0,Center Defensive Midfield,40,Leganés,205,"['1be45141-a0fd-4280-b5ba-89e269b285d8', '8ac376d3-fa73-4439-ac9f-da9b2657a782']",49,,,,,,,,,,,,,,,,,,Leganés,205,00:19:49.575,Carry,,2016/2017
,,,,"[50.7, 49.9]",,,,,,,,,,,,,2.202388,,,,,,,,,,,,,,,0a489d12-b995-485f-b727-5c6730fc3063,813,,"[56.2, 43.3]",267212,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lluis Sastre Reus,19396.0,Left Center Midfield,40,Leganés,205,"['1329dd0c-f197-4415-9ba2-b00bff19916c', '80443e64-d0d1-4899-b712-f02b0284db53']",54,,,,,,,,,,,,,,,,,,Leganés,205,00:19:54.093,Carry,,2016/2017
,,,,"[44.1, 57.7]",,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,eba425eb-3ea9-45b8-983b-92c261eaa500,816,,"[44.1, 57.7]",267212,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Unai Bustinza Martínez,6598.0,Right Center Back,40,Leganés,205,"['7aefac8a-e101-49c3-8090-d6ee502c9903', 'e3bfd842-0fb0-406d-ad5c-3cbd61a18cfc']",57,,,,,,,,,,,,,,,,,,Leganés,205,00:19:57.439,Carry,,2016/2017
,,,,"[57.2, 53.1]",,,,,,,,,,,,,0.407468,,,,,,,,,,,,,,,2e5f8354-455a-407b-8945-98e54de03640,820,,"[56.0, 52.8]",267212,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Unai López Cabrera,11746.0,Right Center Midfield,40,Leganés,205,"['cb567cbf-11e5-416a-855f-530b2e07ae56', 'd5a869e8-43ac-4781-a016-1202568c1175', 'e3ac1d58-5c49-4215-83c9-014252be6c3a']",0,,,,,,,,,,,,,,,,,,Leganés,205,00:20:00.021,Carry,True,2016/2017
,,,,"[88.6, 64.3]",,,,,,,,,,,,,4.255779,,,,,,,,,,,,,,,5f58ac13-4b05-434d-8a40-b180d4db05cc,825,,"[81.8, 56.4]",267212,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mamadou Koné,26553.0,Right Wing,40,Leganés,205,"['17077fb2-45b4-4b03-8327-682bd947442f', '4a69e35c-ab2f-4a5e-88b9-951f980bb3c0']",3,,,,,,,,,,,,,,,,,,Leganés,205,00:20:03.747,Carry,,2016/2017
,,,,"[88.0, 57.3]",,,,,,,,,,,,,0.255657,,,,,,,,,,,,,,,38ba40af-f7fa-4186-9664-57acff5afe39,828,,"[88.0, 57.3]",267212,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Unai López Cabrera,11746.0,Right Center Midfield,40,Leganés,205,"['771e2e50-f5ab-47cd-8be4-109d3e0f90a0', 'a737601d-9c7d-460b-9a7f-92b928238560']",8,,,,,,,,,,,,,,,,,,Leganés,205,00:20:08.918,Carry,,2016/2017
,,,,"[111.5, 74.3]",,,,,,,,,,,,,1.5366,,,,,,,,,,,,,,,9cf06fac-8901-47b0-989a-74b91470a97c,831,,"[111.5, 74.3]",267212,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor David Díaz Miguel,24133.0,Right Back,40,Leganés,205,"['06c4c718-83a7-4fa3-95d6-cd8a05a8cbd4', '3375bdf1-c9db-495e-8d45-6893939dafae']",11,,,,,,,,,,,,,,,,,,Leganés,205,00:20:11.665,Carry,,2016/2017
,,,,"[108.9, 71.7]",,,,,,,,,,,,,2.27502,,,,,,,,,,,,,,,d0168ac3-0125-432c-9a3a-2fe37c4fd236,834,,"[100.3, 71.7]",267212,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mamadou Koné,26553.0,Right Wing,40,Leganés,205,"['4520c751-1c16-468c-b43f-df68ee42fa9d', '62bf9684-23cb-49ce-8139-e23f8a64cb92']",14,,,,,,,,,,,,,,,,,,Leganés,205,00:20:14.128,Carry,,2016/2017
,,,,"[25.6, 51.1]",,,,,,,,,,,,,0.543332,,,,,,,,,,,,,,,a19a7097-60f0-4d32-a285-6a812c6cd5ca,840,,"[25.6, 51.1]",267212,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jon Ander Serantes Simon,9879.0,Goalkeeper,40,Leganés,205,"['c60db407-95a8-4f5d-ab75-0741741f7c80', 'e7060173-65e6-4514-9261-d645645bdd6b']",24,,,,,,,,,,,,,,,,,,Leganés,205,00:20:24.445,Carry,,2016/2017
,,,,"[42.8, 35.7]",,,,,,,,,,,,,1.050147,,,,,,,,,,,,,,,83e30e5b-8d1b-423f-851e-0bb3c793381b,843,,"[40.5, 41.6]",267212,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pablo Ínsua Blanco,21399.0,Left Center Back,40,Leganés,205,"['44b5a575-71a0-46ca-93ad-09b27feb114c', '6d5db34b-77d0-49eb-906e-af100d86f3f3']",27,,,,,,,,,,,,,,,,,,Leganés,205,00:20:27.068,Carry,,2016/2017
,,,,"[49.8, 4.3]",,,,,,,,,,,,,1.722876,,,,,,,,,,,,,,,a28216a2-32d3-4124-93d2-e73ed8ea591c,846,,"[48.5, 6.2]",267212,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Diego Rico Salguero,6895.0,Left Back,40,Leganés,205,"['384bb28b-11ed-48bb-9a1c-987dc2892f65', '48ec3e74-0cd2-4fc2-b68e-aaf20232a6f7', '645ee16e-41ab-46b6-802e-7052a4f049b5']",29,,,,,,,,,,,,,,,,,,Leganés,205,00:20:29.806,Carry,True,2016/2017
,,,,"[29.2, 61.4]",,,,,,,,,,,,,2.5659,,,,,,,,,,,,,,,eec0ace2-e5b2-45c1-a8ee-fe16ccc31acd,854,,"[28.5, 61.0]",267212,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,41,Barcelona,217,"['108afb50-3b63-4b02-98e2-9c92a46d69c9', '2dea2c88-fdeb-4c04-b0af-378ec900275a']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:53.059,Carry,,2016/2017
,,,,"[47.8, 13.0]",,,,,,,,,,,,,2.041759,,,,,,,,,,,,,,,5e90b42e-57d8-4303-b079-023d9bba6c3a,859,,"[45.9, 12.2]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,41,Barcelona,217,"['ba01c0e1-0c80-4e33-8c1e-07263882e30e', 'e0c12fa2-3c30-4caa-a01b-7d67c6ba36eb']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:00.971,Carry,,2016/2017
,,,,"[53.8, 33.8]",,,,,,,,,,,,,1.306144,,,,,,,,,,,,,,,c575b678-b923-49cf-a1cc-68219952a3ed,862,,"[55.5, 27.9]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,41,Barcelona,217,"['d854e8f2-f351-41dd-a14d-350cc7f8e669', 'f645431a-abf6-4f91-85b0-aef3fcda77f6']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.848,Carry,,2016/2017
,,,,"[48.5, 69.9]",,,,,,,,,,,,,0.509745,,,,,,,,,,,,,,,6902ff7d-881c-489b-8968-856aa3a65dc2,865,,"[48.3, 69.9]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,41,Barcelona,217,"['ae13c555-5f68-4646-9aaa-a8a3e059bef6', 'b82727c0-b1eb-4427-a76d-d62a6399130d']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:07.376,Carry,,2016/2017
,,,,"[55.7, 73.2]",,,,,,,,,,,,,0.537346,,,,,,,,,,,,,,,814b1554-f3e0-4209-bfd6-7eafccfd4535,868,,"[55.7, 73.2]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,41,Barcelona,217,"['4ec6fab6-a4a1-4dae-9c1d-7899897331fd', 'd76d4323-9666-4bb7-9b48-c92a2fc5ed42']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:09.244,Carry,,2016/2017
,,,,"[48.5, 66.3]",,,,,,,,,,,,,0.927618,,,,,,,,,,,,,,,9538e1e3-32f6-4d35-9e9d-e02ad8ee1ecd,871,,"[48.5, 66.3]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,41,Barcelona,217,"['a4e51c90-4def-485a-903a-3c6b06f8b2c4', 'd36d4bc6-3244-4b01-8d91-8cc5e18c3185']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.450,Carry,,2016/2017
,,,,"[41.7, 54.0]",,,,,,,,,,,,,3.268184,,,,,,,,,,,,,,,be49f985-3984-40cb-a043-b768934b560c,874,,"[39.8, 50.4]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,41,Barcelona,217,"['4b052d45-6f0c-4c8c-b7e3-0c67653d94a2', 'da969be4-00e7-4ca2-ac2e-2aa49c3325e1']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:12.831,Carry,,2016/2017
,,,,"[91.1, 73.7]",,,,,,,,,,,,,0.0591,,,,,,,,,,,,,,,b26abd2a-dfa8-4e66-b153-9bb5a37e58b2,879,,"[92.8, 73.5]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,41,Barcelona,217,"['54f8e51c-a040-4f3b-93da-c063dfa58222', 'f5e2fff9-6e0e-42ec-bfef-47a5dad1316b']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:21.401,Carry,,2016/2017
,,,,"[27.8, 4.1]",,,,,,,,,,,,,0.9143,,,,,,,,,,,,,,,59cf0884-c31e-4e34-b1f2-d5b299985401,885,,"[25.2, 4.1]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Ínsua Blanco,21399.0,Left Center Back,41,Barcelona,217,"['29492dbc-8b6f-4af2-89d9-ebcbbba26980', '81a58b60-ee96-422e-88ca-ab86a4c85e5e', 'a4e1647c-d4dd-41e2-9dd4-bc86ac584483']",24,,,,,,,,,,,,,,,,,,Leganés,205,00:21:24.127,Carry,True,2016/2017
,,,,"[87.5, 72.2]",,,,,,,,,,,,,2.757678,,,,,,,,,,,,,,,39a2caa6-3553-4a0d-b05c-cefdd026cc09,889,,"[83.9, 74.3]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,41,Barcelona,217,"['2af92a52-1fea-4f3f-aa38-9ec24247eac2', '55bad5cf-0f87-4d22-8add-33076231e133', 'ae3ea3cb-3219-417d-b433-eb02d9c2d633']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.614,Carry,True,2016/2017
,,,,"[49.8, 3.9]",,,,,,,,,,,,,3.203794,,,,,,,,,,,,,,,6d1df602-d729-4673-a354-d4e3d5f2b2d5,895,,"[35.0, 7.9]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Darwin Daniel Machís Marcano,11501.0,Left Wing,41,Barcelona,217,"['1620934a-ff36-4d5c-8d41-7f8a73ae6030', '5e147125-6e26-42c0-af02-dbdfa6f71da6', 'c4d065c9-a871-4599-b309-f816cc2e0e38']",28,,,,,,,,,,,,,,,,,,Leganés,205,00:21:28.507,Carry,True,2016/2017
,,,,"[50.0, 4.5]",,,,,,,,,,,,,1.435275,,,,,,,,,,,,,,,66495f2e-4ab9-4307-b95f-05b7442701aa,899,,"[49.8, 3.9]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Darwin Daniel Machís Marcano,11501.0,Left Wing,41,Barcelona,217,"['09fd41bf-071c-43bd-9c27-0342eb35e165', '0d4c58ba-ef1a-476c-bf9f-2ca067dc5fc8', 'b32ec9d6-327d-4b60-a35a-10dd5f2af464', 'c4d065c9-a871-4599-b309-f816cc2e0e38']",31,,,,,,,,,,,,,,,,,,Leganés,205,00:21:31.710,Carry,True,2016/2017
,,,,"[58.3, 20.2]",,,,,,,,,,,,,1.231043,,,,,,,,,,,,,,,d01bc123-8806-4c84-a62c-a8fbedabc935,906,,"[55.7, 17.0]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Appelt Pires,6597.0,Center Forward,41,Barcelona,217,"['37eae5a4-ca73-4849-b177-e80208475705', 'a6e26685-8be9-45a4-9b3a-3a63f728d59d', 'ba9d0740-7dd4-45c0-b579-1a25859df31c']",35,,,,,,,,,,,,,,,,,,Leganés,205,00:21:35.377,Carry,True,2016/2017
,,,,"[55.4, 52.1]",,,,,,,,,,,,,0.55663,,,,,,,,,,,,,,,5d82bd06-b14f-40e8-872a-1938a58cf58f,912,,"[55.4, 52.1]",267212,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,41,Barcelona,217,"['1a31f6f9-0637-41d8-856b-1cfe830c6e79', '52c3978e-f60b-4999-a821-b7bef3612d40', '8a0d44e3-78e0-4972-a0b7-81093c37ab88', 'c3049f81-4573-4300-ad1a-a4245e591dc9']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:38.544,Carry,True,2016/2017
