50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b413eac-8da5-4b4f-988c-d009e4de9f58,2818,,"[42.6, 68.7]",267101,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Mérida Pérez,23931.0,Right Center Midfield,122,Osasuna,422,"['2235a41a-c75e-44d6-bafe-7f6e13859f81', '608cb4fd-bcc0-4405-98e7-22217fa86125']",56,,,,,,,,,,,,,,,,,,Osasuna,422,00:22:56.707,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d581f056-e077-443f-8101-79e4fc1cabcd,2821,,"[55.9, 76.5]",267101,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Buñuel Redrado,27563.0,Right Back,122,Osasuna,422,['29d581ee-79d2-4fc2-a503-d9e2e2de62c3'],58,,,,,,,,,,,,,,,,,,Osasuna,422,00:22:58.302,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c5a0a46-bd99-4267-8364-d83387685cd1,2826,,"[84.1, 14.3]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Torres Morales,23947.0,Left Midfield,122,Osasuna,422,"['1f697c19-bb22-4ee2-a5be-909decfc07ba', '2e7e92d7-884d-415f-b8bc-34f4f9ac503d']",2,,,,,,,,,,,,,,,,,,Osasuna,422,00:23:02.864,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cd26af2-71e9-4f0f-a630-cfd53a05f302,2829,,"[76.4, 6.7]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Rafael Fuentes Hernández,4741.0,Left Back,122,Osasuna,422,['76739f4e-f080-4e47-a011-5ced9d03d7b7'],7,,,,,,,,,,,,,,,,,,Osasuna,422,00:23:07.080,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15754649-b442-4a08-8dc8-f9a95b537411,2832,,"[80.0, 13.9]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel De las Cuevas Barberá,23991.0,Left Center Midfield,122,Osasuna,422,['1acd558e-e59d-41c6-b43b-103717996f23'],8,,,,,,,,,,,,,,,,,,Osasuna,422,00:23:08.290,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4e7f0d1-8cd1-4746-955c-2686c23cca1c,2835,,"[84.1, 5.1]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Rafael Fuentes Hernández,4741.0,Left Back,122,Osasuna,422,['01eb744d-8bc0-445e-8b24-5be0b629160a'],9,,,,,,,,,,,,,,,,,,Osasuna,422,00:23:09.894,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b981c6ec-6d1e-4fcc-a5b7-5989b998ce94,2839,,"[75.8, 11.7]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel De las Cuevas Barberá,23991.0,Left Center Midfield,122,Osasuna,422,"['50e4c61a-1bab-4da9-a25b-60396b8989b7', 'f3668a33-57d5-4f73-94d5-32891a6f77b1']",10,,,,,,,,,,,,,,,,,,Osasuna,422,00:23:10.855,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ef8cf2a-032e-4078-b996-c60b35129c76,2842,,"[85.8, 5.1]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Rafael Fuentes Hernández,4741.0,Left Back,122,Osasuna,422,['32e99185-b8dc-4851-a87c-6c550a1da511'],12,,,,,,,,,,,,,,,,,,Osasuna,422,00:23:12.614,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb5bd91b-cf23-4181-9b9f-a0874e28ae29,2846,,"[98.7, 12.9]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Mérida Pérez,23931.0,Right Center Midfield,122,Osasuna,422,['bc24092f-5fdc-47f3-83be-fff216b9fe7e'],13,,,,,,,,,,,,,,,,,,Osasuna,422,00:23:13.902,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a0a5293-9311-41de-8e9c-af73a371d79b,2850,,"[98.6, 5.3]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Torres Morales,23947.0,Left Midfield,123,Osasuna,422,"['3003a18b-1bd1-4977-8b66-58d12e519ef2', '9bdd81d6-24a3-47eb-8277-6005c27d2ebf']",27,,,,,,,,,,,,,,,,,,Osasuna,422,00:23:27.233,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9ba3672-0321-42fa-b340-26328b4c8472,2854,,"[92.0, 9.7]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Mérida Pérez,23931.0,Right Center Midfield,123,Osasuna,422,"['8a560a18-32ac-4c35-8c8a-d3ed203b8cee', 'e7d8f1d2-4787-4a72-9a62-92d9940193ba']",28,,,,,,,,,,,,,,,,,,Osasuna,422,00:23:28.427,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55c2cc81-b2bb-43bd-8b70-faf7dbbdf64d,2861,,"[3.9, 47.3]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,124,Barcelona,217,['9996dca9-4359-4264-807f-b37e7ff409db'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.605,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09e372fe-654a-430a-a5d2-9c261208173b,2865,,"[10.4, 73.1]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,124,Barcelona,217,['7bde5d49-64b8-47fe-9fa5-e48401945f4e'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.105,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8861fc39-9977-46ae-b0a1-2a3a7f2709ee,2870,,"[19.2, 77.8]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Right Wing Back,124,Barcelona,217,"['4b7ca828-dfcc-4d4f-bb1a-3e75b44ac956', 'f700aa5f-68ca-4fa7-8b77-d5a4f00d6aaa']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:38.204,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aec7f432-fec2-46a0-b578-1d383bfcca66,2876,,"[20.1, 69.6]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,124,Barcelona,217,['edf12fea-a7db-4d6b-8cd3-c9c486af1ef2'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:39.321,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17ff973b-01f2-492b-aa9c-7dcea1e7a4c3,2879,,"[31.6, 58.6]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,124,Barcelona,217,['07619940-c69f-448f-a318-5d98975ab92d'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:41.132,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c95c3f4d-0cd3-4825-8bac-e7a8ac056c40,2882,,"[49.7, 30.4]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,124,Barcelona,217,['3181bbb6-89e9-4580-939c-16b51c70561f'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:43.276,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbf5513a-2bb5-44d5-960c-dcc0c6a02403,2885,,"[79.1, 17.8]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing Back,124,Barcelona,217,['91ec8fb2-0652-494b-9d77-dda06570e3ee'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.986,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a7bb03-d431-49b9-bd82-d81198c392d5,2889,,"[110.9, 25.9]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,124,Barcelona,217,"['6ea008d5-599d-4ca8-9bf7-111b6dc92c82', 'a11f0e71-63f6-4093-a9d3-992c804697d3']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:50.298,Ball Receipt*,True,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220bd9fa-6cdb-4d35-8a6e-fcff48523332,2892,,"[107.9, 35.2]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing Back,124,Barcelona,217,['38d6bf8c-d551-4a74-84b0-81a56381b002'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:51.262,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb9f5bec-50bf-4056-a0cd-734857736879,2896,,"[6.7, 55.1]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Buñuel Redrado,27563.0,Right Back,124,Barcelona,217,['a25c7284-0759-41df-b61e-409dc1ce9076'],53,,,,,,,,,,,,,,,,,,Osasuna,422,00:23:53.003,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85ade7cb-1cc6-4f6b-96fa-b92953a2df21,2900,,"[33.9, 61.9]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaime Romero Gómez,23995.0,Right Midfield,124,Barcelona,217,['b5949241-f9f3-49e7-a905-4533e2fb280d'],56,,,,,,,,,,,,,,,,,,Osasuna,422,00:23:56.868,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbd05b42-9216-4892-95e2-357421703476,2902,,"[96.7, 7.8]",267101,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,124,Barcelona,217,['b3f60ecd-f056-4859-8273-df8ae3700e58'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:58.443,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a1db61c-d5c7-4165-80f1-fa901a0dd180,2905,,"[98.9, 6.8]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing Back,124,Barcelona,217,['186f567a-6e56-42c3-825e-c088b16e33d3'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:03.341,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a16d152-600b-4741-97d4-b52d3978bf80,2908,,"[83.2, 20.0]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,124,Barcelona,217,['ac68b2d6-d6e2-4d32-887a-f1935d5e9739'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:05.807,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78b5497a-af3b-432a-9960-9b24ae9b3777,2911,,"[76.7, 7.0]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Center Back,124,Barcelona,217,['3c2a7dc3-3e2b-4985-840c-11952ca6b837'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:06.752,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf438b1-b5e5-4396-ac75-3e6ebc7a42b6,2914,,"[75.5, 19.6]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,124,Barcelona,217,['8d1fc266-0d1f-47e0-9a56-f07462e97522'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:09.742,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40ad92d4-9ac8-433f-b9d1-2af827b569c1,2917,,"[76.6, 41.2]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,124,Barcelona,217,['5665150a-e94a-4765-8356-d5ad57729a2c'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:12.873,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd2d817-cd5e-4529-bed6-2549c9acde68,2920,,"[81.2, 69.2]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Right Wing Back,124,Barcelona,217,['7c957b2e-3144-420b-a91c-2eba461ffdf1'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.956,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eb4ae64-9cc6-4a02-b1ba-3423fdcadcba,2923,,"[87.3, 61.0]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Left Center Forward,124,Barcelona,217,['1e845bab-b643-483b-bcdf-23e10e9b5526'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:18.691,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78af1bee-1926-43eb-91eb-7d273675ddad,2926,,"[76.3, 59.6]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,124,Barcelona,217,['2ed09bb1-327e-4c6f-9b1a-6ec3c1bfb6d9'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.713,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dfa4737-1646-46c1-866d-7b778cba8ef1,2930,,"[71.6, 28.4]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,124,Barcelona,217,"['1e3ee5c5-ae21-4dbf-9b4f-652abb409bc2', 'c6192f8d-0d8e-4c96-bda8-9e7c39e5e96d']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.851,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7afdcdf-2619-4af1-8271-5dab19b1aa2c,2933,,"[68.4, 12.0]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Center Back,124,Barcelona,217,['bb0b5d9d-e7bc-4d1e-aeaf-271ed6e45759'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:23.494,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27f4565b-66c0-4ea8-8e46-f1a1fd4cb05a,2936,,"[84.1, 20.8]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,124,Barcelona,217,['fe2f35b0-8fde-49ad-8cbc-98babb52544b'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.242,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9745c5d-842a-4626-954e-47ae5f40a72d,2939,,"[106.2, 1.4]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing Back,124,Barcelona,217,['c6e3ce36-fa62-4662-b970-69323e217f2d'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.492,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e187d13c-4c84-4fd4-879e-8d054603eee7,2942,,"[106.5, 16.2]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,124,Barcelona,217,['3be7c719-4858-4517-8b40-6d4ff81c2059'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:30.900,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0264983-3d86-4a79-8f4a-0f7d4663935b,2946,,"[98.0, 26.2]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Forward,124,Barcelona,217,['23556954-5121-4623-954a-065f404c84d6'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:35.449,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b717bbb-aae7-46b2-a4c4-62b13c391817,2957,,"[22.6, 75.5]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaime Romero Gómez,23995.0,Right Midfield,125,Osasuna,422,"['09e8f9c5-f224-4f3d-ae50-c2ca932ddd0d', '8ec1ae6b-3685-449a-a9c2-2ed2e583570d']",41,,,,,,,,,,,,,,,,,,Osasuna,422,00:24:41.520,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7177dbb-6469-475b-8970-8ff761650480,2960,,"[6.7, 66.7]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Buñuel Redrado,27563.0,Right Back,125,Osasuna,422,['232d38cb-3188-4af0-83bc-74a31ce11997'],43,,,,,,,,,,,,,,,,,,Osasuna,422,00:24:43.848,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a14453e-3719-44eb-aea0-621f9794db6e,2963,,"[61.3, 52.3]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio León Limones,6657.0,Center Forward,125,Osasuna,422,['7ab483c7-1994-411c-b180-4ed869435220'],47,,,,,,,,,,,,,,,,,,Osasuna,422,00:24:47.859,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03d3d350-09e5-4149-a998-d4feabcd7479,2965,,"[65.3, 24.2]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,126,Barcelona,217,['5d6e8c4b-5ca3-4271-91d1-c3df24e9b29f'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.325,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba44c1a9-d6ec-488a-bcf4-b61d6ba159df,2968,,"[67.0, 35.6]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,126,Barcelona,217,['5ce1db5e-d36c-451a-8a43-d31d12e4f146'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.527,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434ab0a-4158-4a96-8cc1-7a82bc3221cc,2971,,"[70.6, 20.2]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,126,Barcelona,217,['2bfcacdf-e2d0-4c9c-b2a4-4e6240a9d829'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.262,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976f7fd0-b3e7-4075-8ab2-2de7040d9043,2974,,"[93.3, 21.5]",267101,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,126,Barcelona,217,['74cced59-ff24-4516-a7f3-09981a381987'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.772,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9534f372-28a6-4beb-bde3-f5fb84e41681,2977,,"[97.5, 34.0]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Left Center Forward,126,Barcelona,217,['ed7dcd9b-5605-4e53-bf2d-e830e2121316'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:00.407,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dab22550-34e2-40ee-9f51-b5093c2afb9d,2982,,"[77.5, 16.8]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,126,Barcelona,217,['435b522c-2de2-40ec-b437-793b29034544'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:04.910,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e5f9383-df8d-4567-ba07-e9068a55e9f5,2985,,"[92.8, 70.9]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Right Wing Back,126,Barcelona,217,['d20b1730-4e1a-495a-b3fd-dce420419e95'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:09.324,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73469621-b5ae-4a74-b380-631edf57ed77,2989,,"[79.7, 61.6]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,126,Barcelona,217,"['d47ebb0f-d49a-42e2-8a58-26a48b3c47dd', 'd9244a20-e652-4872-87f8-1e88cc211f09']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:12.717,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f642f5e-a2a8-4332-b9ca-369281a0fe65,2992,,"[85.6, 52.6]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,126,Barcelona,217,['9e2239f5-9847-4fdc-8e9a-cf376a5b8f39'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:14.619,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c00b9353-164c-4afd-ab65-9072054dabdd,2999,,"[85.7, 67.9]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Right Wing Back,126,Barcelona,217,['1ea917c3-d5b5-4c2a-9da0-50a4442a73ed'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:18.388,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a1993fe-6bb5-45c2-84c0-28ce71548d4c,3003,,"[85.6, 55.6]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Left Center Forward,126,Barcelona,217,['4eeeb06d-2cae-4436-9109-6c055d98e0f7'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:20.532,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96bc690e-e7e2-497e-8e7a-7ea5bbdf2101,3006,,"[78.2, 25.0]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Center Back,126,Barcelona,217,['9eacc2c1-6ecc-4141-b38a-a31c62d0f897'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:23.422,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c6bdd3e-3adf-4ad3-b6f6-0a12d66ee7d2,3009,,"[98.0, 7.5]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing Back,126,Barcelona,217,['2f220c63-96eb-4f48-ace2-eca2b7e48558'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.312,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09a729de-f7f6-421a-b837-97324460e1af,3012,,"[85.7, 15.6]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Center Back,126,Barcelona,217,['b70a986e-2168-4317-9e0c-d31279fa663c'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:29.754,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53ad92bb-cf7e-4702-aa21-c14a4d0f655d,3015,,"[65.6, 45.2]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,126,Barcelona,217,['da2b6fa5-d737-4ca2-a9ba-d0f2d0854ad5'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:33.626,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f36a07f7-5608-449a-aaf0-8efbb7c78b0c,3018,,"[87.9, 75.4]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Forward,126,Barcelona,217,['4dc19bad-ed82-4476-88e0-e7aeb313513f'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:36.577,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1fde898-10e9-48c2-8554-0136a2891a85,3021,,"[64.9, 66.8]",267101,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,126,Barcelona,217,['1ac1b6cf-f70a-49fc-be84-59bc465c2a2a'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:39.830,Ball Receipt*,,2016/2017
