ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[39.0, 50.3]",,,,,,,,,,,,1.0946,,,,,,,,,,,,16e49ed7-d7c2-44d6-a484-73b1c7f7973b,436,,"[37.4, 52.1]",266961,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fayçal Fajr,5724.0,Center Attacking Midfield,20,Barcelona,217,"['31888bee-d620-40f1-91ce-5daa43a63d73', '97a052b2-c6c2-454d-b714-9bdd3e2c1fd8', 'd214bb1c-6b9c-4b56-83f0-a33bca681ce6']",50,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:50.987,Carry,True,2015/2016
,,,"[82.8, 25.6]",,,,,,,,,,,,1.4792,,,,,,,,,,,,155a0e36-fa7e-4706-9ea1-8da6bedffc0c,440,,"[83.6, 24.9]",266961,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,20,Barcelona,217,"['2539343d-c8a7-492d-bfb2-8eeadb488ad1', 'e066d1b7-dc5b-448b-9e1b-0dff96dbfae6']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:09:53.052,Carry,,2015/2016
,,,"[79.4, 33.7]",,,,,,,,,,,,0.6945,,,,,,,,,,,,4e434fad-033f-4dcd-b362-1c3a47366ccf,443,,"[80.5, 30.7]",266961,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,"['0b6bf9b7-a731-4eb5-ac9a-c88c1f0b51c7', '0d5e9aa5-3b17-4b61-b779-97264578ff1b', '5be502fd-4691-4944-91ad-779746caf25c']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:09:55.779,Carry,True,2015/2016
,,,"[81.5, 61.1]",,,,,,,,,,,,0.7624,,,,,,,,,,,,9efcebb3-3010-4f91-9681-bd01b02c8361,447,,"[76.6, 60.3]",266961,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,"['19fd7f3d-84ef-4d2b-a0f4-1d01915bebe4', 'a679597e-3238-4e95-9d52-bae95c3a80a7']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:09:58.278,Carry,,2015/2016
,,,"[92.7, 60.5]",,,,,,,,,,,,1.8755,,,,,,,,,,,,495383e5-94bf-4995-94b7-7bf47fdcc6d6,450,,"[89.5, 63.1]",266961,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,20,Barcelona,217,"['3b41b6b9-59f7-455d-8560-c09c7e0831ab', 'd162d583-e744-407c-99cf-d70a611de5af']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:09:59.812,Carry,,2015/2016
,,,"[55.7, 22.2]",,,,,,,,,,,,5.2722,,,,,,,,,,,,a4c7ae4b-c2f8-4266-a0d0-bd236ca7a67c,457,,"[26.0, 18.9]",266961,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,20,Barcelona,217,"['4cee9f90-9523-4407-87b6-c31b96d9b767', '6d9a85ef-6a82-4d81-855b-b225d98a114a']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:10:24.266,Carry,,2015/2016
,,,"[54.2, 34.5]",,,,,,,,,,,,0.788947,,,,,,,,,,,,7afbc757-2608-4fec-85f4-886c01e0d754,460,,"[54.2, 34.5]",266961,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,"['51de6437-0685-46ee-8bc8-c66432dbe631', '7d43d510-b057-4895-8c56-de39878e1721']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:10:31.058,Carry,,2015/2016
,,,"[82.8, 59.2]",,,,,,,,,,,,2.8951,,,,,,,,,,,,0fd10c25-7907-4bed-9a5e-02e21e56166a,463,,"[69.9, 61.0]",266961,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,"['32d51742-8dd2-435a-83de-20ff92e8d5c1', '8732ef41-7086-4a69-b4c2-ab5ebd5bc755']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:10:33.849,Carry,,2015/2016
,,,"[95.5, 72.6]",,,,,,,,,,,,3.6404,,,,,,,,,,,,b568c7e8-a279-4f40-8d55-c3cdd68d1680,466,,"[89.6, 73.6]",266961,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,20,Barcelona,217,"['a9a445ed-4897-452e-ab79-16fb87178545', 'd6912f47-aea9-4f4e-afa6-03f30a0850d7']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:10:38.366,Carry,,2015/2016
,,,"[86.0, 57.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,b3de1e05-f433-4ed4-b493-bc734a0c487f,469,,"[86.0, 57.3]",266961,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,"['6de9bdbd-7af0-4681-a019-e6f7ff98f4d3', 'cbf58f56-6f65-4d8f-a030-a007a72534fa']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:10:43.226,Carry,,2015/2016
,,,"[80.5, 68.5]",,,,,,,,,,,,4.673,,,,,,,,,,,,3c1ee6a3-2a63-43b7-9451-4e087bc67897,472,,"[86.9, 78.2]",266961,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,20,Barcelona,217,"['95c28c25-bea8-4104-a983-335e9c6bdb4e', 'a833cc1d-2589-499c-a25b-0cb9247fe5e7']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:10:45.645,Carry,,2015/2016
,,,"[77.4, 63.5]",,,,,,,,,,,,1.0649,,,,,,,,,,,,1c73eb7c-f866-451a-97d3-cbe87d7e2f89,475,,"[77.4, 63.5]",266961,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,20,Barcelona,217,"['22131436-d7fb-4d9b-b219-0dcdd4fbc698', '65fddb48-258e-4ddf-9e91-32efae5858d4']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:10:51.814,Carry,,2015/2016
,,,"[106.9, 62.3]",,,,,,,,,,,,5.326,,,,,,,,,,,,3d179afe-3d68-4385-99b1-c88ba544adcb,478,,"[93.0, 75.7]",266961,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,"['6375df2c-b0fb-4327-81ef-183ce0405c99', '7d41962a-15f9-450a-a1f2-9d983f3cd2fb', 'fba75784-ed29-446d-853c-7a74703f6d82']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:10:54.651,Carry,True,2015/2016
,,,"[25.5, 6.1]",,,,,,,,,,,,4.5173,,,,,,,,,,,,3e96f46f-bf22-4885-949b-fa1e00869bc0,482,,"[14.1, 18.7]",266961,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,21,RC Deportivo La Coruña,219,"['cda6af6b-5aa9-4676-869f-27b84866eb85', 'e9d7b063-265e-48e4-924e-d76447242f38', 'f3d51598-2099-47bf-b87f-9dc0dd2e1d20']",59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:59.977,Carry,True,2015/2016
,,,"[59.0, 12.4]",,,,,,,,,,,,0.054300003,,,,,,,,,,,,f305ee6a-1394-4d4e-bf38-496512a90dd3,486,,"[59.0, 12.4]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Javier Rodríguez Portillo,26288.0,Right Center Forward,21,RC Deportivo La Coruña,219,"['16175134-1c71-49c8-affb-952327653c59', '429c2d7b-4583-43d0-8212-251424e6a9ad']",6,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:06.398,Carry,,2015/2016
,,,"[48.3, 21.8]",,,,,,,,,,,,0.454,,,,,,,,,,,,0e0c7156-e400-40be-b80f-b47c2bbfdbc3,490,,"[49.1, 22.4]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Center Attacking Midfield,21,RC Deportivo La Coruña,219,"['1c3f537b-179b-4e0e-b3b3-b07fa2b0af4d', '30d54be4-a6d7-42e1-8ccf-8d583bb507b5', '93918a25-c63a-440c-97d0-bdc723528e9d']",7,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:07.834,Carry,True,2015/2016
,,,"[14.8, 39.6]",,,,,,,,,,,,0.9228,,,,,,,,,,,,077e4cbb-15c4-4815-b67b-bd5f9bcc38fe,496,,"[13.8, 41.5]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,22,Barcelona,217,"['ab601e81-b549-4008-9198-8627c6efbd7d', 'b7d68d7b-5120-420a-bd05-086cdaceb4b3', 'ff264799-3043-41b5-90f0-26b08d0b8a43']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:11:14.347,Carry,True,2015/2016
,,,"[39.2, 16.3]",,,,,,,,,,,,3.1231,,,,,,,,,,,,54a092d4-3865-4356-890b-9bb9bfa6cfb4,499,,"[26.3, 17.7]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,22,Barcelona,217,"['e6e98f90-45ed-4a1e-9662-233c3ed12905', 'f440e486-f393-4dd1-bb68-88d8940f1681']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:11:17.351,Carry,,2015/2016
,,,"[52.6, 26.2]",,,,,,,,,,,,0.9651,,,,,,,,,,,,1ae2f345-9c0d-41a3-9b13-965b59a5e578,502,,"[52.6, 26.2]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,"['6325a373-5061-45a6-91a0-87ef8db355e7', '7452ab2b-8220-4063-acb3-907bbf8d86bf']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:11:21.635,Carry,,2015/2016
,,,"[62.7, 55.6]",,,,,,,,,,,,1.541,,,,,,,,,,,,bb789537-9174-4199-9e4f-49943f9e8f66,505,,"[57.4, 53.3]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,22,Barcelona,217,"['00826b02-383f-4c85-bdf2-11e399dd193c', '78cf4f0d-fe5b-4dc1-8fa6-aa4535bc7e01']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:11:24.290,Carry,,2015/2016
,,,"[93.3, 61.8]",,,,,,,,,,,,4.4354,,,,,,,,,,,,47f36e20-55b2-4865-a71b-18f26e4af578,508,,"[79.4, 62.4]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,22,Barcelona,217,"['058b516f-8d30-4eae-a253-6addfe75fc87', '4b8719b7-30b2-4c24-b4a8-605e16bafec7']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:11:27.147,Carry,,2015/2016
,,,"[114.5, 69.6]",,,,,,,,,,,,1.426397,,,,,,,,,,,,c1945960-4b58-44cc-bf02-e3bf78e03d37,511,,"[112.9, 71.7]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,22,Barcelona,217,"['4b5e3de2-d860-4e19-88bd-fbb1a8d51987', '4bb82aaf-28de-47a8-9379-bd60465b356e']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:11:33.612,Carry,,2015/2016
,,,"[14.9, 43.5]",,,,,,,,,,,,7.4391,,,,,,,,,,,,9b879f52-d143-4caf-a2ea-264194a4274a,516,,"[10.5, 45.9]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Germán Darío Lux,27305.0,Goalkeeper,23,RC Deportivo La Coruña,219,"['0160ca61-f7f7-4c9f-a48a-64a90abf3b3f', 'd1deed9c-f963-4b82-acc9-451f7e101f08']",39,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:39.228,Carry,,2015/2016
,,,"[47.0, 40.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,a474f587-5311-4ffb-984b-b998a804de5b,520,,"[46.7, 40.1]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alejandro Bergantiños García,23806.0,Center Defensive Midfield,23,RC Deportivo La Coruña,219,"['1a173f60-1e99-430a-a1e0-a1e2b035fc39', '38f8adc2-342f-4d11-b3a6-ae4dc9a41c6f', '6afd8243-d08b-4542-853e-7e060f30b6f1']",48,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:48.971,Carry,True,2015/2016
,,,"[55.1, 12.7]",,,,,,,,,,,,3.1054,,,,,,,,,,,,d33e9a00-5c8e-4365-b0bd-f778bea71ad0,523,,"[51.1, 19.4]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Carlos Correia Pinto,6734.0,Left Center Midfield,23,RC Deportivo La Coruña,219,"['10ff382c-6596-4076-be85-e62f74c3509f', '1324c958-cb72-419f-8b64-c9bbc8e6f7cd']",50,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:50.897,Carry,,2015/2016
,,,"[67.6, 6.8]",,,,,,,,,,,,0.9632,,,,,,,,,,,,47bee5d7-eb9e-449c-9660-62776d22abd3,526,,"[69.8, 5.8]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fayçal Fajr,5724.0,Center Attacking Midfield,23,RC Deportivo La Coruña,219,"['3a05e66a-cc29-48df-a8fb-59d1f0b935c6', '5016c3b4-3338-4f6f-b694-72dd6125a3f7']",54,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:54.902,Carry,,2015/2016
,,,"[67.4, 13.1]",,,,,,,,,,,,1.211734,,,,,,,,,,,,0b705ca0-f8bc-4ca3-a312-82940eee4289,530,,"[64.1, 13.9]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Carlos Correia Pinto,6734.0,Left Center Midfield,23,RC Deportivo La Coruña,219,"['75445be4-07ba-4b9f-ad80-5144ac2be8f2', 'd43cbb81-ffed-442b-9b69-f2abed001345', 'dbeced9f-eb3a-4fd1-b6ef-b37667cdd78b']",56,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:56.773,Carry,True,2015/2016
,,,"[55.7, 61.6]",,,,,,,,,,,,2.4258,,,,,,,,,,,,c9fe5e55-6d7d-4306-9fb4-8a4e7b440330,533,,"[49.4, 71.8]",266961,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,"['571455e8-c0c2-44cf-9c46-19972c4f5ee3', 'acd71831-3ed9-4ea0-b3fe-bdc239fee05d']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:11:58.487,Carry,,2015/2016
,,,"[54.9, 50.5]",,,,,,,,,,,,0.7359,,,,,,,,,,,,e9f6c000-0475-40d4-9494-a906a0493c8e,536,,"[54.1, 49.2]",266961,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,24,Barcelona,217,"['26f801a3-6259-45b0-a41a-a9a12497bb8f', 'd3adef9a-989a-4bff-b29c-211fc0974d0d']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:12:02.220,Carry,,2015/2016
,,,"[75.9, 35.3]",,,,,,,,,,,,2.4088,,,,,,,,,,,,073c5544-4e21-4172-a976-119b83bcff47,539,,"[72.7, 39.3]",266961,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,24,Barcelona,217,"['4dcba48c-8982-4a6b-b527-397fc8ec81db', 'b73b7c0e-e713-4061-906d-62c4359232d6', 'ff9d9ba7-ce5a-46d3-bdd9-92a3030691e1']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:12:04.007,Carry,True,2015/2016
,,,"[94.3, 13.6]",,,,,,,,,,,,2.4201,,,,,,,,,,,,05daa9a6-de7d-450c-adad-1499f053d944,543,,"[88.8, 14.5]",266961,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandro Ramírez Castillo,3508.0,Left Wing,24,Barcelona,217,"['54852bb2-5e58-4cdb-b9bc-afcabf2174a2', 'a30dd79c-57d8-4cfb-a4d1-235473221bc8']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:12:08.856,Carry,,2015/2016
,,,"[85.3, 19.2]",,,,,,,,,,,,1.0991,,,,,,,,,,,,d0c2f111-7714-430a-9783-880393d6bed0,546,,"[85.2, 18.9]",266961,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,24,Barcelona,217,"['13da9dff-03e0-474b-a005-3b67028befa6', 'ea6980b5-018d-4f82-aa62-c8d5c401b608']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:12:12.773,Carry,,2015/2016
,,,"[89.3, 40.4]",,,,,,,,,,,,0.9166,,,,,,,,,,,,363fedfe-2fd3-4f20-909c-ff909d84c88a,550,,"[90.1, 46.9]",266961,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,24,Barcelona,217,"['7a20c7e1-a960-4ed3-8dfb-23a3c6dd75c0', 'c98a2ba9-cb4b-4217-b90d-f7fbb1b277ed', 'd72f9331-0666-4330-a0c4-6fa385af4bff']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:12:15.170,Carry,True,2015/2016
,,,"[51.1, 7.1]",,,,,,,,,,,,0.5443,,,,,,,,,,,,83cd18b7-929e-4758-a209-2ef6741842c6,558,,"[51.0, 6.8]",266961,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fernando Navarro i Corbacho,6913.0,Left Back,27,RC Deportivo La Coruña,219,"['29584406-55f4-4ec5-adb0-d467a1a9a651', 'da8b729e-05a3-4b9b-947c-adf0d7180280', 'df45a983-8fa3-448d-8db4-ac114f9d87bd']",33,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:33.491,Carry,True,2015/2016
,,,"[57.4, 4.4]",,,,,,,,,,,,2.602,,,,,,,,,,,,2f29d76d-d549-4aa6-b3d6-ab39eb106e25,562,,"[62.5, 10.4]",266961,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Center Midfield,28,RC Deportivo La Coruña,219,"['3e2fe739-6c32-4e78-88c4-1cba085dba8f', '5960db9d-3ec5-4977-870e-bb86f55eda27', 'b91aec1c-a3b7-471e-813e-c189dbbda617']",35,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:35.573,Carry,True,2015/2016
,,,"[48.0, 69.6]",,,,,,,,,,,,0.04,,,,,,,,,,,,09decbe8-0e98-408c-8aa6-6be466386020,571,,"[48.0, 69.6]",266961,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Javier Alejandro Mascherano,5506.0,Left Center Back,31,Barcelona,217,"['09530942-a8d3-4e4b-9d81-eb6414ebce4a', '169dd380-dfa6-4d8b-bd87-314d1b38e936']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:13:59.072,Carry,,2015/2016
,,,"[49.6, 72.0]",,,,,,,,,,,,0.78,,,,,,,,,,,,f030c57b-b872-4dad-902a-31117d2a2e87,580,,"[48.3, 72.8]",266961,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laureano Sanabria Ruiz,23800.0,Right Back,32,RC Deportivo La Coruña,219,"['0971473b-a9db-4c7c-9979-951a8217ea14', 'a05492b5-0b1c-4066-abe8-1f5ec081dec9']",18,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:18.535,Carry,,2015/2016
,,,"[66.9, 65.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,5506f936-93b1-4f42-9aa5-1222276f7ef3,584,,"[67.6, 66.6]",266961,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Pérez Martínez,6732.0,Left Center Forward,32,RC Deportivo La Coruña,219,"['07a063a8-635b-4567-96f4-d3abac99070e', '33359451-67ce-433b-96f8-38b5a740ec62']",20,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:20.538,Carry,,2015/2016
,,,"[84.8, 74.6]",,,,,,,,,,,,0.1254,,,,,,,,,,,,a6b16ad2-d18e-489b-891a-ba1aa1b26883,587,,"[82.9, 75.1]",266961,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laureano Sanabria Ruiz,23800.0,Right Back,32,RC Deportivo La Coruña,219,"['1dafe8c0-34ab-44aa-a658-e8d1727c96b1', '1f31b36e-df10-4ac3-a02f-632d684a34dd']",23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:23.307,Carry,,2015/2016
,,,"[114.1, 31.2]",,,,,,,,,,,,1.4079,,,,,,,,,,,,c9ba6ff7-e5d0-41c3-9297-61ba225f792c,590,,"[105.1, 31.7]",266961,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Javier Rodríguez Portillo,26288.0,Right Center Forward,32,RC Deportivo La Coruña,219,"['35caf06e-9d3c-4a74-978c-84c776e03a3a', '5f0ada0a-e03c-4ec8-a9c3-1a1c6bcc1987', '869a3e61-d700-489d-bf2a-229ee09bb96e']",25,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:25.410,Carry,True,2015/2016
,,,"[15.4, 53.8]",,,,,,,,,,,,0.2549,,,,,,,,,,,,42d3c186-3874-47d5-8242-3e4496bde930,596,,"[15.0, 53.2]",266961,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,32,RC Deportivo La Coruña,219,"['86c091f9-27d3-48dd-906b-2e2260c68c68', 'b91f9609-dfbc-494c-a84a-2524116a38ad']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:14:28.877,Carry,,2015/2016
,,,"[92.5, 20.8]",,,,,,,,,,,,1.0452,,,,,,,,,,,,59b4cf2c-5101-429e-a7e0-dd17c3640598,599,,"[93.1, 24.3]",266961,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Carlos Correia Pinto,6734.0,Left Center Midfield,32,RC Deportivo La Coruña,219,"['64726231-2f82-41af-bcb1-e09cd3cc942d', 'b7f8ab39-ad78-4c56-ab18-ddf3a19e91fa']",30,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:30.891,Carry,,2015/2016
,,,"[96.9, 8.7]",,,,,,,,,,,,2.7621,,,,,,,,,,,,f9d75c1e-2e70-4d70-96bd-cd82460a123d,602,,"[103.5, 13.9]",266961,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fayçal Fajr,5724.0,Center Attacking Midfield,32,RC Deportivo La Coruña,219,"['c295b2e3-21b0-410a-9d6d-0d6d93bbd46c', 'cd7105ce-0877-4ddf-943d-8e8e4226ae50']",33,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:33.007,Carry,,2015/2016
,,,"[84.5, 25.8]",,,,,,,,,,,,0.6154,,,,,,,,,,,,e02d0afa-a677-4a5c-9385-2fde9ee231ee,605,,"[85.6, 25.9]",266961,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alejandro Bergantiños García,23806.0,Center Defensive Midfield,32,RC Deportivo La Coruña,219,"['0ebb0006-7ab1-4499-9a92-6046438cd530', 'c74b9831-d5d1-432a-a6ca-0bf0878818b0', 'e6c63679-d079-4b48-b136-fed563176544']",37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:37.235,Carry,True,2015/2016
,,,"[87.9, 41.9]",,,,,,,,,,,,0.681963,,,,,,,,,,,,90545f28-500a-496c-b7d9-78a2d537fcf1,609,,"[87.5, 42.5]",266961,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fayçal Fajr,5724.0,Center Attacking Midfield,32,RC Deportivo La Coruña,219,"['2658b59a-0dce-4d15-a3e7-5489d897b923', '5d7ee8b7-9d1b-43f8-97b9-ec203686baee']",39,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:39.414,Carry,,2015/2016
,,,"[101.1, 68.5]",,,,,,,,,,,,4.0468,,,,,,,,,,,,e5443cce-d561-413e-971e-c97747732e73,612,,"[111.5, 77.5]",266961,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laureano Sanabria Ruiz,23800.0,Right Back,32,RC Deportivo La Coruña,219,"['9ce30bf1-3ada-43e8-a849-df7ac4e85236', 'e7d6c005-ad6b-481b-ac9d-5a8c393340a5']",44,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:44.493,Carry,,2015/2016
,,,"[94.9, 76.0]",,,,,,,,,,,,2.0565,,,,,,,,,,,,2a19ac69-195d-401f-bcb0-3cd2e5ae208e,615,,"[91.7, 75.9]",266961,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Francisco Moreno Fuertes,6738.0,Right Center Midfield,32,RC Deportivo La Coruña,219,"['b3318d5b-c56a-498b-ad59-8f2e210956a3', 'e8f97c00-6eb2-4067-afd7-5ff266b76aa4']",49,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:49.693,Carry,,2015/2016
,,,"[90.4, 67.4]",,,,,,,,,,,,1.334377,,,,,,,,,,,,6a1ef86f-5cd6-471f-80e6-d0199d305dde,618,,"[90.4, 68.5]",266961,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laureano Sanabria Ruiz,23800.0,Right Back,32,RC Deportivo La Coruña,219,"['9b34afbc-ba51-48e7-8027-01bb8cd238f2', 'cd0cbfe3-af91-4f99-89d1-e83be0a45ba0', 'dd279772-bc04-46d8-a040-e5bb0bcb7d82']",52,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:52.937,Carry,True,2015/2016
