50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5bd5967-2284-4543-9fff-fc039400f378,3396,,"[85.5, 75.8]",267220,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,141,Barcelona,217,['96997ed3-9afc-4f92-819e-c7dde74774b4'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:32:08.556,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,24518fb6-d460-4e21-ad1b-f1246b4d2aef,3400,,"[102.9, 72.9]",267220,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Right Wing,141,Barcelona,217,['67f2edd1-3e2c-4047-8a77-b7bb57ebaef7'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:32:11.189,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,924baaea-e2c3-40bc-afca-3a74edad536f,3409,,"[106.7, 1.9]",267220,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando José Torres Sanz,6382.0,Center Forward,142,Atlético Madrid,212,['e7fb3b8a-e193-4bd4-b579-1beb7f8f83dc'],44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:44.517,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704b2aab-8ce0-4d6f-8b45-de2321d15191,3412,,"[23.9, 60.8]",267220,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,143,Barcelona,217,"['235c5618-2ea2-44a8-bee6-48b6b3197c93', '33c1850b-7e7c-4f14-ad8a-69d62689d973']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:32:51.582,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deaaa388-85c3-449f-89f8-f4c617340390,3416,,"[22.2, 77.2]",267220,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,143,Barcelona,217,"['4a40e50e-c730-4469-8414-3967054a0f72', 'a0f5cf71-f652-4cf8-ab34-3b07a72d6fb2']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:32:53.297,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78c1006b-729d-4eec-84a2-1961889cc15d,3422,,"[40.2, 71.9]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,144,Barcelona,217,"['35f82833-1256-467b-a603-05281523b02c', 'adf04afe-2cc4-492b-88a6-5aebdb94b499']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:33:03.929,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34f9af84-a194-4f38-b546-0dd3bed0b15a,3424,,"[41.3, 64.1]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,144,Barcelona,217,['07456c5f-717d-43e1-ac52-fdf5919581a4'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:33:04.709,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cc5a8fe-4ba0-4861-8dd2-9efac4e2396e,3428,,"[75.3, 25.7]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,144,Barcelona,217,['01d5dac4-6fec-4644-9829-30fbd250cf7a'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:33:08.944,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28957733-127b-4ffd-b8b5-8aeb9da51b3a,3441,,"[82.6, 4.7]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,145,Barcelona,217,"['3dea6df2-8ae2-4281-a151-49127d279bff', 'e19ca952-b4b8-4f85-9a29-b157f4bef372']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:33:28.897,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4a1c743-b175-4771-bf11-a9e68ad1112d,3444,,"[90.9, 4.9]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,145,Barcelona,217,['9ec10970-45e8-4be2-9df7-0cd942fe6fa1'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:33:30.387,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834a299e-9068-4e0d-af72-c92b6987b523,3450,,"[41.0, 58.6]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Center Forward,146,Atlético Madrid,212,['d62007b9-6306-4d35-a72d-ab4f340b77b3'],32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:32.968,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1de185c-c8ab-40b1-b475-2c50c64dc3dc,3452,,"[39.9, 67.1]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Wing,146,Atlético Madrid,212,['8e5d2a61-19bf-4b7b-8cbb-57cd36b38434'],33,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:33.693,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6af8a744-dfa6-4ecd-a069-54bd8cd8e655,3455,,"[35.5, 54.3]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Center Midfield,146,Atlético Madrid,212,['32b98134-c9b0-4fe7-9b21-72726e0f15e5'],35,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:35.357,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c06d483-78df-4a08-a254-9d46b0d33fd4,3458,,"[38.3, 59.6]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Center Midfield,146,Atlético Madrid,212,['bcc7add1-71b3-475b-a071-5f523b7e2f7b'],36,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:36.007,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9cd630c-00d9-4e91-8c36-973543835797,3461,,"[38.3, 15.8]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,146,Atlético Madrid,212,['a4cae1d5-bebc-4134-8e5a-2ebb53b030af'],38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:38.525,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,099edddd-db34-4e3e-929e-581f6e19c14b,3465,,"[88.0, 26.2]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Left Wing,146,Atlético Madrid,212,"['4f310794-cd01-4619-8dfe-0ef97cdf05aa', '76e77146-e8a9-4c4b-a05a-27a3645015c8']",47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:47.001,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4a1d67d-0fed-4474-9a0c-c33c722b058a,3472,,"[35.4, 34.8]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,147,Barcelona,217,['788e5665-25e5-4fe1-8472-ddbae11c6d7e'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:33:51.560,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c469387e-d9eb-4923-9bfb-f372852b2357,3476,,"[54.7, 12.4]",267220,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,147,Barcelona,217,"['3059e965-4df7-41dc-a6d6-e617d65fe12f', 'ae6f5258-b5cd-49e3-9f96-5222e1ac2ca5']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:33:54.422,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ae0f27b-0a36-4a8b-8afc-3639de667708,3482,,"[56.6, 23.4]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,148,Barcelona,217,['90bef32d-d4cf-4b76-8841-4f81f91fdaf5'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:34:09.381,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839224ac-a9ec-43fa-a1ec-795862a2dccd,3484,,"[54.6, 55.7]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,148,Barcelona,217,['433f520c-0a11-4daa-b563-5b940b010dab'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:34:13.036,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0b4ac20-597c-4601-9b0e-b5aa367cb8da,3487,,"[76.9, 77.2]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,148,Barcelona,217,['152ef855-edd0-4a6a-9e5d-03a84d53d1ac'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:34:16.897,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a9d0002-21fe-4cdc-a6ce-078c875d53cb,3490,,"[76.9, 65.1]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,148,Barcelona,217,['6e83f5e8-ac20-4dcd-8206-a0f253cabb8c'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:34:19.960,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6d3d76a-308b-415a-848f-66c5df99dd88,3492,,"[63.3, 68.6]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,148,Barcelona,217,['b3c54401-1967-4189-bf06-ad4d869c5f30'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:34:21.341,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a37f76dc-d2ec-417f-808c-568fdcf58450,3495,,"[61.4, 33.0]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,148,Barcelona,217,['9566a8d6-986d-44cd-9cc2-ff2b191eba48'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.007,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecb2a845-c7aa-4c7c-b3cd-883d0a3f0c53,3499,,"[67.8, 46.9]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,148,Barcelona,217,['987ad27d-96fd-4030-89f2-8bf97b3db311'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:34:29.761,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c443785-df26-4bfe-a30e-ae9c3042a34d,3502,,"[87.9, 33.2]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,148,Barcelona,217,['3765093b-0d0f-4994-acdf-0cf265d9db58'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:34:34.616,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,084607fe-3544-49c7-884e-4acb1592fbb7,3504,,"[79.1, 31.2]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,148,Barcelona,217,['143f1a48-f69e-4500-84d5-a55dacb80093'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:34:36.015,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0188b062-ad9f-49b6-a079-2689cd017d92,3508,,"[87.4, 4.1]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,148,Barcelona,217,['1a852dac-6945-4bf2-9253-7cdb7260d22d'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:34:38.200,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126f685d-4f74-4757-aabd-62c1249dcc67,3511,,"[75.1, 10.8]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,148,Barcelona,217,['906f092c-246b-4447-a197-d951409e3ccf'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:34:39.995,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4fc25ac-639d-49de-831f-e5cbaf11ac6a,3514,,"[76.1, 31.1]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,148,Barcelona,217,['37a913f0-bbef-4b4d-94e8-786e1d760fcb'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:34:42.118,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d168476-a064-4674-bc13-dc9d97fe6708,3517,,"[90.6, 46.6]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,148,Barcelona,217,['f6db286f-b545-417a-b1c6-f2f474d2ff1e'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:34:44.010,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7ff16315-39a2-4960-b8ed-e7c905058a17,3521,,"[98.1, 50.2]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arda Turan,11094.0,Right Wing,148,Barcelona,217,['b4120238-ae52-4d10-9de2-89c1fbd24ef5'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:34:45.175,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b8a22f7f-05c5-4dbf-9dc2-57b0f2cc42fc,3526,,"[63.6, 73.8]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Right Center Midfield,148,Barcelona,217,['28d7b98d-bef4-4dae-b8b7-53c4030bbde4'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:52.088,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de75158e-8376-415e-ae2c-ae467043c564,3528,,"[50.6, 22.3]",267220,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,149,Barcelona,217,['fda06a53-3f49-4800-9c47-a48b3ea404f1'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.980,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ee8ef26-431c-400e-8168-b491c40a8617,3530,,"[62.5, 76.4]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,149,Barcelona,217,['b7caa1a8-0a69-4746-981e-e7fcc86e8e40'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:35:03.841,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0987cfb0-c435-4534-932e-cd701f8b948c,3532,,"[67.3, 69.2]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arda Turan,11094.0,Right Wing,149,Barcelona,217,['35172a8f-5042-4a00-be90-278430e59c32'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:35:05.856,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e65848a6-2209-4660-a111-989f5dce900b,3535,,"[61.9, 45.4]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,149,Barcelona,217,['c0bf9cd8-343f-4386-b9ef-893f6fb93f76'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:35:10.111,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac9aed39-5b57-4822-ad6f-a4616d803faf,3538,,"[67.3, 31.6]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,149,Barcelona,217,['2900cfe3-db24-4559-971e-6148691d6773'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:35:12.119,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cabfc330-a582-4aed-998c-aeb1b74b7c6c,3541,,"[73.4, 20.4]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,149,Barcelona,217,['944ccd59-f92c-4bb6-9202-96709d66b321'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.172,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b3774fc-87e1-49d8-9651-1158d346c268,3544,,"[93.8, 4.3]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,149,Barcelona,217,['2d8c2559-d774-4c56-ba1b-1a015415d0d3'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.290,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8da3ba56-6a17-4d56-902f-68eb149a7cca,3548,,"[78.7, 7.8]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,149,Barcelona,217,"['2310a2ae-8a1f-4747-b76a-20f51fb5a2c9', '542344c0-f1fa-4e38-a953-593d6dc467d9']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:35:20.479,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be70e09f-8214-4a93-9ace-a7cf7eaa5d8a,3551,,"[76.1, 50.2]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,149,Barcelona,217,['fd86dd9c-1f60-4dca-be21-08a8ab0abe06'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.309,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9718c891-1bf6-42c0-8de5-6a51647c4924,3554,,"[91.6, 74.8]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,149,Barcelona,217,['fe17fae1-c8a1-4407-8065-2c7da5b22d69'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:35:27.020,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db6e82ed-1f8a-45fd-8809-cc60f83a77c6,3558,,"[75.3, 66.3]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,149,Barcelona,217,['ef23079a-6778-48f7-a277-d42a34440844'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:35:29.563,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71d8f8a9-3a07-4eb8-9d53-13a75ed474ad,3561,,"[75.8, 35.2]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,149,Barcelona,217,['1e3fd02c-5c40-4499-8757-c1075ef664b2'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:35:31.667,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e29e74e7-9baa-4bd7-ac24-7218fd9864a3,3565,,"[77.4, 24.4]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,149,Barcelona,217,['3cd23e11-eaa0-4311-8164-4ce1f8cdf53e'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:35:34.349,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00f1f40d-1230-4cf8-bf2b-7799432dcedd,3568,,"[77.4, 56.8]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,149,Barcelona,217,['442ccd2c-26fa-4fe3-84e4-67e43b41cb31'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:35:38.272,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6c19fca-be22-41df-abcd-4a5845e52f88,3571,,"[100.7, 76.6]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,149,Barcelona,217,['1d1c2ac8-19af-4b52-b93c-ead83267a81b'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:35:42.832,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88a551f5-30b2-48f2-89d4-65d00ad8ae86,3578,,"[72.3, 72.6]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,149,Barcelona,217,['c5ae44dd-9f5c-448d-b20f-3dce75636d01'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:35:49.383,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b6690f4-ece3-4469-88dd-3f2a7c5f6ac0,3581,,"[65.6, 45.0]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,149,Barcelona,217,['6add5e1e-1611-4fc0-a2f6-c964eefc7e7c'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:35:51.440,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202c7b3-df93-4e87-b141-87419564b378,3584,,"[71.3, 26.3]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,149,Barcelona,217,['525696ff-7f08-4e70-a4ec-548bbe33eb42'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:35:53.864,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,02eb5fb1-6ea3-4bf8-9f41-31c6f82cae25,3588,,"[106.1, 9.7]",267220,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,149,Barcelona,217,['8cbe0226-df1c-4f73-bac6-5672624f42fd'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:35:57.612,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05c223b9-d906-4c5b-966b-f03dddf7561d,3591,,"[95.9, 6.5]",267220,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,150,Barcelona,217,['df88008b-2726-4af6-976e-3b44f0014c84'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:36:06.909,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66fd243c-4770-460d-ba5e-58aba2e76b9e,3594,,"[102.9, 2.2]",267220,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,150,Barcelona,217,['5a6dac79-4fd7-4930-adf5-5fe7f2342304'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:36:08.434,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb47ba25-1fb7-4e44-9703-bc07ae21cbcb,3598,,"[103.4, 12.2]",267220,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,150,Barcelona,217,['44bc38fc-070b-49d0-abf8-bd42ea99b19f'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:36:09.794,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8e27039-05ec-40fe-92a8-3bb7ea50f4c7,3603,,"[111.5, 37.8]",267220,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,151,Barcelona,217,['0cb3834c-9ccb-49d2-8670-d4a1cffa75ad'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:37:01.983,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d7e53838-2391-4467-84d2-b01eaa188cac,3608,,"[70.7, 52.8]",267220,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fernando José Torres Sanz,6382.0,Center Forward,152,Atlético Madrid,212,['e0efefc8-7d35-4925-84e6-8e86dc726bfe'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:34.405,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b977593-45bc-4e3e-b287-ca210a6d3592,3611,,"[41.5, 16.1]",267220,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,153,Barcelona,217,['26443839-ebf0-43f1-92c7-e701420f48e0'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.286,Ball Receipt*,,2016/2017
