bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[56.5, 18.4]",,,,,,,,,,,,2.8374,,,,,,,,,,,,,491ba9cf-0c30-4b3e-8f14-00b146c9c62f,822,,"[56.8, 23.4]",69142,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Center Back,37,Barcelona,217,"['c1bec22d-a0a8-453c-b33e-bfdfd6000f43', 'e2bba070-9058-4a02-b143-c182292f77bc']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:17:59.853,Carry,,2008/2009
,,,,"[68.8, 12.8]",,,,,,,,,,,,1.5266,,,,,,,,,,,,,f20c2664-637b-45a7-876d-80adcc7fe81d,825,,"[65.8, 10.1]",69142,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,37,Barcelona,217,"['845431b5-293b-426c-a018-1b5b3a01e788', 'f20d2d6c-fc3b-43ba-88d0-b4b0c5980872']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:18:03.924,Carry,,2008/2009
,,,,"[85.1, 33.3]",,,,,,,,,,,,0.8101,,,,,,,,,,,,,71485d92-ce87-4cb5-a6d3-8223f6cf308f,828,,"[83.3, 34.3]",69142,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,37,Barcelona,217,"['2bb6d6a7-9876-49bd-bc02-eb07204da35c', '6d2bfb52-c780-4ee3-b4c7-ee593e8e022e']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:18:06.682,Carry,,2008/2009
,,,,"[106.0, 37.7]",,,,,,,,,,,,0.8564,,,,,,,,,,,,,b261ae73-231c-4464-b5f6-af0c0df3e512,831,,"[104.0, 41.8]",69142,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,37,Barcelona,217,"['94c2b9c1-b089-43be-add2-25fad24e4a38', 'b73413f7-7c0d-49cf-81c9-c75cec80ecde', 'd5e80de2-5639-443f-b83d-9d4525c3c874']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.886,Carry,True,2008/2009
,,,,"[50.4, 12.7]",,,,,,,,,,,,2.743781,,,,,,,,,,,,,adbda393-3012-4c3c-8649-1f95f8373e9f,841,,"[57.6, 17.0]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Manuel Jesús Ortiz Toribio,26254.0,Left Defensive Midfield,38,Málaga,223,"['3d822e3a-f322-4f9c-a332-f07cc0c86ac1', 'a0e88e7d-546a-4ef0-afff-fdbb7365f7a7', 'b6f9b7d9-2de3-4039-9bb7-c4c439f35ccd']",10,,,,,,,,,,,,,,,,,Málaga,223,00:19:10.714,Carry,True,2008/2009
,,,,"[39.6, 25.8]",,,,,,,,,,,,1.281776,,,,,,,,,,,,,80e3ea3f-d061-4d6f-bf08-5dcbd0d2dbe0,845,,"[45.1, 24.7]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,38,Málaga,223,"['9333333b-f209-47bd-8e4d-c18f7834978c', 'e6ad5c82-2fb1-438e-9d49-e52dfb301a3d', 'f0860b8d-af40-4d8a-8030-dcc75a91d38b']",14,,,,,,,,,,,,,,,,,Málaga,223,00:19:14.388,Carry,True,2008/2009
,,,,"[11.7, 31.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,,96ca8191-a767-4e2c-b0c4-9f9e28e0eb76,849,,"[11.3, 31.3]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iñaki Goitia Peña,26225.0,Goalkeeper,38,Málaga,223,"['3a2d602c-4716-4d8d-bb36-dba5799951b4', '5fe2be3a-ecec-411c-be97-0913f7467e55']",17,,,,,,,,,,,,,,,,,Málaga,223,00:19:17.950,Carry,,2008/2009
,,,,"[71.1, 26.2]",,,,,,,,,,,,0.992351,,,,,,,,,,,,,16a6f394-dc5a-46f1-8089-12a426ba7637,857,,"[64.4, 25.0]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sylvio Mendes Campos Junior,25854.0,Left Back,38,Málaga,223,"['2d8c7f42-d1ea-454e-bd7b-39d7fc3675dc', 'b66a08e9-deb9-4cfd-9ae3-8c52c8400cf1']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:19:25.345,Carry,,2008/2009
,,,,"[40.8, 44.5]",,,,,,,,,,,,1.000532,,,,,,,,,,,,,d2fb0298-8f2a-41af-a14d-f8983d4c4a80,861,,"[35.4, 43.5]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ibán Javier Cuadrado Alonso,26232.0,Right Center Back,38,Málaga,223,"['132898ae-552d-425a-8d15-6fba32097b03', 'bd8c239c-364f-4131-af95-144b337918c4']",27,,,,,,,,,,,,,,,,,Málaga,223,00:19:27.540,Carry,,2008/2009
,,,,"[46.1, 51.4]",,,,,,,,,,,,1.049422,,,,,,,,,,,,,aaf372c9-d4fe-4ea0-8fd4-1b6c10e5b64a,864,,"[46.7, 50.9]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,38,Málaga,223,"['1bcdf5e6-c9a0-4b75-bed4-88378a4346fa', '2409f717-7435-4937-98b8-4429275ad87c']",29,,,,,,,,,,,,,,,,,Málaga,223,00:19:29.826,Carry,,2008/2009
,,,,"[35.1, 53.8]",,,,,,,,,,,,1.263,,,,,,,,,,,,,0bc8ea8b-9f3d-4134-8c2c-4e134db8b460,868,,"[33.1, 61.5]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,39,Barcelona,217,"['0b7f51c7-3df6-485f-b0f0-9370ec119222', 'e1a4ab1b-c974-4148-b278-d679d20d7c7e']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:19:33.862,Carry,,2008/2009
,,,,"[41.4, 26.0]",,,,,,,,,,,,0.0497,,,,,,,,,,,,,a745850a-e9ca-410f-be5a-0a11672ae14f,871,,"[35.3, 22.0]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Left Center Back,39,Barcelona,217,"['4ea101c7-1c4c-4473-9f49-7cae02d60670', 'c3028cfc-cb7f-4f44-98a8-7c4f57c033cf']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:19:38.884,Carry,,2008/2009
,,,,"[54.7, 14.0]",,,,,,,,,,,,2.1758,,,,,,,,,,,,,21935c8f-3ef7-47a1-9b11-354033cf8c87,874,,"[49.4, 31.0]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,39,Barcelona,217,"['99d600a1-d1a2-4932-a860-1e8ed59d3262', 'a73a0bfd-3957-41ea-a911-75283f6cdf94']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:19:40.174,Carry,,2008/2009
,,,,"[63.2, 3.4]",,,,,,,,,,,,0.026500002,,,,,,,,,,,,,6dc02721-45e0-4f92-8f78-ff1134976ff7,877,,"[63.2, 3.4]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,39,Barcelona,217,"['1a31320f-ea9d-4d82-b8ef-60d5bbb8fd36', '229f02f4-6c03-41e3-b1cd-1edc322d31b6']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:19:43.626,Carry,,2008/2009
,,,,"[61.6, 34.3]",,,,,,,,,,,,5.4801,,,,,,,,,,,,,1234b8fe-1e4a-4cec-b9ec-8d0459541d89,880,,"[55.8, 15.6]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,39,Barcelona,217,"['09729824-e80f-4341-a75b-03bbb9358dba', 'bf4c166b-c9cf-4151-9dfc-cf64e58ae132']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:19:44.560,Carry,,2008/2009
,,,,"[62.3, 24.4]",,,,,,,,,,,,0.316706,,,,,,,,,,,,,caef26e1-54ef-4633-bd9c-e027b818fb7a,886,,"[62.8, 23.7]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,39,Barcelona,217,"['487ba418-ba5a-4fa8-848b-94450d0d95c4', '8a8ebc9c-2448-4d40-b840-439bf2c35906', '925f12ed-f2b3-4618-9270-12b4585efb5f']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:19:53.045,Carry,True,2008/2009
,,,,"[58.2, 46.7]",,,,,,,,,,,,1.2768,,,,,,,,,,,,,cce67d0b-fb7e-4b66-988b-ddec02a58168,889,,"[57.0, 46.3]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,39,Barcelona,217,"['4902dff2-fbed-447d-8bdc-5a0c326a300b', 'fad0d6fa-3321-4b71-bc7d-3091b5252baa']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.070,Carry,,2008/2009
,,,,"[67.6, 77.1]",,,,,,,,,,,,0.9277,,,,,,,,,,,,,a6dc92ec-728b-4f29-9f0c-9a7085c2a935,892,,"[67.6, 77.1]",69142,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,39,Barcelona,217,"['0eca3da7-fcb4-46c0-8b57-dcdeae417452', '11f2e09e-f07b-4da1-90a7-4a4545209e5a']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.158,Carry,,2008/2009
,,,,"[55.9, 61.0]",,,,,,,,,,,,1.118421,,,,,,,,,,,,,f1fff7e8-c061-4248-81e0-f7696200e8d7,895,,"[57.0, 62.8]",69142,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,39,Barcelona,217,"['a225f553-7096-49e0-bb4b-b23a76a1953d', 'b4778f6c-5642-46b3-b216-7e03f8a213a4', 'd64bf6eb-f823-4967-90dd-31f19965da7d']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:20:00.307,Carry,True,2008/2009
,,,,"[58.4, 63.7]",,,,,,,,,,,,3.261679,,,,,,,,,,,,,6c01baf2-9224-44c6-b7d8-60a446e39d15,899,,"[55.9, 61.0]",69142,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,39,Barcelona,217,"['1b1da93b-aea2-43ce-b0f7-70054a196bb3', '631d0efa-f6e3-407e-99a9-a92891bc2684', 'd64bf6eb-f823-4967-90dd-31f19965da7d', 'f8869913-446c-4cb0-89d5-875d6c1388fd']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.425,Carry,True,2008/2009
,,,,"[45.7, 50.2]",,,,,,,,,,,,1.5895,,,,,,,,,,,,,5531a52a-8eef-459a-86dd-72a04ffd9566,903,,"[46.6, 49.0]",69142,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,39,Barcelona,217,"['1b7a30dc-ad12-4a42-b4ab-b2e68b52f5ee', '83c5e9bd-3120-48a9-9707-7790d9ad83e2']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:20:06.701,Carry,,2008/2009
,,,,"[116.8, 64.9]",,,,,,,,,,,,5.9831,,,,,,,,,,,,,3dfb786c-ea87-4ae4-8719-8b37843eb309,908,,"[115.5, 64.2]",69142,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,39,Barcelona,217,"['89a88d46-6002-49fd-a83f-cfe788f28a95', 'b26ffbd6-b331-4869-acb2-6a8893970175']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:20:15.185,Carry,,2008/2009
,,,,"[50.9, 8.3]",,,,,,,,,,,,3.917449,,,,,,,,,,,,,1fdf2c5a-0e25-4a43-b09c-33ca321563da,916,,"[52.1, 3.3]",69142,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ignacio Pérez Santamaría,25892.0,Left Back,40,Málaga,223,"['b48ee367-d886-4e07-a869-7d0f3cdf65b9', 'fad68976-3acb-4430-bd40-64c8f13e7f55']",1,,,,,,,,,,,,,,,,,Málaga,223,00:21:01.654,Carry,,2008/2009
,,,,"[54.1, 23.3]",,,,,,,,,,,,0.080037,,,,,,,,,,,,,fb3235d6-c879-4690-92b2-9aa1c06125c2,919,,"[54.1, 23.3]",69142,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Jesús Ortiz Toribio,26254.0,Left Defensive Midfield,40,Málaga,223,"['38753cce-b25b-4ec1-a83b-5d516875db61', '88bd7a09-c051-48c1-b6af-e5e07bc032b4']",6,,,,,,,,,,,,,,,,,Málaga,223,00:21:06.840,Carry,,2008/2009
,,,,"[44.7, 23.7]",,,,,,,,,,,,0.964092,,,,,,,,,,,,,2cc740ca-d908-47fc-9d54-64fb06c1ecad,922,,"[46.8, 20.7]",69142,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,40,Málaga,223,"['88d007c8-c268-4337-a025-1bd1356586c6', 'ce9b241c-b051-4403-9a0d-42df6589dddd']",8,,,,,,,,,,,,,,,,,Málaga,223,00:21:08.089,Carry,,2008/2009
,,,,"[39.2, 56.2]",,,,,,,,,,,,3.610603,,,,,,,,,,,,,06bd6a33-bea0-40f2-95c7-362441e38e61,925,,"[26.5, 45.4]",69142,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ibán Javier Cuadrado Alonso,26232.0,Right Center Back,40,Málaga,223,"['239e0d12-ce30-4a60-81fc-33dd00b81594', 'f200eda6-a210-4667-b205-bd65f1ddb2d7']",10,,,,,,,,,,,,,,,,,Málaga,223,00:21:10.570,Carry,,2008/2009
,,,,"[48.5, 60.8]",,,,,,,,,,,,1.08238,,,,,,,,,,,,,19f654a6-d476-441b-98e7-8c9cc504dfb8,928,,"[43.5, 53.2]",69142,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio Galdeano Benítez,26234.0,Right Defensive Midfield,40,Málaga,223,"['8458da00-56e6-4643-9205-265fde577011', '9c95b4a7-24f1-48d4-8416-8a339c7a1ee2']",15,,,,,,,,,,,,,,,,,Málaga,223,00:21:15.219,Carry,,2008/2009
,,,,"[42.2, 13.3]",,,,,,,,,,,,1.54045,,,,,,,,,,,,,92f8456c-40d6-42a9-a26d-dac031281988,932,,"[41.1, 12.9]",69142,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,41,Barcelona,217,"['3d5dff10-b346-41a2-9aae-d3f0df57e279', 'e5cdf988-eb99-422e-a88f-827fe6f31439']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:21:17.556,Carry,,2008/2009
,,,,"[48.9, 25.1]",,,,,,,,,,,,0.8225,,,,,,,,,,,,,b9c0e1a0-e2e3-4a11-a921-2b1bb09494f5,935,,"[50.6, 25.5]",69142,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,41,Barcelona,217,"['4744ef36-e758-4a75-b910-66512ac64e1b', '81e461d1-cf5b-431d-8931-bcd5effcb0cd']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:21:20.118,Carry,,2008/2009
,,,,"[75.9, 55.5]",,,,,,,,,,,,3.8938,,,,,,,,,,,,,8e5944d7-4844-4407-831a-57b814b60e96,938,,"[57.6, 45.6]",69142,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,41,Barcelona,217,"['1dfd9a31-a7a8-4e83-bd3c-173f1fdab3dc', '5c103bee-7051-4397-b279-e640cc37f93f', '701d3b97-9783-49b5-b3d7-4630e599e817']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.540,Carry,True,2008/2009
,,,,"[84.0, 59.6]",,,,,,,,,,,,1.5347,,,,,,,,,,,,,85721dae-9780-449c-b4fd-4a3dae454876,941,,"[75.9, 55.5]",69142,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,41,Barcelona,217,"['1dfd9a31-a7a8-4e83-bd3c-173f1fdab3dc', '5c103bee-7051-4397-b279-e640cc37f93f', 'e2ff8546-04fc-4351-8314-35f8eb549316']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:21:26.434,Carry,True,2008/2009
,,,,"[90.9, 44.8]",,,,,,,,,,,,0.5636,,,,,,,,,,,,,4e649b5a-38f3-42d1-a14b-640a4f451836,944,,"[90.1, 44.2]",69142,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,41,Barcelona,217,"['06996442-6b61-46c3-9e44-28e71337453a', 'ddabd5fd-592d-4a55-8945-c676189a885b']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:21:28.926,Carry,,2008/2009
,,,,"[107.4, 72.2]",,,,,,,,,,,,1.6064,,,,,,,,,,,,,971e3b06-a4e2-49fe-8a00-878aa75fc4ac,952,,"[109.1, 71.6]",69142,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,"['69325317-e6c8-4c8a-ac50-304c6bdd59df', 'f6c7ca05-152d-4411-8800-d348b8be02dc']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.170,Carry,,2008/2009
,,,,"[98.2, 22.3]",,,,,,,,,,,,1.69449,,,,,,,,,,,,,b13c5326-84bc-434f-a9e3-53d6d9fb3e6c,955,,"[95.7, 18.8]",69142,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,42,Barcelona,217,"['131b2931-a653-49b9-936b-53537054e4fe', 'bf289a09-c72c-498e-8f5c-548599f4b02b']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.104,Carry,,2008/2009
,,,,"[29.7, 40.6]",,,,,,,,,,,,1.540308,,,,,,,,,,,,,338b1097-75c7-4733-9452-356d10234ba8,962,,"[18.6, 32.9]",69142,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eliseu Pereira dos Santos,10798.0,Left Wing,43,Málaga,223,"['33823a74-57eb-4735-9ec0-6cc82738988c', 'b9df8a13-a083-4f4f-adee-7dce72ac5f5d', 'dfbf770f-9a77-48ba-94a5-50912735f833']",0,,,,,,,,,,,,,,,,,Málaga,223,00:22:00.731,Carry,True,2008/2009
,,,,"[48.3, 4.1]",,,,,,,,,,,,1.8176531,,,,,,,,,,,,,be57181c-b0bb-4149-b844-42fa72aa5b64,970,,"[45.1, 3.3]",69142,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Pérez Santamaría,25892.0,Left Back,44,Málaga,223,"['5a34e161-6b0b-4dbc-ad61-fc4016d890b2', 'e2def4dd-d4ed-4a0a-97f2-2acd629d2e76']",12,,,,,,,,,,,,,,,,,Málaga,223,00:22:12.239,Carry,,2008/2009
,,,,"[64.2, 3.5]",,,,,,,,,,,,2.000083,,,,,,,,,,,,,efa66ffe-276d-451c-bbf8-8ac12ab87a41,973,,"[67.3, 5.8]",69142,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Albert Luque Martos,20518.0,Right Wing,44,Málaga,223,"['1cc285d7-3f3a-4e1b-9119-0006ee9bdca4', '353a1def-cf1c-4cbc-8382-6ff4d1720f05', '3c5f1f3c-5c97-451c-9c73-53ff62500fc3']",14,,,,,,,,,,,,,,,,,Málaga,223,00:22:14.713,Carry,True,2008/2009
,,,,"[65.0, 21.2]",,,,,,,,,,,,1.788549,,,,,,,,,,,,,03a39718-30a2-46f0-b112-ac6fbce74c12,980,,"[66.8, 20.0]",69142,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Jesús Ortiz Toribio,26254.0,Left Defensive Midfield,45,Málaga,223,"['2b60976b-f0f8-42eb-8311-7bc716b1bd49', '55589e95-5587-4659-9879-7b977fb45fd5']",32,,,,,,,,,,,,,,,,,Málaga,223,00:22:32.863,Carry,,2008/2009
,,,,"[82.7, 77.8]",,,,,,,,,,,,0.672773,,,,,,,,,,,,,a6b113a8-1adf-4205-979b-ddd758396470,983,,"[82.2, 77.2]",69142,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Gámez Duarte,4788.0,Right Back,45,Málaga,223,"['d948f29c-48d9-4bcf-8ee4-34d90e1326fc', 'ee825840-657b-4e94-824a-a0bd9de494fd']",38,,,,,,,,,,,,,,,,,Málaga,223,00:22:38.691,Carry,,2008/2009
,,,,"[85.6, 29.0]",,,,,,,,,,,,0.04004,,,,,,,,,,,,,b1b7eb39-3c2e-49df-85b5-2bca64348556,1000,,"[85.6, 29.0]",69142,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eliseu Pereira dos Santos,10798.0,Left Wing,46,Barcelona,217,"['996d930b-a374-4cbc-aa55-ace94bb77649', 'a909354a-4882-481e-b92e-ba4cffd1fa6a']",29,,,,,,,,,,,,,,,,,Málaga,223,00:23:29.528,Carry,,2008/2009
,,,,"[4.8, 38.6]",,,,,,,,,,,,0.781013,,,,,,,,,,,,,e3730c3b-8bb6-4e64-991f-18623a9ee9d7,1003,,"[3.3, 39.6]",69142,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,46,Barcelona,217,"['76b00f36-cb71-4a61-a0d8-4d76ae11cbac', '81b7dc9f-7988-4f4a-b026-63a317d27e31']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.475,Carry,,2008/2009
,,,,"[25.5, 16.5]",,,,,,,,,,,,0.7064,,,,,,,,,,,,,19b82bcd-cbae-476d-944d-d46a872b898c,1006,,"[23.1, 17.4]",69142,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,46,Barcelona,217,"['52e85e6e-d910-483a-b4d0-b8f3349b2645', '8659fc21-8e53-4b97-ac4b-225ea1d1be71']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:23:35.304,Carry,,2008/2009
,,,,"[38.8, 32.9]",,,,,,,,,,,,4.5509,,,,,,,,,,,,,68e296c2-3069-4e01-82f9-dbfbc51eb99d,1009,,"[24.5, 33.3]",69142,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Center Back,46,Barcelona,217,"['530a3bc3-3d4f-4355-9f10-51149fe5d2e1', '58b03e67-eb50-4945-b969-3d4aff3f3c24']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.314,Carry,,2008/2009
,,,,"[43.6, 15.2]",,,,,,,,,,,,1.5869,,,,,,,,,,,,,7fcda878-44f4-4431-b617-5109f78b9624,1012,,"[44.1, 13.1]",69142,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,46,Barcelona,217,"['846bb695-1f3b-4174-8930-2150dde3d053', '96797792-cef2-4d10-96be-787b90e50282']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:23:44.084,Carry,,2008/2009
,,,,"[40.2, 57.8]",,,,,,,,,,,,3.861,,,,,,,,,,,,,3bbf1abf-583b-4c13-a1ef-6a8da8054bac,1015,,"[34.5, 57.5]",69142,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,46,Barcelona,217,"['1ea60760-e59d-4c40-87fd-c514ed83a869', '228827bf-156f-42f3-9050-e9cec78d4cd6']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:23:48.944,Carry,,2008/2009
,,,,"[46.7, 26.2]",,,,,,,,,,,,2.5467,,,,,,,,,,,,,ebec12ea-0a0f-491f-81af-5a6246580b29,1018,,"[37.9, 23.5]",69142,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Center Back,46,Barcelona,217,"['66404da7-5e28-4cfd-82b3-6dfcd9be8ad4', 'ad3c6f6c-ca54-4586-9904-e5e9ec1cdb9b']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:23:55.325,Carry,,2008/2009
,,,,"[62.8, 53.6]",,,,,,,,,,,,0.7941,,,,,,,,,,,,,cb8dc46b-e5f8-462d-aa59-6f93b91bd865,1024,,"[61.4, 52.0]",69142,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,46,Barcelona,217,"['2e26512b-6e77-4c10-8bf4-5431c5a06b11', 'faa4c6a0-c4d5-496a-b9e7-80520f4c3c5c']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:24:00.476,Carry,,2008/2009
,,,,"[89.0, 75.7]",,,,,,,,,,,,2.008343,,,,,,,,,,,,,098d89f5-4b14-4e36-9ef3-137cb59890e0,1027,,"[82.8, 76.6]",69142,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,Barcelona,217,"['123eb0de-3c58-47c6-bff2-d919022e3046', 'd615c64d-e259-41ba-9827-648d4790c595', 'e33c2ca8-f96b-468a-ba3f-dfaeb44f4705']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:24:03.621,Carry,True,2008/2009
,,,,"[108.3, 49.5]",,,,,,,,,,,,2.647746,,,,,,,,,,,,,9850e40d-8823-4067-bca8-3d888739b39a,1030,,"[89.0, 75.7]",69142,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,Barcelona,217,"['1083a243-8d0c-45ae-b41e-588dacb3bc4f', '123eb0de-3c58-47c6-bff2-d919022e3046', '7f7a9b12-5c77-4c34-9e58-f1ab3b1e7763', 'd615c64d-e259-41ba-9827-648d4790c595']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:24:05.629,Carry,True,2008/2009
