bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[27.0, 65.4]",,,,,,,,,,,,1.4477,,,,,,,,,,,,,,,16512297-ffe3-4d8e-bb1a-2d221f4ab33d,3599,,"[30.0, 70.4]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Amaranto Perea Mosquera,26120.0,Right Back,194,Atlético Madrid,212,"['3dce6753-219e-47a0-b3e4-f818e2a46018', 'bac0074d-98d9-49ca-aca4-37df9ee1f1e7']",13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:13.049,Carry,,2008/2009
,,,,"[69.8, 51.5]",,,,,,,,,,,,2.043173,,,,,,,,,,,,,,,a8d3bd69-3a13-4d6d-98e4-d17dcc9a2568,3606,,"[66.5, 48.9]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,195,Barcelona,217,"['18a4d552-81f4-4d4b-99f3-ad06dbd51825', '26e91aec-9cfd-4e3e-a0f3-203a91119856']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:45:24.325,Carry,,2008/2009
,,,,"[78.9, 64.4]",,,,,,,,,,,,0.925124,,,,,,,,,,,,,,,b6d559d7-b93e-41de-ac5a-61058e45f64d,3609,,"[73.7, 66.0]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,195,Barcelona,217,"['8388399c-7088-4426-90aa-069d2900bc48', '853c44bd-8c6b-456d-99b9-0628f4c01f6e']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.094,Carry,,2008/2009
,,,,"[83.4, 75.6]",,,,,,,,,,,,0.134778,,,,,,,,,,,,,,,c682c664-ebe0-4168-a5dc-232aacbae685,3612,,"[79.3, 74.9]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,195,Barcelona,217,"['2ce69daf-28fd-4668-ae7d-48680c534c82', 'eeae5d4e-0902-4f1b-81a9-22e32aa6715a']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:45:29.348,Carry,,2008/2009
,,,,"[67.1, 62.6]",,,,,,,,,,,,0.68519,,,,,,,,,,,,,,,04bbfd7b-0d93-40f5-9b15-c492c8c6cd86,3615,,"[70.8, 59.2]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,195,Barcelona,217,"['2fdfcf10-08b7-48a2-bd0d-a1a93ef4e482', '8722ea63-22f2-47fb-9e1e-71cecfbe32b2']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:45:30.900,Carry,,2008/2009
,,,,"[52.8, 54.0]",,,,,,,,,,,,0.386711,,,,,,,,,,,,,,,a9a4aae5-b3d0-44f7-9e75-936c9f493a84,3618,,"[50.9, 54.4]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,195,Barcelona,217,"['3d8976f7-261d-4fd5-afb6-a742f83c1f36', '7f04085a-d737-4519-a254-00ea3f3502b3']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:45:33.239,Carry,,2008/2009
,,,,"[57.5, 57.7]",,,,,,,,,,,,1.714411,,,,,,,,,,,,,,,0b6bbca8-9fd7-4423-8fca-430683d352f3,3621,,"[58.0, 64.5]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,195,Barcelona,217,"['309212fa-08cf-4d4a-8fae-9615bfb69545', 'e37dfa73-b0ef-496c-b2e6-23bd9a19b50e']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:45:34.638,Carry,,2008/2009
,,,,"[49.5, 23.4]",,,,,,,,,,,,2.828958,,,,,,,,,,,,,,,871ad28b-6de5-42cc-a41f-b39d6ab3bea2,3624,,"[50.0, 24.3]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,195,Barcelona,217,"['72689b43-12ee-4ba4-9b01-01637428ff43', '9c55d4fd-77bb-4e72-8b2f-88fc25aa02df']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:45:38.217,Carry,,2008/2009
,,,,"[59.6, 7.1]",,,,,,,,,,,,1.229542,,,,,,,,,,,,,,,5c49f0ba-66cb-4a2c-830e-1bc41aeec446,3627,,"[55.1, 8.6]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,195,Barcelona,217,"['1991285d-d090-45ad-bf33-b317d1db87ac', '29fc9553-9eda-43ec-853a-8364ab959614']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:45:42.536,Carry,,2008/2009
,,,,"[74.6, 4.1]",,,,,,,,,,,,0.172225,,,,,,,,,,,,,,,7c3f2e4c-05ca-4fe2-99f7-ac0bd106c1be,3630,,"[74.1, 4.4]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Wing,195,Barcelona,217,"['15f964f5-d2cf-45c1-afd8-30deed6e0010', '6111096a-10e9-4f21-a3cc-463ae1bdb18c']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:45:44.887,Carry,,2008/2009
,,,,"[59.4, 2.9]",,,,,,,,,,,,1.173792,,,,,,,,,,,,,,,4bef5c82-1925-4d24-8410-2ff14514ccef,3633,,"[56.7, 2.2]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,195,Barcelona,217,"['40e769ca-dffc-417f-830c-3ebae641d312', 'de759390-312d-4be0-8c3a-8c897d116ce9']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:45:46.130,Carry,,2008/2009
,,,,"[46.7, 14.5]",,,,,,,,,,,,2.179878,,,,,,,,,,,,,,,4b441823-fc8a-482d-8fff-7658c9e7cc6f,3636,,"[43.3, 12.5]",69212,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,195,Barcelona,217,"['1762ba15-fe44-48eb-a37e-4c943fc8b6d9', '9e2017ec-d324-4df2-ae86-bbea390b162c']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:45:48.773,Carry,,2008/2009
,,,,,,,,,,,,,,,,0.787999,,,,,,,,,,,,,,,9cb3b462-52fb-46d2-8b91-e9ff05ec6994,25,,"[68.1, 76.2]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Maximiliano Rubén Rodríguez,26124.0,Left Midfield,2,Barcelona,217,"['662383e8-300e-43b7-a2e5-dbef47d3f7f1', 'f8f680ec-d7d6-416f-9c73-d2cb10088188']",25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:25.165,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.6151,,,,,,,,,,,,,,,2dacd8ed-122a-4e1e-a9ce-a84cd8205f69,33,,"[41.8, 63.8]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Johnny Heitinga,19728.0,Right Center Back,2,Barcelona,217,"['4dce9b9d-7447-4c97-810a-f2debd672430', 'c3376969-761e-48ed-9a72-cfb8ac3adf73']",30,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:30.074,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.5393,,,,,,,,,,,,,,,9aa57e5d-1f1a-436b-bd1d-d44ab0f6976b,37,,"[48.9, 55.6]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raúl García Escudero,6391.0,Left Center Midfield,2,Barcelona,217,"['01283fc3-23e4-45a0-a17d-044143ac255a', 'b464b630-61f3-4851-8dc6-e393c55851ca']",31,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:31.116,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,0.923019,,,,,,,,,,,,,,,6db95304-7b9d-4fb4-b70f-c558a9a8d73c,43,,"[82.4, 7.2]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,3,Atlético Madrid,212,,34,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.624,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,0.787657,,,,,,,,,,,,,,,7fcf7fc6-f634-46ea-b9cb-b85653e1046d,46,,"[57.3, 11.4]",69212,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Atlético Madrid,212,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.555,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.722969,,,,,,,,,,,,,,,db52cb76-ab52-4948-a0d9-897b9cb67a4e,89,,"[64.8, 21.7]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Atlético Madrid,212,"['09a2503b-3e6d-4017-a0ac-c92ac27bca60', 'ffd81d25-fe21-4aca-bbf4-ee8506f9f93d']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.133,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.391296,,,,,,,,,,,,,,,836105ea-1a97-400b-b652-3b7b02c56de8,97,,"[66.5, 43.6]",69212,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,5,Atlético Madrid,212,,32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:32.329,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,1.864627,,,,,,,,,,,,,,,82d4b49c-e470-47e5-b534-85b2f640a063,123,,"[76.3, 53.1]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Atlético Madrid,212,['e1734569-3dce-43ec-8e2c-117bb1e430be'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.361,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.373397,,,,,,,,,,,,,,,30a2551c-8444-43fa-8e4a-5afec2abd1e7,128,,"[79.9, 69.8]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Atlético Madrid,212,,6,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.203,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.930308,,,,,,,,,,,,,,,0d4edc88-5fd1-4f25-a53f-0ee904c46156,144,,"[80.3, 68.7]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Atlético Madrid,212,['1b6e4190-81ed-4105-949a-73077d9d4a79'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.616,Pressure,,2008/2009
,,,,,,,,,,,,,,,,5.256,,,,,,,,,,,,,,,8e981c1b-9f50-479f-a5df-6ef835414586,154,,"[12.1, 69.6]",69212,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Amaranto Perea Mosquera,26120.0,Right Back,9,Barcelona,217,"['83a299fe-0467-4ca5-9a67-1e1b58c8afcb', 'bd061b5d-c5dd-4ce3-a21d-4f45e9c62da2']",36,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:36.274,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.87872,,,,,,,,,,,,,,,f9baa8a7-39fb-4bc4-8182-1c521467d05f,173,,"[22.1, 29.9]",69212,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Ujfaluši,19731.0,Left Center Back,12,Barcelona,217,['66ec1e86-c01f-41b8-b94f-f33d22fa4f00'],7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:07.765,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.455108,,,,,,,,,,,,,,,ef0b54ba-965b-42d4-b5fa-42002cf9607e,185,,"[64.0, 43.9]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,14,Atlético Madrid,212,"['35b73d78-0509-4be1-8e77-5b8368d905d3', 'ba003df0-59e4-493b-b05d-f911e3d714cc']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.308,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.2306,,,,,,,,,,,,,,,167451f1-d7cd-431f-b0ac-4d6791414ad6,200,,"[29.3, 50.7]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Amaranto Perea Mosquera,26120.0,Right Back,15,Barcelona,217,"['7cb596fd-1c82-4e1d-ad8f-d63f8467551d', '8c84bdc0-fc9d-4a92-8def-c4e48c4a8a6f', 'ed55a264-92ec-4cc8-8855-d8b8f394bfd3']",16,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:16.957,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.5803,,,,,,,,,,,,,,,ec6eed60-4358-4cbf-a651-d5c798c07d51,212,,"[13.1, 47.4]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johnny Heitinga,19728.0,Right Center Back,15,Barcelona,217,['c29956b1-646f-4b66-808c-a0ad2caf249a'],21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:21.781,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,2.320656,,,,,,,,,,,,,,,7f44f924-2dee-4dcd-b653-d88768cf923f,218,,"[100.7, 15.2]",69212,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,15,Barcelona,217,"['36253a66-4899-4925-a339-5aa310d08644', '9bd950f2-5542-45fb-bee3-244671c4b4e3']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:06:24.763,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.4401,,,,,,,,,,,,,,,b762a1f2-025b-49b5-9368-18bfa73d5779,265,,"[73.1, 60.5]",69212,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Left Center Midfield,15,Barcelona,217,['3184454f-ec54-4c73-9815-afd92b1fe6b5'],1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:01.050,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.263407,,,,,,,,,,,,,,,92652c9d-3082-4196-8017-fe58ec6261a0,302,,"[93.3, 24.3]",69212,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Eto''o Fils,19298.0,Center Forward,20,Atlético Madrid,212,"['03637212-d1fe-4622-81d7-0febb05713b2', '722c7b9f-9efd-440a-8095-fa4cbc5f8724']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:09:35.288,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.108723,,,,,,,,,,,,,,,c18eb2e5-b6b8-4996-aca1-ee830009f99a,306,,"[62.5, 18.4]",69212,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Atlético Madrid,212,"['7c6f5df4-07c2-48e6-82f4-b82cb9a2ac30', 'd1283606-5d55-4a74-894f-5e224f296323']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:09:38.612,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.857495,,,,,,,,,,,,,,,43773a71-1890-4d55-b9e3-3a0658a7cfe5,324,,"[117.5, 23.4]",69212,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Florent Sinama-Pongolle,26083.0,Left Center Forward,20,Atlético Madrid,212,,59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:59.775,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,0.64936,,,,,,,,,,,,,,,56441dd9-8599-4018-8600-4d8b44e6f349,332,,"[54.1, 8.0]",69212,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,22,Atlético Madrid,212,['ae2d966c-b84b-49e0-91f2-2aa41c1f4312'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:10:34.298,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.220289,,,,,,,,,,,,,,,81f6efc9-0766-4b8a-9731-44d347046734,337,,"[40.7, 66.1]",69212,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,22,Atlético Madrid,212,"['461a6660-f11d-40d9-b26f-23dac310214a', '99d55948-ae3e-47aa-90bf-98ed2805afe9']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.678,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.696557,,,,,,,,,,,,,,,b3fb732b-5fe7-468f-a54f-fdadf5a4ed96,341,,"[14.0, 73.3]",69212,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,22,Atlético Madrid,212,"['0e2b2b48-f132-4342-a086-aa4d62b27a70', '198e14cb-2707-4670-beb9-fbd082cbf4b1', 'a2998e3c-71bb-40b7-bd0b-bd3ab64269cb', 'fffc3eef-21f3-4350-a66f-30c780a291d6']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:10:46.061,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.529141,,,,,,,,,,,,,,,1675b1bc-694d-4e6f-802c-79fdc7e8a184,349,,"[37.5, 50.1]",69212,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,22,Atlético Madrid,212,,52,,,,,,,,,,,,,,,,,Barcelona,217,00:10:52.613,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.727006,,,,,,,,,,,,,,,2de72b36-6b6d-4a84-abd4-cce88d66bfa8,357,,"[57.3, 23.8]",69212,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,22,Atlético Madrid,212,,2,,,,,,,,,,,,,,,,,Barcelona,217,00:11:02.208,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.156567,,,,,,,,,,,,,,,cb2cb039-7af5-4f81-8a5c-978aee2721ee,363,,"[73.3, 42.4]",69212,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,22,Atlético Madrid,212,"['5f9b5cab-8a0f-41e9-b370-36807cc2b03c', 'b47525e5-f6f6-4a27-a479-7cabf387f927']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:11:06.656,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.845497,,,,,,,,,,,,,,,eedb5343-31bc-438c-bd8f-09d344e1b546,370,,"[96.3, 23.7]",69212,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Left Midfield,22,Atlético Madrid,212,"['6de51c5e-92c1-4d3e-8d1f-d48a495dc77b', 'dc65bfa0-af91-4148-a3d8-373ce7394624']",13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:13.072,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.7211,,,,,,,,,,,,,,,4dc627e0-84b5-4ff6-a3c9-a5c94cb84204,382,,"[68.5, 23.0]",69212,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Right Center Midfield,23,Barcelona,217,"['08f223a5-09cb-475a-94f4-dc466a9a7d15', 'ea472af4-5aff-4ceb-b9a8-3991cf83da91']",20,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:20.194,Pressure,,2008/2009
,,,,,,,,,,,,,,,,3.644902,,,,,,,,,,,,,,,8750daf8-b8b9-480e-a811-115618e5ab9c,416,,"[36.3, 59.2]",69212,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Right Center Midfield,23,Barcelona,217,['554df3da-42a0-4e5a-bbf3-e25d3eecadac'],46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:46.097,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.0846,,,,,,,,,,,,,,,cf559f25-3d2f-4e91-a5de-d9921615683a,423,,"[69.9, 53.1]",69212,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,23,Barcelona,217,"['7cc9b6f3-b6e5-4502-aba0-d5ab97575fc8', 'bc497980-6e61-4a75-ac6e-7fdd509759e6']",55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:55.528,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.6635,,,,,,,,,,,,,,,cf19afcf-a9f9-4420-9003-6a8957ef4f2e,433,,"[74.4, 26.2]",69212,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florent Sinama-Pongolle,26083.0,Left Center Forward,23,Barcelona,217,"['48f34184-7502-4231-aeea-82cf3c212556', 'f786c259-0ec4-48e1-aa49-be2b48854d84']",6,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:06.902,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,1.483691,,,,,,,,,,,,,,,be8475c8-273d-4189-a23f-c2a6c3bdc01e,456,,"[82.9, 37.0]",69212,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,24,Atlético Madrid,212,['5823a51b-9906-47c3-bcfa-d29d4416a732'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:12:30.140,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.7338,,,,,,,,,,,,,,,69b91592-66ea-4de9-9ae0-9486098bde1a,486,,"[91.1, 24.1]",69212,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Left Midfield,25,Barcelona,217,"['6b8b18e5-c1c3-449a-a87a-2b6e12399fcf', 'ee84d2be-68dc-441f-97b0-248feb989774']",59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:59.815,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.799634,,,,,,,,,,,,,,,2892ef84-84e6-4279-951d-796c58dbc025,515,,"[81.8, 23.5]",69212,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Eto''o Fils,19298.0,Center Forward,26,Barcelona,217,['e997a896-e76f-49f1-9b0e-b59d8459ff85'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:13:56.412,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,0.706806,,,,,,,,,,,,,,,a121039e-9ef7-4b37-9724-fd7ec153b734,519,,"[77.6, 15.8]",69212,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,27,Atlético Madrid,212,['69802e48-ce8a-44b1-ae33-92b1ca45f2eb'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.147,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,0.720325,,,,,,,,,,,,,,,3c73baa6-9574-4ee1-84a8-4ae3118fc6d2,521,,"[106.4, 27.4]",69212,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,27,Atlético Madrid,212,,1,,,,,,,,,,,,,,,,,Barcelona,217,00:14:01.628,Pressure,,2008/2009
,,,,,,,,,,,,,,,,5.3256,,,,,,,,,,,,,,,a6837a89-e978-42e1-b4dc-88d82a206e21,536,,"[39.9, 34.1]",69212,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florent Sinama-Pongolle,26083.0,Left Center Forward,28,Barcelona,217,"['3c6402b9-a2da-4d11-8e61-ce30435cf0f4', '58129649-97b0-4ab6-93ee-22bf6b4e9f0a']",24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:24.344,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.8551,,,,,,,,,,,,,,,d28e5883-a246-4309-a22d-fa931821ebb3,550,,"[51.0, 43.5]",69212,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Assunção da Silva,26502.0,Right Center Midfield,28,Barcelona,217,['577a52ee-d31a-45a6-b69d-b09c5b9a18f1'],46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:46.419,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.303164,,,,,,,,,,,,,,,25ac96e5-2c8c-4641-8a5b-0ba16dcb9142,555,,"[43.7, 24.4]",69212,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Assunção da Silva,26502.0,Right Center Midfield,28,Barcelona,217,"['442ad0b2-10e4-47b0-96c3-c34b17fc6d01', '6ed48965-dd9c-48d5-b668-f1ffb643324a']",54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:54.270,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,0.920626,,,,,,,,,,,,,,,ee998a19-d58e-4c22-a380-0915447a30ab,571,,"[109.3, 52.5]",69212,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,28,Barcelona,217,['5234a3cb-b330-4647-abf1-f011c7632a77'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:15:05.666,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,0.46792,,,,,,,,,,,,,,,3d5b806e-a808-4bf7-a1d8-a76eb5fc80c3,573,,"[108.9, 70.8]",69212,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,28,Barcelona,217,"['1aadd593-2e60-4d6d-b3ac-2b9e623403e8', '218421a3-e26f-4862-b75c-82c45eaf792c']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:15:07.689,Pressure,,2008/2009
