ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.5862,,,,,,,,,,,,,,cfa324ff-6991-46d2-9c34-b1a023771636,575,,"[43.2, 19.9]",69144,12,,,,,0.81986725,,Head,,,,"[48.8, 25.9]",,High Pass,,8.207314,,,,,Raúl García Escudero,6391.0,,,,,,,1,Regular Play,Mariano Andrés Pernía,26057.0,Left Back,32,Atlético Madrid,212,['32de382c-9d03-4f2d-a816-548e62c608e6'],56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:56.727,Pass,,2007/2008
,,,,,,,,,,,,,,,1.4926,,,,,,,,,,,,,,5b7ac5fc-1c97-475a-86ef-293a5c2f3226,582,,"[76.3, 49.4]",69144,13,,,,,0.30122557,,Right Foot,,,,"[86.6, 52.6]",,Ground Pass,,10.785639,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,32,Atlético Madrid,212,"['42a10e69-d5c6-4c6b-ba5d-442296120070', 'c4fc58df-808b-4dcf-8224-42f6d4fef86d']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:01.211,Pass,,2007/2008
,,,,,,,,,,,,,,,0.702301,,,,,,,,,,,,,,cdbe4b8c-b7de-45ec-ad2f-bf5b742c7ec3,586,,"[35.2, 29.0]",69144,13,,,,,0.08588095,,Right Foot,,,,"[50.3, 30.3]",,Ground Pass,,15.155857,,,,,Nuno Ricardo de Oliveira Ribeiro,19760.0,,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,32,Atlético Madrid,212,['44a2d3a0-a796-46a1-a326-6cab33daa421'],3,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:03.759,Pass,,2007/2008
,,,,,,,,,,,,,,,1.1476,,,,,,,,,,,,,,ae4f76b1-7d09-4bd8-978f-8b5a79cc0080,590,,"[55.4, 29.0]",69144,13,,,,,-0.56314284,,Right Foot,,,,"[77.1, 15.3]",,Low Pass,,25.662813,,,,,Diego Forlán Corazo,26199.0,,,,,,,1,Regular Play,Nuno Ricardo de Oliveira Ribeiro,19760.0,Right Center Midfield,32,Atlético Madrid,212,"['51b7a8a3-2d30-4017-a788-62e14c96d226', 'e74cab76-ee59-4e0b-a058-a0b491a05326']",6,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:06.380,Pass,True,2007/2008
,,,,,,,,,,,,,,,1.171309,,,,,,,,,,,,,,5b76de86-bfb6-4bb7-820c-674e1fe5dc50,593,,"[80.7, 12.2]",69144,13,,,,,-2.9722888,,Right Foot,,,,"[69.0, 10.2]",,Ground Pass,,11.869709,,,,,Mariano Andrés Pernía,26057.0,,,,,,,1,Regular Play,Diego Forlán Corazo,26199.0,Right Center Forward,32,Atlético Madrid,212,['61eb7969-05d6-47cf-8dd1-d2c3f0028c5b'],10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:10.011,Pass,,2007/2008
,,,,,,,,,,,,,,,1.372829,,,,,,,,,,,,,,b45f0522-ea59-4ed9-bf18-2de96069b7e5,596,,"[72.4, 10.4]",69144,13,,,,,0.9613378,,Left Foot,,,,"[90.9, 36.9]",,Ground Pass,,32.318726,,,Incomplete,,José Antonio Reyes Calderón,23816.0,,,,,,,1,Regular Play,Mariano Andrés Pernía,26057.0,Left Back,32,Atlético Madrid,212,"['91557542-f2a2-4f57-924e-94d2e2af49c8', 'eec63a66-13c0-4c01-bbf7-567f8a851e18']",13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:13.686,Pass,,2007/2008
,,,,,,,,,,,,,,,1.87091,,,,,,,,,,,,,,12d70ee5-4525-4731-8dc2-83dd86c80d87,600,,"[43.1, 62.2]",69144,13,,,,,0.4567273,,Left Foot,,,,"[54.7, 67.9]",,Ground Pass,,12.924783,,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,33,Barcelona,217,['76043609-c638-4207-a60f-7366ce4da961'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:17.801,Pass,,2007/2008
,,,,,,,,,,,,,,,0.394044,,,,,,,,,,,,,,eb8dc739-6851-4967-abaf-d0a9b2487d1d,603,,"[72.1, 66.2]",69144,13,,,,,-1.237552,,Right Foot,,,,"[77.5, 50.6]",,Ground Pass,,16.50818,,,Unknown,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Center Forward,33,Barcelona,217,,22,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:22.588,Pass,,2007/2008
,,,,,,,,,,,,,,,1.4443,,,,,,,,,,,,,,24613194-3add-45aa-ae48-e7f28acc77cf,606,,"[85.2, 71.7]",69144,14,,,,,-0.9976409,,Right Foot,True,,,"[108.5, 35.6]",,High Pass,,42.966267,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,Free Kick,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,34,Barcelona,217,['c81c1497-f20f-4997-8688-a1117bcd29c6'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:14.972,Pass,,2007/2008
,,,,,,,,,,,,,,,0.9172,,,,,,,,,,,,,,dcbfbcb8-3205-45a1-ac63-b92ef80c2ec0,611,,"[70.7, 0.1]",69144,14,,True,,,2.3996453,,,,,,"[65.9, 4.5]",,Low Pass,,6.511528,,,,,Andrés Iniesta Luján,5216.0,,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,35,Barcelona,217,['06121428-1996-4d09-9955-26db8bf45236'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:37.038,Pass,,2007/2008
,,,,,,,,,,,,,,,0.869516,,,,,,,,,,,,,,0813ec74-9d8e-4cc3-bf64-053a62d53538,613,,"[60.1, 7.9]",69144,14,,,,,-1.0417658,,Right Foot,,,,"[63.9, 1.4]",,Low Pass,,7.5292764,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,35,Barcelona,217,['22cf7c20-88d0-4947-a801-d76c4680ad44'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:38.061,Pass,,2007/2008
,,,,,,,,,,,,,,,2.326116,,,,,,,,,,,,,,c6d2f7bc-5598-4341-aa58-d9bb502cfa94,616,,"[63.9, 1.7]",69144,14,,,,,2.7792916,,Left Foot,,,,"[39.1, 11.1]",,Ground Pass,,26.521688,,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,35,Barcelona,217,['89ddcf0c-9a89-4da0-8680-3e636641471b'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:41.701,Pass,,2007/2008
,,,,,,,,,,,,,,,2.719951,,,,,,,,,,,,,,df6bd0b9-0340-4772-ae65-7c2228cecfdd,619,,"[39.1, 11.1]",69144,14,,,,,1.5191182,,Left Foot,,,,"[40.0, 28.5]",,Ground Pass,,17.42326,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,35,Barcelona,217,['f03f928f-95cb-4737-bc37-5355429d95f0'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:44.093,Pass,,2007/2008
,,,,,,,,,,,,,,,1.52803,,,,,,,,,,,,,,0d2159d2-aaa1-4952-a0f7-9744614e3e84,622,,"[45.1, 41.5]",69144,14,,,,,-1.5637789,,Right Foot,,,,"[45.3, 13.0]",,Ground Pass,,28.500702,,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,35,Barcelona,217,['f8878ddb-89da-401d-a7f8-d639f35276f5'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:47.982,Pass,,2007/2008
,,,,,,,,,,,,,,,0.998654,,,,,,,,,,,,,,21472f44-3b06-4af0-83db-acda83a723ac,625,,"[43.4, 11.6]",69144,14,,,,,-0.02458521,,Left Foot,,,,"[55.6, 11.3]",,Ground Pass,,12.203688,,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,35,Barcelona,217,['24847ce2-4fa7-4fb3-8311-ce319d51db97'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:50.550,Pass,,2007/2008
,,,,,,,,,,,,,,,1.233978,,,,,,,,,,,,,,c5e440d4-6807-4475-8e69-ed388e740999,629,,"[50.1, 11.1]",69144,14,,,,,2.5509722,,Right Foot,,,,"[41.3, 17.0]",,Ground Pass,,10.5948105,,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,35,Barcelona,217,"['42405348-3fa8-4b2a-bf7c-b129be2afaf8', '9a8cbd68-b3c2-4ad9-b66a-54250ec5b85b']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:54.238,Pass,True,2007/2008
,,,,,,,,,,,,,,,1.15906,,,,,,,,,,,,,,82bca549-1d5a-4761-a267-f4d71db0e1f0,632,,"[47.9, 16.8]",69144,14,,,,,-0.70581204,,Right Foot,,,,"[56.7, 9.3]",,Ground Pass,,11.562439,,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,35,Barcelona,217,['09dd8f98-f92a-43aa-b932-0811ac1d3c73'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:58.354,Pass,,2007/2008
,,,,,,,,,,,,,,,1.591257,,,,,,,,,,,,,,c24ebd12-8616-449b-b5b7-cc4f089d998f,636,,"[56.7, 14.2]",69144,15,,,,,1.6887867,,Right Foot,,,,"[52.8, 47.1]",,Low Pass,,33.13035,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,35,Barcelona,217,"['4f47ea66-bab5-4e14-8ddd-aff6bf49e496', '7a4ffc2a-face-4157-a072-de9efd9ba334']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:03.105,Pass,True,2007/2008
,,,,,,,,,,,,,,,1.552678,,,,,,,,,,,,,,a2d88fa8-e51f-48a5-8241-a89eb77421bb,639,,"[52.8, 47.1]",69144,15,,,,,1.4725733,,Left Foot,,,,"[55.5, 74.5]",,Ground Pass,,27.532707,,,,,Oleguer Presas Renom,25873.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,35,Barcelona,217,['309cff58-cd99-406e-b55b-41a41fc02b48'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:06.517,Pass,,2007/2008
,,,,,,,,,,,,,,,0.923709,,,,,,,,,,,,,,cdaf84c7-e2ef-4f4f-97cf-6a15ec751ea0,642,,"[56.2, 72.2]",69144,15,,,,,-1.1599451,,Right Foot,,,,"[65.0, 52.0]",,Ground Pass,,22.033611,,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Right Back,35,Barcelona,217,['d6639fcc-5340-4d75-b5f0-04436913cc24'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.411,Pass,,2007/2008
,,,,,,,,,,,,,,,3.863165,,,,,,,,,,,,,,2b03a143-b5e1-463e-839a-d07f012fb9d4,645,,"[70.9, 60.8]",69144,15,,,,,0.30566615,,Right Foot,,,,"[115.9, 75.0]",,Ground Pass,,47.187286,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,35,Barcelona,217,['47973190-9b4f-47db-b1ac-77d559e7234f'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:13.348,Pass,,2007/2008
,,,,,,,,,,,,,,,1.1496,,,,,,,,,,,,,,45f263e6-e1c3-4fd1-9cda-757cdfb8d4dc,652,,"[110.8, 69.4]",69144,15,,,,,-1.4574906,,Left Foot,True,,,"[114.1, 40.4]",,Ground Pass,,29.187155,,,Incomplete,,Anderson Luís de Souza,19757.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,35,Barcelona,217,"['1d05c4ff-720c-4f38-aba5-104de6f1218c', '59c2187a-f00d-4c4f-b5c4-3301b68a850c']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:20.705,Pass,,2007/2008
,,,,,,,,,,,,,,,2.4705,,,,,,,,,,,,,,b1e47ac4-fccd-460a-bd10-f46cafec4501,659,,"[61.0, 40.1]",69144,16,,True,,,-0.7406519,,Right Foot,,,,"[64.5, 36.9]",,Ground Pass,,4.7423625,,,,,Pablo Ibáñez Tébar,26117.0,,,,,,Kick Off,1,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,36,Atlético Madrid,212,['0e81303d-b1d9-4a44-8839-852c0e1a8265'],7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:07.382,Pass,,2007/2008
,,,,,,,,,,,,,,,2.349664,,,,,,,,,,,,,,ad7042de-735a-4c0c-8813-6f0745494e71,661,,"[60.8, 37.2]",69144,16,,,,,-2.1606803,,Right Foot,,,,"[44.4, 12.7]",,Ground Pass,,29.482368,,,,,Mariano Andrés Pernía,26057.0,,,,,,,1,From Kick Off,Pablo Ibáñez Tébar,26117.0,Right Center Back,36,Atlético Madrid,212,['30d29df6-daa3-49ff-a5e4-d67ee5ebf0d9'],20,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:20.102,Pass,,2007/2008
,,,,,,,,,,,,,,,1.087164,,,,,,,,,,,,,,58bcd2c2-504a-4fab-b515-2f8f227e0f61,664,,"[44.4, 12.7]",69144,16,,,,,2.0565922,,Left Foot,,,,"[37.8, 25.2]",,Ground Pass,,14.135417,,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,,1,From Kick Off,Mariano Andrés Pernía,26057.0,Left Back,36,Atlético Madrid,212,['0022d983-82b1-4bc3-a387-696512ceacde'],22,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:22.532,Pass,,2007/2008
,,,,,,,,,,,,,,,1.0214,,,,,,,,,,,,,,6bff44be-a026-4e25-aa01-77a1a8536cc5,668,,"[37.0, 25.8]",69144,16,,,,,0.612388,,Right Foot,,,,"[49.1, 34.3]",,Ground Pass,,14.787157,,,,,Raúl García Escudero,6391.0,,,,,,,1,From Kick Off,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,36,Atlético Madrid,212,"['6e40497a-cd53-42ad-b75a-68e471066ff1', 'cbdbf3d7-ce61-4dc2-90a3-c543853d1462']",24,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:24.466,Pass,True,2007/2008
,,,,,,,,,,,,,,,1.536369,,,,,,,,,,,,,,223d6064-a61a-446a-a008-8c28e3a282b4,671,,"[49.1, 34.3]",69144,16,,,,,2.2390857,,Left Foot,,,,"[35.6, 51.4]",,Ground Pass,,21.786694,,,,,Pablo Ibáñez Tébar,26117.0,,,,,,,1,From Kick Off,Raúl García Escudero,6391.0,Left Center Midfield,36,Atlético Madrid,212,['48b7a9ee-53dc-4233-a109-b75a4936b1f5'],26,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:26.022,Pass,,2007/2008
,,,,,,,,,,,,,,,1.070243,,,,,,,,,,,,,,43c192a4-db76-4b96-bddd-f11d2334eca1,674,,"[36.7, 50.3]",69144,16,,,,,0.7715102,,Right Foot,,,,"[44.0, 57.4]",,Ground Pass,,10.18332,,,,,Raúl García Escudero,6391.0,,,,,,,1,From Kick Off,Pablo Ibáñez Tébar,26117.0,Right Center Back,36,Atlético Madrid,212,['0e1896cd-9123-4464-9c34-f62445323363'],29,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:29.048,Pass,,2007/2008
,,,,,,,,,,,,,,,1.0024,,,,,,,,,,,,,,bedc24bc-e450-4f85-a5cf-8e26ddf414c3,677,,"[44.0, 57.4]",69144,16,,,,,-1.1223567,,Right Foot,,,,"[49.1, 46.8]",,Ground Pass,,11.763078,,,,,Nuno Ricardo de Oliveira Ribeiro,19760.0,,,,,,,1,From Kick Off,Raúl García Escudero,6391.0,Left Center Midfield,36,Atlético Madrid,212,['a54be569-221e-4d48-a28d-ec17426ed008'],31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:31.982,Pass,,2007/2008
,,,,,,,,,,,,,,,2.0186,,,,,,,,,,,,,,dca6fe3a-3316-4420-bf8e-f53e2809cf7f,680,,"[43.4, 53.4]",69144,16,,,,,0.57348216,,Right Foot,,,,"[78.7, 76.2]",,High Pass,,42.02297,,,,,José Antonio Reyes Calderón,23816.0,,,,,,,1,From Kick Off,Nuno Ricardo de Oliveira Ribeiro,19760.0,Right Center Midfield,36,Atlético Madrid,212,['4cf2769b-a8bd-489f-a2e8-9bd67c7e33a0'],34,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:34.845,Pass,,2007/2008
,,,,,,,,,,,,,,,0.7072,,,,,,,,,,,,,,9f91ea3b-e4f7-48b4-848d-b96a6f120da6,687,,"[108.6, 65.9]",69144,16,,,,,-1.5316007,,Right Foot,True,,,"[109.4, 45.5]",,Low Pass,,20.41568,,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,1,From Kick Off,José Antonio Reyes Calderón,23816.0,Right Midfield,36,Atlético Madrid,212,"['b03ff84e-7b22-4b95-936f-8d030ba2c160', 'e55608ed-9431-4bba-8383-34438f7520c2']",42,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:42.029,Pass,,2007/2008
,,,,,,,,,,,,,,,3.219747,,,,,,,,,,,,,,d93ed047-9659-49ca-b2cb-3ec538eaa62d,693,,"[45.0, 3.4]",69144,16,,,,,0.82622266,,Left Foot,,,,"[76.7, 37.8]",,High Pass,,46.778736,,,Pass Offside,,Thierry Henry,15516.0,,,,,,,1,From Kick Off,Anderson Luís de Souza,19757.0,Left Center Midfield,36,Atlético Madrid,212,['269226ce-bc34-46fa-a354-e52ac9aa5533'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.857,Pass,,2007/2008
,,,,,,,,,,,,,,,2.3356,,,,,,,,,,,,,,126e8351-c5bc-47d4-a741-c76f60c20f6f,695,,"[44.6, 49.7]",69144,16,,True,,,-0.20245112,,Right Foot,,,,"[63.6, 45.8]",,Ground Pass,,19.396133,,,,,Nuno Ricardo de Oliveira Ribeiro,19760.0,,,,,,Free Kick,1,From Free Kick,Christian Abbiati,26197.0,Goalkeeper,37,Atlético Madrid,212,['9aee61bb-4111-4c01-a17b-cce8bd5d6660'],57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:57.417,Pass,,2007/2008
,,,,,,,,,,,,,,,0.914144,,,,,,,,,,,,,,061981bd-bdb0-4047-8ba6-4175b1e04f86,697,,"[64.6, 45.8]",69144,16,,,,,0.6835298,,Right Foot,,,,"[77.0, 55.9]",,Ground Pass,,15.992811,,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,1,From Free Kick,Nuno Ricardo de Oliveira Ribeiro,19760.0,Right Center Midfield,37,Atlético Madrid,212,['bc41d1fb-90ad-4061-bab5-aeaa5c6f5e45'],59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:59.843,Pass,,2007/2008
,,,,,,,,,,,,,,,1.063626,,,,,,,,,,,,,,86d3f572-9540-42cf-875a-6d471683b63b,704,,"[96.1, 66.5]",69144,17,,,,,1.1334584,,Left Foot,,,,"[99.7, 74.2]",,Ground Pass,,8.5,,,,,José Antonio Reyes Calderón,23816.0,,,,,,,1,From Free Kick,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,37,Atlético Madrid,212,['cacba9b5-1a13-4119-b66c-32d3df13de57'],5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:05.516,Pass,,2007/2008
,,,,,,,,,,,,,,,1.9203,,,,,,,,,,,,,,ba754d07-3638-4b9e-87a1-f87a06c149f3,707,,"[100.1, 75.3]",69144,17,,,,,-1.2024904,,Left Foot,True,,,"[113.8, 39.8]",,High Pass,,38.051807,,,Incomplete,,Diego Forlán Corazo,26199.0,,,,,,,1,From Free Kick,José Antonio Reyes Calderón,23816.0,Right Midfield,37,Atlético Madrid,212,"['1496b08d-07be-49f2-801a-be446f51239c', '956a4db2-8458-4a6f-bb53-d4450ef53e3b']",8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:08.360,Pass,,2007/2008
,,,,,,,,,,,,,,,1.676046,,,,,,,,,,,,,,9a45fa00-efcc-46bf-b39e-c866179b54bd,711,,"[9.0, 31.3]",69144,17,,True,,,-0.90975314,,Keeper Arm,,,,"[27.2, 7.9]",,Low Pass,,29.644562,,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,38,Barcelona,217,['6c57fcc5-b5a1-461b-9c15-36f8019dc929'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:14.352,Pass,,2007/2008
,,,,,,,,,,,,,,,1.068908,,,,,,,,,,,,,,85800205-4cca-45a6-b597-6757b417ed57,715,,"[56.1, 22.2]",69144,17,,,,,1.4364749,,Right Foot,,,,"[57.6, 33.3]",,Ground Pass,,11.200892,,,,,Andrés Iniesta Luján,5216.0,,,,,,Free Kick,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,39,Barcelona,217,['a71c972b-484e-4541-b7f9-bc425f613c78'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:27.169,Pass,,2007/2008
,,,,,,,,,,,,,,,1.824924,,,,,,,,,,,,,,2f2625c6-d3f8-4824-9327-df10bfb6b260,718,,"[56.5, 43.5]",69144,17,,,,,1.0950199,,Right Foot,,,,"[71.7, 73.0]",,Ground Pass,,33.185688,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,39,Barcelona,217,['79ebd8fa-6594-47ab-aeb3-274dcb1453e7'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.588,Pass,,2007/2008
,,,,,,,,,,,,,,,2.887656,,,,,,,,,,,,,,e8d66f84-0199-4886-b253-27c5407673ad,722,,"[69.8, 69.4]",69144,17,,,,,-0.38400987,33731f4b-7dfb-4eb2-b704-67378e71a20f,Left Foot,,,,"[104.2, 55.5]",,Ground Pass,,37.102158,,,,,Thierry Henry,15516.0,True,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,['bafd4eca-afeb-44d1-bf47-85b8beb0f216'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:34.303,Pass,,2007/2008
,,,,,,,,,,,,,,,3.8148,,,,,,,,,,,,,,4153a03a-fc1d-44c8-abed-f9ac27085879,726,,"[7.0, 44.1]",69144,18,,,,,0.31224716,,Right Foot,,,,"[64.0, 62.5]",,High Pass,,59.896244,,,Incomplete,,Nuno Ricardo de Oliveira Ribeiro,19760.0,,,,,,Goal Kick,1,From Goal Kick,Christian Abbiati,26197.0,Goalkeeper,40,Atlético Madrid,212,"['64d9a584-8fc9-4390-8102-7b14acb6046e', 'e1cc8cda-4b1b-49c4-b2bc-83d8bf8d3e41']",1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:01.198,Pass,,2007/2008
,,,,,,,,,,,,,,,2.2231,,,,,,,,,,,,,,64d9a584-8fc9-4390-8102-7b14acb6046e,728,,"[56.1, 17.6]",69144,18,,,,True,0.2870296,,,,,,"[72.7, 22.5]",,High Pass,,17.30809,,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,40,Atlético Madrid,212,"['4153a03a-fc1d-44c8-abed-f9ac27085879', 'f0b6c8b5-6965-497d-abc2-a8a6f73797dc', 'fefc761d-d99d-4c2b-8bf2-54ecfa90f746']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.013,Pass,True,2007/2008
,,,,,,,,,,,,,,,2.8632,,,,,,,,,,,,,,6045b1eb-57a7-40e1-85b1-4f9aaa6fe4bb,732,,"[49.2, 70.1]",69144,18,,,,,-0.07958614,,Right Foot,,,,"[98.1, 66.2]",,High Pass,,49.055275,,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,1,From Goal Kick,Raúl García Escudero,6391.0,Left Center Midfield,40,Atlético Madrid,212,"['0bbb2220-f2bd-4ec5-bc8b-c25206d53471', 'e99f989d-93e7-4c9a-abc5-fd95294fb5e3']",12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:12.400,Pass,,2007/2008
,,,,,,,,,,,,,,,1.463277,,,,,,,,,,,,,,0bbb2220-f2bd-4ec5-bc8b-c25206d53471,734,,"[22.0, 13.9]",69144,18,,,,,-0.4130579,,Head,,,,"[38.2, 6.8]",,High Pass,,17.687567,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,Recovery,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,41,Barcelona,217,"['0f99a812-20d4-4e7e-8e80-38e0514d128c', '6045b1eb-57a7-40e1-85b1-4f9aaa6fe4bb']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:15.263,Pass,,2007/2008
,,,,,,,,,,,,,,,1.035159,,,,,,,,,,,,,,74d23f9d-829c-4dc0-b311-4093a84c4ff4,736,,"[36.6, 6.0]",69144,18,,,,,1.5469913,,Head,,,,"[36.8, 14.4]",,High Pass,,8.402381,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,41,Barcelona,217,['5676b18f-47db-49f4-bab5-fdab988e8bfe'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:17.247,Pass,,2007/2008
,,,,,,,,,,,,,,,3.652,,,,,,,,,,,,,,38dc375d-461e-4e14-9643-f7c18f76285b,739,,"[36.8, 14.4]",69144,18,,,,,-0.22782484,,Right Foot,,,,"[79.5, 4.5]",,Ground Pass,,43.832638,,,Incomplete,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,41,Barcelona,217,"['1ac1f57d-362f-4c7b-b600-b68b2e9bc8f8', '5870e709-ea2b-4abd-859c-04ad0a340781']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:19.721,Pass,,2007/2008
