50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.738299,,,,,,,,,,,,,,aded1468-2448-424a-abf8-2564ac4e157a,2126,,"[30.6, 49.6]",303532,46,True,,,1.2527771,,Right Foot,,,"[35.9, 65.7]",,Ground Pass,,16.949926,,,Chidozie Collins Awaziem,3139.0,,,,,,1,From Free Kick,Rodrigo Tarín Higón,17818.0,Center Back,83,Leganés,205,['52e85f13-90bd-4e58-bce3-333dcec75169'],41,,,,,,,,,,,,,,,,,Leganés,205,00:46:41.731,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,6.724382,,,,,,,,,,,,,,bb8ec67d-91f3-411b-98b9-1a2862acad7e,2128,,"[38.4, 66.7]",303532,46,,,,0.118579224,,Right Foot,,,"[117.3, 76.1]",,High Pass,,79.45798,Incomplete,,,,,,,,,1,From Free Kick,Chidozie Collins Awaziem,3139.0,Right Center Back,83,Leganés,205,['8d4c643f-cc5c-4574-9f11-45ce29cfc25a'],43,,,,,,,,,,,,,,,,,Leganés,205,00:46:43.529,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.570837,,,,,,,,,,,,,,7384889f-e3b3-4738-8c50-0160b9184b0e,2131,,"[13.8, 28.2]",303532,47,,,,-0.6886859,,Right Foot,,,"[28.5, 16.1]",,Ground Pass,,19.039433,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,84,Barcelona,217,['d78eac09-b8dc-4b91-a542-fafc1b574225'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:47:08.020,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.331596,,,,,,,,,,,,,,9d21f91e-c9cc-467a-9687-d0b7df42b2a3,2134,,"[37.6, 16.1]",303532,47,,,,-0.67474097,,Right Foot,,,"[51.1, 5.3]",,Ground Pass,,17.288435,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,84,Barcelona,217,['12533b49-5604-4cd2-be78-f8bfd70c2529'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:47:12.323,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.387017,,,,,,,,,,,,,,848ae111-b327-4798-a05d-21815462be22,2137,,"[49.5, 4.8]",303532,47,,,,2.6378136,,Left Foot,,,"[29.0, 16.1]",,Ground Pass,,23.40812,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,84,Barcelona,217,['c999609f-ab2a-4c2b-bb5c-39ec17428957'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:47:14.972,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.973601,,,,,,,,,,,,,,0c97b55b-51e4-4900-83e1-b915d7b41620,2140,,"[37.2, 23.5]",303532,47,,,,0.8305288,,Left Foot,,,"[52.0, 39.7]",,Ground Pass,,21.942652,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,84,Barcelona,217,['47434793-d8ea-4e45-9995-251a10c7b8f9'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:47:20.130,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.198453,,,,,,,,,,,,,,4efb5c3d-4ebf-48fc-8179-c0c2cf5b20ea,2143,,"[52.0, 39.7]",303532,47,,,,-2.2455373,,Left Foot,,,"[37.2, 21.2]",,Low Pass,,23.691559,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,84,Barcelona,217,['bd6e9159-b00a-479f-93bc-7eea03133d87'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:47:21.144,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.33326,,,,,,,,,,,,,,5f494b86-4f87-454f-95be-510212a3ff96,2146,,"[41.2, 21.2]",303532,47,,,,-1.0127168,,Right Foot,,,"[52.0, 3.9]",,Ground Pass,,20.394361,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,84,Barcelona,217,['271211da-82c6-44e1-b343-f15746b00b70'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:47:23.839,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.20087,,,,,,,,,,,,,,c87b2029-b552-4ec0-bc83-2e7e5cf2b1f5,2149,,"[55.4, 3.9]",303532,47,,,,0.057080783,,Left Foot,,,"[65.9, 4.5]",,Ground Pass,,10.517129,,,Anssumane Fati,30756.0,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,84,Barcelona,217,['c9b93db5-93a9-4e4c-9d3a-8e929aba0fa9'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:47:27.315,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.100975,,,,,,,,,,,,,,9546f3e2-758d-4b7f-98b5-077eb9859baf,2152,,"[65.9, 4.5]",303532,47,,,,3.1415927,,Right Foot,,,"[56.3, 4.5]",,Ground Pass,,9.6,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,84,Barcelona,217,['2ce7c85e-1a9c-4a76-a4e1-8bcd6ee1f5f3'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:47:31.216,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.425726,,,,,,,,,,,,,,a16937f6-71ba-49e5-9535-cb0a94ad34d1,2155,,"[56.3, 4.5]",303532,47,,,,2.088369,,Left Foot,,,"[48.5, 18.2]",,Ground Pass,,15.764834,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,84,Barcelona,217,['a406cd0c-f874-4972-b063-83d49d18aa4e'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:47:33.046,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.470747,,,,,,,,,,,,,,d11700e9-a243-46ba-ae30-cd470ccbbacb,2158,,"[48.5, 18.2]",303532,47,,,,1.5245864,,Left Foot,,,"[50.1, 52.8]",,Ground Pass,,34.636974,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,84,Barcelona,217,['c249b226-669a-4451-997e-a93b3170a988'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:47:35.444,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.027634,,,,,,,,,,,,,,cf85a6c7-4f85-4513-bc02-6ae6c7034ecb,2161,,"[50.1, 52.8]",303532,47,,,,0.37433362,,Right Foot,,,"[64.1, 58.3]",,Ground Pass,,15.041609,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,84,Barcelona,217,['46f6614e-7564-447d-92a7-92fe6d01bdf5'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:47:37.848,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.754749,,,,,,,,,,,,,,28e6b198-6d1f-4679-b7d4-be340d6a9141,2164,,"[62.6, 61.7]",303532,47,,,,0.84151894,,Right Foot,,,"[71.0, 71.1]",,Ground Pass,,12.606348,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,84,Barcelona,217,['300359b6-65eb-4d9b-9847-558caf125187'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:47:39.669,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.24457,,,,,,,,,,,,,,1489a04d-8844-4e48-97c1-483de4405e0f,2169,,"[69.9, 72.2]",303532,47,,,,-2.956679,,Left Foot,,,"[56.0, 69.6]",,Low Pass,,14.141075,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,84,Barcelona,217,"['1eebbeeb-8fb0-4ebe-9277-54788bcec4b1', 'dab6374d-d692-4a93-bf83-3ec94c0c63dc']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:47:42.479,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.843003,,,,,,,,,,,,,,9d79c721-4e40-4f64-8379-d39567195881,2172,,"[56.0, 69.6]",303532,47,,,,-1.053509,,Right Foot,,,"[62.6, 58.0]",,Ground Pass,,13.346161,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,84,Barcelona,217,['24914824-baaf-45f4-824f-b3e219f5a9f6'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:47:44.473,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.667933,,,,,,,,,,,,,,b2a71b49-6c4e-4014-84ea-df6fe82cdc74,2175,,"[64.1, 55.3]",303532,47,,,,1.6756732,,Right Foot,,,"[63.7, 59.1]",,Ground Pass,,3.8209946,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Barcelona,217,['152fa369-e057-434c-bc28-e24e91f4624e'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:47:45.452,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.995766,,,,,,,,,,,,,,53f91cf7-bc20-4261-94c8-ad8d62fc4c34,2179,,"[55.1, 54.8]",303532,47,,,,-1.4929055,,Left Foot,,,"[56.7, 34.3]",,Ground Pass,,20.562344,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,84,Barcelona,217,"['064eae37-16d6-4cf0-aeaa-899d0d0bcc8e', 'e913bfd8-dd11-4b14-a1ac-55c4804b945c']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:47:47.442,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.629451,,,,,,,,,,,,,,de2f7bf5-3f0c-4d61-8a94-ed501325dd5f,2182,,"[56.0, 36.2]",303532,47,,,,1.0666304,,Right Foot,,,"[57.6, 39.1]",,Ground Pass,,3.312099,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,84,Barcelona,217,['0a4479b5-2b5a-49eb-b492-bcd22a385806'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:47:49.325,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.400385,,,,,,,,,,,,,,80b26c3f-04c7-4d6e-a43d-97ffb3a652ea,2185,,"[59.7, 32.7]",303532,47,,,,-1.0185522,,Left Foot,,,"[77.2, 4.3]",,High Pass,,33.358807,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,84,Barcelona,217,['7762a15a-00e0-4ca5-808a-4599da6d5ca2'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:47:51.388,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.229679,,,,,,,,,,,,,,bbf81859-f821-40c1-9a26-25db8a4d4d26,2189,,"[84.7, 7.5]",303532,47,,,,0.18613195,,Left Foot,,,"[100.1, 10.4]",,Ground Pass,,15.670673,,,Anssumane Fati,30756.0,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,84,Barcelona,217,"['2a930c87-e948-4987-a5e9-5c4cde42d662', 'ea4c6d83-d941-4c20-a5ef-c05b3beaeeef']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:47:54.850,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.190154,,,,,,,,,,,,,,7689bcc4-d758-48f9-b8fd-0de5063ff572,2202,,"[61.0, 40.1]",303532,45,,,,2.9939153,,Left Foot,,,"[48.9, 41.9]",,Ground Pass,,12.233151,,,Sergio Busquets i Burgos,5203.0,,,,,Kick Off,2,From Kick Off,Antoine Griezmann,5487.0,Center Forward,85,Barcelona,217,['518f9d80-f524-4972-95ef-916b20e035c9'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.083,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.284495,,,,,,,,,,,,,,c6589640-a3b3-4f82-ae70-29fa9a08ebb0,2205,,"[56.1, 47.3]",303532,45,,,,1.8944091,,Right Foot,,,"[50.7, 63.4]",,Ground Pass,,16.98146,,,Ivan Rakitić,5470.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,85,Barcelona,217,['e5cf41dc-b387-4132-a651-f71c31460cb5'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.256,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.973088,,,,,,,,,,,,,,6321c1c5-b4b3-4ea3-8341-4456c4a842af,2208,,"[50.7, 63.4]",303532,45,,,,1.1770982,,Right Foot,,,"[56.1, 76.4]",,Ground Pass,,14.076932,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Kick Off,Ivan Rakitić,5470.0,Right Center Midfield,85,Barcelona,217,['bbb84845-b9e4-4cd8-9f86-e56aef73542f'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.420,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.634473,,,,,,,,,,,,,,0294b3ec-7057-4cdd-9da7-735f4dadf4b9,2211,,"[55.3, 76.3]",303532,45,,,,-2.3421898,,Right Foot,,,"[37.7, 58.2]",,Ground Pass,,25.246187,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,85,Barcelona,217,['311f0603-920a-44d4-adff-67975b9921e3'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.345,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.394291,,,,,,,,,,,,,,b549ee1c-0f80-499f-b34c-f532e8f8bf2e,2214,,"[42.5, 53.4]",303532,45,,,,-1.609839,,Right Foot,,,"[41.5, 27.8]",,Ground Pass,,25.619524,,,Clément Lenglet,6826.0,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['7b92a0b1-2e66-41ff-92da-67a4502690fd'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.112,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.408342,,,,,,,,,,,,,,2e9a1bef-8293-4c8e-8d1a-2d4dd983024b,2217,,"[42.9, 27.1]",303532,45,,,,-0.78183943,,Left Foot,,,"[57.0, 13.1]",,Ground Pass,,19.869827,,,Héctor Junior Firpo Adames,17304.0,,,,,,2,From Kick Off,Clément Lenglet,6826.0,Left Center Back,85,Barcelona,217,['d1abbdfe-832f-4d8b-b932-7bf05d21af8a'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.493,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.449924,,,,,,,,,,,,,,884774a8-9026-4b0b-bda9-8d87db2f8cd5,2220,,"[62.9, 13.5]",303532,45,,,,2.5823076,,Left Foot,,,"[49.8, 21.7]",,Ground Pass,,15.454773,,,Clément Lenglet,6826.0,,,,,,2,From Kick Off,Héctor Junior Firpo Adames,17304.0,Left Back,85,Barcelona,217,['c14b27b5-2ea6-457d-aa44-98db5669d80e'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.901,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.808626,,,,,,,,,,,,,,1233c010-05c0-4442-9b63-bd2ca8f6731a,2223,,"[48.8, 29.0]",303532,45,,,,1.5813223,,Left Foot,,,"[48.5, 57.5]",,Ground Pass,,28.50158,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Kick Off,Clément Lenglet,6826.0,Left Center Back,85,Barcelona,217,['5048f309-10f5-4567-9792-43cc7ed4c84b'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.190,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.363216,,,,,,,,,,,,,,38c2aac5-32ec-421d-9a2f-cbd544d03462,2226,,"[49.8, 57.5]",303532,45,,,,-1.6655686,,Right Foot,,,"[47.3, 31.2]",,Ground Pass,,26.418554,,,Clément Lenglet,6826.0,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['64f332e2-a793-4baf-b3f9-238e2bf7b200'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.043,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.262535,,,,,,,,,,,,,,d43e8ac2-5f38-4570-831c-15f05e97a62a,2229,,"[50.0, 31.6]",303532,45,,,,-0.9539093,,Left Foot,,,"[60.0, 17.5]",,Ground Pass,,17.286121,,,Héctor Junior Firpo Adames,17304.0,,,,,,2,From Kick Off,Clément Lenglet,6826.0,Left Center Back,85,Barcelona,217,['b8ce0efb-da9e-4cba-ba02-b466e4797ed7'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.659,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.346361,,,,,,,,,,,,,,4d263ddf-0ec2-40ee-9f26-413364415174,2232,,"[62.9, 17.3]",303532,45,,,,2.4929502,,Left Foot,,,"[50.5, 26.7]",,Ground Pass,,15.560205,,,Clément Lenglet,6826.0,,,,,,2,From Kick Off,Héctor Junior Firpo Adames,17304.0,Left Back,85,Barcelona,217,['4b6751aa-0c46-4d01-915a-0e9a255e618c'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.976,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.085058,,,,,,,,,,,,,,fbd508b8-5abb-4ad3-844b-b9c9d37ea993,2235,,"[50.2, 27.3]",303532,45,,,,1.4969758,,Left Foot,,,"[52.5, 58.4]",,Ground Pass,,31.184933,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Kick Off,Clément Lenglet,6826.0,Left Center Back,85,Barcelona,217,['c8e7cc06-35bc-4171-b148-87e0cc63be63'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.147,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.404094,,,,,,,,,,,,,,37feb0e8-a52e-4a2a-96b7-1e4d5c5a44a9,2238,,"[55.9, 60.4]",303532,45,,,,-1.7853018,,Right Foot,,,"[49.8, 32.4]",,Ground Pass,,28.656761,,,Clément Lenglet,6826.0,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['ee3728bf-307c-4ae1-a112-9d3131ed580e'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.415,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.480929,,,,,,,,,,,,,,e9029752-b1dc-4a34-a32a-aba77cfd458a,2241,,"[49.8, 32.4]",303532,45,,,,-0.761965,,Right Foot,,,"[62.9, 19.9]",,Ground Pass,,18.106905,,,Héctor Junior Firpo Adames,17304.0,,,,,,2,From Kick Off,Clément Lenglet,6826.0,Left Center Back,85,Barcelona,217,['3c0eeef3-49ac-4970-8403-6d7cb3b72226'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.574,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.847386,,,,,,,,,,,,,,e03bfad9-60a8-45eb-9fff-126ea5d49430,2244,,"[75.4, 21.4]",303532,45,,,,-1.3208177,,Right Foot,,,"[79.0, 7.3]",,Ground Pass,,14.55232,,,Anssumane Fati,30756.0,,,,,,2,From Kick Off,Héctor Junior Firpo Adames,17304.0,Left Back,85,Barcelona,217,['0c305c9e-3d49-46d0-940d-ebfd05c301c4'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.600,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.681094,,,,,,,,,,,,,,728cc6eb-7588-43d9-84a6-a6d27c7ed804,2247,,"[77.7, 6.0]",303532,45,,,,1.6229877,,Right Foot,,,"[77.0, 19.4]",,Ground Pass,,13.418271,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,2,From Kick Off,Anssumane Fati,30756.0,Left Wing,85,Barcelona,217,['4d969b94-5d22-4047-a8ee-e5cafdf6eeec'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.912,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.411249,,,,,,,,,,,,,,ea6ae433-50b4-4b2e-a197-6c3965d7dcc4,2250,,"[77.0, 19.4]",303532,45,,,,-2.202862,,Right Foot,,,"[67.7, 6.7]",,Ground Pass,,15.741029,,,Anssumane Fati,30756.0,,,,,,2,From Kick Off,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,85,Barcelona,217,['ac31e231-0926-4657-9722-e3303c9097dc'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.633,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.304906,,,,,,,,,,,,,,186050e8-e3fe-45f4-9545-e31406a492f1,2253,,"[65.0, 7.1]",303532,45,,,,2.1806023,,Right Foot,,,"[54.8, 21.7]",,Ground Pass,,17.81011,,,Clément Lenglet,6826.0,,,,,,2,From Kick Off,Anssumane Fati,30756.0,Left Wing,85,Barcelona,217,['c79134b7-8aa4-4009-a86c-591b6e3de958'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.119,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.612114,,,,,,,,,,,,,,46d3dd8c-a320-41cf-aae4-3792290568cd,2256,,"[55.9, 22.6]",303532,45,,,,1.5326204,,Left Foot,,,"[57.0, 51.4]",,Ground Pass,,28.821,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Kick Off,Clément Lenglet,6826.0,Left Center Back,85,Barcelona,217,['7ef3eb69-f9df-4a50-8e02-013b73037475'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.405,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.62041,,,,,,,,,,,,,,26312d08-cd39-47dd-83ee-366fbc991f6a,2259,,"[57.3, 70.4]",303532,45,,,,0.4154921,,Right Foot,,,"[74.3, 77.9]",,Ground Pass,,18.580904,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['8bf55faa-3e8c-40e8-8cbf-684616481509'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.166,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.887817,,,,,,,,,,,,,,5ddd9822-79aa-4474-ae71-80554482c9d1,2263,,"[68.6, 76.8]",303532,45,,,,-2.9486217,,Right Foot,,,"[42.5, 71.7]",,Ground Pass,,26.593609,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,85,Barcelona,217,"['43dcbc23-186e-4dab-ac9f-2bb7b1b9d881', '5d854316-a9db-4d95-81db-426a651e5148']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.167,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.893797,,,,,,,,,,,,,,ab7898cb-7ec5-4f91-a1b5-75f7686545e3,2267,,"[43.2, 70.3]",303532,45,,,,-2.2295053,,Right Foot,,,"[27.1, 49.5]",,Ground Pass,,26.303041,,,Marc-André ter Stegen,20055.0,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,"['6bcf84cf-11f2-42ff-ba2f-0b9801af3ec2', 'a3f6027f-16cc-4042-a3e3-e92ed733bfa9']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.300,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.278847,,,,,,,,,,,,,,9c6c76ef-04ee-4ad2-acf9-d24af4260966,2270,,"[29.2, 50.0]",303532,46,,,,-0.19598113,,Right Foot,,,"[42.8, 47.3]",,Ground Pass,,13.865424,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,85,Barcelona,217,['8aea6d83-3ad6-4489-9f44-07e92faa789b'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.130,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.849057,,,,,,,,,,,,,,7b261415-c7e5-4c07-8297-57d618207f96,2273,,"[49.8, 48.7]",303532,46,,,,0.013792229,,Right Foot,,,"[64.3, 48.9]",,Ground Pass,,14.501379,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,85,Barcelona,217,['d174480f-a4ca-479a-8ebf-20f2660b7517'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.335,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.873567,,,,,,,,,,,,,,7ae981b9-0b33-4c05-acf9-718d68770700,2280,,"[56.1, 47.5]",303532,46,,,,-1.6380026,,Left Foot,,,"[55.4, 37.1]",,Ground Pass,,10.423532,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,85,Barcelona,217,['816f1f82-915c-4080-a6c4-540432dc4b3c'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.407,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.411739,,,,,,,,,,,,,,94ecb780-4c42-4319-bb77-4e8afe358848,2283,,"[56.3, 32.6]",303532,46,,,,-1.009355,,Right Foot,,,"[70.2, 10.5]",,Ground Pass,,26.107853,,,Héctor Junior Firpo Adames,17304.0,,,,,,2,From Kick Off,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,85,Barcelona,217,['5367fd9b-5bc2-4357-a508-59af53f77751'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.288,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.217167,,,,,,,,,,,,,,35659b34-ec9a-45c4-b704-0af9a031a78f,2287,,"[64.0, 19.8]",303532,46,,,,2.7641282,,Left Foot,,,"[41.3, 28.8]",,Ground Pass,,24.41905,,,Clément Lenglet,6826.0,,,,,,2,From Kick Off,Héctor Junior Firpo Adames,17304.0,Left Back,85,Barcelona,217,"['073a3a28-e633-4f69-add7-8aab263fc27f', '1c1b9f30-8c8e-4926-b869-7f97470a8cad']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.682,Pass,True,2019/2020
