bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.470894,,,,,,,,,,,,,4a55baab-d8d2-4cae-a2e1-acf7a624ce9f,3602,,"[57.6, 57.9]",70276,90,,,,,2.306236,,Right Foot,,,"[50.0, 66.3]",,Ground Pass,,11.327842,,,,Franco Damián Vázquez,6719.0,,,,,,,2,Regular Play,Andrija Delibašić,27121.0,Center Forward,216,Rayo Vallecano,360,['d2777e3a-49dd-4498-b92c-389c61189eea'],49,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:45:49.774,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.3195,,,,,,,,,,,,,96b55d12-4065-4801-9a36-64e7e748f67b,3605,,"[50.0, 66.3]",70276,90,,,,,0.6835298,,Right Foot,,,"[62.4, 76.4]",,Ground Pass,,15.992811,,,,José Carlos Fernández Vázquez,26694.0,,,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Right Midfield,217,Rayo Vallecano,360,['be5d8519-36bf-48c6-a26c-24e9e23a12eb'],51,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:45:51.274,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.2874,,,,,,,,,,,,,7043988e-1efe-46d1-8063-6be7552be696,3608,,"[62.4, 76.4]",70276,90,,,,,-2.474128,,Left Foot,,,"[50.6, 67.1]",,Ground Pass,,15.024314,,,,Franco Damián Vázquez,6719.0,,,,,,,2,Regular Play,José Carlos Fernández Vázquez,26694.0,Left Midfield,218,Rayo Vallecano,360,['d89d2d83-3c32-4767-9ae4-bf70f568f2d0'],51,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:45:51.985,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.603906,,,,,,,,,,,,,1921f0c2-1ae6-44db-a1ff-38c97171b13b,3613,,"[62.9, 33.6]",70276,90,,,,,-2.9584818,,Right Foot,,,"[60.2, 33.1]",,Low Pass,,2.745906,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,Recovery,2,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Center Midfield,219,Barcelona,217,['93479da6-440e-4e4c-920c-d1646c2c24e6'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:45:54.987,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.989686,,,,,,,,,,,,,7d2705ff-053f-475b-b994-bccdecae7669,3616,,"[54.3, 46.0]",70276,90,,,,,2.1362803,,Left Foot,,,"[51.0, 51.2]",,Ground Pass,,6.158734,,,,Martín Montoya Torralbo,6593.0,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,219,Barcelona,217,['6efdc029-a925-4908-8db0-50d43b8abd5b'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:45:59.081,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.015209,,,,,,,,,,,,,071b4e2f-b051-473b-937d-9b42b4babb5f,3619,,"[51.0, 51.2]",70276,91,,,,,-1.3051666,,Right Foot,,,"[54.7, 37.6]",,Ground Pass,,14.094325,,,,Jonathan dos Santos Ramírez,6357.0,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,219,Barcelona,217,['e42a8195-4e1d-4310-a4b8-7cbccdbfc869'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:46:01.331,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,,,,0f3c2666-c443-4f29-b678-5c908e541b46,3623,,"[71.4, 36.7]",70276,91,,,,,-2.725781,,Right Foot,,,"[63.7, 33.3]",,Ground Pass,,8.417244,,,,Alejandro Damián Domínguez,26646.0,,,,,,Recovery,2,Regular Play,Nicki Niels Bille Nielsen,27120.0,Left Back,220,Rayo Vallecano,360,['aae04103-4a0b-4fbe-a3db-6185f4290271'],3,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:03.579,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.7012,,,,,,,,,,,,,19b2f73f-7110-4f52-9110-b7d59bf01d4f,3626,,"[63.7, 33.3]",70276,91,,,,,1.0005584,,Left Foot,,,"[69.6, 42.5]",,Ground Pass,,10.929318,,,,Franco Damián Vázquez,6719.0,,,,,,,2,Regular Play,Alejandro Damián Domínguez,26646.0,Left Center Midfield,220,Rayo Vallecano,360,['73dd315f-3658-4ded-85e5-acce92c42fe6'],4,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:04.421,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.633031,,,,,,,,,,,,,fba6bd31-c37d-44c8-bf08-deaf8d0adca5,3633,,"[74.6, 26.8]",70276,91,,,,,-1.0537643,,Left Foot,,,"[86.2, 6.4]",,Ground Pass,,23.467424,,,,Alhassane Bangoura,23761.0,,,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Right Midfield,220,Rayo Vallecano,360,['1721e460-3f43-4970-bf10-477762a0c488'],9,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:09.023,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.299986,,,,,,,,,,,,,b9adc1ce-a507-42c4-ada0-a2bb6272fe33,3636,,"[87.0, 11.4]",70276,91,,,,,2.0964627,,Right Foot,,,"[76.5, 29.5]",,Ground Pass,,20.925104,,,,Alejandro Damián Domínguez,26646.0,,,,,,,2,Regular Play,Alhassane Bangoura,23761.0,Right Center Midfield,220,Rayo Vallecano,360,['9ebcd758-fd46-49fc-a3c6-6ed6c3588a46'],13,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:13.454,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.3709,,,,,,,,,,,,,2dd0223d-6753-47c9-8fc3-72bc287cf2aa,3639,,"[71.0, 23.0]",70276,91,,,,,1.7539071,,Right Foot,,,"[67.0, 44.6]",,Ground Pass,,21.967249,,,,Sergio Rodríguez García,26409.0,,,,,,,2,Regular Play,Alejandro Damián Domínguez,26646.0,Left Center Midfield,220,Rayo Vallecano,360,['ce53fd50-0eb8-4ec3-9296-e57b3c640848'],16,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:16.228,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.0186,,,,,,,,,,,,,cdffcc2f-3898-4644-80c6-88570bc5393b,3642,,"[83.6, 32.5]",70276,91,,,,,-0.8398106,,Left Foot,,,"[105.3, 8.3]",,Ground Pass,,32.504307,,,,Alhassane Bangoura,23761.0,,,,,,,2,Regular Play,Sergio Rodríguez García,26409.0,Left Center Back,220,Rayo Vallecano,360,['5a734fd7-ae3b-473d-a091-0cf8389a2f29'],20,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:20.569,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.1982,,,,,,,,,,,,,daf613a6-336c-4341-b81f-515db03366fe,3645,,"[111.0, 8.7]",70276,91,,,,,2.0803885,,Left Foot,,,"[109.1, 12.1]",,Ground Pass,,3.8948684,,Incomplete,,,,,,,,,,2,Regular Play,Alhassane Bangoura,23761.0,Right Center Midfield,220,Rayo Vallecano,360,['660e1de0-0e7d-4d9d-8e01-60a767bab1ec'],24,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:24.728,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.9122,,,,,,,,,,,,,e0c13ce8-060f-44a3-b866-c939102998ea,3647,,"[120.0, 0.1]",70276,91,,,,,1.7596304,6c3f2679-510d-444f-b54e-b62e8165e2a4,Right Foot,,,"[111.4, 45.1]",,High Pass,,45.814407,,,,Franco Damián Vázquez,6719.0,True,True,True,Straight,,Corner,2,From Corner,Alhassane Bangoura,23761.0,Right Center Midfield,221,Rayo Vallecano,360,['d0aa8956-ae89-43eb-bb52-8060a7d4fd66'],41,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:41.915,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.7372,,,,,,,,,,,,,7adebbd0-abb1-4cf6-8e90-e66c48521a54,3653,,"[120.0, 80.0]",70276,92,,,,,-1.7701336,,Left Foot,,,"[112.0, 40.4]",,High Pass,,40.4,,Incomplete,,,,,True,,Straight,,Corner,2,From Corner,José Carlos Fernández Vázquez,26694.0,Left Midfield,222,Rayo Vallecano,360,['606f8f80-1d07-42d7-9e78-b0e00f39e9b5'],9,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:47:09.384,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.569226,,,,,,,,,,,,,f912e1ba-3f59-43f5-8889-b2652f1168b6,3655,,"[21.1, 32.3]",70276,92,,,,,2.3889697,,Right Foot,,,"[14.8, 38.2]",,Ground Pass,,8.631338,,,,Marc Bartra Aregall,7068.0,,,,,,Recovery,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,223,Barcelona,217,['6a04e06b-d0b6-4058-95af-d6b796d3f58a'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:47:13.135,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.101366,,,,,,,,,,,,,106ff715-f4c5-433f-b9e8-08d0c4132bee,3658,,"[15.9, 40.1]",70276,92,,,,,0.63625485,,Right Foot,,,"[27.0, 48.3]",,Ground Pass,,13.800363,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,223,Barcelona,217,['bf6d95e0-f94f-4d28-80d3-2caa63a6eca6'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:47:14.790,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca532069-0e87-4788-8c43-02aa44837711,6,,"[60.2, 38.5]",70276,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leonardo Carrilho Baptistão,6761.0,Right Midfield,2,Rayo Vallecano,360,['623e1e80-aa9e-48ca-a759-7765e71a2aef'],2,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:02.122,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87ac810c-3697-4e93-8302-5b068b244459,9,,"[51.2, 42.9]",70276,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alejandro Damián Domínguez,26646.0,Left Center Midfield,2,Rayo Vallecano,360,['9a91a887-de77-4c11-9e8a-05e4fe31d9d2'],3,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:03.901,Ball Receipt*,,2012/2013
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea67c415-71d0-43b5-a8a0-e325c982b10f,12,,"[92.0, 17.4]",70276,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrija Delibašić,27121.0,Center Forward,2,Rayo Vallecano,360,['df03394e-43e0-4526-ac43-ee7129092910'],6,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:06.543,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aef873d1-ad6d-425a-81ce-5a0b59b380ce,14,,"[2.0, 54.6]",70276,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Víctor Valdés Arribas,20176.0,Goalkeeper,2,Rayo Vallecano,360,['d8366760-70c3-4580-af31-c9aed43dc4c3'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.603,Ball Receipt*,,2012/2013
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0acffe74-a002-48bf-833b-753c483a5532,18,,"[114.5, 37.2]",70276,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrija Delibašić,27121.0,Center Forward,3,Rayo Vallecano,360,['2545016f-b6da-4b39-bb6f-fd51c8a98287'],34,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:34.921,Ball Receipt*,,2012/2013
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f10a48f5-af68-4ade-9712-33a72e8743ff,25,,"[75.0, 19.8]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,4,Barcelona,217,['d59d4011-960e-4559-be32-1fb50307043c'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.672,Ball Receipt*,,2012/2013
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0d7a060-997a-4abd-955c-0193621c469f,30,,"[75.6, 19.8]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,4,Barcelona,217,['1f0b853d-bdbd-4d74-a4fd-a089d87c793d'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.974,Ball Receipt*,,2012/2013
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6703c66-837d-4ffe-a3d7-e5fac6f54924,33,,"[51.4, 58.0]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leonardo Carrilho Baptistão,6761.0,Right Midfield,4,Barcelona,217,['298bdbf6-1959-4ad0-b7dd-32ee15afa025'],18,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:18.829,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1ca3926-794c-4c5b-be95-071f7959e660,36,,"[76.2, 28.3]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,4,Barcelona,217,['82432ff4-d2db-4978-80b3-6c88ac0a9d01'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.241,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26449ef0-91d3-491e-91fe-0ba69f880202,39,,"[74.4, 32.1]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,4,Barcelona,217,['ab8a538b-0baf-4445-a7d9-acd220768638'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.958,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8930706a-288d-4e38-b2fc-d46c63501c19,42,,"[76.1, 42.9]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,4,Barcelona,217,['2ba397ba-4600-4571-a142-a066a8e12b1f'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.542,Ball Receipt*,,2012/2013
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca6e6314-d8d8-4006-9fd7-139da553775b,46,,"[92.9, 42.6]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,4,Barcelona,217,['b78bd10b-8ce9-4105-b72d-d367c3818ee0'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.434,Ball Receipt*,,2012/2013
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e189654-5974-4cc2-9a71-3ad4b423227a,52,,"[98.1, 31.0]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,4,Barcelona,217,['96c0a6f6-c838-4e27-9d19-0210eba0efcc'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.345,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14dc7da0-7adc-4a92-a0f4-914567dcf4c2,59,,"[103.4, 7.6]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['5ea00d13-087a-4c06-a93e-a2844647c1ef'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.808,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0460ec5d-de96-42e1-a973-fb6c158a2eaa,63,,"[67.4, 16.1]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Center Back,4,Barcelona,217,['37f27f3c-7afe-4678-986c-78aa06203234'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.384,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b12bc1b7-b9aa-4d20-9a66-2ddb91a7dd1e,66,,"[60.8, 38.6]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Right Center Back,4,Barcelona,217,['dff1cfa1-7604-4be3-8fbe-dcc07467a53f'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.203,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59d45484-7f43-4944-84ca-9bbcf0e5964e,70,,"[64.8, 67.0]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Right Back,4,Barcelona,217,['029a89c3-2910-464c-a228-48ec76365a27'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.385,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bff5068b-8d49-4639-a32d-c7a2e69400ee,75,,"[55.9, 52.6]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Right Center Back,4,Barcelona,217,"['42aafe59-c57b-4b5f-9d87-5093c156df0f', 'd7f472c5-ea03-44bc-b612-3308f7fcd5fa']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.545,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c2184f0-6c1f-42c1-ad22-8e18c09e6fe3,78,,"[19.4, 39.2]",70276,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,4,Barcelona,217,['cd6e73bd-8791-4be5-89f4-637c00bb4d79'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.100,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baef144b-ad7c-4e5e-ba4b-b9ceface7f30,85,,"[98.5, 6.5]",70276,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Medina Luna,26797.0,Right Center Midfield,5,Rayo Vallecano,360,['d6389988-7831-4ffa-9773-e3559e91c0d9'],5,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:05.951,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99c50808-7dc5-40e1-b19c-c245aa73e1c8,89,,"[33.6, 75.3]",70276,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,6,Barcelona,217,['c3ec6eea-8a06-406b-b230-c49d438b27a7'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.828,Ball Receipt*,,2012/2013
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25028bb5-3d0a-4cba-9ddf-6279a0d3c2c0,91,,"[49.7, 62.3]",70276,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['603fdaf7-783a-46b7-8137-9deaa346c26d'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.624,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b75ebc0-7787-4c0e-a2c0-16e8f0216410,94,,"[68.6, 5.4]",70276,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,7,Rayo Vallecano,360,['3cef4189-f2c8-43eb-9b7e-77d39547a6e7'],20,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:20.479,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3896d927-53fe-4db9-a178-5708a5b4edf7,97,,"[18.7, 25.5]",70276,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,7,Rayo Vallecano,360,['d21ceb58-e737-48db-81bc-1f75beaba686'],24,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:24.701,Ball Receipt*,,2012/2013
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0fec539-190f-4e24-8a8b-d4377f9ddb04,100,,"[53.3, 36.3]",70276,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,7,Rayo Vallecano,360,['4fe5496e-33b8-47e6-844e-7f62b4deb436'],27,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:27.424,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699b7013-ec8b-4a3c-84b9-2b79d8a284f8,104,,"[52.2, 41.0]",70276,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,8,Rayo Vallecano,360,['69789c49-93fe-4dda-b76d-4de6b9ef6a3e'],39,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:39.826,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a1f8016-21fe-4ea8-8e8d-a9d0ef617b1f,108,,"[43.3, 54.5]",70276,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Rodríguez García,26409.0,Left Center Back,8,Rayo Vallecano,360,['6babcf31-2f38-4f2e-839b-b0ad4c8398d4'],42,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:42.065,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1688d9c-221b-43f0-b490-8c541bcab282,112,,"[14.7, 43.2]",70276,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,8,Rayo Vallecano,360,['ba84bd0d-2235-4634-a38c-461455a0fd9a'],45,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:45.524,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cfb92f0-4f2d-44c5-9e63-f71beffacfc7,115,,"[49.0, 74.8]",70276,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Román Triguero,6914.0,Right Back,8,Rayo Vallecano,360,['6c94ee52-20ac-48fd-8580-5ea00de50620'],50,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:50.926,Ball Receipt*,,2012/2013
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1d9551c-6a85-455e-b52e-a44def6f17d0,117,,"[56.8, 57.5]",70276,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonardo Carrilho Baptistão,6761.0,Right Midfield,8,Rayo Vallecano,360,['bf6e972a-0f11-4879-b247-5a3c5c1f1e5d'],53,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:53.211,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05119b86-ef3c-47cf-806c-8c6ff3e35de3,121,,"[75.1, 70.8]",70276,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,9,Barcelona,217,['30c178c2-6be4-45ac-b0f3-8ac95cea16f8'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.197,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed1e1b08-8d94-49e5-afa4-8a903fbba92e,124,,"[71.0, 75.6]",70276,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,9,Barcelona,217,['d306607d-f53e-43ac-afac-7d51438c3552'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.478,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed617f13-fad0-4c15-8567-df2cfb1c421b,127,,"[64.2, 54.3]",70276,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['ba499c2b-c8ec-48eb-9d2f-c572df580883'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.097,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98dcdc4a-8eec-45d4-9722-ebf3cb5e0c62,131,,"[50.3, 36.1]",70276,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Center Back,9,Barcelona,217,['a30f2367-ddc2-41a8-91b2-cc7774a3ed76'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.284,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a34f2c9-3a1c-4ad4-a11b-a21694509c27,137,,"[69.1, 31.7]",70276,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,10,Barcelona,217,['7c8382fa-b70a-44b9-a1f0-f0353fb9c95c'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.301,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0319428f-97ee-4c5d-89d9-06ce501fb252,140,,"[63.6, 26.9]",70276,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,10,Barcelona,217,['335e3bbb-1609-4988-99cb-984377f3f0fe'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.982,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826f8355-76b6-4d67-98e4-e7900d1574dc,145,,"[75.4, 3.0]",70276,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,"['38ee7be6-45f5-4439-a41e-5a21d37eb077', 'e84a5af3-4f26-42fd-900c-386899c4edaa']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.035,Ball Receipt*,True,2012/2013
