ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,a95eb00c-3275-42a7-9a8b-636b6f8d5ca1,2277,,"[59.7, 70.1]",266117,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,107,Barcelona,217,['1479252c-9ef8-4272-9ad8-aee751429fb3'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:32.912,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,6d53434e-cdcc-4db7-b83a-4fab7a06f292,2280,,"[72.2, 62.4]",266117,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,107,Barcelona,217,['86e44431-dd27-42ea-9a9e-a9533a951df5'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:35.215,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,b8b5106c-597d-49e0-8d08-e36ea36cf056,2284,,"[85.0, 5.5]",266117,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,107,Barcelona,217,['0865b052-eb66-48ce-8898-6999ea1138d4'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:39.684,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,fdf1bc05-743a-4004-a1d3-c536b3a8a26e,2287,,"[77.0, 16.2]",266117,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,107,Barcelona,217,['b487ab17-769c-48f7-ab88-7e4a0876fc63'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:42.562,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,7c1ecbef-6813-4087-bc53-101b8a42c29d,2290,,"[66.7, 42.7]",266117,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,107,Barcelona,217,['c1a55e00-d9b9-403b-9dfa-50ea9e6dedc4'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:45.359,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,837e451a-0472-4133-99f4-eed0b5dc6c4e,2293,,"[85.7, 54.5]",266117,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,107,Barcelona,217,['95da722d-770d-4db5-8c44-d4f41e935bd9'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:46.829,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,948cce3c-e588-4bee-a905-d6b84041098c,2297,,"[97.0, 54.8]",266117,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,107,Barcelona,217,['173516a5-5070-47e8-bf72-314ac5b07fb1'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.510,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,d8936e2e-9a31-4028-911b-456e41039050,2300,,"[91.9, 48.9]",266117,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,107,Barcelona,217,['a06ee172-d72f-421f-876c-d1b72c1e22a4'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:49.516,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,017d18e2-7cba-4d78-bb87-63ba2c37ef24,2311,,"[43.0, 2.7]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssef El-Arabi,27109.0,Left Center Forward,109,Granada,1049,['23248cd0-ac9a-4073-974f-c5fc774ed517'],1,,,,,,,,,,,,,,,,,,Granada,1049,00:11:01.006,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1a862f95-b030-4e3c-b779-a02e8e724e38,2315,,"[89.0, 1.7]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isaac Ajayi Success,6918.0,Right Center Forward,109,Granada,1049,['3438499f-d464-4e23-9045-dbf939b91db5'],6,,,,,,,,,,,,,,,,,,Granada,1049,00:11:06.303,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4fb829-ff78-4423-aff4-5155afbf3386,2318,,"[74.5, 24.4]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eddy Silvestre Pascual İsrafilov,23799.0,Left Defensive Midfield,110,Granada,1049,['33706a05-e691-432f-8939-e0e599961d77'],23,,,,,,,,,,,,,,,,,,Granada,1049,00:11:23.964,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b11bce1-6c24-4009-9a25-4e00fd3966e3,2320,,"[66.7, 56.1]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Allan Romeo Nyom,3991.0,Right Back,110,Granada,1049,['39feebdf-5b4c-4085-8bb4-04d1290e6565'],26,,,,,,,,,,,,,,,,,,Granada,1049,00:11:26.607,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,fbee7fcb-d2fe-41ed-8655-8ca347591821,2323,,"[56.6, 46.6]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,110,Granada,1049,['e4d06c77-6b75-463d-ad10-348512e21c4f'],30,,,,,,,,,,,,,,,,,,Granada,1049,00:11:30.746,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,67d3ea5d-b6b4-4f90-b524-361ad258b7a3,2326,,"[58.4, 59.9]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Allan Romeo Nyom,3991.0,Right Back,110,Granada,1049,['03205987-2ed1-44b9-9dbc-18a95a30f445'],31,,,,,,,,,,,,,,,,,,Granada,1049,00:11:31.955,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,91ba876d-9a55-4039-b08a-5c456254c97c,2329,,"[71.6, 77.5]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Medina Luna,26797.0,Right Midfield,110,Granada,1049,['ce98e09d-dd4a-4b20-bd23-9a39ef203169'],34,,,,,,,,,,,,,,,,,,Granada,1049,00:11:34.443,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,05937b0d-8d52-4a15-9568-3982ca40f200,2333,,"[46.8, 52.0]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,110,Granada,1049,['21c973be-39c3-4298-a34b-c369d77b441c'],39,,,,,,,,,,,,,,,,,,Granada,1049,00:11:39.017,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,786fc7b6-5e4f-481d-b274-503a7e13a72d,2336,,"[49.2, 70.6]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Allan Romeo Nyom,3991.0,Right Back,110,Granada,1049,['cd1b373d-5880-447a-be79-0a6fa1d76707'],41,,,,,,,,,,,,,,,,,,Granada,1049,00:11:41.927,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,912911ee-15b8-4395-a620-c5da13d00f25,2339,,"[63.2, 78.3]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Medina Luna,26797.0,Right Midfield,110,Granada,1049,['170c6985-e9a5-4fe3-a33e-4e3ae595659b'],43,,,,,,,,,,,,,,,,,,Granada,1049,00:11:43.738,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec5782e-ec14-4580-bfa9-65ed29a57226,2342,,"[79.4, 64.4]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssef El-Arabi,27109.0,Left Center Forward,110,Granada,1049,['4547ff41-6e2c-49fb-b9bf-91f468dd688c'],46,,,,,,,,,,,,,,,,,,Granada,1049,00:11:46.342,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,92ca590f-3c79-44f3-8930-d49840e116b5,2346,,"[74.9, 59.6]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Medina Luna,26797.0,Right Midfield,110,Granada,1049,"['63fb4f47-5f47-4ff3-a952-223c75dc5787', 'f1d0b78b-cd4f-4761-8495-a1a3be68a36f']",47,,,,,,,,,,,,,,,,,,Granada,1049,00:11:47.640,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,c59bd6c0-9272-404b-8a32-a0a943b76d56,2358,,"[66.8, 41.5]",266117,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,111,Barcelona,217,['f7bef5bd-5104-40f7-b850-69b4aafc8d13'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:55.890,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,63ac82b3-2e44-4a8c-912d-31d7fca4ef3d,2362,,"[111.8, 56.6]",266117,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Munir El Haddadi Mohamed,6616.0,Right Wing,111,Barcelona,217,['47ded6c3-a08a-4c5b-825d-394fb010a339'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:00.924,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee3b470-13a0-4170-849b-42b3e2e16382,2369,,"[81.8, 62.2]",266117,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,113,Barcelona,217,['66bc1218-99cc-4b72-8eab-873707223461'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:58.431,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,a3be3439-2055-4b62-9c9e-84d91a09d285,2372,,"[65.3, 65.9]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,113,Barcelona,217,['e4052f3a-9e9b-4d81-bee2-48aacd2eaac3'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.334,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,626b6513-944e-4fb0-8d77-4a1cd96ece07,2375,,"[71.8, 64.2]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,113,Barcelona,217,['4f4423b5-d2fa-4427-9072-aad8c3cc96ac'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:01.291,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,2421f17f-eaca-4d66-990a-9f75484c0efb,2381,,"[79.8, 34.8]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,114,Barcelona,217,['ade0f35e-06c4-42c6-9e0a-3d680616e908'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.405,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,e16c77aa-5b3b-4989-bb68-283ab313b218,2384,,"[87.1, 7.5]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,114,Barcelona,217,['746755f9-b321-4aa8-9bdb-0132f6b37036'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:16.120,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,8927c739-42bf-4400-afcd-3bb02dd3e3b2,2387,,"[93.2, 19.8]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,114,Barcelona,217,['d072256a-8b0b-4073-8323-fd3a74f8a712'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.409,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,1dbb9362-af60-4d62-8f0f-87dbea0afc06,2390,,"[101.1, 5.1]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,114,Barcelona,217,['5906be47-f050-40f0-9344-558bb6dd818a'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:21.560,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,bf875b52-9994-42d9-bd31-97eadef86ae7,2393,,"[72.9, 11.1]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,114,Barcelona,217,['a7093197-d0b7-4bd6-80a1-6ffd5a238171'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:24.496,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f2353f8-eac6-482f-90b9-057551df2637,2396,,"[64.6, 48.9]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,114,Barcelona,217,['22739b22-7133-414e-8e38-b06262c7c57f'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:29.106,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,4d97fc95-7bb7-4216-9ebe-bb8032323e99,2399,,"[85.7, 51.7]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,114,Barcelona,217,['900b5802-e932-4aa4-8f7b-8cc98ff18b03'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:31.256,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,7b3ba6bd-3f02-4d94-aec8-5c306571f3fa,2402,,"[80.2, 64.9]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,114,Barcelona,217,['ba3851de-f39f-4163-8a28-00713cc841ba'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:33.286,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,b7386fde-e285-48c9-bbb1-1292683ae164,2406,,"[92.5, 57.0]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Munir El Haddadi Mohamed,6616.0,Right Wing,114,Barcelona,217,"['35ddd4ee-7fba-485e-b43a-328a95a575be', '708921fd-dedc-4eb4-b95a-44705528f291']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:34.668,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,8a42f5f2-05a0-4b95-815a-a8440acef35a,2410,,"[85.3, 48.7]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,114,Barcelona,217,"['7a12f4c4-9d91-47c2-9fc2-c51621dc433c', 'a76cfaa8-ab4b-4784-a14a-69ff212d862e']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:35.548,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b843a3b-a918-4d5f-9cf0-aa00b8fba06d,2416,,"[106.0, 28.7]",266117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,114,Barcelona,217,['9641f80b-b413-48a8-9017-6813c8e904d3'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:39.468,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6302de4d-6a8b-480b-9f37-e3d782cd9129,2421,,"[69.9, 18.0]",266117,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Isaac Ajayi Success,6918.0,Right Center Forward,115,Granada,1049,['56b2ed0a-a28f-4de3-b383-fdd5bc3add5f'],13,,,,,,,,,,,,,,,,,,Granada,1049,00:14:13.043,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,962ac143-f6ac-4630-91ee-de236c4f2b33,2425,,"[105.3, 2.7]",266117,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Isaac Ajayi Success,6918.0,Right Center Forward,115,Granada,1049,['90e32b45-90a4-4e1f-8e8c-08245f977cd4'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:14:17.696,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,ae92eaf6-d5e7-4cd9-90b4-eba762feb11a,2432,,"[13.7, 67.0]",266117,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,116,Barcelona,217,['1d28afde-0092-4346-8c50-c87785f81ed2'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.588,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,8e261f16-d6e7-41cc-86cb-f8a95d95f4c6,2436,,"[17.1, 71.7]",266117,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,116,Barcelona,217,['b24149b7-073c-40d5-b384-d5f70dd33181'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:22.591,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,4278354b-27fa-44d6-b91c-e42f8a4c6701,2440,,"[29.2, 78.2]",266117,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,116,Barcelona,217,"['2c168cce-7be3-4b54-aebc-7db4566ac902', '761d1139-5ea3-4405-8980-6929d9c253ea']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:25.115,Ball Receipt*,True,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e49e36c0-7c2e-418b-a67a-19a61f6397fc,2444,,"[70.1, 29.9]",266117,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,116,Barcelona,217,['21b0f3b5-14f9-4d96-9b2c-a45715177634'],28,,,,,,,,,,,,,,,,,,Granada,1049,00:14:28.547,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc52c82e-7bce-4837-951a-d80227f85907,2458,,"[22.7, 40.0]",266117,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,117,Granada,1049,['00790b43-e9c5-44a2-abf9-eac39a4adc87'],40,,,,,,,,,,,,,,,,,,Granada,1049,00:14:40.548,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,8991c4f0-908d-43fc-b113-032baaa58d27,2462,,"[5.4, 42.4]",266117,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Fernández Alvarellos,26659.0,Goalkeeper,117,Granada,1049,"['8c32ec64-ba97-48f4-b4b7-7ffbc6ba0c12', 'c750c0ef-b41d-493c-9d60-c9284aa19aae']",43,,,,,,,,,,,,,,,,,,Granada,1049,00:14:43.144,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,810eb7b4-8bbc-4563-84de-748b48f43c4d,2469,,"[60.9, 1.4]",266117,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Márquez Moreno,24783.0,Left Midfield,117,Granada,1049,['469089bb-cf2b-43c5-96d1-4ba2bae5399a'],50,,,,,,,,,,,,,,,,,,Granada,1049,00:14:50.755,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,c34899bf-a977-44f9-8367-1e5b298a8b8f,2472,,"[41.2, 2.4]",266117,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitri Foulquier,4546.0,Left Back,117,Granada,1049,['28c7f0a7-4fa2-4f9d-8567-9d8f884a18df'],52,,,,,,,,,,,,,,,,,,Granada,1049,00:14:52.782,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f7d9435-4bfe-4638-87b7-f2c7cd165d44,2475,,"[45.2, 24.8]",266117,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eddy Silvestre Pascual İsrafilov,23799.0,Left Defensive Midfield,117,Granada,1049,['f31f62d1-f427-4bb4-9a97-6fa504bfe585'],57,,,,,,,,,,,,,,,,,,Granada,1049,00:14:57.037,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,4555d01b-5a27-4752-8f81-738a830c36c6,2478,,"[13.3, 30.2]",266117,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,117,Granada,1049,['14803baa-f088-484f-94eb-831b66e71e0f'],58,,,,,,,,,,,,,,,,,,Granada,1049,00:14:58.738,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,70801bb4-ffcf-4ede-b04b-238020686f56,2481,,"[21.8, 59.6]",266117,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,117,Granada,1049,['c6eabc45-a29a-4abf-bffb-711a52dd51c3'],2,,,,,,,,,,,,,,,,,,Granada,1049,00:15:02.005,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,a5b4453f-acb5-4d07-af4d-f4c435d37887,2485,,"[36.3, 76.1]",266117,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,117,Granada,1049,"['1f0ec359-9fb6-4c33-9955-4b8e25e763d0', '5c973f36-1e0a-4037-bdf6-b82a4002f587']",3,,,,,,,,,,,,,,,,,,Granada,1049,00:15:03.730,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,a99f7b42-e447-4e31-ae0c-718e38ea2548,2488,,"[14.6, 66.2]",266117,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,117,Granada,1049,['050ffc95-72f9-4843-9c03-d9bddb70be77'],6,,,,,,,,,,,,,,,,,,Granada,1049,00:15:06.512,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,0357d61c-16e9-4b60-9496-23ee1c5abba2,2491,,"[60.9, 68.2]",266117,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssef El-Arabi,27109.0,Left Center Forward,117,Granada,1049,['49a3824c-6ac7-4d76-8452-c7ad51f02000'],10,,,,,,,,,,,,,,,,,,Granada,1049,00:15:10.297,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,9f490803-fbd0-4d82-a9dc-7f02baa81cb9,2495,,"[43.6, 69.2]",266117,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,117,Granada,1049,['499ea37e-b87c-4c19-8e05-6e181f103254'],13,,,,,,,,,,,,,,,,,,Granada,1049,00:15:13.189,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b7d888a6-b8b7-4fe5-a3b5-b50747cfe98a,2497,,"[76.3, 58.0]",266117,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isaac Ajayi Success,6918.0,Right Center Forward,117,Granada,1049,['fdf26ede-4d8f-4546-998a-3faf83b11d30'],16,,,,,,,,,,,,,,,,,,Granada,1049,00:15:16.943,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,3080dc62-8ab8-4635-a95b-e9211d3429b6,2501,,"[29.2, 36.9]",266117,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,118,Barcelona,217,['464502fc-7b6e-4d63-a917-140ca39bc525'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:19.460,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,3132d8b1-e340-4c9f-93f4-fb7585766406,2504,,"[40.8, 15.5]",266117,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,118,Barcelona,217,['86e35464-1658-48c4-99ad-7f3b5751bab2'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:23.025,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,6e24a155-abb5-4625-a27e-d425cde5009e,2507,,"[57.7, 8.3]",266117,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,118,Barcelona,217,['96c6e42f-db25-4573-9745-547fb057995b'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:25.237,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,b787829e-49b0-4cb0-8fe1-6b6a0d3558de,2510,,"[58.1, 23.0]",266117,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['17244edc-5a22-4ac1-82d5-143f3093682d'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:27.991,Ball Receipt*,,2014/2015
